EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,ShootingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,FG3APct,Usage,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,SecondChanceArc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG3M,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,Corner3Assists,SelfOReb,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls Drawn,Blocked3s,BlockedArc3,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyPointsPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PenaltyFtPoints,FTDefRebounds,LostBallSteals,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,DefFTReboundPct,OffShortMidRangeReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,LongMidRangeFGM,Corner3FGM,PenaltyCorner3FGM,ShortMidRangeAssists,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,ShortMidRangeFGM,PtsUnassisted3s,Travels,Charge Fouls,Offensive Fouls,Loose Ball Fouls Drawn,BlockedShortMidRange,ShortMidRangePctBlocked,OffLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceArc3FGM,SecondChanceFG3M,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,Fg3aBlocked,Technical Free Throw Trips,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,BlockedLongMidRange,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,HeaveAttempts,BlockedCorner3
101107,1610612749,Marvin Williams,Marvin Williams,101107,MIL,3435.0,57.0,10.0,119,122,36.0,52.0,11.0,241,1.0,1.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,4.0,7.0,3.0,5.0,128,1.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0,8.0,1.0,1.0,1.0,2.0,3.0,5.0,3.0,8.0,1.0,1.0,1.0,5.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,36.0,1.0,1.0,1.0,0.25,0.09090909090909091,0.20833333333333334,0.5,0.6363636363636364,9.30232558139535,0.125,0.1,0.05555555555555555,0.06666666666666667,0.03333333333333333,0.08333333333333333,0.041666666666666664,0.14285714285714285,0.047619047619047616,0.16666666666666666,0.5,0.09523809523809523,1.0,0.09090909090909091,1.0,1.0,1.0,0.18181818181818182,0.09090909090909091,0.36363636363636365,0.2727272727272727,1.0,0.5,0.7272727272727273,0.4962454545454546,0.48135,0.414275,0.16666666666666666,0.4,0.4,10.175,23.957142857142856,0.3025210084033613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1626192,1610612749,Pat Connaughton,Pat Connaughton,1626192,MIL,5186.0,86.0,,184,184,58.0,82.0,13.0,368,5.0,6.0,1.0,,3.0,13.0,,4.0,5.0,7.0,16.0,,25.0,208,,,4.0,1.0,6.0,6.0,13.0,2.0,6.0,8.0,4.0,2.0,22.0,2.0,1.0,,8.0,7.0,15.0,3.0,18.0,,,3.0,6.0,1.0,,,,,,,1.0,1.0,,58.0,1.0,0.6,0.75,0.7142857142857143,0.5434782608695652,0.5434782608695652,1.0,0.6956521739130435,13.197969543147208,,0.14,0.05,0.19047619047619047,0.038461538461538464,0.16304347826086957,0.041666666666666664,0.1111111111111111,0.02564102564102564,0.15384615384615385,0.23529411764705882,0.14285714285714285,1.0,0.2608695652173913,0.8333333333333334,1.0,0.6,0.043478260869565216,,0.13043478260869565,0.5652173913043478,,0.5714285714285714,0.9565217391304348,0.5368826086956522,0.5637,0.5019571428571429,,,0.16,2.457142857142857,25.5625,0.31521739130434784,2.0,2.0,2.0,5.0,1.0,5.0,2.0,2.0,1.0,3.0,4.0,15.0,2.0,5.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.3125,0.16666666666666666,0.3125,1.0,1.0,0.21428571428571427,0.21428571428571427,0.14285714285714285,0.16666666666666666,0.6666666666666666,0.07692307692307693,0.05,0.42857142857142855,0.08333333333333333,0.38461538461538464,0.38461538461538464,1.0,1.0,1.0,0.5,0.2857142857142857,0.25,0.38461538461538464,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1628978,1610612749,Donte DiVincenzo,Donte DiVincenzo,1628978,MIL,3156.0,53.0,-26.0,112,117,32.0,73.0,8.0,229,6.0,10.0,,,2.0,3.0,,,6.0,10.0,5.0,2.0,17.0,140,,,,3.0,1.0,8.0,3.0,2.0,1.0,3.0,,2.0,7.0,1.0,2.0,,5.0,1.0,7.0,3.0,10.0,4.0,3.0,3.0,7.0,2.0,,4.0,,1.0,1.0,1.0,1.0,1.0,,32.0,4.0,0.6666666666666666,0.6666666666666666,0.6,0.5,0.5,,0.3333333333333333,14.87603305785124,,0.05263157894736842,0.14285714285714285,0.18518518518518517,0.027777777777777776,0.13043478260869565,0.06,0.1111111111111111,0.03571428571428571,0.14285714285714285,,0.2,1.0,0.6666666666666666,0.6,0.6666666666666666,0.6666666666666666,,,0.13333333333333333,0.2,,,1.0,0.5154766666666667,0.458,0.5312250000000001,0.0625,0.09090909090909091,,2.3499999999999996,25.42,0.2857142857142857,,1.0,1.0,1.0,,1.0,,1.0,,6.0,4.0,3.0,,1.0,1.0,1.0,,1.0,1.0,,,,1.0,,,1.0,,,,6.0,1.0,0.2,,0.2,,,0.5,0.5,0.1,0.1,1.0,,,0.14285714285714285,,0.3333333333333333,0.3333333333333333,1.0,1.0,,,0.25,,0.3333333333333333,0.35294117647058826,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.25,0.75,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
201588,1610612749,George Hill,George Hill,201588,MIL,8322.0,139.0,14.0,298,289,95.0,109.0,27.0,587,10.0,12.0,3.0,1.0,9.0,4.0,1.0,1.0,11.0,16.0,13.0,11.0,42.0,314,1.0,1.0,5.0,5.0,3.0,12.0,4.0,11.0,4.0,15.0,2.0,6.0,34.0,,2.0,,5.0,5.0,10.0,2.0,12.0,4.0,4.0,4.0,10.0,13.0,,13.0,1.0,5.0,,,,,,95.0,1.0,0.5454545454545454,0.6,0.6875,0.5344827586206896,0.6,0.625,0.4482758620689655,12.80487804878049,,0.07352941176470588,0.0392156862745098,0.078125,,0.07575757575757576,0.015748031496062992,,,0.13043478260869565,,0.058823529411764705,,0.41379310344827586,0.8333333333333334,0.8333333333333334,0.5,0.10344827586206896,0.034482758620689655,0.3103448275862069,0.13793103448275862,0.3333333333333333,0.125,0.8620689655172413,0.5493931034482759,0.566325,0.5307000000000001,0.15151515151515152,0.25,0.11904761904761904,4.375,23.84615384615385,0.3187919463087248,2.0,2.0,2.0,1.0,,3.0,2.0,2.0,1.0,19.0,10.0,9.0,2.0,1.0,,2.0,2.0,3.0,2.0,4.0,1.0,1.0,7.0,,1.0,1.0,4.0,,,19.0,1.0,0.23076923076923078,0.3333333333333333,0.23076923076923078,1.0,0.6666666666666666,0.6875,0.7916666666666666,,,0.42857142857142855,,0.06896551724137931,0.15384615384615385,0.13333333333333333,0.25,0.25,1.0,0.6666666666666666,1.0,0.5,0.25,,0.25,0.4523809523809524,3.0,3.0,4.0,8.0,,,2.0,2.0,0.8,,0.11764705882352941,0.375,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,0.2222222222222222,0.2222222222222222,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
203507,1610612749,Giannis Antetokounmpo,Giannis Antetokounmpo,203507,MIL,16638.0,277.0,27.0,590,579,115.0,137.0,60.0,1169,65.0,91.0,21.0,9.0,1.0,39.0,,8.0,77.0,121.0,40.0,47.0,240.0,629,,5.0,25.0,19.0,8.0,68.0,39.0,19.0,32.0,51.0,24.0,14.0,134.0,6.0,19.0,2.0,44.0,50.0,97.0,27.0,124.0,6.0,3.0,10.0,31.0,60.0,1.0,81.0,6.0,37.0,7.0,4.0,8.0,5.0,,115.0,1.0,0.44155844155844154,0.4857142857142857,0.6363636363636364,0.5993788819875776,0.6030150753768844,0.5208333333333334,0.2484472049689441,34.650455927051674,0.07692307692307693,0.37037037037037035,0.1557377049180328,0.3013698630136986,0.04054054054054054,0.33451957295373663,0.09259259259259259,0.25,0.04672897196261682,0.15789473684210525,0.4666666666666667,0.31932773109243695,0.625,0.5652173913043478,0.7142857142857143,0.7471264367816092,0.47692307692307695,0.13043478260869565,0.055900621118012424,0.006211180124223602,0.2422360248447205,,0.2962962962962963,0.8136645962732919,0.5527090625,0.4994533333333333,0.5626692307692308,0.19270833333333334,0.24342105263157895,0.10416666666666667,3.612396694214876,26.347499999999997,0.19491525423728814,8.0,16.0,,12.0,2.0,13.0,10.0,19.0,2.0,45.0,86.0,21.0,14.0,12.0,8.0,8.0,7.0,9.0,2.0,21.0,2.0,7.0,30.0,2.0,12.0,4.0,,1.0,1.0,45.0,0.5384615384615384,0.325,0.25,0.325,0.5263157894736842,0.5263157894736842,0.5925925925925926,0.5921052631578947,0.06611570247933884,0.04395604395604396,0.3,0.024390243902439025,0.4423076923076923,0.2222222222222222,0.11290322580645161,0.3076923076923077,0.3076923076923077,0.5833333333333334,0.8421052631578947,0.5,0.125,,0.25,0.3076923076923077,0.1875,11.0,16.0,13.0,13.0,3.0,3.0,7.0,6.0,0.6842105263157895,0.3333333333333333,0.09302325581395349,0.5925925925925926,0.6875,4.0,1.0,,1.0,4.0,1.0,,0.4444444444444444,0.4444444444444444,0.25,1.0,1.0,,,8.0,18.0,7.0,8.0,3.0,1.0,3.0,0.19047619047619047,0.07407407407407407,0.38095238095238093,0.47058823529411764,0.25,,,,,,,,,,,,,,,,,,,,True,,
2594,1610612749,Kyle Korver,Kyle Korver,2594,MIL,4904.0,82.0,49.0,187,173,42.0,55.0,12.0,360,,1.0,,4.0,4.0,25.0,1.0,4.0,3.0,5.0,29.0,1.0,43.0,174,1.0,,3.0,1.0,5.0,6.0,25.0,,1.0,1.0,1.0,,3.0,,1.0,,2.0,1.0,4.0,1.0,5.0,1.0,,4.0,8.0,4.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,42.0,1.0,1.0,1.0,0.6,0.6176470588235294,0.6323529411764706,1.5,0.8529411764705882,18.905472636815922,,0.022222222222222223,0.038461538461538464,0.05555555555555555,,0.037037037037037035,0.014285714285714285,0.08333333333333333,,0.0625,,0.06666666666666667,1.0,0.029411764705882353,,,,,0.11764705882352941,0.11764705882352941,0.7352941176470589,1.0,0.6666666666666666,0.8823529411764706,0.5412382352941175,0.61905,0.5006,0.029411764705882353,,0.06976744186046512,16.92,25.486206896551725,0.22459893048128343,,,1.0,11.0,2.0,12.0,,,2.0,8.0,,36.0,,11.0,1.0,,,3.0,2.0,1.0,,1.0,4.0,,,,1.0,,,8.0,1.0,0.41379310344827586,0.4,0.41379310344827586,,1.5,0.6666666666666666,0.6666666666666666,0.2,1.0,0.75,,,,,0.44,0.44,1.0,,,,0.16666666666666666,0.5,0.44,0.18604651162790697,,,1.0,,1.0,1.0,,,1.0,0.25,,,,3.0,1.0,,,,,,0.75,0.75,1.0,0.25,0.25,1.0,,,,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.034482758620689655,,,,,,,,,,,,True,,
202083,1610612749,Wesley Matthews,Wesley Matthews,202083,MIL,9123.0,152.0,9.0,316,317,48.0,30.0,38.0,633,1.0,4.0,2.0,,11.0,20.0,5.0,1.0,1.0,6.0,31.0,2.0,40.0,346,5.0,,14.0,,3.0,,20.0,3.0,2.0,5.0,1.0,,12.0,1.0,2.0,,4.0,2.0,6.0,3.0,9.0,3.0,2.0,8.0,15.0,6.0,1.0,4.0,,2.0,1.0,,1.0,,,48.0,1.0,,,0.16666666666666666,0.5135135135135135,0.5128205128205128,1.1666666666666667,0.8378378378378378,12.011173184357542,,0.028985507246376812,0.02666666666666667,0.046511627906976744,0.01282051282051282,0.03870967741935484,0.0196078431372549,0.03333333333333333,0.017543859649122806,,0.045454545454545456,0.04411764705882353,,0.10810810810810811,0.25,0.25,,0.05405405405405406,,0.2972972972972973,0.5405405405405406,0.8333333333333334,0.3333333333333333,0.9459459459459459,0.5457837837837839,0.5838666666666666,0.57585,0.05128205128205128,0.25,0.35,2.9166666666666665,25.012903225806454,0.1518987341772152,1.0,1.0,2.0,8.0,,12.0,1.0,1.0,2.0,7.0,2.0,36.0,2.0,8.0,,1.0,,3.0,1.0,1.0,,2.0,4.0,1.0,1.0,1.0,3.0,,,7.0,1.0,0.3870967741935484,0.6666666666666666,0.3870967741935484,1.0,1.1666666666666667,1.0,0.875,,,0.75,,0.034482758620689655,0.05555555555555555,,0.4,0.4,1.0,0.16666666666666666,1.0,,0.6666666666666666,,0.4,0.175,,,,1.0,,1.0,,,,,,,,,4.0,2.0,,3.0,1.0,,,,,0.36363636363636365,0.36363636363636365,1.0,1.0,,,,,,,1.0,,0.05555555555555555,,,,4.0,4.0,,,0.8,0.8,1.0,,,,,,,,,,,,,True,,
202339,1610612749,Eric Bledsoe,Eric Bledsoe,202339,MIL,9574.0,160.0,,333,330,40.0,47.0,42.0,663,10.0,17.0,14.0,5.0,1.0,14.0,1.0,,16.0,36.0,15.0,12.0,59.0,362,1.0,,3.0,6.0,,8.0,14.0,20.0,10.0,30.0,8.0,15.0,70.0,2.0,3.0,,18.0,7.0,25.0,5.0,30.0,8.0,4.0,4.0,13.0,16.0,1.0,13.0,3.0,8.0,2.0,1.0,3.0,3.0,,40.0,1.0,0.25,0.25,0.4444444444444444,0.46078431372549017,0.5267857142857143,0.75,0.29411764705882354,18.79895561357702,,0.09859154929577464,0.03488372093023256,0.19148936170212766,0.024096385542168676,0.15151515151515152,0.029585798816568046,0.02702702702702703,0.01694915254237288,0.07142857142857142,0.12121212121212122,0.2,1.0,0.3333333333333333,0.5882352941176471,0.7142857142857143,0.2,0.27450980392156865,0.09803921568627451,0.0196078431372549,0.27450980392156865,0.5,,0.6274509803921569,0.51485,0.7296,0.42850000000000005,0.14285714285714285,0.1951219512195122,0.05084745762711865,7.013888888888889,25.773333333333333,0.12012012012012012,,,,5.0,,5.0,,1.0,,11.0,24.0,6.0,,5.0,5.0,2.0,2.0,9.0,6.0,7.0,1.0,3.0,16.0,1.0,1.0,2.0,2.0,1.0,1.0,11.0,0.4,0.3333333333333333,,0.3333333333333333,,0.75,0.5,0.6875,0.1388888888888889,0.17647058823529413,0.5625,0.041666666666666664,0.08333333333333333,0.15789473684210525,0.08,0.35714285714285715,0.35714285714285715,0.4,,,,,,0.35714285714285715,0.1864406779661017,2.0,2.0,3.0,5.0,,4.0,,,0.5,,0.03125,0.3333333333333333,1.0,1.0,,,1.0,4.0,2.0,,0.2,0.2,1.0,,,,,5.0,9.0,2.0,,1.0,1.0,1.0,0.14285714285714285,0.058823529411764705,0.35714285714285715,0.4166666666666667,0.2,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,True,,
203114,1610612749,Khris Middleton,Khris Middleton,203114,MIL,11832.0,197.0,41.0,421,407,53.0,47.0,45.0,828,1.0,6.0,15.0,28.0,9.0,30.0,3.0,3.0,18.0,49.0,39.0,12.0,93.0,429,5.0,,9.0,7.0,6.0,18.0,30.0,20.0,9.0,29.0,4.0,17.0,67.0,3.0,1.0,,18.0,15.0,34.0,4.0,38.0,5.0,2.0,10.0,21.0,18.0,,17.0,3.0,3.0,2.0,1.0,2.0,2.0,,53.0,,0.5,0.5,0.3673469387755102,0.4602272727272727,0.5,0.45,0.4431818181818182,23.516949152542374,,0.15151515151515152,0.009900990099009901,0.16822429906542055,0.030612244897959183,0.16019417475728157,0.020100502512562814,0.025,0.014705882352941176,0.16666666666666666,0.20588235294117646,0.14285714285714285,1.0,0.06818181818181818,0.16666666666666666,0.25,,0.17045454545454544,0.3181818181818182,0.10227272727272728,0.3409090909090909,0.3,0.23076923076923078,0.5113636363636364,0.4801982954545455,0.49628571428571433,0.47015,0.08791208791208792,0.061224489795918366,0.0967741935483871,13.746938775510204,25.63846153846154,0.12589073634204276,,1.0,3.0,12.0,,15.0,3.0,5.0,1.0,14.0,18.0,30.0,,12.0,6.0,5.0,1.0,11.0,8.0,8.0,1.0,3.0,19.0,1.0,4.0,,2.0,,,14.0,0.6666666666666666,0.38461538461538464,0.16666666666666666,0.38461538461538464,0.6,0.45,0.34615384615384615,0.4666666666666667,0.12244897959183673,0.3333333333333333,0.5789473684210527,0.06666666666666667,0.08571428571428572,0.3125,0.020833333333333332,0.4,0.41379310344827586,0.5833333333333334,0.1,,,0.23076923076923078,,0.4,0.15053763440860216,,,3.0,5.0,1.0,3.0,1.0,1.0,0.42857142857142855,0.2,,,,13.0,3.0,1.0,3.0,,2.0,,0.4642857142857143,0.52,0.5384615384615384,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,4.0,15.0,2.0,,3.0,1.0,1.0,0.06666666666666667,,0.26666666666666666,0.2857142857142857,0.5,1.0,1.0,2.0,5.0,0.2,0.3333333333333333,1.0,0.11904761904761904,2.0,1.0,1.0,0.02564102564102564,0.10714285714285714,0.03333333333333333,0.2,,,,,True,,
201577,1610612749,Robin Lopez,Robin Lopez,201577,MIL,2.0,,-2.0,1,1,1.0,1.0,,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
