EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Offensive Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,FtPoints,SecondChanceFG2A,PenaltyFtPoints,PtsAssisted2s,OffThreePtRebounds,DefThreePtRebounds,LiveBallTurnovers,LostBallTurnovers,ShootingFouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,LiveBallTurnoverPct,DefThreePtReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,SecondChanceAtRimFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ShortMidRangeFGM,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGM,SelfOReb,BadPassOutOfBoundsTurnovers,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockedAtRim,DefensiveGoaltends,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,OffAtRimReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChanceAtRimFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsPutbacks,AtRimAssists,ShortMidRangeAssists,Steals,BadPassSteals,BadPassTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChancePointsPct,LongMidRangeFGM,LongMidRangeFGA,LostBallOutOfBoundsTurnovers,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceFtPoints,Charge Fouls,OffCorner3ReboundPct,LongMidRangePctBlocked,PtsUnassisted3s,LostBallSteals,OffLongMidRangeReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveAttempts,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,Charge Fouls Drawn,Technical Free Throw Trips,on,BlockedLongMidRange,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawn,Corner3PctBlocked,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,SecondChanceTurnovers,HeaveMakes,3SecondViolations,Travels,3pt And 1 Free Throw Trips,FTOffRebounds,Blocked3s,BlockedArc3,BlockedCorner3,OffFTReboundPct,SecondChanceCorner3PctAssisted
1626169,1610612761,Stanley Johnson,Stanley Johnson,1626169,TOR,689.0,11,-1,26,25,10.0,11,3.0,51,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,25,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,4.0,2.0,1.0,1.0,11.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,10.0,0.5,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,0.5,1.0,13.333333333333334,1.0,0.3333333333333333,0.125,0.15384615384615385,0.07692307692307693,0.3333333333333333,0.2,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5445,0.6954,1.0,5.5,27.3,0.38461538461538464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1626178,1610612761,Rondae Hollis-Jefferson,Rondae Hollis-Jefferson,1626178,TOR,1077.0,18,-1,41,40,28.0,26,3.0,81,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,6.0,45,1.0,2.0,6.0,,1.0,,,1.0,1.0,1.0,,,3.0,,1.0,,3.0,1.0,4.0,,1.0,,3.0,,6.0,28.0,0.3333333333333333,0.5,0.25,0.5,0.42857142857142855,0.75,0.25,,,17.77777777777778,,0.1,,0.15789473684210525,0.058823529411764705,,,,0.5,0.5,0.5,0.25,0.25,1.0,0.5,0.75,0.5985625000000001,0.7456,1.0,2.6666666666666665,25.5,0.6829268292682927,1.0,4.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.2222222222222222,0.125,0.16666666666666666,0.3333333333333333,0.2,0.25,1.0,1.0,1.0,0.2,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1628449,1610612761,Chris Boucher,Chris Boucher,1628449,TOR,1590.0,26,7,60,59,32.0,32,4.0,119,,3.0,,3.0,1.0,2.0,1.0,4.0,2.0,5.0,54,1.0,4.0,5.0,,2.0,,,1.0,1.0,1.0,,,3.0,2.0,3.0,,5.0,2.0,7.0,1.0,1.0,,3.0,,5.0,32.0,0.25,0.25,0.4166666666666667,0.4166666666666667,0.35714285714285715,0.4166666666666667,0.3333333333333333,,,10.769230769230768,,0.21428571428571427,0.14285714285714285,0.17857142857142858,0.08,,0.16666666666666666,0.25,0.5,,,0.16666666666666666,0.3333333333333333,0.5,,0.8333333333333334,0.5871833333333334,0.5871833333333334,1.0,3.425,25.4,0.5333333333333333,2.0,,2.0,,2.0,,2.0,,,3.0,4.0,1.0,,1.0,1.0,,1.0,1.0,,,1.0,1.0,,0.14285714285714285,,,0.25,0.25,,1.0,,1.0,,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.25,0.5,1.0,1.0,1.0,0.5,0.5,1.0,0.3333333333333333,0.5,0.5,0.6167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1629056,1610612761,Terence Davis,Terence Davis,1629056,TOR,5025.0,84,44,188,183,84.0,81,17.0,371,5.0,8.0,2.0,3.0,2.0,13.0,6.0,10.0,19.0,43.0,179,2.0,4.0,22.0,6.0,13.0,1.0,7.0,,7.0,,,2.0,14.0,,3.0,1.0,11.0,2.0,13.0,1.0,6.0,3.0,11.0,,22.0,84.0,0.6,0.5,0.6206896551724138,0.6153846153846154,0.671875,0.6875,0.6551724137931034,0.1,,18.357487922705314,0.125,0.06818181818181818,,0.10752688172043011,0.023529411764705882,,0.058823529411764705,0.058823529411764705,0.27586206896551724,0.625,0.7142857142857143,0.06896551724137931,0.4482758620689655,0.23076923076923078,0.6666666666666666,0.9310344827586207,0.5212810344827586,0.5114423076923077,0.5116279069767442,2.8600000000000003,25.547368421052635,0.44680851063829785,1.0,7.0,1.0,6.0,6.0,2.0,7.0,5.0,4.0,5.0,4.0,7.0,3.0,1.0,,,,,2.0,,0.5,0.6,0.8333333333333334,0.14285714285714285,0.046511627906976744,0.05714285714285714,0.1,0.125,0.17647058823529413,,0.4,0.5,0.0967741935483871,0.25,1.0,7.0,3.0,7.0,8.0,4.0,9.0,24.0,7.0,,1.0,,,,,1.0,0.42105263157894735,0.4444444444444444,0.42105263157894735,,,0.5,0.5,1.0,0.5384615384615384,0.5384615384615384,1.0,0.5384615384615384,0.42857142857142855,0.5384615384615384,0.5817,1.0,1.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,1.25,0.125,0.20689655172413793,0.16666666666666666,0.16666666666666666,1.0,1.0,0.5,1.0,1.0,0.15384615384615385,0.5,0.11627906976744186,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1629744,1610612761,Matt Thomas,Matt Thomas,1629744,TOR,2350.0,39,11,88,87,52.0,51,6.0,175,,,,,,3.0,3.0,4.0,5.0,15.0,91,2.0,2.0,4.0,,3.0,,,4.0,4.0,4.0,,,12.0,,3.0,,7.0,,7.0,1.0,1.0,1.0,3.0,,4.0,52.0,0.75,1.0,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.5555555555555556,,,10.526315789473685,,0.12,,0.16666666666666666,,,0.2,,,,,,0.3333333333333333,,,0.5555555555555556,0.47847222222222224,0.45055,0.26666666666666666,20.0,24.619999999999997,0.5909090909090909,,,,,6.0,,4.0,,,,,,,,1.0,1.0,1.0,,2.0,,1.0,1.0,,0.23529411764705882,,,0.16666666666666666,0.2,0.2857142857142857,,,,,,,1.0,,1.0,3.0,,1.0,9.0,1.0,,,,,,,1.0,0.6,,0.6,,,,,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,0.3333333333333333,,,2.0,2.0,,,,,,,,,,,,,,,1.0,,,,,,,0.2222222222222222,1.0,1.0,1.0,,,,,,,,3.0,4.0,1.0,0.4444444444444444,0.75,0.75,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
201586,1610612761,Serge Ibaka,Serge Ibaka,201586,TOR,3582.0,60,35,133,131,46.0,44,14.0,264,8.0,12.0,3.0,3.0,9.0,6.0,18.0,27.0,8.0,54.0,123,7.0,8.0,23.0,8.0,6.0,1.0,3.0,2.0,5.0,1.0,1.0,,12.0,5.0,8.0,2.0,23.0,8.0,31.0,2.0,3.0,,9.0,,23.0,46.0,0.6666666666666666,0.875,0.7285714285714285,0.9583333333333334,0.75,0.9583333333333334,0.22857142857142856,0.037037037037037035,,26.35135135135135,0.2857142857142857,0.25,0.16666666666666666,0.30434782608695654,0.12307692307692308,0.2,0.16666666666666666,0.23076923076923078,0.34285714285714286,0.6666666666666666,0.7272727272727273,0.2571428571428571,0.17142857142857143,0.25,1.0,0.5714285714285714,0.48029142857142854,0.4854791666666667,0.42592592592592593,8.0,26.0,0.3458646616541353,6.0,3.0,7.0,,28.0,3.0,13.0,1.0,,3.0,3.0,3.0,2.0,,5.0,2.0,5.0,5.0,3.0,,0.7777777777777778,1.0,0.3333333333333333,0.35135135135135137,0.08571428571428572,0.07142857142857142,0.42857142857142855,0.32,0.4166666666666667,1.0,0.5,0.6666666666666666,0.05555555555555555,0.07142857142857142,6.0,3.0,2.0,3.0,5.0,3.0,4.0,15.0,3.0,1.0,1.0,,,3.0,,1.0,0.625,0.75,0.625,0.2,0.09090909090909091,0.6666666666666666,0.6666666666666666,1.0,0.5,0.5,1.0,0.25,0.6666666666666666,0.5,0.5331571428571429,4.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,15.0,8.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,0.5,0.7142857142857143,0.7222222222222222,0.75,0.08333333333333333,0.05714285714285714,1.0,1.0,1.0,0.6666666666666666,0.2222222222222222,0.5,1.0,0.08333333333333333,1.0,0.2777777777777778,4.0,6.0,,0.17142857142857143,0.6666666666666666,0.6666666666666666,1.0,2.0,1.0,0.14285714285714285,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1626259,1610612761,Malcolm Miller,Malcolm Miller,1626259,TOR,145.0,2,2,5,5,,2,,10,,,,,1.0,1.0,,2.0,1.0,3.0,1,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.5,,0.3333333333333333,1.0,1.0,60.0,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,0.3333333333333333,0.39254999999999995,,,12.8,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,3.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.3333333333333333,,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1626181,1610612761,Norman Powell,Norman Powell,1626181,TOR,3521.0,59,46,134,128,62.0,59,11.0,262,4.0,9.0,2.0,3.0,1.0,13.0,4.0,11.0,16.0,39.0,123,2.0,4.0,24.0,,13.0,4.0,3.0,1.0,4.0,,1.0,1.0,9.0,1.0,2.0,1.0,7.0,1.0,8.0,2.0,3.0,1.0,7.0,,24.0,62.0,0.36363636363636365,0.5,0.5925925925925926,0.6875,0.6290322580645161,0.7058823529411765,0.5925925925925926,0.36363636363636365,1.0,23.448275862068968,0.14285714285714285,0.07142857142857142,0.04,0.09836065573770492,0.017857142857142856,,0.125,,0.3333333333333333,0.4444444444444444,0.5714285714285714,0.037037037037037035,0.48148148148148145,0.1875,0.6666666666666666,0.9259259259259259,0.5164481481481482,0.49479375,0.6153846153846154,3.9272727272727277,27.037499999999998,0.4626865671641791,,7.0,,2.0,8.0,,4.0,1.0,1.0,2.0,5.0,8.0,3.0,1.0,,,,,2.0,1.0,1.0,1.0,0.3333333333333333,0.12121212121212122,,,0.1111111111111111,0.16,,,1.0,,0.1,0.21428571428571427,,6.0,5.0,11.0,8.0,6.0,12.0,18.0,6.0,,2.0,,,,,0.75,0.5,0.5,0.5,,,,,,0.46153846153846156,0.46153846153846156,0.6666666666666666,0.6875,0.45454545454545453,0.46153846153846156,,,2.0,3.0,1.0,1.0,,,,,,,,2.0,,1.0,,,,,,,,,0.2222222222222222,0.1111111111111111,0.6666666666666666,0.6666666666666666,1.0,,,,,0.0625,1.0,,,1.0,,0.037037037037037035,,,,,,,1.0,6.0,1.0,0.25,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1627783,1610612761,Pascal Siakam,Pascal Siakam,1627783,TOR,1600.0,27,26,62,58,38.0,37,6.0,120,1.0,2.0,1.0,2.0,8.0,4.0,3.0,13.0,5.0,12.0,56,2.0,7.0,8.0,6.0,3.0,,5.0,6.0,11.0,5.0,1.0,2.0,28.0,,2.0,,3.0,,3.0,1.0,1.0,,3.0,1.0,8.0,38.0,0.23076923076923078,0.2857142857142857,0.25,0.3181818181818182,0.3,0.3333333333333333,0.2777777777777778,,,30.882352941176467,,0.18181818181818182,,0.09375,,,,0.4,0.1111111111111111,0.5,0.5,0.4444444444444444,0.2222222222222222,0.18181818181818182,0.5,0.3888888888888889,0.41641764705882356,0.447755,0.6666666666666666,10.49230769230769,29.68,0.6129032258064516,,3.0,,1.0,,,1.0,,,1.0,2.0,4.0,2.0,,,,,,1.0,,,,,0.047619047619047616,,,,0.07142857142857142,,,,,0.1,0.13333333333333333,2.0,,,3.0,1.0,1.0,4.0,,,,,,,,,,0.2,0.25,0.25,,,0.25,0.25,,,,,0.2727272727272727,,,,,1.0,1.0,1.0,1.0,,1.0,,1.0,2.0,3.0,,,3.0,2.0,2.0,,,,0.5,,0.75,0.75,,0.05555555555555555,1.0,1.0,,,0.5,,,0.09090909090909091,1.0,0.25,,3.0,,0.16666666666666666,,,,,,,,3.0,,,1.0,1.0,1.0,0.5,1.0,,,True,,,,,,,,,,,,,,,,,,,,
1627832,1610612761,Fred VanVleet,Fred VanVleet,1627832,TOR,1584.0,26,16,60,56,24.0,21,5.0,116,2.0,4.0,1.0,1.0,,8.0,2.0,4.0,9.0,18.0,50,1.0,1.0,8.0,4.0,8.0,1.0,1.0,7.0,8.0,4.0,3.0,,23.0,,,,3.0,,3.0,,1.0,,1.0,,8.0,24.0,0.5,1.0,0.6153846153846154,0.6666666666666666,0.6428571428571429,0.6666666666666666,0.6923076923076923,0.25,,22.727272727272727,,,,0.10344827586206896,,,,,0.3076923076923077,0.5,0.6666666666666666,,0.6153846153846154,0.16666666666666666,1.0,1.0,0.53495,0.5321916666666667,0.4444444444444444,2.125,26.288888888888884,0.4,,2.0,,,,,3.0,1.0,,,2.0,2.0,1.0,,,,,,,,,,1.0,0.1875,,,,0.2,0.16666666666666666,,,,0.07142857142857142,0.2,,3.0,2.0,5.0,4.0,2.0,5.0,6.0,3.0,,,,,,,0.5,0.4444444444444444,0.4,0.4444444444444444,,,,,,0.375,0.375,0.3333333333333333,0.8333333333333334,0.4,0.375,,,1.0,1.0,,,,,,,,,,1.0,,2.0,1.0,1.0,,,,,,,0.25,0.07692307692307693,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,6.0,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
