EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,PtsAssisted3s,Fg2aBlocked,ThreePtAssists,Assists,Corner3Assists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,DefArc3ReboundPct,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,PtsAssisted2s,FTDefRebounds,ShootingFouls,Fouls,FoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,DefFTReboundPct,DefAtRimReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,AtRimFGM,Arc3FGA,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,NonShootingPenaltyNonTakeFouls,AtRimAccuracy,UnblockedAtRimAccuracy,Arc3Frequency,Steals,BadPassSteals,AtRimPctAssisted,on,PenaltyOffPoss,PenaltyCorner3FGA,PenaltyFG3A,Arc3Assists,OffThreePtRebounds,OffRebounds,SelfOReb,PenaltyOffPossExcludingTakeFouls,OffThreePtReboundPct,OffFGReboundPct,OffCorner3ReboundPct,SelfORebPct,PenaltyCorner3Frequency,PenaltyShotQualityAvg,PenaltyOffPossPct,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FtPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsUnassisted3s,NonHeaveArc3FGM,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChancePointsPct,PenaltyPointsPct,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyFG2M,PenaltyFG2A,OffTwoPtRebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,PenaltyTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyFg2Pct,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Fg3aBlocked,LostBallSteals,Travels,FG3APctBlocked,Arc3PctBlocked,OffShortMidRangeReboundPct,Corner3PctBlocked,SecondChanceAtRimFGM,SecondChanceCorner3FGM,SecondChanceFG2M,PtsPutbacks,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Offensive Fouls,Charge Fouls Drawn,BlockedShortMidRange,SecondChanceFg2Pct,SecondChanceAtRimAccuracy,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,LongMidRangeFGM,SecondChanceFtPoints,HeaveMakes,HeaveAttempts,DefensiveGoaltends,OffLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,FTOffRebounds,OffensiveGoaltends,OffFTReboundPct,SecondChanceAtRimPctAssisted,LongMidRangePctBlocked,Technical Free Throw Trips,Blocked3s,BlockedCorner3,BlockedArc3,BlockedLongMidRange
1626187,1610612745,Michael Frazier,Michael Frazier,1626187,HOU,348.0,6.0,3.0,13.0,13.0,13.0,1.0,26.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,9.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.3333333333333333,1.0,1.0,28.57142857142857,0.3333333333333333,0.2,0.25,0.5,1.0,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.5467666666666667,0.4265,2.25,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629598,1610612745,Chris Clemons,Chris Clemons,1629598,HOU,224.0,4.0,5.0,9.0,8.0,8.0,1.0,17.0,,,,,,,,,5.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,0.2,0.14285714285714285,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201960,1610612745,DeMarre Carroll,DeMarre Carroll,201960,HOU,348.0,6.0,3.0,13.0,13.0,13.0,1.0,26.0,,,,,2.0,,,2.0,9.0,,,,1.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,,,,,,,0.5,0.5,,,,14.285714285714285,0.3333333333333333,0.2,0.25,,,,,,,,,,0.4088,,9.55,,0.25,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203085,1610612745,Austin Rivers,Austin Rivers,203085,HOU,348.0,6.0,3.0,13.0,13.0,13.0,1.0,26.0,1.0,,,,2.0,,1.0,2.0,9.0,,,,,2.0,,4.0,,,,,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,21.428571428571427,,,,,,0.3333333333333333,,,,,,0.6666666666666666,0.4285666666666667,,5.95,27.8,,,1.0,,1.0,,,,1.0,,,,0.5,,,0.3333333333333333,,,,,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203463,1610612745,Ben McLemore,Ben McLemore,203463,HOU,224.0,4.0,5.0,9.0,8.0,8.0,1.0,17.0,1.0,,1.0,1.0,1.0,1.0,1.0,3.0,5.0,,3.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,0.75,0.75,0.5,1.0,1.0,20.0,,,,,,0.5,0.5,1.0,1.0,1.0,,1.0,0.530175,,3.3,22.7,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203496,1610612745,Robert Covington,Robert Covington,203496,HOU,124.0,2.0,-2.0,4.0,5.0,5.0,,9.0,,,,,,,1.0,,4.0,,,,,,,,,,,,,,,,,,,,1.0,,,25.0,,,,,,,,,,,,1.0,0.525,,,24.7,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203998,1610612745,Bruno Caboclo,Bruno Caboclo,203998,HOU,124.0,2.0,-2.0,4.0,5.0,5.0,,9.0,1.0,,,,1.0,,,2.0,4.0,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,25.0,1.0,,1.0,1.0,,1.0,,,,,,1.0,0.4302,,2.1,,,,,,1.0,2.0,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,1.0,1.0,,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626187,1610612745,Michael Frazier,Michael Frazier,1626187,HOU,343.0,6.0,7.0,16.0,15.0,15.0,1.0,31.0,,,,1.0,,,1.0,,10.0,,,,1.0,1.0,,3.0,1.0,,1.0,2.0,,,,,,,,,1.0,,,5.88235294117647,,0.125,0.125,,,,1.0,,,,,1.0,0.5568,,,23.3,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,16.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,0.125,0.125,0.3333333333333333,1.0,1.0,0.5568,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629598,1610612745,Chris Clemons,Chris Clemons,1629598,HOU,270.0,4.0,6.0,13.0,13.0,13.0,1.0,26.0,,,,,,2.0,5.0,7.0,7.0,,3.0,,,,,,1.0,,1.0,1.0,,,,0.5,0.4,0.4,0.6,0.5833333333333334,1.0,,,42.857142857142854,,0.16666666666666666,0.16666666666666666,,,,,,,,,1.0,0.48068999999999995,,,26.919999999999998,0.2,,,,,,,,,1.0,,,,,,,,,,,,5.0,,5.0,,,,,,,1.0,,,,False,13.0,,5.0,,,,,13.0,,,,,,0.48068999999999995,1.0,2.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,3.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,7.0,1.0,1.0,0.4,1.5,0.6,1.5,0.5833333333333334,0.4,0.4,0.5,1.0,1.0,1.0,1.0,0.4,0.4,0.42857142857142855,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203085,1610612745,Austin Rivers,Austin Rivers,203085,HOU,12310.0,205.0,17.0,418.0,417.0,120.0,26.0,835.0,15.0,,5.0,14.0,24.0,9.0,34.0,55.0,447.0,,18.0,5.0,10.0,14.0,6.0,38.0,18.0,10.0,28.0,30.0,1.0,,8.0,0.6666666666666666,0.2647058823529412,0.2647058823529412,0.3879310344827586,0.4296875,0.5862068965517241,0.20833333333333334,0.13333333333333333,16.07142857142857,0.10101010101010101,0.2,0.14814814814814814,0.16666666666666666,0.21739130434782608,0.25862068965517243,0.2413793103448276,0.35714285714285715,0.35714285714285715,0.6,,0.8448275862068966,0.5365060344827587,0.61665,4.054166666666666,24.40294117647059,0.19402985074626866,2.0,9.0,,9.0,6.0,,6.0,21.0,10.0,0.3333333333333333,0.3333333333333333,0.375,,0.06976744186046512,0.15517241379310345,0.2222222222222222,0.3333333333333333,,,7.0,20.0,12.0,20.0,4.0,3.0,1.0,3.0,0.4666666666666667,0.5384615384615384,0.3448275862068966,7.0,7.0,0.42857142857142855,False,96.0,4.0,6.0,4.0,1.0,2.0,,96.0,0.007936507936507936,0.009852216748768473,,,0.2857142857142857,0.5431678571428572,0.22966507177033493,4.0,,,,2.0,10.0,,2.0,,2.0,7.0,19.0,9.0,4.0,13.0,2.0,19.0,2.0,,0.3333333333333333,,0.42857142857142855,,0.5277777777777778,0.2,0.2,0.75,,,,0.14285714285714285,,0.2,,0.34545454545454546,3.0,5.0,2.0,2.0,3.0,8.0,1.0,7.0,3.0,4.0,1.0,3.0,4.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,0.375,0.3333333333333333,0.875,0.012987012987012988,0.027777777777777776,0.011494252873563218,0.07692307692307693,1.0,1.0,0.35714285714285715,0.6,0.5,0.08064516129032258,0.17857142857142858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
