EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,OpponentPoints,PenaltyDefPoss,SecondChanceOffPoss,ShortMidRangeFGA,FG2A,FtPoints,Points,SecondChanceFtPoints,SecondChancePoints,FTDefRebounds,DefRebounds,Rebounds,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,TsPct,SecondChanceTsPct,Usage,DefFTReboundPct,ShortMidRangeFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG3M,FG3A,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,FG3APct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,ShootingFouls,Fouls,ThreePtAssists,Assists,Arc3Assists,AssistPoints,on,PenaltyOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted3s,HeaveAttempts,TwoPtAssists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,PenaltyTsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,SelfOReb,Blocked3s,BlockedArc3,OffShortMidRangeReboundPct,SelfORebPct,SecondChanceAtRimFGA,SecondChanceAtRimFrequency,Fg2aBlocked,Defensive 3 Seconds Violations,FG2APctBlocked,AtRimPctBlocked,DefLongMidRangeReboundPct,SecondChanceAtRimFGM,PtsPutbacks,DefensiveGoaltends,OffLongMidRangeReboundPct,SecondChanceAtRimAccuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,ShortMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,Fg3aBlocked,Charge Fouls Drawn,FG3APctBlocked,Corner3PctBlocked,Technical Free Throw Trips,LongMidRangePctBlocked,Arc3PctBlocked
101108,1610612760,Chris Paul,Chris Paul,101108,OKC,84.0,1,-1,2,2,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628983,1610612760,Shai Gilgeous-Alexander,Shai Gilgeous-Alexander,1628983,OKC,206.0,3,-6,6,6,12,13,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,28.57142857142857,1.0,1.0,0.3844,0.5,0.5,1.0,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201568,1610612760,Danilo Gallinari,Danilo Gallinari,201568,OKC,206.0,3,-6,6,6,12,13,3.0,1.0,,1.0,,5.0,,,,,,,,,0.8333333333333334,,42.857142857142854,,,0.4718333333333333,,,,18.5,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,0.5,0.5,1.0,0.8333333333333334,0.6666666666666666,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5,0.5,1.0,0.6666666666666666,0.5,25.85,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203460,1610612760,Andre Roberson,Andre Roberson,203460,OKC,206.0,3,-6,6,6,12,13,3.0,1.0,,,,,,,,,,,,,,,14.285714285714285,,,0.5562,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,1.0,,,,1.0,,,,1.0,,25.3,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203488,1610612760,Mike Muscala,Mike Muscala,203488,OKC,206.0,3,-6,6,6,12,13,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203471,1610612760,Dennis Schroder,Dennis Schroder,203471,OKC,122.0,2,-5,4,4,8,10,3.0,1.0,,,,,,,,,,,,,,,25.0,,,0.52665,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,1.0,,,,1.0,,,,1.0,,26.4,,,1.0,1.0,1.0,3.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101108,1610612760,Chris Paul,Chris Paul,101108,OKC,15586.0,260,-37,536,539,1075,596,83.0,57.0,26.0,69.0,23.0,149.0,1.0,14.0,,49.0,52.0,31.0,26.0,8.0,0.6056910569105691,0.875,24.292845257903494,,0.23214285714285715,0.4606139639639639,0.07627118644067797,0.10810810810810811,0.09395973154362416,11.589855072463768,18.0,32.0,14.0,39.0,39.0,16.0,43.0,68.0,18.0,38.0,14.0,0.375,0.37209302325581395,0.38095238095238093,0.5652173913043478,0.5625,0.38392857142857145,0.2857142857142857,0.5625,0.5625,0.3482142857142857,0.358974358974359,0.358974358974359,0.35714285714285715,0.48214285714285715,0.3684210526315789,26.513953488372092,5.0,18.0,23.0,37.0,15.0,97.0,False,141.0,9.0,11.0,3.0,4.0,12.0,2.0,4.0,1.0,1.0,3.0,4.0,5.0,14.0,2.0,4.0,3.0,4.0,7.0,16.0,6.0,15.0,15.0,47.0,10.0,30.0,1.0,14.0,8.0,9.0,4.0,1.0,1.0,2.0,36.0,13.0,3.0,11.0,6.0,5.0,15.0,2.0,7.0,8.0,1.0,8.0,1.0,1.0,23.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,5.0,3.0,1.0,2.0,3.0,2.0,47.0,139.0,1.0,5.0,0.1282051282051282,0.1282051282051282,0.75,0.4,0.5,0.4375,0.8125,0.5161290322580645,0.6025641025641025,0.6521739130434783,0.1326530612244898,0.014925373134328358,0.2236024844720497,0.008333333333333333,0.1891891891891892,0.011811023622047244,0.0392156862745098,0.010869565217391304,0.18181818181818182,0.09375,0.22608695652173913,0.21739130434782608,0.6666666666666666,0.09821428571428571,0.8181818181818182,0.8181818181818182,0.1111111111111111,0.46153846153846156,0.46153846153846156,0.25,0.05555555555555555,0.03571428571428571,0.5,0.5,0.5,0.5,0.75,0.6666666666666666,0.12903225806451613,0.75,0.03225806451612903,1.0,0.45161290322580644,0.35714285714285715,0.42611,0.4550099999999999,0.022727272727272728,0.31543624161073824,0.2630597014925373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627846,1610612760,Abdel Nader,Abdel Nader,1627846,OKC,1525.0,25,-21,52,54,106,59,5.0,6.0,2.0,2.0,1.0,4.0,,,,2.0,3.0,1.0,2.0,1.0,0.25,,13.793103448275863,,0.2857142857142857,0.4878571428571429,0.125,0.3333333333333333,,9.399999999999999,,,1.0,5.0,,1.0,5.0,,3.0,5.0,1.0,1.0,0.2,0.2,,0.21428571428571427,0.7142857142857143,,,,0.7142857142857143,0.2,0.2,1.0,0.7142857142857143,0.2,25.74,1.0,1.0,,,,,False,23.0,,,,,,,,,,,,,3.0,,,,,,1.0,,3.0,,,,,,,,,,,,1.0,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,2.0,2.0,,23.0,,,,,,,,,,,,,,0.0625,0.15384615384615385,,0.06451612903225806,0.029411764705882353,,,,,0.2,,1.0,,,,,,,,,,,,,,,,,,,,0.75,,,0.5035000000000001,,,0.4423076923076923,1.0,1.0,1.0,0.2,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628390,1610612760,Terrance Ferguson,Terrance Ferguson,1628390,OKC,2502.0,42,-17,85,87,172,98,4.0,9.0,,1.0,,6.0,,,,3.0,4.0,2.0,,,0.2727272727272727,,12.631578947368421,,,0.5593045454545454,,,,2.5,,,1.0,5.0,,2.0,10.0,,6.0,5.0,1.0,1.0,0.2,0.2,,0.2727272727272727,0.9090909090909091,,,,0.45454545454545453,0.2,0.2,1.0,1.0,0.2,24.529999999999998,1.0,3.0,,1.0,,2.0,False,23.0,,1.0,,1.0,,1.0,5.0,,1.0,,,,1.0,,1.0,,,,1.0,,2.0,,,,,,1.0,,1.0,,,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,23.0,,,,,,,,,,,,1.0,0.05263157894736842,,0.06896551724137931,0.041666666666666664,0.0625,0.020833333333333332,,0.05555555555555555,0.08333333333333333,,,0.18181818181818182,,0.09090909090909091,,,,,,,,0.45454545454545453,0.2,0.2,1.0,,,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,0.5309833333333333,,,0.27058823529411763,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
1629647,1610612760,Darius Bazley,Darius Bazley,1629647,OKC,7556.0,126,-1,251,255,506,256,40.0,29.0,2.0,9.0,9.0,46.0,,,4.0,45.0,47.0,5.0,10.0,5.0,0.6388888888888888,,14.788732394366198,0.8,0.06451612903225806,0.5081951612903227,0.1388888888888889,0.35714285714285715,,5.333333333333333,,1.0,9.0,18.0,2.0,11.0,22.0,2.0,33.0,18.0,9.0,1.0,0.5,0.5,0.2222222222222222,0.5967741935483871,0.7096774193548387,0.03225806451612903,,,0.5806451612903226,0.5,0.5,1.0,0.9032258064516129,0.5,25.395454545454548,1.0,2.0,3.0,6.0,1.0,15.0,False,76.0,2.0,6.0,1.0,3.0,,2.0,4.0,1.0,1.0,,,1.0,3.0,,,,,1.0,4.0,2.0,4.0,2.0,10.0,2.0,,,3.0,2.0,2.0,1.0,,1.0,1.0,23.0,18.0,2.0,,,,4.0,,1.0,2.0,,3.0,1.0,,6.0,,,1.0,,,,,,,,2.0,2.0,,3.0,2.0,10.0,76.0,,,0.5,0.5,,0.5,,0.25,,0.5,0.5555555555555556,0.6666666666666666,0.2903225806451613,0.015151515151515152,0.26136363636363635,0.016129032258064516,0.2733333333333333,0.015625,0.038461538461538464,0.020833333333333332,0.29411764705882354,0.3,0.2711864406779661,0.2413793103448276,0.6666666666666666,0.1935483870967742,0.3333333333333333,0.4,0.5,,,,,0.12903225806451613,0.5,0.5,1.0,,,,0.375,0.3333333333333333,0.125,1.0,0.375,0.3333333333333333,,0.5056937499999999,,0.21739130434782608,0.30278884462151395,1.0,1.0,1.0,,0.058823529411764705,,,1.0,1.0,0.1111111111111111,0.16666666666666666,0.25,,,,,,,,,,,,,,,,,,,,
