EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,SecondChanceFG2A,PtsAssisted3s,BadPassSteals,DeadBallTurnovers,Charge Fouls,Offensive Fouls,Charge Fouls Drawn,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted3sPct,AtRimPctBlocked,DefArc3ReboundPct,BlocksRecoveredPct,Corner3PctAssisted,SecondChanceAtRimFrequency,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsPutbacks,Corner3Assists,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,LostBallOutOfBoundsTurnovers,Travels,Offensive Fouls Drawn,BlockedAtRim,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,AtRimPctAssisted,ShortMidRangePctAssisted,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceShotQualityAvg,SecondChancePointsPct,Fg3aBlocked,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,FG3APctBlocked,Arc3PctBlocked,OffShortMidRangeReboundPct,Technical Free Throw Trips,OffensiveGoaltends,ShortMidRangePctBlocked,OffAtRimReboundPct,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFtPoints,on,SelfOReb,SelfORebPct,OffCorner3ReboundPct,3SecondViolations,SecondChanceAtRimPctAssisted,HeaveAttempts,Blocked3s,BlockedArc3
1628365,1610612753,Markelle Fultz,Markelle Fultz,1628365,ORL,2631.0,44,-5,94,97,27.0,32.0,8.0,191,3.0,5.0,1.0,1.0,2.0,5.0,4.0,7.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,9.0,17.0,2.0,7.0,2.0,26.0,109,2.0,2.0,2.0,3.0,2.0,12.0,2.0,16.0,6.0,4.0,1.0,1.0,4.0,7.0,11.0,7.0,2.0,1.0,1.0,29.0,1.0,3.0,4.0,4.0,2.0,2.0,3.0,2.0,1.0,3.0,1.0,5.0,9.0,1.0,2.0,1.0,2.0,1.0,12.0,27.0,3.0,0.1111111111111111,0.1111111111111111,0.2857142857142857,0.6666666666666666,0.2857142857142857,0.5294117647058824,1.0,0.5,1.0,0.52,1.0,0.2916666666666667,0.058823529411764705,0.14285714285714285,27.45098039215686,1.0,0.1875,0.06666666666666667,0.12903225806451613,0.5,0.3333333333333333,0.3333333333333333,0.20833333333333334,0.6,0.6,0.20833333333333334,0.4,0.4,0.2916666666666667,0.5714285714285714,0.6666666666666666,0.25,0.125,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.25,0.25,0.2,1.0,0.2,1.0,0.4,0.5,0.5,0.25,0.5127895833333334,0.5441100000000001,0.04,0.05555555555555555,0.46153846153846156,10.352941176470589,24.514285714285712,0.2872340425531915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1628411,1610612753,Wes Iwundu,Wes Iwundu,1628411,ORL,3783.0,63,9,137,135,46.0,37.0,10.0,272,1.0,6.0,,1.0,1.0,3.0,,2.0,2.0,3.0,,1.0,,1.0,,,2.0,11.0,2.0,4.0,5.0,15.0,128,,3.0,,1.0,2.0,2.0,,4.0,,1.0,,3.0,1.0,1.0,2.0,1.0,,,1.0,5.0,5.0,4.0,9.0,9.0,2.0,1.0,1.0,,1.0,3.0,1.0,,5.0,,6.0,,8.0,4.0,2.0,46.0,1.0,,,0.5,,0.5,0.18181818181818182,,0.3333333333333333,,0.4166666666666667,0.2,0.26666666666666666,0.2727272727272727,,14.285714285714286,0.3333333333333333,0.15384615384615385,0.125,0.13636363636363635,0.125,0.5,,0.4,0.16666666666666666,0.3333333333333333,0.2,0.3333333333333333,0.3333333333333333,0.13333333333333333,,,,0.2,0.6666666666666666,0.6666666666666666,0.06666666666666667,,,0.25,,0.25,,,,0.6666666666666666,,0.5090166666666667,0.5028125,0.2777777777777778,0.2857142857142857,0.13333333333333333,6.881818181818182,23.724999999999998,0.3357664233576642,1.0,1.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,0.5,0.1724137931034483,1.0,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
202696,1610612753,Nikola Vucevic,Nikola Vucevic,202696,ORL,4999.0,83,17,177,177,47.0,51.0,12.0,354,8.0,9.0,3.0,3.0,3.0,10.0,2.0,8.0,,,,,12.0,23.0,2.0,4.0,13.0,27.0,12.0,23.0,2.0,64.0,192,5.0,10.0,2.0,4.0,,16.0,18.0,8.0,,23.0,12.0,1.0,5.0,4.0,9.0,3.0,,2.0,3.0,22.0,9.0,8.0,18.0,22.0,,,1.0,1.0,,6.0,3.0,3.0,10.0,1.0,6.0,3.0,2.0,1.0,16.0,47.0,1.0,0.6923076923076923,0.8181818181818182,0.5217391304347826,0.5,0.5217391304347826,0.48148148148148145,0.5,0.62,0.5714285714285714,0.6274509803921569,0.5714285714285714,0.46,0.037037037037037035,,30.15873015873016,0.16666666666666666,0.23529411764705882,0.225,0.22972972972972974,0.18181818181818182,0.2727272727272727,0.3333333333333333,0.18,0.8888888888888888,1.0,0.2,0.3,0.3,0.16,0.25,0.25,1.0,,,,0.46,0.5217391304347826,0.5217391304347826,0.21428571428571427,1.0,,,0.2857142857142857,0.5,0.64,0.5217391304347826,0.49052100000000004,0.4682678571428572,0.0196078431372549,0.03571428571428571,0.25,9.28888888888889,25.76521739130435,0.2655367231638418,2.0,2.0,36.0,,5.0,,2.0,,,,,1.0,,,1.0,1.0,1.0,0.1111111111111111,0.17857142857142858,1.0,,0.5,,2.0,1.0,2.0,2.0,1.0,2.0,7.0,4.0,1.0,3.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,0.5,1.0,0.875,0.875,0.1,0.027777777777777776,0.06818181818181818,0.05,0.07142857142857142,0.07894736842105263,0.25,0.625,0.6666666666666666,1.0,1.0,0.5,0.5,1.0,0.5513,0.109375,,,,,,,,,,,,,,True,,,,,,,,
203082,1610612753,Terrence Ross,Terrence Ross,203082,ORL,8104.0,135,10,292,290,77.0,69.0,24.0,582,5.0,6.0,1.0,1.0,7.0,10.0,8.0,18.0,1.0,1.0,,,9.0,29.0,3.0,7.0,20.0,34.0,10.0,30.0,12.0,82.0,309,6.0,7.0,3.0,7.0,4.0,25.0,30.0,10.0,6.0,29.0,9.0,1.0,1.0,4.0,5.0,3.0,,,1.0,14.0,12.0,3.0,21.0,22.0,4.0,1.0,2.0,2.0,,8.0,2.0,6.0,14.0,,14.0,1.0,14.0,3.0,25.0,77.0,2.0,0.75,0.75,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.5882352941176471,0.8571428571428571,0.546875,0.75,0.6029411764705882,0.8333333333333334,0.46875,0.029411764705882353,,23.974763406940063,0.25,0.057692307692307696,0.17391304347826086,0.12396694214876033,0.13333333333333333,0.07142857142857142,0.05555555555555555,0.09375,0.8333333333333334,1.0,0.15625,0.7,0.7,0.28125,0.4444444444444444,0.4444444444444444,0.5,0.015625,1.0,1.0,0.453125,0.3103448275862069,0.32142857142857145,0.07142857142857142,1.0,,,0.5,0.42857142857142855,0.5625,0.3103448275862069,0.4888546875,0.4856642857142856,0.10294117647058823,0.08571428571428572,0.3048780487804878,12.391176470588237,25.71333333333333,0.2636986301369863,,1.0,24.0,3.0,6.0,,1.0,,2.0,1.0,4.0,1.0,,,1.0,1.0,0.8,0.16666666666666666,0.21568627450980393,1.0,,,0.12121212121212122,,,,,,,,,1.0,,1.0,6.0,1.0,2.0,2.0,2.0,1.0,,,,,0.5,0.013888888888888888,,0.007194244604316547,,,,1.0,0.8571428571428571,0.8888888888888888,,,,,,,1.0,1.0,1.0,0.03333333333333333,0.034482758620689655,0.037037037037037035,,,,,,,,True,,,,,,,,
203095,1610612753,Evan Fournier,Evan Fournier,203095,ORL,4236.0,71,8,154,150,33.0,34.0,14.0,304,1.0,1.0,,,1.0,2.0,3.0,5.0,,,,,4.0,12.0,,3.0,5.0,8.0,4.0,12.0,1.0,23.0,173,1.0,1.0,,3.0,,2.0,4.0,6.0,3.0,12.0,4.0,,3.0,3.0,6.0,3.0,3.0,,,15.0,4.0,3.0,8.0,10.0,3.0,1.0,,,,2.0,,3.0,7.0,,2.0,,1.0,,2.0,33.0,2.0,0.4,0.5,0.3333333333333333,,0.3333333333333333,0.625,1.0,0.55,0.25,0.55,0.25,0.6,,,13.095238095238095,,0.11538461538461539,0.14285714285714285,0.12962962962962962,,0.125,0.2857142857142857,0.05,1.0,1.0,0.1,0.5,0.5,0.25,0.6,0.6,0.3333333333333333,,,,0.6,0.3333333333333333,0.3333333333333333,,,,,0.75,,0.65,0.3333333333333333,0.480905,0.4453625,,,0.08695652173913043,13.200000000000001,25.983333333333334,0.21428571428571427,,2.0,9.0,2.0,2.0,,,,,,,1.0,,,1.0,1.0,0.75,,0.09523809523809523,1.0,,,,,1.0,3.0,1.0,1.0,3.0,5.0,2.0,,2.0,,1.0,2.0,1.0,,2.0,1.0,0.3333333333333333,0.5,0.5,0.5,0.1,,0.05263157894736842,0.02666666666666667,,0.06060606060606061,0.18181818181818182,,1.0,0.75,,0.6,0.3333333333333333,1.0,0.451075,0.21739130434782608,,,,,,,1.0,,,,,,,True,,,,,,,,
203920,1610612753,Khem Birch,Khem Birch,203920,ORL,4574.0,76,6,166,166,43.0,35.0,15.0,332,4.0,7.0,,,3.0,6.0,,,,,,,,,,,7.0,13.0,,,10.0,24.0,164,,1.0,,,3.0,3.0,8.0,6.0,,,,2.0,5.0,2.0,7.0,2.0,1.0,3.0,1.0,16.0,11.0,2.0,13.0,21.0,1.0,,1.0,1.0,,4.0,1.0,5.0,10.0,,9.0,,11.0,6.0,3.0,43.0,2.0,0.5714285714285714,1.0,,,,0.5384615384615384,,0.5384615384615384,,0.6666666666666666,0.5,,0.15384615384615385,,12.087912087912088,0.25,0.06896551724137931,0.23404255319148937,0.17105263157894737,0.2,,0.18181818181818182,0.5384615384615384,0.5714285714285714,0.6666666666666666,0.46153846153846156,0.5,0.6,,,,,,,,,,,,,,,,,0.5384615384615384,,0.4958,0.4448,0.3333333333333333,0.3333333333333333,0.125,4.653846153846154,,0.25903614457831325,4.0,5.0,,1.0,3.0,,1.0,2.0,1.0,,,,,,,,,0.14285714285714285,0.25,,,0.8,,3.0,,,4.0,,,8.0,6.0,,5.0,3.0,,8.0,,,,,,0.8,0.8,0.8,,0.06382978723404255,0.15625,0.10126582278481013,,0.1724137931034483,,0.25,1.0,,0.75,,,,0.5294,0.3333333333333333,,1.0,1.0,,,,,1.0,0.16666666666666666,0.25,,,,True,,,,,,,,
1629109,1610612753,Gary Clark,Gary Clark,1629109,ORL,3929.0,65,1,142,138,39.0,19.0,13.0,280,,,,,,1.0,,,,2.0,,1.0,5.0,13.0,1.0,2.0,,1.0,5.0,15.0,3.0,18.0,149,,,1.0,3.0,3.0,6.0,,,,13.0,5.0,,4.0,,4.0,,,3.0,1.0,8.0,6.0,7.0,13.0,15.0,3.0,1.0,1.0,1.0,,1.0,1.0,,,,4.0,1.0,3.0,,6.0,39.0,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,0.46875,0.5,0.5294117647058824,0.75,0.9375,,,11.538461538461538,1.0,0.28,0.17142857142857143,0.21666666666666667,,,0.25,,,,0.0625,,,,,,,0.125,,,0.8125,0.38461538461538464,0.38461538461538464,,,0.3333333333333333,,0.6666666666666666,0.5,0.9375,0.38461538461538464,0.52768125,0.54885,,,0.3333333333333333,7.1,25.673333333333336,0.2746478873239437,,,15.0,2.0,,,,1.0,,,1.0,2.0,,1.0,2.0,1.0,1.0,,0.14814814814814814,0.5,,,,,,,,,,,,,1.0,1.0,,2.0,,,1.0,1.0,,,,,,0.027777777777777776,0.030303030303030304,0.028985507246376812,,0.03225806451612903,0.5,,,1.0,,,,,,,,,,,,,,,,0.14285714285714285,,,,True,,,,,,,,
203516,1610612753,James Ennis III,James Ennis III,203516,ORL,2244.0,37,-18,82,85,23.0,30.0,8.0,167,1.0,2.0,,,1.0,3.0,,1.0,,2.0,,,2.0,5.0,,,2.0,6.0,2.0,7.0,2.0,12.0,104,,2.0,,,2.0,2.0,4.0,,,5.0,2.0,,,,,,,,,,3.0,2.0,9.0,10.0,2.0,,1.0,1.0,,1.0,,2.0,7.0,,3.0,1.0,2.0,,2.0,23.0,1.0,1.0,1.0,0.2857142857142857,,0.2857142857142857,0.3333333333333333,,0.38461538461538464,,0.42857142857142855,0.3333333333333333,0.5384615384615384,,,16.666666666666668,1.0,0.16666666666666666,0.2,0.18518518518518517,,0.3333333333333333,,0.15384615384615385,0.5,0.5,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.07692307692307693,,,,0.15384615384615385,,,0.38461538461538464,0.4,0.4,,,,,,,0.6923076923076923,0.4,0.5112115384615386,0.39535,,,0.16666666666666666,7.099999999999999,25.52857142857143,0.2804878048780488,,1.0,6.0,2.0,,,,1.0,,,,1.0,,,1.0,1.0,1.0,,0.3,1.0,,,,,,1.0,,,1.0,,,,1.0,,4.0,1.0,,,,1.0,,,,,0.5714285714285714,,0.041666666666666664,0.022727272727272728,,0.05,0.2,1.0,1.0,1.0,,0.5,,,0.4055,,,,,,,,,,,,1.0,1.0,,True,,,,,,,,
201571,1610612753,D.J. Augustin,D.J. Augustin,201571,ORL,6020.0,100,22,216,212,50.0,38.0,16.0,428,4.0,8.0,2.0,4.0,3.0,10.0,2.0,7.0,2.0,3.0,,,5.0,10.0,,2.0,9.0,25.0,7.0,13.0,16.0,55.0,217,3.0,7.0,,2.0,2.0,8.0,6.0,12.0,12.0,10.0,5.0,2.0,13.0,14.0,27.0,13.0,6.0,6.0,1.0,68.0,7.0,3.0,10.0,10.0,1.0,,6.0,5.0,1.0,9.0,4.0,,4.0,,17.0,,17.0,6.0,8.0,50.0,1.0,0.3333333333333333,0.3333333333333333,0.5384615384615384,,0.5384615384615384,0.36,0.42857142857142855,0.5131578947368421,0.3333333333333333,0.5978260869565217,0.4,0.34210526315789475,0.08,,23.504273504273506,0.6666666666666666,0.075,0.125,0.10416666666666667,0.15384615384615385,,0.2,0.21052631578947367,0.5,0.5,0.2631578947368421,0.3,0.375,0.18421052631578946,0.2857142857142857,0.2857142857142857,0.5,0.07894736842105263,0.6666666666666666,0.6666666666666666,0.2631578947368421,0.5,0.5555555555555556,0.4444444444444444,0.5,,,0.2222222222222222,,0.5526315789473685,0.5,0.4914197368421053,0.4860944444444444,0.15555555555555556,0.1935483870967742,0.14545454545454545,9.804,25.192307692307693,0.23148148148148148,1.0,1.0,9.0,1.0,3.0,,2.0,1.0,,,1.0,,,,,,0.42857142857142855,,0.0975609756097561,,0.5,0.5,0.07142857142857142,1.0,1.0,1.0,1.0,1.0,1.0,10.0,,1.0,,,,,,,2.0,,1.0,1.0,1.25,1.25,,,,,,,0.058823529411764705,,0.6666666666666666,0.4,1.0,0.5,1.0,1.0,,0.18181818181818182,1.0,1.0,1.0,0.07692307692307693,0.1,,,,0.2,,1.0,1.0,5.0,True,,,,,,,,
1628365,1610612753,Markelle Fultz,Markelle Fultz,1628365,ORL,6173.0,103,-58,223,223,26.0,14.0,16.0,446,4.0,9.0,,1.0,3.0,9.0,2.0,9.0,,2.0,,1.0,4.0,7.0,,,9.0,27.0,4.0,9.0,4.0,34.0,267,1.0,3.0,,1.0,,2.0,4.0,14.0,6.0,7.0,4.0,3.0,7.0,8.0,15.0,5.0,2.0,1.0,4.0,38.0,3.0,3.0,7.0,7.0,3.0,1.0,7.0,3.0,4.0,10.0,2.0,5.0,11.0,,8.0,,5.0,3.0,2.0,26.0,,0.2222222222222222,0.2222222222222222,0.4444444444444444,,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.25,0.4473684210526316,0.25,0.25,0.1111111111111111,,20.0,0.7,0.0625,0.05555555555555555,0.058823529411764705,0.0625,0.07692307692307693,0.0625,0.25,0.4444444444444444,0.5714285714285714,0.25,0.3333333333333333,0.375,0.25,0.2222222222222222,0.2222222222222222,0.5,0.05555555555555555,,,0.19444444444444445,0.5714285714285714,0.5714285714285714,0.25,,0.25,,,,0.5,0.5714285714285714,0.4914736111111111,0.5152625,0.07894736842105263,0.10344827586206896,0.058823529411764705,10.3,25.0,0.11659192825112108,,,6.0,2.0,3.0,1.0,1.0,,1.0,,,3.0,,1.0,3.0,1.0,0.5,0.2222222222222222,0.05263157894736842,0.3333333333333333,,,,,,,,,,,,3.0,,,1.0,,,,1.0,2.0,,,,,0.16666666666666666,,,,,,0.05263157894736842,0.25,,0.5,,,,,,,,,1.0,,,,,,0.1111111111111111,,,,,False,,,,,,,,
