EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,Arc3FGM,Arc3FGA,FG3M,FG3A,Points,OpponentPoints,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Corner3Assists,AssistPoints,LiveBallTurnovers,LostBallTurnovers,Turnovers,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,Usage,LiveBallTurnoverPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg3ptShotDistance,LongMidRangeFGA,FG2A,PtsAssisted3s,Assisted3sPct,LongMidRangeFrequency,Arc3PctAssisted,Avg2ptShotDistance,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,Corner3FGM,Corner3FGA,Arc3Assists,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,ShortMidRangeFGA,DefLongMidRangeReboundPct,ShortMidRangeFrequency,on,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,BadPassTurnovers,DeadBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg3Pct,Fg2Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceAtRimFGA,SecondChanceFG2A,OffTwoPtRebounds,OffRebounds,SelfOReb,Charge Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,SelfORebPct,SecondChanceAtRimFrequency,ThreePtShootingFoulsDrawnPct,SecondChanceFtPoints,SecondChancePoints,OffThreePtRebounds,SecondChanceTsPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,PtsPutbacks,Fg3aBlocked,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Travels,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,FG3APctBlocked,Arc3PctBlocked,OffShortMidRangeReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceShotQualityAvg,Technical Free Throw Trips,3SecondViolations,SecondChanceAtRimPctAssisted,OffensiveGoaltends,HeaveAttempts,Blocked3s,BlockedArc3
1628365,1610612753,Markelle Fultz,Markelle Fultz,1628365,ORL,213.0,4,9,9,8,17,1.0,1.0,1.0,1.0,3.0,3,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,22.22222222222222,1.0,1.0,1.0,1.0,1.0,1.0,0.5349,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628411,1610612753,Wes Iwundu,Wes Iwundu,1628411,ORL,213.0,4,9,9,8,17,1.0,1.0,1.0,1.0,3.0,3,,1.0,1.0,,,,,,,,1.0,1.0,0.75,0.75,0.5,22.22222222222222,,0.5,1.0,1.0,0.5,1.0,0.455725,25.0,1.0,1.0,3.0,1.0,0.5,1.0,14.4,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629168,1610612753,BJ Johnson,BJ Johnson,1629168,ORL,213.0,4,9,9,8,17,1.0,1.0,1.0,1.0,3.0,3,3.0,1.0,1.0,,,,,,,,1.0,1.0,0.75,0.75,0.5,22.22222222222222,,0.5,1.0,1.0,0.5,1.0,0.474425,25.5,1.0,1.0,,,0.5,,18.3,1.0,1.0,2.0,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629724,1610612753,Vic Law,Vic Law,1629724,ORL,213.0,4,9,9,8,17,,,1.0,1.0,3.0,3,,,,1.0,1.0,,3.0,,,,1.0,1.0,1.5,1.5,1.0,11.11111111111111,,,,,1.0,,0.5958,23.3,,,3.0,1.0,,,,2.0,,2.0,2.0,,0.6666666666666666,0.3333333333333333,,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203920,1610612753,Khem Birch,Khem Birch,203920,ORL,213.0,4,9,9,8,17,,,,,,3,,,,,,,,,,,,,,,,11.11111111111111,,,,,,,0.428,,,1.0,,,,,13.0,,2.0,2.0,2.0,0.6666666666666666,,0.3333333333333333,0.5,,,,,,,,,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628365,1610612753,Markelle Fultz,Markelle Fultz,1628365,ORL,8591.0,143,-72,308,312,620,4.0,10.0,5.0,15.0,57.0,373,9.0,10.0,4.0,14.0,25.0,2.0,64.0,9.0,4.0,12.0,0.3333333333333333,0.3333333333333333,0.4322033898305085,0.4596774193548387,0.2542372881355932,22.22222222222222,0.75,0.1694915254237288,0.4,0.4,0.4915254237288136,0.4,0.4994084745762712,24.786666666666665,16.0,44.0,6.0,0.4,0.2711864406779661,0.5,10.320454545454545,4.0,6.0,11.0,11.0,0.09836065573770492,0.06060606060606061,0.07874015748031496,0.125,0.125,1.0,5.0,12.0,0.0847457627118644,0.2,0.2,,14.0,0.16666666666666666,0.23728813559322035,False,53.0,46.0,24.0,7.0,14.0,1.0,2.0,5.0,6.0,1.0,2.0,1.0,2.0,18.0,6.0,3.0,5.0,2.0,4.0,2.0,14.0,6.0,30.0,4.0,11.0,4.0,2.0,5.0,1.0,5.0,2.0,3.0,5.0,3.0,1.0,3.0,10.0,20.0,1.0,1.0,1.0,10.0,1.0,1.0,7.0,1.0,4.0,3.0,2.0,1.0,3.0,1.0,14.0,53.0,3.0,0.16666666666666666,0.16666666666666666,0.5,0.4090909090909091,0.6,0.6666666666666666,0.7,0.09090909090909091,0.14285714285714285,0.07142857142857142,0.0625,0.07692307692307693,0.037037037037037035,0.04,0.3333333333333333,0.23728813559322035,0.5,0.5833333333333334,0.14285714285714285,0.35714285714285715,0.38461538461538464,0.375,0.4,0.3333333333333333,0.2222222222222222,0.5,0.2222222222222222,0.5,0.2222222222222222,0.5,0.5312888888888889,0.06451612903225806,0.0851063829787234,0.24561403508771928,0.17207792207792208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628411,1610612753,Wes Iwundu,Wes Iwundu,1628411,ORL,4336.0,72,-4,156,153,309,1.0,3.0,3.0,6.0,18.0,155,,3.0,1.0,2.0,4.0,,10.0,1.0,1.0,3.0,0.5,0.5,0.3611111111111111,0.42857142857142855,0.3333333333333333,14.371257485029941,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.7222222222222222,0.3333333333333333,0.5089805555555555,24.733333333333334,2.0,12.0,9.0,1.0,0.1111111111111111,1.0,6.466666666666666,6.0,4.0,10.0,11.0,0.14814814814814814,0.13953488372093023,0.14285714285714285,0.125,,2.0,3.0,2.0,0.16666666666666666,0.6666666666666666,0.6666666666666666,1.0,3.0,0.42857142857142855,0.16666666666666666,False,53.0,37.0,11.0,1.0,7.0,,1.0,1.0,,,1.0,1.0,2.0,2.0,5.0,,3.0,1.0,3.0,2.0,5.0,,4.0,3.0,2.0,,1.0,1.0,,3.0,2.0,1.0,,2.0,,1.0,,5.0,1.0,,1.0,6.0,,,8.0,1.0,4.0,2.0,,1.0,2.0,2.0,5.0,53.0,1.0,,,0.3333333333333333,0.16666666666666666,,0.25,0.35714285714285715,0.25,0.42857142857142855,,,,,0.1875,1.0,0.3888888888888889,0.14285714285714285,0.25,,0.3333333333333333,0.3333333333333333,,,,0.16666666666666666,,0.16666666666666666,,0.3333333333333333,0.5,0.5033583333333332,0.23809523809523808,0.26666666666666666,0.2777777777777778,0.33974358974358976,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.024390243902439025,0.014084507042253521,0.09090909090909091,0.1111111111111111,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629109,1610612753,Gary Clark,Gary Clark,1629109,ORL,8616.0,144,-38,309,304,613,8.0,23.0,11.0,32.0,37.0,347,,23.0,8.0,2.0,7.0,,16.0,1.0,,2.0,0.34375,0.34375,0.5,0.5285714285714286,0.9696969696969697,11.077844311377246,0.5,0.696969696969697,0.34782608695652173,0.34782608695652173,0.9696969696969697,0.34782608695652173,0.5517136363636364,25.109375,,1.0,33.0,1.0,,1.0,7.1,12.0,12.0,24.0,28.0,0.1935483870967742,0.1518987341772152,0.1702127659574468,0.1111111111111111,0.25,3.0,9.0,2.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,1.0,0.07692307692307693,0.030303030303030304,False,57.0,25.0,23.0,,,,,,,,1.0,1.0,3.0,,4.0,,,1.0,4.0,3.0,6.0,,,,5.0,1.0,3.0,1.0,,5.0,3.0,2.0,1.0,1.0,,1.0,6.0,7.0,,,1.0,6.0,1.0,1.0,5.0,,1.0,2.0,1.0,1.0,2.0,1.0,6.0,57.0,,,,0.25,,,0.375,0.6,,,,,,0.2903225806451613,0.11864406779661017,0.5,,,,,,,,,,,,0.25,,0.75,0.3333333333333333,0.5402625,0.029411764705882353,0.5,0.16216216216216217,0.18446601941747573,,,2.0,4.0,,2.0,,1.0,,0.02666666666666667,0.02631578947368421,0.0625,,,,1.0,1.0,2.0,0.5,0.025974025974025976,0.034482758620689655,0.014492753623188406,0.125,0.02702702702702703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202696,1610612753,Nikola Vucevic,Nikola Vucevic,202696,ORL,11082.0,185,-48,396,396,792,18.0,44.0,18.0,44.0,140.0,461,,44.0,18.0,11.0,20.0,4.0,51.0,5.0,3.0,13.0,0.4090909090909091,0.4090909090909091,0.5855855855855856,0.603448275862069,0.3963963963963964,30.352941176470587,0.38461538461538464,0.3963963963963964,0.4090909090909091,0.4186046511627907,0.5405405405405406,0.4090909090909091,0.4824040540540541,25.72954545454546,24.0,67.0,54.0,1.0,0.21621621621621623,1.0,10.780597014925375,21.0,22.0,46.0,55.0,0.27848101265822783,0.22826086956521738,0.25146198830409355,0.32,0.2,,,7.0,,,,,27.0,0.391304347826087,0.24324324324324326,False,77.0,65.0,28.0,13.0,16.0,4.0,4.0,14.0,11.0,,,2.0,4.0,38.0,10.0,10.0,16.0,2.0,4.0,1.0,27.0,44.0,32.0,1.0,9.0,2.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,8.0,,4.0,5.0,13.0,,1.0,3.0,14.0,3.0,1.0,11.0,1.0,5.0,3.0,2.0,1.0,3.0,2.0,27.0,77.0,1.0,0.5789473684210527,0.6666666666666666,0.5,0.5671641791044776,0.625,0.65,0.6428571428571429,0.014925373134328358,0.0625,,,0.1875,0.16129032258064516,0.23880597014925373,0.6666666666666666,0.14414414414414414,0.8125,0.8666666666666667,0.46153846153846156,0.5185185185185185,0.5185185185185185,0.4583333333333333,0.4583333333333333,0.9090909090909091,0.2,1.0,,,0.2,0.5,0.4663125000000001,0.043478260869565216,0.07042253521126761,0.19285714285714287,0.19444444444444445,5.0,6.0,6.0,9.0,1.0,,,,,0.06593406593406594,0.04712041884816754,0.12,0.018867924528301886,0.625,,1.0,16.0,3.0,0.8888888888888888,0.03,0.030303030303030304,0.03529411764705882,,0.11428571428571428,5.0,1.0,2.0,6.0,1.0,2.0,10.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,0.9375,0.022727272727272728,0.022727272727272728,0.06060606060606061,0.42857142857142855,1.0,0.25,0.5,1.0,0.5260857142857143,,,,,,,
203095,1610612753,Evan Fournier,Evan Fournier,203095,ORL,10234.0,171,-52,371,367,738,10.0,31.0,12.0,35.0,64.0,437,3.0,31.0,10.0,7.0,13.0,,33.0,5.0,1.0,9.0,0.34285714285714286,0.34285714285714286,0.45614035087719296,0.49206349206349204,0.6140350877192983,17.910447761194032,0.5555555555555556,0.543859649122807,0.3225806451612903,0.3225806451612903,0.7192982456140351,0.3225806451612903,0.5214622807017545,25.611428571428572,10.0,22.0,33.0,0.9166666666666666,0.17543859649122806,0.9,10.659090909090907,9.0,7.0,17.0,20.0,0.09859154929577464,0.1125,0.10596026490066225,,0.25,2.0,4.0,7.0,0.07017543859649122,0.5,0.5,1.0,6.0,0.15,0.10526315789473684,False,63.0,48.0,30.0,2.0,6.0,,1.0,2.0,4.0,,,,3.0,8.0,12.0,1.0,3.0,,3.0,5.0,7.0,6.0,10.0,1.0,6.0,3.0,2.0,1.0,1.0,6.0,3.0,3.0,4.0,4.0,,1.0,5.0,10.0,,,,13.0,,3.0,17.0,,3.0,3.0,3.0,,3.0,3.0,7.0,63.0,2.0,0.375,0.42857142857142855,,0.36363636363636365,0.3333333333333333,0.16666666666666666,0.3888888888888889,0.045454545454545456,0.16666666666666666,,,0.0625,0.13333333333333333,0.06666666666666667,1.0,0.10526315789473684,0.3333333333333333,0.4,0.5,0.3333333333333333,0.3333333333333333,0.4,0.4,0.25,0.16666666666666666,,,,0.5,,0.45340833333333325,0.0967741935483871,0.12,0.109375,0.16981132075471697,1.0,4.0,1.0,3.0,,,1.0,3.0,,0.01098901098901099,0.016304347826086956,,,0.125,0.08108108108108109,,10.0,2.0,0.625,0.021505376344086023,0.03125,0.025,,0.15625,1.0,2.0,4.0,2.0,2.0,4.0,2.0,,1.0,1.0,,1.0,1.0,0.5,0.5,0.625,,,,0.5,1.0,0.5,0.5,1.0,0.4927625,2.0,1.0,1.0,,,,
