EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Charge Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGA,LongMidRangeFGM,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFG3A,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,LongMidRangeAssists,Steals,BadPassSteals,LostBallTurnovers,PenaltyTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyTsPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyAtRimFGM,ShortMidRangeFGM,Corner3FGA,PenaltyFG2M,OffThreePtRebounds,OffRebounds,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,PenaltyEfgPct,ShortMidRangePctBlocked,Corner3PctBlocked,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,PenaltyAtRimAccuracy,SecondChanceAtRimFGA,SecondChanceFG2A,OffTwoPtRebounds,FTDefRebounds,LostBallOutOfBoundsTurnovers,Travels,Offensive Fouls,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,Corner3FGM,LostBallSteals,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Loose Ball Fouls Drawn,ShortMidRangeAssists,SecondChanceTurnovers,on,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,SelfOReb,StepOutOfBoundsTurnovers,Loose Ball Fouls,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,OffensiveGoaltends,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SelfORebPct,SecondChanceAtRimAccuracy,SecondChancePointsPct,PenaltyCorner3FGA,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,BadPassOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyFg3Pct,PenaltyCorner3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,PenaltyCorner3Accuracy,Charge Fouls Drawn,Offensive Fouls Drawn,SecondChanceAtRimPctAssisted
1626167,1610612754,Myles Turner,Myles Turner,1626167,IND,7375.0,123.0,-35.0,249.0,248,39.0,52.0,23.0,497,13.0,19.0,4.0,2.0,9.0,16.0,25.0,12.0,57.0,296.0,20.0,9.0,,1.0,,3.0,12.0,11.0,24.0,35.0,2.0,1.0,5.0,7.0,5.0,10.0,,12.0,8.0,13.0,9.0,39.0,0.625,0.8333333333333334,0.64,0.6756756756756757,0.6333333333333333,0.32432432432432434,18.97810218978102,0.2857142857142857,0.1774193548387097,0.2553191489361702,0.21100917431192662,0.07407407407407407,0.2727272727272727,0.23076923076923078,0.25,0.6923076923076923,0.5135135135135135,0.6842105263157895,0.6842105263157895,0.6153846153846154,0.10810810810810811,0.05405405405405406,0.24324324324324326,0.8378378378378378,0.5149162162162163,4.303999999999999,25.125,0.1566265060240964,,1.0,3.0,,1.0,6.0,7.0,,,1.0,2.0,2.0,12.0,18.0,,3.0,1.0,,1.0,1.0,,,2.0,2.0,1.0,1.0,11.0,16.0,6.0,2.0,1.0,0.5,0.5,0.3333333333333333,,0.04,,,0.5,0.5,0.3333333333333333,0.3333333333333333,1.0,,,1.0,0.3333333333333333,0.42045,0.13953488372093023,0.1935483870967742,0.03508771929824561,,2.0,3.0,,5.0,11.0,2.0,2.0,,,0.25,,0.08928571428571429,0.09322033898305085,0.10416666666666667,0.26666666666666666,0.5,0.6666666666666666,0.08108108108108109,,8.0,9.0,6.0,1.0,,1.0,1.0,1.0,0.25,0.0967741935483871,0.14285714285714285,0.5,0.8888888888888888,0.5879666666666666,3.0,,1.0,1.0,1.0,1.0,2.0,,,False,5.0,6.0,12.0,8.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.05263157894736842,0.06666666666666667,0.15384615384615385,0.625,0.21052631578947367,,,,,,,,,,,,,,,,,,,,,,,
1627763,1610612754,Malcolm Brogdon,Malcolm Brogdon,1627763,IND,7669.0,128.0,-26.0,259.0,262,56.0,81.0,18.0,521,10.0,21.0,3.0,6.0,18.0,12.0,30.0,19.0,63.0,310.0,2.0,18.0,21.0,34.0,12.0,81.0,2.0,10.0,13.0,13.0,4.0,2.0,4.0,8.0,3.0,9.0,,,,,,56.0,0.08333333333333333,0.08333333333333333,0.4,0.45918367346938777,0.5431034482758621,0.3877551020408163,23.655913978494624,0.5,0.1724137931034483,0.043478260869565216,0.11538461538461539,0.35,0.04,0.15384615384615385,0.0625,,0.42857142857142855,0.47619047619047616,0.5263157894736842,0.1,0.061224489795918366,0.12244897959183673,0.3673469387755102,0.8163265306122449,0.4760295918367346,6.613333333333333,26.4,0.21621621621621623,4.0,1.0,7.0,1.0,4.0,7.0,18.0,1.0,5.0,5.0,4.0,18.0,22.0,9.0,12.0,7.0,2.0,,13.0,9.0,4.0,3.0,3.0,1.0,2.0,2.0,15.0,20.0,10.0,18.0,0.42857142857142855,0.3684210526315789,0.3684210526315789,0.75,,0.06666666666666667,0.09523809523809523,,0.16666666666666666,0.16666666666666666,0.3888888888888889,0.3888888888888889,0.42857142857142855,0.5,0.4,0.4,0.3888888888888889,0.48427999999999993,0.1896551724137931,0.2564102564102564,0.2857142857142857,3.0,1.0,1.0,4.0,,,,,0.8,0.7,,,,,,,0.3333333333333333,0.3333333333333333,0.02040816326530612,0.75,,1.0,,1.0,1.0,,1.0,,0.125,,,,,0.391875,,2.0,,,,,,6.0,1.0,False,,,4.0,,,,,,,,,,,,,0.5,,,,,0.06349206349206349,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,0.4,0.1,0.5,0.05263157894736842,,,,,,,,,,,
1628988,1610612754,Aaron Holiday,Aaron Holiday,1628988,IND,3984.0,66.0,-38.0,134.0,133,26.0,36.0,14.0,267,6.0,6.0,5.0,1.0,5.0,8.0,12.0,8.0,31.0,194.0,10.0,5.0,4.0,10.0,1.0,26.0,1.0,3.0,4.0,5.0,2.0,2.0,1.0,3.0,6.0,9.0,,,,,,26.0,0.625,0.625,0.6666666666666666,0.7,0.7045454545454546,0.4,16.778523489932887,0.6666666666666666,0.10344827586206896,0.041666666666666664,0.07547169811320754,0.0625,0.2222222222222222,,0.0625,,0.3,1.0,1.0,0.5,0.25,0.05,0.25,0.7,0.46127,5.9333333333333345,25.4125,0.19402985074626866,2.0,,1.0,1.0,1.0,4.0,3.0,2.0,2.0,2.0,3.0,10.0,6.0,9.0,3.0,1.0,2.0,,6.0,4.0,2.0,2.0,4.0,3.0,,,4.0,5.0,1.0,10.0,0.75,0.5,0.5,0.8333333333333334,,0.16666666666666666,,,,,0.2,0.2,1.0,0.5,0.5,0.25,0.2,0.45572500000000005,0.05,0.08333333333333333,0.3225806451612903,2.0,2.0,3.0,2.0,,1.0,2.0,2.0,1.0,0.875,0.4,,,0.016666666666666666,,,0.4,0.6666666666666666,0.15,1.0,,,1.0,,,,,,,0.02857142857142857,0.06666666666666667,1.0,,0.495675,3.0,1.0,,1.0,1.0,0.6666666666666666,,1.0,,False,,,3.0,,,,,,,,,,,,0.75,0.75,,,,,0.0967741935483871,1.0,,,1.0,1.0,1.0,,,0.5,0.25,,,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,,,
203200,1610612754,Justin Holiday,Justin Holiday,203200,IND,6309.0,105.0,11.0,210.0,214,42.0,56.0,15.0,424,1.0,2.0,1.0,1.0,10.0,1.0,4.0,14.0,21.0,218.0,,10.0,2.0,3.0,1.0,7.0,4.0,5.0,9.0,13.0,1.0,1.0,1.0,2.0,3.0,5.0,,3.0,3.0,4.0,3.0,42.0,,,0.25,0.5555555555555556,0.5526315789473685,0.7777777777777778,9.29203539823009,0.5,0.09803921568627451,0.09523809523809523,0.0967741935483871,0.05263157894736842,0.09523809523809523,0.18181818181818182,0.1111111111111111,0.75,0.1111111111111111,0.5,1.0,,0.05555555555555555,0.05555555555555555,0.5555555555555556,0.8888888888888888,0.5293666666666667,7.425,25.150000000000002,0.2,1.0,,4.0,,4.0,6.0,1.0,,2.0,4.0,,5.0,2.0,18.0,,4.0,1.0,,1.0,1.0,,1.0,4.0,4.0,,,3.0,3.0,,5.0,1.0,0.42857142857142855,0.42857142857142855,0.4166666666666667,,0.25,0.5,,,,0.4,0.4,1.0,,0.16666666666666666,0.6666666666666666,0.4,0.483825,0.05263157894736842,,0.23809523809523808,1.0,,4.0,1.0,,4.0,,,0.5,0.4166666666666667,,,,0.04395604395604396,,0.06666666666666667,,,0.2222222222222222,1.0,1.0,1.0,4.0,,,,1.0,,,0.09302325581395349,0.13333333333333333,,1.0,0.5434,2.0,,,0.5,0.5,1.0,,,,False,1.0,1.0,2.0,2.0,1.0,,,1.0,1.0,,,,,1.0,1.0,1.0,0.11764705882352941,,0.1,1.0,0.09523809523809523,,1.0,,1.0,,,,1.0,0.25,,0.25,0.06666666666666667,,,,,,,,,1.0,1.0,
203926,1610612754,Doug McDermott,Doug McDermott,203926,IND,2751.0,46.0,-33.0,86.0,89,17.0,17.0,9.0,175,2.0,4.0,1.0,,7.0,2.0,5.0,8.0,10.0,123.0,4.0,7.0,,,,,1.0,1.0,2.0,2.0,,,,,1.0,3.0,,,,,,17.0,1.0,1.0,0.4,0.38461538461538464,0.38461538461538464,0.6153846153846154,13.68421052631579,,0.0625,0.05263157894736842,0.05714285714285714,,0.25,,0.09090909090909091,,0.3076923076923077,0.5,1.0,1.0,0.07692307692307693,,0.5384615384615384,0.9230769230769231,0.48356923076923075,3.28,25.975,0.19767441860465115,,,2.0,,1.0,2.0,,,,1.0,,,,6.0,,2.0,2.0,,,,,,1.0,1.0,,,,,,,1.0,0.25,0.25,,,0.4,0.5,,,,0.2857142857142857,0.2857142857142857,1.0,,,1.0,0.2857142857142857,0.50625,,,,,,1.0,,,,,,,,,,,,,,,,0.07692307692307693,,,,,,,,,1.0,,,,,,,,,,,,,,,,False,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203933,1610612754,T.J. Warren,T.J. Warren,203933,IND,7462.0,124.0,-29.0,252.0,254,57.0,78.0,19.0,506,8.0,11.0,17.0,11.0,12.0,22.0,39.0,15.0,68.0,306.0,26.0,12.0,4.0,9.0,4.0,23.0,8.0,2.0,14.0,18.0,7.0,2.0,1.0,8.0,4.0,10.0,1.0,1.0,1.0,1.0,,57.0,0.5909090909090909,0.65,0.5641025641025641,0.5462962962962963,0.5964912280701754,0.2777777777777778,23.80952380952381,0.875,0.03571428571428571,0.18181818181818182,0.1,0.05,0.043478260869565216,,0.22580645161290322,,0.2037037037037037,0.7272727272727273,0.8,0.75,0.3148148148148148,0.2037037037037037,0.2222222222222222,0.48148148148148145,0.4626731481481482,9.61794871794872,25.85333333333333,0.2261904761904762,5.0,6.0,4.0,1.0,1.0,5.0,9.0,1.0,12.0,2.0,,10.0,18.0,12.0,3.0,4.0,3.0,,5.0,3.0,2.0,,7.0,5.0,5.0,2.0,8.0,9.0,5.0,10.0,0.8,0.3333333333333333,0.3333333333333333,0.35714285714285715,,0.07692307692307693,0.09090909090909091,,0.5454545454545454,0.5454545454545454,0.3333333333333333,0.3333333333333333,0.75,0.16666666666666666,0.35714285714285715,0.07142857142857142,0.3333333333333333,0.4729178571428571,0.10526315789473684,0.11904761904761904,0.14705882352941177,3.0,8.0,3.0,5.0,,4.0,,,0.4166666666666667,0.35714285714285715,0.11764705882352941,,,0.035398230088495575,,0.07692307692307693,0.47058823529411764,0.5333333333333333,0.05555555555555555,0.6,2.0,5.0,4.0,4.0,,,,2.0,0.5,0.06896551724137931,0.04,0.375,0.3333333333333333,0.46648333333333336,1.0,2.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,,,,False,1.0,4.0,8.0,4.0,1.0,,,,,,,,,0.8,0.6666666666666666,0.6666666666666666,0.11764705882352941,0.0625,0.041666666666666664,0.5,0.11764705882352941,1.0,,,,,2.0,1.0,1.0,,0.07142857142857142,,0.06666666666666667,,,,,,,,,,,
203506,1610612754,Victor Oladipo,Victor Oladipo,203506,IND,6807.0,113.0,-22.0,227.0,229,28.0,52.0,19.0,456,6.0,11.0,7.0,5.0,25.0,10.0,23.0,30.0,64.0,267.0,10.0,25.0,5.0,9.0,4.0,22.0,8.0,4.0,12.0,12.0,10.0,3.0,4.0,14.0,5.0,13.0,,,,,,28.0,0.5,0.5,0.43478260869565216,0.5,0.5423728813559322,0.5660377358490566,29.435483870967744,0.7142857142857143,0.07142857142857142,0.19047619047619047,0.12244897959183673,0.043478260869565216,0.1,0.07692307692307693,0.13793103448275862,,0.20754716981132076,0.5454545454545454,0.5454545454545454,0.5,0.1320754716981132,0.09433962264150944,0.4716981132075472,0.7735849056603774,0.5231867924528301,7.734782608695651,25.65333333333333,0.12334801762114538,1.0,,10.0,,3.0,11.0,11.0,,3.0,4.0,6.0,12.0,10.0,24.0,9.0,10.0,1.0,,4.0,3.0,1.0,,7.0,6.0,7.0,3.0,11.0,12.0,5.0,12.0,0.7272727272727273,0.36666666666666664,0.36666666666666664,0.6,,0.043478260869565216,,,,,0.4,0.4,0.7,,0.14285714285714285,0.42857142857142855,0.4,0.57435,0.08620689655172414,0.17857142857142858,0.1875,,4.0,5.0,,,,1.0,1.0,,0.42857142857142855,0.14285714285714285,,,,,0.3076923076923077,0.5714285714285714,0.6666666666666666,0.09433962264150944,,1.0,1.0,,,,2.0,,3.0,,,,0.5,1.0,,1.0,1.0,,0.2,0.2,1.0,,1.0,1.0,False,1.0,1.0,2.0,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,0.03125,1.0,1.0,,2.0,2.0,,,,0.5,0.14285714285714285,0.3333333333333333,,,,1.0,,,,,1.0,1.0,2.0,1.0
204456,1610612754,T.J. McConnell,T.J. McConnell,204456,IND,1167.0,19.0,-7.0,37.0,37,2.0,4.0,4.0,74,,,6.0,,,3.0,6.0,,6.0,42.0,2.0,,4.0,4.0,1.0,8.0,3.0,2.0,5.0,5.0,,,,,4.0,4.0,,,,,,2.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,,14.634146341463415,,0.2857142857142857,0.25,0.2631578947368421,0.4,,,0.125,,,,,,1.0,,,,0.414,11.766666666666666,,0.05405405405405406,,,,,,,,,,,,,4.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,0.5,0.5,0.5,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,1.0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203960,1610612754,JaKarr Sampson,JaKarr Sampson,203960,IND,1915.0,32.0,-1.0,61.0,63,18.0,28.0,4.0,124,1.0,2.0,2.0,4.0,,5.0,8.0,,10.0,74.0,8.0,,1.0,3.0,,8.0,3.0,3.0,8.0,9.0,,,1.0,1.0,3.0,8.0,1.0,,,,,18.0,0.8,1.0,0.625,0.625,0.625,,13.846153846153845,,0.3333333333333333,0.21428571428571427,0.2608695652173913,,0.6666666666666666,1.0,0.2222222222222222,,0.25,0.5,0.5,,0.25,0.5,,0.25,0.47851250000000006,12.350000000000001,,0.29508196721311475,,3.0,,,,,,,2.0,,,,2.0,,,,,,2.0,2.0,,,2.0,2.0,,,,,,,,,,,,,,,0.75,0.75,,,,,,,,0.37595,,,,,1.0,,,1.0,1.0,,,,,,,0.1,0.041666666666666664,0.125,0.2,0.5,0.5,,,1.0,2.0,,2.0,,,,3.0,0.5,,,1.0,0.5,0.4136,,,1.0,,,,,1.0,,False,1.0,2.0,4.0,2.0,,,1.0,,,,,,,1.0,1.0,1.0,,,,1.0,0.4,,,,,,,,,,,,,,,,,,,,,,,
1628993,1610612754,Alize Johnson,Alize Johnson,1628993,IND,11.0,,,,1,,1.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
