EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SelfOReb,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,Blocks,RecoveredBlocks,OffShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimFGA,PenaltyAtRimFGA,PenaltyCorner3FGA,Loose Ball Fouls,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyAtRimFGM,PenaltyCorner3FGM,Fg2aBlocked,FTDefRebounds,StepOutOfBoundsTurnovers,Charge Fouls,Defensive 3 Seconds Violations,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefLongMidRangeReboundPct,AtRimPctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,HeaveAttempts,Offensive Fouls,Loose Ball Fouls Drawn,BlockedShortMidRange,OffLongMidRangeReboundPct,SecondChanceAtRimFGM,SecondChanceCorner3FGA,PtsPutbacks,NonShootingPenaltyNonTakeFouls,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,Charge Fouls Drawn,ShortMidRangePctBlocked,Offensive Fouls Drawn,LongMidRangePctBlocked,on,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,Travels,ThreePtShootingFoulsDrawn,LongMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Technical Free Throw Trips,OffCorner3ReboundPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,DefensiveGoaltends,Arc3PctBlocked
101108,1610612760,Chris Paul,Chris Paul,101108,OKC,4936.0,82,7,158,165,43.0,37.0,20.0,323,2.0,3.0,6.0,11.0,5.0,12.0,1.0,2.0,3.0,16.0,1.0,2.0,1.0,5.0,13.0,26.0,4.0,18.0,7.0,45.0,172,2.0,4.0,1.0,2.0,1.0,8.0,3.0,6.0,1.0,5.0,3.0,12.0,4.0,22.0,9.0,3.0,16.0,3.0,2.0,14.0,16.0,10.0,4.0,1.0,1.0,46.0,1.0,2.0,11.0,7.0,18.0,3.0,21.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,12.0,9.0,1.0,3.0,2.0,12.0,43.0,2.0,0.15384615384615385,0.15384615384615385,0.75,0.2222222222222222,0.5,0.2,0.2222222222222222,0.5,0.5,0.5,0.4318181818181818,0.5833333333333334,0.4090909090909091,0.46875,0.6666666666666666,0.46153846153846156,0.4090909090909091,28.176795580110497,0.6666666666666666,0.17073170731707318,0.043478260869565216,0.22448979591836735,0.02702702702702703,0.2,0.03614457831325301,0.10526315789473684,0.034482758620689655,0.2727272727272727,0.07142857142857142,0.2647058823529412,0.13333333333333333,0.06818181818181818,0.6666666666666666,0.6666666666666666,0.25,0.5454545454545454,0.5454545454545454,0.3333333333333333,0.2727272727272727,0.4166666666666667,0.4166666666666667,0.045454545454545456,0.5,0.5,1.0,0.36363636363636365,0.1875,0.1875,0.6666666666666666,0.3333333333333333,0.5,1.0,0.45454545454545453,0.2,0.4772727272727273,0.1875,0.45949659090909095,0.44303333333333333,0.4290409090909091,0.06521739130434782,0.10714285714285714,0.17777777777777778,0.26666666666666666,12.330769230769231,25.394444444444446,0.2721518987341772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1627846,1610612760,Abdel Nader,Abdel Nader,1627846,OKC,1525.0,25,-21,52,54,23.0,5.0,6.0,106,,,,2.0,,,,,1.0,5.0,,,,3.0,,2.0,1.0,5.0,1.0,4.0,59,,,,,,,,1.0,,3.0,,,,,3.0,,5.0,1.0,,,,,,,,,,1.0,2.0,,2.0,1.0,3.0,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,2.0,,1.0,,,23.0,,,,1.0,0.2,,,0.2,,,,0.21428571428571427,,,0.25,,,0.7142857142857143,13.793103448275863,,,0.0625,0.15384615384615385,,0.06451612903225806,0.029411764705882353,,,,,0.2,,,,,0.2857142857142857,,,,,,,,,,,0.7142857142857143,0.2,0.2,1.0,,,,0.75,,0.7142857142857143,0.2,0.4878571428571429,,0.5035000000000001,0.125,0.3333333333333333,,,9.399999999999999,25.74,0.4423076923076923,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.2,0.16666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1628390,1610612760,Terrance Ferguson,Terrance Ferguson,1628390,OKC,1526.0,25,-16,54,55,14.0,4.0,4.0,109,,1.0,,,,,1.0,5.0,,2.0,,,,,,1.0,1.0,7.0,,3.0,59,,1.0,,,,,,1.0,,1.0,,,,,3.0,,2.0,,,,,,,,,,1.0,,1.0,,1.0,1.0,2.0,,,,1.0,,1.0,,,1.0,,,1.0,2.0,,,,,,,14.0,,,,1.0,0.14285714285714285,,,0.14285714285714285,,,,0.1875,,,0.1875,,,0.875,15.517241379310345,1.0,,,0.05555555555555555,0.05263157894736842,0.030303030303030304,0.03225806451612903,,0.07142857142857142,,,,0.125,0.125,,,,,,,,,,0.625,0.2,0.2,1.0,0.25,,,,,,,,,1.0,,0.56099375,,0.5165,,,,,2.5,23.985714285714288,0.25925925925925924,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1629647,1610612760,Darius Bazley,Darius Bazley,1629647,OKC,7556.0,126,-1,251,255,76.0,40.0,29.0,506,2.0,6.0,,2.0,,1.0,2.0,4.0,9.0,18.0,,,1.0,3.0,2.0,9.0,11.0,22.0,9.0,46.0,256,,,,,,,1.0,4.0,2.0,4.0,2.0,10.0,2.0,2.0,33.0,,18.0,9.0,3.0,3.0,6.0,1.0,2.0,2.0,1.0,15.0,1.0,1.0,23.0,18.0,45.0,2.0,47.0,,,,4.0,,1.0,2.0,3.0,6.0,,,1.0,2.0,5.0,10.0,,5.0,,10.0,76.0,,0.5,0.5,1.0,0.5,,0.5,0.5,0.2222222222222222,,0.25,0.5967741935483871,,0.5,0.6388888888888888,,0.5555555555555556,0.7096774193548387,14.788732394366198,0.6666666666666666,0.2903225806451613,0.015151515151515152,0.26136363636363635,0.016129032258064516,0.2733333333333333,0.015625,0.038461538461538464,0.020833333333333332,0.29411764705882354,0.3,0.2711864406779661,0.2413793103448276,0.1935483870967742,0.3333333333333333,0.4,0.06451612903225806,,,,0.03225806451612903,,,0.12903225806451613,0.5,0.5,1.0,0.5806451612903226,0.5,0.5,1.0,,,,0.375,0.3333333333333333,0.9032258064516129,0.5,0.5081951612903227,,0.5056937499999999,0.1388888888888889,0.35714285714285715,,0.21739130434782608,5.333333333333333,25.395454545454548,0.30278884462151395,1.0,2.0,1.0,1.0,2.0,3.0,2.0,,0.058823529411764705,0.6666666666666666,,3.0,1.0,,,0.375,0.125,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.1111111111111111,0.16666666666666666,0.8,0.25,0.5,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
203457,1610612760,Nerlens Noel,Nerlens Noel,203457,OKC,3344.0,56,8,112,116,35.0,30.0,8.0,228,4.0,7.0,1.0,3.0,,1.0,,,,1.0,,,,1.0,5.0,11.0,,1.0,3.0,13.0,103,,4.0,,,,,2.0,3.0,,1.0,1.0,5.0,8.0,2.0,,,,,1.0,,1.0,,,,1.0,2.0,,3.0,8.0,7.0,16.0,3.0,19.0,2.0,1.0,1.0,1.0,,1.0,1.0,,2.0,,,6.0,9.0,5.0,5.0,,1.0,2.0,5.0,35.0,1.0,0.8,0.8,,,,,,0.45454545454545453,,0.6666666666666666,0.4166666666666667,,0.5,0.43333333333333335,,0.5,0.08333333333333333,13.223140495867769,0.5,0.22580645161290322,0.1,0.19047619047619047,,0.2054794520547945,0.05660377358490566,,,0.13333333333333333,0.18181818181818182,0.16666666666666666,0.2222222222222222,0.5833333333333334,0.5714285714285714,0.6666666666666666,0.25,0.3333333333333333,0.3333333333333333,1.0,0.08333333333333333,,,,,,,0.08333333333333333,,,,,,,0.25,,0.6666666666666666,,0.5209909090909091,0.4834,0.6185666666666666,0.07692307692307693,0.08333333333333333,,0.38461538461538464,5.463636363636365,67.2,0.3125,,4.0,,,1.0,4.0,2.0,0.1,,0.5,3.0,3.0,,1.0,0.75,0.75,,2.0,,1.0,1.0,,,,0.09090909090909091,0.14285714285714285,0.3333333333333333,0.6,0.75,0.6666666666666666,,1.0,1.0,2.0,3.0,0.2,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1628983,1610612760,Shai Gilgeous-Alexander,Shai Gilgeous-Alexander,1628983,OKC,4314.0,72,17,145,144,42.0,28.0,20.0,289,4.0,7.0,3.0,6.0,,1.0,,,3.0,8.0,1.0,1.0,,1.0,7.0,14.0,3.0,8.0,4.0,27.0,139,,2.0,1.0,1.0,2.0,5.0,2.0,5.0,,1.0,,4.0,6.0,8.0,,9.0,8.0,3.0,3.0,4.0,7.0,3.0,1.0,2.0,1.0,18.0,,,9.0,3.0,12.0,,12.0,1.0,,1.0,3.0,,3.0,1.0,,4.0,,2.0,2.0,4.0,4.0,4.0,,2.0,,4.0,42.0,,0.42857142857142855,0.42857142857142855,,0.375,1.0,,0.375,0.5,,0.4,0.5227272727272727,0.5,0.3333333333333333,0.5625,0.625,0.3333333333333333,0.36363636363636365,16.766467065868266,0.75,0.08333333333333333,,0.16981132075471697,,0.1348314606741573,,,,0.05,0.08333333333333333,0.12121212121212122,0.25,0.3181818181818182,0.5714285714285714,0.6666666666666666,0.2727272727272727,0.5,0.5,0.3333333333333333,0.045454545454545456,,,,,,,0.36363636363636365,0.375,0.375,,0.3333333333333333,1.0,,0.16666666666666666,,0.6818181818181818,0.375,0.5030795454545455,0.48095,0.4647833333333334,0.08333333333333333,0.125,0.18518518518518517,0.14814814814814814,6.742857142857143,26.362499999999997,0.2896551724137931,,1.0,,,1.0,1.0,1.0,,,1.0,,2.0,,,,0.3333333333333333,,1.0,,1.0,,,,,0.07142857142857142,0.14285714285714285,,0.25,0.5,0.5,,,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
203500,1610612760,Steven Adams,Steven Adams,203500,OKC,3565.0,59,-3,115,115,22.0,10.0,19.0,230,9.0,12.0,,1.0,,,,1.0,,,,,,,9.0,13.0,,1.0,1.0,19.0,125,4.0,7.0,,1.0,,8.0,1.0,2.0,,,,2.0,10.0,8.0,,,,,1.0,2.0,3.0,2.0,,1.0,,8.0,6.0,5.0,10.0,4.0,14.0,11.0,25.0,1.0,1.0,,2.0,,1.0,2.0,1.0,4.0,1.0,2.0,1.0,4.0,5.0,4.0,,2.0,,2.0,22.0,,0.5555555555555556,0.8333333333333334,,,,,,0.6923076923076923,0.5714285714285714,0.5,0.6428571428571429,0.5,0.5,0.59375,0.5,0.5,0.07142857142857142,14.5985401459854,0.5,0.17391304347826086,0.15625,0.24390243902439024,0.1875,0.21875,0.171875,0.21428571428571427,0.24,0.2,0.16666666666666666,0.1935483870967742,0.4,0.8571428571428571,0.75,0.8181818181818182,0.07142857142857142,,,,,,,0.07142857142857142,,,,,,,,,,,,,0.9285714285714286,,0.5242892857142857,0.47660833333333336,0.59875,0.125,0.13333333333333333,0.42105263157894735,0.10526315789473684,2.353846153846154,22.5,0.19130434782608696,2.0,,,,,,,0.07692307692307693,0.5,,7.0,2.0,,2.0,0.875,1.0,,1.0,,1.0,,,,,0.07692307692307693,0.08333333333333333,,,0.5555555555555556,0.5,,,1.0,1.0,,0.2,4.0,1.0,6.0,1.0,0.5714285714285714,0.25,0.125,,,,,True,,,,,,,,,,,,,,,,
203471,1610612760,Dennis Schroder,Dennis Schroder,203471,OKC,6234.0,104,6,202,208,48.0,31.0,21.0,410,7.0,13.0,4.0,13.0,3.0,7.0,2.0,2.0,5.0,17.0,,,2.0,3.0,14.0,33.0,7.0,19.0,7.0,56.0,210,1.0,3.0,,,,2.0,2.0,8.0,3.0,4.0,,13.0,2.0,26.0,18.0,3.0,17.0,5.0,7.0,4.0,11.0,3.0,1.0,5.0,2.0,26.0,1.0,1.0,6.0,2.0,8.0,2.0,10.0,1.0,,1.0,8.0,1.0,7.0,3.0,1.0,11.0,,4.0,,6.0,10.0,9.0,1.0,4.0,1.0,13.0,48.0,,0.07142857142857142,0.07142857142857142,0.8571428571428571,0.3684210526315789,,0.75,0.3684210526315789,0.42424242424242425,0.3333333333333333,0.25,0.47115384615384615,0.3333333333333333,0.5416666666666666,0.5,0.3333333333333333,0.5416666666666666,0.36538461538461536,29.515418502202643,0.7272727272727273,0.043478260869565216,0.019230769230769232,0.07894736842105263,0.023255813953488372,0.06557377049180328,0.021052631578947368,0.05263157894736842,0.03125,,0.13333333333333333,0.057692307692307696,0.125,0.25,0.5384615384615384,0.6363636363636364,0.25,0.3076923076923077,0.4444444444444444,,0.1346153846153846,0.42857142857142855,0.42857142857142855,0.038461538461538464,1.0,1.0,1.0,0.3269230769230769,0.29411764705882354,0.29411764705882354,0.8,,,,0.25,0.6666666666666666,0.6153846153846154,0.29411764705882354,0.47537115384615386,0.4878,0.46258333333333335,0.07272727272727272,0.1111111111111111,0.03571428571428571,0.23214285714285715,7.80909090909091,26.694736842105264,0.2376237623762376,,1.0,,,1.0,1.0,,,,,3.0,2.0,1.0,,1.0,0.16666666666666666,0.08333333333333333,,1.0,6.0,,,1.0,,0.18181818181818182,0.15384615384615385,,,0.14285714285714285,,1.0,,1.0,,,,1.0,,,,0.3333333333333333,,,2.0,0.3076923076923077,,,True,,,,,,,,,,,,,,,,
1628977,1610612760,Hamidou Diallo,Hamidou Diallo,1628977,OKC,1323.0,22,-17,45,45,28.0,4.0,5.0,90,3.0,4.0,,1.0,,,1.0,4.0,,1.0,,,,1.0,3.0,5.0,1.0,5.0,4.0,13.0,57,,,,,1.0,1.0,3.0,5.0,,2.0,4.0,10.0,2.0,4.0,3.0,,1.0,,,1.0,1.0,1.0,,,,3.0,1.0,1.0,1.0,3.0,4.0,2.0,6.0,,,,2.0,,1.0,,1.0,2.0,,2.0,,,4.0,7.0,1.0,3.0,1.0,10.0,28.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,,,0.2,0.6,,0.6,0.45,,0.42857142857142855,0.5,0.5,0.5,0.5,28.30188679245283,1.0,0.25,0.07692307692307693,0.09090909090909091,0.07142857142857142,0.17391304347826086,0.07407407407407407,0.14285714285714285,0.1,0.2,0.4,0.14285714285714285,,0.4,0.75,0.75,0.1,,,,,,,0.4,0.25,0.25,1.0,0.1,,,,,,,0.14285714285714285,,0.9,,0.5067699999999999,,0.48254285714285716,0.25,0.42857142857142855,0.07692307692307693,0.7692307692307693,4.5200000000000005,23.46,0.6222222222222222,,2.0,,,2.0,2.0,1.0,,,0.5,,4.0,1.0,,,0.5714285714285714,0.14285714285714285,3.0,,,,,,,,,,,0.3333333333333333,0.75,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
203488,1610612760,Mike Muscala,Mike Muscala,203488,OKC,647.0,11,-6,24,24,19.0,,2.0,48,,1.0,,,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,,3.0,28,,,,,,,,1.0,,,,,,,3.0,,,,1.0,,1.0,,,1.0,,2.0,,,1.0,3.0,4.0,,4.0,,,,,,,,,,,,1.0,2.0,,,,,,,19.0,,,,1.0,1.0,,,1.0,,,,0.75,,,0.75,,,0.5,7.692307692307692,,0.375,,0.2,,0.3076923076923077,,,,0.25,0.3333333333333333,0.25,,0.5,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,1.0,,0.495125,,0.4255,,,,,3.6,23.4,0.7916666666666666,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
