EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,Corner3FGM,Corner3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PtsAssisted2s,PtsAssisted3s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,Rebounds,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,FG3APct,Usage,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,PenaltyTsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,ShortMidRangeFGM,Fg2aBlocked,FTOffRebounds,FTDefRebounds,SelfOReb,LostBallSteals,LostBallTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedAtRim,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimPctAssisted,LongMidRangeFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,Fg3aBlocked,Arc3Assists,LostBallOutOfBoundsTurnovers,Clear Path Fouls,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,LongMidRangeFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BadPassOutOfBoundsTurnovers,Charge Fouls Drawn,ShortMidRangePctAssisted,LongMidRangeFGM,Defensive 3 Seconds Violations,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Travels,SecondChanceTurnovers,OffLongMidRangeReboundPct,Charge Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveAttempts,on,Blocked3s,BlockedArc3,3SecondViolations
1626144,1610612762,Emmanuel Mudiay,Emmanuel Mudiay,1626144,UTA,1134.0,19,2,36,36,1.0,13.0,8,72,1.0,2.0,4.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,6.0,39,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.35714285714285715,0.375,0.5,0.14285714285714285,17.391304347826086,0.09090909090909091,0.045454545454545456,0.2,1.0,0.2857142857142857,0.5,0.5,1.0,0.5714285714285714,0.14285714285714285,1.0,1.0,1.0,0.42857142857142855,0.44036428571428576,0.125,0.14285714285714285,0.16666666666666666,6.833333333333333,22.0,0.027777777777777776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1626220,1610612762,Royce O'Neale,Royce O'Neale,1626220,UTA,7789.0,130,-41,253,252,95.0,78.0,23,505,1.0,4.0,,3.0,4.0,1.0,4.0,5.0,11.0,3.0,20.0,330,,2.0,,15.0,3.0,5.0,,12.0,2.0,3.0,20.0,5.0,6.0,3.0,,,,,95.0,,,1.0,0.45454545454545453,0.45454545454545453,0.25,0.5666666666666667,0.5555555555555556,1.0,0.7333333333333333,9.025270758122744,0.04081632653061224,0.027777777777777776,0.045454545454545456,,0.26666666666666666,0.25,0.25,,,0.26666666666666666,0.75,0.75,1.0,1.0,0.5116033333333333,0.16666666666666666,0.42857142857142855,0.1,2.25,25.38181818181818,0.37549407114624506,1.0,1.0,1.0,3.0,2.0,3.0,2.0,7.0,1.0,6.0,1.0,1.0,1.0,3.0,3.0,9.0,2.0,13.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,1.0,1.0,7.0,10.0,17.0,3.0,3.0,2.0,2.0,5.0,2.0,7.0,3.0,2.0,15.0,1.0,3.0,2.0,13.0,2.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.4583333333333333,0.5,0.2857142857142857,0.15873015873015872,0.14583333333333334,0.01694915254237288,0.15315315315315314,0.047619047619047616,0.021739130434782608,0.047619047619047616,0.23809523809523808,0.19047619047619047,0.16216216216216217,0.09090909090909091,0.4666666666666667,0.2857142857142857,0.2857142857142857,1.0,1.0,1.0,0.25,0.3333333333333333,0.25,0.6666666666666666,0.5,0.16666666666666666,0.2857142857142857,0.604,0.5176999999999999,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
203497,1610612762,Rudy Gobert,Rudy Gobert,203497,UTA,8724.0,145,-4,286,285,104.0,85.0,30,571,27.0,34.0,5.0,,,28.0,39.0,,,12.0,68.0,358,1.0,17.0,44.0,,2.0,3.0,,7.0,5.0,14.0,46.0,20.0,27.0,9.0,4.0,,4.0,2.0,104.0,0.7857142857142857,0.9565217391304348,,,,0.717948717948718,0.717948717948718,0.6666666666666666,0.6538461538461539,,17.350157728706623,0.09090909090909091,0.1092436974789916,0.09090909090909091,0.5,0.8717948717948718,0.7941176470588235,0.84375,0.8148148148148148,0.1282051282051282,,,,,0.8717948717948718,0.5949666666666666,0.2,0.2,0.25,2.0512820512820515,,0.36363636363636365,7.0,10.0,7.0,10.0,,,,,,,8.0,11.0,8.0,14.0,,,9.0,25.0,12.0,10.0,,,1.0,1.0,1.0,1.0,8.0,13.0,17.0,32.0,3.0,2.0,2.0,1.0,2.0,,4.0,,8.0,16.0,,2.0,1.0,25.0,,,0.7272727272727273,0.5714285714285714,0.7272727272727273,0.5714285714285714,0.5681818181818182,0.5,0.2236842105263158,0.25,0.125,0.234375,0.11538461538461539,0.10638297872340426,0.25,0.2,0.2222222222222222,0.25,0.25,,,,,0.9090909090909091,0.7,0.7142857142857143,0.7,,,,,,0.5626249999999999,0.5327857142857142,0.36764705882352944,1.0,5.0,1.0,2.0,1.0,1.0,1.0,4.0,3.0,6.0,1.0,3.0,6.0,0.1282051282051282,0.058823529411764705,0.6,0.6666666666666666,0.1111111111111111,0.17647058823529413,0.16666666666666666,0.2,0.5,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
203903,1610612762,Jordan Clarkson,Jordan Clarkson,203903,UTA,12008.0,200,2,391,389,133.0,118.0,40,780,13.0,17.0,30.0,5.0,14.0,28.0,48.0,17.0,49.0,10.0,117.0,463,,19.0,8.0,36.0,7.0,15.0,1.0,38.0,1.0,2.0,24.0,12.0,10.0,6.0,,,,,133.0,0.14285714285714285,0.14285714285714285,0.7058823529411765,0.3469387755102041,0.3469387755102041,0.5833333333333334,0.5515463917525774,0.585,0.8636363636363636,0.5051546391752577,24.65437788018433,0.012987012987012988,0.011834319526627219,,,0.17525773195876287,0.7647058823529411,0.8125,0.3076923076923077,0.30927835051546393,0.14432989690721648,0.35714285714285715,0.38461538461538464,1.0,0.6804123711340206,0.4913768041237112,0.06060606060606061,0.12,0.1623931623931624,6.379166666666666,25.102040816326532,0.340153452685422,2.0,3.0,4.0,5.0,2.0,6.0,12.0,35.0,5.0,15.0,2.0,4.0,7.0,12.0,7.0,21.0,2.0,37.0,48.0,,35.0,12.0,8.0,4.0,5.0,1.0,1.0,11.0,10.0,22.0,6.0,2.0,2.0,2.0,5.0,,7.0,1.0,3.0,15.0,1.0,2.0,1.0,37.0,2.0,0.3333333333333333,0.5,0.5833333333333334,0.8636363636363636,0.5303030303030303,0.5441176470588235,0.2857142857142857,0.0970873786407767,0.14102564102564102,0.010869565217391304,0.11602209944751381,0.02702702702702703,0.014492753623188406,0.09090909090909091,0.13513513513513514,0.06060606060606061,0.14285714285714285,0.13333333333333333,0.36082474226804123,0.34285714285714286,0.34285714285714286,0.5833333333333334,0.2727272727272727,0.6666666666666666,0.15151515151515152,0.8,0.18181818181818182,0.3333333333333333,0.45454545454545453,0.3333333333333333,0.34285714285714286,0.5451900000000001,0.4875363636363636,0.3162393162393162,15.0,5.0,,1.0,1.0,4.0,,,4.0,1.0,,,1.0,0.10416666666666667,0.058823529411764705,0.1,0.25,,,0.022727272727272728,0.5,0.5555555555555556,0.5,1.0,2.0,4.0,3.0,3.0,5.0,7.0,15.0,1.0,4.0,3.0,1.0,0.7142857142857143,0.02040816326530612,1.0,0.07142857142857142,0.010309278350515464,0.36363636363636365,0.5,1.0,0.2727272727272727,1.0,1.0,,,,,,,,,,,,,,,,True,,,
204060,1610612762,Joe Ingles,Joe Ingles,204060,UTA,6868.0,114,9,224,217,64.0,70.0,24,441,2.0,4.0,2.0,1.0,2.0,3.0,6.0,5.0,21.0,,21.0,249,,5.0,2.0,12.0,10.0,17.0,,41.0,,,12.0,6.0,,,,,,,64.0,0.3333333333333333,0.3333333333333333,0.8,0.23809523809523808,0.23809523809523808,0.5,0.3888888888888889,0.3888888888888889,1.25,0.7777777777777778,11.11111111111111,,,,,0.14814814814814814,0.5,0.5,,0.07407407407407407,0.07407407407407407,0.5,0.5,1.0,0.9259259259259259,0.5349759259259259,,,0.23809523809523808,3.3166666666666664,25.709523809523812,0.2857142857142857,,,1.0,1.0,,,4.0,19.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,4.0,,5.0,4.0,,19.0,4.0,7.0,5.0,8.0,2.0,,3.0,9.0,12.0,3.0,3.0,,,1.0,,1.0,,,5.0,,,2.0,5.0,2.0,0.25,1.0,0.5,1.25,0.4166666666666667,0.4166666666666667,,0.13846153846153847,0.08108108108108109,,0.11764705882352941,,,0.18181818181818182,0.15384615384615385,0.058823529411764705,0.10714285714285714,,0.7037037037037037,0.21052631578947367,0.21052631578947367,0.75,,,0.16666666666666666,1.0,,,0.6666666666666666,0.25,0.21052631578947367,0.441975,0.5385916666666667,0.23809523809523808,1.0,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,1.0,1.0,,,1.0,1.0,3.0,,2.0,,,1.0,,,,,0.5,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,True,,,
1627777,1610612762,Georges Niang,Georges Niang,1627777,UTA,5802.0,97,12,190,191,62.0,46.0,17,381,2.0,4.0,7.0,7.0,15.0,10.0,13.0,11.0,24.0,2.0,55.0,227,,2.0,18.0,33.0,1.0,3.0,,8.0,,3.0,14.0,1.0,2.0,1.0,1.0,,1.0,1.0,62.0,0.9,0.9,1.0,0.4583333333333333,0.4583333333333333,0.7692307692307693,0.7162162162162162,0.7236842105263158,0.3333333333333333,0.6486486486486487,18.660287081339714,,0.02702702702702703,,1.0,0.10810810810810811,0.5,0.6666666666666666,0.5,0.1891891891891892,0.40540540540540543,0.4666666666666667,0.5,1.0,0.7567567567567568,0.5322081081081081,0.02631578947368421,0.07142857142857142,0.03636363636363636,7.553846153846154,24.19583333333333,0.3263157894736842,1.0,1.0,2.0,2.0,1.0,2.0,4.0,9.0,2.0,2.0,1.0,1.0,3.0,4.0,3.0,4.0,,15.0,2.0,,9.0,4.0,2.0,1.0,1.0,,2.0,6.0,5.0,11.0,,,,,1.0,1.0,1.0,,6.0,9.0,1.0,,,15.0,2.0,0.75,1.0,0.75,0.3333333333333333,0.9375,0.9375,,0.09803921568627451,0.14634146341463414,0.046511627906976744,0.11956521739130435,,,0.07692307692307693,0.1,0.1111111111111111,0.1388888888888889,0.2,0.24324324324324326,0.4444444444444444,0.4444444444444444,1.0,0.3333333333333333,1.0,0.25,1.0,0.25,0.5,0.25,1.0,0.4444444444444444,,0.56083125,0.2727272727272727,6.0,1.0,1.0,,2.0,,,,,,,1.0,,0.07692307692307693,0.25,,,0.125,0.18181818181818182,0.15384615384615385,0.8571428571428571,0.8571428571428571,,2.0,,2.0,,,,2.0,,1.0,1.0,,,,0.041666666666666664,,0.06666666666666667,0.05405405405405406,0.6666666666666666,,,,,,,,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,True,,,
1628396,1610612762,Tony Bradley,Tony Bradley,1628396,UTA,2612.0,44,20,83,82,15.0,19.0,10,165,1.0,5.0,2.0,,,1.0,7.0,,,4.0,6.0,76,1.0,1.0,2.0,,1.0,1.0,,2.0,5.0,8.0,20.0,5.0,6.0,3.0,1.0,,1.0,1.0,15.0,1.0,1.0,,,,0.14285714285714285,0.14285714285714285,0.3,0.16666666666666666,,14.73684210526316,0.2777777777777778,0.20512820512820512,0.42857142857142855,1.0,0.7142857142857143,0.2,0.3333333333333333,1.0,0.2857142857142857,,,,,0.7142857142857143,0.4742285714285715,0.3,0.3,0.16666666666666666,2.914285714285714,,0.18072289156626506,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,3.0,6.0,5.0,12.0,2.0,1.0,1.0,,3.0,,4.0,,3.0,4.0,,1.0,,,,,,,,,,0.25,0.22727272727272727,0.3157894736842105,0.14285714285714285,0.2682926829268293,0.18181818181818182,0.11764705882352941,0.25,0.1111111111111111,0.4,0.26666666666666666,0.5,,,,,1.0,,,,,,,,,0.5107,,,,4.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,0.5714285714285714,0.4,1.0,1.0,,0.25,0.5,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,True,,,
1629752,1610612762,Juwan Morgan,Juwan Morgan,1629752,UTA,2737.0,46,25,88,89,28.0,26.0,14,177,,,,,3.0,,,,4.0,1.0,1.0,90,,,,,2.0,4.0,,10.0,1.0,3.0,11.0,3.0,4.0,2.0,,,,,28.0,,,,,,,,0.08333333333333333,,1.0,5.9405940594059405,0.05263157894736842,0.07317073170731707,,,,,,,,0.75,,,,1.0,0.56055,0.3333333333333333,1.0,,,23.675,0.3181818181818182,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,1.0,,2.0,1.0,2.0,,2.0,2.0,6.0,8.0,2.0,2.0,,,,,,,1.0,4.0,1.0,,,,,,,,,,,,0.2857142857142857,0.07407407407407407,0.09090909090909091,0.16666666666666666,,0.06666666666666667,0.16666666666666666,0.14285714285714285,0.5,0.09090909090909091,,0.25,,,,,,,,1.0,,,,,,0.56745,,,,,,,,,,,,,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,True,,,
1628378,1610612762,Donovan Mitchell,Donovan Mitchell,1628378,UTA,8257.0,138,10,272,268,104.0,88.0,30,540,17.0,24.0,15.0,2.0,3.0,28.0,49.0,14.0,35.0,32.0,130.0,316,2.0,7.0,6.0,15.0,7.0,23.0,,62.0,2.0,3.0,19.0,26.0,32.0,15.0,1.0,,1.0,,104.0,0.10714285714285714,0.10714285714285714,0.35714285714285715,0.4,0.4,0.5714285714285714,0.5833333333333334,0.6632653061224489,0.5833333333333334,0.4166666666666667,38.41059602649007,0.038461538461538464,0.02702702702702703,,,0.2857142857142857,0.7083333333333334,0.7391304347826086,0.11764705882352941,0.17857142857142858,0.03571428571428571,0.6666666666666666,0.6666666666666666,1.0,0.7023809523809523,0.47850416666666673,0.16494845360824742,0.2459016393442623,0.05384615384615385,7.371428571428573,26.268571428571423,0.38235294117647056,,1.0,4.0,6.0,1.0,1.0,12.0,32.0,5.0,16.0,1.0,2.0,6.0,14.0,6.0,17.0,10.0,40.0,50.0,,32.0,12.0,16.0,5.0,6.0,1.0,1.0,8.0,8.0,16.0,4.0,4.0,10.0,6.0,8.0,,18.0,8.0,2.0,8.0,,2.0,,40.0,1.0,0.35294117647058826,0.5,0.42857142857142855,0.5,0.4838709677419355,0.5714285714285714,0.5555555555555556,0.1095890410958904,0.15384615384615385,0.01694915254237288,0.128,0.043478260869565216,0.022222222222222223,0.12,,0.19230769230769232,0.13636363636363635,0.25,0.38095238095238093,0.375,0.375,0.25,0.2,,0.1935483870967742,0.6666666666666666,0.03225806451612903,1.0,0.5161290322580645,0.3125,0.375,0.42486666666666667,0.48528709677419357,0.3076923076923077,8.0,3.0,,,2.0,,4.0,,3.0,1.0,1.0,,1.0,0.061224489795918366,0.041666666666666664,0.13333333333333333,,,,0.05405405405405406,0.5333333333333333,0.6153846153846154,,10.0,,1.0,1.0,2.0,1.0,3.0,27.0,,11.0,2.0,,0.3333333333333333,,,,0.11904761904761904,0.2,,,0.4,0.5,,3.0,,0.125,3.0,,0.3,0.3,,,1.0,0.14285714285714285,1.0,1.0,0.027777777777777776,,True,,,
201144,1610612762,Mike Conley,Mike Conley,201144,UTA,4109.0,68,-25,132,136,59.0,47.0,4,268,,2.0,5.0,2.0,3.0,4.0,10.0,7.0,12.0,12.0,41.0,167,,,,15.0,7.0,12.0,,29.0,,,3.0,8.0,14.0,4.0,,,,,59.0,,,0.7142857142857143,0.5833333333333334,0.6363636363636364,0.4,0.6590909090909091,0.7068965517241379,,0.5454545454545454,24.08759124087591,,,,,0.09090909090909091,,,,0.22727272727272727,0.13636363636363635,0.6666666666666666,0.6666666666666666,1.0,0.6363636363636364,0.4646166666666667,0.15384615384615385,0.2857142857142857,,10.610000000000001,27.849999999999998,0.44696969696969696,,,,,1.0,1.0,5.0,9.0,2.0,3.0,,,1.0,4.0,3.0,4.0,8.0,19.0,8.0,,8.0,5.0,5.0,2.0,5.0,2.0,,1.0,2.0,3.0,4.0,3.0,2.0,2.0,2.0,,4.0,4.0,1.0,5.0,,1.0,,19.0,,0.75,,0.25,,0.6875,0.7307692307692307,0.5,0.06666666666666667,0.03225806451612903,,0.04918032786885246,,,,0.07692307692307693,0.16666666666666666,0.045454545454545456,,0.4090909090909091,0.5555555555555556,0.5555555555555556,0.6,,,,,0.125,1.0,0.375,0.6666666666666666,0.625,,0.4016285714285714,0.4634146341463415,2.0,1.0,,,,1.0,,1.0,,3.0,,,3.0,0.1,,0.2,,,,,0.4,0.5,,3.0,,,,,,,6.0,,3.0,,,,,,,0.13636363636363635,,,,,,,1.0,1.0,,2.0,,0.6666666666666666,0.6666666666666666,,,,,,,,1.0,True,,,
