EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Fg2aBlocked,OffThreePtRebounds,FTDefRebounds,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,HeaveAttempts,DefensiveGoaltends,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,Fg3aBlocked,LongMidRangeAssists,SecondChanceTurnovers,Charge Fouls Drawn,Offensive Fouls Drawn,FG3APctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,SecondChanceCorner3FGA,SelfOReb,SelfORebPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,Technical Free Throw Trips,OffCorner3ReboundPct,LongMidRangePctBlocked,Arc3PctBlocked,on,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
101108,1610612760,Chris Paul,Chris Paul,101108,OKC,9602.0,160,16.0,330,332,118.0,72.0,31.0,662,7.0,9.0,2.0,3.0,8.0,18.0,10.0,17.0,2.0,4.0,1.0,1.0,10.0,28.0,2.0,3.0,5.0,13.0,25.0,44.0,12.0,32.0,21.0,107.0,352,2.0,4.0,2.0,3.0,1.0,11.0,4.0,13.0,6.0,14.0,14.0,40.0,10.0,40.0,15.0,21.0,28.0,10.0,6.0,18.0,24.0,11.0,7.0,4.0,2.0,66.0,1.0,24.0,10.0,34.0,1.0,35.0,6.0,2.0,4.0,8.0,2.0,4.0,8.0,1.0,4.0,1.0,1.0,16.0,7.0,2.0,11.0,1.0,1.0,2.0,20.0,1.0,22.0,1.0,6.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,40.0,116.0,1.0,4.0,0.2,0.2,0.4166666666666667,0.375,0.6666666666666666,0.42857142857142855,0.375,0.5681818181818182,0.5,0.3076923076923077,0.5657894736842105,0.7142857142857143,0.48148148148148145,0.622093023255814,0.7857142857142857,0.5882352941176471,0.42105263157894735,27.945205479452056,0.5,0.14925373134328357,0.013333333333333334,0.24,0.20359281437125748,0.006944444444444444,0.037037037037037035,0.19444444444444445,0.13636363636363635,0.22535211267605634,0.27586206896551724,0.5,0.11842105263157894,0.7777777777777778,0.7777777777777778,0.14285714285714285,0.23684210526315788,0.4444444444444444,0.4444444444444444,0.375,0.2236842105263158,0.5882352941176471,0.5882352941176471,0.1,0.05263157894736842,0.5,0.5,0.5,0.3684210526315789,0.35714285714285715,0.35714285714285715,0.4,0.42857142857142855,0.6666666666666666,0.5,0.1111111111111111,0.6666666666666666,0.037037037037037035,1.0,0.48148148148148145,0.38461538461538464,0.5394736842105263,0.35714285714285715,0.4649717105263158,0.42611,0.4607592592592592,0.08536585365853659,0.12244897959183673,0.030303030303030304,0.102803738317757,0.37383177570093457,10.65227272727273,25.606250000000003,0.3575757575757576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1627846,1610612760,Abdel Nader,Abdel Nader,1627846,OKC,495.0,8,-15.0,14,16,2.0,2.0,2.0,30,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.125,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1629647,1610612760,Darius Bazley,Darius Bazley,1629647,OKC,6234.0,104,6.0,202,208,48.0,31.0,21.0,410,2.0,5.0,1.0,2.0,,1.0,,,2.0,4.0,1.0,1.0,7.0,12.0,,,1.0,1.0,2.0,6.0,9.0,16.0,5.0,36.0,210,,,,,,,1.0,2.0,2.0,2.0,,8.0,2.0,2.0,27.0,,12.0,7.0,3.0,2.0,5.0,1.0,1.0,2.0,1.0,12.0,,18.0,13.0,35.0,1.0,36.0,,,,3.0,,,2.0,,3.0,1.0,,5.0,,1.0,2.0,1.0,,,3.0,,6.0,,3.0,,,1.0,1.0,,2.0,1.0,8.0,48.0,,,0.5,0.5,1.0,0.5625,,1.0,0.5625,0.3333333333333333,,0.5,0.7045454545454546,,1.0,0.72,,1.0,0.7272727272727273,13.215859030837004,0.6,0.2826086956521739,,0.23684210526315788,0.2540983606557377,0.010526315789473684,,0.3076923076923077,0.26666666666666666,0.25,0.20833333333333334,0.5,0.22727272727272727,0.4,0.5,0.5,0.045454545454545456,,,,,,,,0.18181818181818182,0.5,0.5,1.0,0.5454545454545454,0.5833333333333334,0.5833333333333334,1.0,,,,0.5,0.5,0.25,1.0,0.25,1.0,0.9545454545454546,0.5833333333333334,0.5219409090909091,,0.54265,0.12,0.3333333333333333,,,0.2222222222222222,3.3333333333333335,25.137499999999996,0.2376237623762376,1.0,1.0,4.0,1.0,1.0,1.0,0.16666666666666666,0.2,0.8,0.023255813953488372,0.03125,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
203457,1610612760,Nerlens Noel,Nerlens Noel,203457,OKC,5164.0,86,6.0,177,180,59.0,42.0,10.0,357,7.0,10.0,4.0,6.0,1.0,3.0,,1.0,,,,,,1.0,,,,1.0,8.0,14.0,,1.0,5.0,21.0,189,1.0,4.0,,,,2.0,4.0,6.0,,1.0,1.0,9.0,12.0,4.0,,,,,2.0,1.0,3.0,1.0,,1.0,1.0,7.0,4.0,11.0,7.0,20.0,5.0,25.0,2.0,1.0,1.0,1.0,,1.0,1.0,,,,,2.0,,11.0,15.0,,1.0,1.0,7.0,2.0,10.0,1.0,3.0,,3.0,4.0,1.0,3.0,4.0,3.0,9.0,59.0,1.0,2.0,0.75,0.8571428571428571,,,,,,0.5714285714285714,0.25,0.6666666666666666,0.5333333333333333,0.25,0.5714285714285714,0.525,0.25,0.5,0.06666666666666667,11.111111111111112,0.5,0.2,0.10526315789473684,0.171875,0.18181818181818182,0.07352941176470588,,0.19047619047619047,0.09090909090909091,0.14634146341463414,0.21739130434782608,0.75,0.6666666666666666,0.7,0.7,0.7142857142857143,0.2,0.3333333333333333,0.3333333333333333,1.0,0.06666666666666667,,,,,,,,0.06666666666666667,,,,,,,0.8571428571428571,0.6666666666666666,,,0.14285714285714285,,0.7333333333333333,,0.5535714285714286,0.46295000000000003,0.6159,0.17647058823529413,0.1875,,0.09523809523809523,0.42857142857142855,4.492857142857143,67.2,0.3333333333333333,,1.0,2.0,,,,,,0.4,0.03333333333333333,0.045454545454545456,0.6666666666666666,1.0,3.0,2.0,1.0,2.0,0.07142857142857142,0.2727272727272727,0.75,0.3333333333333333,,,,,,,,,,,,,,,,,,True,,,
203471,1610612760,Dennis Schroder,Dennis Schroder,203471,OKC,13615.0,227,20.0,468,467,154.0,84.0,44.0,935,18.0,28.0,7.0,10.0,9.0,25.0,4.0,11.0,3.0,6.0,1.0,1.0,10.0,39.0,2.0,3.0,3.0,13.0,31.0,64.0,13.0,45.0,20.0,121.0,495,1.0,4.0,2.0,3.0,,8.0,11.0,21.0,4.0,14.0,6.0,40.0,12.0,50.0,33.0,6.0,39.0,10.0,14.0,11.0,25.0,9.0,2.0,9.0,4.0,61.0,1.0,18.0,5.0,24.0,2.0,26.0,4.0,1.0,3.0,11.0,2.0,10.0,6.0,,1.0,,,17.0,6.0,4.0,15.0,2.0,2.0,1.0,24.0,1.0,25.0,3.0,12.0,,2.0,1.0,1.0,,1.0,,38.0,152.0,,,0.1935483870967742,0.1935483870967742,0.8461538461538461,0.28888888888888886,0.6666666666666666,0.2857142857142857,0.28888888888888886,0.484375,0.25,0.5238095238095238,0.463302752293578,0.5714285714285714,0.4857142857142857,0.5041666666666667,0.5714285714285714,0.5263157894736842,0.41284403669724773,26.550387596899224,0.6470588235294118,0.056179775280898875,0.01,0.11320754716981132,0.09274193548387097,0.01,0.02702702702702703,0.04,0.10344827586206896,0.09734513274336283,0.15217391304347827,,0.25688073394495414,0.6428571428571429,0.72,0.2777777777777778,0.22935779816513763,0.36,0.45,0.1111111111111111,0.10091743119266056,0.36363636363636365,0.36363636363636365,,0.05504587155963303,0.5,0.6,0.6666666666666666,0.3577981651376147,0.2564102564102564,0.2564102564102564,0.9,0.42857142857142855,0.6666666666666666,1.0,0.2857142857142857,0.7,0.02857142857142857,1.0,0.37142857142857144,0.23076923076923078,0.6697247706422018,0.2564102564102564,0.49349495412844024,0.48572499999999996,0.49520285714285706,0.1016949152542373,0.1643835616438356,,0.06611570247933884,0.3305785123966942,7.160937500000001,26.044444444444444,0.32905982905982906,8.0,1.0,1.0,,,,0.125,0.10714285714285714,0.07692307692307693,0.01,0.012658227848101266,,1.0,3.0,,,,,,0.42857142857142855,0.3333333333333333,1.0,1.0,1.0,4.0,1.0,0.022222222222222223,0.2,0.16666666666666666,,,,,,,,,,True,,,
203500,1610612760,Steven Adams,Steven Adams,203500,OKC,7262.0,121,2.0,249,245,80.0,39.0,30.0,494,12.0,22.0,3.0,10.0,,2.0,,,,1.0,,,,,,,,,12.0,24.0,,1.0,4.0,28.0,261,4.0,10.0,,1.0,1.0,9.0,3.0,10.0,,,2.0,8.0,14.0,10.0,,,,,2.0,2.0,4.0,2.0,,2.0,,10.0,8.0,17.0,9.0,27.0,15.0,42.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,,2.0,,,6.0,3.0,2.0,7.0,,4.0,1.0,10.0,4.0,10.0,,3.0,,2.0,1.0,1.0,,1.0,1.0,8.0,80.0,1.0,2.0,0.5833333333333334,0.7777777777777778,,,,,,0.5,0.4,0.3,0.48,0.36363636363636365,0.3,0.4666666666666667,0.375,0.3333333333333333,0.04,12.811387900355871,0.5,0.1956521739130435,0.14035087719298245,0.2073170731707317,0.203125,0.1282051282051282,0.23809523809523808,0.2962962962962963,0.08333333333333333,0.19672131147540983,0.23809523809523808,1.0,0.88,0.5454545454545454,0.6,0.5833333333333334,0.08,,,,,,,,0.04,,,,,,,,,,,1.0,0.3,,,,,0.92,,0.522506,0.5035437500000001,0.5579099999999999,0.10714285714285714,0.1111111111111111,,0.32142857142857145,0.2857142857142857,2.391666666666667,22.5,0.321285140562249,2.0,7.0,1.0,,,,0.08333333333333333,0.09090909090909091,0.16666666666666666,0.11666666666666667,0.14285714285714285,,4.0,10.0,6.0,,,0.07692307692307693,0.1,0.9090909090909091,0.4,,,1.0,,,,,,1.0,4.0,0.4,0.25,0.09090909090909091,,,,,True,,,
1628390,1610612760,Terrance Ferguson,Terrance Ferguson,1628390,OKC,913.0,15,-8.0,30,31,,4.0,1.0,61,,,,,,,,,1.0,3.0,,,1.0,3.0,,,,,,,2.0,6.0,,6.0,37,,,,,,,,,,,,,,,6.0,,3.0,1.0,,,,,,,,,,1.0,,1.0,,1.0,,,,1.0,,1.0,,,,,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,,,0.3333333333333333,,,,0.5,,,0.5,,,1.0,22.580645161290324,1.0,,,0.09090909090909091,0.058823529411764705,,,,,,0.2,,,,,,,,,,,,,,0.5,0.3333333333333333,0.3333333333333333,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,1.0,0.3333333333333333,0.5857,,,,,,,,,24.266666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
201568,1610612760,Danilo Gallinari,Danilo Gallinari,201568,OKC,7141.0,119,16.0,258,251,103.0,50.0,22.0,509,2.0,6.0,2.0,2.0,2.0,3.0,6.0,11.0,,1.0,,,7.0,17.0,1.0,1.0,2.0,7.0,10.0,20.0,7.0,18.0,19.0,60.0,280,,2.0,1.0,1.0,4.0,7.0,5.0,8.0,2.0,7.0,10.0,26.0,8.0,12.0,21.0,,17.0,7.0,4.0,,4.0,,,3.0,1.0,8.0,2.0,10.0,4.0,15.0,4.0,19.0,1.0,1.0,,2.0,1.0,2.0,3.0,,,,,5.0,,4.0,7.0,,,2.0,12.0,1.0,20.0,,5.0,1.0,3.0,1.0,1.0,,1.0,1.0,24.0,101.0,,1.0,0.4,0.4,1.0,0.3888888888888889,1.0,0.2857142857142857,0.3888888888888889,0.5,,0.625,0.5394736842105263,0.5,0.5333333333333333,0.6170212765957447,0.7,0.6190476190476191,0.47368421052631576,18.149466192170816,0.4,0.10256410256410256,0.047619047619047616,0.125,0.11764705882352941,0.04081632653061224,0.06666666666666667,0.15,0.07142857142857142,0.12903225806451613,0.1111111111111111,1.0,0.15789473684210525,0.3333333333333333,0.3333333333333333,1.0,0.07894736842105263,0.6666666666666666,1.0,1.0,0.2894736842105263,0.5454545454545454,0.5454545454545454,,0.02631578947368421,,,,0.4473684210526316,0.4117647058823529,0.4117647058823529,1.0,0.3333333333333333,1.0,1.0,0.13333333333333333,1.0,,,0.4666666666666667,0.2857142857142857,0.631578947368421,0.4117647058823529,0.46798289473684196,0.5309,0.45224333333333333,0.13636363636363635,0.2,0.05263157894736842,0.11666666666666667,0.43333333333333335,12.12,26.016666666666666,0.3992248062015504,1.0,2.0,1.0,,,,0.05,,0.125,0.03571428571428571,0.022222222222222223,,,2.0,,,,,0.1111111111111111,0.6666666666666666,,,,,,,,0.3333333333333333,,,2.0,0.1,,,2.0,0.09090909090909091,,,True,,,
1628977,1610612760,Hamidou Diallo,Hamidou Diallo,1628977,OKC,902.0,15,-16.0,30,29,17.0,7.0,4.0,59,,1.0,,1.0,,1.0,,,1.0,4.0,,1.0,,,,,,,,2.0,1.0,4.0,,3.0,43,,,,,,,,2.0,,1.0,,,,,3.0,,,,,1.0,1.0,1.0,,,,3.0,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,1.0,0.25,,,0.25,,,,0.25,,,0.25,,,0.6666666666666666,16.666666666666668,,0.2,0.09090909090909091,,0.07692307692307693,0.05263157894736842,0.2,,0.5,,,,0.16666666666666666,,,,0.16666666666666666,,,,,,,,0.6666666666666666,0.25,0.25,1.0,,,,,,,,0.3333333333333333,,0.3333333333333333,,,,0.8333333333333334,,0.5202333333333334,,0.47716666666666674,,,,,,4.95,22.875,0.5666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1628983,1610612760,Shai Gilgeous-Alexander,Shai Gilgeous-Alexander,1628983,OKC,10520.0,175,33.0,367,361,133.0,71.0,36.0,728,8.0,11.0,2.0,3.0,7.0,14.0,2.0,3.0,3.0,4.0,3.0,4.0,6.0,17.0,1.0,1.0,,4.0,17.0,28.0,9.0,21.0,20.0,81.0,374,,1.0,1.0,1.0,4.0,7.0,5.0,11.0,3.0,8.0,4.0,23.0,12.0,22.0,9.0,18.0,16.0,6.0,10.0,10.0,20.0,7.0,3.0,7.0,3.0,50.0,1.0,18.0,9.0,30.0,1.0,31.0,4.0,2.0,2.0,5.0,1.0,4.0,6.0,,1.0,1.0,1.0,11.0,4.0,6.0,12.0,1.0,,2.0,14.0,,20.0,,9.0,,1.0,1.0,1.0,,1.0,1.0,23.0,131.0,,1.0,0.35294117647058826,0.35294117647058826,0.3333333333333333,0.42857142857142855,1.0,0.375,0.45,0.6071428571428571,,0.45454545454545453,0.6224489795918368,0.75,0.5,0.6864406779661016,0.875,0.5476190476190477,0.42857142857142855,17.283950617283953,0.45454545454545453,0.12857142857142856,0.012987012987012988,0.144,0.13846153846153847,0.006666666666666667,0.03571428571428571,0.04878048780487805,0.13043478260869565,0.1511627906976744,0.1282051282051282,1.0,0.22448979591836735,0.7272727272727273,0.8,0.25,0.2857142857142857,0.5,0.5,0.5714285714285714,0.061224489795918366,0.6666666666666666,0.6666666666666666,,0.08163265306122448,0.75,0.75,1.0,0.3469387755102041,0.35294117647058826,0.35294117647058826,,0.5,1.0,,0.15789473684210525,0.6666666666666666,0.21052631578947367,0.75,0.21052631578947367,,0.6530612244897959,0.375,0.502496875,0.491475,0.49048055555555553,0.15517241379310345,0.24324324324324326,,0.08641975308641975,0.2839506172839506,7.3500000000000005,27.81904761904762,0.36239782016348776,1.0,,3.0,,,,0.03571428571428571,0.09090909090909091,0.3333333333333333,,,0.6666666666666666,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,True,,,
