EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,DefPoss,PenaltyDefPoss,TotalPoss,DefTwoPtRebounds,DefRebounds,Rebounds,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,on,Minutes,PlusMinus,OffPoss,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PtsUnassisted3s,Fg3aBlocked,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,FG3APctBlocked,AtRimPctBlocked,Arc3PctBlocked,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,PenaltyCorner3Accuracy,Charge Fouls Drawn,Offensive Fouls Drawn,SecondChanceAtRimPctAssisted
1627763,1610612754,Malcolm Brogdon,Malcolm Brogdon,1627763,IND,11.0,1,1,1,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628993,1610612754,Alize Johnson,Alize Johnson,1628993,IND,11.0,1,1,1,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203200,1610612754,Justin Holiday,Justin Holiday,203200,IND,11.0,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203506,1610612754,Victor Oladipo,Victor Oladipo,203506,IND,11.0,1,1,1,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203933,1610612754,T.J. Warren,T.J. Warren,203933,IND,11.0,1,1,1,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626167,1610612754,Myles Turner,Myles Turner,1626167,IND,8731.0,295,63,589,17.0,32.0,43.0,0.22972972972972974,0.23846153846153847,0.3076923076923077,False,146.0,-38.0,294.0,48.0,26.0,16.0,22.0,5.0,8.0,2.0,5.0,1.0,3.0,3.0,3.0,3.0,11.0,1.0,19.0,30.0,6.0,14.0,7.0,63.0,343.0,6.0,9.0,12.0,1.0,2.0,2.0,26.0,12.0,18.0,8.0,11.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,7.0,5.0,6.0,14.0,1.0,11.0,2.0,2.0,2.0,3.0,2.0,6.0,1.0,2.0,1.0,9.0,1.0,6.0,13.0,1.0,1.0,1.0,11.0,2.0,16.0,6.0,2.0,15.0,1.0,1.0,11.0,1.0,3.0,16.0,12.0,1.0,1.0,2.0,48.0,1.0,2.0,0.6842105263157895,0.8666666666666667,1.0,0.42857142857142855,0.42857142857142855,0.6333333333333333,0.6666666666666666,0.6363636363636364,0.6666666666666666,0.6057692307692307,0.6666666666666666,0.3333333333333333,0.3181818181818182,0.03333333333333333,0.2,18.944099378881987,0.3333333333333333,0.2,0.08108108108108109,0.25,0.078125,0.07971014492753623,0.12121212121212122,0.047619047619047616,0.05,0.08928571428571429,0.12121212121212122,0.3333333333333333,0.25,0.25,0.11764705882352941,0.75,0.5,0.7272727272727273,0.7272727272727273,0.6875,0.11363636363636363,0.4,0.5,0.5,0.06818181818181818,0.3333333333333333,0.3333333333333333,1.0,0.06818181818181818,1.0,1.0,1.0,0.25,0.2727272727272727,0.2727272727272727,1.0,0.8888888888888888,0.625,1.0,0.8181818181818182,0.2727272727272727,0.5106863636363638,0.5879666666666666,0.42045,0.12,0.16666666666666666,0.19047619047619047,0.031746031746031744,4.893333333333333,25.15,0.16326530612244897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627763,1610612754,Malcolm Brogdon,Malcolm Brogdon,1627763,IND,9575.0,325,104,647,13.0,17.0,17.0,0.17333333333333334,0.11940298507462686,0.0625,False,160.0,-29.0,322.0,65.0,21.0,12.0,26.0,,,1.0,5.0,4.0,10.0,,1.0,9.0,23.0,6.0,17.0,41.0,9.0,24.0,25.0,86.0,374.0,,1.0,4.0,7.0,6.0,20.0,4.0,30.0,12.0,,23.0,9.0,3.0,24.0,16.0,40.0,11.0,14.0,96.0,,,3.0,1.0,,,4.0,2.0,6.0,3.0,4.0,3.0,,,10.0,3.0,4.0,10.0,,,1.0,20.0,,28.0,14.0,,,,,,,,,,,,20.0,65.0,,,0.11764705882352941,0.11764705882352941,0.4444444444444444,0.375,0.375,0.4146341463414634,,0.46923076923076923,,0.5512820512820513,0.4,0.625,0.36923076923076925,0.07317073170731707,,25.507246376811594,0.6,0.1111111111111111,,0.05084745762711865,,,,,,,0.3333333333333333,0.125,0.07142857142857142,,,,0.4,0.46153846153846156,0.5217391304347826,0.16666666666666666,0.07692307692307693,0.2,0.2,,0.15384615384615385,0.4,0.4,,0.015384615384615385,,,,0.35384615384615387,0.391304347826087,0.4090909090909091,0.4444444444444444,,,0.46153846153846156,0.7692307692307693,0.391304347826087,0.46533984375,0.391875,0.48439583333333336,0.19230769230769232,0.25925925925925924,0.046511627906976744,0.23255813953488372,7.421951219512194,26.608333333333334,0.20186335403726707,3.0,5.0,1.0,2.0,2.0,2.0,4.0,4.0,6.0,2.0,15.0,1.0,5.0,6.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2857142857142857,0.6666666666666666,0.5384615384615384,0.041666666666666664,0.11538461538461539,0.043478260869565216,0.6666666666666666,0.38461538461538464,0.6,0.07692307692307693,0.3333333333333333,0.041666666666666664,,,,,,,,,,,,
1628410,1610612754,Edmond Sumner,Edmond Sumner,1628410,IND,2430.0,81,27,163,2.0,5.0,6.0,0.09523809523809523,0.1282051282051282,,False,40.0,-6.0,82.0,13.0,4.0,1.0,1.0,,,1.0,3.0,,,,2.0,,1.0,1.0,2.0,4.0,,3.0,2.0,6.0,79.0,,,,1.0,2.0,4.0,2.0,2.0,,,1.0,,1.0,,,,,,,1.0,,3.0,,1.0,,,,2.0,2.0,,,,,2.0,,2.0,5.0,,,,1.0,,2.0,,1.0,,,,,,,,,,,4.0,13.0,,1.0,0.5,0.5,,,,0.5,,0.2857142857142857,,0.375,,0.6666666666666666,0.42857142857142855,0.25,0.3333333333333333,11.627906976744185,1.0,,,0.16666666666666666,0.07142857142857142,0.02857142857142857,,,,0.09090909090909091,0.2,,0.13333333333333333,0.3333333333333333,,,0.14285714285714285,1.0,1.0,1.0,0.42857142857142855,0.3333333333333333,0.5,,,,,,0.2857142857142857,,,,0.14285714285714285,,,,,,0.5,0.5714285714285714,,0.5382285714285715,,0.64795,,,,0.6666666666666666,6.050000000000001,23.933333333333334,0.15853658536585366,1.0,1.0,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,1.0,0.5,0.3333333333333333,,,,0.5,1.0,,,,0.5,,,,,,,,,,,
1628988,1610612754,Aaron Holiday,Aaron Holiday,1628988,IND,4314.0,145,44,291,3.0,4.0,5.0,0.09090909090909091,0.06779661016949153,0.16666666666666666,False,72.0,-43.0,146.0,26.0,14.0,6.0,6.0,,,2.0,5.0,,1.0,3.0,3.0,1.0,6.0,1.0,8.0,12.0,4.0,9.0,3.0,31.0,205.0,,,3.0,2.0,3.0,10.0,10.0,6.0,9.0,,6.0,1.0,2.0,4.0,6.0,10.0,4.0,1.0,26.0,,1.0,1.0,,1.0,,4.0,3.0,3.0,3.0,1.0,,,,4.0,,7.0,10.0,,,,4.0,,5.0,1.0,2.0,,,,,,,,,,,10.0,26.0,,2.0,0.625,0.625,0.75,0.4444444444444444,0.4444444444444444,0.6666666666666666,,0.6666666666666666,0.75,0.6739130434782609,0.75,0.8333333333333334,0.42857142857142855,0.16666666666666666,0.4,16.770186335403725,0.75,,0.02631578947368421,0.038461538461538464,,0.015625,0.06666666666666667,,,,0.0625,,0.058823529411764705,,,,0.2857142857142857,1.0,1.0,0.5,0.23809523809523808,0.4,0.6666666666666666,1.0,0.047619047619047616,,,,0.14285714285714285,1.0,1.0,0.6666666666666666,0.2857142857142857,0.16666666666666666,0.16666666666666666,1.0,,,0.25,0.7142857142857143,0.16666666666666666,0.46576190476190477,0.495675,0.45572500000000005,0.047619047619047616,0.08333333333333333,0.0967741935483871,0.3225806451612903,5.9333333333333345,25.433333333333337,0.1780821917808219,2.0,2.0,1.0,1.0,,2.0,,2.0,2.0,1.0,3.0,,2.0,1.0,2.0,1.0,1.0,,,1.0,,,0.5,1.0,0.875,,,,0.5,0.5,1.0,0.25,,,,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,,,
203933,1610612754,T.J. Warren,T.J. Warren,203933,IND,9368.0,317,101,632,5.0,20.0,25.0,0.0684931506849315,0.11538461538461539,0.06666666666666667,False,156.0,-32.0,315.0,66.0,22.0,9.0,14.0,1.0,3.0,10.0,21.0,6.0,14.0,1.0,3.0,6.0,16.0,1.0,25.0,49.0,7.0,19.0,9.0,80.0,370.0,4.0,6.0,8.0,2.0,,10.0,30.0,20.0,18.0,4.0,16.0,6.0,4.0,7.0,5.0,12.0,3.0,7.0,29.0,,5.0,10.0,5.0,5.0,1.0,9.0,7.0,7.0,2.0,4.0,5.0,,1.0,11.0,2.0,5.0,16.0,1.0,,1.0,10.0,,9.0,5.0,,1.0,,,1.0,,,1.0,,,,10.0,66.0,3.0,,0.6,0.6521739130434783,0.8571428571428571,0.3684210526315789,0.3684210526315789,0.5102040816326531,0.6666666666666666,0.5220588235294118,0.5,0.5633802816901409,0.5,0.3125,0.27941176470588236,0.08163265306122448,0.09523809523809523,24.188790560471976,0.6363636363636364,0.5555555555555556,0.06756756756756757,0.17543859649122806,,0.036231884057971016,0.06666666666666667,0.08695652173913043,0.047619047619047616,,0.07407407407407407,0.0625,0.17073170731707318,0.1875,0.03125,,0.20588235294117646,0.6428571428571429,0.75,0.7777777777777778,0.3088235294117647,0.47619047619047616,0.5263157894736842,0.4,0.20588235294117646,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.04411764705882353,0.3333333333333333,0.3333333333333333,1.0,0.23529411764705882,0.375,0.375,0.8333333333333334,0.375,0.3333333333333333,0.0625,0.4852941176470588,0.375,0.46335073529411774,0.47187142857142855,0.463221875,0.08450704225352113,0.09615384615384616,0.1,0.125,9.832653061224491,25.86842105263158,0.20952380952380953,3.0,5.0,1.0,2.0,,2.0,,5.0,14.0,,3.0,,2.0,,,2.0,,1.0,,2.0,1.0,1.0,,0.35714285714285715,0.3125,,0.14285714285714285,,0.25,0.3125,0.6,0.0625,,0.05263157894736842,,,,,,,,,,,,
