EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,OpponentPoints,DefTwoPtRebounds,DefRebounds,Rebounds,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,Steals,LostBallSteals,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,FTDefRebounds,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,LongMidRangeFGM,LongMidRangeFGA,ThreePtAssists,Arc3Assists,Corner3Assists,Loose Ball Fouls,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SelfOReb,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Charge Fouls,Offensive Fouls,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,OffAtRimReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,PtsUnassisted3s,Fg3aBlocked,Charge Fouls Drawn,NonShootingFoulsDrawn,BlockedLongMidRange,NonShootingPenaltyNonTakeFoulsDrawn,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,StepOutOfBoundsTurnovers,SecondChanceTurnovers,SecondChanceCorner3Accuracy,HeaveAttempts,LostBallOutOfBoundsTurnovers,Travels,Technical Free Throw Trips,FTOffRebounds,Blocked3s,BlockedArc3,OffFTReboundPct,SecondChanceCorner3PctAssisted,on,DefensiveGoaltends,Arc3PctBlocked,HeaveMakes,BlockedCorner3,3pt And 1 Free Throw Trips
1626169,1610612761,Stanley Johnson,Stanley Johnson,1626169,TOR,115.0,2,-3.0,4,5,9,6,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1626178,1610612761,Rondae Hollis-Jefferson,Rondae Hollis-Jefferson,1626178,TOR,1009.0,17,5.0,34,37,71,38,,2.0,4.0,,0.13333333333333333,,6.0,9.0,4.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,0.3333333333333333,0.25,0.4,1.0,1.0,0.25,13.157894736842104,0.14285714285714285,0.2857142857142857,0.09090909090909091,0.1111111111111111,0.25,0.1111111111111111,0.2,0.5,0.5,0.5,0.5,1.0,0.25,0.25,0.75,0.5242125000000001,0.2,0.25,0.5,0.5,5.1000000000000005,25.5,0.17647058823529413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1629056,1610612761,Terence Davis,Terence Davis,1629056,TOR,3582.0,60,35.0,133,131,264,123,1.0,7.0,9.0,0.03125,0.08695652173913043,0.08333333333333333,46.0,44.0,14.0,5.0,8.0,1.0,9.0,6.0,9.0,14.0,1.0,28.0,,5.0,,10.0,6.0,9.0,2.0,,5.0,2.0,1.0,,5.0,8.0,1.0,,1.0,1.0,10.0,46.0,0.5,0.6,0.6666666666666666,0.5869565217391305,0.6086956521739131,1.25,0.5555555555555556,0.6086956521739131,18.243243243243242,,0.13513513513513514,0.05714285714285714,0.03076923076923077,,0.07142857142857142,0.12,0.16666666666666666,0.34782608695652173,0.625,0.7142857142857143,0.4,0.043478260869565216,0.391304347826087,0.9565217391304348,0.5300239130434783,0.043478260869565216,0.1111111111111111,0.17857142857142858,0.35714285714285715,2.6888888888888887,25.421428571428574,0.3458646616541353,1.0,1.0,2.0,3.0,1.0,1.0,5.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,6.0,6.0,15.0,2.0,4.0,1.0,6.0,6.0,2.0,2.0,2.0,12.0,1.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,0.35714285714285715,1.0,0.3333333333333333,0.35714285714285715,1.0,0.6666666666666666,1.25,0.5555555555555556,0.1111111111111111,0.125,1.0,0.14285714285714285,1.0,1.0,1.0,0.21739130434782608,0.2,0.2,1.0,0.4444444444444444,0.4444444444444444,1.0,0.5,1.0,0.5,1.0,1.0,0.3333333333333333,0.6666666666666666,0.2222222222222222,0.5,0.4444444444444444,0.25,0.4444444444444444,0.5817,0.5315222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1629744,1610612761,Matt Thomas,Matt Thomas,1629744,TOR,2714.0,45,39.0,97,95,192,80,5.0,7.0,8.0,0.2,0.15217391304347827,0.3,23.0,28.0,7.0,,,2.0,5.0,4.0,4.0,6.0,,14.0,,,,4.0,8.0,5.0,,1.0,2.0,1.0,1.0,,1.0,4.0,,,,,4.0,23.0,1.0,1.0,1.0,0.7,0.7,,1.0,0.6,9.615384615384615,0.07692307692307693,0.09523809523809523,,0.024390243902439025,,,0.07142857142857142,0.14285714285714285,,,,,0.2,0.5,0.6,0.50309,,,,0.2857142857142857,13.05,25.91666666666667,0.23711340206185566,,,,,2.0,1.0,1.0,,,1.0,,1.0,,,2.0,,,,1.0,2.0,2.0,,,,6.0,,1.0,,1.0,4.0,1.0,,,11.0,,1.0,,,,,,1.0,1.0,0.3333333333333333,,,0.3333333333333333,,1.0,,1.0,,,,,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.2,0.2,1.0,,,1.0,,,,,,,,,0.2,,0.42355,2.0,2.0,3.0,2.0,1.0,1.0,0.25,0.2222222222222222,0.2,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
201586,1610612761,Serge Ibaka,Serge Ibaka,201586,TOR,15086.0,251,34.0,514,520,1034,541,29.0,68.0,85.0,0.232,0.23166023166023167,0.20833333333333334,180.0,171.0,57.0,21.0,30.0,23.0,43.0,40.0,65.0,45.0,14.0,163.0,2.0,25.0,2.0,57.0,62.0,43.0,7.0,10.0,31.0,17.0,2.0,,14.0,27.0,12.0,1.0,14.0,6.0,57.0,180.0,0.775,0.96875,0.6153846153846154,0.6772727272727272,0.7025862068965517,0.625,0.7125,0.4090909090909091,22.26086956521739,0.09174311926605505,0.23134328358208955,0.05384615384615385,0.07112970711297072,0.10526315789473684,0.05309734513274336,0.26666666666666666,0.1590909090909091,0.2727272727272727,0.7,0.75,0.6666666666666666,0.20909090909090908,0.39090909090909093,0.6818181818181818,0.49052045454545457,0.0603448275862069,0.08571428571428572,0.15337423312883436,0.3496932515337423,7.693846153846154,26.24888888888889,0.35019455252918286,8.0,12.0,6.0,8.0,14.0,2.0,2.0,1.0,1.0,21.0,1.0,4.0,8.0,16.0,23.0,10.0,15.0,1.0,4.0,14.0,22.0,9.0,17.0,18.0,69.0,16.0,21.0,2.0,9.0,13.0,6.0,3.0,,30.0,8.0,2.0,6.0,3.0,12.0,2.0,1.0,6.0,1.0,0.5111111111111111,0.25,0.5294117647058824,0.5111111111111111,0.6666666666666666,0.6363636363636364,0.6052631578947368,0.7051282051282052,0.03076923076923077,0.06666666666666667,0.5,0.38095238095238093,0.6086956521739131,0.6086956521739131,0.8571428571428571,0.01818181818181818,1.0,1.0,1.0,0.4883720930232558,0.4883720930232558,1.0,0.631578947368421,0.6666666666666666,0.21052631578947367,0.25,1.0,0.20512820512820512,0.75,0.02564102564102564,1.0,0.41025641025641024,0.5,0.4883720930232558,0.51195,0.4813756410256411,5.0,12.0,4.0,2.0,2.0,3.0,,0.21818181818181817,0.10909090909090909,0.4166666666666667,0.4166666666666667,1.0,2.0,3.0,3.0,6.0,1.0,1.0,1.0,1.0,14.0,9.0,5.0,14.0,10.0,1.0,0.11320754716981132,0.058823529411764705,0.3181818181818182,0.045454545454545456,0.7142857142857143,0.125,0.021739130434782608,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1626181,1610612761,Norman Powell,Norman Powell,1626181,TOR,11034.0,184,18.0,374,377,751,399,4.0,16.0,20.0,0.05194805194805195,0.08426966292134831,0.03571428571428571,131.0,119.0,45.0,19.0,27.0,6.0,25.0,22.0,37.0,33.0,12.0,92.0,3.0,7.0,2.0,35.0,34.0,25.0,3.0,1.0,11.0,4.0,4.0,3.0,6.0,19.0,15.0,,18.0,6.0,35.0,131.0,0.7727272727272727,0.8095238095238095,0.5945945945945946,0.5714285714285714,0.5897435897435898,0.4375,0.603448275862069,0.4714285714285714,20.19002375296912,0.012048192771084338,0.10891089108910891,0.031578947368421054,0.02247191011235955,,0.03529411764705882,0.12121212121212122,0.08571428571428572,0.38571428571428573,0.7037037037037037,0.8260869565217391,0.8421052631578947,0.08571428571428572,0.35714285714285715,0.8571428571428571,0.5153607142857143,0.09210526315789473,0.14285714285714285,0.07608695652173914,0.3804347826086957,4.999999999999999,25.8969696969697,0.3502673796791444,1.0,1.0,5.0,6.0,2.0,4.0,8.0,3.0,4.0,8.0,,3.0,4.0,12.0,12.0,2.0,2.0,,4.0,6.0,10.0,7.0,16.0,10.0,30.0,2.0,8.0,7.0,5.0,8.0,3.0,1.0,1.0,19.0,1.0,1.0,3.0,3.0,7.0,2.0,1.0,3.0,0.8333333333333334,0.36363636363636365,,0.4375,0.36363636363636365,1.0,0.6,0.3333333333333333,0.6346153846153846,0.1891891891891892,0.14814814814814814,0.42857142857142855,0.058823529411764705,0.3333333333333333,0.5,0.5,0.11428571428571428,0.5,0.5714285714285714,1.0,0.32,0.32,0.75,0.16666666666666666,1.0,0.5,,,0.23076923076923078,0.8333333333333334,0.15384615384615385,0.75,0.46153846153846156,0.3333333333333333,0.32,0.504025,0.5010230769230769,1.0,4.0,3.0,2.0,1.0,2.0,0.07142857142857142,0.03125,0.05714285714285714,0.25,0.3333333333333333,,,2.0,,4.0,1.0,,2.0,1.0,2.0,1.0,,2.0,1.0,,,,0.11764705882352941,,0.5,1.0,0.029411764705882353,1.0,6.0,1.0,1.0,2.0,1.0,1.0,0.030303030303030304,0.3333333333333333,0.25,0.125,0.16666666666666666,,,,,,,,,,,,,,True,,,,,
1627783,1610612761,Pascal Siakam,Pascal Siakam,1627783,TOR,10208.0,170,10.0,344,344,688,363,13.0,28.0,33.0,0.14606741573033707,0.1452513966480447,0.1388888888888889,141.0,129.0,38.0,9.0,15.0,24.0,18.0,18.0,46.0,22.0,14.0,59.0,,5.0,3.0,15.0,22.0,18.0,3.0,2.0,13.0,5.0,5.0,1.0,5.0,14.0,14.0,1.0,18.0,7.0,15.0,141.0,0.6111111111111112,0.6111111111111112,0.391304347826087,0.33088235294117646,0.38311688311688313,0.5,0.28846153846153844,0.3235294117647059,22.22222222222222,0.02531645569620253,0.14444444444444443,0.03614457831325301,0.030864197530864196,,0.02857142857142857,0.12903225806451613,0.17857142857142858,0.22058823529411764,0.6,0.75,0.7777777777777778,0.35294117647058826,0.2647058823529412,0.5441176470588235,0.45118382352941167,0.0945945945945946,0.1346153846153846,0.0847457627118644,0.2542372881355932,8.134782608695653,26.322727272727274,0.40988372093023256,,,2.0,6.0,6.0,1.0,4.0,1.0,2.0,2.0,,2.0,1.0,8.0,3.0,1.0,2.0,1.0,3.0,3.0,13.0,2.0,10.0,14.0,6.0,,2.0,6.0,12.0,25.0,5.0,5.0,2.0,63.0,2.0,4.0,3.0,1.0,10.0,2.0,1.0,2.0,0.6666666666666666,0.13636363636363635,0.3333333333333333,0.2,0.13636363636363635,0.5,0.23076923076923078,0.5,0.2608695652173913,0.13043478260869565,0.2,0.3,0.14285714285714285,0.25,0.2857142857142857,0.3333333333333333,0.058823529411764705,0.25,0.25,,0.1111111111111111,0.1111111111111111,1.0,,,0.4,,,0.2608695652173913,0.3333333333333333,0.08695652173913043,0.5,0.34782608695652173,0.125,0.1111111111111111,0.4683,0.4559891304347826,3.0,7.0,13.0,12.0,1.0,1.0,,0.1282051282051282,0.10294117647058823,0.42857142857142855,0.42857142857142855,0.6666666666666666,,,2.0,7.0,4.0,1.0,,,,,,,,,0.058823529411764705,0.07692307692307693,0.21428571428571427,,,,,1.0,3.0,,,3.0,,3.0,,0.125,,,0.2,1.0,2.0,2.0,1.0,,,,,,,,,,True,,,,,
1627832,1610612761,Fred VanVleet,Fred VanVleet,1627832,TOR,11363.0,189,-3.0,384,389,773,421,4.0,16.0,19.0,0.043010752688172046,0.08290155440414508,0.05714285714285714,137.0,124.0,40.0,9.0,21.0,3.0,42.0,11.0,27.0,46.0,6.0,70.0,,,2.0,19.0,4.0,40.0,1.0,2.0,12.0,3.0,7.0,5.0,2.0,8.0,12.0,,8.0,4.0,19.0,137.0,0.18181818181818182,0.18181818181818182,0.4074074074074074,0.4383561643835616,0.45454545454545453,,0.296875,0.6301369863013698,20.14051522248244,0.025974025974025976,0.12,0.01,0.01694915254237288,0.03571428571428571,0.011494252873563218,0.09090909090909091,0.17647058823529413,0.2876712328767123,0.42857142857142855,0.5,0.1111111111111111,0.0410958904109589,0.5753424657534246,0.9178082191780822,0.5123357142857142,0.05263157894736842,0.13333333333333333,,0.2714285714285714,4.640740740740741,27.719565217391306,0.3567708333333333,,,3.0,7.0,,2.0,4.0,,,12.0,,2.0,3.0,22.0,14.0,,,,3.0,4.0,9.0,3.0,22.0,18.0,30.0,,12.0,4.0,18.0,40.0,11.0,6.0,1.0,102.0,,2.0,6.0,2.0,10.0,2.0,1.0,2.0,0.7142857142857143,0.30434782608695654,,0.13636363636363635,0.3181818181818182,,0.4444444444444444,,0.27419354838709675,0.14814814814814814,0.14285714285714285,0.6,,,,,0.0547945205479452,0.5,0.5,1.0,0.2857142857142857,0.2857142857142857,0.6666666666666666,,,0.6666666666666666,,,0.22580645161290322,0.42857142857142855,,,0.7096774193548387,0.13636363636363635,0.3,,0.49719310344827583,2.0,3.0,22.0,16.0,6.0,,,0.045454545454545456,0.0410958904109589,0.6666666666666666,0.6666666666666666,0.5,1.0,2.0,4.0,4.0,2.0,,2.0,,4.0,,3.0,4.0,2.0,,0.02702702702702703,,,0.02564102564102564,0.5,,,1.0,12.0,,,1.0,1.0,,,0.3333333333333333,,,0.3333333333333333,,,1.0,,2.0,,,,,,,,,True,,,,,
200768,1610612761,Kyle Lowry,Kyle Lowry,200768,TOR,10124.0,169,51.0,340,343,683,351,12.0,28.0,31.0,0.15,0.1696969696969697,0.04,98.0,103.0,40.0,11.0,20.0,6.0,25.0,18.0,32.0,25.0,27.0,81.0,1.0,3.0,14.0,31.0,4.0,25.0,2.0,1.0,16.0,3.0,7.0,3.0,7.0,18.0,33.0,1.0,35.0,12.0,31.0,98.0,0.1111111111111111,0.1111111111111111,0.5625,0.47368421052631576,0.5563380281690141,1.5,0.5555555555555556,0.43859649122807015,23.097112860892388,0.014285714285714285,0.18823529411764706,0.024691358024691357,0.019867549668874173,,0.028169014084507043,0.15,0.28,0.3508771929824561,0.55,0.6111111111111112,0.09090909090909091,0.10526315789473684,0.43859649122807015,0.7894736842105263,0.5133815789473684,0.19402985074626866,0.2926829268292683,0.037037037037037035,0.38271604938271603,6.5093749999999995,26.816,0.28823529411764703,1.0,1.0,5.0,8.0,4.0,,,,,6.0,,,1.0,7.0,6.0,1.0,1.0,,,7.0,12.0,1.0,7.0,32.0,3.0,,6.0,2.0,23.0,37.0,18.0,1.0,4.0,88.0,,4.0,12.0,1.0,18.0,2.0,3.0,3.0,0.16666666666666666,0.24,,0.14285714285714285,0.24,1.0,0.5833333333333334,1.0,0.4473684210526316,0.0625,0.1,0.6666666666666666,,0.6666666666666666,0.6666666666666666,0.25,,,,,0.24,0.24,0.16666666666666666,1.0,1.0,,,,0.42105263157894735,0.625,,,0.3684210526315789,0.14285714285714285,0.24,,0.5067947368421053,3.0,6.0,14.0,11.0,3.0,3.0,0.1,0.1951219512195122,0.10526315789473684,0.5,0.5,,,3.0,11.0,6.0,,,5.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,0.21428571428571427,,0.5,,0.038461538461538464,,15.0,,2.0,4.0,,3.0,,,,,,,,2.0,,,1.0,1.0,2.0,,,,,,True,,,,,
1628384,1610612761,OG Anunoby,OG Anunoby,1628384,TOR,8835.0,147,,298,307,605,336,3.0,19.0,29.0,0.0379746835443038,0.0880503144654088,,127.0,117.0,35.0,13.0,19.0,2.0,6.0,15.0,22.0,14.0,14.0,62.0,1.0,19.0,7.0,24.0,16.0,6.0,4.0,5.0,11.0,10.0,7.0,2.0,6.0,12.0,13.0,1.0,18.0,9.0,24.0,127.0,0.5333333333333333,0.6666666666666666,0.6818181818181818,0.6666666666666666,0.7045454545454546,0.8636363636363636,0.6666666666666666,0.3888888888888889,15.384615384615385,0.07936507936507936,0.1375,0.056338028169014086,0.06716417910447761,0.058823529411764705,0.046875,0.16981132075471697,0.07407407407407407,0.5277777777777778,0.6842105263157895,0.8125,0.5384615384615384,0.05555555555555555,0.16666666666666666,0.9166666666666666,0.5504263888888888,0.20930232558139536,0.3103448275862069,0.3064516129032258,0.3870967741935484,3.1090909090909093,24.128571428571426,0.4261744966442953,6.0,6.0,3.0,5.0,1.0,4.0,8.0,3.0,7.0,2.0,,2.0,,1.0,6.0,6.0,7.0,2.0,4.0,4.0,6.0,3.0,8.0,14.0,18.0,6.0,2.0,3.0,5.0,5.0,4.0,1.0,,10.0,5.0,5.0,4.0,2.0,8.0,6.0,2.0,,1.0,0.42857142857142855,0.5,0.375,0.42857142857142855,0.8571428571428571,0.6666666666666666,0.8181818181818182,0.6071428571428571,0.13636363636363635,0.15789473684210525,0.5,0.3333333333333333,0.5,0.5,1.0,0.2222222222222222,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5454545454545454,1.0,0.18181818181818182,,,0.35714285714285715,0.6,0.5,0.42857142857142855,0.07142857142857142,,0.3333333333333333,0.5198571428571429,0.554925,1.0,1.0,,,,1.0,,0.05405405405405406,0.027777777777777776,1.0,1.0,,1.0,1.0,2.0,4.0,,,2.0,,6.0,3.0,3.0,7.0,4.0,,0.11764705882352941,0.14285714285714285,0.08333333333333333,0.08333333333333333,0.5714285714285714,0.16666666666666666,,2.0,,,,1.0,,1.0,,,,,0.18181818181818182,2.0,,2.0,1.0,,1.0,1.0,,1.0,1.0,1.0,0.1111111111111111,1.0,True,,,,,
