EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,PtsUnassisted3s,HeaveAttempts,ShortMidRangeAssists,FTDefRebounds,BadPassOutOfBoundsTurnovers,LostBallTurnovers,NonShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,DefFTReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PtsPutbacks,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Blocked3s,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,3SecondViolations,OffArc3ReboundPct,Fg3aBlocked,Loose Ball Fouls,Charge Fouls Drawn,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Charge Fouls,SecondChanceArc3FGA,SecondChanceArc3Frequency,on,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,BlockedArc3,OffFTReboundPct
1627759,1610612738,Jaylen Brown,Jaylen Brown,1627759,BOS,6318.0,105.0,18.0,213.0,211,67.0,52,20.0,424,6.0,10.0,1.0,4.0,5.0,2.0,5.0,3.0,11.0,1.0,2.0,3.0,3.0,7.0,1.0,2.0,8.0,20.0,6.0,18.0,9.0,43.0,231,1.0,2.0,2.0,1.0,5.0,3.0,5.0,2.0,13.0,8.0,8.0,18.0,7.0,3.0,2.0,2.0,5.0,7.0,3.0,2.0,2.0,19.0,2.0,2.0,8.0,3.0,11.0,4.0,15.0,2.0,7.0,5.0,2.0,1.0,1.0,5.0,2.0,2.0,6.0,4.0,3.0,7.0,1.0,15.0,1.0,1.0,12.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,13.0,67.0,0.5,0.5,1.0,0.3333333333333333,0.6,0.3333333333333333,0.4,0.2,0.4473684210526316,0.55,0.5119047619047619,0.5,0.5909090909090909,0.47368421052631576,0.1,0.1,0.2,20.425531914893615,0.16666666666666666,0.07692307692307693,0.041666666666666664,0.14285714285714285,0.041666666666666664,0.11578947368421053,0.041666666666666664,0.0625,0.07692307692307693,0.11764705882352941,0.13333333333333333,0.05555555555555555,0.12,0.3333333333333333,0.09523809523809523,0.5,0.2631578947368421,0.6,0.6666666666666666,0.5,0.13157894736842105,0.13157894736842105,0.4,0.5,0.5,0.2894736842105263,0.2727272727272727,0.2727272727272727,1.0,0.18421052631578946,0.42857142857142855,0.42857142857142855,1.0,1.0,0.4,0.25,0.3,0.6666666666666666,0.2,0.5,0.7368421052631579,0.42857142857142855,0.5401434210526316,0.639,0.5477200000000001,0.14285714285714285,0.17391304347826086,0.10526315789473684,0.046511627906976744,0.3023255813953488,7.505000000000001,24.82777777777778,0.3145539906103286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1628369,1610612738,Jayson Tatum,Jayson Tatum,1628369,BOS,6613.0,110.0,21.0,230.0,227,81.0,87,24.0,457,8.0,16.0,2.0,5.0,17.0,5.0,10.0,,4.0,1.0,,3.0,9.0,21.0,1.0,6.0,20.0,43.0,9.0,25.0,22.0,89.0,227,1.0,,6.0,8.0,15.0,1.0,9.0,9.0,28.0,12.0,28.0,15.0,20.0,9.0,2.0,6.0,5.0,11.0,2.0,3.0,5.0,27.0,,3.0,18.0,7.0,30.0,3.0,33.0,1.0,1.0,,1.0,5.0,2.0,5.0,,,10.0,3.0,,4.0,3.0,21.0,,,25.0,4.0,,,12.0,1.0,2.0,,2.0,1.0,28.0,81.0,0.3,0.3,0.5555555555555556,0.36,0.1111111111111111,0.375,0.46511627906976744,0.5333333333333333,0.49264705882352944,0.3958333333333333,0.5705128205128205,0.375,0.4827586206896552,0.36764705882352944,0.046511627906976744,0.125,,34.78260869565218,0.5,0.1590909090909091,0.05454545454545454,0.26865671641791045,,0.22522522522522523,0.027777777777777776,0.05,,,0.125,0.21052631578947367,0.30357142857142855,0.09090909090909091,0.027777777777777776,0.5,0.23529411764705882,0.5,0.5714285714285714,0.25,0.25,0.14705882352941177,0.5,0.5,0.6,0.058823529411764705,,,,0.3088235294117647,0.42857142857142855,0.42857142857142855,0.5555555555555556,0.125,0.20833333333333334,0.4,0.125,,0.25,0.16666666666666666,0.6029411764705882,0.45,0.49611791044776127,0.45767142857142856,0.49834999999999996,0.16883116883116883,0.23529411764705882,0.038461538461538464,0.06741573033707865,0.3146067415730337,9.253488372093024,26.548,0.3521739130434783,1.0,3.0,7.0,3.0,7.0,12.0,1.0,1.0,5.0,2.0,3.0,1.0,2.0,1.0,1.0,0.42857142857142855,0.375,0.5555555555555556,0.09090909090909091,0.1111111111111111,0.4117647058823529,0.4117647058823529,0.14285714285714285,0.375,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1628400,1610612738,Semi Ojeleye,Semi Ojeleye,1628400,BOS,2690.0,45.0,12.0,96.0,98,35.0,54,10.0,194,1.0,2.0,1.0,1.0,,,,2.0,3.0,,1.0,2.0,2.0,5.0,1.0,3.0,1.0,2.0,4.0,8.0,2.0,16.0,92,,,2.0,1.0,1.0,2.0,5.0,2.0,10.0,2.0,,12.0,5.0,2.0,,,1.0,1.0,,1.0,,3.0,,,3.0,1.0,4.0,,4.0,,3.0,2.0,1.0,,,,,,,,1.0,4.0,,1.0,,,2.0,,,,1.0,,,,,,10.0,35.0,1.0,1.0,1.0,0.5,0.4,0.5,0.5,1.0,0.7,0.6666666666666666,0.7272727272727273,1.0,0.7142857142857143,0.8,,,,10.377358490566037,,0.05263157894736842,,0.1,,0.08163265306122448,,,,,0.2,,0.08333333333333333,0.16666666666666666,,,0.2,0.5,0.5,1.0,,,,,,0.3,0.6666666666666666,0.6666666666666666,1.0,0.5,0.4,0.4,1.0,,0.16666666666666666,1.0,0.3333333333333333,0.5,0.5,0.3333333333333333,1.0,0.4,0.579315,0.5927,0.5677083333333334,0.09090909090909091,0.3333333333333333,,0.125,0.625,2.2,25.175000000000004,0.3645833333333333,1.0,1.0,,1.0,1.0,,,,,,,,,2.0,,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1629057,1610612738,Robert Williams III,Robert Williams III,1629057,BOS,8953.0,149.0,24.0,305.0,304,109.0,112,31.0,609,21.0,26.0,5.0,6.0,2.0,1.0,2.0,,1.0,,,1.0,,,,,23.0,30.0,,1.0,2.0,48.0,320,,1.0,21.0,5.0,6.0,,1.0,2.0,12.0,30.0,16.0,,,,1.0,6.0,4.0,10.0,4.0,,3.0,24.0,9.0,13.0,14.0,13.0,29.0,22.0,51.0,3.0,3.0,,3.0,2.0,2.0,5.0,,,7.0,1.0,13.0,18.0,2.0,7.0,,,6.0,2.0,,,3.0,,5.0,2.0,6.0,4.0,12.0,109.0,0.6521739130434783,1.0,,,,,0.7666666666666667,0.8333333333333334,0.7419354838709677,0.7142857142857143,0.7272727272727273,0.75,0.6666666666666666,0.03225806451612903,0.03333333333333333,0.038461538461538464,,11.799410029498524,0.2857142857142857,0.23214285714285715,0.18840579710144928,0.16091954022988506,0.1267605633802817,0.1888111888111888,0.15714285714285714,0.20833333333333334,0.058823529411764705,0.08333333333333333,0.14285714285714285,0.21739130434782608,0.13333333333333333,0.3333333333333333,0.42857142857142855,0.6666666666666666,0.8387096774193549,0.8076923076923077,0.84,0.6190476190476191,0.06451612903225806,0.06451612903225806,0.5,0.5,1.0,0.03225806451612903,,,,,,,,,0.8571428571428571,0.8333333333333334,0.14285714285714285,,,,0.8709677419354839,,0.5541064516129032,0.5508083333333333,0.5748714285714286,0.09375,0.0967741935483871,,0.4375,0.25,3.01,23.0,0.35737704918032787,10.0,14.0,1.0,10.0,14.0,,,2.0,2.0,1.0,,1.0,2.0,,1.0,0.7142857142857143,0.7142857142857143,0.18181818181818182,0.25,0.4166666666666667,0.5,0.5,1.0,1.0,0.7142857142857143,0.2,16.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.14893617021276595,,,,,,,,,,True,,,,,,,,,,,
202689,1610612738,Kemba Walker,Kemba Walker,202689,BOS,6269.0,104.0,16.0,211.0,214,90.0,79,18.0,425,5.0,11.0,2.0,3.0,5.0,7.0,13.0,,2.0,,,,4.0,18.0,2.0,9.0,14.0,29.0,4.0,20.0,10.0,50.0,233,,3.0,5.0,5.0,10.0,2.0,9.0,5.0,21.0,4.0,24.0,6.0,18.0,4.0,7.0,7.0,7.0,14.0,4.0,3.0,6.0,35.0,,,5.0,5.0,12.0,,12.0,,3.0,3.0,,4.0,2.0,,,,4.0,3.0,2.0,4.0,,10.0,1.0,,12.0,2.0,,,3.0,2.0,1.0,1.0,1.0,1.0,21.0,90.0,0.14285714285714285,0.14285714285714285,0.5,0.2,0.2222222222222222,0.2,0.4827586206896552,0.5,0.40816326530612246,0.42105263157894735,0.4716981132075472,0.625,0.5,0.40816326530612246,0.2413793103448276,0.45454545454545453,0.07692307692307693,24.782608695652176,1.0,0.125,,0.08064516129032258,,0.09803921568627451,,,,,0.14285714285714285,0.1111111111111111,0.09615384615384616,,,1.0,0.22448979591836735,0.45454545454545453,0.8333333333333334,0.2,0.10204081632653061,0.2653061224489796,0.5384615384615384,0.5833333333333334,0.14285714285714285,0.04081632653061224,,,,0.3673469387755102,0.2222222222222222,0.23529411764705882,0.5,,0.15789473684210525,0.6666666666666666,,,0.47368421052631576,0.2222222222222222,0.6326530612244898,0.2222222222222222,0.4851928571428571,,0.4591157894736843,0.09615384615384616,0.1,0.09090909090909091,0.1,0.42,10.144827586206896,26.540000000000003,0.4265402843601896,,1.0,2.0,1.0,3.0,6.0,,1.0,2.0,,2.0,1.0,,1.0,1.0,0.3333333333333333,0.3333333333333333,0.25,,0.125,0.4,0.5,,0.3333333333333333,,,,,,,,,,,,,1.0,2.0,2.0,0.05,0.2,0.05555555555555555,,,,True,,,,,,,,,,,
202954,1610612738,Brad Wanamaker,Brad Wanamaker,202954,BOS,4485.0,75.0,-6.0,155.0,152,54.0,66,18.0,307,2.0,3.0,1.0,1.0,7.0,,,1.0,1.0,,1.0,1.0,2.0,7.0,,3.0,7.0,10.0,3.0,8.0,6.0,29.0,165,,,,3.0,4.0,1.0,4.0,2.0,11.0,8.0,6.0,9.0,7.0,2.0,1.0,6.0,3.0,9.0,3.0,,5.0,21.0,,,3.0,2.0,5.0,,5.0,,3.0,3.0,,1.0,1.0,5.0,,2.0,6.0,1.0,4.0,9.0,1.0,4.0,,,7.0,1.0,,,3.0,,3.0,1.0,3.0,2.0,11.0,54.0,0.5714285714285714,0.5714285714285714,1.0,0.375,0.25,0.375,0.7,0.75,0.6388888888888888,0.5625,0.6904761904761905,,0.6111111111111112,0.4444444444444444,0.1,0.3333333333333333,,15.254237288135593,0.16666666666666666,0.08,,0.06382978723404255,,0.06944444444444445,,,,,0.15384615384615385,,0.04878048780487805,0.16666666666666666,,0.6666666666666666,0.16666666666666666,0.6666666666666666,1.0,1.0,0.3888888888888889,,,,,0.05555555555555555,1.0,1.0,1.0,0.3888888888888889,0.2857142857142857,0.2857142857142857,1.0,,0.125,1.0,0.125,1.0,0.375,,0.6111111111111112,0.2857142857142857,0.4998361111111112,,0.487,0.15,0.25,,,0.3793103448275862,6.13,25.375,0.34838709677419355,,,5.0,,,,,,,,,1.0,2.0,1.0,1.0,,,,,,0.7142857142857143,0.7142857142857143,0.4,,,,,1.0,,,,,,,,,,,,,,,1.0,,,True,,,,,,,,,,,
203935,1610612738,Marcus Smart,Marcus Smart,203935,BOS,5597.0,93.0,33.0,186.0,186,54.0,45,19.0,372,2.0,3.0,1.0,2.0,5.0,1.0,2.0,4.0,10.0,1.0,1.0,2.0,5.0,12.0,2.0,4.0,6.0,10.0,9.0,22.0,6.0,45.0,191,2.0,,,2.0,3.0,3.0,6.0,2.0,15.0,2.0,10.0,18.0,12.0,5.0,,7.0,4.0,11.0,3.0,1.0,3.0,26.0,,,11.0,4.0,17.0,,17.0,,4.0,3.0,1.0,9.0,6.0,3.0,,,12.0,1.0,,4.0,2.0,12.0,1.0,3.0,6.0,2.0,,,3.0,,1.0,,1.0,,15.0,54.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.4090909090909091,0.5,0.4090909090909091,0.6,0.6666666666666666,0.609375,0.7222222222222222,0.6617647058823529,,0.75,0.6875,,,,22.115384615384613,0.75,0.12121212121212122,,0.19642857142857142,,0.16853932584269662,,,,,,0.125,0.1836734693877551,0.2857142857142857,,,0.09375,0.6666666666666666,0.6666666666666666,,0.15625,0.0625,0.5,0.5,,0.3125,0.4,0.4,0.75,0.375,0.4166666666666667,0.4166666666666667,0.6,0.3333333333333333,0.2222222222222222,0.5,0.2222222222222222,0.5,0.4444444444444444,0.5,0.78125,0.4166666666666667,0.5307031250000002,,0.5228777777777778,0.09090909090909091,0.2727272727272727,,,0.3333333333333333,8.26,24.700000000000003,0.2903225806451613,,,3.0,,1.0,9.0,,1.0,2.0,1.0,3.0,1.0,1.0,,1.0,,,0.3333333333333333,,0.3333333333333333,0.6,0.6,0.3333333333333333,,,,,3.0,,,,,,,,,,1.0,2.0,,,,,1.0,0.3333333333333333,True,,,,,,,,,,,
1629684,1610612738,Grant Williams,Grant Williams,1629684,BOS,1441.0,24.0,-12.0,46.0,47,23.0,10,5.0,93,2.0,3.0,1.0,2.0,,,,,2.0,,,1.0,,,,,2.0,3.0,,2.0,,4.0,57,,,,1.0,2.0,,1.0,,2.0,4.0,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,2.0,,,,,,,,,,,,2.0,3.0,,1.0,,,,,,,,,1.0,,1.0,1.0,2.0,23.0,1.0,1.0,,,,,0.6666666666666666,0.5,0.4,0.3333333333333333,0.4,,0.3333333333333333,0.4,,,,10.0,,,0.1111111111111111,0.09090909090909091,,0.05263157894736842,0.045454545454545456,,,,,,0.1,,,1.0,0.6,0.6666666666666666,0.6666666666666666,1.0,,,,,,0.4,,,,,,,,,0.6666666666666666,0.5,0.3333333333333333,,,,1.0,,0.58985,0.3593,0.5402833333333333,,,,,0.5,1.6333333333333335,22.55,0.5,,1.0,,,1.0,,,,,,,,1.0,,,,,,0.2,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,True,,,,,,,,,,,
202330,1610612738,Gordon Hayward,Gordon Hayward,202330,BOS,1477.0,25.0,8.0,48.0,46,14.0,21,6.0,94,,,,,,1.0,2.0,1.0,2.0,,1.0,1.0,2.0,5.0,,1.0,1.0,2.0,3.0,7.0,,11.0,55,1.0,,,,,1.0,2.0,,3.0,,2.0,9.0,5.0,2.0,1.0,2.0,,2.0,,,,4.0,,,3.0,,3.0,,3.0,,,,,1.0,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,3.0,14.0,,,1.0,0.42857142857142855,0.5,0.42857142857142855,0.5,,0.6111111111111112,0.75,0.6111111111111112,,0.75,0.7777777777777778,0.5,,0.5,17.54385964912281,1.0,,,0.3,,0.17647058823529413,,,,,,,0.3333333333333333,,,,,,,,,0.2222222222222222,0.5,1.0,,0.2222222222222222,0.5,0.5,1.0,0.5555555555555556,0.4,0.4,1.0,,,,0.5,1.0,0.5,,0.7777777777777778,0.4,0.500738888888889,0.54735,0.5957250000000001,,,,,0.2727272727272727,18.2,25.357142857142858,0.2916666666666667,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,1.0,1.0,True,,,,,,,,,,,
1629641,1610612738,Romeo Langford,Romeo Langford,1629641,BOS,414.0,7.0,4.0,16.0,16,6.0,15,2.0,32,,1.0,,,1.0,1.0,1.0,,,,,,,,,,1.0,3.0,,,1.0,3.0,13,,,,1.0,1.0,,,1.0,3.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,2.0,,1.0,2.0,,,,,,,,,,3.0,6.0,,,,,,,0.3333333333333333,1.0,0.3333333333333333,1.0,0.375,,0.75,,0.3333333333333333,1.0,,21.05263157894737,,,,,,,,,,,,,,,,,0.3333333333333333,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,0.3333333333333333,,0.39493333333333336,,0.4127,,,,,1.0,8.299999999999999,,0.375,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
