EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,Steals,LostBallSteals,FoulsDrawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGA,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,ThreePtShootingFoulsDrawn,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,PenaltyCorner3Frequency,ThreePtShootingFoulsDrawnPct,AtRimFGM,AtRimFGA,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsPutbacks,Fg2aBlocked,OffTwoPtRebounds,OffRebounds,SelfOReb,Loose Ball Fouls,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,SelfORebPct,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChancePointsPct,SecondChanceFtPoints,OffThreePtRebounds,FTDefRebounds,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,LongMidRangeFGM,LongMidRangeFGA,PenaltyArc3FGM,PenaltyFG3M,Loose Ball Fouls Drawn,BlockedAtRim,PenaltyFg3Pct,OffLongMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyArc3Accuracy,ShortMidRangeAssists,LongMidRangeAssists,ShortMidRangePctBlocked,ShortMidRangePctAssisted,DefCorner3ReboundPct,Travels,SecondChanceTurnovers,PenaltyCorner3FGM,Offensive Fouls Drawn,PenaltyCorner3Accuracy,on,PtsUnassisted3s,Fg3aBlocked,BadPassOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Clear Path Fouls,2pt And 1 Free Throw Trips,FG3APctBlocked,Corner3PctBlocked,SecondChanceAtRimPctAssisted,Arc3PctBlocked,SecondChanceArc3FGM,SecondChanceFG3M,LostBallOutOfBoundsTurnovers,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,DefensiveGoaltends,OffCorner3ReboundPct,Charge Fouls,FTOffRebounds,LongMidRangePctBlocked,OffFTReboundPct,SecondChanceCorner3FGA,HeaveAttempts,SecondChanceCorner3Frequency
1626196,1610612755,Josh Richardson,Josh Richardson,1626196,PHI,1054.0,18,23,34,35,28,10.0,6,69,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,13.0,24,1.0,1.0,1.0,1.0,5.0,7.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,28,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.5,1.0,0.75,0.75,14.285714285714286,1.0,0.25,1.0,1.0,0.25,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.75,0.5,0.505375,0.56505,0.489875,0.2,0.5,0.5384615384615384,11.6,25.133333333333336,0.8235294117647058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1627788,1610612755,Furkan Korkmaz,Furkan Korkmaz,1627788,PHI,2414.0,40,16,80,82,47,22.0,11,162,,1.0,,1.0,,5.0,,4.0,,1.0,,6.0,3.0,3.0,73,,,1.0,5.0,3.0,3.0,,,5.0,,2.0,2.0,2.0,4.0,1.0,,2.0,5.0,,1.0,,,,,,3.0,47,,,,,,,,,0.16666666666666666,0.1875,0.8571428571428571,11.702127659574469,,0.14285714285714285,,,0.14285714285714285,,,,0.7142857142857143,,,,,0.6666666666666666,0.8571428571428571,,0.5061857142857143,,0.503025,0.2222222222222222,0.5,1.0,10.5,26.21666666666667,0.5875,1.0,3.0,3.0,6.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,0.5,0.10344827586206896,0.15789473684210525,0.125,0.15384615384615385,0.14285714285714285,0.17647058823529413,0.16666666666666666,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1629003,1610612755,Shake Milton,Shake Milton,1629003,PHI,929.0,15,7,31,31,18,,3,62,,,1.0,1.0,,2.0,,2.0,1.0,1.0,1.0,3.0,1.0,6.0,31,,,,2.0,,,2.0,3.0,2.0,,1.0,3.0,1.0,8.0,,,1.0,2.0,,1.0,,,,,,,18,,1.0,0.3333333333333333,0.3333333333333333,1.0,,0.625,,0.6,,0.75,14.705882352941176,,,,,0.25,1.0,1.0,1.0,0.5,,,,,1.0,1.0,,0.48023750000000004,,0.52725,0.2,0.5,,3.0,25.3,0.5806451612903226,,1.0,1.0,2.0,2.0,,,,,,,1.0,2.0,,,,0.1,0.14285714285714285,0.11764705882352941,,0.3333333333333333,0.16666666666666666,,,1.0,1.0,2.0,1.0,1.0,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
201143,1610612755,Al Horford,Al Horford,201143,PHI,1472.0,25,17,47,50,19,15.0,7,97,2.0,3.0,,,,1.0,,,4.0,9.0,,1.0,1.0,9.0,41,,1.0,3.0,,1.0,3.0,6.0,,1.0,,,1.0,,3.0,,,1.0,2.0,,,1.0,,,2.0,1.0,3.0,19,1.0,,,,0.4444444444444444,0.3333333333333333,0.4,0.3333333333333333,0.4090909090909091,0.375,0.1,21.05263157894737,0.5,0.3,0.6666666666666666,0.6666666666666666,,,,,0.1,,,,,,0.7,,0.47651000000000004,0.5485,0.5409666666666667,,,0.3333333333333333,4.444444444444445,25.7,0.40425531914893614,,1.0,5.0,6.0,9.0,,1.0,1.0,,1.0,,1.0,2.0,,,1.0,0.25,0.07142857142857142,0.17647058823529413,0.2857142857142857,,0.07142857142857142,,,2.0,6.0,1.0,1.0,,0.6,0.3333333333333333,0.4,1.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,0.25,0.3333333333333333,0.5,0.5,0.5,0.1111111111111111,0.16666666666666666,0.2,0.13636363636363635,0.16666666666666666,0.2857142857142857,0.42857142857142855,0.2,0.5,1.0,0.5,1.0,0.3333333333333333,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
202699,1610612755,Tobias Harris,Tobias Harris,202699,PHI,1290.0,22,18,42,42,31,12.0,7,84,2.0,3.0,,,,1.0,,1.0,5.0,7.0,,1.0,9.0,19.0,36,,4.0,6.0,1.0,6.0,14.0,8.0,,1.0,,,,,,,,6.0,12.0,,5.0,1.0,,,1.0,1.0,14.0,31,1.0,,,,0.7142857142857143,0.6666666666666666,0.625,0.5714285714285714,0.6785714285714286,0.6363636363636364,0.125,27.45098039215686,1.0,0.375,0.6666666666666666,0.6666666666666666,,,,,0.125,,,,,0.14285714285714285,0.625,,0.5296437500000001,0.4464,0.5104214285714287,0.38461538461538464,0.4166666666666667,0.7368421052631579,5.0,26.2,0.7380952380952381,,3.0,2.0,6.0,9.0,,,,,,,1.0,1.0,,,,0.11764705882352941,0.2727272727272727,0.17857142857142858,0.1111111111111111,0.2,0.3,,,3.0,4.0,,,,0.5,0.75,0.75,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2.0,,2.0,3.0,1.0,,1.0,,1.0,,0.2,0.25,0.5,0.5,0.6666666666666666,,,0.16666666666666666,0.15789473684210525,0.3333333333333333,,,0.3333333333333333,0.3333333333333333,1.0,0.5,0.42857142857142855,0.6666666666666666,0.21052631578947367,2.0,1.0,1.0,1.0,0.14285714285714285,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
203954,1610612755,Joel Embiid,Joel Embiid,203954,PHI,1158.0,19,10,37,37,15,3.0,5,74,1.0,4.0,,,2.0,5.0,,3.0,4.0,10.0,2.0,5.0,7.0,21.0,33,,1.0,3.0,3.0,4.0,9.0,2.0,6.0,5.0,2.0,,,,,,,8.0,10.0,,3.0,2.0,,,2.0,2.0,9.0,15,2.0,1.0,0.4,0.4,0.4,0.3333333333333333,0.4666666666666667,0.4166666666666667,0.525,0.5,0.3333333333333333,47.61904761904762,1.0,0.26666666666666666,0.25,0.25,,,,,0.3333333333333333,0.4,0.4,1.0,,0.5,0.4666666666666667,0.4,0.43526666666666664,0.3241,0.4512333333333333,0.16666666666666666,0.23076923076923078,0.42857142857142855,11.16,26.380000000000003,0.40540540540540543,,3.0,4.0,8.0,11.0,,,,,,,1.0,2.0,,,,0.26666666666666666,0.3333333333333333,0.2916666666666667,0.375,0.3333333333333333,0.375,,,1.0,2.0,,,,0.13333333333333333,0.5,0.5,,1.0,1.0,2.0,,1.0,5.0,6.0,,,3.0,3.0,,,2.0,,1.0,,0.75,0.75,,,0.625,,,0.3,0.2,1.0,0.16666666666666666,,,1.0,1.0,,0.3333333333333333,0.5,0.23809523809523808,5.0,,1.0,0.3333333333333333,,,2.0,4.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.5,0.5,1.0,0.3333333333333333,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1629680,1610612755,Matisse Thybulle,Matisse Thybulle,1629680,PHI,684.0,11,-6,22,23,5,6.0,2,45,,,,,,,,,,,,,,,22,,,,,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22727272727272727,,,1.0,1.0,1.0,,,,,,,,,,,,0.1111111111111111,,0.07692307692307693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
202692,1610612755,Alec Burks,Alec Burks,202692,PHI,1514.0,25,5,48,50,18,15.0,9,98,2.0,5.0,,,,1.0,,1.0,3.0,10.0,,1.0,3.0,9.0,48,,,5.0,1.0,,,4.0,,1.0,,2.0,4.0,,10.0,,,3.0,4.0,,2.0,,,,,,,18,,,,,0.3,,0.2727272727272727,,0.34615384615384615,,0.09090909090909091,25.0,,0.45454545454545453,0.4,0.5,,,,,0.09090909090909091,,,,,0.16666666666666666,0.36363636363636365,,0.4415636363636363,0.5868500000000001,0.42701666666666666,0.15384615384615385,0.16666666666666666,,9.170000000000002,25.9,0.375,,,,1.0,3.0,,2.0,2.0,,2.0,,1.0,3.0,,,1.0,,,,,,,,,1.0,3.0,2.0,1.0,1.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,2.0,,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,,,,1.0,0.3333333333333333,0.5,0.5,0.5,0.5,0.1,,0.11764705882352941,0.08333333333333333,,0.25,,0.16666666666666666,,1.0,0.5,0.3333333333333333,,0.2222222222222222,,,1.0,0.3333333333333333,,,,2.0,,,,,,,0.18181818181818182,,,,,,2.0,0.2,0.5,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
203658,1610612755,Norvel Pelle,Norvel Pelle,203658,PHI,391.0,7,-4,15,15,15,6.0,1,30,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,15,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
203118,1610612755,Mike Scott,Mike Scott,203118,PHI,486.0,8,-4,18,19,13,9.0,2,37,,1.0,,,,1.0,,1.0,1.0,3.0,,1.0,4.0,6.0,18,,1.0,2.0,1.0,4.0,6.0,,,1.0,,,,,,,,2.0,4.0,,1.0,1.0,,,,,6.0,13,1.0,,,,0.3333333333333333,0.5,0.25,0.3333333333333333,0.5,0.6,0.25,28.571428571428573,,0.25,,,,,,,0.25,,,,,0.3333333333333333,0.5,,0.519075,0.4654,0.5369666666666667,0.2,0.25,1.0,9.533333333333333,25.6,0.7222222222222222,,2.0,,2.0,3.0,,,,,,,1.0,2.0,,,,,0.6666666666666666,0.2857142857142857,,,0.5,,,1.0,1.0,,,,0.25,1.0,1.0,,,1.0,1.0,,1.0,,2.0,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,0.16666666666666666,0.1,,0.5,,,1.0,,,0.3333333333333333,1.0,,,,,,,,,1.0,,,,,,,0.25,,,,,,,,,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
