EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,Corner3FGM,Corner3FGA,Arc3FGA,FG3M,FG3A,Points,OpponentPoints,PtsAssisted3s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,Fouls,Offensive Fouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,PenaltyArc3FGA,FG2M,FG2A,FtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,LongMidRangeAssists,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,ShootingFouls,FoulsDrawn,Charge Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LiveBallTurnoverPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PtsAssisted2s,HeaveAttempts,Fg2aBlocked,OffTwoPtRebounds,OffRebounds,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceAtRimFGM,LongMidRangeFGM,SecondChanceFG2M,PtsPutbacks,OffThreePtRebounds,LostBallSteals,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockedShortMidRange,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,ShortMidRangeAssists,OffCorner3ReboundPct,PenaltyAtRimFGM,Loose Ball Fouls,PenaltyAtRimAccuracy,SecondChanceTurnovers,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,FTDefRebounds,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,ShortMidRangePctAssisted,Travels,DefFTReboundPct,on,SecondChanceFtPoints,ThreePtShootingFoulsDrawn,ShortMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,OffShortMidRangeReboundPct,Blocked3s,BlockedArc3,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,DefensiveGoaltends,SelfOReb,BlockedLongMidRange,SelfORebPct,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LongMidRangePctBlocked
1626147,1610612751,Justin Anderson,Justin Anderson,1626147,BKN,616.0,10,-9.0,22,22,44,1.0,4.0,2.0,1.0,6.0,3.0,26,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.25,0.25,1.0,31.818181818181817,0.125,0.2,0.15384615384615385,0.5,1.0,0.6666666666666666,0.25,0.25,1.0,0.3333333333333333,1.0,0.5271,24.966666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1627747,1610612751,Caris LeVert,Caris LeVert,1627747,BKN,2662.0,44,-51.0,96,98,194,,1.0,10.0,4.0,11.0,24.0,135,3.0,10.0,8.0,11.0,7.0,25.0,2.0,4.0,6,6,2.0,4.0,2.0,,0.25,0.36363636363636365,0.36363636363636365,0.38095238095238093,0.46153846153846156,0.5238095238095238,28.846153846153847,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.4,,0.047619047619047616,,,,0.47619047619047616,0.5714285714285714,0.4762571428571429,26.027272727272727,27.0,15.0,7.0,1.0,2.0,6.0,3.0,4.0,3.0,2.0,10.0,8.0,1.0,3.0,3.0,6.0,8.0,4.0,9.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,12.0,1.0,12.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,8.0,27.0,2.0,0.2,0.3333333333333333,0.16666666666666666,0.4444444444444444,0.5,0.0625,0.14285714285714285,0.15384615384615385,1.0,0.047619047619047616,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.4,0.4,0.25,0.5,0.4,0.44271666666666665,0.20833333333333334,0.38461538461538464,0.3333333333333333,11.52,0.28125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1627789,1610612751,Timothe Luwawu-Cabarrot,Timothe Luwawu-Cabarrot,1627789,BKN,1235.0,21,-11.0,47,46,93,1.0,2.0,4.0,3.0,6.0,14.0,55,9.0,3.0,,,,,1.0,3.0,4,5,2.0,2.0,1.0,,1.0,0.5,0.6,0.5909090909090909,0.5909090909090909,0.5454545454545454,25.0,0.2,0.1,0.16,,,0.18181818181818182,0.5,0.5,1.0,0.36363636363636365,0.9090909090909091,0.55368,28.849999999999998,15.0,14.0,4.0,4.0,,1.0,,2.0,1.0,2.0,5.0,1.0,,2.0,2.0,,6.0,,,2.0,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,6.0,15.0,,0.4,,0.75,0.75,,0.25,0.25,0.1111111111111111,,0.36363636363636365,0.09090909090909091,,,,0.5,0.5,1.0,0.25,0.6666666666666666,0.534575,,,0.42857142857142855,3.5799999999999996,0.3191489361702128,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.2,0.25,0.125,0.04,0.25,0.5,0.6666666666666666,1.0,0.5,0.5,1.0,1.0,0.25,0.25,1.0,1.0,0.6714,0.21428571428571427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1629066,1610612751,Rodions Kurucs,Rodions Kurucs,1629066,BKN,3501.0,58,-57.0,128,130,258,,,8.0,,8.0,22.0,172,,8.0,,3.0,,9.0,3.0,7.0,10,13,2.0,3.0,9.0,1.0,,,,0.55,0.5238095238095238,0.4,17.51824817518248,0.2,0.11538461538461539,0.16393442622950818,0.3333333333333333,,,,,,0.4,0.9,0.5377125,27.7,29.0,23.0,8.0,10.0,,,2.0,,3.0,11.0,12.0,,2.0,2.0,3.0,,4.0,2.0,,,3.0,2.0,1.0,,1.0,,1.0,,,1.0,5.0,4.0,,2.0,,1.0,,2.0,,2.0,1.0,4.0,29.0,,0.9166666666666666,1.0,0.4,0.4,0.3333333333333333,0.23529411764705882,0.08333333333333333,0.13636363636363635,0.5,0.5,,,,0.1,,,,0.6,,0.46958,0.047619047619047616,0.07692307692307693,0.18181818181818182,4.825,0.2265625,9.0,2.0,,,,,,,2.0,,,4.0,,20.0,,,1.0,3.0,,,0.9090909090909091,1.0,,,1.0,1.0,,,0.047619047619047616,0.04838709677419355,,0.9,0.9,0.8888888888888888,1.0,,,,,,,,,0.18181818181818182,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.04878048780487805,0.25,0.07692307692307693,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1629185,1610612751,Chris Chiozza,Chris Chiozza,1629185,BKN,2145.0,36,-33.0,77,80,157,,1.0,5.0,3.0,6.0,16.0,108,3.0,4.0,4.0,7.0,3.0,17.0,1.0,1.0,2,3,1.0,1.0,4.0,,0.3333333333333333,0.5,0.6,0.75,0.7272727272727273,0.6,14.634146341463415,0.058823529411764705,0.05555555555555555,0.05714285714285714,,0.25,0.1,,,,0.5,0.8,0.5291722222222223,30.799999999999997,7.0,16.0,5.0,2.0,,1.0,1.0,3.0,1.0,3.0,4.0,1.0,,,1.0,,,4.0,6.0,3.0,3.0,3.0,,,2.0,,,,,,2.0,2.0,,2.0,,1.0,,,,,,,7.0,,0.75,,,,,0.16666666666666666,,,,0.2,0.1,,,0.1,0.6,0.6,0.3333333333333333,1.0,0.75,,0.09090909090909091,0.2,,8.3,0.09090909090909091,2.0,,,,,,,,,,,,,2.0,1.0,,,1.0,,,0.3333333333333333,0.3333333333333333,,,,,,,,0.02857142857142857,,1.0,1.0,0.5,,,,,,,,,,,,1.0,,,1.0,2.0,,1.0,,,,,,,0.045454545454545456,,,1.0,1.0,,,,1.0,0.125,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
202066,1610612751,Garrett Temple,Garrett Temple,202066,BKN,1723.0,29,-38.0,65,66,131,,3.0,1.0,,4.0,4.0,91,,1.0,2.0,2.0,1.0,4.0,,1.0,1,1,2.0,2.0,5.0,,,,,0.3333333333333333,0.3333333333333333,0.6666666666666666,11.428571428571429,0.05,,0.030303030303030304,,,0.5,,,,0.16666666666666666,1.0,0.6919416666666667,23.3,25.0,17.0,4.0,2.0,,,,,,2.0,2.0,,1.0,1.0,1.0,,2.0,2.0,,,,,,1.0,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,2.0,25.0,,1.0,1.0,0.5,0.5,,0.09090909090909091,,,,0.3333333333333333,,,,,,,,,,0.7711250000000001,0.16666666666666666,0.5,0.5,0.75,0.38461538461538464,2.0,,1.0,,1.0,,,,,,,,,2.0,,,,,1.0,,0.5,0.5,,,,,,,,,,1.0,1.0,0.5,,,,,0.5,0.5,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1629058,1610612751,Dzanan Musa,Dzanan Musa,1629058,BKN,1029.0,17,-17.0,38,41,79,,1.0,3.0,,4.0,3.0,60,,3.0,2.0,2.0,1.0,4.0,,1.0,1,2,,1.0,1.0,,,,,0.16666666666666666,0.21428571428571427,0.6666666666666666,19.047619047619047,0.14285714285714285,,0.0625,,,0.16666666666666666,,,,0.5,1.0,0.5263166666666667,26.425,4.0,13.0,4.0,2.0,,,,,1.0,1.0,2.0,1.0,,,1.0,,,,,,,,,1.0,,,1.0,,1.0,,,3.0,,3.0,1.0,1.0,1.0,,,,,,4.0,,0.5,,,,1.0,0.5,,,,0.3333333333333333,,,,,,,,1.0,,0.5859,0.16666666666666666,0.5,,2.1500000000000004,0.10526315789473684,1.0,,,,,,,,,,,,,2.0,,,,1.0,,,1.0,1.0,,,,,,,,0.05263157894736842,,0.5,0.5,1.0,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,0.07692307692307693,,0.125,,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1629725,1610612751,Jeremiah Martin,Jeremiah Martin,1629725,BKN,512.0,9,,19,18,37,,1.0,,,1.0,,21,,,1.0,2.0,1.0,5.0,1.0,,1,1,,,,,,,,,,0.3333333333333333,14.285714285714286,,0.25,0.09090909090909091,,,0.3333333333333333,,,,,1.0,0.6183166666666667,23.9,,,2.0,2.0,,,,,,,2.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,0.5,,0.6666666666666666,,,,,,,,,,,,,,1.4,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,
202498,1610612751,Lance Thomas,Lance Thomas,202498,BKN,79.0,1,-1.0,3,2,5,,,,,,2.0,3,,,,,,,,,1,1,,,,,,,,,1.0,,33.333333333333336,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,
204020,1610612751,Tyler Johnson,Tyler Johnson,204020,BKN,1631.0,27,-28.0,58,59,117,2.0,5.0,3.0,3.0,8.0,15.0,84,9.0,3.0,3.0,3.0,3.0,6.0,4.0,1.0,5,5,,2.0,3.0,,1.0,0.375,0.375,0.5357142857142857,0.5357142857142857,0.5714285714285714,25.806451612903228,0.07142857142857142,0.4444444444444444,0.21739130434782608,,0.5,0.35714285714285715,0.4,0.5,1.0,0.21428571428571427,0.5714285714285714,0.5032,24.3125,12.0,8.0,3.0,,1.0,2.0,4.0,1.0,,3.0,6.0,,,,2.0,,3.0,2.0,,1.0,,,,,,,2.0,,,2.0,3.0,,,,,,,,,,,3.0,12.0,,0.5,,0.75,0.75,1.0,,0.25,0.42857142857142855,,,0.14285714285714285,0.5,0.5,0.2857142857142857,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,0.621675,,,0.2,15.266666666666667,0.20689655172413793,,,,1.0,2.0,,,,1.0,,,2.0,1.0,4.0,,,,,,,0.6666666666666666,0.6666666666666666,,0.5,1.0,1.0,,,,,,,,,,,,,,1.0,0.5,,0.4251,0.13333333333333333,,2.0,1.0,,,,,,,,,,,1.0,,,,0.5,0.5,0.5,,,,,,,,,,,,1.0,0.125,0.2,1.0,,,True,,,,,,,,,,,,,,,,,,,
