EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsUnassisted3s,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyFg3Pct,PenaltyEfgPct,PenaltyTsPct,AtRimPctBlocked,SecondChanceArc3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PenaltyFG2A,PenaltyFg2Pct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3FGM,PenaltyCorner3FGA,Travels,SecondChanceTurnovers,Charge Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Loose Ball Fouls,on,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy
1626167,1610612754,Myles Turner,Myles Turner,1626167,IND,6631.0,111.0,-17.0,222.0,223,28.0,37.0,19.0,445,13.0,17.0,5.0,7.0,2.0,4.0,1.0,2.0,3.0,3.0,2.0,7.0,1.0,16.0,23.0,5.0,10.0,3.0,50.0,255.0,6.0,8.0,12.0,1.0,20.0,12.0,15.0,8.0,7.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,4.0,6.0,10.0,14.0,1.0,25.0,10.0,35.0,2.0,2.0,2.0,1.0,5.0,1.0,2.0,6.0,1.0,5.0,9.0,1.0,1.0,7.0,1.0,10.0,5.0,10.0,1.0,1.0,6.0,1.0,3.0,11.0,7.0,1.0,1.0,28.0,1.0,0.625,0.8333333333333334,1.0,0.5,0.5,0.6956521739130435,0.75,0.7121212121212122,0.75,0.6578947368421053,0.75,0.30303030303030304,0.043478260869565216,0.25,18.10699588477366,0.16666666666666666,0.25,0.23728813559322035,0.11320754716981132,0.24390243902439024,0.0784313725490196,0.24,0.09615384615384616,0.18181818181818182,0.0625,0.06666666666666667,0.09302325581395349,0.12,0.35,0.2857142857142857,0.23333333333333334,0.2727272727272727,0.18181818181818182,0.6363636363636364,0.5151515151515151,0.7647058823529411,0.7647058823529411,0.6153846153846154,0.12121212121212122,0.5,0.6666666666666666,0.5,0.06060606060606061,0.5,0.5,1.0,0.09090909090909091,1.0,1.0,1.0,0.21212121212121213,0.2857142857142857,0.2857142857142857,1.0,0.875,0.7142857142857143,1.0,0.8181818181818182,0.2857142857142857,0.5175181818181818,0.5879666666666666,0.42045,0.13157894736842105,0.17857142857142858,0.24,4.817391304347826,25.06,0.12612612612612611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1627763,1610612754,Malcolm Brogdon,Malcolm Brogdon,1627763,IND,6710.0,112.0,-7.0,226.0,228,33.0,52.0,16.0,454,7.0,17.0,,,,3.0,1.0,5.0,,,6.0,16.0,3.0,8.0,25.0,6.0,16.0,18.0,52.0,253.0,,1.0,4.0,3.0,2.0,14.0,12.0,,16.0,6.0,1.0,18.0,11.0,29.0,8.0,10.0,69.0,,,3.0,12.0,1.0,16.0,,16.0,,3.0,1.0,3.0,3.0,1.0,,6.0,2.0,3.0,7.0,,,14.0,,20.0,10.0,,,,,,,,,,,33.0,,0.125,0.125,0.6666666666666666,0.375,0.375,0.32,,0.4146341463414634,,0.52,0.5,0.3902439024390244,0.04,,22.950819672131146,0.5,0.14285714285714285,0.2033898305084746,,0.07317073170731707,,0.15,,,,,,0.36363636363636365,0.08333333333333333,0.15384615384615385,0.0967741935483871,,,,0.4146341463414634,0.4117647058823529,0.4375,0.14285714285714285,0.07317073170731707,,,,0.12195121951219512,0.2,0.2,,,,,,0.3902439024390244,0.375,0.375,0.6666666666666666,,,1.0,0.8048780487804879,0.375,0.4748219512195122,0.391875,0.49565,0.22,0.29411764705882354,0.07692307692307693,6.44,26.274999999999995,0.14601769911504425,1.0,1.0,1.0,4.0,1.0,4.0,7.0,6.0,3.0,5.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,7.0,0.3333333333333333,0.5,0.7,0.058823529411764705,0.5,0.3333333333333333,0.0625,0.1346153846153846,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1628410,1610612754,Edmond Sumner,Edmond Sumner,1628410,IND,544.0,9.0,10.0,19.0,19,5.0,,,38,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,2.0,10.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,5.0,,1.0,1.0,,,,1.0,,1.0,,1.0,,,,,5.2631578947368425,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,0.7271,,0.7271,,,,1.3,,0.2631578947368421,,,,,,,2.0,,,,,,,,,,,,2.0,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,
203506,1610612754,Victor Oladipo,Victor Oladipo,203506,IND,7351.0,123.0,-12.0,246.0,248,33.0,52.0,19.0,494,6.0,11.0,1.0,1.0,4.0,7.0,,5.0,1.0,5.0,11.0,28.0,3.0,10.0,23.0,12.0,33.0,15.0,71.0,277.0,1.0,1.0,2.0,4.0,10.0,10.0,24.0,,28.0,11.0,1.0,5.0,5.0,10.0,4.0,4.0,25.0,,,8.0,5.0,,13.0,,13.0,,9.0,7.0,10.0,4.0,7.0,,14.0,3.0,5.0,14.0,,,13.0,1.0,16.0,6.0,,,,,,,,,,,33.0,3.0,0.5,0.5,0.6666666666666666,0.36363636363636365,0.36363636363636365,0.43478260869565216,1.0,0.5,1.0,0.5546875,1.0,0.5892857142857143,0.043478260869565216,0.14285714285714285,29.213483146067418,0.7142857142857143,,0.07692307692307693,,0.17391304347826086,,0.11711711711711711,,,,,,0.037037037037037035,0.125,0.07142857142857142,0.12121212121212122,0.3076923076923077,,,0.19642857142857142,0.5454545454545454,0.5454545454545454,0.5,0.125,0.5714285714285714,0.6666666666666666,0.5,0.08928571428571429,,,,0.08928571428571429,0.2,0.2,1.0,0.5,0.39285714285714285,0.39285714285714285,0.6363636363636364,1.0,1.0,0.42857142857142855,0.7857142857142857,0.39285714285714285,0.5234205357142857,,0.57435,0.0967741935483871,0.20689655172413793,0.028169014084507043,7.734782608695651,25.709090909090904,0.13414634146341464,,1.0,,,2.0,8.0,14.0,12.0,1.0,1.0,,2.0,2.0,3.0,,,,,14.0,0.5,0.42857142857142855,0.6363636363636364,,,0.3333333333333333,,0.19718309859154928,,1.0,,3.0,,0.14285714285714285,,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,0.14285714285714285,1.0,,True,,,,,,,,,,
203933,1610612754,T.J. Warren,T.J. Warren,203933,IND,6710.0,112.0,-7.0,226.0,228,33.0,52.0,16.0,454,7.0,9.0,1.0,2.0,6.0,13.0,6.0,12.0,1.0,3.0,3.0,11.0,1.0,19.0,34.0,4.0,14.0,9.0,59.0,253.0,4.0,5.0,8.0,2.0,26.0,12.0,9.0,4.0,11.0,3.0,2.0,4.0,5.0,9.0,3.0,4.0,23.0,,4.0,6.0,1.0,3.0,10.0,4.0,14.0,1.0,6.0,4.0,6.0,1.0,5.0,,7.0,2.0,4.0,10.0,1.0,,9.0,,9.0,5.0,,,,,,,,,,,33.0,2.0,0.6842105263157895,0.7647058823529411,0.75,0.2857142857142857,0.2857142857142857,0.5588235294117647,0.8,0.5208333333333334,0.6666666666666666,0.5784313725490197,0.6666666666666666,0.2916666666666667,0.058823529411764705,0.07692307692307693,23.770491803278688,0.8571428571428571,0.42857142857142855,0.01694915254237288,0.0784313725490196,0.14634146341463414,,0.07,0.0392156862745098,0.047619047619047616,0.13333333333333333,0.06666666666666667,,0.045454545454545456,,,0.16129032258064516,0.1,0.043478260869565216,,0.1875,0.7777777777777778,0.875,0.8571428571428571,0.2708333333333333,0.46153846153846156,0.5,0.5,0.25,0.5,0.5,0.6666666666666666,0.0625,0.3333333333333333,0.3333333333333333,1.0,0.22916666666666666,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.3333333333333333,0.5,0.1111111111111111,0.4791666666666667,0.2727272727272727,0.4577781250000001,0.46648333333333336,0.46083888888888885,0.11764705882352941,0.13513513513513514,0.13559322033898305,10.735294117647058,25.842857142857138,0.14601769911504425,1.0,,1.0,,,,4.0,3.0,2.0,,,2.0,,1.0,,2.0,1.0,1.0,4.0,,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.16666666666666666,,0.07142857142857142,0.06779661016949153,2.0,3.0,2.0,7.0,0.2857142857142857,0.3333333333333333,0.6666666666666666,,1.0,,,,,,,,0.1111111111111111,,,True,,,,,,,,,,
1628988,1610612754,Aaron Holiday,Aaron Holiday,1628988,IND,2091.0,35.0,-29.0,70.0,69,2.0,14.0,10.0,139,2.0,2.0,,,1.0,2.0,,,1.0,1.0,1.0,4.0,,3.0,4.0,2.0,5.0,,12.0,108.0,,,,,4.0,2.0,6.0,,4.0,1.0,1.0,2.0,3.0,5.0,2.0,1.0,13.0,,,1.0,1.0,,2.0,,2.0,,2.0,2.0,1.0,1.0,,,2.0,,5.0,6.0,,,,,,,,,,,,,,,,,2.0,,0.6666666666666666,0.6666666666666666,1.0,0.4,0.4,0.75,,0.6666666666666666,,0.6666666666666666,,0.5555555555555556,0.25,0.5,13.580246913580247,0.5,,0.058823529411764705,,0.09090909090909091,,0.07142857142857142,,,,,,,0.25,,0.125,,,,0.2222222222222222,1.0,1.0,0.5,0.2222222222222222,0.5,1.0,1.0,,,,,0.1111111111111111,1.0,1.0,1.0,0.4444444444444444,0.25,0.25,1.0,,,,0.7777777777777778,0.25,0.4684777777777778,0.41775,,,,,5.45,25.979999999999997,0.02857142857142857,1.0,,1.0,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
203200,1610612754,Justin Holiday,Justin Holiday,203200,IND,5009.0,83.0,8.0,165.0,168,26.0,36.0,12.0,333,,1.0,,,,,,1.0,1.0,3.0,3.0,6.0,1.0,,2.0,4.0,9.0,,12.0,165.0,,,,1.0,,,12.0,,6.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,7.0,,2.0,3.0,5.0,,8.0,2.0,10.0,,4.0,4.0,1.0,,,,1.0,,,,,,1.0,,,,3.0,,,3.0,,,3.0,2.0,,,26.0,,,,1.0,0.4444444444444444,0.4444444444444444,,,0.5454545454545454,,0.5454545454545454,,0.8181818181818182,0.5,,6.741573033707865,1.0,,0.11363636363636363,0.058823529411764705,0.08823529411764706,,0.10256410256410256,0.02631578947368421,0.15384615384615385,,,,0.058823529411764705,0.125,0.18181818181818182,0.09090909090909091,0.08333333333333333,,0.6666666666666666,0.09090909090909091,,,,,,,,0.09090909090909091,,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.5454545454545454,0.5,0.5,1.0,,,1.0,0.9090909090909091,0.5,0.548290909090909,,0.57825,,,,8.6,24.633333333333333,0.15757575757575756,,,,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,True,,,,,,,,,,
203926,1610612754,Doug McDermott,Doug McDermott,203926,IND,866.0,14.0,-12.0,27.0,28,,2.0,3.0,55,1.0,1.0,,,,1.0,,,,,1.0,3.0,,1.0,2.0,1.0,3.0,,5.0,39.0,,,,,2.0,,3.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,,0.5,,0.5,,0.6,,,16.666666666666668,,,,,,,,,,,,,,,,,,,,0.2,1.0,1.0,1.0,0.2,,,,,,,,,,,,0.6,0.3333333333333333,0.3333333333333333,1.0,,,,0.8,0.3333333333333333,0.44471,,,,,,3.8,27.233333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,
204456,1610612754,T.J. McConnell,T.J. McConnell,204456,IND,123.0,2.0,1.0,5.0,4,,,,9,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,1.0,,1.0,,,2.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.3333333333333333,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
203960,1610612754,JaKarr Sampson,JaKarr Sampson,203960,IND,709.0,12.0,5.0,24.0,24,5.0,14.0,,48,,1.0,,,,,1.0,1.0,,,,,,1.0,2.0,,,,2.0,22.0,,,,,2.0,,,,,,,1.0,1.0,2.0,1.0,,5.0,,,1.0,1.0,2.0,4.0,,4.0,,1.0,1.0,,,,,,,1.0,4.0,,,,,,,,,,,,,,,,,5.0,2.0,1.0,1.0,,,,0.5,,0.5,,0.5,,,,,8.333333333333334,,0.6666666666666666,0.2,,0.2,,0.2,,,,,,,0.3333333333333333,,0.3333333333333333,,,,0.5,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,0.5,,0.53545,,,,,,12.65,,0.20833333333333334,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
