EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Steals,BadPassSteals,LongMidRangeFGM,LongMidRangeFGA,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,Fg3aBlocked,OffThreePtRebounds,SelfOReb,DeadBallTurnovers,StepOutOfBoundsTurnovers,Travels,ShootingFouls,Fouls,NonShootingPenaltyNonTakeFouls,FG3APctBlocked,Corner3PctBlocked,OffThreePtReboundPct,OffCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,SecondChanceAtRimFGA,SecondChanceFG2A,Fg2aBlocked,AtRimAssists,FTDefRebounds,LostBallSteals,SecondChanceTurnovers,Offensive Fouls,BlockedAtRim,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SecondChanceAtRimFrequency,SecondChanceCorner3FGM,SecondChanceFG3M,ShortMidRangeAssists,Offensive Fouls Drawn,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,SecondChanceFg2Pct,AtRimPctBlocked,SecondChanceAtRimAccuracy,PtsUnassisted3s,Arc3Assists,BadPassTurnovers,SecondChanceAtRimPctAssisted,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGA,SecondChanceArc3FGM,FTOffRebounds,Charge Fouls,Loose Ball Fouls Drawn,OffFTReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyTurnovers,BlockedShortMidRange,on,PenaltyCorner3FGM,PenaltyFtPoints,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,PenaltyCorner3Accuracy,Defensive 3 Seconds Violations,BadPassOutOfBoundsTurnovers,Charge Fouls Drawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangePctBlocked,OffLongMidRangeReboundPct,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,3SecondViolations,HeaveAttempts,Blocked3s,BlockedArc3
1626144,1610612762,Emmanuel Mudiay,Emmanuel Mudiay,1626144,UTA,2025.0,34,-4.0,64,64,13.0,33.0,14,128,2.0,5.0,1.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,11.0,2.0,3.0,1.0,13.0,71,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,4.0,6.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,3.0,5.0,1.0,6.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,13.0,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,1.0,0.6666666666666666,0.2727272727272727,1.0,0.42857142857142855,1.25,0.43333333333333335,0.5,1.25,0.21428571428571427,19.27710843373494,1.0,0.1111111111111111,0.05263157894736842,0.18181818181818182,0.13157894736842105,0.025,0.1,0.16666666666666666,0.16666666666666666,0.2,1.0,0.35714285714285715,0.4,0.4,0.5,0.42857142857142855,0.16666666666666666,0.16666666666666666,0.07142857142857142,1.0,1.0,1.0,0.14285714285714285,0.5,0.5,1.0,0.5,1.0,0.5714285714285714,0.5,0.47625357142857144,0.464,0.06666666666666667,0.08333333333333333,0.07692307692307693,0.38461538461538464,5.690909090909091,23.96666666666667,0.203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1626220,1610612762,Royce O'Neale,Royce O'Neale,1626220,UTA,243.0,4,1.0,7,7,,,1,14,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,0.2,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1627777,1610612762,Georges Niang,Georges Niang,1627777,UTA,1087.0,18,2.0,32,31,1.0,9.0,7,63,,,1.0,2.0,1.0,5.0,,3.0,,,2.0,3.0,1.0,8.0,,7.0,32,,,,,,,,4.0,,3.0,3.0,,,,,,,,,1.0,1.0,2.0,1.0,3.0,,,2.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,0.125,,0.125,0.6666666666666666,,0.3181818181818182,,0.3181818181818182,,,0.7272727272727273,29.545454545454547,,0.058823529411764705,,0.2,0.09090909090909091,0.043478260869565216,,,0.3333333333333333,0.25,,,,,,0.18181818181818182,0.5,0.5,0.45454545454545453,0.2,0.25,1.0,0.2727272727272727,,,,,,0.7272727272727273,,0.500109090909091,,,,,,10.4,23.825,0.03125,,,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,0.125,0.2,0.07692307692307693,0.25,0.16666666666666666,1.0,0.09090909090909091,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.47445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1628396,1610612762,Tony Bradley,Tony Bradley,1628396,UTA,1106.0,18,-1.0,32,34,1.0,13.0,9,66,,3.0,,1.0,,,,,,,,4.0,,,,,34,,,,,,,,,,,,,1.0,,1.0,,,2.0,3.0,1.0,4.0,6.0,8.0,14.0,1.0,1.0,2.0,1.0,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,13.043478260869565,0.5,0.25,0.25,0.16666666666666666,0.22727272727272727,0.32,0.3333333333333333,0.2857142857142857,0.3333333333333333,,1.0,0.75,,,,0.25,,,,,,,,,,,,,0.75,,0.51565,,,,,,1.975,,0.03125,1.0,,,,,,,,5.0,1.0,1.0,,,,1.0,,,,0.38461538461538464,0.25,0.3333333333333333,,,,,,,,0.5107,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.16666666666666666,0.4444444444444444,0.16666666666666666,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
204060,1610612762,Joe Ingles,Joe Ingles,204060,UTA,1186.0,20,4.0,37,37,1.0,13.0,8,74,1.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,,,2.0,3.0,2.0,7.0,,10.0,39,,3.0,,,,,,,4.0,6.0,6.0,1.0,3.0,1.0,4.0,1.0,,9.0,,1.0,1.0,2.0,,2.0,,,,4.0,,,,,,,,1.0,,,1.0,0.2857142857142857,,0.2857142857142857,0.6666666666666666,,0.5,,0.5,1.5,,0.7,21.27659574468085,,0.06666666666666667,,0.2,0.1,,,,,0.25,,0.2,0.5,0.5,,0.1,1.0,1.0,0.1,1.0,1.0,1.0,0.6,0.16666666666666666,0.16666666666666666,1.0,,,0.9,0.16666666666666666,0.49314,,,,0.3,,3.1999999999999997,25.75714285714286,0.02702702702702703,1.0,1.0,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,0.50325,,,,2.0,,,,,,,,,,,0.16666666666666666,,,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
203497,1610612762,Rudy Gobert,Rudy Gobert,203497,UTA,252.0,4,4.0,9,7,,,1,16,1.0,2.0,,,,,,,,,1.0,2.0,,,,2.0,9,,2.0,,,,,,,2.0,,,,1.0,1.0,2.0,1.0,,5.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,0.5,,0.5,,0.5,1.0,,,20.0,,,,,,0.25,,,,,,1.0,0.5,1.0,,,,,,,,,,,,,,,1.0,,0.7048,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,2.0,3.0,,,,0.5,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,0.5,,,,0.5,,,1.0,,,,,,1.0,,,1.0,1.0,2.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
203903,1610612762,Jordan Clarkson,Jordan Clarkson,203903,UTA,1134.0,19,2.0,36,36,1.0,13.0,8,72,4.0,4.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,6.0,7.0,3.0,4.0,,21.0,39,,5.0,,,1.0,1.0,3.0,6.0,6.0,3.0,3.0,2.0,,1.0,1.0,,,3.0,,1.0,3.0,4.0,,4.0,1.0,,2.0,1.0,,,,,,,3.0,1.0,0.5,0.5,0.3333333333333333,0.75,1.0,0.75,0.8571428571428571,,0.9545454545454546,1.5,0.9545454545454546,1.25,1.5,0.36363636363636365,28.26086956521739,0.5,0.2727272727272727,,0.2,0.25,,,0.5,0.25,0.25,,0.36363636363636365,1.0,1.0,0.75,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.09090909090909091,1.0,1.0,1.0,0.2727272727272727,0.6666666666666666,0.6666666666666666,,1.0,1.0,0.7272727272727273,0.6666666666666666,0.4540590909090909,0.26025,,,0.23809523809523808,0.14285714285714285,5.799999999999999,25.225,0.027777777777777776,,,,,1.0,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,0.5,,0.5693,1.0,1.0,,,,,,1.0,,,,,,,0.2,,0.5,1.0,1.0,,,1.0,1.25,1.0,1.0,1.0,1.0,,1.0,,1.0,6.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1629671,1610612762,Miye Oni,Miye Oni,1629671,UTA,839.0,14,-8.0,27,27,12.0,20.0,6,54,2.0,2.0,,,,1.0,1.0,3.0,,,2.0,2.0,1.0,4.0,,7.0,32,,5.0,1.0,1.0,,1.0,2.0,2.0,2.0,3.0,3.0,1.0,,,,,,,1.0,2.0,,2.0,2.0,4.0,,,1.0,1.0,,,1.0,,1.0,1.0,2.0,12.0,0.5,1.0,1.0,0.25,,0.25,1.0,1.0,0.5833333333333334,0.5,0.5833333333333334,0.625,0.5,0.6666666666666666,19.444444444444446,,,0.125,0.3333333333333333,0.1111111111111111,0.05555555555555555,0.2,,,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.5,,,,0.16666666666666666,,,,0.5,0.3333333333333333,0.3333333333333333,1.0,,,1.0,0.3333333333333333,0.524775,0.427375,,,0.7142857142857143,0.2857142857142857,1.95,24.5,0.4444444444444444,1.0,1.0,,,,3.0,3.0,,,,1.0,,,1.0,2.0,,,,,,,,,,,,,0.75,0.5830833333333333,1.0,1.0,,,,,,,1.0,,,,,,,,0.25,,1.0,,,0.3333333333333333,0.625,,,1.0,1.0,2.0,1.0,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,1.0,0.5,1.0,0.5,,,True,,,,,,,,,,,,,,,,,,,,
1629714,1610612762,Jarrell Brantley,Jarrell Brantley,1629714,UTA,773.0,13,-9.0,25,25,12.0,20.0,6,50,,2.0,,,,,,3.0,,1.0,,2.0,,3.0,1.0,1.0,30,,,,1.0,,1.0,,,,,3.0,,,2.0,2.0,,,6.0,1.0,,1.0,1.0,3.0,4.0,,,1.0,1.0,2.0,1.0,1.0,,1.0,,,12.0,,,,,,,,,,,0.08333333333333333,,,0.6,20.588235294117645,,0.1,0.125,,0.06666666666666667,0.1111111111111111,0.2,,,,,0.4,,,,,,,,,,,0.6,,,,0.5,,1.0,,0.47578,0.468775,0.16666666666666666,0.3333333333333333,,,1.6,25.566666666666666,0.48,,,,,,2.0,2.0,,1.0,,1.0,,,2.0,4.0,,,,0.1,,,,,,,,,0.6666666666666666,0.438075,1.0,1.0,1.0,,,,,,,0.5,,,,0.1111111111111111,0.5,,0.3333333333333333,,,,,,,,,,,,,0.5,,,2.0,,,,1.0,,,1.0,1.0,,0.5,,,0.5,,,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,
1629752,1610612762,Juwan Morgan,Juwan Morgan,1629752,UTA,670.0,11,1.0,23,24,7.0,20.0,5,47,,,,,,,,,,,,,,,1.0,1.0,25,,,,,,,,,,,,,,2.0,2.0,1.0,,6.0,1.0,1.0,,1.0,1.0,2.0,,,,1.0,2.0,1.0,,,,,,7.0,,,,,,,,,,,0.5,,,,3.4482758620689657,,,0.16666666666666666,0.14285714285714285,0.05555555555555555,0.09090909090909091,0.3333333333333333,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,0.30434782608695654,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
