EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,PenaltyTurnovers,2pt And 1 Free Throw Trips,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceCorner3FGA,Arc3FGM,PenaltyArc3FGM,SecondChanceFG3A,PenaltyFG3M,NonHeaveArc3FGM,Corner3Assists,DeadBallTurnovers,StepOutOfBoundsTurnovers,PenaltyFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,LongMidRangeFGM,LongMidRangeFGA,SecondChanceArc3FGA,SecondChanceFtPoints,PtsUnassisted3s,AtRimAssists,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,AtRimPctBlocked,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,Offensive Fouls,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,ShortMidRangePctAssisted,HeaveAttempts,Blocked3s,BlockedCorner3,DefLongMidRangeReboundPct,SecondChanceArc3FGM,SelfOReb,Defensive 3 Seconds Violations,SelfORebPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,on,BadPassOutOfBoundsTurnovers,Travels,Charge Fouls,Loose Ball Fouls,DefensiveGoaltends,3SecondViolations,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,FTOffRebounds,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,OffFTReboundPct,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,BlockedArc3,Corner3PctBlocked
1627884,1610612748,Derrick Jones Jr.,Derrick Jones Jr.,1627884,MIA,5803.0,97.0,-35.0,192.0,205,73.0,92.0,16.0,397,4.0,6.0,1.0,3.0,1.0,2.0,2.0,4.0,6.0,1.0,3.0,2.0,4.0,8.0,4.0,9.0,2.0,22.0,221.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,6.0,2.0,12.0,2.0,3.0,2.0,2.0,5.0,7.0,5.0,1.0,1.0,19.0,2.0,4.0,2.0,3.0,1.0,6.0,6.0,12.0,6.0,4.0,2.0,2.0,1.0,1.0,2.0,5.0,12.0,6.0,1.0,1.0,2.0,5.0,2.0,1.0,5.0,2.0,1.0,2.0,5.0,3.0,3.0,72.0,4.0,1.0,0.75,1.0,1.0,0.4444444444444444,0.4444444444444444,0.5,0.3333333333333333,0.5,0.5882352941176471,0.3333333333333333,0.2,0.55,0.3333333333333333,0.21428571428571427,0.5294117647058824,0.25,1.0,9.95260663507109,1.0,0.1,0.06382978723404255,0.1,0.047619047619047616,0.047619047619047616,0.056179775280898875,0.07317073170731707,0.15384615384615385,0.0625,0.09090909090909091,0.03125,0.1,0.0625,0.08333333333333333,0.03571428571428571,0.07142857142857142,0.6,0.35294117647058826,0.6666666666666666,0.6666666666666666,0.75,0.11764705882352941,0.35294117647058826,0.6666666666666666,0.6666666666666666,1.0,0.17647058823529413,1.0,0.3333333333333333,0.4,0.5,0.2,0.4,0.8823529411764706,0.5233187499999999,0.5427333333333334,0.5665,0.10526315789473684,0.2,0.09090909090909091,0.13636363636363635,2.1125,26.37777777777778,0.3802083333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1628389,1610612748,Bam Adebayo,Bam Adebayo,1628389,MIA,1112.0,19.0,-4.0,39.0,44,18.0,25.0,1.0,83,1.0,1.0,,,1.0,1.0,1.0,,,,,,2.0,2.0,,,3.0,7.0,45.0,,,,2.0,2.0,,3.0,7.0,2.0,2.0,,,,,,1.0,1.0,1.0,,,3.0,,,3.0,5.0,,8.0,,8.0,,,,1.0,1.0,,1.0,1.0,1.0,4.0,,,,5.0,1.0,2.0,1.0,1.0,,,1.0,1.0,6.0,17.0,,1.0,0.5,0.5,,,,1.0,,1.0,1.0,,1.0,0.875,,0.875,,,,12.5,1.0,,0.45454545454545453,,0.5,,0.47058823529411764,,,,,,,0.6,0.4,0.4,1.0,1.0,0.5,1.0,1.0,1.0,0.5,,,,,,,,0.5,1.0,,,0.5,0.39059999999999995,,0.39059999999999995,0.5,0.5,,1.0,4.6,,0.46153846153846156,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1629130,1610612748,Duncan Robinson,Duncan Robinson,1629130,MIA,1032.0,17.0,-11.0,35.0,36,18.0,25.0,2.0,71,,,,,,,,,2.0,2.0,1.0,1.0,,,1.0,3.0,,3.0,37.0,,,,,,3.0,,3.0,,,3.0,,1.0,,,1.0,1.0,,,,3.0,,,1.0,2.0,,3.0,,3.0,,,,,,,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,3.0,18.0,,,,,1.0,0.3333333333333333,0.3333333333333333,,,,0.5,,0.5,0.5,,0.5,1.0,,,10.526315789473685,,,0.2222222222222222,,0.2,,0.21428571428571427,,,,,,,,0.5,0.25,,,,,,,,0.6666666666666666,,,,0.3333333333333333,,,,,0.6666666666666666,0.3333333333333333,1.0,0.57395,,0.57395,,,,1.0,,24.433333333333334,0.5142857142857142,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1629639,1610612748,Tyler Herro,Tyler Herro,1629639,MIA,5466.0,91.0,-38.0,179.0,186,67.0,76.0,16.0,365,4.0,10.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,21.0,5.0,9.0,18.0,9.0,23.0,13.0,58.0,213.0,1.0,1.0,4.0,3.0,4.0,6.0,5.0,17.0,2.0,16.0,24.0,,21.0,1.0,4.0,6.0,10.0,6.0,,,26.0,2.0,1.0,8.0,3.0,1.0,12.0,3.0,15.0,2.0,2.0,,5.0,4.0,1.0,7.0,2.0,4.0,13.0,,,1.0,15.0,6.0,2.0,,,,,,,17.0,67.0,2.0,2.0,0.1111111111111111,0.1111111111111111,0.8888888888888888,0.391304347826087,0.391304347826087,0.5,1.0,0.75,0.5487804878048781,0.5,0.6,0.6041666666666666,0.6666666666666666,0.6538461538461539,0.5609756097560976,0.05555555555555555,,27.77777777777778,0.7142857142857143,0.1111111111111111,0.07142857142857142,0.02631578947368421,0.20512820512820512,0.047619047619047616,0.13580246913580246,0.0375,0.07692307692307693,,,0.03125,0.1,0.07142857142857142,0.09090909090909091,0.14814814814814814,0.3333333333333333,,0.24390243902439024,0.4,0.4444444444444444,,0.04878048780487805,0.04878048780487805,0.5,0.5,1.0,0.5121951219512195,0.5,1.0,0.1,1.0,0.1,0.5,0.8048780487804879,0.480690243902439,0.5409,0.4770950000000001,0.13043478260869565,0.2608695652173913,0.06896551724137931,0.29310344827586204,8.644444444444444,25.965217391304346,0.3743016759776536,2.0,2.0,1.0,1.0,1.0,,8.0,2.0,1.0,2.0,8.0,,2.0,,0.3333333333333333,0.38095238095238093,0.38095238095238093,0.875,,0.4,0.38095238095238093,3.0,6.0,1.0,2.0,3.0,4.0,2.0,1.0,0.1,0.14634146341463414,0.5,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
202710,1610612748,Jimmy Butler,Jimmy Butler,202710,MIA,1545.0,26.0,-34.0,57.0,59,30.0,50.0,2.0,116,1.0,1.0,,,1.0,1.0,4.0,,,,,,1.0,8.0,,,5.0,7.0,73.0,,,,1.0,4.0,,5.0,7.0,2.0,,,,,,1.0,1.0,2.0,1.0,,,5.0,,,2.0,1.0,,3.0,,3.0,2.0,1.0,1.0,8.0,6.0,2.0,8.0,1.0,1.0,4.0,,,,5.0,3.0,,,,,,,,7.0,29.0,,,1.0,1.0,,,,0.125,,0.25,0.125,,0.25,0.35,,0.5833333333333334,,,,29.508196721311474,1.0,,0.1111111111111111,,0.16666666666666666,,0.14285714285714285,,,,,,,0.16666666666666666,,0.2222222222222222,,,0.125,1.0,1.0,1.0,0.5,,,,,,,,0.25,1.0,,,0.125,0.41932499999999995,,0.44944999999999996,0.3,0.3,,1.0,12.087499999999999,,0.5263157894736842,,3.0,1.0,,,,,,,,,,,,,,,,,,,,3.0,,,,1.0,,,,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1629134,1610612748,Kendrick Nunn,Kendrick Nunn,1629134,MIA,1168.0,19.0,6.0,43.0,46,21.0,23.0,3.0,89,1.0,1.0,,,,,1.0,1.0,1.0,,2.0,1.0,1.0,3.0,1.0,3.0,,5.0,41.0,,,3.0,,1.0,1.0,,,2.0,,3.0,,2.0,,1.0,,1.0,,1.0,,2.0,,1.0,2.0,1.0,,3.0,1.0,4.0,,,,2.0,2.0,,2.0,3.0,3.0,,,,,,,,,,,,,,,21.0,,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,0.4166666666666667,1.5,,0.4166666666666667,1.5,,0.5,,,17.391304347826086,1.0,,0.1,0.16666666666666666,0.15384615384615385,,0.13043478260869565,0.0625,0.3333333333333333,,,,,,0.2,0.1,0.3333333333333333,,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,,,,,,0.5,0.6666666666666666,0.5027083333333334,0.54105,0.40242500000000003,,,0.6,,8.6,24.566666666666666,0.4883720930232558,,,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,0.16666666666666666,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
201609,1610612748,Goran Dragic,Goran Dragic,201609,MIA,4141.0,69.0,-24.0,134.0,143,41.0,54.0,12.0,277,3.0,7.0,,,1.0,1.0,13.0,,,,12.0,5.0,10.0,26.0,5.0,12.0,10.0,45.0,152.0,,1.0,,3.0,6.0,5.0,9.0,21.0,2.0,18.0,15.0,,12.0,4.0,3.0,3.0,6.0,2.0,1.0,,15.0,1.0,,5.0,2.0,1.0,8.0,1.0,9.0,1.0,,1.0,6.0,5.0,1.0,9.0,2.0,4.0,10.0,,,,15.0,3.0,4.0,,,,,,,21.0,41.0,1.0,4.0,0.1,0.1,1.0,0.4166666666666667,0.4166666666666667,0.38461538461538464,,0.5,0.4605263157894737,,0.5454545454545454,0.5,,0.6176470588235294,0.3157894736842105,0.15384615384615385,0.15384615384615385,35.810810810810814,0.6666666666666666,0.1,0.05714285714285714,,0.16666666666666666,0.038461538461538464,0.1076923076923077,0.017241379310344827,,,,0.05,,,0.1,0.2222222222222222,0.08333333333333333,,0.18421052631578946,0.42857142857142855,0.6,,0.34210526315789475,,,,,0.3157894736842105,,,0.09090909090909091,1.0,,0.45454545454545453,0.5,0.4811105263157895,0.4337,0.4303227272727272,0.075,0.10714285714285714,,0.4666666666666667,8.784615384615385,26.26666666666667,0.30597014925373134,5.0,2.0,1.0,0.38461538461538464,0.45454545454545453,,5.0,2.0,1.0,2.0,5.0,1.0,3.0,,0.4,0.4166666666666667,0.45454545454545453,1.0,,0.4,0.4166666666666667,2.0,6.0,1.0,,,2.0,2.0,,0.2857142857142857,0.15789473684210525,0.3333333333333333,0.3333333333333333,,0.5,,,,,,1.0,1.0,2.0,0.08333333333333333,0.08333333333333333,0.2,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
2738,1610612748,Andre Iguodala,Andre Iguodala,2738,MIA,3116.0,52.0,-25.0,100.0,107,41.0,39.0,9.0,207,1.0,1.0,,,,,,,1.0,,4.0,3.0,1.0,1.0,1.0,5.0,,5.0,120.0,,,,,,3.0,,,2.0,,3.0,,2.0,,,2.0,2.0,1.0,,,6.0,,,1.0,3.0,1.0,5.0,,5.0,2.0,,2.0,1.0,1.0,,2.0,3.0,3.0,1.0,,1.0,,,,,2.0,,,2.0,3.0,,,40.0,,,1.0,1.0,1.0,0.2,0.3333333333333333,1.0,,,0.4166666666666667,,,0.4166666666666667,,,0.8333333333333334,,,7.2727272727272725,0.5,0.16666666666666666,0.1111111111111111,,0.05555555555555555,,0.08888888888888889,,,,,,,0.14285714285714285,,0.1,,,0.16666666666666666,1.0,1.0,1.0,,0.16666666666666666,,,,0.6666666666666666,,,,,,1.0,1.0,0.527975,,0.5283,,,,,1.7,39.92,0.41,,2.0,,,,,1.0,,,,1.0,1.0,1.0,,,0.25,0.25,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,0.4,,,,,,,True,,,,,,,,,,,,,,,,,
203109,1610612748,Jae Crowder,Jae Crowder,203109,MIA,1416.0,24.0,-17.0,47.0,57,12.0,31.0,2.0,104,1.0,1.0,,,,,,,1.0,1.0,4.0,1.0,1.0,1.0,2.0,5.0,,8.0,62.0,,,,,,2.0,,,,2.0,6.0,,4.0,,,2.0,2.0,2.0,,,6.0,,,3.0,,,3.0,,3.0,2.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,11.0,,,,,1.0,0.4,0.4,1.0,,,0.6666666666666666,,,0.6666666666666666,,,0.8333333333333334,,,12.244897959183673,,,,,0.2727272727272727,,0.13636363636363635,,,,,,,,,0.25,0.3333333333333333,,0.16666666666666666,1.0,1.0,,,0.16666666666666666,,,,0.6666666666666666,,,,,0.5,0.5,1.0,0.5714250000000001,,0.59955,,,,,2.4,24.74,0.2553191489361702,,,,,,,2.0,,,,2.0,,,,,0.5,0.5,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
203482,1610612748,Kelly Olynyk,Kelly Olynyk,203482,MIA,3457.0,58.0,4.0,108.0,111,40.0,34.0,15.0,219,4.0,5.0,2.0,2.0,2.0,2.0,4.0,,3.0,1.0,6.0,3.0,6.0,9.0,2.0,9.0,1.0,19.0,117.0,2.0,2.0,10.0,2.0,4.0,4.0,1.0,8.0,4.0,8.0,6.0,4.0,6.0,1.0,2.0,2.0,4.0,,,,10.0,3.0,1.0,6.0,10.0,4.0,20.0,4.0,24.0,,,,2.0,1.0,1.0,2.0,5.0,7.0,5.0,1.0,,1.0,2.0,,1.0,2.0,1.0,,1.0,2.0,2.0,8.0,40.0,,1.0,0.3333333333333333,0.5,1.0,0.2222222222222222,0.2222222222222222,0.6666666666666666,1.0,0.5,0.5,1.0,0.4375,0.5,1.0,0.4444444444444444,0.5,0.1111111111111111,,16.666666666666668,1.0,0.5714285714285714,0.3333333333333333,0.041666666666666664,0.2608695652173913,0.10714285714285714,0.3018867924528302,0.07692307692307693,,0.1111111111111111,,0.13043478260869565,,0.2222222222222222,0.3125,0.2857142857142857,0.2222222222222222,1.0,0.2777777777777778,0.8,1.0,0.25,0.2222222222222222,0.16666666666666666,,,,0.3333333333333333,0.4,1.0,0.25,1.0,0.125,0.375,0.7777777777777778,0.5142777777777777,0.5483,0.5083,,,0.5263157894736842,0.42105263157894735,4.622222222222223,25.38888888888889,0.37037037037037035,2.0,,,0.5,0.5,1.0,2.0,1.0,3.0,1.0,2.0,2.0,,,0.25,0.3333333333333333,0.3333333333333333,1.0,0.2,0.3333333333333333,0.3333333333333333,,,2.0,,,2.0,,1.0,0.2,,,,,0.4,,2.0,0.6666666666666666,,,,,,,,0.5,,,,0.6,2.0,1.0,1.0,0.1111111111111111,1.0,1.0,True,,,,,,,,,,,,,,,,,
