EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTDefRebounds,BlockedShortMidRange,DefFTReboundPct,SecondChanceCorner3FGM,BlockedAtRim,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,Loose Ball Fouls,BlockedCorner3,Travels,3SecondViolations,Defensive 3 Seconds Violations,OffCorner3ReboundPct,PenaltyCorner3FGM,DefensiveGoaltends,OffensiveGoaltends,PenaltyCorner3Accuracy,Clear Path Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,on,FTOffRebounds,OffFTReboundPct
1627750,1610612743,Jamal Murray,Jamal Murray,1627750,DEN,32924.0,549,-18,1068,1060,303,327,99.0,2128,44.0,66.0,3.0,6.0,13.0,24.0,31.0,56.0,26.0,57.0,2.0,3.0,1.0,1.0,40.0,91.0,1.0,4.0,18.0,34.0,101.0,179.0,42.0,94.0,50.0,378.0,1247,5.0,10.0,1.0,5.0,1.0,14.0,33.0,58.0,18.0,35.0,35.0,155.0,48.0,154.0,60.0,66.0,4.0,2.0,89.0,40.0,9.0,2.0,54.0,39.0,93.0,32.0,7.0,25.0,12.0,17.0,225.0,9.0,9.0,29.0,26.0,55.0,18.0,73.0,4.0,11.0,9.0,2.0,29.0,4.0,21.0,11.0,2.0,8.0,40.0,4.0,8.0,18.0,35.0,1.0,4.0,70.0,1.0,2.0,6.0,55.0,5.0,6.0,21.0,6.0,4.0,1.0,1.0,4.0,5.0,2.0,155.0,299,3.0,6.0,0.2376237623762376,0.24242424242424243,0.47619047619047616,0.44680851063829785,0.2,0.5142857142857142,0.45652173913043476,0.5642458100558659,0.5,0.5689655172413793,0.6007326007326007,0.43333333333333335,0.6451612903225806,0.6322033898305085,0.43333333333333335,0.7009345794392523,0.3443223443223443,0.02127659574468085,0.05027932960893855,0.07575757575757576,0.05357142857142857,0.017543859649122806,0.02197802197802198,28.3657917019475,0.725,0.0931899641577061,0.03501945525291829,0.13744075829383887,0.04390243902439024,0.11224489795918367,0.03896103896103896,0.011904761904761904,0.07291666666666667,0.012987012987012988,0.05921052631578947,0.037383177570093455,0.09523809523809523,0.1791044776119403,0.15483870967741936,0.08928571428571429,0.034782608695652174,0.4,0.24175824175824176,0.6666666666666666,0.7213114754098361,0.2727272727272727,0.20512820512820512,0.5535714285714286,0.5849056603773585,0.2903225806451613,0.2087912087912088,0.45614035087719296,0.4642857142857143,0.11538461538461539,0.01098901098901099,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.43956043956043955,0.449438202247191,0.45,0.4,0.5,0.3333333333333333,0.06666666666666667,0.26666666666666666,0.25,1.0,0.25806451612903225,0.5416666666666666,0.010752688172043012,0.3655913978494624,0.5294117647058824,0.5860805860805861,0.449438202247191,0.48445940959409595,0.4167888888888889,0.4780197802197802,0.0726643598615917,0.1076923076923077,0.037037037037037035,0.41005291005291006,9.50391061452514,27.119148936170216,0.28370786516853935,,,,,,,,,,,,,,,,,,,,,,,True,,
1628408,1610612743,PJ Dozier,PJ Dozier,1628408,DEN,4126.0,69,-11,135,137,46,41,15.0,272,1.0,3.0,,,,1.0,,,1.0,3.0,1.0,1.0,,,1.0,2.0,,,1.0,2.0,2.0,6.0,2.0,3.0,,10.0,164,1.0,1.0,,,,2.0,,2.0,1.0,2.0,,3.0,2.0,2.0,6.0,,,,2.0,1.0,,,2.0,3.0,5.0,2.0,1.0,,,2.0,13.0,1.0,,8.0,,9.0,1.0,10.0,,2.0,2.0,,2.0,1.0,1.0,1.0,,1.0,3.0,,,3.0,6.0,,,5.0,1.0,,1.0,2.0,,,1.0,,2.0,,,,2.0,2.0,3.0,45,2.0,,0.5,0.5,1.0,0.6666666666666666,,0.5,0.6666666666666666,0.3333333333333333,1.0,,0.5555555555555556,1.0,0.375,0.5,1.0,0.3,0.3333333333333333,,,,,,,8.609271523178808,0.6666666666666666,,,0.25,0.05,0.13559322033898305,0.01694915254237288,,,,0.0625,,,,0.25,0.25,,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.1111111111111111,1.0,1.0,1.0,0.2222222222222222,0.5,0.5,1.0,,,,,,,,0.25,,,0.5,0.5,0.6666666666666666,0.5,0.5358833333333334,,0.455675,0.1,0.14285714285714285,0.2,0.3,9.383333333333333,25.0,0.34074074074074073,1.0,2.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,True,,
1628420,1610612743,Monte Morris,Monte Morris,1628420,DEN,16007.0,267,-97,528,534,171,171,47.0,1062,14.0,22.0,1.0,1.0,6.0,8.0,7.0,13.0,10.0,17.0,3.0,11.0,3.0,2.0,4.0,17.0,1.0,2.0,3.0,7.0,31.0,52.0,7.0,28.0,12.0,95.0,676,1.0,2.0,2.0,5.0,,8.0,12.0,20.0,3.0,9.0,6.0,39.0,32.0,30.0,18.0,3.0,2.0,,17.0,4.0,4.0,,22.0,18.0,40.0,15.0,3.0,9.0,5.0,8.0,98.0,1.0,,10.0,9.0,19.0,1.0,20.0,,6.0,5.0,1.0,4.0,1.0,4.0,2.0,1.0,,6.0,1.0,1.0,7.0,13.0,,,15.0,,1.0,,16.0,2.0,,6.0,3.0,2.0,,,,2.0,1.0,37.0,170,1.0,2.0,0.5161290322580645,0.5333333333333333,0.8571428571428571,0.25,0.4,0.3333333333333333,0.25,0.5961538461538461,0.5,0.6,0.51875,0.5714285714285714,0.5689655172413793,0.5459770114942529,0.5714285714285714,0.609375,0.35,,0.07692307692307693,0.09090909090909091,0.15384615384615385,,,16.089965397923876,0.6666666666666666,0.07692307692307693,,0.10869565217391304,0.00909090909090909,0.09090909090909091,0.00425531914893617,,,,0.012345679012345678,0.04081632653061224,0.13636363636363635,0.041666666666666664,0.09230769230769231,0.14814814814814814,,0.5,0.275,0.6363636363636364,0.7,0.5,0.1625,0.5384615384615384,0.6363636363636364,0.42857142857142855,0.2125,0.5882352941176471,0.5882352941176471,0.6,0.1375,0.2727272727272727,0.2727272727272727,1.0,0.2125,0.23529411764705882,0.23529411764705882,0.75,0.14285714285714285,1.0,,0.42857142857142855,0.2857142857142857,0.5,1.0,0.27586206896551724,0.75,0.06896551724137931,0.2413793103448276,0.42857142857142855,0.625,0.23529411764705882,0.5137256250000001,0.60419,0.5057155172413793,0.07142857142857142,0.10714285714285714,0.08421052631578947,0.4105263157894737,9.032692307692304,25.053571428571423,0.32386363636363635,,1.0,,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,True,,
203924,1610612743,Jerami Grant,Jerami Grant,203924,DEN,39164.0,653,-73,1277,1276,379,378,120.0,2553,28.0,42.0,2.0,4.0,9.0,14.0,7.0,24.0,5.0,14.0,6.0,33.0,1.0,8.0,25.0,62.0,3.0,10.0,5.0,19.0,40.0,80.0,31.0,95.0,48.0,221.0,1505,3.0,6.0,4.0,11.0,2.0,20.0,11.0,22.0,5.0,27.0,28.0,65.0,62.0,18.0,84.0,9.0,,,62.0,25.0,5.0,,14.0,11.0,25.0,8.0,3.0,5.0,4.0,5.0,61.0,5.0,3.0,25.0,27.0,55.0,8.0,63.0,,11.0,6.0,5.0,12.0,5.0,6.0,13.0,,6.0,25.0,3.0,8.0,26.0,59.0,2.0,4.0,51.0,2.0,1.0,15.0,54.0,,,17.0,10.0,14.0,1.0,,,15.0,12.0,62.0,375,9.0,6.0,0.775,0.775,0.9032258064516129,0.3263157894736842,0.36363636363636365,0.18518518518518517,0.3263157894736842,0.5,0.5,0.5,0.4942857142857143,0.5294117647058824,0.37755102040816324,0.5470297029702971,0.5555555555555556,0.5078125,0.5428571428571428,,0.0625,0.07142857142857142,0.08333333333333333,,,16.005665722379604,0.48,0.08411214953271028,0.009708737864077669,0.099601593625498,0.019305019305019305,0.09090909090909091,0.014084507042253521,,0.008620689655172414,0.02247191011235955,0.025906735751295335,0.10317460317460317,0.049586776859504134,0.10810810810810811,0.08333333333333333,0.14084507042253522,,0.8,0.24,0.6666666666666666,0.717948717948718,0.8214285714285714,0.13714285714285715,0.2916666666666667,0.3181818181818182,0.42857142857142855,0.08,0.35714285714285715,0.35714285714285715,1.0,0.18857142857142858,0.18181818181818182,0.18181818181818182,1.0,0.35428571428571426,0.4032258064516129,0.4032258064516129,0.88,0.23529411764705882,0.5,0.5,0.058823529411764705,0.5882352941176471,0.3,0.6666666666666666,0.2857142857142857,0.6428571428571429,0.16326530612244897,0.3877551020408163,0.2631578947368421,0.7828571428571428,0.4032258064516129,0.5395471428571429,0.5306277777777777,0.5488112244897959,0.08854166666666667,0.17525773195876287,0.09049773755656108,0.29411764705882354,6.491249999999999,25.106315789473683,0.29678935003915424,3.0,5.0,0.07317073170731707,1.0,9.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,True,,
203999,1610612743,Nikola Jokic,Nikola Jokic,203999,DEN,34355.0,573,-17,1124,1106,323,296,101.0,2230,39.0,56.0,8.0,11.0,10.0,13.0,36.0,77.0,29.0,58.0,2.0,4.0,,1.0,30.0,73.0,1.0,3.0,6.0,19.0,104.0,191.0,32.0,77.0,46.0,350.0,1285,14.0,22.0,1.0,3.0,8.0,39.0,24.0,46.0,6.0,20.0,30.0,96.0,114.0,94.0,84.0,12.0,14.0,1.0,72.0,30.0,12.0,,52.0,32.0,84.0,23.0,9.0,36.0,8.0,8.0,200.0,7.0,20.0,46.0,74.0,129.0,27.0,156.0,11.0,18.0,17.0,1.0,36.0,8.0,22.0,19.0,,14.0,55.0,5.0,12.0,25.0,60.0,1.0,7.0,74.0,,2.0,2.0,55.0,2.0,1.0,19.0,9.0,13.0,,,,13.0,7.0,96.0,320,3.0,9.0,0.5480769230769231,0.5876288659793815,0.875,0.4155844155844156,0.3333333333333333,0.3,0.42105263157894735,0.5445026178010471,0.6363636363636364,0.5217391304347826,0.5671641791044776,0.62,0.5,0.5935374149659864,0.65,0.572289156626506,0.2873134328358209,,0.06282722513089005,0.10714285714285714,0.07792207792207792,,,28.190630048465266,0.6545454545454545,0.2569444444444444,0.07575757575757576,0.2081447963800905,0.03139013452914798,0.2357563850687623,0.055441478439425054,0.08536585365853659,0.08823529411764706,0.05,0.030120481927710843,0.2782608695652174,0.2727272727272727,0.19047619047619047,0.19745222929936307,0.234375,0.09243697478991597,0.5384615384615384,0.208955223880597,0.6964285714285714,0.78,0.358974358974359,0.2873134328358209,0.4675324675324675,0.5070422535211268,0.5,0.21641791044776118,0.5,0.5,0.8620689655172413,0.014925373134328358,0.5,0.5,1.0,0.27238805970149255,0.410958904109589,0.410958904109589,0.8666666666666667,0.44,0.7272727272727273,0.125,,0.12,0.3333333333333333,1.0,0.19696969696969696,0.7692307692307693,0.015151515151515152,0.2878787878787879,0.3157894736842105,0.4962686567164179,0.4166666666666667,0.4737374531835206,0.4967727272727272,0.46258769230769226,0.06666666666666667,0.09134615384615384,0.11142857142857143,0.2742857142857143,9.219371727748692,26.171428571428578,0.2873665480427046,9.0,3.0,0.3103448275862069,,10.0,,,,6.0,,2.0,1.0,1.0,0.03508771929824561,,,,,,,,,True,,
1628470,1610612743,Torrey Craig,Torrey Craig,1628470,DEN,10414.0,174,-73,328,344,105,143,28.0,672,8.0,13.0,1.0,1.0,2.0,2.0,1.0,1.0,,,1.0,8.0,,4.0,4.0,11.0,,,,3.0,9.0,14.0,5.0,19.0,1.0,34.0,441,1.0,1.0,,,1.0,3.0,2.0,2.0,,7.0,1.0,5.0,14.0,4.0,15.0,,2.0,1.0,10.0,4.0,1.0,,4.0,2.0,6.0,1.0,1.0,3.0,,1.0,14.0,1.0,3.0,7.0,7.0,19.0,4.0,23.0,,3.0,3.0,,1.0,,1.0,1.0,,,2.0,,1.0,11.0,23.0,,1.0,2.0,,,,2.0,,,1.0,,4.0,,,,4.0,2.0,5.0,104,3.0,,0.7777777777777778,0.875,1.0,0.2631578947368421,,,0.2777777777777778,0.6428571428571429,1.0,1.0,0.5,1.0,0.2222222222222222,0.5,0.75,0.25,0.5757575757575758,,0.07142857142857142,0.07692307692307693,,,,9.97229916897507,0.5,0.08860759493670886,0.037037037037037035,0.08974358974358974,0.012987012987012988,0.08917197452229299,0.02531645569620253,,,0.0967741935483871,0.017241379310344827,0.03225806451612903,0.125,0.125,0.09259259259259259,0.08333333333333333,,0.5,0.3939393939393939,0.6153846153846154,0.6666666666666666,0.75,0.030303030303030304,1.0,1.0,1.0,,,,,0.24242424242424243,0.125,0.125,1.0,0.3333333333333333,0.36363636363636365,0.36363636363636365,1.0,1.0,1.0,,,,,,0.2222222222222222,1.0,0.4444444444444444,0.3333333333333333,,0.9696969696969697,0.4,0.5896703125000001,0.5912,0.60764375,0.029411764705882353,0.06666666666666667,0.08823529411764706,0.14705882352941177,1.7214285714285715,25.926315789473687,0.3201219512195122,5.0,2.0,0.45454545454545453,,2.0,,,,1.0,,,,,,,,,,,,,,True,,
1629008,1610612743,Michael Porter Jr.,Michael Porter Jr.,1629008,DEN,13950.0,232,13,466,463,175,166,54.0,929,16.0,24.0,4.0,8.0,4.0,8.0,2.0,7.0,5.0,10.0,5.0,11.0,1.0,5.0,14.0,32.0,2.0,4.0,3.0,9.0,23.0,41.0,19.0,43.0,16.0,119.0,536,5.0,10.0,3.0,5.0,4.0,23.0,5.0,10.0,4.0,14.0,8.0,30.0,28.0,18.0,51.0,6.0,10.0,,32.0,14.0,5.0,,3.0,3.0,6.0,3.0,,2.0,1.0,,15.0,3.0,7.0,21.0,16.0,48.0,10.0,58.0,,9.0,6.0,3.0,5.0,,2.0,8.0,1.0,3.0,13.0,2.0,8.0,14.0,24.0,2.0,3.0,10.0,,1.0,,18.0,,,7.0,2.0,4.0,,,,4.0,2.0,30.0,173,1.0,2.0,0.6086956521739131,0.7777777777777778,0.8947368421052632,0.4418604651162791,0.6,0.2857142857142857,0.4418604651162791,0.5609756097560976,0.5,0.5,0.6130952380952381,0.6333333333333333,0.4583333333333333,0.6397849462365591,0.6764705882352942,0.5357142857142857,0.5119047619047619,,0.12195121951219512,0.125,0.14285714285714285,0.1,,20.19047619047619,0.38461538461538464,0.16161616161616163,0.0603448275862069,0.23863636363636365,0.03125,0.19786096256684493,0.04716981132075472,0.1,0.06818181818181818,,,0.13157894736842105,0.19047619047619047,0.15789473684210525,0.22580645161290322,0.2692307692307692,,0.5,0.2857142857142857,0.6666666666666666,0.7619047619047619,0.625,0.08333333333333333,0.2857142857142857,0.3333333333333333,0.5,0.11904761904761904,0.5,0.5555555555555556,0.6,0.13095238095238096,0.45454545454545453,0.45454545454545453,1.0,0.38095238095238093,0.4375,0.4375,0.8571428571428571,0.5333333333333333,0.5,,0.06666666666666667,0.26666666666666666,0.5,1.0,0.3333333333333333,0.5,0.20833333333333334,0.375,0.3333333333333333,0.7976190476190477,0.4375,0.5135136904761906,0.46272222222222215,0.5046854166666668,0.07692307692307693,0.14583333333333334,0.19327731092436976,0.25210084033613445,6.8609756097561,25.30697674418604,0.37553648068669526,11.0,2.0,0.55,1.0,2.0,1.0,1.0,,2.0,,,,,0.13043478260869565,1.0,2.0,1.0,0.2,,,,,True,,
200794,1610612743,Paul Millsap,Paul Millsap,200794,DEN,22586.0,376,-39,733,725,192,165,63.0,1458,16.0,30.0,2.0,4.0,4.0,9.0,8.0,24.0,1.0,3.0,2.0,5.0,,1.0,11.0,27.0,,1.0,2.0,6.0,25.0,57.0,13.0,32.0,34.0,123.0,841,3.0,6.0,,1.0,7.0,13.0,6.0,15.0,2.0,7.0,17.0,35.0,28.0,22.0,36.0,3.0,4.0,,27.0,11.0,7.0,,10.0,11.0,21.0,7.0,4.0,5.0,4.0,1.0,53.0,11.0,10.0,24.0,28.0,55.0,21.0,76.0,1.0,9.0,5.0,4.0,11.0,2.0,9.0,8.0,,2.0,19.0,1.0,3.0,22.0,39.0,2.0,3.0,34.0,1.0,3.0,1.0,44.0,2.0,,15.0,7.0,8.0,,,,8.0,1.0,35.0,190,2.0,6.0,0.56,0.6086956521739131,0.9230769230769231,0.40625,,0.2857142857142857,0.40625,0.43859649122807015,0.5,0.4,0.5,0.42857142857142855,0.4090909090909091,0.5590909090909091,0.5416666666666666,0.546875,0.3595505617977528,,0.12280701754385964,0.2,0.041666666666666664,,,15.861214374225526,0.5789473684210527,0.13658536585365855,0.05714285714285714,0.1702127659574468,0.0728476821192053,0.15028901734104047,0.06441717791411043,0.05084745762711865,0.07352941176470588,0.041666666666666664,0.05357142857142857,0.08433734939759036,0.17391304347826086,0.16981132075471697,0.17307692307692307,0.16216216216216217,0.023255813953488372,0.125,0.33707865168539325,0.5333333333333333,0.6666666666666666,0.625,0.2696629213483146,0.3333333333333333,0.34782608695652173,0.375,0.033707865168539325,0.3333333333333333,0.3333333333333333,1.0,0.056179775280898875,0.4,0.4,1.0,0.30337078651685395,0.4074074074074074,0.4074074074074074,0.9090909090909091,0.5714285714285714,0.5,,,0.14285714285714285,,,0.4090909090909091,0.4444444444444444,0.045454545454545456,0.2727272727272727,0.3333333333333333,0.6966292134831461,0.4074074074074074,0.5278106741573033,0.5493666666666667,0.5298659090909091,0.1553398058252427,0.21428571428571427,0.10569105691056911,0.2845528455284553,5.240350877192983,25.309375,0.26193724420190995,3.0,2.0,0.16666666666666666,,6.0,,,,3.0,,1.0,,,0.1282051282051282,,,,,1.0,1.0,0.030303030303030304,,True,,
203486,1610612743,Mason Plumlee,Mason Plumlee,203486,DEN,4322.0,72,-44,138,149,47,61,19.0,287,7.0,14.0,3.0,6.0,1.0,1.0,,1.0,,,,,,,,,,,,,7.0,15.0,,,3.0,17.0,196,3.0,6.0,,,1.0,7.0,1.0,2.0,,,3.0,5.0,10.0,4.0,,,2.0,,,,1.0,,5.0,4.0,9.0,4.0,,2.0,1.0,2.0,22.0,4.0,7.0,5.0,5.0,11.0,11.0,22.0,1.0,1.0,1.0,,2.0,,2.0,,,,2.0,,1.0,7.0,14.0,,,12.0,,2.0,1.0,4.0,1.0,,3.0,,1.0,,,,1.0,,5.0,47,2.0,,0.7142857142857143,0.8333333333333334,,,,,,0.4666666666666667,0.5,0.5,0.4666666666666667,0.5,0.5,0.5,0.5,0.625,,,0.06666666666666667,0.07142857142857142,,,,11.949685534591195,1.0,0.2,0.16279069767441862,0.19230769230769232,0.125,0.19607843137254902,0.14666666666666667,0.22727272727272727,0.16666666666666666,,0.16666666666666666,0.1111111111111111,0.2,0.3333333333333333,0.2,0.16666666666666666,0.14285714285714285,,0.9333333333333333,0.5,0.5384615384615384,0.7142857142857143,0.06666666666666667,,,,,,,,,,,,,,,,1.0,0.5,0.3333333333333333,,,,,0.5,1.0,,,,0.9333333333333333,,0.6196066666666666,0.6134833333333334,0.52585,0.17647058823529413,0.17647058823529413,0.4117647058823529,0.29411764705882354,1.3933333333333335,,0.34057971014492755,1.0,1.0,0.1111111111111111,,,,,,1.0,,,,,,,,,,,,,,True,,
203914,1610612743,Gary Harris,Gary Harris,203914,DEN,17972.0,300,-6,588,586,154,142,54.0,1174,6.0,14.0,,1.0,1.0,1.0,2.0,8.0,3.0,8.0,9.0,22.0,2.0,7.0,7.0,22.0,,2.0,1.0,4.0,11.0,30.0,16.0,44.0,15.0,85.0,634,1.0,2.0,,4.0,,2.0,2.0,3.0,4.0,11.0,2.0,18.0,14.0,8.0,42.0,6.0,,,22.0,7.0,4.0,1.0,10.0,9.0,19.0,6.0,3.0,4.0,4.0,2.0,47.0,2.0,4.0,7.0,11.0,19.0,6.0,25.0,1.0,14.0,4.0,10.0,7.0,,6.0,9.0,2.0,1.0,16.0,3.0,4.0,10.0,35.0,2.0,2.0,17.0,,,1.0,18.0,,,8.0,1.0,3.0,,,1.0,3.0,1.0,16.0,152,6.0,,0.6363636363636364,0.6363636363636364,0.875,0.36363636363636365,,0.36363636363636365,0.36363636363636365,0.36666666666666664,0.5,0.6666666666666666,0.47297297297297297,0.16666666666666666,0.5714285714285714,0.5120481927710844,0.16666666666666666,0.6,0.5945945945945946,0.022727272727272728,0.13333333333333333,0.21428571428571427,0.125,,,15.277777777777777,0.4375,0.06666666666666667,0.029411764705882353,0.06086956521739131,0.01639344262295082,0.06428571428571428,0.023255813953488372,0.045454545454545456,0.017857142857142856,0.027777777777777776,0.011111111111111112,0.03125,0.07142857142857142,0.1111111111111111,0.08860759493670886,,0.023809523809523808,0.3333333333333333,0.1891891891891892,0.42857142857142855,0.5454545454545454,0.5,0.10810810810810811,0.25,0.2857142857142857,0.5,0.10810810810810811,0.375,0.375,1.0,0.2972972972972973,0.4090909090909091,0.42857142857142855,1.0,0.2972972972972973,0.3181818181818182,0.3181818181818182,0.7142857142857143,0.16666666666666666,,,0.3333333333333333,0.3333333333333333,,,0.07142857142857142,1.0,0.5,0.2857142857142857,0.25,0.7837837837837838,0.3181818181818182,0.5458743243243245,0.533,0.5479964285714286,0.0975609756097561,0.21052631578947367,0.023529411764705882,0.21176470588235294,7.620000000000001,24.424999999999997,0.2619047619047619,1.0,1.0,0.05263157894736842,,1.0,,,2.0,3.0,,1.0,,,0.03125,3.0,,,0.42857142857142855,,,,0.045454545454545456,True,,
