EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,Fouls,FTA,Technical Free Throw Trips,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyArc3FGA,PenaltyFG3A,PtsAssisted2s,PtsAssisted3s,Fg2aBlocked,DefThreePtRebounds,FTDefRebounds,Steals,LostBallSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,PenaltyTurnovers,ShootingFouls,Charge Fouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,DefThreePtReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,PenaltyArc3Frequency,BadPassSteals,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,BlocksRecoveredPct,Offensive Fouls,Blocked3s,BlockedCorner3,3SecondViolations,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3A,PenaltyFG3M,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,FoulsDrawn,Charge Fouls Drawn,PenaltyFg3Pct,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,Loose Ball Fouls,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Offensive Fouls Drawn,SecondChanceFtPoints,Loose Ball Fouls Drawn,TwoPtShootingFoulsDrawn,DefCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceCorner3FGA,OffLongMidRangeReboundPct,SecondChanceCorner3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,2pt And 1 Free Throw Trips,SecondChanceFg3Pct,AtRimPctBlocked,OffAtRimReboundPct,SecondChanceArc3Accuracy,OffCorner3ReboundPct,on,SecondChanceCorner3FGM,HeaveAttempts,Fg3aBlocked,SelfOReb,BlockedArc3,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,SelfORebPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,FTOffRebounds,ThreePtShootingFoulsDrawn,OffFTReboundPct,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,LongMidRangePctBlocked,Defensive 3 Seconds Violations,OffensiveGoaltends
1626188,1610612747,Quinn Cook,Quinn Cook,1626188,LAL,1344.0,22,-31.0,49,49,18,26,1.0,98,2.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,6.0,2.0,3.0,1.0,13.0,69,2.0,4.0,1.0,5.0,6.0,6.0,3.0,2.0,2.0,3.0,5.0,1.0,2.0,2.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,18,0.6666666666666666,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5,0.3333333333333333,20.0,1.0,0.1111111111111111,0.058823529411764705,0.14285714285714285,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.2222222222222222,0.5,0.5,0.1111111111111111,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,1.0,0.6666666666666666,0.6666666666666666,0.5117444444444446,0.547775,0.38461538461538464,7.783333333333334,26.0,0.3673469387755102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1628398,1610612747,Kyle Kuzma,Kyle Kuzma,1628398,LAL,2113.0,35,-16.0,77,77,18,33,5.0,154,1.0,1.0,,,1.0,3.0,2.0,1.0,5.0,3.0,6.0,3.0,8.0,,15.0,87,1.0,1.0,,2.0,4.0,,5.0,1.0,,,,,,,,3.0,8.0,8.0,1.0,,4.0,4.0,,,2.0,18,0.375,0.375,0.5,1.0,0.5357142857142857,0.3333333333333333,0.5357142857142857,0.3333333333333333,0.5714285714285714,21.951219512195124,0.25,0.14285714285714285,0.22580645161290322,0.14285714285714285,0.07142857142857142,1.0,1.0,0.21428571428571427,0.3333333333333333,0.5,0.14285714285714285,0.35714285714285715,0.2,0.2,,,0.6428571428571429,0.2,0.4903321428571428,0.40890000000000004,0.13333333333333333,9.5,24.625,0.23376623376623376,1.0,2.0,3.0,2.0,2.0,2.0,9.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.4,0.1111111111111111,0.2,0.4444444444444444,0.5,0.5,1.0,0.21428571428571427,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
201162,1610612747,Jared Dudley,Jared Dudley,201162,LAL,1486.0,25,-31.0,60,56,30,39,2.0,116,,,,,,,1.0,,2.0,,1.0,,2.0,,,73,,,,,,,2.0,,,,,,,,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,30,,,,,,,,,0.6666666666666666,6.557377049180328,1.0,0.14285714285714285,0.08333333333333333,,,,,,,,0.3333333333333333,0.6666666666666666,,,,,0.6666666666666666,,0.4630166666666667,0.4557,,22.1,26.35,0.5,,,,1.0,1.0,,,,1.0,,4.0,2.0,,,,1.0,,,,,,,,,0.058823529411764705,,1.0,0.07692307692307693,,,,,,,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
201580,1610612747,JaVale McGee,JaVale McGee,201580,LAL,412.0,7,-8.0,19,17,9,17,,36,,,,,,,,,2.0,,,,2.0,,,19,,,,,,,2.0,,,,,,,,,,3.0,3.0,,,2.0,2.0,,,,9,,,,,,,,,1.0,21.05263157894737,,,0.42857142857142855,,,,,,,,,1.0,,,,,1.0,,0.524025,0.5583,,,25.15,0.47368421052631576,,,,1.0,1.0,,,,3.0,,,,2.0,,,,1.0,,,,,,,,0.42857142857142855,,,0.6,,,,,,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
2747,1610612747,JR Smith,JR Smith,2747,LAL,4493.0,75,-28.0,159,156,59,69,13.0,315,1.0,1.0,,,,2.0,1.0,1.0,11.0,1.0,4.0,6.0,22.0,,20.0,178,,1.0,,6.0,2.0,3.0,11.0,1.0,2.0,1.0,3.0,,1.0,1.0,7.0,,3.0,3.0,1.0,1.0,7.0,11.0,,,6.0,59,0.2727272727272727,0.2727272727272727,0.25,,0.38461538461538464,0.375,0.38461538461538464,0.375,0.8461538461538461,19.07514450867052,0.14285714285714285,,0.028169014084507043,,0.038461538461538464,1.0,1.0,0.07692307692307693,,,0.038461538461538464,0.4230769230769231,0.09090909090909091,0.09090909090909091,,,0.8846153846153846,0.09090909090909091,0.542925,0.5284437500000001,0.3,8.8,24.472727272727273,0.3710691823899371,,5.0,11.0,3.0,7.0,,15.0,,2.0,1.0,2.0,2.0,6.0,,,2.0,6.0,,,,0.8333333333333334,,,0.3333333333333333,0.07142857142857142,,,0.08333333333333333,,,,0.4230769230769231,0.45454545454545453,0.45454545454545453,0.8,1.0,0.375,,,,,,,1.0,,,,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.2857142857142857,1.0,0.5,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
202693,1610612747,Markieff Morris,Markieff Morris,202693,LAL,2752.0,46,,93,93,25,31,9.0,186,2.0,2.0,1.0,1.0,1.0,3.0,,1.0,4.0,3.0,5.0,3.0,9.0,2.0,17.0,97,1.0,1.0,2.0,7.0,4.0,,4.0,1.0,4.0,2.0,6.0,,2.0,3.0,14.0,4.0,6.0,8.0,,,1.0,6.0,2.0,,7.0,25,0.3333333333333333,0.3333333333333333,0.6,1.0,0.5357142857142857,0.8333333333333334,0.5666666666666667,0.875,0.6428571428571429,15.238095238095237,,0.125,0.11627906976744186,0.1111111111111111,0.14285714285714285,1.0,1.0,0.21428571428571427,0.3333333333333333,0.3333333333333333,,0.2857142857142857,0.25,0.25,0.3333333333333333,1.0,0.7857142857142857,0.25,0.5293178571428572,0.5795333333333333,0.4117647058823529,5.82,24.077777777777776,0.26881720430107525,,2.0,5.0,2.0,2.0,2.0,9.0,,1.0,1.0,1.0,,1.0,,,,5.0,,0.3333333333333333,0.5,1.0,,,0.5,0.09090909090909091,0.14285714285714285,0.1111111111111111,0.09090909090909091,,,,0.35714285714285715,0.4,0.4,1.0,1.0,0.6666666666666666,1.0,1.0,,1.0,,,,,,,,,,1.0,,1.0,,,,,,3.0,,0.5,,,,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06666666666666667,0.034482758620689655,0.045454545454545456,0.16666666666666666,0.05263157894736842,0.5,1.0,1.0,0.6307,0.11764705882352941,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
203079,1610612747,Dion Waiters,Dion Waiters,203079,LAL,1128.0,19,-16.0,38,38,15,14,3.0,76,,,,,,,4.0,,,2.0,4.0,,1.0,,4.0,48,1.0,1.0,,2.0,4.0,,,,,1.0,1.0,,1.0,,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,2.0,15,,,0.5,1.0,0.4,1.0,0.4,1.0,0.2,14.634146341463415,1.0,,0.058823529411764705,,,,,,,,0.8,,,,,,0.2,,0.40476,0.3016,0.5,20.025,23.9,0.39473684210526316,2.0,,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,0.125,,,0.14285714285714285,0.5,0.5,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
2730,1610612747,Dwight Howard,Dwight Howard,2730,LAL,2793.0,47,-25.0,96,96,34,27,11.0,192,5.0,7.0,1.0,1.0,1.0,1.0,,,1.0,6.0,8.0,,1.0,5.0,17.0,108,2.0,2.0,3.0,7.0,,,1.0,,,,,,,,,5.0,10.0,12.0,,,2.0,9.0,10.0,,7.0,34,,,0.75,1.0,0.6666666666666666,0.6666666666666666,0.6071428571428571,0.5833333333333334,0.1111111111111111,14.953271028037383,,0.19230769230769232,0.20408163265306123,0.2,0.7777777777777778,0.7142857142857143,0.7142857142857143,0.1111111111111111,1.0,1.0,,0.1111111111111111,,,0.3333333333333333,1.0,0.8888888888888888,,0.5791166666666667,0.5081166666666667,0.4117647058823529,2.7874999999999996,26.2,0.3541666666666667,,,,1.0,1.0,12.0,,,5.0,,,,2.0,,,1.0,3.0,,1.0,1.0,,,,,0.21739130434782608,0.3333333333333333,,0.21052631578947367,,,,,,,,,0.3333333333333333,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,1.0,,,15.0,,,,,,,1.0,1.0,2.0,2.0,5.0,,,1.0,1.0,2.0,3.0,3.0,,1.0,3.0,1.0,1.0,0.8333333333333334,0.07142857142857142,0.03333333333333333,0.045454545454545456,0.2,0.05,1.0,0.5,1.0,,0.29411764705882354,,1.0,3.0,2.0,0.25,1.0,1.0,0.18181818181818182,0.2,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1627936,1610612747,Alex Caruso,Alex Caruso,1627936,LAL,1542.0,26,10.0,53,52,23,26,5.0,105,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,4.0,4.0,9.0,46,1.0,1.0,4.0,6.0,,,1.0,,2.0,1.0,3.0,1.0,,1.0,7.0,,1.0,4.0,3.0,1.0,4.0,2.0,4.0,,6.0,23,0.25,0.25,1.0,1.0,0.5,0.5,0.6428571428571429,0.75,0.8,18.965517241379313,0.75,,0.037037037037037035,,0.2,1.0,1.0,,,,,0.2,,,0.5,1.0,1.0,,0.56648,0.60935,0.6666666666666666,1.6,23.825,0.4339622641509434,,1.0,3.0,,1.0,2.0,3.0,,1.0,,1.0,1.0,1.0,,2.0,1.0,,1.0,1.0,1.0,1.0,,,,0.14285714285714285,,,0.14285714285714285,,,,0.6,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,2.0,,,,0.5,,,,,,,,,,2.0,1.0,3.0,,,,,,,,,0.25,0.1111111111111111,0.13636363636363635,,0.18181818181818182,1.0,,,,,,,,2.0,,,,0.2857142857142857,0.6666666666666666,1.0,1.0,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
2544,1610612747,LeBron James,LeBron James,2544,LAL,2458.0,41,6.0,83,82,26,29,8.0,165,10.0,14.0,2.0,2.0,2.0,3.0,1.0,3.0,8.0,13.0,18.0,4.0,10.0,8.0,46.0,91,4.0,4.0,2.0,13.0,18.0,12.0,8.0,3.0,3.0,4.0,7.0,1.0,3.0,3.0,18.0,6.0,8.0,10.0,2.0,1.0,5.0,2.0,10.0,,13.0,26,0.4,0.4,0.7222222222222222,1.0,0.6785714285714286,0.7857142857142857,0.7419354838709677,0.9285714285714286,0.35714285714285715,38.70967741935484,0.4,0.20689655172413793,0.21052631578947367,0.125,0.5,0.7142857142857143,0.7692307692307693,0.10714285714285714,0.6666666666666666,0.6666666666666666,0.03571428571428571,0.2857142857142857,0.375,0.375,0.2857142857142857,1.0,0.8571428571428571,0.375,0.5419732142857143,0.4825857142857143,0.2826086956521739,3.4444444444444446,25.910000000000004,0.3132530120481928,1.0,1.0,2.0,3.0,3.0,8.0,,1.0,2.0,,1.0,1.0,3.0,,1.0,1.0,,,0.3076923076923077,0.3333333333333333,,0.05555555555555555,,,0.2222222222222222,0.07692307692307693,0.5,0.2222222222222222,1.0,1.0,,0.07142857142857142,0.5,0.5,,,0.42857142857142855,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,10.0,,0.3333333333333333,0.3333333333333333,,,0.3333333333333333,1.0,2.0,1.0,2.0,6.0,2.0,,,2.0,2.0,,,,1.0,,0.5,0.8333333333333334,1.0,0.15384615384615385,,0.05263157894736842,0.2,,0.4,0.6666666666666666,0.5,0.4618166666666667,0.13043478260869565,,1.0,1.0,8.0,,,,0.25806451612903225,0.38095238095238093,,,,1.0,1.0,5.0,1.0,0.07142857142857142,0.14285714285714285,1.0,,True,,,,,,,,,,,,,,,,,,,,
