EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,Arc3FGM,Arc3FGA,FG3M,FG3A,Points,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,Usage,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FtPoints,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APctBlocked,FG2APctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,LongMidRangeFGM,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,AtRimPctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,HeaveAttempts,AtRimAssists,LostBallSteals,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,Charge Fouls Drawn,2pt And 1 Free Throw Trips,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PtsPutbacks,FTOffRebounds,SelfOReb,OffFTReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LongMidRangePctBlocked,on,Technical Free Throw Trips,Defensive 3 Seconds Violations,Blocked3s,BlockedArc3,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,BlockedLongMidRange,DefensiveGoaltends
1626147,1610612751,Justin Anderson,Justin Anderson,1626147,BKN,126.0,2,3,4,4,8,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,25.0,1.0,1.0,1.0,1.0,1.0,1.0,0.53745,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1627789,1610612751,Timothe Luwawu-Cabarrot,Timothe Luwawu-Cabarrot,1627789,BKN,6371.0,106,-6,218,219,437,7.0,22.0,10.0,33.0,48.0,30.0,22.0,7.0,1.0,0.30303030303030304,0.30303030303030304,0.40425531914893614,0.4528301886792453,0.7021276595744681,21.875,0.46808510638297873,0.3181818181818182,0.3181818181818182,1.0,0.8297872340425532,0.3181818181818182,0.5222691489361702,25.139393939393937,65.0,73.0,29.0,4.0,6.0,1.0,1.0,1.0,1.0,6.0,2.0,3.0,11.0,2.0,1.0,5.0,3.0,7.0,4.0,14.0,10.0,254.0,1.0,1.0,7.0,4.0,6.0,1.0,3.0,3.0,8.0,6.0,17.0,4.0,4.0,2.0,1.0,3.0,3.0,6.0,1.0,2.0,2.0,1.0,15.0,6.0,3.0,1.0,10.0,10.0,3.0,3.0,2.0,1.0,2.0,3.0,5.0,2.0,4.0,11.0,1.0,1.0,4.0,1.0,11.0,2.0,1.0,3.0,17.0,65.0,2.0,1.0,0.5,0.5,0.375,0.2857142857142857,1.0,0.3333333333333333,0.125,0.5,0.3,0.6071428571428571,0.030303030303030304,0.14285714285714285,0.3333333333333333,0.09090909090909091,0.4,0.2,0.06818181818181818,0.11538461538461539,0.09375,0.16666666666666666,0.15,0.1276595744680851,0.6666666666666666,0.6666666666666666,0.5,0.1276595744680851,0.0425531914893617,0.23404255319148937,0.2727272727272727,0.3,1.0,0.125,1.0,0.25,0.625,0.09090909090909091,1.0,0.09090909090909091,0.6363636363636364,0.42857142857142855,0.56715625,0.48579545454545453,0.06,0.125,0.029411764705882353,0.125,0.3541666666666667,7.857142857142857,0.2981651376146789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1628386,1610612751,Jarrett Allen,Jarrett Allen,1628386,BKN,7931.0,132,-33,273,275,548,,,,,41.0,,,,,,,0.5833333333333334,0.640625,,13.738019169329075,,,,,0.6666666666666666,,0.5063291666666666,,86.0,87.0,31.0,9.0,16.0,1.0,4.0,1.0,5.0,7.0,1.0,,,,,,,,14.0,24.0,13.0,324.0,2.0,7.0,,2.0,6.0,4.0,10.0,,,5.0,13.0,28.0,,3.0,,3.0,6.0,9.0,5.0,1.0,1.0,2.0,24.0,17.0,21.0,4.0,42.0,59.0,2.0,2.0,5.0,1.0,4.0,6.0,11.0,6.0,1.0,7.0,1.0,2.0,18.0,3.0,16.0,6.0,,2.0,13.0,86.0,2.0,2.0,1.0,1.0,,0.5833333333333334,0.2857142857142857,0.4,0.2857142857142857,0.4,0.3333333333333333,0.5,,0.125,0.14285714285714285,,0.45454545454545453,0.6666666666666666,0.3684210526315789,0.25757575757575757,0.3089430894308943,0.34782608695652173,0.25,0.6666666666666666,0.5625,0.6428571428571429,1.0,0.2916666666666667,0.041666666666666664,,,,,0.5714285714285714,0.25,,,0.5,0.2,,,,0.5012,0.46787,0.2,0.2,,0.14634146341463414,0.3170731707317073,4.445833333333333,0.315018315018315,4.0,1.0,3.0,14.0,17.0,1.0,1.0,1.0,4.0,1.0,1.0,7.0,6.0,1.0,7.0,3.0,0.125,0.208955223880597,0.037037037037037035,0.11486486486486487,0.3333333333333333,0.16279069767441862,0.16666666666666666,0.05660377358490566,0.34615384615384615,0.5,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1629185,1610612751,Chris Chiozza,Chris Chiozza,1629185,BKN,1856.0,31,-6,66,65,131,2.0,9.0,2.0,10.0,9.0,6.0,8.0,2.0,1.0,0.2,0.2222222222222222,0.26666666666666666,0.28125,0.6666666666666666,25.35211267605634,0.6,0.2222222222222222,0.2222222222222222,1.0,0.6666666666666666,0.25,0.47617499999999996,29.749999999999993,17.0,25.0,5.0,,,,,,,2.0,3.0,,1.0,,,1.0,,3.0,1.0,5.0,1.0,68.0,,,1.0,,,,1.0,,3.0,1.0,1.0,,2.0,,,5.0,5.0,10.0,4.0,1.0,2.0,,25.0,2.0,1.0,,3.0,3.0,3.0,,2.0,,2.0,,2.0,,2.0,3.0,,,2.0,,2.0,1.0,,,1.0,17.0,,,,,,0.2,,,,,,0.1,,,,,1.0,,0.09090909090909091,0.1111111111111111,0.10344827586206896,,0.16666666666666666,,,,,0.13333333333333333,0.2,0.06666666666666667,,,,,,,1.0,,,,0.75,,0.5361,0.42133333333333334,0.0625,0.16666666666666666,,,0.1111111111111111,14.88,0.25757575757575757,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,0.3333333333333333,0.3333333333333333,,,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
202066,1610612751,Garrett Temple,Garrett Temple,202066,BKN,7247.0,121,-21,253,251,504,5.0,18.0,9.0,35.0,46.0,24.0,18.0,5.0,0.8888888888888888,0.2571428571428571,0.2571428571428571,0.43617021276595747,0.46938775510204084,0.7446808510638298,18.493150684931507,0.3829787234042553,0.2777777777777778,0.2777777777777778,1.0,0.8723404255319149,0.2777777777777778,0.5423542553191489,24.68857142857142,86.0,85.0,31.0,4.0,6.0,,,2.0,4.0,4.0,2.0,4.0,17.0,2.0,6.0,2.0,2.0,5.0,7.0,12.0,5.0,292.0,1.0,1.0,4.0,,5.0,3.0,6.0,4.0,11.0,,18.0,8.0,6.0,1.0,,1.0,5.0,6.0,4.0,1.0,,,17.0,8.0,1.0,1.0,10.0,10.0,3.0,,4.0,,4.0,1.0,5.0,1.0,4.0,10.0,1.0,,5.0,,5.0,3.0,,,18.0,86.0,,,0.5714285714285714,0.5714285714285714,0.36363636363636365,0.5833333333333334,1.0,0.5,0.5,0.5294117647058824,0.5,0.5294117647058824,,0.08333333333333333,,,0.8,0.16666666666666666,0.018867924528301886,0.13559322033898305,0.08035714285714286,0.047619047619047616,0.1276595744680851,0.1276595744680851,0.6666666666666666,0.8,0.75,0.0851063829787234,0.0425531914893617,0.3617021276595745,0.23529411764705882,0.23529411764705882,0.75,,,0.4,0.4,0.23529411764705882,0.5,0.35294117647058826,0.29411764705882354,0.4,0.5050125,0.527414705882353,0.061224489795918366,0.21428571428571427,,0.10869565217391304,0.391304347826087,8.266666666666667,0.33992094861660077,3.0,,,,,1.0,,,1.0,,1.0,1.0,,1.0,1.0,,0.16666666666666666,,,,,,,,,,0.16666666666666666,,0.75,0.75,0.3333333333333333,,,,,,1.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,0.25,0.5,1.0,0.3333333333333333,,,,,,,,,,,True,,,,,,,,
1627747,1610612751,Caris LeVert,Caris LeVert,1627747,BKN,6512.0,109,-25,225,229,454,4.0,11.0,5.0,12.0,60.0,12.0,11.0,4.0,0.8,0.4166666666666667,0.4166666666666667,0.41228070175438597,0.47619047619047616,0.21052631578947367,27.48091603053435,0.19298245614035087,0.36363636363636365,0.36363636363636365,0.75,0.3684210526315789,0.36363636363636365,0.4460403508771929,26.291666666666668,69.0,71.0,27.0,5.0,9.0,1.0,1.0,1.0,2.0,32.0,4.0,1.0,1.0,,,,2.0,6.0,16.0,45.0,13.0,267.0,1.0,3.0,,,2.0,3.0,13.0,2.0,6.0,7.0,19.0,4.0,28.0,5.0,,15.0,18.0,33.0,13.0,5.0,2.0,1.0,84.0,7.0,4.0,,11.0,19.0,5.0,4.0,4.0,3.0,2.0,5.0,9.0,2.0,3.0,5.0,1.0,,17.0,1.0,16.0,9.0,,1.0,19.0,69.0,1.0,1.0,0.125,0.13333333333333333,0.3333333333333333,0.35555555555555557,0.3333333333333333,0.23076923076923078,0.3333333333333333,0.3157894736842105,0.3333333333333333,0.4318181818181818,,0.1111111111111111,0.125,,0.4444444444444444,,0.0851063829787234,0.14,0.1134020618556701,0.11764705882352941,0.15,0.15789473684210525,0.5555555555555556,0.625,,0.5614035087719298,0.07017543859649122,0.017543859649122806,1.0,1.0,1.0,0.3333333333333333,1.0,,,0.10526315789473684,0.5,,0.3157894736842105,0.3333333333333333,0.36405,0.4359815789473685,0.14516129032258066,0.18,,0.03333333333333333,0.31666666666666665,9.133333333333333,0.30666666666666664,8.0,3.0,2.0,4.0,8.0,,2.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,0.1111111111111111,0.06896551724137931,0.03076923076923077,0.04878048780487805,0.06666666666666667,0.07692307692307693,,0.022727272727272728,0.043478260869565216,0.14285714285714285,0.1,1.0,0.25,0.2857142857142857,0.125,0.75,0.75,0.3333333333333333,,,12.0,1.0,,,,3.0,,4.0,,,,,2.0,2.0,1.0,0.3333333333333333,0.047619047619047616,0.03225806451612903,,,,,True,,,,,,,,
204020,1610612751,Tyler Johnson,Tyler Johnson,204020,BKN,4343.0,72,-48,149,152,301,7.0,16.0,10.0,23.0,46.0,30.0,16.0,7.0,1.0,0.43478260869565216,0.43478260869565216,0.6285714285714286,0.6388888888888888,0.6571428571428571,22.89156626506024,0.45714285714285713,0.4375,0.4375,1.0,0.7142857142857143,0.4375,0.5029757142857143,25.704347826086952,50.0,49.0,16.0,,2.0,,,,,7.0,3.0,3.0,7.0,1.0,5.0,2.0,,2.0,7.0,12.0,2.0,203.0,1.0,2.0,3.0,,8.0,2.0,3.0,2.0,7.0,,10.0,10.0,4.0,3.0,1.0,4.0,3.0,7.0,2.0,1.0,2.0,1.0,17.0,3.0,1.0,,4.0,4.0,,,1.0,,,1.0,2.0,,5.0,8.0,,1.0,2.0,,2.0,1.0,,,10.0,50.0,,,0.7142857142857143,0.7142857142857143,0.2857142857142857,0.5833333333333334,0.5,0.6666666666666666,0.8,0.5,0.8,0.5,0.043478260869565216,0.25,0.2857142857142857,0.14285714285714285,0.5,,0.03571428571428571,0.08108108108108109,0.06153846153846154,0.07692307692307693,0.06451612903225806,0.05714285714285714,,,,0.2,0.08571428571428572,0.2,0.42857142857142855,0.5,1.0,,,0.2,0.4,,,0.5,0.2,,0.48316,0.54803,0.027777777777777776,0.07692307692307693,,0.17391304347826086,0.21739130434782608,10.85,0.33557046979865773,4.0,3.0,,,,,1.0,,,,,1.0,1.0,,1.0,1.0,0.5,,,,,,,,,,0.16666666666666666,1.0,0.5714285714285714,0.8,0.5,1.0,1.0,1.0,,,1.0,,2.0,1.0,2.0,,,,0.6666666666666666,0.5,1.0,0.4,,,,,,,1.0,1.0,1.0,,True,,,,,,,,
1629725,1610612751,Jeremiah Martin,Jeremiah Martin,1629725,BKN,152.0,3,-6,4,5,9,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,2.0,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
203925,1610612751,Joe Harris,Joe Harris,203925,BKN,3596.0,60,5,120,121,241,5.0,6.0,6.0,9.0,26.0,18.0,6.0,5.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.65,0.5,15.492957746478874,0.3333333333333333,0.8333333333333334,0.8333333333333334,1.0,0.6666666666666666,0.8333333333333334,0.46863888888888894,24.7,33.0,34.0,14.0,2.0,3.0,1.0,2.0,1.0,2.0,5.0,1.0,1.0,3.0,1.0,1.0,,,,3.0,9.0,2.0,129.0,1.0,2.0,1.0,,2.0,1.0,4.0,1.0,1.0,1.0,6.0,4.0,2.0,2.0,,1.0,,1.0,,,,,2.0,7.0,8.0,,15.0,16.0,1.0,1.0,1.0,,1.0,1.0,2.0,2.0,5.0,9.0,1.0,1.0,6.0,,4.0,2.0,,,6.0,33.0,1.0,,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.5,0.25,0.3333333333333333,0.5,0.3333333333333333,0.5,,0.2222222222222222,0.2,,0.5,,0.2962962962962963,0.20588235294117646,0.2459016393442623,0.375,0.1724137931034483,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.2777777777777778,0.05555555555555555,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.5,0.3333333333333333,,0.4,0.5,0.2,,,0.37766666666666665,0.39688,0.1,0.18181818181818182,,0.07692307692307693,0.23076923076923078,8.155555555555557,0.275,1.0,,,1.0,1.0,,,,,,,,,,,,,0.03125,,0.016129032258064516,,0.047619047619047616,,,0.26666666666666666,0.25,0.4,,0.2,0.25,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,True,,,,,,,,
1629066,1610612751,Rodions Kurucs,Rodions Kurucs,1629066,BKN,1138.0,19,-25,40,42,82,,2.0,,2.0,6.0,,2.0,,,,,0.6,0.6,0.4,14.634146341463415,0.4,,,,1.0,,0.6231,28.15,13.0,2.0,1.0,3.0,3.0,,,,,,,,,,,,,1.0,3.0,3.0,,55.0,,,,,,,,,1.0,,,6.0,,,,,,,,,,,,,4.0,,4.0,4.0,,,1.0,,,,1.0,,2.0,2.0,,,,,,,,,,13.0,,,1.0,1.0,,1.0,,,,,,,,,,,1.0,,0.36363636363636365,,0.2,,,0.6,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,0.513,,,,,,1.2333333333333334,0.325,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
