EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Arc3FGA,PenaltyArc3FGA,FG3A,OpponentPoints,PenaltyFG3A,NonHeaveArc3FGA,PenaltyOffPossExcludingTakeFouls,FG3APct,Usage,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG2M,FG2A,FG3M,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,ShortMidRangeFGM,LongMidRangeFGM,SecondChanceFtPoints,Technical Free Throw Trips,OffAtRimReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,FTOffRebounds,LongMidRangePctBlocked,OffFTReboundPct,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawnPct,3SecondViolations,on,DefensiveGoaltends,OffensiveGoaltends
1626188,1610612747,Quinn Cook,Quinn Cook,1626188,LAL,112.0,2,-4,5,4,5,3,1,9,1.0,1.0,1.0,9,1.0,1.0,5,1.0,16.666666666666668,1.0,1.0,1.0,0.52245,0.52245,27.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1627936,1610612747,Alex Caruso,Alex Caruso,1627936,LAL,30586.0,510,100,1049,1046,385,394,116,2095,34.0,15.0,61.0,1109,25.0,32.0,382,0.5398230088495575,13.367174280879864,0.3008849557522124,0.3409090909090909,0.9203539823008849,0.5595162162162163,0.5635809523809522,25.61311475409836,0.36701620591039086,31.0,43.0,2.0,3.0,13.0,17.0,7.0,2.0,7.0,27.0,1.0,7.0,3.0,10.0,10.0,1.0,4.0,4.0,31.0,52.0,17.0,24.0,137.0,2.0,3.0,2.0,11.0,10.0,13.0,19.0,7.0,11.0,58.0,46.0,16.0,48.0,3.0,2.0,2.0,10.0,7.0,1.0,38.0,21.0,59.0,13.0,8.0,28.0,4.0,6.0,139.0,9.0,6.0,12.0,17.0,4.0,33.0,15.0,48.0,1.0,23.0,17.0,6.0,16.0,5.0,10.0,15.0,3.0,6.0,1.0,1.0,31.0,1.0,7.0,27.0,55.0,3.0,4.0,2.0,40.0,3.0,1.0,9.0,30.0,2.0,12.0,4.0,10.0,2.0,1.0,4.0,1.0,1.0,5.0,12.0,6.0,58.0,5.0,4.0,0.7419354838709677,0.7666666666666667,0.9411764705882353,0.2786885245901639,0.18181818181818182,0.28,0.288135593220339,0.5961538461538461,0.6666666666666666,0.6842105263157895,0.5,0.35714285714285715,0.5340909090909091,0.5393700787401575,0.35714285714285715,0.5576923076923077,0.01639344262295082,0.1346153846153846,0.11627906976744186,0.2857142857142857,0.029411764705882353,0.5161290322580645,0.15384615384615385,0.07053941908713693,0.029411764705882353,0.05687203791469194,0.037815126050420166,0.06415929203539823,0.033936651583710405,0.045454545454545456,0.061224489795918366,0.0457516339869281,0.023529411764705882,0.05747126436781609,0.05747126436781609,0.1044776119402985,0.0718954248366013,0.017241379310344827,0.018867924528301886,0.5,0.3805309734513274,0.7209302325581395,0.8157894736842105,0.7419354838709677,0.061946902654867256,0.017699115044247787,0.23893805309734514,0.25925925925925924,0.25925925925925924,1.0,0.29411764705882354,0.30303030303030304,0.9,0.21428571428571427,0.6666666666666666,0.5,0.5,0.14285714285714285,1.0,0.2857142857142857,0.25,1.0,0.38636363636363635,0.7647058823529411,0.22727272727272727,0.3,0.26666666666666666,0.3125,0.5186136363636363,0.0975609756097561,0.1935483870967742,0.072992700729927,0.4233576642335766,3.1653846153846152,,,,,,,,,,,,,,,,,,,True,,
1628398,1610612747,Kyle Kuzma,Kyle Kuzma,1628398,LAL,20309.0,338,50,697,701,260,247,73,1398,29.0,12.0,57.0,761,25.0,27.0,259,0.475,19.151670951156813,0.24166666666666667,0.2553191489361702,0.7416666666666667,0.5239358974358974,0.5425556818181817,25.371929824561402,0.37302725968436157,21.0,32.0,2.0,6.0,9.0,13.0,21.0,10.0,11.0,28.0,,1.0,6.0,13.0,7.0,,4.0,2.0,35.0,63.0,18.0,23.0,147.0,2.0,6.0,,5.0,8.0,14.0,22.0,8.0,8.0,60.0,60.0,10.0,54.0,,2.0,2.0,7.0,6.0,,7.0,5.0,12.0,1.0,4.0,4.0,2.0,1.0,29.0,3.0,7.0,16.0,14.0,1.0,31.0,10.0,41.0,3.0,5.0,5.0,,4.0,4.0,1.0,12.0,,3.0,1.0,1.0,16.0,4.0,5.0,18.0,33.0,4.0,3.0,1.0,22.0,1.0,2.0,1.0,30.0,3.0,15.0,1.0,6.0,,,4.0,,,2.0,6.0,1.0,60.0,2.0,1.0,0.8571428571428571,0.8823529411764706,1.0,0.3157894736842105,,0.32,0.32727272727272727,0.5555555555555556,0.3333333333333333,0.6363636363636364,0.5166666666666667,0.18181818181818182,0.5531914893617021,0.5488721804511278,0.3076923076923077,0.5784313725490197,,0.09523809523809523,0.09375,0.14285714285714285,,0.25,0.0625,0.0880503144654088,0.05223880597014925,0.12121212121212122,0.0196078431372549,0.10309278350515463,0.03484320557491289,,0.07407407407407407,0.030303030303030304,,0.08064516129032258,0.05454545454545454,0.14285714285714285,0.125,0.1111111111111111,0.05172413793103448,0.16666666666666666,0.26666666666666666,0.65625,0.7241379310344828,0.9047619047619048,0.175,0.08333333333333333,0.23333333333333334,0.39285714285714285,0.39285714285714285,1.0,0.2413793103448276,0.2413793103448276,1.0,0.5454545454545454,0.3333333333333333,0.5,0.09090909090909091,,,0.36363636363636365,,,0.2765957446808511,0.6923076923076923,0.2765957446808511,0.46153846153846156,0.16666666666666666,0.25925925925925924,0.5456625,0.11363636363636363,0.2,0.05442176870748299,0.40816326530612246,6.860317460317461,7.0,7.0,4.0,1.0,0.08333333333333333,0.3333333333333333,0.3888888888888889,0.5714285714285714,0.7,0.7,1.0,,,,,,,,True,,
201980,1610612747,Danny Green,Danny Green,201980,LAL,9531.0,159,70,332,324,77,84,41,656,20.0,4.0,38.0,325,7.0,20.0,76,0.7037037037037037,15.143603133159269,0.37037037037037035,0.4,0.8518518518518519,0.5221138888888889,0.5532250000000001,24.73157894736842,0.2319277108433735,2.0,8.0,1.0,3.0,,3.0,5.0,3.0,7.0,18.0,2.0,4.0,2.0,3.0,9.0,1.0,7.0,2.0,4.0,16.0,16.0,2.0,58.0,1.0,4.0,3.0,11.0,11.0,,3.0,4.0,1.0,13.0,4.0,4.0,45.0,3.0,2.0,,9.0,3.0,,8.0,3.0,11.0,1.0,2.0,7.0,1.0,,25.0,9.0,4.0,3.0,4.0,1.0,8.0,14.0,22.0,4.0,8.0,5.0,3.0,2.0,,2.0,1.0,,,,,3.0,1.0,2.0,7.0,13.0,1.0,2.0,,2.0,,,,3.0,,1.0,,2.0,2.0,2.0,1.0,,,1.0,4.0,1.0,13.0,,,0.5,0.6666666666666666,0.9375,0.42105263157894735,0.2727272727272727,0.5714285714285714,0.42105263157894735,0.25,0.25,,0.5185185185185185,0.36666666666666664,0.6,0.5181818181818182,0.36666666666666664,0.6,,0.1875,0.125,0.2,,0.6666666666666666,0.125,0.04938271604938271,0.0625,0.0410958904109589,0.11842105263157894,0.045454545454545456,0.09285714285714286,,0.14285714285714285,0.15555555555555556,0.06451612903225806,,0.037037037037037035,0.1111111111111111,0.058823529411764705,,0.12903225806451613,0.25,0.14814814814814814,0.25,0.2857142857142857,0.5,0.09259259259259259,0.05555555555555555,0.3333333333333333,0.3888888888888889,0.3888888888888889,0.8571428571428571,0.45,0.45,1.0,0.2,0.3333333333333333,,0.26666666666666666,0.5,0.5,0.4666666666666667,0.14285714285714285,1.0,0.3,,0.3,0.6666666666666666,0.5,0.45,0.5591875000000001,0.01818181818181818,0.058823529411764705,0.1896551724137931,0.22413793103448276,7.3687499999999995,1.0,1.0,,1.0,0.06451612903225806,0.2,0.25,,0.3333333333333333,0.5,1.0,1.0,0.3333333333333333,0.07142857142857142,,,,,True,,
202693,1610612747,Markieff Morris,Markieff Morris,202693,LAL,15252.0,254,59,508,505,136,133,54,1013,28.0,5.0,45.0,524,8.0,28.0,136,0.703125,13.604240282685511,0.4375,0.38461538461538464,0.921875,0.556259375,0.5488423076923077,24.84888888888889,0.2677165354330709,9.0,14.0,,2.0,2.0,3.0,4.0,1.0,7.0,17.0,1.0,1.0,2.0,3.0,11.0,,1.0,1.0,11.0,19.0,18.0,7.0,83.0,,2.0,1.0,2.0,3.0,3.0,5.0,3.0,4.0,19.0,20.0,2.0,54.0,,,,11.0,2.0,,7.0,10.0,17.0,5.0,5.0,6.0,,1.0,44.0,5.0,1.0,17.0,19.0,3.0,39.0,8.0,47.0,,4.0,4.0,,5.0,1.0,5.0,5.0,,,1.0,,10.0,1.0,,20.0,34.0,1.0,3.0,1.0,8.0,,1.0,1.0,9.0,1.0,1.0,1.0,2.0,,,2.0,,,,2.0,2.0,19.0,4.0,1.0,0.9090909090909091,0.9090909090909091,1.0,0.4,0.5,0.375,0.4,0.5789473684210527,,0.6,0.59375,0.375,0.5769230769230769,0.6194029850746269,0.375,0.6333333333333333,,0.10526315789473684,0.07142857142857142,0.25,,0.5,0.3,0.1532258064516129,0.01098901098901099,0.1574074074074074,0.03937007874015748,0.15517241379310345,0.027522935779816515,0.03571428571428571,,0.047619047619047616,0.023255813953488372,0.14285714285714285,0.16326530612244897,0.15384615384615385,0.13157894736842105,0.21875,,1.0,0.21875,0.6428571428571429,0.6923076923076923,1.0,0.0625,0.015625,0.265625,0.4117647058823529,0.4117647058823529,1.0,0.39285714285714285,0.39285714285714285,1.0,0.5,,,0.25,1.0,1.0,0.25,,,0.23076923076923078,0.6666666666666666,0.23076923076923078,0.6666666666666666,0.2,0.39285714285714285,0.5017499999999999,0.045454545454545456,0.05263157894736842,0.03614457831325301,0.2289156626506024,4.052631578947368,2.0,,,,,0.5,0.6666666666666666,0.5,,,,2.0,,0.125,2.0,1.0,0.0425531914893617,,True,,
200765,1610612747,Rajon Rondo,Rajon Rondo,200765,LAL,14915.0,249,23,506,504,199,192,46,1010,28.0,10.0,36.0,579,13.0,28.0,197,0.47368421052631576,19.32021466905188,0.3684210526315789,0.4166666666666667,0.8157894736842105,0.5198065789473685,0.5270645833333333,25.71388888888889,0.3932806324110672,13.0,26.0,1.0,2.0,3.0,7.0,10.0,4.0,3.0,8.0,,1.0,1.0,3.0,10.0,1.0,1.0,6.0,19.0,40.0,13.0,7.0,84.0,2.0,4.0,1.0,2.0,8.0,3.0,11.0,7.0,2.0,29.0,8.0,30.0,36.0,3.0,,,10.0,2.0,,43.0,16.0,59.0,12.0,4.0,33.0,5.0,5.0,134.0,7.0,1.0,19.0,17.0,2.0,38.0,8.0,46.0,,18.0,13.0,5.0,10.0,9.0,6.0,16.0,3.0,4.0,,,26.0,,13.0,4.0,24.0,,,3.0,11.0,,2.0,,13.0,1.0,5.0,2.0,,1.0,1.0,,,,,1.0,1.0,29.0,4.0,2.0,0.21052631578947367,0.21052631578947367,0.9230769230769231,0.3611111111111111,0.5,0.5384615384615384,0.3611111111111111,0.475,0.5,0.2727272727272727,0.506578947368421,0.5833333333333334,0.5625,0.5121951219512195,0.5714285714285714,0.5576923076923077,,0.05,0.038461538461538464,0.1,,0.38461538461538464,0.18181818181818182,0.1827956989247312,0.01098901098901099,0.2,0.0660377358490566,0.19148936170212766,0.04060913705583756,,0.038461538461538464,0.02857142857142857,0.1388888888888889,0.125,0.2222222222222222,0.23529411764705882,0.2,0.2,,1.0,0.34210526315789475,0.5,0.52,0.15384615384615385,0.13157894736842105,0.05263157894736842,0.10526315789473684,0.375,0.375,1.0,0.35714285714285715,0.35714285714285715,0.9,0.3333333333333333,0.5,,0.16666666666666666,,,0.16666666666666666,1.0,1.0,0.2916666666666667,0.42857142857142855,0.125,0.3333333333333333,0.6,0.35714285714285715,0.35145000000000004,0.0625,0.11363636363636363,0.09523809523809523,0.34523809523809523,5.1325,3.0,3.0,1.0,,,0.3,0.3333333333333333,0.3333333333333333,0.75,0.75,0.3333333333333333,,,,,,,,True,,
201162,1610612747,Jared Dudley,Jared Dudley,201162,LAL,441.0,7,-7,15,15,12,14,1,30,1.0,1.0,1.0,19,1.0,1.0,12,1.0,11.76470588235294,1.0,1.0,1.0,0.47625,0.47625,26.4,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
203484,1610612747,Kentavious Caldwell-Pope,Kentavious Caldwell-Pope,203484,LAL,11383.0,190,-12,391,392,178,194,48,783,21.0,10.0,41.0,449,20.0,21.0,176,0.6212121212121212,17.48878923766816,0.3181818181818182,0.3448275862068966,0.8181818181818182,0.5366204545454547,0.5321931034482759,24.378048780487806,0.45524296675191817,7.0,13.0,3.0,5.0,2.0,5.0,5.0,7.0,7.0,20.0,1.0,1.0,4.0,10.0,4.0,,,3.0,11.0,25.0,11.0,11.0,66.0,3.0,5.0,1.0,1.0,9.0,3.0,9.0,7.0,3.0,30.0,16.0,6.0,33.0,,4.0,,4.0,1.0,,6.0,1.0,7.0,,1.0,6.0,,,15.0,1.0,3.0,5.0,5.0,,10.0,4.0,14.0,,3.0,1.0,2.0,4.0,1.0,3.0,2.0,,1.0,,,6.0,,4.0,2.0,14.0,,4.0,1.0,9.0,,,,14.0,2.0,6.0,2.0,,1.0,1.0,,,,,1.0,,30.0,5.0,2.0,0.7272727272727273,0.8888888888888888,1.0,0.2682926829268293,1.0,0.35,0.2682926829268293,0.44,0.6,0.3333333333333333,0.4166666666666667,0.75,0.46551724137931033,0.4583333333333333,0.75,0.4838709677419355,,0.04,0.07692307692307693,,,0.6666666666666666,,0.05555555555555555,0.03125,0.06666666666666667,0.011764705882352941,0.06060606060606061,0.022099447513812154,,0.038461538461538464,0.02040816326530612,,0.125,0.03225806451612903,,0.06896551724137931,0.058823529411764705,,,0.19696969696969696,0.5384615384615384,0.5833333333333334,0.5714285714285714,0.07575757575757576,0.10606060606060606,0.30303030303030304,0.35,0.35,1.0,0.19047619047619047,0.19047619047619047,1.0,0.8333333333333334,0.6,0.3333333333333333,0.16666666666666666,1.0,1.0,,,,0.1724137931034483,0.4,0.3448275862068966,0.4,0.3,0.19047619047619047,0.5285,0.08571428571428572,0.20689655172413793,0.13636363636363635,0.45454545454545453,7.996,3.0,1.0,,,0.05,0.6,0.6,1.0,0.14285714285714285,0.14285714285714285,1.0,,,,,,,,True,,
2730,1610612747,Dwight Howard,Dwight Howard,2730,LAL,5440.0,91,35,190,190,65,60,24,380,1.0,1.0,1.0,184,1.0,1.0,65,0.037037037037037035,18.264840182648403,0.037037037037037035,0.14285714285714285,0.8518518518518519,0.5848425925925925,0.6020785714285716,29.9,0.34210526315789475,13.0,22.0,4.0,12.0,2.0,5.0,4.0,,,,,,,,1.0,,,1.0,15.0,26.0,1.0,9.0,42.0,5.0,13.0,,,11.0,3.0,6.0,1.0,5.0,14.0,22.0,8.0,3.0,,6.0,,1.0,2.0,,2.0,2.0,4.0,2.0,,1.0,,1.0,10.0,4.0,8.0,7.0,8.0,3.0,18.0,14.0,32.0,1.0,5.0,3.0,2.0,1.0,,,4.0,,1.0,,,5.0,,2.0,7.0,21.0,,3.0,3.0,16.0,,2.0,1.0,18.0,1.0,6.0,4.0,3.0,,,1.0,,,2.0,3.0,1.0,14.0,2.0,3.0,0.7333333333333333,0.9166666666666666,1.0,1.0,,1.0,1.0,0.5769230769230769,0.38461538461538464,0.5,0.6111111111111112,0.38461538461538464,0.6428571428571429,0.5833333333333334,0.39285714285714285,0.6363636363636364,,0.07692307692307693,0.045454545454545456,0.25,,0.2,0.42857142857142855,0.14814814814814814,0.17777777777777778,0.1794871794871795,0.09523809523809523,0.16129032258064516,0.13793103448275862,0.1875,,0.06896551724137931,0.15384615384615385,0.26666666666666666,0.14285714285714285,0.08,0.15384615384615385,0.23076923076923078,0.1111111111111111,0.3333333333333333,0.8148148148148148,0.5909090909090909,0.6190476190476191,0.6923076923076923,0.14814814814814814,,,,,,1.0,1.0,1.0,0.9230769230769231,0.3333333333333333,0.25,,,,,,,0.7142857142857143,0.4,,,1.0,1.0,0.5895124999999999,0.1875,0.1935483870967742,0.2619047619047619,0.3333333333333333,2.2153846153846155,2.0,,1.0,,0.2631578947368421,0.5,0.6666666666666666,1.0,,,,2.0,,0.2,,,,1.0,True,,
1629659,1610612747,Talen Horton-Tucker,Talen Horton-Tucker,1629659,LAL,428.0,7,6,16,16,3,3,2,32,,,2.0,13,1.0,,3,0.4,26.31578947368421,,,0.8,0.61336,0.658625,22.9,0.1875,,2.0,,,,1.0,1.0,,1.0,2.0,,,1.0,1.0,,,,,1.0,3.0,1.0,,5.0,,,,,,,1.0,1.0,,3.0,2.0,,3.0,,,,,,,,,,,,,,,,,,1.0,1.0,,2.0,,2.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,3.0,,,1.0,1.0,1.0,0.5,,1.0,0.5,0.3333333333333333,,,0.5,,0.75,0.5,,0.75,,,,,,,,0.25,,0.3333333333333333,,0.2857142857142857,,,,,,,,1.0,0.3333333333333333,,,,0.4,,,,0.2,,0.4,0.5,0.5,1.0,,,,,,,,,,,,,0.5,,0.5,1.0,,,,,,,0.6,4.133333333333334,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,True,,
