EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Clear Path Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,DefShortMidRangeReboundPct,PenaltyCorner3FGM,BadPassSteals,Loose Ball Fouls Drawn,Arc3PctBlocked,DefCorner3ReboundPct,PenaltyCorner3Accuracy,Loose Ball Fouls,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,OffAtRimReboundPct,OffCorner3ReboundPct,SecondChanceFtPoints,Charge Fouls,FTOffRebounds,FTDefRebounds,Travels,Offensive Fouls Drawn,LongMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,LostBallOutOfBoundsTurnovers,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,on,HeaveAttempts
1626196,1610612755,Josh Richardson,Josh Richardson,1626196,PHI,8654.0,144,-20.0,288,286,107,73.0,42,574,5.0,10.0,2.0,3.0,2.0,3.0,3.0,9.0,2.0,9.0,1.0,3.0,2.0,9.0,25.0,2.0,3.0,8.0,10.0,28.0,10.0,28.0,17.0,67.0,334,2.0,4.0,2.0,4.0,5.0,10.0,3.0,10.0,11.0,30.0,10.0,10.0,27.0,3.0,2.0,25.0,9.0,6.0,1.0,8.0,5.0,13.0,4.0,1.0,5.0,1.0,2.0,31.0,1.0,3.0,7.0,4.0,11.0,4.0,15.0,2.0,2.0,2.0,5.0,1.0,3.0,3.0,2.0,1.0,8.0,1.0,2.0,4.0,12.0,1.0,1.0,11.0,18.0,2.0,1.0,5.0,1.0,3.0,2.0,2.0,2.0,2.0,30.0,107,1.0,3.0,0.5,0.5555555555555556,0.9,0.35714285714285715,0.3,0.35714285714285715,0.35714285714285715,0.5,0.5,0.44642857142857145,0.3333333333333333,0.475,0.5238095238095238,0.3333333333333333,0.58,0.5,0.03571428571428571,0.21428571428571427,0.3,0.3333333333333333,0.3333333333333333,21.068249258160236,0.625,0.05555555555555555,0.036585365853658534,0.10144927536231885,0.014492753623188406,0.07801418439716312,0.026490066225165563,0.05405405405405406,0.045454545454545456,0.017857142857142856,0.09523809523809523,0.08,0.11666666666666667,0.06896551724137931,1.0,0.17857142857142858,0.5,0.7142857142857143,0.6,0.16071428571428573,0.3333333333333333,0.5,0.3333333333333333,0.16071428571428573,0.2222222222222222,0.2222222222222222,0.5,0.05357142857142857,0.3333333333333333,0.5,1.0,0.44642857142857145,0.36,0.36,0.8888888888888888,0.5,0.6666666666666666,0.5,0.3333333333333333,0.15,0.6666666666666666,0.1,0.4,0.375,0.6785714285714286,0.36,0.4618696428571429,0.5421199999999999,0.45093999999999995,0.1,0.16129032258064516,0.034482758620689655,0.05970149253731343,0.44776119402985076,8.428571428571427,26.51785714285714,0.3715277777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1627788,1610612755,Furkan Korkmaz,Furkan Korkmaz,1627788,PHI,1054.0,18,23.0,34,35,28,10.0,6,69,,,,,,,,1.0,,,,,,,2.0,,,2.0,,1.0,,2.0,1.0,1.0,24,,,,,,1.0,,2.0,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,1.0,2.0,3.0,,3.0,,,,,,,,,,,,,,,,,1.0,3.0,,,,1.0,,,,,,1.0,28,,,,,,,,,,,,,,,0.125,,0.125,0.6666666666666666,,,,,,9.523809523809524,,0.125,,0.1111111111111111,,0.12,,,,,,,0.1111111111111111,,,,,,,0.3333333333333333,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,0.6666666666666666,,0.6666666666666666,,0.5071,,0.5071,0.25,,0.3333333333333333,,1.0,10.5,26.2,0.8235294117647058,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1629003,1610612755,Shake Milton,Shake Milton,1629003,PHI,6343.0,106,-18.0,214,212,68,39.0,23,426,2.0,2.0,,,1.0,1.0,4.0,8.0,2.0,5.0,3.0,4.0,1.0,6.0,17.0,2.0,1.0,7.0,8.0,15.0,9.0,21.0,5.0,48.0,250,,,2.0,,2.0,4.0,2.0,8.0,,10.0,6.0,10.0,24.0,3.0,,17.0,6.0,1.0,2.0,7.0,3.0,10.0,2.0,1.0,5.0,,2.0,23.0,,1.0,6.0,3.0,9.0,1.0,10.0,,2.0,,5.0,,2.0,1.0,3.0,,6.0,,2.0,8.0,11.0,,,6.0,5.0,1.0,,3.0,,,,,,,10.0,68,2.0,,0.375,0.375,0.8888888888888888,0.42857142857142855,0.25,0.42857142857142855,0.5333333333333333,,0.5,0.5972222222222222,,0.4166666666666667,0.631578947368421,,0.4166666666666667,0.5833333333333334,0.09523809523809523,0.06666666666666667,,0.125,,18.410041841004183,0.8333333333333334,0.06,0.0196078431372549,0.11320754716981132,,0.08737864077669903,0.009708737864077669,0.034482758620689655,,,0.06666666666666667,0.125,0.09090909090909091,,,0.05555555555555555,1.0,1.0,0.5,0.2222222222222222,0.5,0.5714285714285714,0.25,0.1388888888888889,0.4,0.4,0.5,0.1111111111111111,0.75,0.75,1.0,0.4722222222222222,0.35294117647058826,0.4,0.8333333333333334,,,,1.0,0.08333333333333333,1.0,0.08333333333333333,0.5833333333333334,0.14285714285714285,0.6388888888888888,0.35294117647058826,0.487836111111111,0.52335,0.5071125,0.07894736842105263,0.17647058823529413,,,0.20833333333333334,10.526666666666667,25.733333333333338,0.3177570093457944,,1.0,2.0,1.0,0.11764705882352941,0.2222222222222222,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201143,1610612755,Al Horford,Al Horford,201143,PHI,5805.0,97,-12.0,197,194,72,53.0,26,391,5.0,8.0,3.0,3.0,2.0,4.0,2.0,5.0,,,,2.0,,,,,,,7.0,13.0,,2.0,4.0,18.0,232,3.0,3.0,,6.0,2.0,6.0,,,2.0,6.0,4.0,10.0,,,6.0,,,2.0,,4.0,3.0,7.0,2.0,1.0,3.0,,1.0,17.0,3.0,5.0,7.0,8.0,15.0,8.0,23.0,2.0,1.0,,,2.0,,2.0,,,2.0,,,4.0,11.0,,,6.0,6.0,,,2.0,,1.0,,,4.0,1.0,6.0,72,1.0,1.0,0.2857142857142857,0.5,,,,,0.5384615384615384,1.0,0.3333333333333333,0.4666666666666667,1.0,0.3333333333333333,0.5,1.0,0.375,0.13333333333333333,,0.15384615384615385,0.125,0.2,,8.88888888888889,,0.17777777777777778,0.10638297872340426,0.14893617021276595,0.057692307692307696,0.16304347826086957,0.08080808080808081,0.19047619047619047,,0.023809523809523808,0.2857142857142857,0.058823529411764705,0.14634146341463414,0.3333333333333333,0.25,0.5333333333333333,0.625,0.7142857142857143,0.4,0.3333333333333333,0.4,0.5,,,,,,0.13333333333333333,,,,,,,,1.0,1.0,,,0.6666666666666666,0.5,,,,0.6666666666666666,,0.4712633333333333,0.5271,0.4893,0.11764705882352941,0.13333333333333333,,0.3333333333333333,0.3333333333333333,4.461538461538462,23.1,0.36548223350253806,0.21428571428571427,,1.0,1.0,,0.16666666666666666,,3.0,4.0,1.0,1.0,2.0,1.0,0.08333333333333333,0.2,,,,,,,,,,,,,,,,,,True,
202699,1610612755,Tobias Harris,Tobias Harris,202699,PHI,7525.0,125,-11.0,251,251,86,66.0,35,502,7.0,13.0,2.0,7.0,3.0,6.0,7.0,16.0,3.0,5.0,,3.0,1.0,2.0,11.0,,,3.0,17.0,34.0,2.0,14.0,10.0,50.0,292,3.0,8.0,,8.0,7.0,12.0,,4.0,7.0,21.0,6.0,28.0,3.0,3.0,4.0,11.0,2.0,2.0,,7.0,8.0,15.0,7.0,1.0,4.0,2.0,1.0,38.0,5.0,7.0,13.0,7.0,20.0,12.0,32.0,2.0,2.0,,3.0,,2.0,2.0,1.0,,5.0,,,4.0,7.0,,1.0,7.0,12.0,,,6.0,,,,,1.0,1.0,21.0,86,,,0.17647058823529413,0.2,0.5,0.14285714285714285,,0.14285714285714285,0.5,0.375,0.5833333333333334,0.4166666666666667,0.375,0.4375,0.46296296296296297,0.4444444444444444,0.525,0.2916666666666667,,0.058823529411764705,,0.125,,20.068027210884352,0.6,0.11666666666666667,0.10294117647058823,0.203125,0.08196721311475409,0.16129032258064516,0.09302325581395349,0.09375,0.125,0.10204081632653061,,0.09090909090909091,0.2,0.07407407407407407,1.0,0.2708333333333333,0.5384615384615384,0.5384615384615384,0.2857142857142857,0.3333333333333333,0.4375,0.5,0.14285714285714285,0.10416666666666667,0.6,0.6,,0.0625,,,,0.22916666666666666,0.18181818181818182,0.18181818181818182,0.5,0.875,0.2857142857142857,,,0.375,0.5,0.0625,0.1875,,0.5625,0.18181818181818182,0.4646427083333334,0.44494,0.47464687499999997,0.1111111111111111,0.15,,0.16,0.42,7.714705882352941,25.414285714285715,0.3426294820717131,0.22727272727272727,,2.0,1.0,,0.2222222222222222,,,1.0,,,1.0,,0.1,,2.0,1.0,,,,,,,,,,,,,,,,True,
203954,1610612755,Joel Embiid,Joel Embiid,203954,PHI,6737.0,112,-37.0,225,222,73,41.0,33,447,10.0,15.0,1.0,6.0,4.0,7.0,5.0,14.0,9.0,14.0,,,,3.0,13.0,,2.0,7.0,24.0,43.0,3.0,13.0,41.0,98.0,271,1.0,12.0,,9.0,7.0,14.0,2.0,7.0,19.0,39.0,32.0,16.0,6.0,3.0,2.0,13.0,3.0,2.0,,2.0,3.0,5.0,3.0,,1.0,,1.0,13.0,4.0,4.0,14.0,15.0,32.0,9.0,41.0,,6.0,1.0,7.0,1.0,3.0,6.0,4.0,,13.0,,4.0,9.0,15.0,,3.0,34.0,49.0,3.0,,19.0,,7.0,,,4.0,3.0,39.0,73,1.0,7.0,0.6666666666666666,0.6956521739130435,0.6666666666666666,0.23076923076923078,0.2857142857142857,0.23076923076923078,0.5581395348837209,0.08333333333333333,0.5,0.5089285714285714,0.08333333333333333,0.47619047619047616,0.620253164556962,0.28125,0.5909090909090909,0.23214285714285715,,0.046511627906976744,,0.07142857142857142,,35.11450381679389,0.5384615384615384,0.28846153846153844,0.06060606060606061,0.28,0.08,0.28431372549019607,0.06896551724137931,,0.16666666666666666,0.04878048780487805,0.2,0.35294117647058826,0.27906976744186046,,0.75,0.26785714285714285,0.6666666666666666,0.6666666666666666,0.8,0.25,0.35714285714285715,0.38461538461538464,0.4,0.25,0.6428571428571429,0.6923076923076923,0.6666666666666666,,,,,0.23214285714285715,0.23076923076923078,0.23076923076923078,0.6666666666666666,0.5,0.16666666666666666,,,0.3333333333333333,0.5714285714285714,,0.3333333333333333,0.2857142857142857,0.5,0.23076923076923078,0.43991785714285714,0.44193750000000004,0.4333523809523809,0.2638888888888889,0.3220338983050847,,0.09183673469387756,0.3979591836734694,9.551162790697674,26.56153846153846,0.3244444444444444,0.3,,5.0,1.0,,0.2857142857142857,,1.0,4.0,2.0,,2.0,,0.058823529411764705,0.2222222222222222,7.0,,1.0,3.0,2.0,1.0,0.07142857142857142,1.0,0.2,,,,,,,,,True,
1629680,1610612755,Matisse Thybulle,Matisse Thybulle,1629680,PHI,2585.0,43,-21.0,82,82,37,32.0,15,164,2.0,2.0,,,,,,1.0,,,,1.0,1.0,1.0,3.0,1.0,,1.0,2.0,3.0,1.0,4.0,,7.0,105,,,1.0,3.0,,,,2.0,,,4.0,,3.0,,,3.0,1.0,,,1.0,,1.0,,,,1.0,,2.0,,1.0,1.0,2.0,3.0,1.0,4.0,,3.0,3.0,,,,2.0,,,2.0,1.0,,1.0,4.0,,,,,,,,,,1.0,1.0,1.0,1.0,,37,1.0,,1.0,1.0,1.0,0.25,,0.25,0.6666666666666666,,,0.5,1.5,,0.5,1.5,,0.5714285714285714,,,,,,9.183673469387756,,0.11764705882352941,0.034482758620689655,0.05,,0.08108108108108109,0.02127659574468085,0.09090909090909091,,,,0.14285714285714285,0.0625,,1.0,0.2857142857142857,1.0,1.0,1.0,0.14285714285714285,,,,,,,,0.14285714285714285,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,,,,1.0,,,0.5,0.5,,0.8571428571428571,0.3333333333333333,0.5418000000000001,,0.5826,,,,0.42857142857142855,,5.366666666666667,26.049999999999997,0.45121951219512196,0.2,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,True,
202692,1610612755,Alec Burks,Alec Burks,202692,PHI,3383.0,56,-5.0,111,111,45,50.0,23,222,3.0,8.0,1.0,3.0,1.0,4.0,,3.0,3.0,8.0,,4.0,2.0,3.0,7.0,3.0,1.0,4.0,6.0,19.0,3.0,11.0,4.0,25.0,124,1.0,4.0,4.0,5.0,2.0,10.0,1.0,6.0,1.0,8.0,4.0,8.0,6.0,3.0,2.0,7.0,3.0,1.0,1.0,1.0,,1.0,,,1.0,,,2.0,1.0,4.0,3.0,1.0,4.0,5.0,9.0,2.0,1.0,,1.0,,1.0,,,,1.0,,,1.0,4.0,,,5.0,5.0,1.0,,3.0,,,,,2.0,,8.0,45,1.0,,0.3333333333333333,0.4,0.6666666666666666,0.2727272727272727,0.16666666666666666,0.2727272727272727,0.3157894736842105,0.25,0.2,0.35,0.3125,0.21875,0.390625,0.3125,0.23529411764705882,0.36666666666666664,0.09090909090909091,0.05263157894736842,,0.3333333333333333,0.25,23.571428571428573,1.0,0.029411764705882353,0.09302325581395349,0.1111111111111111,0.037037037037037035,0.06557377049180328,0.07142857142857142,0.06666666666666667,,,0.1,,0.07692307692307693,0.10526315789473684,,0.26666666666666666,0.375,0.375,0.3333333333333333,0.1,,,,0.26666666666666666,0.375,0.375,0.3333333333333333,0.13333333333333333,,,,0.23333333333333334,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.375,0.3333333333333333,,0.375,0.25,0.25,0.125,0.25,0.25,0.6333333333333333,0.42857142857142855,0.5025616666666667,0.5548125,0.506190625,0.09375,0.14285714285714285,,0.2,0.32,9.284210526315789,24.972727272727273,0.40540540540540543,,,1.0,1.0,,1.0,,1.0,2.0,,1.0,1.0,,0.2,0.14285714285714285,,,,,,,,,,1.0,1.0,,0.25,0.3333333333333333,1.0,1.0,0.125,True,
203118,1610612755,Mike Scott,Mike Scott,203118,PHI,540.0,9,1.0,18,17,9,,3,35,,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,15,,,,,,,,1.0,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,3.0,1.0,,1.0,2.0,3.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,1.0,,,,,,4.545454545454546,,0.2222222222222222,,0.5,0.2,0.2727272727272727,0.09090909090909091,,,0.25,0.25,1.0,0.5,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,0.3621,,0.3621,,,,,,,27.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
203526,1610612755,Raul Neto,Raul Neto,203526,PHI,644.0,11,,20,20,10,1.0,4,40,,,,,,,,1.0,,,,,,,1.0,1.0,,1.0,,1.0,,1.0,,,23,,,1.0,,,,,1.0,,,,,,,,1.0,,1.0,,3.0,,3.0,,,,1.0,2.0,6.0,,,2.0,,2.0,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,0.5,,1.0,,1.0,,7.692307692307692,,,,0.5,,0.2222222222222222,,,,,,,0.5,,,,,,,0.5,,,,,,,,,,,,0.5,,,,,,,1.0,,,,1.0,,0.5,,0.479825,0.55935,0.55935,,,,,,4.1,27.7,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
