EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,ShortMidRangeFGA,FG2M,PtsAssisted2s,Fg2aBlocked,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,PenaltyTurnovers,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,FG2APctBlocked,AtRimPctBlocked,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,OffThreePtRebounds,OffRebounds,Steals,LostBallSteals,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,Arc3Assists,ShortMidRangeFGM,LongMidRangeFGA,SecondChanceCorner3FGA,SecondChanceFG3A,PenaltyFG2M,PtsUnassisted2s,AtRimAssists,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedAtRim,PenaltyFg2Pct,ShortMidRangePctBlocked,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,LongMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,OffTwoPtRebounds,FTDefRebounds,SelfOReb,BlockedLongMidRange,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffLongMidRangeReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,SecondChanceFtPoints,DefensiveGoaltends,OffShortMidRangeReboundPct,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,OffAtRimReboundPct,DefAtRimReboundPct,Loose Ball Fouls,on,Offensive Fouls,ShortMidRangeAssists,FTOffRebounds,BadPassSteals,Travels,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,OffFTReboundPct,OffCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,HeaveAttempts,Fg3aBlocked,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,DefFTReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Charge Fouls,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LongMidRangePctBlocked
1626147,1610612751,Justin Anderson,Justin Anderson,1626147,BKN,1201.0,20,-9.0,44,43,28.0,9.0,6.0,87,1.0,1.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,4.0,7.0,4.0,16.0,57,1.0,3.0,4.0,4.0,13.0,9.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,6.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,28.0,1.0,0.75,0.5714285714285714,0.75,0.5714285714285714,0.75,0.9,0.8,0.9285714285714286,0.875,22.0,1.0,0.1111111111111111,0.8571428571428571,0.4375,0.14285714285714285,0.8333333333333334,1.0,1.0,0.125,0.5,0.5,0.5,1.0,0.375,0.6666666666666666,0.6666666666666666,0.5,0.2,0.2,1.0,0.6,0.6666666666666666,1.0,0.6666666666666666,0.53138125,0.5272300000000001,0.1111111111111111,0.5,0.8125,2.2,24.72857142857143,0.6363636363636364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629058,1610612751,Dzanan Musa,Dzanan Musa,1629058,BKN,1325.0,22,-6.0,49,47,28.0,9.0,7.0,96,2.0,,,,,,,2.0,,1.0,3.0,,2.0,6.0,8.0,60,1.0,,1.0,4.0,4.0,,,2.0,,,1.0,1.0,1.0,,3.0,,,,,1.0,1.0,2.0,,,4.0,7.0,2.0,2.0,,,1.0,1.0,4.0,28.0,2.0,,,,,0.2,,0.5,0.5,0.4,17.857142857142854,0.5,,,,,,,1.0,0.4,,,,,0.4,,,,,,,0.5,,0.8,,0.4329700000000001,0.403775,0.3333333333333333,0.5,0.5,5.8999999999999995,27.2,0.5714285714285714,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629066,1610612751,Rodions Kurucs,Rodions Kurucs,1629066,BKN,512.0,9,,19,18,,,2.0,37,2.0,,,,,,,,,,2.0,,,,2.0,21,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,0.5,,0.5,,,9.523809523809524,,0.14285714285714285,,0.09090909090909091,,,,,1.0,,,,,,,,,,,,,,1.0,,0.5468999999999999,,,,,2.6,,,1.0,,1.0,2.0,,,,,,,,1.0,1.0,0.5,,,0.5,0.5,1.0,,1.0,1.0,1.0,1.0,0.14285714285714285,0.09090909090909091,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629185,1610612751,Chris Chiozza,Chris Chiozza,1629185,BKN,294.0,5,4.0,11,11,,,1.0,22,,,,,,,2.0,3.0,,,,2.0,3.0,,6.0,11,,,,,,,6.0,3.0,2.0,,1.0,1.0,,,3.0,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,0.6666666666666666,,0.6666666666666666,1.0,,1.0,,1.0,25.0,,,0.3333333333333333,0.16666666666666666,,,0.5,,,,,,,1.0,0.6666666666666666,0.6666666666666666,,,,,,,1.0,0.6666666666666666,0.51115,,,,,,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629725,1610612751,Jeremiah Martin,Jeremiah Martin,1629725,BKN,1616.0,27,-15.0,58,57,28.0,10.0,8.0,115,2.0,,2.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,9.0,3.0,5.0,1.0,12.0,79,5.0,2.0,3.0,,8.0,3.0,6.0,2.0,1.0,2.0,2.0,4.0,1.0,,10.0,1.0,2.0,3.0,3.0,1.0,,2.0,1.0,2.0,3.0,1.0,,,1.0,,1.0,,8.0,28.0,,0.3333333333333333,0.6,0.6666666666666666,0.6,0.39285714285714285,0.5,0.42857142857142855,0.5,0.35714285714285715,24.242424242424242,0.5,0.13333333333333333,0.1,0.12,0.125,0.125,,,0.14285714285714285,0.21428571428571427,0.6666666666666666,0.6666666666666666,0.5,0.14285714285714285,0.5,0.5,,,0.125,1.0,0.25,0.5,0.5,0.5,0.4793464285714286,0.448525,0.07142857142857142,,0.6666666666666666,10.144444444444444,24.619999999999997,0.4827586206896552,,5.0,1.0,,1.0,,1.0,1.0,,,,,,0.1111111111111111,0.1111111111111111,,,,,0.35714285714285715,,,,,,,,0.3333333333333333,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.2,0.25,0.14285714285714285,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202498,1610612751,Lance Thomas,Lance Thomas,202498,BKN,1031.0,17,-10.0,38,36,28.0,9.0,6.0,74,,,,2.0,,1.0,,,,,3.0,,2.0,2.0,4.0,49,2.0,,1.0,,2.0,,,,,,,,,,,,1.0,2.0,3.0,,,,1.0,2.0,2.0,4.0,2.0,,1.0,,1.0,,2.0,28.0,,,,,,0.2,0.3333333333333333,0.2857142857142857,0.25,0.4,15.909090909090908,,0.14285714285714285,,0.07692307692307693,0.2,,,,,0.4,,,,,,,,,0.3333333333333333,,,,0.4,,0.43692000000000003,0.4517166666666667,0.2857142857142857,0.4,0.5,18.933333333333334,22.95,0.7368421052631579,,,1.0,,,,,,,,,,,0.3333333333333333,,,,,,,,1.0,,,,0.05263157894736842,,,,,3.0,1.0,1.0,1.0,2.0,,,,,,,,0.5,,,,0.6,0.5,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.08333333333333333,0.25,0.25,0.3333333333333333,0.3333333333333333,0.417625,0.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629743,1610612751,Donta Hall,Donta Hall,1629743,BKN,952.0,16,-9.0,35,34,28.0,9.0,6.0,69,2.0,2.0,,,,,,,,,4.0,,,1.0,5.0,46,4.0,,,1.0,5.0,,,,,,,,,,,,1.0,1.0,4.0,,,,,,1.0,2.0,1.0,,2.0,2.0,2.0,2.0,5.0,28.0,,,,,,0.5,0.5,0.5,0.5,,12.195121951219512,,0.14285714285714285,,0.08333333333333333,0.2,,,1.0,0.5,,,,,,,,,0.5,,,,,0.5,,0.5057,0.5057,0.2,0.2,1.0,5.625,,0.8,1.0,1.0,2.0,2.0,1.0,,,,,,,0.5,1.0,0.5,0.25,,0.5,0.5,,0.25,2.0,3.0,,,0.4,0.17647058823529413,0.6666666666666666,,,,1.0,,,2.0,2.0,,,,,,,,0.5,1.0,,,0.25,,,1.0,1.0,2.0,3.0,2.0,1.0,,,,,0.5,0.5,0.5,0.08333333333333333,,,1.0,1.0,0.5878,0.6,1.0,2.0,1.0,1.0,1.0,0.2,1.0,1.0,0.5,0.5,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627747,1610612751,Caris LeVert,Caris LeVert,1627747,BKN,202.0,3,-6.0,6,7,,,1.0,13,,,,,,,,1.0,,,,,1.0,,,13,,,,,,,,1.0,,1.0,,1.0,,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,28.57142857142857,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,0.52485,,,,,,24.5,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627789,1610612751,Timothe Luwawu-Cabarrot,Timothe Luwawu-Cabarrot,1627789,BKN,415.0,7,-6.0,14,14,,1.0,2.0,28,1.0,,1.0,1.0,,,1.0,1.0,,,2.0,2.0,2.0,1.0,7.0,22,,,,,,6.0,,1.0,1.0,,,,,,,1.0,2.0,3.0,4.0,,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,1.0,1.0,,1.0,0.75,,0.7,,0.5,31.25,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.5,,,0.25,0.25,1.0,1.0,1.0,0.25,1.0,1.0,1.0,,,,,,0.75,1.0,0.536575,,,,,6.2,24.8,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,0.25,,1.0,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,0.2,,,,,0.6714,,,1.0,,,,,,1.0,,,0.3333333333333333,0.3333333333333333,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628386,1610612751,Jarrett Allen,Jarrett Allen,1628386,BKN,152.0,3,-6.0,4,5,,1.0,,9,1.0,,,,,,,,,,1.0,,,,2.0,12,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,25.0,,1.0,,0.5,,,,,1.0,,,,,,,,,,,,,,1.0,,0.4276,,,,,2.8,,,1.0,,1.0,2.0,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
