EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG2M,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PtsPutbacks,HeaveAttempts,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,BlockedLongMidRange,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,PtsUnassisted3s,HeaveMakes,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,LostBallTurnovers,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,LongMidRangePctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceTurnovers,Blocked3s,BlockedArc3,BlockedCorner3,Travels,Charge Fouls Drawn,3SecondViolations,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,3pt And 1 Free Throw Trips,Technical Free Throw Trips,OffLongMidRangeReboundPct,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,on,DefensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,SecondChanceCorner3FGM,StepOutOfBoundsTurnovers,SecondChanceCorner3Accuracy,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3PctAssisted
1626181,1610612761,Norman Powell,Norman Powell,1626181,TOR,2575.0,43,-6,89,86,21.0,20.0,9.0,175,2.0,4.0,1.0,2.0,1.0,1.0,2.0,6.0,1.0,1.0,2.0,2.0,7.0,3.0,7.0,4.0,17.0,85,1.0,1.0,1.0,2.0,2.0,5.0,2.0,2.0,9.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,6.0,6.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,21.0,1.0,0.5,0.5,1.0,0.42857142857142855,0.5,0.42857142857142855,0.2857142857142857,0.4642857142857143,0.75,0.53125,0.8333333333333334,0.5,0.14285714285714285,1.0,17.171717171717173,0.1,0.16666666666666666,0.13636363636363635,0.25,0.1,0.21052631578947367,1.0,0.2857142857142857,0.5,0.5,0.5,0.07142857142857142,0.14285714285714285,0.07142857142857142,1.0,1.0,1.0,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,0.5,0.7857142857142857,0.3333333333333333,0.4873571428571429,0.4419,0.06666666666666667,0.125,0.29411764705882354,6.385714285714285,26.557142857142857,0.23595505617977527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1627783,1610612761,Pascal Siakam,Pascal Siakam,1627783,TOR,12591.0,210,1,424,422,69.0,68.0,36.0,846,19.0,25.0,39.0,9.0,4.0,7.0,3.0,22.0,1.0,1.0,7.0,39.0,73.0,7.0,29.0,16.0,115.0,457,6.0,1.0,2.0,8.0,3.0,19.0,34.0,44.0,21.0,21.0,3.0,5.0,5.0,16.0,4.0,43.0,22.0,13.0,37.0,44.0,4.0,7.0,5.0,12.0,,1.0,23.0,22.0,13.0,1.0,4.0,2.0,4.0,4.0,19.0,69.0,1.0,0.4358974358974359,0.4722222222222222,1.0,0.2413793103448276,0.25,0.25,0.5342465753424658,0.4852941176470588,0.4444444444444444,0.5227272727272727,0.5,0.28431372549019607,0.0684931506849315,0.10256410256410256,25.26997840172786,0.15294117647058825,0.18181818181818182,0.16990291262135923,0.04,0.20454545454545456,0.2261904761904762,1.0,0.24509803921568626,0.76,0.7916666666666666,0.5263157894736842,0.38235294117647056,0.08823529411764706,0.06862745098039216,0.5714285714285714,0.5714285714285714,1.0,0.21568627450980393,0.13636363636363635,0.13636363636363635,1.0,0.14285714285714285,0.3888888888888889,0.14285714285714285,0.5294117647058824,0.14285714285714285,0.48194306930693065,0.4292588235294118,0.11926605504587157,0.1625,0.16521739130434782,7.098630136986302,26.093103448275862,0.16273584905660377,4.0,5.0,3.0,4.0,17.0,3.0,1.0,1.0,4.0,8.0,5.0,10.0,6.0,1.0,11.0,9.0,2.0,1.0,4.0,3.0,2.0,7.0,1.0,5.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,6.0,1.0,1.0,1.0,0.6666666666666666,0.5,0.5714285714285714,0.5714285714285714,0.04,0.42857142857142855,0.5,0.027777777777777776,0.03636363636363636,0.03211009174311927,0.0425531914893617,0.02564102564102564,0.021739130434782608,0.1111111111111111,0.1875,0.08108108108108109,0.02040816326530612,0.4358974358974359,0.4857142857142857,0.4117647058823529,0.3333333333333333,0.3333333333333333,0.7142857142857143,0.8,0.2222222222222222,0.75,0.05555555555555555,1.0,0.5619999999999999,0.06956521739130435,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1627832,1610612761,Fred VanVleet,Fred VanVleet,1627832,TOR,12433.0,207,-7,420,417,57.0,69.0,39.0,837,14.0,28.0,7.0,11.0,3.0,7.0,24.0,50.0,5.0,4.0,11.0,19.0,46.0,27.0,57.0,13.0,132.0,455,5.0,5.0,5.0,12.0,,19.0,10.0,28.0,63.0,48.0,23.0,5.0,21.0,32.0,11.0,75.0,13.0,9.0,22.0,24.0,8.0,12.0,8.0,17.0,2.0,,18.0,16.0,7.0,,1.0,1.0,1.0,,19.0,57.0,,0.2631578947368421,0.2631578947368421,0.7777777777777778,0.47368421052631576,0.4166666666666667,0.4642857142857143,0.41304347826086957,0.5776699029126213,0.5,0.6,0.5,0.5533980582524272,0.10869565217391304,0.14285714285714285,26.521739130434785,0.1111111111111111,0.11206896551724138,0.1116751269035533,0.09090909090909091,0.047619047619047616,0.125,,0.27184466019417475,0.5,0.5833333333333334,0.21428571428571427,0.06796116504854369,0.10679611650485436,0.06796116504854369,0.42857142857142855,0.42857142857142855,1.0,0.4854368932038835,0.48,0.48,0.75,0.5,0.5789473684210527,0.36363636363636365,0.8252427184466019,0.4791666666666667,0.529468137254902,0.49376111111111115,0.06422018348623854,0.1346153846153846,0.14393939393939395,6.967391304347826,26.828070175438597,0.1357142857142857,1.0,2.0,2.0,6.0,1.0,4.0,1.0,1.0,3.0,19.0,2.0,7.0,,1.0,11.0,5.0,6.0,6.0,1.0,1.0,,2.0,1.0,11.0,4.0,7.0,4.0,2.0,3.0,3.0,,1.0,4.0,1.0,,,,0.6,0.2857142857142857,0.9,0.8636363636363636,0.14285714285714285,0.3333333333333333,,0.009009009009009009,0.009174311926605505,0.00909090909090909,0.02,,0.01098901098901099,,0.29411764705882354,0.08333333333333333,0.019230769230769232,0.14285714285714285,0.16666666666666666,1.0,0.36363636363636365,0.36363636363636365,0.2,0.5,0.3157894736842105,0.3333333333333333,0.05263157894736842,1.0,0.46969000000000005,0.14393939393939395,4.0,4.0,1.0,18.0,1.0,4.0,2.0,2.0,1.0,0.8,0.25,0.8,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1628384,1610612761,OG Anunoby,OG Anunoby,1628384,TOR,12671.0,211,-3,432,425,73.0,71.0,37.0,857,6.0,18.0,3.0,,6.0,16.0,4.0,9.0,1.0,,,7.0,21.0,10.0,25.0,4.0,48.0,466,9.0,1.0,1.0,3.0,,3.0,8.0,6.0,27.0,9.0,4.0,6.0,2.0,6.0,1.0,16.0,15.0,9.0,24.0,37.0,,8.0,6.0,12.0,,1.0,8.0,8.0,4.0,,4.0,2.0,8.0,6.0,3.0,73.0,,0.5714285714285714,1.0,0.9,0.4,0.3333333333333333,0.4,0.3333333333333333,0.4782608695652174,0.375,0.48,0.375,0.5434782608695652,0.2857142857142857,0.6666666666666666,12.314225053078557,0.10843373493975904,0.12,0.11538461538461539,0.12,0.12195121951219512,0.10465116279069768,0.75,0.391304347826087,0.3333333333333333,0.42857142857142855,0.5,0.06521739130434782,,0.34782608695652173,0.375,0.375,1.0,0.1956521739130435,0.4444444444444444,0.4444444444444444,0.75,0.1,,,0.9347826086956522,0.4444444444444444,0.5521956521739131,0.497325,0.08,0.16,0.0625,2.7857142857142856,24.2,0.16898148148148148,3.0,8.0,,,1.0,,1.0,3.0,4.0,8.0,,1.0,6.0,,4.0,3.0,1.0,1.0,9.0,4.0,,13.0,4.0,4.0,4.0,,8.0,5.0,,2.0,,1.0,,,,2.0,2.0,0.4444444444444444,,0.4,0.4,0.2222222222222222,1.0,,0.03636363636363636,0.08333333333333333,0.05963302752293578,0.08,,0.0989010989010989,,0.058823529411764705,0.15384615384615385,0.17391304347826086,0.3333333333333333,1.0,1.0,,,0.8,0.375,,,0.75,0.3333333333333333,0.497625,0.16666666666666666,,,,3.0,,,,3.0,,,,,,1.0,4.0,2.0,2.0,,,,,,,,,,,True,,,,,,,,,,,,
201188,1610612761,Marc Gasol,Marc Gasol,201188,TOR,13666.0,228,-8,463,459,78.0,79.0,41.0,922,11.0,17.0,12.0,8.0,,1.0,5.0,26.0,2.0,1.0,3.0,20.0,37.0,5.0,27.0,11.0,66.0,495,3.0,2.0,1.0,3.0,4.0,11.0,36.0,4.0,15.0,26.0,5.0,,10.0,29.0,7.0,77.0,23.0,20.0,44.0,48.0,12.0,16.0,13.0,32.0,,3.0,19.0,15.0,8.0,2.0,7.0,4.0,7.0,2.0,11.0,78.0,2.0,0.9,0.9,1.0,0.18518518518518517,0.3333333333333333,0.18518518518518517,0.5405405405405406,0.4296875,0.4375,0.4782608695652174,0.55,0.421875,,,16.798418972332016,0.21052631578947367,0.17692307692307693,0.19111111111111112,0.25,0.19148936170212766,0.12359550561797752,0.2857142857142857,0.265625,0.6470588235294118,0.6470588235294118,0.9090909090909091,0.1875,0.125,0.015625,,,,0.40625,0.19230769230769232,0.19230769230769232,1.0,0.4,0.375,0.3333333333333333,0.6875,0.19230769230769232,0.51130390625,0.5161,0.11940298507462686,0.2,0.16666666666666666,7.891891891891892,25.840740740740742,0.16846652267818574,1.0,1.0,2.0,3.0,5.0,4.0,,,2.0,5.0,2.0,5.0,,,19.0,18.0,1.0,2.0,3.0,1.0,1.0,4.0,,5.0,4.0,1.0,4.0,3.0,,3.0,7.0,1.0,1.0,5.0,,3.0,1.0,0.6666666666666666,0.4,0.4,0.5,,0.25,0.25,0.008264462809917356,0.025,0.016597510373443983,0.019230769230769232,,0.030612244897959183,,0.2,0.2926829268292683,,0.4166666666666667,0.4166666666666667,0.8,0.5,0.5,0.2,1.0,0.375,0.6666666666666666,,,0.46504999999999996,0.07575757575757576,,,1.0,,,1.0,,1.0,,,1.0,,,1.0,,,,4.0,1.0,1.0,1.0,,,,,,,True,,,,,,,,,,,,
200768,1610612761,Kyle Lowry,Kyle Lowry,200768,TOR,12571.0,210,-6,422,417,66.0,65.0,38.0,839,12.0,24.0,5.0,7.0,1.0,3.0,15.0,39.0,2.0,2.0,8.0,15.0,36.0,16.0,42.0,18.0,96.0,456,2.0,4.0,2.0,8.0,1.0,15.0,12.0,18.0,24.0,38.0,15.0,5.0,14.0,23.0,9.0,55.0,21.0,9.0,30.0,35.0,3.0,10.0,5.0,14.0,,1.0,23.0,21.0,10.0,1.0,4.0,,4.0,1.0,15.0,66.0,1.0,0.4,0.4,0.5,0.38095238095238093,0.25,0.3902439024390244,0.4166666666666667,0.5,0.4375,0.5588235294117647,0.4411764705882353,0.5384615384615384,0.1388888888888889,0.2,20.562770562770563,0.10714285714285714,0.1875,0.15306122448979592,0.043478260869565216,0.0975609756097561,0.22666666666666666,0.25,0.3076923076923077,0.5,0.6,0.4166666666666667,0.0641025641025641,0.08974358974358974,0.038461538461538464,0.3333333333333333,0.3333333333333333,,0.5,0.38461538461538464,0.38461538461538464,0.5333333333333333,0.3333333333333333,0.5,0.25,0.8461538461538461,0.39473684210526316,0.547061038961039,0.54987,0.13095238095238096,0.23809523809523808,0.15625,5.972222222222222,26.833333333333332,0.15639810426540285,,1.0,4.0,6.0,2.0,1.0,,,,6.0,4.0,8.0,,1.0,9.0,5.0,4.0,5.0,2.0,3.0,,5.0,3.0,10.0,5.0,5.0,7.0,4.0,,,1.0,1.0,1.0,4.0,1.0,3.0,,,0.5,0.5,0.5,0.16666666666666666,0.7,,0.026785714285714284,0.018018018018018018,0.02242152466367713,0.04,,0.011111111111111112,0.047619047619047616,0.2,0.10810810810810811,0.075,0.4,0.5,0.5,0.14285714285714285,0.14285714285714285,0.16666666666666666,,0.375,0.6666666666666666,,,0.5567200000000001,0.0625,2.0,2.0,,24.0,,,1.0,3.0,1.0,0.5,,1.0,0.5,,,,,1.0,5.0,,,2.0,1.0,2.0,0.045454545454545456,0.3333333333333333,0.023809523809523808,True,,,,,,,,,,,,
1629056,1610612761,Terence Davis,Terence Davis,1629056,TOR,574.0,10,2,21,21,10.0,9.0,2.0,42,,,,,,1.0,1.0,1.0,,1.0,1.0,,,1.0,2.0,,3.0,18,,,1.0,1.0,,3.0,,,3.0,1.0,1.0,,1.0,1.0,,2.0,,,,,,,,1.0,,,,,,,,,,,3.0,10.0,,,,1.0,0.5,1.0,0.5,,0.75,1.5,0.75,1.5,1.0,,,8.695652173913043,,,,,,,,,,,,,,0.5,,,,0.5,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.52815,0.49485,,,1.0,,25.9,0.47619047619047616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1629744,1610612761,Matt Thomas,Matt Thomas,1629744,TOR,304.0,5,-4,11,11,5.0,4.0,,22,,,,1.0,,1.0,,,,,,,1.0,,1.0,,,13,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,1.0,,,5.0,,,,,,,,,,,,,0.5,,,18.181818181818183,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,0.5,,0.42065,,,,,23.7,23.0,0.45454545454545453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
201586,1610612761,Serge Ibaka,Serge Ibaka,201586,TOR,801.0,13,-7,29,31,11.0,10.0,3.0,60,1.0,1.0,4.0,1.0,,,,2.0,1.0,,,4.0,6.0,,2.0,2.0,10.0,28,,1.0,,,,6.0,6.0,2.0,,2.0,,,,,,,2.0,1.0,3.0,4.0,1.0,2.0,1.0,3.0,,,1.0,2.0,1.0,,,,,,6.0,11.0,,0.75,0.75,,,,,0.6666666666666666,0.5,1.0,0.5555555555555556,1.0,0.25,,,35.483870967741936,0.09090909090909091,0.18181818181818182,0.13636363636363635,,,0.2857142857142857,,0.125,1.0,1.0,1.0,0.5,0.125,,,,,0.25,,,,1.0,,,0.375,,0.479525,0.40103333333333335,0.1111111111111111,0.14285714285714285,0.6,9.116666666666667,25.8,0.3793103448275862,,,,,2.0,1.0,,,,2.0,3.0,3.0,,,,,,,,1.0,,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,,,,1.0,,0.5,,0.5,,0.14285714285714285,,0.07692307692307693,0.5,,,,0.5,,,0.5,0.5,0.5,1.0,1.0,,,,,,,0.51135,0.2,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1626259,1610612761,Malcolm Miller,Malcolm Miller,1626259,TOR,72.0,1,-1,2,3,,,,5,,,1.0,,,,,,,,,,1.0,,,,,1,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,50.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.3003,,,,,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
