EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,ShootingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,FtPoints,PenaltyFG2M,PenaltyFtPoints,Corner3Assists,Offensive Fouls Drawn,FTA,NonShootingFoulsDrawn,PenaltyFg2Pct,AtRimPctAssisted,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Fg2aBlocked,ShortMidRangeAssists,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,HeaveAttempts,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,NonShootingPenaltyNonTakeFoulsDrawn,OffLongMidRangeReboundPct,PenaltyArc3FGM,LongMidRangeAssists,FTDefRebounds,LostBallOutOfBoundsTurnovers,Travels,PenaltyTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,Blocked3s,BlockedArc3,BlockedCorner3,BlockedShortMidRange,ShortMidRangePctBlocked,DefFTReboundPct,PenaltyArc3Accuracy,SecondChanceCorner3FGA,Fg3aBlocked,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,3pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceFtPoints,Charge Fouls,on,StepOutOfBoundsTurnovers,LongMidRangePctBlocked,BlockedLongMidRange
101107,1610612749,Marvin Williams,Marvin Williams,101107,MIL,4291.0,72.0,4.0,144,151,40.0,24.0,15.0,295,2.0,3.0,2.0,3.0,3.0,6.0,1.0,3.0,4.0,7.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,6.0,12.0,7.0,12.0,33.0,170,2.0,3.0,1.0,1.0,7.0,2.0,1.0,2.0,3.0,6.0,6.0,18.0,3.0,4.0,5.0,3.0,1.0,2.0,3.0,2.0,1.0,8.0,2.0,4.0,1.0,7.0,6.0,13.0,7.0,20.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,40.0,0.5,0.75,0.8571428571428571,0.5833333333333334,1.0,0.5,0.5833333333333334,0.5,0.6666666666666666,0.6875,0.875,0.375,0.6875,0.875,0.375,0.5,14.814814814814813,0.125,0.20689655172413793,0.12121212121212122,0.1891891891891892,0.06060606060606061,0.19696969696969696,0.09090909090909091,0.3333333333333333,0.11764705882352941,0.045454545454545456,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.2857142857142857,0.21428571428571427,0.1111111111111111,0.18181818181818182,1.0,0.125,0.6666666666666666,0.6666666666666666,0.25,0.5,0.5,0.6666666666666666,0.125,0.3333333333333333,0.3333333333333333,1.0,0.2916666666666667,0.5714285714285714,0.5714285714285714,0.75,0.20833333333333334,0.6,0.6,1.0,0.75,0.6666666666666666,0.25,1.0,1.0,0.25,1.0,0.25,0.625,0.6,0.48987708333333324,0.547,0.44102499999999994,0.21212121212121213,0.09090909090909091,9.075000000000001,24.191666666666666,0.2777777777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1626192,1610612749,Pat Connaughton,Pat Connaughton,1626192,MIL,3018.0,50.0,-19.0,100,108,26.0,24.0,8.0,208,3.0,3.0,2.0,2.0,,,,,,,,,2.0,6.0,,,2.0,3.0,3.0,2.0,6.0,14.0,135,2.0,2.0,,,4.0,1.0,,2.0,4.0,6.0,,6.0,,,6.0,2.0,,2.0,2.0,1.0,,6.0,1.0,,,4.0,5.0,9.0,1.0,10.0,,2.0,2.0,1.0,4.0,3.0,,,,,,4.0,26.0,1.0,1.0,1.0,0.3333333333333333,,,0.3333333333333333,1.0,1.0,0.6666666666666666,1.0,0.3333333333333333,0.7,1.0,0.5,0.6666666666666666,8.928571428571427,,0.21739130434782608,,0.17391304347826086,0.045454545454545456,0.1956521739130435,0.021739130434782608,,,,0.3333333333333333,0.3333333333333333,0.2,0.2,0.15,0.3333333333333333,,,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,,,,,0.6666666666666666,1.0,0.3333333333333333,0.5402166666666667,0.5383,0.5215,0.2857142857142857,0.2857142857142857,1.8,26.7,0.26,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1628978,1610612749,Donte DiVincenzo,Donte DiVincenzo,1628978,MIL,3592.0,60.0,16.0,118,119,14.0,31.0,13.0,237,9.0,11.0,2.0,3.0,,,,,2.0,3.0,,,2.0,7.0,,1.0,,9.0,11.0,4.0,10.0,35.0,127,2.0,3.0,,1.0,4.0,2.0,,,6.0,14.0,4.0,12.0,,2.0,7.0,2.0,2.0,1.0,3.0,1.0,1.0,7.0,,2.0,,4.0,2.0,6.0,2.0,8.0,,4.0,3.0,,8.0,3.0,,,,,,6.0,14.0,0.7777777777777778,0.875,1.0,0.4,,,0.4,0.8181818181818182,0.6666666666666666,0.7142857142857143,0.5,1.0,0.7608695652173914,0.5,1.0,0.47619047619047616,19.548872180451127,,0.1,0.06666666666666667,0.13793103448275862,,0.12244897959183673,0.03636363636363636,,0.13333333333333333,,,,0.1111111111111111,0.2,0.1111111111111111,0.18181818181818182,,,0.5238095238095238,0.8181818181818182,1.0,,,,,,,,,0.14285714285714285,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.2857142857142857,0.2857142857142857,1.0,0.75,0.6666666666666666,0.25,,,,,,1.0,0.2857142857142857,0.5314880952380951,0.5939833333333334,0.42905000000000004,0.11428571428571428,0.17142857142857143,2.6090909090909093,25.72,0.11864406779661017,2.0,2.0,5.0,2.0,2.0,,,6.0,,1.0,0.7777777777777778,0.5,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,0.18181818181818182,0.18181818181818182,1.0,0.13043478260869565,0.16666666666666666,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
201588,1610612749,George Hill,George Hill,201588,MIL,4201.0,70.0,-13.0,137,136,66.0,55.0,21.0,273,4.0,8.0,,,,2.0,,1.0,,5.0,,3.0,2.0,6.0,,,2.0,4.0,11.0,2.0,11.0,22.0,158,,1.0,,,,4.0,,5.0,10.0,4.0,4.0,3.0,3.0,,5.0,2.0,2.0,3.0,5.0,1.0,2.0,13.0,,2.0,,4.0,1.0,5.0,2.0,7.0,1.0,1.0,1.0,,2.0,5.0,,,,,,10.0,66.0,0.5,0.5,0.5,0.18181818181818182,,,0.2,0.36363636363636365,,0.3181818181818182,,0.2222222222222222,0.4230769230769231,,0.4166666666666667,0.5,16.564417177914113,,0.041666666666666664,0.05,0.10810810810810811,,0.08196721311475409,0.02702702702702703,,0.05,,,,0.07142857142857142,,0.07692307692307693,0.18181818181818182,0.07142857142857142,,0.36363636363636365,0.5,0.5714285714285714,0.09090909090909091,,,,0.045454545454545456,,,,0.22727272727272727,,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.5,,,,,,0.3333333333333333,,0.2222222222222222,0.8636363636363636,0.4,0.5426023809523809,0.4458,0.56454375,,0.45454545454545453,4.690909090909091,26.41818181818182,0.48175182481751827,2.0,3.0,8.0,2.0,6.0,2.0,,9.0,2.0,0.5,0.5,,0.3333333333333333,0.6666666666666666,1.0,,,,,,1.0,,1.0,1.0,3.0,,1.0,0.09090909090909091,0.125,,0.125,0.23076923076923078,,1.0,1.0,1.0,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
202339,1610612749,Eric Bledsoe,Eric Bledsoe,202339,MIL,16024.0,267.0,14.0,546,546,85.0,81.0,65.0,1092,16.0,28.0,,1.0,9.0,25.0,5.0,13.0,1.0,3.0,,,7.0,29.0,1.0,3.0,5.0,30.0,66.0,8.0,32.0,105.0,603,1.0,3.0,1.0,3.0,5.0,12.0,1.0,5.0,20.0,18.0,42.0,12.0,12.0,,29.0,7.0,33.0,20.0,53.0,14.0,22.0,126.0,2.0,3.0,,25.0,10.0,36.0,5.0,41.0,2.0,11.0,7.0,7.0,20.0,29.0,1.0,4.0,1.0,6.0,6.0,20.0,85.0,0.3,0.3,0.5,0.25,0.3333333333333333,0.2,0.25,0.45454545454545453,0.3333333333333333,0.42857142857142855,0.4166666666666667,0.3235294117647059,0.481651376146789,0.4166666666666667,0.45454545454545453,0.32653061224489793,21.08626198083067,,0.08695652173913043,0.02054794520547945,0.1724137931034483,0.015625,0.1346153846153846,0.01824817518248175,0.0196078431372549,0.016129032258064516,0.010638297872340425,0.029411764705882353,0.07407407407407407,0.06818181818181818,0.11363636363636363,0.1826086956521739,0.13333333333333333,0.03773584905660377,1.0,0.2857142857142857,0.5714285714285714,0.6956521739130435,0.25510204081632654,0.36,0.391304347826087,0.2222222222222222,0.1326530612244898,0.38461538461538464,0.38461538461538464,0.2,0.030612244897959183,0.3333333333333333,0.3333333333333333,1.0,0.29591836734693877,0.2413793103448276,0.2413793103448276,0.42857142857142855,0.16666666666666666,,0.5,0.3333333333333333,1.0,,,0.29411764705882354,0.6122448979591837,0.2413793103448276,0.4933964285714286,0.5689000000000001,0.44032941176470586,0.047619047619047616,0.19047619047619047,7.7272727272727275,25.831249999999997,0.15567765567765568,3.0,5.0,21.0,4.0,9.0,6.0,4.0,26.0,1.0,0.3333333333333333,0.375,,0.29411764705882354,0.6,7.0,7.0,4.0,13.0,8.0,5.0,23.0,1.0,2.0,4.0,14.0,,2.0,0.10606060606060606,0.17857142857142858,0.5652173913043478,0.12962962962962962,0.18421052631578946,,,4.0,10.0,1.0,0.030303030303030304,1.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,0.08,0.1,0.2,,,,,,,,,,,,,,True,,,
203114,1610612749,Khris Middleton,Khris Middleton,203114,MIL,13591.0,227.0,39.0,464,457,48.0,44.0,56.0,921,1.0,5.0,,,9.0,31.0,16.0,30.0,2.0,8.0,1.0,2.0,12.0,30.0,1.0,4.0,4.0,26.0,66.0,14.0,38.0,117.0,492,1.0,5.0,1.0,5.0,5.0,5.0,2.0,6.0,24.0,16.0,36.0,30.0,12.0,,30.0,12.0,30.0,7.0,37.0,5.0,23.0,81.0,2.0,2.0,,22.0,24.0,48.0,4.0,52.0,2.0,7.0,4.0,14.0,26.0,23.0,,,,,,24.0,48.0,0.3076923076923077,0.3076923076923077,0.7142857142857143,0.3684210526315789,0.2,0.3333333333333333,0.3684210526315789,0.3939393939393939,0.2,0.4519230769230769,0.25,0.6363636363636364,0.5043478260869565,0.25,0.75,0.36538461538461536,25.515947467166978,,0.23529411764705882,0.015384615384615385,0.18333333333333332,0.018691588785046728,0.2072072072072072,0.016877637130801686,0.023809523809523808,0.01694915254237288,0.01282051282051282,0.034482758620689655,0.2,0.24324324324324326,0.25,0.1958762886597938,0.13043478260869565,0.03389830508474576,,0.04807692307692308,0.2,0.25,0.2980769230769231,0.2903225806451613,0.32142857142857145,0.3333333333333333,0.28846153846153844,0.5333333333333333,0.5333333333333333,0.3125,0.07692307692307693,0.25,0.25,1.0,0.28846153846153844,0.4,0.41379310344827586,0.6666666666666666,,,0.4,0.25,1.0,0.18181818181818182,0.5,0.36363636363636365,0.41346153846153844,0.4,0.46322692307692304,0.48809375000000005,0.4640227272727273,0.042735042735042736,0.20512820512820512,13.045454545454545,25.610526315789475,0.10344827586206896,,,23.0,4.0,10.0,2.0,1.0,29.0,1.0,0.8,,,,,4.0,6.0,3.0,12.0,9.0,3.0,21.0,1.0,2.0,4.0,12.0,2.0,1.0,0.06060606060606061,0.2,0.5714285714285714,0.12280701754385964,0.16216216216216217,0.05,,2.0,9.0,1.0,,1.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,,,,,0.0967741935483871,0.2,0.25,1.0,1.0,1.0,0.02631578947368421,0.03333333333333333,0.1,,,,,,,,True,,,
201572,1610612749,Brook Lopez,Brook Lopez,201572,MIL,13519.0,225.0,9.0,463,456,51.0,56.0,57.0,919,19.0,25.0,4.0,8.0,7.0,14.0,,2.0,7.0,17.0,,,5.0,15.0,1.0,2.0,2.0,26.0,41.0,12.0,32.0,95.0,504,5.0,12.0,2.0,4.0,16.0,6.0,,2.0,6.0,44.0,8.0,36.0,,6.0,15.0,5.0,1.0,2.0,3.0,2.0,1.0,8.0,4.0,10.0,3.0,12.0,13.0,29.0,17.0,46.0,3.0,6.0,5.0,6.0,15.0,9.0,,4.0,2.0,5.0,5.0,6.0,51.0,0.8461538461538461,0.9565217391304348,1.0,0.375,0.5,,0.375,0.6341463414634146,0.4166666666666667,0.6027397260273972,0.5,0.375,0.625,0.5,0.375,0.4383561643835616,14.766355140186917,0.25,0.13,0.07518796992481203,0.0975609756097561,0.03669724770642202,0.11210762331838565,0.05785123966942149,0.02127659574468085,0.16666666666666666,0.0379746835443038,0.03333333333333333,0.2608695652173913,0.15789473684210525,0.02564102564102564,0.07920792079207921,0.18181818181818182,0.09090909090909091,1.0,0.3424657534246575,0.76,0.8260869565217391,0.1917808219178082,0.5,0.5,0.8571428571428571,0.0273972602739726,,,,0.2328767123287671,0.4117647058823529,0.4117647058823529,1.0,0.2054794520547945,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,0.125,0.5,1.0,,,0.25,0.7808219178082192,0.3333333333333333,0.5357924657534245,0.5051807692307692,0.47163124999999995,0.16842105263157894,0.06315789473684211,4.714634146341464,24.640625,0.1101511879049676,3.0,3.0,7.0,3.0,,,1.0,10.0,,0.5,0.8421052631578947,0.25,0.375,1.0,2.0,,1.0,3.0,2.0,1.0,3.0,1.0,5.0,2.0,4.0,2.0,2.0,0.04878048780487805,0.08,1.0,0.07894736842105263,0.09302325581395349,0.06060606060606061,,,,,,,,4.0,,,,,,1.0,1.0,,2.0,,0.4,,2.0,,,,,0.125,1.0,1.0,3.0,0.5,1.0,,,True,,,
202083,1610612749,Wesley Matthews,Wesley Matthews,202083,MIL,10092.0,168.0,13.0,341,349,41.0,33.0,37.0,690,2.0,3.0,1.0,1.0,2.0,4.0,,1.0,1.0,7.0,,,8.0,23.0,4.0,4.0,1.0,4.0,8.0,9.0,30.0,40.0,376,1.0,2.0,4.0,4.0,14.0,2.0,,1.0,4.0,4.0,4.0,24.0,3.0,2.0,23.0,8.0,3.0,5.0,8.0,2.0,,21.0,,3.0,1.0,4.0,2.0,7.0,4.0,11.0,,7.0,3.0,7.0,14.0,7.0,1.0,1.0,1.0,2.0,1.0,4.0,41.0,0.5,0.6666666666666666,0.8888888888888888,0.3,1.0,,0.3,0.5,0.5,0.4605263157894737,1.1666666666666667,0.3333333333333333,0.4878048780487805,1.1666666666666667,0.5,0.7894736842105263,12.14470284237726,0.08333333333333333,0.0273972602739726,0.03488372093023256,0.04,,0.03468208092485549,0.01764705882352941,,0.027777777777777776,,,,0.034482758620689655,0.04,0.025,0.1,,0.5,0.07894736842105263,0.6666666666666666,0.6666666666666666,0.10526315789473684,0.5,0.5,0.5,0.02631578947368421,,,,0.18421052631578946,0.14285714285714285,0.14285714285714285,1.0,0.6052631578947368,0.34782608695652173,0.34782608695652173,0.875,0.16666666666666666,1.0,0.6666666666666666,1.0,1.0,,,0.3333333333333333,0.868421052631579,0.34782608695652173,0.5395328947368421,0.5240750000000001,0.4192666666666667,0.35,0.1,5.9375,25.280000000000005,0.12023460410557185,,,5.0,1.0,2.0,3.0,3.0,6.0,1.0,0.5,0.5,,,,,1.0,4.0,4.0,2.0,2.0,6.0,1.0,1.0,,2.0,,,,,0.6666666666666666,0.05,0.2,,,1.0,2.0,1.0,0.08333333333333333,,2.0,1.0,,,1.0,1.0,,1.0,1.0,,,,0.14285714285714285,,,,,,,,,,,,,,,True,,,
203507,1610612749,Giannis Antetokounmpo,Giannis Antetokounmpo,203507,MIL,9574.0,160.0,,333,330,40.0,47.0,42.0,663,41.0,62.0,8.0,15.0,2.0,11.0,1.0,5.0,1.0,1.0,,,6.0,20.0,,,2.0,44.0,78.0,7.0,21.0,135.0,362,8.0,16.0,,,21.0,8.0,1.0,2.0,16.0,44.0,44.0,12.0,9.0,14.0,20.0,6.0,7.0,14.0,21.0,11.0,6.0,56.0,6.0,16.0,1.0,30.0,26.0,57.0,23.0,80.0,7.0,3.0,,6.0,15.0,33.0,,,,1.0,,16.0,40.0,0.5,0.5945945945945946,0.5714285714285714,0.3333333333333333,,0.5,0.3333333333333333,0.5641025641025641,0.5,0.5505050505050505,0.5,0.45,0.5578512396694215,0.5,0.5,0.21212121212121213,35.50913838120104,0.07142857142857142,0.36619718309859156,0.18604651162790697,0.3191489361702128,0.07228915662650602,0.3393939393939394,0.1301775147928994,0.32432432432432434,0.125,0.0847457627118644,0.041666666666666664,0.07142857142857142,0.4166666666666667,0.45454545454545453,0.3333333333333333,0.2631578947368421,0.16666666666666666,,0.6262626262626263,0.6612903225806451,0.6949152542372882,0.1111111111111111,0.18181818181818182,0.25,0.5,0.050505050505050504,0.2,0.2,,0.010101010101010102,1.0,1.0,,0.20202020202020202,0.3,0.3,0.6666666666666666,0.9375,0.5333333333333333,,,,,,0.2,0.8383838383838383,0.3,0.5611035353535354,0.5022,0.5615650000000001,0.15555555555555556,0.11851851851851852,3.0948717948717945,26.19047619047619,0.12012012012012012,3.0,7.0,26.0,3.0,7.0,3.0,,46.0,3.0,0.375,0.5121951219512195,0.125,0.7,0.42857142857142855,6.0,,3.0,6.0,2.0,4.0,15.0,2.0,2.0,2.0,21.0,,,0.07692307692307693,0.04838709677419355,0.4,0.17796610169491525,0.21649484536082475,,,1.0,9.0,3.0,,1.0,1.0,1.0,2.0,2.0,5.0,,1.0,1.0,1.0,,,0.2727272727272727,0.2,0.5,,,,,,,,,,,,5.0,4.0,True,,,
2594,1610612749,Kyle Korver,Kyle Korver,2594,MIL,2192.0,37.0,5.0,82,77,12.0,10.0,11.0,159,,,,,,1.0,1.0,2.0,1.0,2.0,,,4.0,5.0,1.0,1.0,,1.0,3.0,5.0,7.0,21.0,86,,,1.0,1.0,3.0,,,,,2.0,,15.0,,,5.0,4.0,,,,,,,,1.0,,,1.0,2.0,1.0,3.0,,1.0,,1.0,2.0,3.0,,,,,,,12.0,1.0,1.0,1.0,0.7142857142857143,1.0,,0.7142857142857143,0.3333333333333333,,0.85,1.5,,0.9545454545454546,1.5,,0.7,11.702127659574469,,0.05555555555555555,0.045454545454545456,,,0.029411764705882353,0.02702702702702703,0.09090909090909091,,,,,0.25,,,,,,,,,0.1,,,,0.2,0.5,0.5,1.0,0.2,0.5,0.5,1.0,0.5,0.8,0.8,1.0,,,1.0,1.0,1.0,,,,0.7,0.8,0.52842,0.61905,,0.14285714285714285,,16.400000000000002,25.04285714285714,0.14634146341463414,,,4.0,,,,1.0,4.0,,,,,,,,,1.0,,,,,,,,,2.0,,,,,0.18181818181818182,,0.25,,,,,,,,1.0,,,,,,,,,,,0.5,,,,,,,,,1.0,,,,,,True,,,
