EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Clear Path Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,DefShortMidRangeReboundPct,PenaltyCorner3FGM,PtsUnassisted3s,LongMidRangeAssists,FTDefRebounds,BadPassSteals,NonShootingPenaltyNonTakeFouls,Arc3PctBlocked,DefFTReboundPct,DefCorner3ReboundPct,PenaltyCorner3Accuracy,BadPassOutOfBoundsTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,OffAtRimReboundPct,OffCorner3ReboundPct,SecondChanceFtPoints,Charge Fouls,OffLongMidRangeReboundPct,FTOffRebounds,Travels,Offensive Fouls Drawn,LongMidRangePctBlocked,OffFTReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,LostBallOutOfBoundsTurnovers,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,on,SecondChanceAtRimPctAssisted,HeaveAttempts
1626196,1610612755,Josh Richardson,Josh Richardson,1626196,PHI,7525.0,125,-11,251,251,86,66,35,502,4.0,9.0,1.0,2.0,2.0,3.0,3.0,8.0,2.0,5.0,1.0,3.0,2.0,8.0,24.0,2.0,3.0,8.0,9.0,22.0,9.0,27.0,16.0,61.0,292,1.0,2.0,2.0,2.0,5.0,6.0,3.0,10.0,10.0,29.0,8.0,10.0,27.0,2.0,24.0,8.0,5.0,1.0,5.0,5.0,10.0,4.0,1.0,4.0,1.0,25.0,1.0,2.0,7.0,4.0,11.0,3.0,14.0,1.0,2.0,2.0,5.0,3.0,2.0,2.0,1.0,7.0,1.0,2.0,3.0,8.0,1.0,1.0,10.0,16.0,2.0,1.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,29.0,86,2.0,0.4444444444444444,0.5,1.0,0.3333333333333333,0.3,0.3333333333333333,0.4090909090909091,0.5,0.8333333333333334,0.45918367346938777,0.25,0.59375,0.5454545454545454,0.25,0.7,0.5510204081632653,0.037037037037037035,0.22727272727272727,0.3333333333333333,0.25,0.3333333333333333,21.08843537414966,0.7142857142857143,0.06666666666666667,0.029411764705882353,0.109375,0.01639344262295082,0.08870967741935484,0.023255813953488372,0.0625,0.02040816326530612,0.125,0.09090909090909091,0.12727272727272726,0.04,1.0,0.1836734693877551,0.4444444444444444,0.6666666666666666,0.5,0.16326530612244897,0.375,0.5,0.3333333333333333,0.10204081632653061,0.4,0.4,0.5,0.061224489795918366,0.3333333333333333,0.5,1.0,0.4897959183673469,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,0.5,0.1875,0.6666666666666666,0.125,0.5,0.375,0.7346938775510204,0.3333333333333333,0.46619081632653064,0.5667333333333334,0.46033750000000007,0.11320754716981132,0.2,0.03571428571428571,0.03278688524590164,0.47540983606557374,7.422727272727272,26.41481481481481,0.3426294820717131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1627788,1610612755,Furkan Korkmaz,Furkan Korkmaz,1627788,PHI,1290.0,22,18,42,42,31,12,7,84,,,,,,,,1.0,,,,1.0,1.0,,2.0,,,2.0,,1.0,,3.0,1.0,1.0,36,,,,,,1.0,,3.0,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,2.0,2.0,4.0,,4.0,,,,,,,,,,,,,,,,1.0,3.0,,,,1.0,,,,,,1.0,31,,,,,,,,,,,,,,0.1,,0.1,0.75,,,,,,9.803921568627452,,0.11764705882352941,,0.18181818181818182,,0.14285714285714285,,,,,,0.2,,,,,,,0.25,,,,,,,,0.25,,,,0.5,,,,,,,,,0.25,0.5,,0.75,,0.5272125000000001,,0.5272125000000001,0.2,,0.25,,1.0,10.5,25.333333333333332,0.7380952380952381,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1629003,1610612755,Shake Milton,Shake Milton,1629003,PHI,6805.0,113,-14,225,224,60,46,24,449,4.0,4.0,,,1.0,1.0,4.0,8.0,2.0,4.0,3.0,4.0,1.0,6.0,16.0,2.0,1.0,5.0,10.0,16.0,9.0,20.0,6.0,53.0,273,,,2.0,,2.0,4.0,2.0,6.0,,10.0,6.0,14.0,24.0,,16.0,6.0,1.0,2.0,8.0,3.0,11.0,2.0,1.0,6.0,,25.0,,1.0,7.0,3.0,11.0,1.0,12.0,,2.0,,4.0,2.0,1.0,2.0,,5.0,,1.0,9.0,12.0,,,6.0,7.0,1.0,,4.0,,,,,,,10.0,60,,0.3,0.3,0.8888888888888888,0.45,0.3333333333333333,0.45,0.625,,0.5,0.6527777777777778,,0.5,0.6794871794871795,,0.5,0.5555555555555556,0.1,0.0625,,0.125,,17.39130434782609,0.8,0.058823529411764705,0.019230769230769232,0.11666666666666667,,0.09009009009009009,0.00980392156862745,0.03571428571428571,,0.07692307692307693,0.1111111111111111,0.10204081632653061,,,0.1111111111111111,1.0,1.0,0.25,0.2222222222222222,0.5,0.5714285714285714,0.25,0.1111111111111111,0.5,0.5,0.5,0.1111111111111111,0.75,0.75,1.0,0.4444444444444444,0.375,0.42857142857142855,0.8333333333333334,,,1.0,0.1,1.0,0.1,0.5,0.2,0.6666666666666666,0.375,0.4944388888888888,0.52335,0.50616,0.10256410256410256,0.21052631578947367,,,0.18867924528301888,9.16875,25.540000000000003,0.26666666666666666,,1.0,3.0,2.0,1.0,2.0,2.0,0.125,0.2,0.18181818181818182,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
201143,1610612755,Al Horford,Al Horford,201143,PHI,6070.0,101,-27,202,202,59,61,22,404,7.0,10.0,3.0,3.0,2.0,4.0,2.0,4.0,1.0,2.0,,2.0,,,,,,,10.0,16.0,,2.0,4.0,24.0,255,3.0,3.0,,6.0,2.0,5.0,,,2.0,6.0,8.0,12.0,,6.0,,,1.0,,5.0,4.0,9.0,3.0,1.0,3.0,1.0,22.0,3.0,5.0,7.0,9.0,16.0,8.0,24.0,2.0,1.0,,,,2.0,,,2.0,,,5.0,13.0,,,8.0,7.0,1.0,,3.0,,1.0,,,4.0,1.0,6.0,59,1.0,0.4,0.5714285714285714,,,,,0.625,1.0,0.4,0.5555555555555556,1.0,0.4,0.5714285714285714,1.0,0.42857142857142855,0.1111111111111111,,0.0625,0.1,,,9.956709956709956,,0.20454545454545456,0.1,0.14,0.06,0.1702127659574468,0.08,0.17391304347826086,0.02564102564102564,0.36363636363636365,0.06666666666666667,0.13953488372093023,0.2857142857142857,0.25,0.5555555555555556,0.7,0.7777777777777778,0.5714285714285714,0.2222222222222222,0.5,0.5,,0.1111111111111111,0.5,0.5,,0.1111111111111111,,,,,,,,1.0,1.0,,0.8,0.5,,,,0.6666666666666666,,0.47149722222222223,0.5271,0.5214399999999999,0.15,0.16666666666666666,,0.25,0.25,5.55,23.1,0.29207920792079206,0.2222222222222222,,,1.0,,1.0,1.0,,,0.14285714285714285,,2.0,3.0,1.0,4.0,1.0,1.0,2.0,1.0,0.07692307692307693,0.18181818181818182,,,,,,,,,,,,,,,,,True,,
202699,1610612755,Tobias Harris,Tobias Harris,202699,PHI,8914.0,149,-31,293,294,90,86,40,587,9.0,19.0,2.0,8.0,3.0,6.0,9.0,20.0,3.0,6.0,,3.0,1.0,2.0,12.0,1.0,,3.0,21.0,45.0,2.0,15.0,15.0,63.0,359,4.0,10.0,1.0,10.0,7.0,13.0,,4.0,8.0,22.0,8.0,34.0,3.0,6.0,12.0,2.0,4.0,,8.0,8.0,16.0,7.0,1.0,5.0,2.0,40.0,6.0,8.0,13.0,9.0,24.0,14.0,38.0,2.0,2.0,,3.0,2.0,2.0,1.0,,5.0,,,6.0,11.0,,1.0,11.0,19.0,1.0,,9.0,,1.0,,,1.0,1.0,22.0,90,1.0,0.19047619047619047,0.2222222222222222,0.5,0.13333333333333333,,0.13333333333333333,0.4666666666666667,0.4,0.5384615384615384,0.4,0.36363636363636365,0.4117647058823529,0.45652173913043476,0.4166666666666667,0.5,0.25,,0.08888888888888889,0.10526315789473684,0.1,,21.511627906976745,0.6,0.1267605633802817,0.0975609756097561,0.17567567567567569,0.08823529411764706,0.15172413793103448,0.09333333333333334,0.10526315789473684,0.10909090909090909,0.058823529411764705,0.125,0.1746031746031746,0.0625,1.0,0.31666666666666665,0.47368421052631576,0.5294117647058824,0.3333333333333333,0.3333333333333333,0.45,0.5,0.1111111111111111,0.1,0.5,0.5,,0.05,,,,0.2,0.16666666666666666,0.16666666666666666,0.5,0.7272727272727273,0.25,0.09090909090909091,0.35294117647058826,0.5,0.058823529411764705,0.17647058823529413,,0.5666666666666667,0.16666666666666666,0.46242000000000005,0.44987857142857146,0.4643911764705882,0.1323529411764706,0.16981132075471697,,0.15873015873015872,0.3492063492063492,7.29111111111111,25.42666666666667,0.30716723549488056,0.16666666666666666,,3.0,1.0,2.0,2.0,,,0.2857142857142857,0.18181818181818182,,,,1.0,1.0,,,1.0,,0.08333333333333333,,2.0,1.0,0.1,,,,,,,,,,,,,,True,,
203954,1610612755,Joel Embiid,Joel Embiid,203954,PHI,6740.0,112,-43,223,221,58,40,32,444,11.0,14.0,1.0,4.0,2.0,4.0,5.0,16.0,4.0,9.0,,,,3.0,11.0,,2.0,6.0,20.0,39.0,3.0,11.0,41.0,90.0,280,1.0,8.0,,13.0,2.0,7.0,2.0,6.0,18.0,28.0,26.0,14.0,6.0,2.0,11.0,3.0,2.0,,1.0,3.0,4.0,3.0,,,,11.0,4.0,3.0,13.0,16.0,31.0,8.0,39.0,,5.0,1.0,8.0,3.0,4.0,5.0,,12.0,,3.0,8.0,11.0,,1.0,34.0,49.0,3.0,,19.0,,7.0,,,3.0,3.0,28.0,58,7.0,0.65,0.6842105263157895,0.6666666666666666,0.2727272727272727,0.3333333333333333,0.2727272727272727,0.5128205128205128,0.125,0.2857142857142857,0.49,0.125,0.38461538461538464,0.6164383561643836,0.4642857142857143,0.5833333333333334,0.22,,0.05128205128205128,,0.0625,,32.44274809160305,0.6666666666666666,0.3137254901960784,0.046153846153846156,0.2549019607843137,0.08163265306122448,0.28431372549019607,0.06140350877192982,,0.07317073170731707,0.23076923076923078,0.375,0.2558139534883721,,1.0,0.28,0.7857142857142857,0.7857142857142857,0.7272727272727273,0.32,0.3125,0.3333333333333333,0.4,0.18,0.4444444444444444,0.5,0.75,,,,,0.22,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.5,0.25,,0.3076923076923077,0.5,,0.46153846153846156,0.3333333333333333,0.5,0.2727272727272727,0.4406170000000001,0.3944,0.4280576923076923,0.2878787878787879,0.34545454545454546,,0.14444444444444443,0.3111111111111111,9.04102564102564,26.55454545454546,0.2600896860986547,0.3181818181818182,,3.0,1.0,2.0,4.0,1.0,,0.4,0.25,,1.0,1.0,1.0,3.0,2.0,,1.0,,0.058823529411764705,0.125,11.0,,0.125,1.0,2.0,1.0,0.1111111111111111,0.2,,,,,,,,,True,,
1629680,1610612755,Matisse Thybulle,Matisse Thybulle,1629680,PHI,3042.0,51,-27,96,99,32,49,16,195,1.0,1.0,,,,,,1.0,,,,1.0,1.0,1.0,3.0,1.0,,1.0,1.0,2.0,1.0,4.0,,5.0,126,,,1.0,3.0,,,,2.0,,,2.0,,3.0,,3.0,1.0,,,1.0,,1.0,,,,1.0,2.0,,1.0,3.0,1.0,4.0,1.0,5.0,,1.0,1.0,,,2.0,,,2.0,1.0,,2.0,6.0,,,,,,,,,,1.0,1.0,1.0,1.0,,32,,1.0,1.0,1.0,0.25,,0.25,0.5,,,0.4166666666666667,1.5,,0.4166666666666667,1.5,,0.6666666666666666,,,,,,6.837606837606838,,0.041666666666666664,0.029411764705882353,0.125,,0.08333333333333333,0.017543859649122806,0.06666666666666667,,,,0.10526315789473684,,1.0,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,,,,,,,,0.16666666666666666,,,,0.5,0.3333333333333333,0.3333333333333333,1.0,,,1.0,,,0.5,0.5,,0.8333333333333334,0.3333333333333333,0.5550833333333333,,0.5826,,,,0.6,,6.95,26.049999999999997,0.3333333333333333,0.08333333333333333,,,,,,1.0,,,0.2,,,1.0,,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,True,,
202692,1610612755,Alec Burks,Alec Burks,202692,PHI,3616.0,60,-7,115,117,32,62,23,232,4.0,8.0,2.0,4.0,1.0,4.0,2.0,6.0,2.0,8.0,,3.0,2.0,2.0,8.0,3.0,,2.0,8.0,22.0,2.0,11.0,4.0,26.0,143,2.0,5.0,4.0,4.0,1.0,9.0,,4.0,1.0,3.0,4.0,12.0,3.0,4.0,8.0,2.0,1.0,1.0,2.0,,2.0,,,2.0,,4.0,2.0,4.0,5.0,1.0,6.0,6.0,12.0,2.0,,,2.0,2.0,,,,2.0,,,3.0,5.0,,,4.0,5.0,1.0,,3.0,,,,,2.0,,3.0,32,,0.25,0.3333333333333333,0.5,0.18181818181818182,,0.18181818181818182,0.36363636363636365,0.4,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.07692307692307693,0.37142857142857144,0.2222222222222222,0.10714285714285714,0.3333333333333333,0.09090909090909091,0.045454545454545456,,0.16666666666666666,0.3333333333333333,25.170068027210885,1.0,0.030303030303030304,0.0975609756097561,0.15625,0.07142857142857142,0.09230769230769231,0.08695652173913043,0.07142857142857142,0.047619047619047616,,0.07692307692307693,0.13793103448275862,0.09523809523809523,,0.24242424242424243,0.5,0.5,0.25,0.18181818181818182,0.3333333333333333,0.4,0.5,0.24242424242424243,0.25,0.25,,0.09090909090909091,,,,0.24242424242424243,0.25,0.25,0.5,0.4444444444444444,0.5,0.3333333333333333,0.3076923076923077,0.25,0.15384615384615385,0.15384615384615385,,0.5757575757575758,0.25,0.487119696969697,0.55194,0.49658076923076927,0.08571428571428572,0.125,,0.15384615384615385,0.11538461538461539,9.25,25.027272727272724,0.2782608695652174,,,3.0,,,,1.0,,,0.3333333333333333,,,1.0,,2.0,,1.0,1.0,,0.17647058823529413,0.14285714285714285,,,,,,,,,,,,,,,1.0,0.1111111111111111,True,,
203526,1610612755,Raul Neto,Raul Neto,203526,PHI,568.0,9,-13,18,20,2,8,1,38,1.0,1.0,,,,,,,,,,,,1.0,2.0,,,,1.0,1.0,1.0,2.0,,5.0,31,,,,,,,,,,,,2.0,3.0,,2.0,1.0,,,1.0,,1.0,,,,1.0,2.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,2,,,,1.0,0.5,,0.5,1.0,,,0.8333333333333334,,,0.8333333333333334,,,0.6666666666666666,,,,,,14.285714285714286,,,,0.25,,0.125,,,,,,0.25,,,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,0.6666666666666666,0.5,0.5,1.0,,,,,,,,,1.0,0.5,0.5322833333333333,,,,,,,,2.2,26.2,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,True,,
1626196,1610612755,Josh Richardson,Josh Richardson,1626196,PHI,1129.0,19,-9,37,35,21,7,7,72,1.0,1.0,1.0,1.0,,,,1.0,,4.0,,,,1.0,1.0,,,,1.0,6.0,1.0,1.0,1.0,6.0,42,1.0,2.0,,2.0,,4.0,,,1.0,1.0,2.0,,,,1.0,1.0,1.0,,3.0,,3.0,,,1.0,,6.0,,1.0,,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,,1.0,4.0,,,1.0,2.0,,,,,1.0,,,,,1.0,21,1.0,1.0,1.0,,1.0,,1.0,0.16666666666666666,0.5,,0.35714285714285715,0.5,,0.375,0.5,0.1,0.14285714285714285,,0.16666666666666666,,1.0,,20.930232558139537,,,0.07142857142857142,,,,0.045454545454545456,,,,,,0.25,,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,,,,0.5714285714285714,,,,,,,,0.14285714285714285,1.0,1.0,,0.5,1.0,,,,,,,0.2857142857142857,1.0,0.43162142857142854,0.5052,0.41335,,,,0.3333333333333333,0.16666666666666666,12.116666666666667,29.3,0.5675675675675675,,,3.0,2.0,,,1.0,,,,,1.0,,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,False,1.0,
