EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,PtsAssisted2s,OffThreePtRebounds,FTDefRebounds,Steals,BadPassSteals,LostBallTurnovers,Offensive Fouls,Charge Fouls Drawn,2pt And 1 Free Throw Trips,BlockedShortMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,FTOffRebounds,SecondChanceFg3Pct,OffFTReboundPct,OffLongMidRangeReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceAtRimFGM,SecondChanceAtRimFGA,OffAtRimReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,Fg2aBlocked,Loose Ball Fouls,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctAssisted,LostBallSteals,SecondChanceFtPoints,BlockedAtRim,ShortMidRangePctBlocked,Blocked3s,BlockedCorner3,ShortMidRangePctAssisted,Loose Ball Fouls Drawn,Technical Free Throw Trips,LongMidRangePctBlocked,Corner3PctBlocked,StepOutOfBoundsTurnovers,on,PenaltyCorner3FGM,Charge Fouls,BlockedArc3,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,OffCorner3ReboundPct,DefensiveGoaltends,OffensiveGoaltends,Travels,3SecondViolations,Defensive 3 Seconds Violations,Clear Path Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
1627750,1610612743,Jamal Murray,Jamal Murray,1627750,DEN,3067.0,51.0,18.0,98,97,30,30,11.0,195,6.0,6.0,2.0,2.0,3.0,9.0,6.0,9.0,1.0,1.0,1.0,6.0,11.0,1.0,1.0,3.0,15.0,24.0,6.0,12.0,6.0,54.0,108,1.0,1.0,2.0,2.0,4.0,8.0,1.0,4.0,2.0,13.0,30.0,12.0,6.0,2.0,1.0,10.0,6.0,1.0,4.0,7.0,11.0,4.0,3.0,2.0,1.0,1.0,29.0,2.0,1.0,7.0,8.0,2.0,10.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,7.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,13.0,29,1.0,0.6666666666666666,0.5,0.25,0.5454545454545454,0.625,1.0,0.5,0.6666666666666666,0.3333333333333333,0.4583333333333333,0.6923076923076923,0.3333333333333333,0.5,0.3333333333333333,0.08333333333333333,0.09090909090909091,38.18181818181818,0.3333333333333333,0.5384615384615384,0.07407407407407407,0.034482758620689655,0.19047619047619047,0.05263157894736842,0.16666666666666666,1.0,0.5,0.5,0.05,0.09090909090909091,0.16666666666666666,1.0,1.0,0.25,0.3333333333333333,0.3333333333333333,0.25,0.6666666666666666,0.6666666666666666,0.027777777777777776,0.3055555555555556,0.5454545454545454,0.6,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,1.0,0.08333333333333333,0.25,0.3333333333333333,0.5,0.6,0.4390685714285714,0.40885,0.3957181818181818,0.05263157894736842,0.07692307692307693,0.037037037037037035,0.24074074074074073,11.737500000000002,28.191666666666666,0.30612244897959184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1628408,1610612743,PJ Dozier,PJ Dozier,1628408,DEN,7482.0,125.0,4.0,246,249,102,68,30.0,495,5.0,11.0,3.0,7.0,4.0,8.0,3.0,6.0,1.0,,,1.0,7.0,2.0,1.0,6.0,12.0,25.0,2.0,8.0,8.0,38.0,272,1.0,1.0,2.0,2.0,6.0,13.0,1.0,6.0,1.0,16.0,20.0,6.0,,,,7.0,1.0,,7.0,5.0,12.0,4.0,1.0,3.0,1.0,3.0,29.0,,14.0,1.0,16.0,2.0,18.0,,5.0,2.0,4.0,3.0,,8.0,1.0,2.0,7.0,13.0,14.0,2.0,14.0,8.0,,2.0,,2.0,16.0,101,,1.0,0.25,0.16666666666666666,0.25,0.48,1.0,0.46153846153846156,0.45454545454545453,0.3333333333333333,0.39473684210526316,0.48717948717948717,0.3333333333333333,0.4,0.24242424242424243,,,16.607773851590107,0.625,0.02,,0.2222222222222222,0.13274336283185842,0.017857142857142856,,,0.041666666666666664,,0.25,,0.3333333333333333,0.45454545454545453,0.45454545454545453,0.24242424242424243,0.5,0.5,0.18181818181818182,0.5,0.5,0.030303030303030304,0.21212121212121213,0.14285714285714285,0.14285714285714285,1.0,,0.6666666666666666,0.3684210526315789,0.42857142857142855,,0.3157894736842105,0.16666666666666666,0.5757575757575758,0.14285714285714285,0.4750454545454545,0.489,0.47412894736842115,0.20512820512820512,0.25806451612903225,0.05263157894736842,0.42105263157894735,7.868,25.7875,0.4146341463414634,1.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.16666666666666666,0.16666666666666666,0.14285714285714285,0.05263157894736842,0.06451612903225806,0.13333333333333333,1.0,0.4,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1628420,1610612743,Monte Morris,Monte Morris,1628420,DEN,3713.0,62.0,-36.0,123,127,36,30,12.0,250,4.0,7.0,1.0,2.0,3.0,4.0,1.0,5.0,1.0,1.0,,2.0,6.0,1.0,2.0,3.0,8.0,16.0,3.0,7.0,4.0,29.0,155,2.0,2.0,2.0,10.0,5.0,8.0,2.0,3.0,4.0,20.0,16.0,9.0,,4.0,,6.0,2.0,,2.0,2.0,4.0,2.0,,2.0,,,10.0,1.0,1.0,3.0,4.0,2.0,6.0,1.0,2.0,1.0,2.0,1.0,,3.0,,,1.0,2.0,3.0,,4.0,,2.0,1.0,,1.0,20.0,36,2.0,1.0,0.42857142857142855,0.6666666666666666,0.42857142857142855,0.5,1.0,0.625,0.5434782608695652,1.25,0.7272727272727273,0.58,1.25,0.7692307692307693,0.30434782608695654,,,20.43795620437956,0.6666666666666666,0.11538461538461539,0.02857142857142857,0.03333333333333333,0.07142857142857142,0.017857142857142856,,0.18181818181818182,0.07142857142857142,,,0.09090909090909091,0.30434782608695654,0.5714285714285714,0.5714285714285714,0.17391304347826086,0.75,0.75,0.21739130434782608,0.2,0.2,0.043478260869565216,0.2608695652173913,0.3333333333333333,0.3333333333333333,1.0,0.25,0.25,0.18181818181818182,0.5,,0.2727272727272727,0.6666666666666666,0.6086956521739131,0.3333333333333333,0.49462608695652166,0.4973,0.46486818181818185,,,0.3448275862068966,0.6896551724137931,8.88125,25.6,0.2926829268292683,1.0,,,,2.0,2.0,,,,,1.0,,,,,,,,0.1111111111111111,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.09090909090909091,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1628966,1610612743,Keita Bates-Diop,Keita Bates-Diop,1628966,DEN,1418.0,24.0,2.0,48,46,35,13,10.0,94,1.0,4.0,1.0,4.0,,1.0,,,,,,,,,,,1.0,5.0,,,1.0,3.0,49,1.0,4.0,,2.0,1.0,4.0,,,1.0,3.0,2.0,,,2.0,,,,,1.0,,1.0,,,1.0,,,2.0,3.0,1.0,2.0,3.0,3.0,6.0,1.0,,,,,,,,,,,2.0,,2.0,,1.0,,,,3.0,35,,,,,,0.2,0.25,0.25,0.2,0.25,0.25,0.25,0.25,0.3,,,,9.836065573770492,,0.2,0.16666666666666666,0.08333333333333333,0.13636363636363635,0.10714285714285714,,0.16666666666666666,,0.5,0.1,0.25,0.8,0.25,0.25,0.2,,,,,,,,,,,,,1.0,0.25,,,,0.8,,0.49196,0.5297999999999999,0.5253000000000001,,,0.6666666666666666,1.0,3.1799999999999997,,0.7291666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,0.3,0.75,0.3333333333333333,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
203584,1610612743,Troy Daniels,Troy Daniels,203584,DEN,1799.0,30.0,7.0,61,63,44,16,10.0,124,1.0,4.0,1.0,2.0,,,2.0,2.0,,,,3.0,6.0,1.0,3.0,4.0,3.0,6.0,3.0,6.0,1.0,16.0,63,,,1.0,,2.0,3.0,3.0,4.0,1.0,14.0,4.0,9.0,,,,6.0,3.0,,1.0,1.0,2.0,1.0,,1.0,,,5.0,1.0,1.0,1.0,2.0,1.0,3.0,,,,,,,,,,,2.0,2.0,,2.0,,1.0,,,,14.0,44,1.0,1.0,0.5,0.75,0.5,0.5,,0.6666666666666666,0.625,,0.9285714285714286,0.6153846153846154,,0.875,0.5,,,17.105263157894736,,0.06666666666666667,0.047619047619047616,0.06666666666666667,0.06666666666666667,0.03125,,0.14285714285714285,,,0.07142857142857142,,0.3333333333333333,0.25,0.3333333333333333,,,,0.16666666666666666,1.0,1.0,,0.5,0.5,0.5,1.0,,1.0,0.2857142857142857,0.5,,0.5714285714285714,0.75,0.8333333333333334,0.5,0.4636083333333334,0.5307,0.4900785714285714,,,,0.875,8.5,27.36666666666667,0.7213114754098361,,2.0,,,,,,,1.0,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,0.5,,,,,,,,,,1.0,1.0,0.16666666666666666,0.25,0.5,,,,,,,,,,,,,True,,,,,,,,,,,,,,
200794,1610612743,Paul Millsap,Paul Millsap,200794,DEN,1190.0,20.0,-6.0,36,36,12,5,4.0,72,,1.0,,,,,,1.0,,,,,,,,,,2.0,,,1.0,1.0,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,2.0,,,,,,,,,,1.0,1.0,1.0,,2.0,1.0,,,,,,12,,,,,,,,,,,,0.16666666666666666,,,,,,7.5,,,,0.13333333333333333,0.10526315789473684,,,,,,0.1,,0.5,,,,,,0.5,,,,,,,,,,,,,,,0.5,,0.5332,,,0.3333333333333333,0.3333333333333333,,,11.0,,0.3333333333333333,,,,,1.0,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5,1.0,,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,
203486,1610612743,Mason Plumlee,Mason Plumlee,203486,DEN,4068.0,68.0,-2.0,135,134,53,19,19.0,269,9.0,16.0,2.0,3.0,,1.0,,,,,,,,,,,9.0,17.0,,,2.0,20.0,146,3.0,9.0,,7.0,2.0,3.0,,,1.0,5.0,6.0,,,4.0,,,,,4.0,4.0,8.0,3.0,1.0,2.0,1.0,1.0,20.0,12.0,7.0,6.0,13.0,14.0,27.0,1.0,3.0,,3.0,2.0,1.0,5.0,,2.0,4.0,10.0,14.0,1.0,3.0,2.0,,4.0,,4.0,5.0,53,,,,,,0.5294117647058824,0.3333333333333333,0.6666666666666666,0.5294117647058824,0.3333333333333333,0.6666666666666666,0.5263157894736842,0.35,0.625,,,,15.0,0.6,0.23076923076923078,0.26666666666666666,0.18421052631578946,0.203125,0.208955223880597,0.3076923076923077,0.23076923076923078,0.25,,0.16666666666666666,0.2,0.9411764705882353,0.5625,0.6428571428571429,0.058823529411764705,,,,,,,,,,,,,1.0,0.6666666666666666,,,,0.9411764705882353,,0.576535294117647,0.5677666666666666,0.6166333333333334,0.10526315789473684,0.10526315789473684,0.35,0.25,1.6823529411764706,,0.3925925925925926,,12.0,2.0,,1.0,1.0,,1.0,2.0,,2.0,3.0,,0.6666666666666666,0.8571428571428571,,0.09090909090909091,0.11764705882352941,0.25,0.75,0.6666666666666666,,,,,,,,,,,,,,,3.0,9.0,0.38095238095238093,1.0,0.3333333333333333,3.0,1.0,0.17647058823529413,0.125,,,1.0,2.0,1.0,,,,,,,,,True,,,,,,,,,,,,,,
203924,1610612743,Jerami Grant,Jerami Grant,203924,DEN,4126.0,69.0,-11.0,135,137,46,41,15.0,272,,3.0,,,1.0,6.0,2.0,2.0,3.0,,,3.0,8.0,1.0,1.0,3.0,3.0,11.0,3.0,11.0,10.0,25.0,164,,,1.0,,1.0,2.0,1.0,3.0,6.0,11.0,,9.0,,,,8.0,3.0,,,,,,,,,,,,3.0,2.0,6.0,,6.0,,2.0,1.0,1.0,1.0,,3.0,,1.0,4.0,6.0,8.0,2.0,10.0,1.0,4.0,2.0,,3.0,9.0,45,2.0,1.0,0.2727272727272727,0.3333333333333333,0.2727272727272727,0.2727272727272727,,0.5,0.3409090909090909,,0.5,0.46296296296296297,,0.6875,0.5,,,19.205298013245034,0.6666666666666666,0.07407407407407407,,0.09375,0.0847457627118644,,,0.125,0.0625,,0.08333333333333333,,0.13636363636363635,,,0.2727272727272727,0.16666666666666666,0.2,0.09090909090909091,1.0,1.0,0.13636363636363635,0.36363636363636365,0.375,0.375,1.0,,1.0,,,,0.6,0.3333333333333333,0.6363636363636364,0.375,0.4947136363636364,0.37635,0.47564,0.043478260869565216,0.08333333333333333,,0.44,7.681818181818182,25.181818181818183,0.34074074074074073,,6.0,,1.0,2.0,1.0,1.0,,,,,3.0,1.0,1.0,1.0,0.3333333333333333,,,0.125,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,0.18181818181818182,0.3333333333333333,1.0,1.0,,2.0,0.16666666666666666,1.0,1.0,1.0,,,,,,True,,,,,,,,,,,,,,
203999,1610612743,Nikola Jokic,Nikola Jokic,203999,DEN,2722.0,45.0,,88,93,29,37,7.0,181,1.0,1.0,1.0,1.0,2.0,5.0,2.0,5.0,2.0,,,5.0,6.0,,1.0,2.0,5.0,11.0,6.0,8.0,5.0,33.0,109,1.0,1.0,,2.0,3.0,5.0,1.0,2.0,3.0,12.0,8.0,12.0,6.0,2.0,,6.0,5.0,,1.0,3.0,4.0,3.0,,1.0,,,11.0,,2.0,,2.0,1.0,3.0,,2.0,1.0,1.0,1.0,,3.0,,,1.0,3.0,7.0,,6.0,2.0,1.0,2.0,,2.0,12.0,28,1.0,0.6666666666666666,0.75,0.5,0.75,0.45454545454545453,1.0,0.6,0.7368421052631579,1.0,0.6428571428571429,0.75,1.0,0.6666666666666666,0.42105263157894735,,,26.315789473684212,0.6666666666666666,,,0.10526315789473684,0.05405405405405406,0.03125,,,,,0.15384615384615385,,0.05263157894736842,1.0,1.0,0.2631578947368421,0.4,0.5,0.2631578947368421,0.4,0.4,0.10526315789473684,0.3157894736842105,0.8333333333333334,0.8333333333333334,0.6,,,0.14285714285714285,1.0,,0.2857142857142857,0.5,0.47368421052631576,0.8333333333333334,0.42760263157894735,0.5148,0.4011428571428572,0.09523809523809523,0.15384615384615385,0.06060606060606061,0.36363636363636365,11.627272727272727,25.85,0.32954545454545453,1.0,2.0,1.0,,2.0,1.0,1.0,,,,1.0,2.0,,0.2,0.25,,0.08333333333333333,0.1,,1.0,,0.5,0.5,1.0,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,0.09090909090909091,,0.5,1.0,,1.0,0.2,,,,1.0,,,,,True,,,,,,,,,,,,,,
1628470,1610612743,Torrey Craig,Torrey Craig,1628470,DEN,1749.0,29.0,-16.0,56,62,13,24,5.0,118,2.0,3.0,,,,1.0,,,1.0,,1.0,,2.0,,,1.0,2.0,4.0,,3.0,,4.0,68,,1.0,,,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,1.0,1.0,,1.0,1.0,2.0,,,,,,,,,,1.0,2.0,1.0,1.0,,,,,,,,13,,,,,,0.5,,,0.2857142857142857,,,0.2857142857142857,,,0.42857142857142855,,,10.9375,,,0.05555555555555555,0.06666666666666667,0.04,0.03571428571428571,,,,,0.09090909090909091,,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.14285714285714285,,,,,,0.14285714285714285,0.2857142857142857,,,,,,,,0.5,0.5,,0.8571428571428571,,0.53495,0.3996,0.533325,,,,,2.5250000000000004,25.233333333333334,0.23214285714285715,,4.0,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
