EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,FG3M,PtsAssisted3s,Corner3Assists,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFGM,ShortMidRangeFGA,LongMidRangeFGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,SecondChanceFG2M,PenaltyFG3M,PtsAssisted2s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Offensive Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,LiveBallTurnoverPct,OffAtRimReboundPct,ShortMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShortMidRangeFGM,OffThreePtRebounds,FTDefRebounds,Charge Fouls,Loose Ball Fouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,ShortMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3PctAssisted,LongMidRangeAssists,SelfOReb,BadPassOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,SelfORebPct,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,ShortMidRangeAssists,SecondChanceTurnovers,Technical Free Throw Trips,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,on,DefensiveGoaltends,3pt And 1 Free Throw Trips,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,OffCorner3ReboundPct,SecondChanceCorner3Frequency,Charge Fouls Drawn,FTOffRebounds,OffFTReboundPct
1626209,1610612757,Mario Hezonja,Mario Hezonja,1626209,POR,1703.0,28,-13,57,58,26.0,34,7,115,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,6.0,2.0,3.0,5,75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,3.0,4.0,2.0,6.0,3.0,3.0,3.0,5.0,2.0,1.0,4.0,1.0,1.0,3.0,26.0,1.0,1.0,0.16666666666666666,1.0,0.125,0.5,0.25,0.25,0.5,0.25,0.3333333333333333,0.25,0.5,15.384615384615383,0.2727272727272727,0.09523809523809523,0.06666666666666667,0.15384615384615385,0.07692307692307693,0.14285714285714285,0.1111111111111111,0.5,0.5,0.1,0.5,0.25,0.3333333333333333,0.25,0.25,1.0,0.5,1.0,0.5,0.75,0.5748249999999999,0.5138,0.7078,0.1111111111111111,0.14285714285714285,0.2,0.6,7.133333333333334,26.0,0.45614035087719296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1629014,1610612757,Anfernee Simons,Anfernee Simons,1629014,POR,1837.0,31,-7,63,65,30.0,35,11,128,,2.0,,,1.0,,4.0,2.0,,2.0,5.0,,3,91,,,,,1.0,2.0,,,,4.0,1.0,1.0,3.0,4.0,1.0,1.0,11.0,,2.0,2.0,4.0,,4.0,1.0,1.0,3.0,4.0,,,,,,,30.0,1.0,,,,0.21428571428571427,,0.21428571428571427,,,0.7142857142857143,0.5,0.5,,9.45945945945946,0.16666666666666666,,0.13333333333333333,0.14814814814814814,,,,0.6666666666666666,,0.2222222222222222,0.2857142857142857,,,,0.5714285714285714,,0.3333333333333333,,0.6666666666666666,1.0,0.5794285714285714,,0.5698,,,,,1.05,25.48,0.47619047619047616,1.0,1.0,1.0,3.0,2.0,1.0,0.2,0.2,0.14285714285714285,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1629018,1610612757,Gary Trent Jr.,Gary Trent Jr.,1629018,POR,3682.0,61,-11,130,127,37.0,43,13,257,3.0,3.0,1.0,,,6.0,3.0,1.0,6.0,12.0,5.0,1.0,19,149,1.0,,2.0,1.0,3.0,3.0,,8.0,10.0,3.0,,1.0,,1.0,,1.0,2.0,1.0,,1.0,1.0,1.0,2.0,2.0,1.0,5.0,7.0,3.0,,1.0,1.0,,8.0,37.0,,,0.5,0.3333333333333333,0.5294117647058824,0.6666666666666666,0.5588235294117647,1.0,0.6666666666666666,0.29411764705882354,,,,14.685314685314687,0.03571428571428571,0.024390243902439025,,0.01694915254237288,0.017543859649122806,,,0.07692307692307693,,,0.17647058823529413,1.0,1.0,0.35294117647058826,0.17647058823529413,1.0,,,0.16666666666666666,0.47058823529411764,0.4782558823529412,0.5828,0.46899166666666664,0.058823529411764705,0.08333333333333333,0.10526315789473684,0.42105263157894735,10.991666666666667,24.82,0.2846153846153846,1.0,2.0,2.0,3.0,,0.5,0.4,0.4,0.11764705882352941,0.5,0.5,1.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,0.16666666666666666,0.2,0.6666666666666666,1.0,1.0,0.75,0.07692307692307693,0.17647058823529413,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.5,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1629117,1610612757,Wenyen Gabriel,Wenyen Gabriel,1629117,POR,345.0,6,4,10,12,,1,1,22,,,,,,,,,,,1.0,,3,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,1.5,,,1.0,,,,9.090909090909092,,,,,,,,,,,,,,,,,,,,1.0,0.5487,,,,,,,,23.4,,1.0,1.0,1.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
202355,1610612757,Hassan Whiteside,Hassan Whiteside,202355,POR,6366.0,106,-22,220,219,50.0,62,21,439,10.0,14.0,6.0,1.0,2.0,2.0,1.0,,12.0,23.0,1.0,7.0,34,257,7.0,3.0,13.0,2.0,5.0,,6.0,10.0,8.0,1.0,4.0,,2.0,2.0,2.0,,6.0,6.0,14.0,10.0,28.0,7.0,35.0,1.0,,9.0,17.0,17.0,4.0,14.0,7.0,,10.0,50.0,1.0,,0.5217391304347826,0.4,0.5625,0.4,0.5483870967741935,0.7222222222222222,0.5555555555555556,0.041666666666666664,0.17391304347826086,0.14285714285714285,,14.937759336099584,0.20833333333333334,0.08333333333333333,0.27450980392156865,0.24242424242424243,0.06930693069306931,0.12,0.03571428571428571,0.06666666666666667,0.2727272727272727,0.24242424242424243,0.5833333333333334,0.7142857142857143,0.8333333333333334,0.08333333333333333,0.041666666666666664,0.8571428571428571,0.4,0.5,,0.625,0.4912208333333334,0.5437428571428572,0.42991999999999997,0.22580645161290322,0.23333333333333334,0.38235294117647056,0.29411764705882354,5.14782608695652,27.5,0.22727272727272727,,,1.0,3.0,,1.0,1.0,1.0,,,,,4.0,7.0,,,,1.0,,5.0,,16.0,,8.0,1.0,1.0,3.0,3.0,2.0,,5.0,1.0,,2.0,,0.6666666666666666,1.0,,0.7142857142857143,0.7142857142857143,0.6,0.10526315789473684,0.2916666666666667,,,,1.0,1.0,0.6666666666666666,,,,1.0,2.0,1.0,4.0,2.0,3.0,10.0,7.0,3.0,10.0,9.0,0.2857142857142857,0.26666666666666666,0.034482758620689655,0.037037037037037035,0.2727272727272727,0.3333333333333333,0.9,0.6,0.2857142857142857,0.4,1.0,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
203081,1610612757,Damian Lillard,Damian Lillard,203081,POR,4272.0,71,-21,151,149,33.0,49,12,300,6.0,11.0,3.0,3.0,4.0,6.0,13.0,4.0,7.0,20.0,13.0,14.0,55,168,3.0,1.0,3.0,3.0,4.0,4.0,5.0,17.0,10.0,13.0,4.0,6.0,2.0,8.0,2.0,4.0,18.0,1.0,6.0,1.0,9.0,1.0,10.0,1.0,,1.0,1.0,12.0,,14.0,5.0,,17.0,33.0,,,0.35,0.75,0.6212121212121212,0.75,0.7236842105263158,0.5,0.85,0.3939393939393939,0.2,0.18181818181818182,0.16666666666666666,26.993865030674847,0.030303030303030304,0.0196078431372549,0.18181818181818182,0.10606060606060606,0.014084507042253521,,0.05263157894736842,,,0.18181818181818182,0.3333333333333333,0.5454545454545454,0.6666666666666666,0.18181818181818182,0.3939393939393939,1.0,0.5,0.75,0.5,0.7272727272727273,0.52735,0.6846333333333333,0.59208125,0.18421052631578946,0.21739130434782608,0.05454545454545454,0.3090909090909091,7.279999999999999,28.469230769230766,0.2185430463576159,,,9.0,12.0,,0.4444444444444444,0.6923076923076923,0.6923076923076923,,,,,1.0,3.0,,,,9.0,2.0,1.0,2.0,4.0,15.0,,9.0,1.0,5.0,2.0,1.0,3.0,6.0,3.0,,,2.0,0.2857142857142857,0.2857142857142857,0.5,0.3333333333333333,0.3333333333333333,0.8333333333333334,,0.09090909090909091,,,,0.6923076923076923,0.6923076923076923,0.3333333333333333,,,0.5,0.6923076923076923,1.0,,2.0,,,1.0,,1.0,1.0,,0.3333333333333333,0.2222222222222222,,,0.06666666666666667,0.18181818181818182,,0.3333333333333333,0.3333333333333333,0.5,,0.4444444444444444,2.0,1.0,1.0,2.0,0.08333333333333333,0.13333333333333333,,,,,,,,,,,,,,True,,,,,,,,,,,,,
203468,1610612757,CJ McCollum,CJ McCollum,203468,POR,5201.0,87,-8,179,175,29.0,33,16,354,9.0,11.0,1.0,3.0,3.0,8.0,17.0,1.0,16.0,28.0,18.0,10.0,69,199,1.0,3.0,8.0,3.0,5.0,1.0,5.0,11.0,28.0,17.0,2.0,3.0,5.0,8.0,3.0,1.0,21.0,2.0,3.0,6.0,11.0,2.0,13.0,2.0,2.0,4.0,7.0,9.0,,15.0,7.0,,11.0,29.0,,,0.5714285714285714,0.6,0.6413043478260869,0.5,0.6415094339622641,1.1666666666666667,0.5555555555555556,0.391304347826087,0.07142857142857142,0.09090909090909091,,28.71794871794872,0.13953488372093023,0.03389830508474576,0.075,0.10843373493975904,0.024096385542168676,0.05,,0.08333333333333333,0.36363636363636365,0.038461538461538464,0.2391304347826087,0.8181818181818182,0.9,0.17391304347826086,0.3695652173913043,0.5,0.5,1.0,0.16666666666666666,0.6304347826086957,0.48439130434782607,0.5016,0.47689166666666666,0.1320754716981132,0.2,0.11594202898550725,0.15942028985507245,9.589285714285714,26.283333333333335,0.16201117318435754,1.0,1.0,9.0,9.0,2.0,0.3333333333333333,0.5,0.5,0.021739130434782608,1.0,1.0,,1.0,9.0,3.0,,,8.0,,1.0,,4.0,18.0,2.0,8.0,,2.0,1.0,1.0,1.0,3.0,,1.0,,,0.125,0.13333333333333333,,1.0,1.25,0.6666666666666666,0.0625,0.1956521739130435,0.375,0.375,0.3333333333333333,0.47058823529411764,0.47058823529411764,1.0,,,,0.47058823529411764,4.0,,2.0,,,,,,,,0.1111111111111111,0.15384615384615385,,,0.05,0.14285714285714285,,,0.4444444444444444,0.5,0.25,0.375,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,,,True,,,,,,,,,,,,,
1629658,1610612757,Jaylen Hoard,Jaylen Hoard,1629658,POR,318.0,5,5,10,11,5.0,5,3,21,1.0,2.0,,1.0,1.0,,,,1.0,2.0,,,2,12,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5.0,,,0.5,1.0,0.5,1.0,0.5,,1.0,,,,,15.384615384615383,,,,,,,,,,,1.0,0.5,0.5,,,,1.0,1.0,,1.0,0.45585,,0.4874,,,,1.0,2.85,,0.5,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
2546,1610612757,Carmelo Anthony,Carmelo Anthony,2546,POR,4839.0,81,-22,169,166,27.0,38,14,335,1.0,3.0,,,1.0,17.0,4.0,1.0,8.0,24.0,7.0,5.0,27,190,1.0,,,,4.0,1.0,,,10.0,4.0,1.0,2.0,,2.0,,2.0,4.0,,4.0,4.0,11.0,,11.0,3.0,,4.0,10.0,6.0,,6.0,3.0,,,27.0,,,0.3333333333333333,,0.3548387096774194,,0.39705882352941174,,,0.22580645161290322,0.041666666666666664,0.3333333333333333,,23.204419889502763,0.12121212121212122,,0.10526315789473684,0.11267605633802817,,,,,,0.11538461538461539,0.0967741935483871,0.3333333333333333,0.5,0.5483870967741935,0.12903225806451613,,0.2,,0.2,0.3225806451612903,0.44617096774193543,0.3937,0.3987,0.08823529411764706,0.1111111111111111,,,15.379166666666668,25.157142857142862,0.15976331360946747,2.0,3.0,2.0,3.0,,0.5,0.2857142857142857,0.2857142857142857,0.0967741935483871,0.6666666666666666,0.6666666666666666,0.5,,4.0,6.0,,,,,,,6.0,3.0,,,3.0,2.0,,6.0,2.0,8.0,1.0,2.0,,,0.375,0.375,,,,0.25,,0.12903225806451613,0.35294117647058826,0.35294117647058826,0.3333333333333333,,,,,,,,1.0,,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,,0.2727272727272727,,,0.23529411764705882,0.08333333333333333,1.0,1.0,0.25,0.25,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,True,,,,,,,,,,,,,
203994,1610612757,Jusuf Nurkic,Jusuf Nurkic,203994,POR,3267.0,54,-15,111,113,13.0,10,7,224,6.0,7.0,1.0,2.0,2.0,,4.0,,6.0,14.0,4.0,3.0,18,132,1.0,1.0,3.0,2.0,3.0,,2.0,6.0,6.0,4.0,1.0,6.0,,6.0,,3.0,12.0,1.0,3.0,9.0,13.0,1.0,14.0,2.0,2.0,2.0,2.0,5.0,,3.0,1.0,1.0,6.0,13.0,,1.0,0.42857142857142855,0.6666666666666666,0.4166666666666667,0.6666666666666666,0.47368421052631576,1.5,0.75,0.2222222222222222,0.07142857142857142,,,19.327731092436977,0.32142857142857145,0.029411764705882353,0.12,0.22641509433962265,0.02,0.07142857142857142,,0.25,0.2222222222222222,0.125,0.3888888888888889,0.8571428571428571,0.8571428571428571,,0.2222222222222222,1.0,0.6666666666666666,1.0,,0.6111111111111112,0.5146027777777777,0.4307,0.5617,0.05555555555555555,0.07142857142857142,0.16666666666666666,0.3333333333333333,4.207142857142857,25.85,0.11711711711711711,,,1.0,3.0,,1.0,0.25,0.25,,,,,1.0,7.0,,,,1.0,,1.0,,6.0,,2.0,1.0,,3.0,2.0,1.0,1.0,4.0,1.0,,,1.0,0.5,0.6,,1.0,1.0,0.75,,0.3888888888888889,,,,0.25,0.25,1.0,,,,0.25,,,1.0,,,1.0,1.0,,1.0,1.0,0.14285714285714285,0.2,,,0.45454545454545453,0.1111111111111111,1.0,0.5,,,,1.0,1.0,1.0,1.0,,0.1,,,,,,2.0,,,,,,,,,True,,,,,,,,,,,,,
