EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Offensive Fouls Drawn,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,ShortMidRangePctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,Charge Fouls,Offensive Fouls,BlockedLongMidRange,SecondChanceFtPoints,Travels,SecondChanceTurnovers,Technical Free Throw Trips,Blocked3s,BlockedArc3,OffLongMidRangeReboundPct,FTOffRebounds,BlockingFoulsDrawn,LongMidRangePctBlocked,OffFTReboundPct,3pt And 1 Free Throw Trips,on,Corner3PctBlocked,BlockedCorner3,OffensiveGoaltends,Defensive 3 Seconds Violations,3SecondViolations
1626179,1610612738,Terry Rozier,Terry Rozier,1626179,BOS,17527.0,292.0,21.0,576.0,574.0,195.0,196.0,59.0,1150.0,13.0,22.0,3.0,3.0,5.0,9.0,5.0,16.0,4.0,7.0,5.0,11.0,1.0,1.0,1.0,3.0,24.0,65.0,2.0,6.0,11.0,26.0,22.0,45.0,29.0,76.0,16.0,147.0,606.0,3.0,5.0,3.0,7.0,15.0,6.0,12.0,12.0,29.0,10.0,58.0,20.0,24.0,72.0,15.0,2.0,1.0,64.0,24.0,4.0,1.0,21.0,14.0,35.0,9.0,5.0,16.0,2.0,3.0,84.0,4.0,1.0,23.0,24.0,47.0,5.0,52.0,5.0,3.0,2.0,5.0,2.0,2.0,2.0,3.0,7.0,1.0,8.0,1.0,17.0,1.0,21.0,1.0,1.0,21.0,2.0,6.0,1.0,4.0,2.0,2.0,2.0,52.0,189.0,3.0,2.0,0.45454545454545453,0.47619047619047616,0.8275862068965517,0.3815789473684211,0.42857142857142855,0.41379310344827586,0.38666666666666666,0.4888888888888889,0.6,0.5,0.5413223140495868,0.625,0.5853658536585366,0.5653846153846154,0.625,0.6170212765957447,0.628099173553719,0.013157894736842105,0.08888888888888889,0.18181818181818182,0.015384615384615385,21.473354231974923,0.7142857142857143,0.16326530612244897,0.006711409395973154,0.184,0.028985507246376812,0.17279411764705882,0.017421602787456445,0.01639344262295082,0.00909090909090909,0.10714285714285714,0.07692307692307693,0.13793103448275862,0.32432432432432434,0.14705882352941177,0.34782608695652173,0.18181818181818182,0.5909090909090909,0.7222222222222222,0.46153846153846156,0.1322314049586777,0.3125,0.3125,0.6,0.05785123966942149,0.5714285714285714,0.5714285714285714,0.25,0.09090909090909091,0.45454545454545453,0.45454545454545453,0.8,0.5371900826446281,0.36923076923076925,0.375,0.8333333333333334,0.25,1.0,0.3333333333333333,0.08333333333333333,1.0,1.0,0.5,0.3333333333333333,1.0,0.21951219512195122,0.5555555555555556,0.07317073170731707,0.3333333333333333,0.6341463414634146,0.4230769230769231,0.8099173553719008,0.375,0.5077691666666667,0.5085166666666666,0.5092174999999999,0.05555555555555555,0.12244897959183673,0.012987012987012988,0.10204081632653061,0.3945578231292517,6.897777777777776,26.172368421052624,0.3385416666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1627759,1610612738,Jaylen Brown,Jaylen Brown,1627759,BOS,13201.0,220.0,10.0,444.0,443.0,194.0,177.0,47.0,887.0,21.0,40.0,3.0,6.0,9.0,16.0,3.0,13.0,3.0,5.0,9.0,15.0,1.0,4.0,6.0,9.0,8.0,27.0,,1.0,5.0,17.0,27.0,58.0,17.0,42.0,19.0,124.0,469.0,4.0,8.0,1.0,5.0,11.0,11.0,23.0,11.0,26.0,7.0,62.0,18.0,36.0,48.0,3.0,8.0,,27.0,8.0,11.0,1.0,5.0,4.0,9.0,2.0,2.0,5.0,,,22.0,2.0,6.0,13.0,12.0,27.0,8.0,35.0,4.0,2.0,2.0,4.0,4.0,4.0,1.0,,8.0,4.0,8.0,,20.0,2.0,22.0,,2.0,31.0,1.0,12.0,2.0,1.0,2.0,1.0,2.0,62.0,188.0,4.0,1.0,0.3333333333333333,0.391304347826087,0.9411764705882353,0.40476190476190477,0.2,0.4230769230769231,0.40476190476190477,0.46551724137931033,0.5,0.4782608695652174,0.525,0.4230769230769231,0.5612244897959183,0.543859649122807,0.39285714285714285,0.5740740740740741,0.42,0.023809523809523808,0.1896551724137931,0.175,0.037037037037037035,24.646464646464647,0.5,0.12,0.048,0.13541666666666666,0.02040816326530612,0.12755102040816327,0.03587443946188341,0.05357142857142857,0.02531645569620253,,0.03125,0.07692307692307693,0.27586206896551724,0.14634146341463414,0.07142857142857142,0.4,0.525,0.6363636363636364,0.2857142857142857,0.13,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.05,0.6,0.6,0.6666666666666666,0.15,0.6,0.6,0.8888888888888888,0.27,0.2962962962962963,0.3076923076923077,1.0,0.46153846153846156,0.5,,0.3076923076923077,0.25,,0.07692307692307693,,,0.32653061224489793,0.5625,0.1836734693877551,0.6666666666666666,0.3469387755102041,0.29411764705882354,0.82,0.2962962962962963,0.5292969387755103,0.5501,0.5261925531914893,0.12389380530973451,0.17391304347826086,0.045454545454545456,0.08870967741935484,0.5,4.56551724137931,25.719047619047622,0.4369369369369369,2.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,0.3076923076923077,0.13333333333333333,0.06666666666666667,0.14285714285714285,0.5,,,,,,,,,,,,,,,,True,,,,,
1628369,1610612738,Jayson Tatum,Jayson Tatum,1628369,BOS,18533.0,309.0,38.0,600.0,601.0,220.0,206.0,64.0,1201.0,37.0,59.0,2.0,4.0,16.0,28.0,6.0,18.0,10.0,23.0,1.0,7.0,,3.0,,,7.0,28.0,1.0,3.0,2.0,8.0,53.0,100.0,8.0,35.0,49.0,179.0,604.0,3.0,6.0,1.0,6.0,9.0,21.0,43.0,2.0,8.0,20.0,68.0,46.0,60.0,12.0,12.0,4.0,,28.0,7.0,9.0,,6.0,14.0,20.0,8.0,6.0,4.0,,2.0,54.0,1.0,2.0,15.0,11.0,26.0,3.0,29.0,9.0,9.0,,9.0,3.0,5.0,2.0,6.0,14.0,5.0,7.0,,24.0,1.0,36.0,,2.0,52.0,3.0,20.0,1.0,6.0,4.0,,4.0,66.0,217.0,3.0,5.0,0.4339622641509434,0.45098039215686275,0.5,0.22857142857142856,0.16666666666666666,0.25,0.22857142857142856,0.53,0.5,0.4883720930232558,0.48148148148148145,0.375,0.47058823529411764,0.5628930817610063,0.375,0.5573770491803278,0.25925925925925924,,0.09,0.11864406779661017,,25.975975975975974,0.6428571428571429,0.06748466257668712,0.012903225806451613,0.13157894736842105,0.007246376811594203,0.09386281588447654,0.010238907849829351,0.014705882352941176,,0.03571428571428571,0.03571428571428571,0.0958904109589041,0.058823529411764705,0.13043478260869565,0.13636363636363635,0.43703703703703706,0.6271186440677966,0.7115384615384616,0.5135135135135135,0.13333333333333333,0.3333333333333333,0.375,0.16666666666666666,0.17037037037037037,0.43478260869565216,0.43478260869565216,0.3,0.05185185185185185,0.14285714285714285,0.14285714285714285,,0.2074074074074074,0.25,0.25,0.5714285714285714,0.3333333333333333,0.5,,0.25,,,0.25,0.3333333333333333,1.0,0.5490196078431373,0.5714285714285714,,,0.1568627450980392,0.25,0.6962962962962963,0.25,0.5109196296296297,0.44724,0.5163254901960784,0.13725490196078433,0.17094017094017094,0.027777777777777776,0.05027932960893855,0.37988826815642457,6.773999999999998,25.89428571428571,0.36666666666666664,,2.0,,,,3.0,3.0,,0.1111111111111111,,0.018518518518518517,0.03225806451612903,0.75,1.0,2.0,1.0,,,,,,,,,,,,,True,,,,,
1628400,1610612738,Semi Ojeleye,Semi Ojeleye,1628400,BOS,5437.0,91.0,-52.0,180.0,191.0,66.0,80.0,16.0,371.0,,,,,,,1.0,2.0,,,3.0,6.0,,,,,,2.0,,,,1.0,1.0,2.0,3.0,8.0,5.0,16.0,227.0,,,,,,1.0,1.0,,1.0,1.0,3.0,2.0,,9.0,,,,2.0,,,,,1.0,1.0,,1.0,,,,3.0,1.0,,3.0,7.0,10.0,1.0,11.0,1.0,1.0,,1.0,1.0,,,,1.0,,2.0,,6.0,,2.0,,,5.0,,2.0,,1.0,,,,3.0,62.0,2.0,,1.0,1.0,1.0,0.375,,,0.375,0.5,,1.0,0.55,,0.5,0.6153846153846154,,0.5,0.8,,,,,7.070707070707071,1.0,0.14893617021276595,,0.0967741935483871,0.030303030303030304,0.1282051282051282,0.011111111111111112,,0.038461538461538464,,0.1,0.13333333333333333,0.25,0.07692307692307693,0.2,,,,,0.2,0.5,0.5,1.0,,,,,0.6,0.5,0.5,1.0,0.2,,,,,,,,,,,,,,,,,0.5,,0.8,,0.53847,,0.4527,0.16666666666666666,0.5,,,0.1875,4.8,23.887500000000003,0.36666666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
201143,1610612738,Al Horford,Al Horford,201143,BOS,17671.0,295.0,58.0,582.0,581.0,218.0,225.0,50.0,1163.0,26.0,36.0,3.0,8.0,8.0,14.0,7.0,19.0,4.0,9.0,,2.0,,1.0,,1.0,5.0,16.0,,1.0,1.0,5.0,37.0,64.0,5.0,18.0,29.0,118.0,588.0,4.0,10.0,,2.0,9.0,11.0,23.0,1.0,6.0,19.0,44.0,48.0,26.0,15.0,,6.0,,16.0,5.0,2.0,,13.0,13.0,26.0,6.0,7.0,12.0,,1.0,65.0,3.0,9.0,22.0,30.0,57.0,12.0,69.0,11.0,7.0,4.0,6.0,3.0,4.0,,3.0,10.0,2.0,7.0,,13.0,,26.0,,1.0,34.0,3.0,11.0,,7.0,5.0,1.0,7.0,42.0,211.0,3.0,4.0,0.6486486486486487,0.7058823529411765,1.0,0.2777777777777778,,0.16666666666666666,0.2777777777777778,0.578125,0.4,0.4782608695652174,0.5426829268292683,0.3333333333333333,0.43103448275862066,0.6030927835051546,0.375,0.5641025641025641,0.21951219512195122,,0.03125,0.05555555555555555,,16.771159874608152,0.6,0.20134228187919462,0.06293706293706294,0.1896551724137931,0.02142857142857143,0.19622641509433963,0.04240282685512368,0.07936507936507936,0.01818181818181818,0.03333333333333333,0.20408163265306123,0.2459016393442623,0.1282051282051282,0.18947368421052632,0.19047619047619047,0.43902439024390244,0.7222222222222222,0.7647058823529411,0.8461538461538461,0.23170731707317074,0.3684210526315789,0.3684210526315789,0.14285714285714285,0.10975609756097561,0.4444444444444444,0.4444444444444444,0.25,0.024390243902439025,,,,0.1951219512195122,0.3125,0.3125,1.0,0.6666666666666666,0.375,,0.08333333333333333,,,0.08333333333333333,,,0.4827586206896552,0.5714285714285714,0.034482758620689655,,0.1724137931034483,0.2,0.6585365853658537,0.3125,0.5177756097560976,0.5468611111111111,0.4960448275862069,0.12222222222222222,0.1527777777777778,,0.07627118644067797,0.3728813559322034,5.8953125,26.005555555555556,0.3745704467353952,5.0,3.0,1.0,1.0,1.0,4.0,6.0,1.0,,0.29411764705882354,0.045454545454545456,0.07894736842105263,0.8571428571428571,,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,0.05555555555555555,,,,,,True,,,,,
203935,1610612738,Marcus Smart,Marcus Smart,203935,BOS,26950.0,449.0,18.0,882.0,889.0,322.0,314.0,93.0,1771.0,16.0,30.0,6.0,6.0,7.0,11.0,9.0,25.0,8.0,20.0,3.0,7.0,,,,,12.0,61.0,,2.0,4.0,22.0,33.0,75.0,15.0,68.0,35.0,146.0,936.0,6.0,8.0,,2.0,14.0,12.0,20.0,4.0,22.0,22.0,58.0,12.0,54.0,42.0,3.0,10.0,1.0,60.0,12.0,6.0,1.0,49.0,31.0,80.0,25.0,6.0,36.0,7.0,6.0,191.0,2.0,11.0,18.0,20.0,42.0,14.0,56.0,26.0,14.0,12.0,22.0,18.0,14.0,2.0,4.0,36.0,15.0,16.0,,44.0,3.0,56.0,5.0,3.0,48.0,3.0,18.0,1.0,6.0,10.0,5.0,10.0,57.0,315.0,9.0,5.0,0.18181818181818182,0.21428571428571427,0.9333333333333333,0.22058823529411764,,0.18181818181818182,0.22388059701492538,0.44,0.75,0.6,0.3881118881118881,0.6,0.42857142857142855,0.44242424242424244,0.7,0.5087719298245614,0.4755244755244755,0.014705882352941176,0.08,0.1,0.01639344262295082,20.468431771894092,0.6111111111111112,0.08733624454148471,0.04602510460251046,0.09836065573770492,0.010309278350515464,0.09223300970873786,0.03002309468822171,0.05825242718446602,0.01282051282051282,,0.08974358974358974,0.09375,0.07272727272727272,0.09933774834437085,0.09375,0.2097902097902098,0.5333333333333333,0.5925925925925926,0.1875,0.17482517482517482,0.36,0.391304347826087,0.1111111111111111,0.13986013986013987,0.4,0.42105263157894735,0.25,0.04895104895104895,0.42857142857142855,0.42857142857142855,1.0,0.42657342657342656,0.19672131147540983,0.2,0.9166666666666666,0.6,1.0,0.16666666666666666,,,,0.2,,,0.2619047619047619,0.6363636363636364,,,0.5238095238095238,0.18181818181818182,0.6853146853146853,0.2,0.489656338028169,0.5989999999999999,0.4863963414634146,0.11949685534591195,0.2,0.014492753623188406,0.0958904109589041,0.3972602739726027,8.338666666666667,27.249999999999996,0.36507936507936506,4.0,2.0,7.0,,6.0,5.0,5.0,,0.08,0.18181818181818182,0.036585365853658534,0.023255813953488372,0.5,,3.0,,2.0,1.0,1.0,,,,0.037037037037037035,1.0,2.0,0.05,0.043478260869565216,,True,,,,,
202694,1610612738,Marcus Morris,Marcus Morris,202694,BOS,16962.0,283.0,24.0,554.0,554.0,220.0,207.0,65.0,1108.0,12.0,26.0,2.0,5.0,5.0,10.0,6.0,22.0,7.0,22.0,4.0,9.0,1.0,1.0,1.0,4.0,14.0,36.0,4.0,8.0,3.0,14.0,25.0,70.0,18.0,45.0,20.0,124.0,593.0,4.0,8.0,5.0,9.0,24.0,8.0,21.0,4.0,18.0,7.0,35.0,28.0,22.0,51.0,3.0,4.0,1.0,35.0,14.0,6.0,,6.0,4.0,10.0,4.0,,4.0,2.0,,24.0,4.0,6.0,20.0,17.0,44.0,10.0,54.0,5.0,2.0,3.0,3.0,2.0,5.0,,1.0,8.0,3.0,12.0,1.0,29.0,1.0,18.0,,,28.0,1.0,10.0,1.0,4.0,3.0,,3.0,35.0,218.0,3.0,3.0,0.56,0.6086956521739131,0.9444444444444444,0.4,0.5555555555555556,0.2222222222222222,0.4090909090909091,0.35714285714285715,0.5,0.38095238095238093,0.45217391304347826,0.6764705882352942,0.358974358974359,0.484375,0.6666666666666666,0.3977272727272727,0.391304347826087,,0.08571428571428572,0.15384615384615385,,21.794871794871796,0.375,0.1259259259259259,0.03773584905660377,0.16666666666666666,0.035398230088495575,0.1450980392156863,0.03676470588235294,0.05555555555555555,0.043010752688172046,,0.1,0.109375,0.1935483870967742,0.16161616161616163,0.19047619047619047,0.22608695652173913,0.46153846153846156,0.5454545454545454,0.75,0.19130434782608696,0.2727272727272727,0.3,0.5,0.19130434782608696,0.3181818181818182,0.3181818181818182,0.2857142857142857,0.0782608695652174,0.4444444444444444,0.4444444444444444,1.0,0.3130434782608696,0.3888888888888889,0.3888888888888889,0.9285714285714286,0.29411764705882354,0.4,,0.058823529411764705,1.0,1.0,0.47058823529411764,0.5,0.75,0.2564102564102564,0.5,0.10256410256410256,0.25,0.358974358974359,0.21428571428571427,0.6173913043478261,0.4,0.49805877192982456,0.5225454545454545,0.5037434210526316,0.08870967741935484,0.12658227848101267,0.022222222222222223,0.1935483870967742,0.28225806451612906,8.842857142857143,26.64222222222222,0.3971119133574007,7.0,2.0,1.0,,,1.0,1.0,,0.09090909090909091,0.5833333333333334,,0.031746031746031744,0.3333333333333333,1.0,3.0,2.0,1.0,,,,,,0.058823529411764705,,,,,1.0,True,,,,,
203382,1610612738,Aron Baynes,Aron Baynes,203382,BOS,12604.0,210.0,-29.0,400.0,415.0,104.0,100.0,49.0,815.0,15.0,22.0,7.0,10.0,5.0,5.0,3.0,7.0,1.0,5.0,6.0,11.0,,,1.0,2.0,1.0,4.0,,,,,19.0,34.0,7.0,15.0,12.0,71.0,462.0,7.0,11.0,,,20.0,6.0,7.0,1.0,2.0,2.0,17.0,24.0,14.0,21.0,,12.0,,4.0,1.0,3.0,,4.0,7.0,11.0,6.0,1.0,1.0,3.0,,29.0,10.0,13.0,14.0,27.0,42.0,23.0,65.0,2.0,2.0,,4.0,3.0,1.0,,1.0,5.0,,14.0,,25.0,4.0,17.0,2.0,2.0,16.0,,6.0,,2.0,3.0,2.0,3.0,17.0,104.0,4.0,2.0,0.631578947368421,0.9230769230769231,1.0,0.4666666666666667,,0.5,0.4666666666666667,0.5588235294117647,0.6363636363636364,0.8571428571428571,0.6020408163265306,0.6363636363636364,0.8333333333333334,0.6228070175438597,0.6666666666666666,0.7727272727272727,0.30612244897959184,,0.08823529411764706,0.13636363636363635,,13.656387665198238,0.8,0.216,0.11304347826086956,0.16470588235294117,0.11764705882352941,0.19523809523809524,0.115,0.17777777777777778,0.11428571428571428,0.13333333333333333,0.27906976744186046,0.2037037037037037,0.14285714285714285,0.17567567567567569,0.09090909090909091,0.4489795918367347,0.6818181818181818,0.7894736842105263,0.6,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.10204081632653061,0.2,0.2,1.0,0.22448979591836735,0.5454545454545454,0.5454545454545454,1.0,0.08163265306122448,0.25,0.25,1.0,0.9090909090909091,0.7,0.14285714285714285,,,,,,,0.5555555555555556,1.0,0.2222222222222222,0.5,,,0.7551020408163265,0.25,0.5629204081632654,0.6714714285714286,0.5802444444444445,0.10909090909090909,0.15,,0.28169014084507044,0.23943661971830985,5.279411764705882,23.973333333333336,0.26,1.0,,1.0,,2.0,1.0,2.0,1.0,,0.14285714285714285,0.09523809523809523,,0.6666666666666666,,,,6.0,,1.0,,,,0.03571428571428571,,,,,,True,,,,,
202328,1610612738,Greg Monroe,Greg Monroe,202328,BOS,2018.0,34.0,1.0,66.0,69.0,29.0,22.0,7.0,135.0,5.0,9.0,,1.0,2.0,4.0,,1.0,,1.0,,,,,,,,,,,,,5.0,11.0,,,3.0,13.0,68.0,,1.0,,,,2.0,4.0,,,2.0,6.0,10.0,,,,,,,,2.0,,,,,,,,,,,,2.0,1.0,4.0,5.0,2.0,7.0,2.0,2.0,,2.0,1.0,2.0,1.0,1.0,4.0,2.0,2.0,,5.0,,5.0,,,4.0,,2.0,,,1.0,,1.0,6.0,29.0,,,1.0,1.0,,,,,,0.45454545454545453,,0.5,0.45454545454545453,,0.5,0.5,,0.6,,,0.18181818181818182,0.2222222222222222,,23.28767123287671,0.5,0.2222222222222222,0.11764705882352941,0.05555555555555555,,0.1388888888888889,0.07407407407407407,,,,0.2857142857142857,0.3333333333333333,,0.08333333333333333,,0.8181818181818182,0.5555555555555556,0.7142857142857143,1.0,0.09090909090909091,,,,0.09090909090909091,,,,,,,,,,,,1.0,,,,,,,,,1.0,0.5,,,,,0.8181818181818182,,0.5685636363636365,0.49,0.6343749999999999,0.15384615384615385,0.15384615384615385,,,0.46153846153846156,3.3000000000000003,,0.4393939393939394,,,1.0,,,1.0,,,,,0.25,,,,,,,,1.0,,,,0.25,,,,,,True,,,,,
203499,1610612738,Shane Larkin,Shane Larkin,203499,BOS,3468.0,58.0,-1.0,113.0,114.0,37.0,39.0,15.0,227.0,4.0,8.0,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,1.0,3.0,,,1.0,2.0,5.0,9.0,1.0,3.0,3.0,16.0,111.0,1.0,2.0,,,2.0,1.0,2.0,1.0,2.0,3.0,8.0,4.0,6.0,,3.0,,,3.0,1.0,1.0,,2.0,2.0,4.0,2.0,,2.0,,,10.0,1.0,,3.0,2.0,5.0,1.0,6.0,3.0,1.0,2.0,2.0,2.0,,,,2.0,,,,5.0,,2.0,,,3.0,,,,1.0,,,,8.0,37.0,1.0,1.0,0.4,0.4,,0.3333333333333333,,0.5,0.3333333333333333,0.5555555555555556,0.5,0.5,0.5416666666666666,0.5,0.625,0.5769230769230769,0.5,0.7,0.25,,0.1111111111111111,0.125,,11.627906976744185,1.0,0.07142857142857142,,0.12,0.05555555555555555,0.09433962264150944,0.018518518518518517,,0.058823529411764705,,,,0.4,0.14285714285714285,,0.6666666666666666,0.5,0.5714285714285714,0.25,0.08333333333333333,1.0,1.0,1.0,,,,,,,,,0.25,0.3333333333333333,0.3333333333333333,,0.5,,,,,,,,,0.5,0.5,,,0.5,0.5,0.9166666666666666,0.3333333333333333,0.5519375,0.4338,0.546025,,,,0.125,0.5,3.177777777777778,26.23333333333333,0.3274336283185841,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,True,,,,,
