EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,ThreePtAssists,Assists,Corner3Assists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Corner3PctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,FG2M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,Arc3Assists,AtRimAssists,LongMidRangeAssists,BadPassSteals,LostBallOutOfBoundsTurnovers,BlockingFouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctBlocked,OffLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyAtRimFGM,ShortMidRangeFGM,LongMidRangeFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG2M,PenaltyFtPoints,PtsUnassisted3s,HeaveAttempts,ShortMidRangeAssists,FTDefRebounds,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,Travels,PenaltyTurnovers,Charge Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg2Pct,LiveBallTurnoverPct,DefFTReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,Loose Ball Fouls Drawn,ShortMidRangePctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,DefensiveGoaltends,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,on
101109,1610612760,Raymond Felton,Raymond Felton,101109,OKC,1763.0,29,-4.0,61,60,20.0,17.0,10.0,121,1.0,2.0,3.0,6.0,1.0,1.0,2.0,2.0,3.0,5.0,8.0,15.0,59,2.0,1.0,1.0,3.0,15.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,6.0,1.0,1.0,2.0,5.0,7.0,2.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,17.0,1.0,0.625,1.0,0.625,0.6818181818181818,0.5,0.6818181818181818,0.5,0.7272727272727273,0.125,0.3333333333333333,1.0,0.16666666666666666,15.584415584415584,0.29411764705882354,0.045454545454545456,0.13333333333333333,0.05,0.21875,0.047619047619047616,0.2,0.07142857142857142,0.2857142857142857,0.3333333333333333,0.14285714285714285,1.0,0.09090909090909091,0.18181818181818182,0.5454545454545454,0.5,0.6,1.0,0.18181818181818182,1.0,1.0,1.0,0.3333333333333333,1.0,0.8181818181818182,1.0,0.5348272727272728,0.47868333333333335,0.2,14.633333333333333,23.5125,0.32786885245901637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
201147,1610612760,Corey Brewer,Corey Brewer,201147,OKC,8566.0,143,-45.0,295,297,72.0,74.0,31.0,592,11.0,,4.0,10.0,2.0,4.0,1.0,1.0,12.0,5.0,11.0,33.0,341,2.0,2.0,4.0,6.0,15.0,1.0,1.0,1.0,,1.0,5.0,,11.0,1.0,2.0,7.0,1.0,8.0,3.0,11.0,6.0,2.0,2.0,,2.0,,7.0,16.0,5.0,1.0,5.0,2.0,6.0,69.0,1.0,0.45454545454545453,0.5,0.45454545454545453,0.5869565217391305,0.5,0.6346153846153846,0.5,0.4782608695652174,,0.08333333333333333,,,8.333333333333332,0.01282051282051282,0.02040816326530612,0.12962962962962962,0.023255813953488372,0.06060606060606061,0.02127659574468085,0.03571428571428571,0.03125,,0.05263157894736842,0.15789473684210525,0.4,0.4782608695652174,,0.43478260869565216,0.4,0.4,1.0,0.043478260869565216,1.0,1.0,1.0,0.6666666666666666,0.5,0.9565217391304348,1.0,0.5870043478260869,0.5827166666666667,0.18181818181818182,2.233333333333333,23.036363636363635,0.2440677966101695,6.0,2.0,2.0,2.0,1.0,6.0,6.0,2.0,3.0,2.0,6.0,6.0,6.0,2.0,4.0,1.0,3.0,1.0,4.0,2.0,1.0,1.0,7.0,3.0,1.0,6.0,2.0,1.0,4.0,1.0,0.5,0.6,0.5,0.6666666666666666,0.6666666666666666,0.75,1.0,0.03125,0.0625,0.5454545454545454,0.5454545454545454,0.5,0.043478260869565216,0.6666666666666666,1.0,0.3333333333333333,0.5008,0.08,0.14285714285714285,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
201566,1610612760,Russell Westbrook,Russell Westbrook,201566,OKC,14128.0,235,-36.0,482,483,137.0,140.0,57.0,965,45.0,46.0,1.0,3.0,,1.0,14.0,39.0,119.0,15.0,42.0,176.0,521,33.0,4.0,14.0,63.0,30.0,38.0,14.0,9.0,,15.0,45.0,9.0,105.0,3.0,8.0,25.0,26.0,61.0,11.0,72.0,9.0,2.0,8.0,,31.0,3.0,5.0,21.0,,,,,63.0,134.0,0.6666666666666666,0.35714285714285715,0.2857142857142857,0.36585365853658536,0.4440993788819876,0.46808510638297873,0.4861111111111111,0.5526315789473685,0.2608695652173913,,0.07563025210084033,0.13333333333333333,,38.391224862888485,0.2,0.04938271604938271,0.2717391304347826,0.03409090909090909,0.22972972972972974,0.044,0.043478260869565216,0.014492753623188406,0.13559322033898305,0.20454545454545456,0.2318840579710145,,0.2795031055900621,0.2857142857142857,0.018633540372670808,0.3333333333333333,0.3333333333333333,1.0,0.2422360248447205,0.358974358974359,0.358974358974359,0.6428571428571429,0.02127659574468085,,0.5403726708074534,0.3684210526315789,0.4969387499999999,0.5279597826086957,0.35795454545454547,9.660504201680673,26.37142857142857,0.2842323651452282,23.0,2.0,4.0,15.0,28.0,49.0,33.0,10.0,14.0,3.0,32.0,14.0,84.0,2.0,30.0,6.0,26.0,2.0,7.0,,,1.0,35.0,,1.0,40.0,14.0,6.0,,4.0,0.14285714285714285,0.14583333333333334,0.4117647058823529,0.7142857142857143,0.6304347826086957,0.64,0.10714285714285714,0.07547169811320754,0.391304347826087,0.5111111111111111,0.5897435897435898,0.21739130434782608,0.17391304347826086,0.17391304347826086,0.5,0.3191489361702128,0.4463842105263158,0.08045977011494253,0.10606060606060606,0.18181818181818182,9.0,7.0,19.0,3.0,9.0,4.0,13.0,3.0,9.0,16.0,19.0,15.0,1.0,2.0,10.0,3.0,23.0,5.0,18.0,5.0,1.0,11.0,1.0,1.0,1.0,2.0,4.0,0.3333333333333333,0.48484848484848486,0.7419354838709677,0.45454545454545453,0.031746031746031744,0.10526315789473684,0.3333333333333333,0.034482758620689655,0.25,0.28,0.41304347826086957,0.41304347826086957,0.10526315789473684,0.5,0.391304347826087,0.3333333333333333,1.0,0.6,0.2765957446808511,0.3076923076923077,,,,,,,,,,,,,,True
203500,1610612760,Steven Adams,Steven Adams,203500,OKC,11472.0,191,-17.0,388,384,105.0,92.0,49.0,772,30.0,,,,,,,,44.0,,,61.0,420,10.0,,,15.0,,,,7.0,,6.0,9.0,,24.0,7.0,11.0,7.0,19.0,26.0,18.0,44.0,4.0,1.0,1.0,,4.0,1.0,6.0,13.0,4.0,2.0,4.0,1.0,13.0,103.0,,,,,0.5909090909090909,0.5,0.5980392156862745,0.5357142857142857,,,0.1590909090909091,0.23333333333333334,,12.189616252821672,0.168141592920354,0.08461538461538462,0.09333333333333334,0.10144927536231885,0.13829787234042554,0.09045226130653267,0.05555555555555555,0.08620689655172414,0.21818181818181817,0.15789473684210525,0.09259259259259259,0.25,0.6818181818181818,,,,,,,,,,,,0.6818181818181818,,0.5618045454545454,0.52683,0.2459016393442623,3.440909090909091,,0.2706185567010309,20.0,3.0,5.0,7.0,14.0,26.0,9.0,3.0,5.0,5.0,11.0,44.0,8.0,2.0,3.0,6.0,1.0,2.0,3.0,,,4.0,15.0,,1.0,13.0,3.0,4.0,2.0,1.0,0.8461538461538461,0.88,0.5909090909090909,0.6,0.6,0.6111111111111112,,0.043478260869565216,0.09523809523809523,0.6666666666666666,0.8695652173913043,0.9,0.3181818181818182,1.0,0.6,0.7,0.635325,0.06382978723404255,0.06382978723404255,0.18032786885245902,4.0,6.0,,,,,,,,5.0,5.0,,,,,1.0,3.0,1.0,1.0,2.0,,,,,,,1.0,,0.5,0.75,,0.14583333333333334,0.18181818181818182,0.05,0.09090909090909091,0.42857142857142855,0.42857142857142855,,,,0.6666666666666666,,,,0.5714285714285714,,,3.0,0.6666666666666666,,,,,,,,,,,,True
203924,1610612760,Jerami Grant,Jerami Grant,203924,OKC,4977.0,83,16.0,168,168,69.0,60.0,28.0,336,12.0,,1.0,4.0,,1.0,1.0,2.0,15.0,2.0,6.0,24.0,158,3.0,,1.0,4.0,6.0,2.0,1.0,4.0,,1.0,2.0,,5.0,2.0,4.0,4.0,1.0,5.0,6.0,11.0,1.0,,2.0,,4.0,3.0,7.0,8.0,2.0,2.0,2.0,2.0,4.0,69.0,1.0,0.3333333333333333,,0.3333333333333333,0.5238095238095238,0.5,0.5,0.4,0.2857142857142857,,0.26666666666666666,0.25,,13.861386138613861,0.022727272727272728,0.06451612903225806,0.09302325581395349,0.05405405405405406,0.05747126436781609,0.06060606060606061,0.09523809523809523,0.06666666666666667,,0.07142857142857142,0.08823529411764706,1.0,0.5714285714285714,,0.19047619047619047,0.25,0.25,1.0,0.09523809523809523,0.5,0.5,1.0,0.25,,0.8571428571428571,0.5,0.597252380952381,0.5847,0.16666666666666666,2.1599999999999997,23.5,0.4107142857142857,7.0,2.0,3.0,2.0,3.0,8.0,2.0,2.0,3.0,,7.0,8.0,8.0,2.0,1.0,1.0,1.0,,1.0,2.0,1.0,,3.0,,,6.0,3.0,,,,0.5,0.5714285714285714,0.5333333333333333,0.6666666666666666,0.875,0.875,0.3333333333333333,,0.1111111111111111,0.5833333333333334,0.7777777777777778,0.5714285714285714,0.14285714285714285,0.75,0.6666666666666666,0.5,0.5750500000000001,0.125,0.16666666666666666,0.2916666666666667,2.0,1.0,,,,,,1.0,1.0,2.0,,,,,,,2.0,,1.0,1.0,,1.0,,,,,,1.0,0.6666666666666666,0.5,,0.08333333333333333,,,,0.3333333333333333,0.5,,,,,,,,1.0,,,,,1.0,1.0,2.0,0.25,1.0,1.0,,,,,,True
2546,1610612760,Carmelo Anthony,Carmelo Anthony,2546,OKC,10380.0,173,-55.0,358,357,96.0,101.0,35.0,715,11.0,12.0,2.0,3.0,,,3.0,22.0,38.0,5.0,25.0,59.0,401,11.0,,6.0,15.0,12.0,22.0,3.0,1.0,,1.0,2.0,,5.0,,3.0,8.0,15.0,28.0,3.0,31.0,10.0,4.0,3.0,,5.0,,7.0,11.0,3.0,2.0,3.0,2.0,14.0,93.0,0.8,0.2,,0.2,0.40476190476190477,0.35294117647058826,0.427536231884058,0.375,0.3968253968253968,,0.02631578947368421,0.09090909090909091,,18.68686868686869,0.16129032258064516,0.025423728813559324,0.12903225806451613,,0.14838709677419354,0.016853932584269662,0.058823529411764705,,0.11904761904761904,0.13793103448275862,0.10869565217391304,0.6666666666666666,0.1746031746031746,0.19047619047619047,0.047619047619047616,0.6666666666666666,0.6666666666666666,1.0,0.3492063492063492,0.13636363636363635,0.13636363636363635,0.6666666666666666,,,0.5714285714285714,0.13636363636363635,0.49264365079365086,0.5076588235294118,0.2542372881355932,10.131578947368421,25.223999999999997,0.2681564245810056,5.0,,1.0,5.0,15.0,18.0,8.0,,3.0,2.0,5.0,8.0,28.0,,1.0,1.0,1.0,,6.0,1.0,,1.0,11.0,,,12.0,4.0,2.0,1.0,,0.2222222222222222,0.2222222222222222,0.47368421052631576,,0.375,0.5,,,0.1875,0.45454545454545453,0.5,0.6,0.23809523809523808,0.25,,0.29411764705882354,0.5162666666666667,0.05970149253731343,0.09523809523809523,0.0847457627118644,2.0,8.0,5.0,,,,6.0,1.0,1.0,6.0,3.0,3.0,,,5.0,,2.0,2.0,2.0,,,2.0,,,,,1.0,1.0,0.5454545454545454,0.4,0.35714285714285715,0.022222222222222223,,0.2727272727272727,,0.5333333333333333,0.5333333333333333,0.4166666666666667,0.4166666666666667,0.2,,,,,0.4,0.35294117647058826,,2.0,,1.0,1.0,,0.25,1.0,1.0,1.0,,,,,True
203518,1610612760,Alex Abrines,Alex Abrines,203518,OKC,3761.0,63,16.0,134,133,48.0,49.0,19.0,267,2.0,1.0,1.0,2.0,,,1.0,5.0,4.0,2.0,7.0,8.0,125,1.0,,1.0,,3.0,5.0,1.0,2.0,,1.0,1.0,,3.0,1.0,2.0,4.0,1.0,7.0,3.0,10.0,2.0,,,,1.0,,4.0,8.0,1.0,1.0,1.0,1.0,,47.0,0.5,0.2857142857142857,,0.2857142857142857,0.36363636363636365,,0.36363636363636365,,0.6363636363636364,,0.5,0.5,,8.0,0.03333333333333333,0.045454545454545456,0.13793103448275862,0.05,0.0847457627118644,0.046875,0.05263157894736842,0.05555555555555555,0.1111111111111111,,0.18181818181818182,1.0,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.5,0.5,1.0,0.45454545454545453,0.2,0.2,,,,0.8181818181818182,0.2,0.530040909090909,0.50435,,8.4,24.742857142857144,0.3582089552238806,1.0,,,1.0,1.0,1.0,,,,,,,2.0,,,1.0,,,2.0,,,,2.0,,2.0,,,,,2.0,,,0.25,,,,1.0,,,0.5,1.0,,0.09090909090909091,,,0.5,0.543,,,,,,,,1.0,,1.0,,1.0,,,3.0,,,2.0,,1.0,,1.0,,,1.0,,,,,,,,1.0,0.16666666666666666,0.07692307692307693,,,,,,,,,,1.0,,,,0.5,,,,,,,,,,,,,,,True
202331,1610612760,Paul George,Paul George,202331,OKC,12560.0,209,-22.0,419,422,110.0,123.0,45.0,841,22.0,21.0,1.0,4.0,,,11.0,35.0,55.0,12.0,39.0,100.0,455,18.0,,9.0,20.0,21.0,34.0,11.0,3.0,,8.0,14.0,2.0,36.0,1.0,,12.0,15.0,28.0,1.0,29.0,7.0,1.0,7.0,,16.0,2.0,3.0,15.0,4.0,,4.0,3.0,20.0,110.0,0.5833333333333334,0.3076923076923077,,0.3157894736842105,0.425531914893617,0.25925925925925924,0.47596153846153844,0.3225806451612903,0.4148936170212766,,0.05454545454545454,0.045454545454545456,,25.263157894736842,0.1282051282051282,,0.15789473684210525,0.012195121951219513,0.13989637305699482,0.0045662100456621,,,0.10909090909090909,0.05263157894736842,0.18518518518518517,0.75,0.23404255319148937,0.22340425531914893,0.0425531914893617,0.25,0.25,,0.3723404255319149,0.3142857142857143,0.3142857142857143,0.6363636363636364,,,0.648936170212766,0.3235294117647059,0.4978137362637362,0.49300000000000005,0.2,9.369090909090911,27.03333333333333,0.26252983293556087,11.0,1.0,2.0,11.0,12.0,22.0,20.0,1.0,2.0,1.0,6.0,10.0,34.0,2.0,6.0,6.0,3.0,1.0,6.0,2.0,1.0,,27.0,,,25.0,11.0,2.0,4.0,3.0,0.22727272727272727,0.23809523809523808,0.4,0.5,0.5,0.5,,,0.09090909090909091,0.5,0.5238095238095238,0.18181818181818182,0.1276595744680851,0.4,0.5,0.4074074074074074,0.50085,0.11764705882352941,0.1746031746031746,0.06,6.0,6.0,5.0,1.0,3.0,,9.0,1.0,3.0,7.0,6.0,15.0,1.0,2.0,1.0,,9.0,3.0,5.0,4.0,,1.0,,2.0,3.0,1.0,2.0,0.3333333333333333,0.3888888888888889,0.5625,0.05555555555555555,,0.05263157894736842,0.2916666666666667,,0.5,0.5,0.23809523809523808,0.2631578947368421,0.6,,0.6,0.3333333333333333,1.0,0.5454545454545454,0.3333333333333333,,,,,,,,,,1.0,1.0,1.0,0.09523809523809523,0.02564102564102564,True
202335,1610612760,Patrick Patterson,Patrick Patterson,202335,OKC,2105.0,35,-25.0,73,80,13.0,28.0,5.0,153,1.0,1.0,1.0,2.0,,,1.0,1.0,2.0,2.0,3.0,8.0,87,,,,,6.0,1.0,1.0,,,1.0,2.0,,5.0,,1.0,1.0,3.0,4.0,1.0,5.0,1.0,1.0,,,3.0,,5.0,7.0,,,,,,13.0,1.0,0.6666666666666666,,0.6666666666666666,0.8,,0.8,,0.6,,,,,10.0,0.2,0.041666666666666664,0.08333333333333333,,0.14814814814814814,0.02564102564102564,,,0.2,0.14285714285714285,0.08333333333333333,,0.2,0.2,0.4,0.5,0.5,1.0,0.2,1.0,1.0,1.0,,,0.8,1.0,0.51674,,,12.2,23.96666666666667,0.1780821917808219,,,1.0,,,1.0,,,1.0,,,2.0,,,1.0,1.0,,1.0,,,,,3.0,,,,,,,,1.0,1.0,0.5,,,,,,,,,,,1.0,,,0.6305,,,,,,1.0,,,,,,,,,,,,,,3.0,,3.0,,,1.0,,,,,,,,1.0,,0.08333333333333333,,0.3333333333333333,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,True
1628390,1610612760,Terrance Ferguson,Terrance Ferguson,1628390,OKC,61.0,1,-1.0,2,2,,,,4,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
