EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,ThreePtAssists,Arc3Assists,BlockedAtRim,Corner3Assists,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,Charge Fouls,Offensive Fouls,Offensive Fouls Drawn,Blocked3s,BlockedArc3,RecoveredBlocks,AtRimPctBlocked,BlocksRecoveredPct,ShortMidRangePctAssisted,Corner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,LongMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PtsUnassisted3s,3pt And 1 Free Throw Trips,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedLongMidRange,HeaveAttempts,on
101141,1610612755,Ersan Ilyasova,Ersan Ilyasova,101141,PHI,9371.0,156,4,314,321,128,82.0,39.0,635,10.0,22.0,4.0,9.0,4.0,8.0,2.0,3.0,2.0,3.0,3.0,1.0,8.0,23.0,1.0,2.0,7.0,14.0,28.0,8.0,26.0,7.0,59.0,341.0,6.0,11.0,1.0,12.0,5.0,9.0,2.0,8.0,3.0,19.0,16.0,12.0,24.0,8.0,23.0,8.0,1.0,1.0,8.0,8.0,6.0,2.0,16.0,3.0,9.0,1.0,9.0,20.0,1.0,30.0,13.0,43.0,4.0,5.0,2.0,3.0,5.0,1.0,3.0,4.0,2.0,2.0,1.0,9.0,2.0,4.0,10.0,1.0,19.0,4.0,17.0,3.0,2.0,1.0,14.0,2.0,5.0,3.0,2.0,2.0,2.0,19.0,128,4.0,3.0,0.5714285714285714,0.8,1.0,0.3076923076923077,0.25,0.3076923076923077,0.5,0.5454545454545454,0.5555555555555556,0.48148148148148145,0.5,0.47058823529411764,0.49166666666666664,0.46153846153846156,0.475,0.48148148148148145,0.038461538461538464,0.03571428571428571,0.3333333333333333,0.043478260869565216,18.956043956043956,0.5555555555555556,0.14285714285714285,0.0625,0.21978021978021978,0.10975609756097561,0.16071428571428573,0.043478260869565216,0.19727891156462585,0.07947019867549669,0.08888888888888889,0.14285714285714285,0.125,0.03508771929824561,0.08333333333333333,0.2413793103448276,0.1935483870967742,0.22580645161290322,0.15555555555555556,0.18181818181818182,0.13333333333333333,0.4074074074074074,0.45454545454545453,0.45454545454545453,0.7,0.05555555555555555,0.6666666666666666,1.0,0.05555555555555555,0.6666666666666666,0.6666666666666666,0.5,0.05555555555555555,0.42592592592592593,0.34782608695652173,0.36363636363636365,1.0,0.75,0.4444444444444444,0.25,0.08333333333333333,0.47058823529411764,0.5,0.058823529411764705,0.4117647058823529,0.2857142857142857,0.8888888888888888,0.34782608695652173,0.5464481481481481,0.5917875,0.5652999999999999,0.08771929824561403,0.16129032258064516,0.2033898305084746,0.3220338983050847,4.307142857142857,25.626923076923074,0.40764331210191085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
101161,1610612755,Amir Johnson,Amir Johnson,101161,PHI,4560.0,76,8,166,160,68,33.0,27.0,326,8.0,12.0,3.0,5.0,3.0,5.0,1.0,3.0,,,,,,,,,,9.0,15.0,,,4.0,22.0,177.0,4.0,6.0,,9.0,4.0,8.0,,,2.0,10.0,8.0,10.0,,6.0,,,1.0,,4.0,7.0,2.0,2.0,17.0,3.0,9.0,,6.0,2.0,1.0,9.0,12.0,21.0,1.0,2.0,2.0,,2.0,,1.0,,1.0,,,2.0,,1.0,5.0,,8.0,,8.0,1.0,3.0,,5.0,1.0,2.0,1.0,1.0,,1.0,10.0,68,,1.0,0.4444444444444444,0.6666666666666666,,,,,0.6,0.6666666666666666,0.5,0.6,0.6666666666666666,0.5,0.6470588235294118,0.6428571428571429,0.5555555555555556,,,0.06666666666666667,0.3333333333333333,,9.595959595959597,1.0,0.14285714285714285,,0.07142857142857142,0.17307692307692307,0.2222222222222222,0.08823529411764706,0.14545454545454545,0.13953488372093023,0.08,0.38461538461538464,0.14285714285714285,0.08823529411764706,,,,0.15384615384615385,0.2608695652173913,,0.2,0.8,0.6666666666666666,0.6666666666666666,0.5,0.2,0.3333333333333333,0.5,,,,,,,,,,0.8333333333333334,0.6,,,0.625,0.6,,,,0.8,,0.5634266666666666,0.56556,0.49631250000000005,0.125,0.125,0.4090909090909091,0.45454545454545453,2.293333333333334,,0.40963855421686746,1.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1627732,1610612755,Ben Simmons,Ben Simmons,1627732,PHI,22162.0,369,-21,752,750,268,184.0,104.0,1502,49.0,76.0,6.0,10.0,14.0,21.0,11.0,41.0,1.0,7.0,,,,1.0,,,1.0,61.0,124.0,,1.0,41.0,163.0,836.0,8.0,17.0,,18.0,18.0,35.0,,1.0,27.0,63.0,52.0,70.0,,6.0,1.0,,7.0,,41.0,77.0,28.0,9.0,190.0,6.0,9.0,1.0,38.0,31.0,9.0,78.0,16.0,94.0,5.0,17.0,10.0,7.0,23.0,5.0,18.0,21.0,5.0,2.0,4.0,44.0,8.0,12.0,16.0,,34.0,,49.0,,3.0,,58.0,2.0,18.0,12.0,6.0,1.0,8.0,59.0,266,3.0,9.0,0.4262295081967213,0.4482758620689655,,,,,0.49193548387096775,0.47058823529411764,0.5142857142857142,0.488,0.47058823529411764,0.5,0.5326797385620915,0.5,0.5727272727272728,0.008,,0.056451612903225805,0.04878048780487805,,22.488584474885844,0.5227272727272727,0.4090909090909091,0.03125,0.164021164021164,0.04072398190045249,0.2753623188405797,0.04054054054054054,0.21100917431192662,0.04065040650406504,0.05825242718446602,0.0410958904109589,,0.046875,,0.1643835616438356,0.21153846153846154,0.125,0.2743362831858407,0.28,0.09259259259259259,0.608,0.6447368421052632,0.6901408450704225,0.4489795918367347,0.328,0.2682926829268293,0.28205128205128205,0.056,0.14285714285714285,0.14285714285714285,,,0.008,,,,0.5882352941176471,0.6,0.3333333333333333,,0.5833333333333334,0.6666666666666666,,0.027777777777777776,,0.616,,0.5073988,0.5244333333333334,0.5096069444444445,0.1276595744680851,0.12857142857142856,0.11042944785276074,0.38650306748466257,4.459677419354838,34.6,0.35638297872340424,2.0,36.0,30.0,5.0,6.0,4.0,1.0,3.0,5.0,1.0,2.0,2.0,2.0,0.06578947368421052,0.25,0.36363636363636365,,,,,,,,,,,,,,,,,,,,,,,,,True
200755,1610612755,JJ Redick,JJ Redick,200755,PHI,15288.0,255,13,518,508,179,128.0,71.0,1026,9.0,15.0,1.0,1.0,1.0,1.0,2.0,5.0,15.0,24.0,12.0,6.0,12.0,41.0,4.0,5.0,14.0,26.0,44.0,16.0,53.0,30.0,130.0,568.0,2.0,3.0,4.0,9.0,6.0,8.0,7.0,20.0,16.0,49.0,42.0,10.0,48.0,2.0,41.0,12.0,4.0,1.0,17.0,21.0,13.0,1.0,46.0,,2.0,,2.0,4.0,1.0,7.0,2.0,9.0,,6.0,3.0,3.0,5.0,,4.0,2.0,1.0,,,7.0,,4.0,7.0,,16.0,1.0,28.0,1.0,,1.0,36.0,1.0,8.0,7.0,,,,49.0,178,,6.0,0.8076923076923077,0.84,1.0,0.3018867924528302,0.35,0.3018867924528302,0.5909090909090909,0.6666666666666666,0.75,0.5154639175257731,0.5,0.5892857142857143,0.5663716814159292,0.5625,0.631578947368421,0.5463917525773195,0.018867924528301886,0.09090909090909091,0.2,0.024390243902439025,19.800332778702163,0.7142857142857143,0.058823529411764705,,0.030303030303030304,0.013888888888888888,0.021505376344086023,,0.02666666666666667,0.00823045267489712,0.030303030303030304,,,,,,,0.08888888888888889,0.0273972602739726,,,0.15463917525773196,0.6,0.6923076923076923,0.7777777777777778,0.05154639175257732,0.4,0.5,0.24742268041237114,0.625,0.6521739130434783,0.8,0.12371134020618557,0.422680412371134,0.2926829268292683,0.3,1.0,0.14285714285714285,1.0,,0.5714285714285714,0.03571428571428571,1.0,0.21428571428571427,0.5,0.35714285714285715,0.7010309278350515,0.2926829268292683,0.4899020618556701,0.4612200000000001,0.4832785714285714,0.09433962264150944,0.1568627450980392,0.06923076923076923,0.3769230769230769,12.445454545454544,25.69245283018868,0.34555984555984554,2.0,4.0,3.0,,1.0,3.0,2.0,,,3.0,,,,0.13333333333333333,,1.0,4.0,2.0,1.0,1.0,2.0,2.0,0.25,0.041666666666666664,0.3333333333333333,0.3333333333333333,1.0,0.25,1.0,0.3333333333333333,0.03636363636363636,,,,,,,,,,True
201158,1610612755,Marco Belinelli,Marco Belinelli,201158,PHI,12093.0,202,8,412,411,213,94.0,60.0,823,7.0,15.0,,1.0,4.0,8.0,,5.0,12.0,23.0,3.0,1.0,10.0,31.0,2.0,5.0,14.0,19.0,43.0,11.0,34.0,21.0,92.0,457.0,1.0,3.0,3.0,10.0,13.0,23.0,5.0,15.0,19.0,60.0,36.0,2.0,30.0,,31.0,10.0,4.0,,3.0,9.0,2.0,1.0,24.0,,1.0,,6.0,9.0,,15.0,1.0,16.0,,6.0,3.0,3.0,2.0,,1.0,1.0,1.0,,,3.0,,,7.0,,14.0,2.0,21.0,,,,25.0,1.0,4.0,7.0,,,,60.0,213,2.0,7.0,0.9473684210526315,0.9473684210526315,0.9090909090909091,0.3235294117647059,0.3333333333333333,0.3235294117647059,0.4418604651162791,0.3333333333333333,0.5652173913043478,0.461038961038961,0.6666666666666666,0.5394736842105263,0.5227272727272727,0.7142857142857143,0.625,0.44155844155844154,,0.09302325581395349,,,18.87966804979253,0.6666666666666666,,,0.09375,0.00909090909090909,0.07792207792207792,,0.08670520231213873,0.005208333333333333,0.017857142857142856,,,,,0.029411764705882353,0.1875,0.06666666666666667,0.06349206349206349,0.14285714285714285,,0.19480519480519481,0.4666666666666667,0.6363636363636364,1.0,0.06493506493506493,,,0.2987012987012987,0.5217391304347826,0.5217391304347826,0.9166666666666666,0.03896103896103896,0.4025974025974026,0.3225806451612903,0.3225806451612903,0.9,0.16666666666666666,,,0.3333333333333333,0.21052631578947367,0.5,0.02631578947368421,0.3684210526315789,0.35714285714285715,0.6363636363636364,0.3225806451612903,0.4816162337662338,0.45492,0.4782947368421053,0.07407407407407407,0.08695652173913043,0.10869565217391304,0.6521739130434783,12.151162790697674,26.09705882352941,0.5169902912621359,2.0,6.0,5.0,,1.0,,1.0,,,1.0,,,,0.26666666666666666,,,1.0,,1.0,2.0,,2.0,0.6666666666666666,,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,,0.05714285714285714,1.0,1.0,3.0,1.0,0.16666666666666666,1.0,1.0,,,True
203496,1610612755,Robert Covington,Robert Covington,203496,PHI,13373.0,223,-46,462,460,118,106.0,64.0,922,9.0,21.0,3.0,6.0,1.0,4.0,,3.0,,2.0,8.0,1.0,6.0,30.0,2.0,3.0,11.0,9.0,26.0,10.0,38.0,12.0,60.0,517.0,3.0,7.0,2.0,7.0,1.0,4.0,4.0,12.0,6.0,20.0,14.0,4.0,24.0,4.0,30.0,6.0,1.0,,12.0,18.0,7.0,3.0,42.0,2.0,7.0,,7.0,19.0,2.0,28.0,9.0,37.0,4.0,10.0,3.0,7.0,5.0,2.0,3.0,3.0,2.0,,,8.0,2.0,2.0,9.0,,23.0,1.0,12.0,,2.0,,16.0,,2.0,3.0,8.0,1.0,8.0,20.0,116,3.0,3.0,0.7777777777777778,1.0,0.8,0.2631578947368421,0.3333333333333333,0.2631578947368421,0.34615384615384615,0.42857142857142855,0.25,0.375,0.3333333333333333,0.4375,0.4225352112676056,0.35,0.5,0.59375,,0.038461538461538464,,,14.575645756457565,0.625,0.15384615384615385,,0.15702479338842976,0.04697986577181208,0.08433734939759036,0.0196078431372549,0.12745098039215685,0.035856573705179286,0.05405405405405406,0.024390243902439025,0.058823529411764705,0.02247191011235955,,0.1568627450980392,0.1111111111111111,0.18604651162790697,0.08450704225352113,0.08333333333333333,0.09090909090909091,0.328125,0.42857142857142855,0.45,0.7777777777777778,0.046875,,,0.03125,,,,0.125,0.46875,0.2,0.2,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.2222222222222222,0.25,0.25,0.0625,0.6875,0.2727272727272727,0.921875,0.2,0.55331328125,0.6077714285714286,0.5574781249999999,0.058823529411764705,0.07142857142857142,0.11666666666666667,0.3333333333333333,3.3230769230769233,25.915789473684214,0.2554112554112554,1.0,6.0,6.0,6.0,,2.0,,1.0,,2.0,,,6.0,0.047619047619047616,0.75,,4.0,1.0,,,,2.0,,,0.5,0.5,1.0,,,1.0,0.05,,,6.0,,,,,1.0,,True
204456,1610612755,T.J. McConnell,T.J. McConnell,204456,PHI,3642.0,61,-21,119,124,38,56.0,14.0,243,4.0,4.0,2.0,2.0,1.0,1.0,2.0,4.0,,,1.0,,,1.0,,,1.0,6.0,8.0,1.0,2.0,,15.0,137.0,2.0,2.0,,4.0,1.0,3.0,,1.0,,2.0,2.0,10.0,3.0,2.0,,,,,6.0,7.0,5.0,,15.0,,1.0,,2.0,2.0,,4.0,1.0,5.0,1.0,1.0,1.0,,1.0,,1.0,,,,,1.0,,1.0,2.0,,4.0,,,,,,,,,,,,,2.0,36,1.0,,0.16666666666666666,0.2,1.0,0.5,,1.0,0.75,1.0,0.3333333333333333,0.75,1.0,0.25,0.75,1.0,0.25,0.2,,,,,8.088235294117647,1.0,,,0.06060606060606061,0.025,0.08333333333333333,,0.07017543859649122,0.017543859649122806,,0.05,,,,,0.1,0.125,0.1,,0.5,0.4,1.0,1.0,,0.4,0.5,0.5,,,,,0.1,0.1,,,,1.0,1.0,,,0.25,1.0,,0.25,,0.6,,0.4792666666666666,0.4095,0.40233333333333327,,,0.26666666666666666,0.13333333333333333,5.375,47.3,0.31932773109243695,,1.0,1.0,,,1.0,,,,,,,,,,0.5,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,True
1626147,1610612755,Justin Anderson,Justin Anderson,1626147,PHI,777.0,13,-4,25,31,20,9.0,4.0,56,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,3.0,33.0,,,,,,,,,,,,,3.0,,,,,,,,,,,1.0,,,1.0,,,1.0,1.0,2.0,,1.0,,1.0,,,,,,,,,,,2.0,,4.0,1.0,,,,,,,,,,,,,19,,,,,1.0,1.0,,1.0,,,,1.5,,,1.5,,,1.0,,,,,3.4482758620689657,,,,,,0.25,0.25,0.1111111111111111,0.1111111111111111,,,,0.3333333333333333,,,,,0.25,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,0.5562,,,,,,,,22.7,0.8,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,True
1626158,1610612755,Richaun Holmes,Richaun Holmes,1626158,PHI,241.0,4,-10,9,10,1,10.0,,19,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
201573,1610612755,Jerryd Bayless,Jerryd Bayless,201573,PHI,31.0,1,-1,1,2,1,2.0,,3,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
