EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsAssisted2s,Fg2aBlocked,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGA,Arc3FGM,Arc3FGA,FG3M,FG3A,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,FoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,Avg3ptShotDistance,FtPoints,FTA,TwoPtShootingFoulsDrawn,LongMidRangePctBlocked,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,NonShootingPenaltyNonTakeFouls,AtRimPctBlocked,DefLongMidRangeReboundPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,ThreePtAssists,Arc3Assists,on,PenaltyOffPoss,SecondChanceAtRimFGA,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,OffThreePtRebounds,SelfOReb,Loose Ball Fouls,Offensive Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsPutbacks,Fg3aBlocked,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,LostBallSteals,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,SecondChanceFg2Pct,FG3APctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,HeaveAttempts,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockedLongMidRange,BlockedShortMidRange,SecondChanceFtPoints,BlockingFouls,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,Corner3PctBlocked,LongMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,FTOffRebounds,Technical Free Throw Trips,OffFTReboundPct,HeaveMakes,BlockedCorner3,DefensiveGoaltends,Defensive 3 Seconds Violations
1627767,1610612740,Cheick Diallo,Cheick Diallo,1627767,NOP,910.0,15,-7,34,34,18.0,1.0,68,1.0,1.0,1.0,1.0,1.0,3.0,2.0,36,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,8.571428571428571,0.5,0.14285714285714285,0.2,0.07142857142857142,0.07142857142857142,1.0,0.25,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.43836666666666674,8.166666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202348,1610612740,Jordan Crawford,Jordan Crawford,202348,NOP,920.0,15,-8,34,35,19.0,1.0,69,1.0,1.0,3.0,1.0,5.0,5.0,19.0,37,,,,2.0,,4.0,,4.0,,1.0,,,1.0,0.7307692307692307,0.7307692307692307,,,45.714285714285715,,,0.4,0.2857142857142857,,,0.25,0.07692307692307693,1.0,1.0,,0.23076923076923078,0.07692307692307693,0.6923076923076923,0.5238076923076923,10.58,3.0,1.0,1.0,3.0,7.0,3.0,8.0,10.0,3.0,6.0,7.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,0.3333333333333333,0.375,0.375,0.6153846153846154,1.0,0.2222222222222222,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.07692307692307693,0.5384615384615384,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.42857142857142855,27.075,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202732,1610612740,DeAndre Liggins,DeAndre Liggins,202732,NOP,359.0,6,-14,16,16,16.0,,32,,,,1.0,,1.0,1.0,21,,1.0,,,,,,,,,,,,,0.25,1.0,,12.5,,,,,,,,,,,,,1.0,,0.4674,14.9,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203524,1610612740,Solomon Hill,Solomon Hill,203524,NOP,714.0,12,-1,24,26,10.0,1.0,50,,1.0,,,,1.0,,26,,1.0,,,1.0,3.0,,3.0,1.0,2.0,,,,,,1.0,,12.0,1.0,,,0.14285714285714285,,,,1.0,,,,,,1.0,0.3524,3.2,,,,,,,,,,,,,,,,,2.0,,,2.0,2.0,,2.0,,,,,,1.0,0.2222222222222222,0.2,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203546,1610612740,Ian Clark,Ian Clark,203546,NOP,920.0,15,-8,34,35,19.0,1.0,69,,,2.0,2.0,2.0,4.0,7.0,37,,,,,,,,,,1.0,,,0.5,0.5833333333333334,0.5833333333333334,,,20.0,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.42298333333333327,10.425,1.0,1.0,,1.0,2.0,1.0,2.0,4.0,,3.0,2.0,1.0,,,,,,,,,,,1.0,,,0.5,0.5,0.3333333333333333,,,,,,0.5,0.5,0.5,0.5,,0.3333333333333333,0.5,0.5,,0.5,26.25,,,,,,,,,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.5,1.5,1.0,1.0,0.4938,0.42857142857142855,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731,1610612740,Emeka Okafor,Emeka Okafor,2731,NOP,216.0,4,-8,10,10,10.0,,20,,,,1.0,,1.0,,12,,,,,,,,,1.0,1.0,,,,,,,,10.0,,,,,,,,,,,,,1.0,,0.3957,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202734,1610612740,E'Twaun Moore,E'Twaun Moore,202734,NOP,66.0,1,1,2,2,,,4,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203121,1610612740,Darius Miller,Darius Miller,203121,NOP,495.0,8,5,16,17,3.0,1.0,33,,,,,,,,14,,,,,,2.0,,2.0,1.0,1.0,,,,,,,,5.88235294117647,,,,0.16666666666666666,,,,,,,,,,1.0,0.52335,,,,,,1.0,,1.0,,,,1.0,,,1.0,,3.0,2.0,,,,,,,,,,,1.0,,0.25,0.2,,,,,,,,1.0,,,,,27.4,,,,,,,,,0.5,,,,,,,,,,,,,,,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627767,1610612740,Cheick Diallo,Cheick Diallo,1627767,NOP,1992.0,33,-20,71,71,40.0,4.0,142,2.0,4.0,5.0,,4.0,9.0,8.0,82,8.0,1.0,2.0,1.0,,3.0,3.0,6.0,2.0,7.0,1.0,1.0,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.1111111111111111,,13.333333333333334,,0.09523809523809523,0.05555555555555555,0.09090909090909091,0.08571428571428572,0.16666666666666666,0.06666666666666667,0.4444444444444444,0.5,0.6666666666666666,1.0,0.5555555555555556,,0.4444444444444444,0.4610111111111112,7.0,2.0,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,1.0,,,,,,,0.13333333333333333,,0.4,,0.4,0.4,,,,,,,,,,,,,,,,3.0,0.25,,,,,,,,1.0,,,,,,0.5406,,,,False,25.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,25.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.07142857142857142,0.125,0.07692307692307693,0.25,1.0,1.0,1.0,0.4094,0.25,0.352112676056338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200765,1610612740,Rajon Rondo,Rajon Rondo,200765,NOP,18140.0,302,16,649,643,144.0,55.0,1292,25.0,45.0,17.0,11.0,30.0,73.0,93.0,694,20.0,6.0,5.0,29.0,5.0,59.0,9.0,68.0,8.0,20.0,0.3333333333333333,0.35714285714285715,0.410958904109589,0.45652173913043476,0.4744897959183674,0.0821917808219178,0.058823529411764705,18.424753867791843,0.5555555555555556,0.025510204081632654,0.21014492753623187,0.17252396166134185,0.0313588850174216,0.030303030303030304,0.1891891891891892,0.4891304347826087,0.5555555555555556,0.625,0.36,0.18478260869565216,0.11956521739130435,0.6956521739130435,0.5197391304347826,6.110958904109588,2.0,3.0,5.0,5.0,14.0,8.0,19.0,40.0,15.0,9.0,14.0,5.0,78.0,110.0,52.0,252.0,25.0,13.0,5.0,20.0,20.0,,33.0,12.0,0.625,0.42105263157894735,0.42105263157894735,0.20652173913043478,0.6060606060606061,0.14285714285714285,0.07017543859649122,0.1076923076923077,0.2962962962962963,0.11764705882352941,0.125,0.2727272727272727,0.2727272727272727,0.05434782608695652,0.15217391304347827,0.35714285714285715,0.38461538461538464,0.6,0.35714285714285715,25.09473684210526,9.0,14.0,7.0,,0.07216494845360824,0.08974358974358974,,0.1111111111111111,0.2641509433962264,1.0,3.0,2.0,4.0,16.0,6.0,13.0,0.5,0.8,0.8,0.3,0.3333333333333333,0.532725,0.17204301075268819,32.0,27.0,False,116.0,5.0,6.0,3.0,8.0,14.0,4.0,1.0,1.0,1.0,,,2.0,2.0,14.0,114.0,0.375,0.5,0.5384615384615384,0.04395604395604396,,0.04054054054054054,0.02127659574468085,1.0,0.5,0.5,0.49623749999999994,0.15053763440860216,0.17873651771956856,4.0,2.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,2.0,4.0,2.0,4.0,1.0,5.0,18.0,8.0,8.0,3.0,1.0,2.0,7.0,1.0,2.0,1.0,2.0,2.0,1.0,0.5,0.8333333333333334,0.05263157894736842,0.07142857142857142,0.0625,0.058823529411764705,0.6,0.6,0.6666666666666666,0.8,0.25,0.1,1.0,1.0,1.0,0.5,0.3333333333333333,0.08333333333333333,1.0,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,
