EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG3M,FtPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ShortMidRangeAssists,OffTwoPtRebounds,OffRebounds,SecondChanceTurnovers,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Corner3FGM,PenaltyFtPoints,LostBallTurnovers,NonShootingFoulsDrawn,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFGA,SecondChanceFG2A,OffThreePtRebounds,FTDefRebounds,LostBallSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls Drawn,DefFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SecondChanceAtRimFrequency,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PtsUnassisted3s,BlockingFoulsDrawn,Technical Free Throw Trips,PenaltyFg3Pct,PenaltyArc3Frequency,PenaltyArc3Accuracy,Corner3Assists,BadPassOutOfBoundsTurnovers,Offensive Fouls,NonShootingPenaltyNonTakeFouls,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,SelfOReb,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,SelfORebPct,SecondChanceAtRimAccuracy,SecondChancePointsPct,BlockingFouls,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,ThreePtShootingFoulsDrawnPct,Travels,on,HeaveAttempts,Charge Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,OffShortMidRangeReboundPct,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceArc3FGA,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Frequency,Charge Fouls Drawn,3SecondViolations,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,OffFTReboundPct
1626145,1610612750,Tyus Jones,Tyus Jones,1626145,MIN,3298.0,55,3.0,106,105.0,31,35.0,10.0,211,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.0,2.0,4.0,105.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,6.0,2.0,8.0,2.0,5.0,1.0,18.0,7.0,2.0,9.0,9.0,1.0,1.0,1.0,1.0,1.0,2.0,30,1.0,1.0,0.4,0.5,0.2857142857142857,0.25,0.2857142857142857,0.25,0.2857142857142857,0.4,0.3333333333333333,0.5,6.837606837606838,1.0,0.09090909090909091,0.1891891891891892,0.15254237288135594,0.1,0.25,0.15625,0.4,0.42857142857142855,0.3333333333333333,0.5,1.0,0.2857142857142857,0.5,1.0,1.0,0.2857142857142857,1.0,0.5,0.5,0.5,0.7142857142857143,0.6362785714285714,0.80805,0.7115625,0.5,3.5799999999999996,22.9,0.29245283018867924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1626157,1610612750,Karl-Anthony Towns,Karl-Anthony Towns,1626157,MIN,1085.0,18,1.0,36,33.0,4,12.0,3.0,69,1.0,2.0,,,1.0,3.0,,,,3.0,6.0,2.0,11.0,38.0,,,,,,4.0,,2.0,,2.0,,1.0,,4.0,2.0,3.0,5.0,6.0,,,1.0,1.0,1.0,,4,0.6666666666666666,0.6666666666666666,0.5,,0.5625,,0.6111111111111112,,0.25,,,,25.64102564102564,1.0,0.3,0.2222222222222222,0.2631578947368421,0.4,,0.25,,0.25,0.5,0.5,1.0,0.375,0.3333333333333333,0.3333333333333333,,,,,,,0.5,0.49164375,,,,8.266666666666667,26.200000000000003,0.1111111111111111,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,0.5,0.5,0.1,0.07692307692307693,0.25,0.25,0.6666666666666666,0.125,1.0,1.0,1.0,0.25,0.5,0.5,1.0,0.5,0.2222222222222222,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
201565,1610612750,Derrick Rose,Derrick Rose,201565,MIN,1383.0,23,-5.0,45,47.0,7,18.0,2.0,92,2.0,5.0,,,,,2.0,,,3.0,8.0,2.0,14.0,48.0,,,,,2.0,2.0,,1.0,1.0,2.0,1.0,,1.0,5.0,,1.0,1.0,1.0,,,2.0,1.0,2.0,,6,0.3333333333333333,0.3333333333333333,0.375,,0.6,,0.6363636363636364,1.0,0.2,,,,27.083333333333336,1.0,0.1111111111111111,,0.05,0.25,,,,0.5,0.4,0.4,0.5,,,,,0.2,,,,,0.7,0.546395,,,0.14285714285714285,7.8125,23.25,0.15555555555555556,1.0,3.0,,,2.0,2.0,4.0,6.0,,,,,,,1.0,2.0,,,,,,,,,,1.0,1.0,1.0,,,,,,0.3,0.3333333333333333,0.3333333333333333,,,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
201959,1610612750,Taj Gibson,Taj Gibson,201959,MIN,1713.0,29,10.0,52,51.0,13,15.0,6.0,103,1.0,2.0,,,2.0,2.0,,,,3.0,4.0,,6.0,49.0,,,,,,6.0,1.0,,,,,,,,5.0,1.0,8.0,11.0,1.0,,,,1.0,,13,1.0,1.0,0.75,,0.75,,0.75,,,0.25,0.5,,8.474576271186441,,0.07142857142857142,0.23809523809523808,0.17142857142857143,0.125,,0.2631578947368421,,0.5,0.5,1.0,1.0,0.5,1.0,1.0,1.0,,,,,,0.5,0.5801999999999999,,,,6.025,,0.25,,,,,,,,,,,,1.0,3.0,1.0,1.0,,,,1.0,,,1.0,,1.0,,,,,0.07142857142857142,0.15789473684210525,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.6666666666666666,0.4,0.25,0.3333333333333333,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
202710,1610612750,Jimmy Butler,Jimmy Butler,202710,MIN,1056.0,18,4.0,32,30.0,9,4.0,4.0,62,3.0,4.0,,1.0,1.0,1.0,,,,5.0,6.0,2.0,15.0,33.0,,,1.0,1.0,3.0,4.0,1.0,2.0,,2.0,,,1.0,4.0,,1.0,2.0,2.0,,,1.0,1.0,2.0,3.0,9,0.4,0.4,0.8333333333333334,,0.8125,0.75,0.8333333333333334,0.75,0.25,0.16666666666666666,0.25,,29.72972972972973,0.5,0.1111111111111111,,0.043478260869565216,,1.0,,,0.5,0.75,1.0,0.6666666666666666,0.125,1.0,1.0,,,,0.5,,,0.75,0.53320625,,0.5426500000000001,0.2,5.183333333333334,25.1,0.28125,1.0,1.0,1.0,2.0,1.0,2.0,6.0,,2.0,1.0,1.0,,,,1.0,3.0,,1.0,,,,,,,,,0.5,0.5,,,,,,0.125,1.0,1.0,,0.25,0.5,0.5,,0.5,0.1111111111111111,0.14285714285714285,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,0.5,,,,,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
2037,1610612750,Jamal Crawford,Jamal Crawford,2037,MIN,2205.0,37,-1.0,73,75.0,21,31.0,5.0,148,1.0,1.0,1.0,1.0,3.0,6.0,,,,6.0,10.0,2.0,17.0,72.0,,2.0,4.0,,5.0,6.0,1.0,,2.0,2.0,,,,6.0,3.0,1.0,4.0,4.0,,,,,2.0,5.0,20,0.5,0.5,0.6,0.5,0.5,0.5,0.5666666666666667,0.5,0.16666666666666666,0.1,,0.16666666666666666,21.794871794871796,,0.07692307692307693,0.13043478260869565,0.1111111111111111,0.2,,0.1,0.3333333333333333,0.08333333333333333,1.0,1.0,1.0,0.5,0.5,0.6,0.3333333333333333,,,0.25,1.0,,0.25,0.43995416666666665,,0.476775,0.29411764705882354,10.280000000000001,26.05,0.2876712328767123,2.0,3.0,,2.0,,5.0,6.0,,2.0,,,,,,3.0,6.0,,3.0,,,,,,,,,,,,,,,,0.25,0.6666666666666666,0.6666666666666666,0.5,0.16666666666666666,,,,,0.2,0.23076923076923078,,1.0,,,,,,,,,,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
202357,1610612750,Nemanja Bjelica,Nemanja Bjelica,202357,MIN,1386.0,23,-8.0,47,46.0,12,13.0,4.0,93,2.0,4.0,,,1.0,1.0,,,,3.0,5.0,4.0,16.0,47.0,,1.0,1.0,,3.0,2.0,,2.0,,2.0,,,,4.0,4.0,1.0,6.0,9.0,2.0,1.0,1.0,,1.0,3.0,12,0.3333333333333333,0.5,0.6,1.0,0.6666666666666666,1.0,0.7272727272727273,1.5,0.4444444444444444,,,,23.52941176470588,1.0,0.125,0.2857142857142857,0.22727272727272727,,0.3333333333333333,0.2727272727272727,0.3333333333333333,0.4444444444444444,0.5,0.5,0.5,0.1111111111111111,1.0,1.0,,,,,,,0.8888888888888888,0.5764388888888888,0.5659333333333333,0.256,0.1875,1.42,26.325,0.2553191489361702,,,2.0,4.0,2.0,4.0,4.0,6.0,4.0,2.0,2.0,2.0,3.0,,3.0,5.0,1.0,3.0,,,,,,,,1.0,0.5,0.5,0.1,0.10714285714285714,0.2857142857142857,,,,,,,0.4444444444444444,0.5,0.5,1.0,0.5,0.2727272727272727,0.42857142857142855,,1.0,1.0,,,,,2.0,3.0,1.0,1.0,1.0,,,1.0,1.0,2.0,,0.5,0.125,,0.14285714285714285,,0.6666666666666666,,,,,,,,,,,,,,1.0,2.0,3.0,7.0,2.0,2.0,0.6666666666666666,0.6666666666666666,0.875,0.5,0.5,0.4375,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
203952,1610612750,Andrew Wiggins,Andrew Wiggins,203952,MIN,2068.0,34,12.0,67,64.0,29,22.0,8.0,131,4.0,6.0,2.0,2.0,2.0,5.0,,,,9.0,18.0,2.0,23.0,63.0,,5.0,8.0,2.0,13.0,4.0,1.0,2.0,,2.0,,1.0,,4.0,6.0,1.0,7.0,8.0,,,2.0,,5.0,13.0,28,0.2222222222222222,0.25,0.5,0.625,0.45,0.5,0.46,0.5,0.1,0.05555555555555555,0.16666666666666666,,40.0,0.4,0.07692307692307693,0.21428571428571427,0.17073170731707318,,0.5,0.23076923076923078,,0.3,0.6666666666666666,0.8,0.25,0.25,0.4,0.4,,,,0.2,1.0,,0.4,0.47447249999999996,0.5077,0.48236500000000004,0.5652173913043478,10.25,25.05,0.43283582089552236,3.0,7.0,,2.0,,5.0,14.0,,2.0,,1.0,1.0,1.0,,6.0,11.0,,3.0,1.0,,,,1.0,1.0,,,,,0.05555555555555555,0.04,0.16666666666666666,,,0.35,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.1,,,,,0.16666666666666666,0.14285714285714285,,3.0,2.0,1.0,,,,1.0,1.0,,,,3.0,2.0,2.0,2.0,3.0,,,,,,,1.0,,2.0,,,,,,0.2,,,1.0,,,1.0,1.0,,2.0,2.0,,1.0,1.0,0.5,,1.0,0.08695652173913043,1.0,1.0,1.0,0.3333333333333333,,True,,,,,,,,,,,,,,,,,,,,,,,
1627875,1610612750,Marcus Georges-Hunt,Marcus Georges-Hunt,1627875,MIN,46.0,1,-3.0,1,2.0,1,2.0,,3,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
203476,1610612750,Gorgui Dieng,Gorgui Dieng,203476,MIN,2213.0,37,2.0,70,72.0,27,23.0,7.0,142,,1.0,,,1.0,2.0,1.0,,1.0,1.0,7.0,2.0,2.0,67.0,,1.0,1.0,1.0,2.0,2.0,1.0,2.0,,2.0,,2.0,,4.0,4.0,2.0,8.0,9.0,,,,,1.0,2.0,26,1.0,1.0,0.14285714285714285,1.0,0.1111111111111111,0.5,0.1111111111111111,0.5,0.2222222222222222,0.14285714285714285,1.0,,12.82051282051282,,0.16666666666666666,0.14285714285714285,0.15,,,0.16666666666666666,,0.1111111111111111,,,,0.2222222222222222,0.5,0.5,1.0,0.1111111111111111,,,,0.5,0.3333333333333333,0.4615888888888889,,0.4107,1.0,11.785714285714286,24.049999999999997,0.38571428571428573,,4.0,,1.0,,,,,1.0,,,1.0,1.0,,,,,,3.0,,,3.0,,3.0,1.0,,,,0.041666666666666664,0.029411764705882353,,0.5,0.3333333333333333,0.4444444444444444,,,,0.1111111111111111,,,,,,,,,,,,,,,,,2.0,,1.0,,,2.0,3.0,,0.4,,0.125,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,
