EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,SecondChanceArc3FGA,FG2M,FG2A,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,Fg2aBlocked,TwoPtAssists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,OffTwoPtRebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Charge Fouls,Clear Path Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG2M,SecondChanceFG3M,PtsPutbacks,LongMidRangeAssists,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Blocked3s,BlockedCorner3,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Loose Ball Fouls,SecondChanceAtRimFGM,FTOffRebounds,FTDefRebounds,BlockingFouls,Offensive Fouls,BlockedLongMidRange,3SecondViolations,DefFTReboundPct,OffFTReboundPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,OffLongMidRangeReboundPct,HeaveAttempts,on,SecondChanceCorner3FGA,Fg3aBlocked,DefensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,3pt And 1 Free Throw Trips,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends,Defensive 3 Seconds Violations
1626220,1610612762,Royce O'Neale,Royce O'Neale,1626220,UTA,2684.0,45,-12,99,96,28.0,21.0,13,195,1.0,4.0,1.0,3.0,1.0,2.0,2.0,7.0,4.0,10.0,95.0,2.0,2.0,1.0,2.0,1.0,4.0,6.0,3.0,1.0,2.0,2.0,2.0,6.0,3.0,1.0,5.0,6.0,3.0,9.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,8.0,5.0,1.0,6.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,4.0,28.0,1.0,1.0,1.0,0.2857142857142857,0.5,0.2857142857142857,0.42857142857142855,0.75,0.5,1.0,0.6666666666666666,1.0,10.344827586206897,0.15151515151515152,0.08333333333333333,0.09090909090909091,0.13333333333333333,0.061224489795918366,0.07692307692307693,0.14285714285714285,0.1,0.16666666666666666,0.18181818181818182,0.1111111111111111,0.2,1.0,0.5714285714285714,0.25,0.25,1.0,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,1.0,0.5,1.0,0.3333333333333333,0.5853857142857143,0.5628,0.2222222222222222,1.0,0.2,0.4,23.771428571428572,0.2828282828282828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1628378,1610612762,Donovan Mitchell,Donovan Mitchell,1628378,UTA,10020.0,167,12,343,345,87.0,70.0,40,688,4.0,5.0,6.0,26.0,1.0,9.0,10.0,31.0,12.0,106.0,343.0,,,1.0,9.0,9.0,26.0,15.0,26.0,6.0,4.0,9.0,,22.0,,11.0,18.0,29.0,2.0,31.0,2.0,6.0,5.0,1.0,2.0,3.0,,10.0,1.0,3.0,10.0,14.0,,13.0,4.0,1.0,4.0,2.0,2.0,4.0,4.0,26.0,86.0,,1.0,0.5,0.3225806451612903,0.1111111111111111,0.3225806451612903,0.5164835164835165,0.425,0.546875,,0.5208333333333334,0.34065934065934067,27.17948717948718,0.15789473684210525,0.18032786885245902,,0.1657142857142857,0.012658227848101266,,,0.21052631578947367,0.16666666666666666,0.1,0.22727272727272727,0.05128205128205128,1.0,0.054945054945054944,0.8,0.8,1.0,0.2857142857142857,0.23076923076923078,0.23076923076923078,0.16666666666666666,0.45,0.1111111111111111,0.7582417582417582,0.23076923076923078,0.5208681318681319,0.5094825,0.05263157894736842,0.06349206349206349,,0.24528301886792453,25.70967741935484,0.2536443148688047,25.0,38.0,2.0,5.0,7.0,6.0,17.0,1.0,5.0,2.0,32.0,60.0,2.0,2.0,7.0,11.0,12.0,52.0,15.0,8.0,5.0,4.0,3.0,2.0,2.0,7.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,0.1875,0.1875,0.5333333333333333,0.6363636363636364,0.13333333333333333,0.07894736842105263,0.29411764705882354,0.7,0.02197802197802198,0.024390243902439025,0.034482758620689655,0.058823529411764705,0.4175824175824176,0.6578947368421053,0.7142857142857143,0.24,0.18681318681318682,0.35294117647058826,0.5,0.054945054945054944,0.2,0.2,0.5,0.5,0.35,0.7142857142857143,0.69185,0.03125,4.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
201937,1610612762,Ricky Rubio,Ricky Rubio,201937,UTA,10845.0,181,31,372,369,93.0,75.0,46,741,4.0,6.0,6.0,26.0,2.0,6.0,10.0,32.0,18.0,84.0,362.0,2.0,12.0,3.0,7.0,10.0,31.0,27.0,26.0,6.0,17.0,42.0,9.0,101.0,3.0,11.0,28.0,39.0,5.0,44.0,3.0,8.0,4.0,4.0,1.0,5.0,,18.0,4.0,7.0,13.0,21.0,2.0,23.0,7.0,3.0,2.0,1.0,1.0,3.0,2.0,30.0,92.0,2.0,1.0,0.9,0.3125,0.42857142857142855,0.3125,0.4177215189873418,0.525,0.46629213483146065,0.8571428571428571,0.5961538461538461,0.4050632911392405,24.824355971896956,0.2222222222222222,0.1746031746031746,0.038461538461538464,0.20634920634920634,0.028735632183908046,0.05172413793103448,,0.25,0.18421052631578946,0.22727272727272727,0.17391304347826086,0.061224489795918366,0.6666666666666666,0.0759493670886076,0.6666666666666666,0.6666666666666666,1.0,0.3291139240506329,0.23076923076923078,0.23076923076923078,0.8333333333333334,0.3,0.3333333333333333,0.5316455696202531,0.23076923076923078,0.48118291139240504,0.504135,0.09302325581395349,0.1320754716981132,0.14285714285714285,0.36904761904761907,25.28125,0.25,4.0,10.0,,3.0,4.0,5.0,17.0,9.0,20.0,3.0,18.0,47.0,3.0,3.0,6.0,13.0,10.0,26.0,3.0,2.0,25.0,8.0,21.0,3.0,2.0,13.0,11.0,2.0,,,1.0,2.0,1.0,0.2777777777777778,0.29411764705882354,0.3829787234042553,0.46153846153846156,0.0425531914893617,0.2,,0.7222222222222222,0.020833333333333332,0.022727272727272728,0.03333333333333333,0.17647058823529413,0.12658227848101267,0.4,0.5,,0.21518987341772153,0.29411764705882354,0.29411764705882354,0.25316455696202533,0.45,0.45,,0.5,0.2,0.75,0.52665,0.030303030303030304,10.929787234042553,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.4,0.3333333333333333,0.6666666666666666,1.0,0.05,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,
201973,1610612762,Jonas Jerebko,Jonas Jerebko,201973,UTA,653.0,11,9,26,23,10.0,3.0,3,49,,1.0,,,,,,1.0,,4.0,17.0,,,,,,2.0,,,,,,,,,1.0,3.0,4.0,,4.0,,,,,,,,,,,3.0,,,,,,,,,,,2.0,10.0,,,,,,,0.5,1.0,0.5,,1.0,0.25,13.333333333333334,0.21428571428571427,0.25,,0.2222222222222222,,,,,,0.6,,,,0.25,,,,,,,,,,1.0,,0.7272875000000001,0.7951,,,,0.5,22.6,0.38461538461538464,2.0,3.0,,1.0,1.0,,,,,,2.0,3.0,,,1.0,1.0,4.0,,,,,,,,,,,,,,,,,1.0,1.0,0.6666666666666666,1.0,,,,,,,,0.5,0.75,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,1.0,1.0,,,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,
203497,1610612762,Rudy Gobert,Rudy Gobert,203497,UTA,9847.0,164,22,336,337,85.0,61.0,44,673,,,,,,,,,17.0,67.0,334.0,4.0,22.0,,,9.0,15.0,,,,4.0,7.0,3.0,18.0,7.0,11.0,15.0,29.0,23.0,52.0,5.0,5.0,5.0,,,7.0,1.0,12.0,3.0,8.0,18.0,25.0,,28.0,11.0,3.0,9.0,6.0,2.0,9.0,5.0,15.0,84.0,1.0,3.0,,,,,0.625,0.75,0.6203703703703703,0.5789473684210527,0.8333333333333334,,16.966580976863753,0.12931034482758622,0.18032786885245902,0.10294117647058823,0.14689265536723164,0.1375,0.11538461538461539,0.0625,0.05263157894736842,0.19444444444444445,0.14285714285714285,0.2,0.4166666666666667,0.5555555555555556,,,,,,,,,,,0.925,,0.6143575,0.707775,0.21568627450980393,0.21568627450980393,0.3283582089552239,0.22388059701492538,,0.25297619047619047,24.0,37.0,16.0,3.0,3.0,1.0,3.0,,,,25.0,40.0,16.0,,3.0,4.0,34.0,16.0,,3.0,3.0,1.0,2.0,,15.0,5.0,4.0,1.0,1.0,,,,,0.68,0.9444444444444444,0.625,0.75,0.075,0.05405405405405406,0.3333333333333333,0.4166666666666667,0.16304347826086957,0.2558139534883721,0.13333333333333333,0.125,0.925,0.6486486486486487,0.6857142857142857,0.6666666666666666,0.075,0.3333333333333333,0.5,,,,1.0,,0.75,1.0,0.6602923076923077,,1.6199999999999999,,,,9.0,,14.0,1.0,,,1.0,,4.0,,,,,0.5625,0.5625,1.0,,,,,,3.0,9.0,1.0,3.0,1.0,4.0,1.0,1.0,0.5,0.07142857142857142,0.5625,0.1111111111111111,,,True,,,,,,,,,,,,
202324,1610612762,Derrick Favors,Derrick Favors,202324,UTA,7317.0,122,54,249,245,49.0,40.0,30,494,2.0,3.0,,,,,2.0,3.0,10.0,48.0,237.0,2.0,12.0,,,3.0,3.0,6.0,,,1.0,7.0,,15.0,3.0,4.0,11.0,16.0,10.0,26.0,3.0,2.0,2.0,,,2.0,2.0,6.0,1.0,5.0,10.0,9.0,,16.0,8.0,,4.0,3.0,1.0,4.0,3.0,3.0,49.0,1.0,,1.0,0.6666666666666666,,0.6666666666666666,0.6333333333333333,,0.631578947368421,1.0,0.3,0.1,15.492957746478874,0.13414634146341464,0.10526315789473684,0.06976744186046512,0.125,0.09345794392523364,0.06666666666666667,0.07692307692307693,0.21875,0.08333333333333333,0.07692307692307693,0.1,0.2727272727272727,0.75,0.1,0.6666666666666666,0.6666666666666666,1.0,,,,,,,0.6333333333333333,,0.519635,0.4387666666666667,0.21052631578947367,0.22857142857142856,0.25,0.0625,22.766666666666666,0.19678714859437751,12.0,16.0,4.0,,,3.0,8.0,1.0,3.0,,16.0,27.0,5.0,,,3.0,22.0,10.0,,1.0,6.0,1.0,5.0,1.0,7.0,4.0,3.0,1.0,,,,,,0.6875,0.7857142857142857,0.5925925925925926,,0.037037037037037035,0.0625,,0.6666666666666666,0.109375,0.10344827586206896,0.13636363636363635,0.125,0.5333333333333333,0.75,0.8,0.6666666666666666,0.26666666666666666,0.375,0.375,0.1,0.3333333333333333,0.3333333333333333,0.8,,,,0.47802,,5.32962962962963,,,,5.0,,4.0,,,,1.0,,,,,,,1.0,1.0,0.6666666666666666,1.0,,,,,1.0,4.0,,1.0,,,,,0.2,,1.0,0.25,0.07692307692307693,,True,,,,,,,,,,,,
203109,1610612762,Jae Crowder,Jae Crowder,203109,UTA,5016.0,84,-20,172,172,44.0,47.0,18,344,,4.0,3.0,14.0,1.0,4.0,3.0,18.0,2.0,17.0,177.0,,2.0,1.0,5.0,1.0,4.0,9.0,13.0,3.0,3.0,5.0,,13.0,1.0,6.0,7.0,13.0,1.0,14.0,,5.0,3.0,2.0,1.0,3.0,1.0,7.0,4.0,4.0,9.0,3.0,,4.0,1.0,1.0,,,,,,4.0,43.0,,1.0,1.0,0.16666666666666666,0.2,0.17647058823529413,0.28846153846153844,0.3,0.30357142857142855,0.3333333333333333,0.3333333333333333,0.6923076923076923,17.94871794871795,0.1346153846153846,0.1935483870967742,0.02040816326530612,0.1566265060240964,0.012048192771084338,0.02564102564102564,,0.1111111111111111,0.14285714285714285,0.15,0.09090909090909091,,,0.15384615384615385,,,,0.5384615384615384,0.21428571428571427,0.21428571428571427,1.0,0.8,0.25,0.8846153846153846,0.23076923076923078,0.5422339999999999,0.5403375,0.037037037037037035,0.1111111111111111,0.11764705882352941,0.23529411764705882,27.038888888888888,0.2558139534883721,1.0,5.0,1.0,,,1.0,2.0,1.0,1.0,1.0,3.0,8.0,2.0,1.0,,,2.0,4.0,,2.0,2.0,3.0,1.0,,,4.0,3.0,1.0,,,,,,0.3333333333333333,0.3333333333333333,0.375,,0.25,0.2,0.5,0.5714285714285714,,,,0.4444444444444444,0.19230769230769232,0.2,0.25,1.0,0.07692307692307693,0.5,1.0,0.038461538461538464,1.0,1.0,0.3333333333333333,0.3333333333333333,,,0.4821,,6.1875,,1.0,,1.0,,,1.0,,,2.0,,,,,,,0.5,0.3333333333333333,,,,,0.2,,,,,,1.0,1.0,,,,,,,,1.0,True,,,,,,,,,,,,
202327,1610612762,Ekpe Udoh,Ekpe Udoh,202327,UTA,96.0,2,-2,4,3,1.0,3.0,1,7,,,,,,,,,,2.0,4.0,,2.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,2.0,,1.0,,,,,,,1.0,,,,,,,1.0,,0.5,1.0,,,40.0,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,1.0,,0.7585,,,,1.0,,,0.25,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,,,2.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,1.0,,,,0.7585,,0.4,,,,1.0,,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,True,,,,,,,,,,,,
204060,1610612762,Joe Ingles,Joe Ingles,204060,UTA,7680.0,128,56,257,254,68.0,55.0,34,511,7.0,15.0,6.0,13.0,2.0,5.0,13.0,28.0,4.0,55.0,241.0,,8.0,3.0,6.0,1.0,12.0,39.0,13.0,6.0,3.0,7.0,2.0,17.0,,3.0,6.0,10.0,1.0,11.0,1.0,1.0,1.0,,1.0,1.0,,4.0,2.0,4.0,13.0,6.0,,5.0,2.0,1.0,1.0,,,1.0,1.0,12.0,67.0,,1.0,1.0,0.4642857142857143,0.5,0.4642857142857143,0.6071428571428571,0.5,0.625,0.8,0.5,0.6666666666666666,16.271186440677965,0.06521739130434782,0.06818181818181818,,0.0661764705882353,0.00819672131147541,,,0.08823529411764706,,0.09375,0.0967741935483871,0.043478260869565216,1.0,0.35714285714285715,0.4666666666666667,0.4666666666666667,1.0,0.30952380952380953,0.46153846153846156,0.46153846153846156,1.0,0.45454545454545453,0.4,0.8571428571428571,0.46153846153846156,0.532327380952381,0.4776727272727273,0.046511627906976744,0.13333333333333333,0.14545454545454545,0.21818181818181817,24.107142857142858,0.26459143968871596,5.0,8.0,1.0,1.0,2.0,1.0,1.0,,5.0,3.0,6.0,14.0,2.0,3.0,1.0,5.0,6.0,6.0,,,4.0,1.0,3.0,,1.0,3.0,2.0,1.0,,,1.0,,,0.5,0.6,0.42857142857142855,0.2,,,,0.75,0.013513513513513514,0.02857142857142857,,,0.19047619047619047,0.625,0.625,0.4,0.023809523809523808,1.0,1.0,0.11904761904761904,,,0.2,0.6,0.18181818181818182,0.5,0.50065,,8.928571428571429,1.0,1.0,2.0,1.0,2.0,2.0,1.0,,,1.0,,,1.0,,,0.6666666666666666,0.5,0.8,1.0,,0.6666666666666666,1.0,0.09090909090909091,1.0,,1.0,,1.0,1.0,,1.0,,0.25,,1.0,,,,True,,,,,,,,,,,,
203957,1610612762,Dante Exum,Dante Exum,203957,UTA,67.0,1,5,2,1,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
