EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,PtsPutbacks,Corner3Assists,OffTwoPtRebounds,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedShortMidRange,DefensiveGoaltends,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,StepOutOfBoundsTurnovers,Travels,Loose Ball Fouls Drawn,Blocked3s,BlockedCorner3,LongMidRangePctAssisted,PenaltyCorner3Accuracy,BlockingFouls,NonShootingPenaltyNonTakeFouls,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,FTOffRebounds,Charge Fouls Drawn,3pt And 1 Free Throw Trips,OffFTReboundPct,Offensive Fouls,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,HeaveAttempts,BlockedLongMidRange,on,OffensiveGoaltends
1626220,1610612762,Royce O'Neale,Royce O'Neale,1626220,UTA,5906.0,98,-1,199,199,37,56,20,398,7,10,1.0,1.0,1.0,3.0,1.0,6.0,1.0,4.0,8.0,1.0,2.0,8,13,5.0,14.0,8.0,39,223,2.0,2.0,1.0,2.0,1.0,3.0,1.0,6.0,10.0,6.0,15.0,8.0,4.0,1.0,4.0,4.0,8.0,4.0,2.0,1.0,1.0,20.0,2.0,8.0,7.0,1.0,16.0,2.0,18,1.0,5.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,3.0,7.0,8.0,1.0,13.0,1.0,6.0,1.0,3.0,3.0,3.0,2.0,6.0,37,1.0,0.625,0.625,1.0,0.35714285714285715,0.3333333333333333,0.35714285714285715,0.6153846153846154,0.5,0.5740740740740741,0.5,0.5909090909090909,1.0,0.5,0.5185185185185185,0.07692307692307693,0.1,16.371681415929206,0.75,0.5,0.1346153846153846,0.22857142857142856,0.05,0.1724137931034483,0.02197802197802198,0.034482758620689655,0.09090909090909091,0.14285714285714285,0.10526315789473684,0.16666666666666666,0.19230769230769232,0.3333333333333333,0.07692307692307693,0.6666666666666666,0.37037037037037035,0.7,0.7777777777777778,0.5714285714285714,0.1111111111111111,0.3333333333333333,0.3333333333333333,1.0,0.2222222222222222,0.16666666666666666,0.16666666666666666,1.0,0.2962962962962963,0.5,0.5,1.0,0.2,1.0,0.2,0.4,0.5,0.8888888888888888,0.5,0.5337444444444445,0.52886,0.1875,0.3333333333333333,0.05128205128205128,0.15384615384615385,3.176923076923077,24.36428571428572,0.18592964824120603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1628378,1610612762,Donovan Mitchell,Donovan Mitchell,1628378,UTA,13148.0,219,39,429,431,100,107,50,860,30,49,8.0,12.0,10.0,29.0,4.0,5.0,,15.0,38.0,4.0,10.0,41,86,19.0,43.0,25.0,164,459,1.0,10.0,12.0,25.0,4.0,10.0,14.0,50.0,10.0,72.0,27.0,38.0,15.0,10.0,12.0,10.0,22.0,4.0,10.0,1.0,1.0,54.0,,17.0,21.0,,38.0,5.0,43,5.0,6.0,4.0,2.0,13.0,9.0,4.0,,4.0,17.0,7.0,17.0,20.0,,27.0,2.0,10.0,2.0,2.0,1.0,2.0,2.0,50.0,100,2.0,0.12195121951219512,0.13157894736842105,0.47368421052631576,0.4418604651162791,0.4,0.4418604651162791,0.47674418604651164,0.48,0.5387596899224806,0.5142857142857142,0.5785714285714286,0.45,0.5975609756097561,0.3333333333333333,0.11627906976744186,0.10204081632653061,32.238193018480494,0.7647058823529411,,0.16279069767441862,0.19767441860465115,,0.17674418604651163,0.026455026455026454,,,0.24,0.14285714285714285,0.08108108108108109,0.21739130434782608,0.11764705882352941,0.08620689655172414,1.0,0.3798449612403101,0.6122448979591837,0.6818181818181818,0.13333333333333333,0.2248062015503876,0.3448275862068966,0.4166666666666667,0.1,0.03875968992248062,0.8,0.8,1.0,0.29457364341085274,0.39473684210526316,0.39473684210526316,0.3333333333333333,0.34285714285714286,0.6666666666666666,,0.2857142857142857,0.4,0.7131782945736435,0.39473684210526316,0.496591015625,0.48654411764705874,0.07971014492753623,0.10638297872340426,0.06097560975609756,0.3048780487804878,5.459302325581395,26.179069767441863,0.2331002331002331,2.0,5.0,1.0,8.0,1.0,4.0,3.0,6.0,1.0,4.0,30.0,6.0,6.0,5.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.25,0.5,0.45,0.1724137931034483,0.04,0.0392156862745098,0.061224489795918366,0.06201550387596899,0.125,0.125,0.5,0.4,0.4,0.25,1.0,0.5862785714285714,0.022727272727272728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201937,1610612762,Ricky Rubio,Ricky Rubio,201937,UTA,7317.0,122,54,249,245,49,40,30,494,2,5,1.0,1.0,3.0,11.0,4.0,5.0,1.0,4.0,17.0,1.0,5.0,12,30,8.0,22.0,8.0,56,237,,4.0,4.0,6.0,2.0,6.0,5.0,19.0,6.0,18.0,21.0,17.0,4.0,2.0,21.0,13.0,34.0,8.0,17.0,3.0,1.0,81.0,2.0,8.0,17.0,,25.0,4.0,29,2.0,5.0,3.0,2.0,8.0,8.0,3.0,,,11.0,5.0,8.0,10.0,1.0,9.0,,2.0,,1.0,,2.0,1.0,19.0,49,,0.25,0.2727272727272727,0.875,0.36363636363636365,0.3333333333333333,0.36363636363636365,0.4,0.6666666666666666,0.46153846153846156,0.5833333333333334,0.5,0.6666666666666666,0.6785714285714286,0.4230769230769231,0.06666666666666667,0.4,23.23943661971831,0.7272727272727273,,0.2073170731707317,0.21052631578947367,0.046511627906976744,0.20833333333333334,0.037383177570093455,0.06666666666666667,,0.1875,0.20833333333333334,0.23076923076923078,0.2,0.25,0.06666666666666667,0.5,0.09615384615384616,0.4,0.6666666666666666,,0.21153846153846154,0.2727272727272727,0.2727272727272727,0.3333333333333333,0.09615384615384616,0.8,0.8,1.0,0.3269230769230769,0.23529411764705882,0.23529411764705882,0.75,0.08333333333333333,1.0,0.08333333333333333,0.4166666666666667,0.2,0.5192307692307693,0.23529411764705882,0.4864701923076923,0.5104583333333333,0.05454545454545454,0.0625,0.07142857142857142,0.3392857142857143,11.6,25.154545454545453,0.19678714859437751,,,7.0,14.0,,,2.0,3.0,,,3.0,2.0,5.0,2.0,,3.0,3.0,,,,2.0,2.0,1.0,1.0,,,0.6666666666666666,0.6666666666666666,,0.03125,0.034482758620689655,0.045454545454545456,0.2692307692307692,0.5,0.5,,,,,,,0.043478260869565216,1.0,2.0,1.0,1.0,1.0,1.0,0.2857142857142857,1.0,,,,,,,,,,,,,,,,,,,,,,True,
202324,1610612762,Derrick Favors,Derrick Favors,202324,UTA,17182.0,286,36,568,572,135,152,64,1140,33,41,4.0,6.0,4.0,14.0,2.0,5.0,1.0,,,,,40,63,2.0,5.0,16.0,102,611,2.0,22.0,5.0,13.0,,1.0,4.0,14.0,62.0,18.0,6.0,,,3.0,9.0,4.0,13.0,2.0,7.0,1.0,1.0,30.0,8.0,16.0,19.0,2.0,37.0,20.0,57,4.0,8.0,6.0,2.0,7.0,5.0,3.0,2.0,2.0,10.0,11.0,17.0,24.0,,33.0,3.0,17.0,1.0,11.0,9.0,11.0,7.0,14.0,135,1.0,0.775,0.8857142857142857,1.0,0.4,,0.4,0.6349206349206349,0.38461538461538464,0.6323529411764706,0.35714285714285715,0.6144578313253012,0.8461538461538461,0.3888888888888889,0.07352941176470588,0.047619047619047616,0.04878048780487805,14.440993788819874,0.7,0.2222222222222222,0.11728395061728394,0.14678899082568808,0.08163265306122448,0.12915129151291513,0.07874015748031496,0.06944444444444445,0.11538461538461539,0.13846153846153847,0.07692307692307693,0.13333333333333333,0.1348314606741573,0.2,0.17391304347826086,0.6363636363636364,0.6029411764705882,0.8048780487804879,0.8461538461538461,0.7878787878787878,0.20588235294117646,0.2857142857142857,0.3076923076923077,0.75,0.07352941176470588,0.4,0.4,1.0,,,,,0.42857142857142855,0.6666666666666666,0.07142857142857142,,,0.6764705882352942,,0.5233882352941177,0.5005785714285714,0.2073170731707317,0.22077922077922077,0.21568627450980393,0.13725490196078433,5.0174603174603165,22.86,0.23767605633802816,9.0,10.0,3.0,8.0,,,10.0,11.0,,,,10.0,2.0,12.0,,1.0,1.0,1.0,,1.0,,,,2.0,,,0.9090909090909091,0.9090909090909091,0.07142857142857142,0.07692307692307693,0.07692307692307693,0.09523809523809523,0.11764705882352941,0.375,0.375,0.9090909090909091,0.9,,,,0.5189444444444444,,,,,3.0,,,0.6666666666666666,,1.0,1.0,0.03571428571428571,0.3333333333333333,,,,,,,,,,,,,,,,,,True,
203109,1610612762,Jae Crowder,Jae Crowder,203109,UTA,7910.0,132,-11,265,269,70,107,22,534,3,5,1.0,1.0,1.0,6.0,3.0,5.0,1.0,7.0,20.0,,3.0,7,17,10.0,25.0,10.0,54,302,1.0,3.0,3.0,5.0,1.0,4.0,3.0,12.0,8.0,6.0,30.0,20.0,7.0,1.0,2.0,7.0,9.0,2.0,2.0,,,25.0,,7.0,7.0,1.0,15.0,1.0,16,,9.0,6.0,3.0,4.0,1.0,2.0,1.0,3.0,6.0,8.0,16.0,10.0,1.0,15.0,,6.0,1.0,,,,,12.0,70,,0.5714285714285714,0.5714285714285714,1.0,0.4,0.25,0.4,0.4117647058823529,0.6,0.5238095238095238,0.5,0.5510204081632653,0.25,0.5454545454545454,0.5952380952380952,0.058823529411764705,0.2,18.96551724137931,0.6666666666666666,0.25,0.1076923076923077,0.12962962962962962,,0.11764705882352941,,,,0.07142857142857142,0.11764705882352941,0.15,0.08333333333333333,0.5,,,0.11904761904761904,0.6,0.75,1.0,0.14285714285714285,0.16666666666666666,0.16666666666666666,,0.11904761904761904,0.6,0.6,1.0,0.47619047619047616,0.35,0.35,1.0,0.1111111111111111,1.0,0.1111111111111111,0.3333333333333333,,0.7142857142857143,0.35,0.5064035714285715,0.45566111111111113,0.14583333333333334,0.2608695652173913,0.05555555555555555,0.2222222222222222,11.876470588235296,24.723999999999997,0.2641509433962264,,,3.0,6.0,,2.0,1.0,3.0,,2.0,,,5.0,,1.0,,1.0,,,,,,1.0,,,,0.3333333333333333,0.2,,,,,0.14285714285714285,0.5,0.5,,,0.4,,,0.44518749999999996,0.04,1.0,,,,,,0.3333333333333333,1.0,1.0,2.0,,,1.0,1.0,1.0,0.0625,,,,,,,,,,,,,,True,
203497,1610612762,Rudy Gobert,Rudy Gobert,203497,UTA,9745.0,162,27,320,321,64,50,41,641,19,31,2.0,2.0,1.0,3.0,,,,,,,,20,34,,,14.0,54,348,4.0,12.0,2.0,2.0,,,7.0,11.0,32.0,8.0,,,,4.0,3.0,2.0,5.0,1.0,2.0,,1.0,12.0,4.0,8.0,13.0,3.0,24.0,18.0,42,3.0,6.0,6.0,,4.0,4.0,7.0,1.0,,11.0,5.0,12.0,17.0,,21.0,,7.0,4.0,8.0,7.0,8.0,4.0,11.0,64,3.0,0.8,1.0,,,,,0.5882352941176471,1.0,0.5882352941176471,1.0,0.6,0.42857142857142855,0.7857142857142857,,0.11764705882352941,0.0967741935483871,14.945652173913043,0.36363636363636365,0.5,0.12745098039215685,0.12903225806451613,0.08333333333333333,0.12804878048780488,0.1223021582733813,0.11428571428571428,,0.05405405405405406,0.14285714285714285,0.2,0.12,0.16666666666666666,0.3,0.5,0.9117647058823529,0.6129032258064516,0.6785714285714286,0.7894736842105263,0.08823529411764706,0.3333333333333333,0.5,1.0,,,,,,,,,1.0,1.0,,,,0.9117647058823529,,0.5801000000000001,0.63285,0.17073170731707318,0.17073170731707318,0.2222222222222222,0.2037037037037037,1.8705882352941177,,0.2,4.0,11.0,,,,,4.0,11.0,,,,8.0,1.0,13.0,1.0,2.0,2.0,,,2.0,,,,1.0,,,0.36363636363636365,0.36363636363636365,0.3333333333333333,0.14285714285714285,0.1794871794871795,0.16216216216216217,,,,1.0,0.36363636363636365,,,,0.5871444444444445,,,,,2.0,,,,,1.0,1.0,,,1.0,,,0.06666666666666667,4.0,1.0,1.0,,,,,,,,,,,True,
201973,1610612762,Jonas Jerebko,Jonas Jerebko,201973,UTA,2558.0,43,-2,83,83,19,23,11,166,4,7,1.0,1.0,,1.0,,1.0,,,3.0,,1.0,4,8,,4.0,,8,91,,4.0,1.0,1.0,,1.0,,2.0,6.0,2.0,,3.0,,1.0,,3.0,3.0,2.0,,,,9.0,2.0,3.0,3.0,,6.0,4.0,10,2.0,2.0,2.0,,1.0,,,,1.0,1.0,3.0,5.0,1.0,,,,,,,,,,2.0,19,,0.75,1.0,,,,,0.5,1.0,0.3333333333333333,0.5,0.3333333333333333,0.4,0.5,0.3333333333333333,0.125,0.14285714285714285,13.26530612244898,1.0,,0.15,0.2,0.1,0.17142857142857143,0.08888888888888889,0.08333333333333333,0.125,0.18181818181818182,0.14285714285714285,,0.16666666666666666,0.3333333333333333,0.2857142857142857,,0.5833333333333334,0.5714285714285714,0.6666666666666666,0.75,0.08333333333333333,,,,0.08333333333333333,,,,0.25,,,,0.5,1.0,,0.5,,0.9166666666666666,,0.6032083333333332,0.7661,,,0.5,0.25,2.5875000000000004,25.749999999999996,0.2289156626506024,2.0,4.0,,,,1.0,2.0,4.0,,1.0,,2.0,1.0,2.0,,,,,,,,,,,,,0.5,0.4,,0.08,0.07142857142857142,0.16666666666666666,,,,0.8,0.5,0.2,,,0.6138666666666667,,,,,1.0,,,,,,1.0,,0.5,,,,,,,,,,,,,,,,,,True,
202692,1610612762,Alec Burks,Alec Burks,202692,UTA,3026.0,50,20,104,105,35,37,11,209,6,11,2.0,4.0,2.0,9.0,1.0,3.0,,2.0,4.0,1.0,2.0,10,23,3.0,7.0,5.0,34,94,,5.0,3.0,7.0,1.0,2.0,,9.0,4.0,16.0,9.0,4.0,2.0,2.0,3.0,4.0,7.0,2.0,1.0,2.0,,18.0,,6.0,6.0,,12.0,2.0,14,2.0,2.0,1.0,1.0,3.0,2.0,1.0,,1.0,4.0,1.0,4.0,5.0,,7.0,3.0,5.0,,1.0,1.0,1.0,1.0,9.0,35,,0.2,0.2,1.0,0.42857142857142855,0.5,0.42857142857142855,0.43478260869565216,0.42857142857142855,0.48333333333333334,0.5,0.53125,0.8333333333333334,0.5,0.23333333333333334,0.08695652173913043,,30.508474576271187,0.75,,0.21428571428571427,0.25,,0.23076923076923078,0.038461538461538464,,,0.2857142857142857,,0.2857142857142857,0.3333333333333333,,0.13333333333333333,1.0,0.36666666666666664,0.5454545454545454,0.5454545454545454,0.16666666666666666,0.3,0.2222222222222222,0.2857142857142857,,0.1,0.3333333333333333,0.3333333333333333,1.0,0.13333333333333333,0.5,0.5,1.0,0.4444444444444444,0.5,,0.2222222222222222,0.5,0.6,0.5,0.47194166666666676,0.49252777777777784,0.15625,0.2,0.14705882352941177,0.2647058823529412,6.995652173913043,24.7,0.33653846153846156,,1.0,2.0,3.0,,,1.0,2.0,1.0,1.0,,,2.0,2.0,,1.0,2.0,,,,,,,,,1.0,0.5,0.8333333333333334,0.2222222222222222,0.058823529411764705,0.1,0.05555555555555555,0.1,0.6666666666666666,0.6666666666666666,0.3333333333333333,,,,,0.5458500000000001,,,,1.0,,,,0.5,,,2.0,,,,,,,,,,1.0,1.0,0.3333333333333333,1.0,1.0,,,,,,True,
203526,1610612762,Raul Neto,Raul Neto,203526,UTA,2242.0,37,5,78,80,31,33,9,158,1,3,,1.0,1.0,3.0,1.0,1.0,,1.0,3.0,1.0,1.0,2,7,2.0,4.0,,10,81,,6.0,,1.0,1.0,1.0,,3.0,,4.0,6.0,3.0,1.0,2.0,3.0,2.0,5.0,2.0,3.0,,,12.0,,,2.0,,2.0,2.0,4,,,,,,,,,,,1.0,2.0,,,,,,,,,,,3.0,31,,,,1.0,0.5,1.0,0.5,0.2857142857142857,,0.45454545454545453,0.75,0.45454545454545453,1.0,0.75,0.36363636363636365,0.2857142857142857,,12.64367816091954,,,0.13333333333333333,,,0.058823529411764705,0.06060606060606061,,,0.16666666666666666,,0.2,,,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,,0.2727272727272727,0.3333333333333333,1.0,,0.09090909090909091,1.0,1.0,1.0,0.2727272727272727,0.3333333333333333,0.5,1.0,0.5,,,0.5,1.0,0.6363636363636364,0.3333333333333333,0.4668727272727273,0.513275,,,0.6,0.3,6.057142857142857,24.35,0.3974358974358974,,,,1.0,1.0,1.0,,1.0,2.0,2.0,,,,2.0,,,,,,,,,,,,1.0,,1.0,0.6666666666666666,0.09523809523809523,0.2857142857142857,,0.09090909090909091,,,,,0.3333333333333333,1.0,1.0,0.57885,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.25,0.3333333333333333,,,True,
203957,1610612762,Dante Exum,Dante Exum,203957,UTA,3639.0,61,-24,122,125,48,60,11,247,5,8,3.0,5.0,4.0,8.0,1.0,2.0,,,2.0,,1.0,9,16,1.0,4.0,7.0,28,155,,,5.0,8.0,,1.0,4.0,14.0,4.0,14.0,3.0,2.0,,1.0,6.0,1.0,7.0,1.0,6.0,,,15.0,,3.0,3.0,,6.0,2.0,8,1.0,1.0,,1.0,7.0,3.0,3.0,2.0,4.0,10.0,4.0,7.0,10.0,,8.0,,3.0,1.0,,,,,14.0,48,1.0,0.2222222222222222,0.2222222222222222,1.0,0.25,,0.25,0.5625,0.625,0.525,0.5555555555555556,0.5833333333333334,,0.6363636363636364,0.2,0.0625,,25.185185185185183,0.7,,0.125,0.13636363636363635,,0.13043478260869565,0.03571428571428571,,,0.09090909090909091,0.25,,0.14285714285714285,,0.1111111111111111,,0.4,0.625,0.625,0.2,0.4,0.5,0.5714285714285714,0.25,0.1,0.5,0.5,1.0,0.1,,,,0.5555555555555556,0.6,,0.1111111111111111,,0.6,,0.4865375,0.47768333333333335,0.13043478260869565,0.15789473684210525,,0.5,3.78125,24.175,0.39344262295081966,,,,,,,,,,,,,,2.0,,2.0,6.0,,,,2.0,,,,,,,,0.125,0.06060606060606061,0.06666666666666667,0.07142857142857142,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,True,
