EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Fg3aBlocked,OffThreePtRebounds,FTDefRebounds,BlockedShortMidRange,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,TwoPtShootingFoulsDrawn,RecoveredBlocks,BlocksRecoveredPct,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGA,PenaltyAtRimFGM,Fg2aBlocked,LostBallTurnovers,Charge Fouls,Charge Fouls Drawn,FG2APctBlocked,AtRimPctBlocked,AtRimPctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceAtRimFGM,SecondChanceFtPoints,PtsPutbacks,LongMidRangeAssists,SelfOReb,BlockingFouls,Offensive Fouls,2pt And 1 Free Throw Trips,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SelfORebPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceTurnovers,Loose Ball Fouls Drawn,ShortMidRangeAssists,BlockingFoulsDrawn,Technical Free Throw Trips,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,on,Travels,BlockedLongMidRange,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Corner3PctBlocked,OffCorner3ReboundPct,BlockedCorner3,DefensiveGoaltends
101108,1610612745,Chris Paul,Chris Paul,101108,HOU,3321.0,55,4.0,114,114,39.0,39.0,7,228,1.0,4.0,1.0,9.0,9.0,1.0,5.0,2.0,4.0,15.0,2.0,7.0,11.0,18.0,4.0,17.0,8.0,42.0,119,1.0,1.0,2.0,1.0,3.0,2.0,7.0,6.0,14.0,2.0,20.0,3.0,9.0,2.0,13.0,4.0,5.0,7.0,12.0,5.0,2.0,5.0,31.0,1.0,5.0,9.0,14.0,1.0,15,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,5.0,1.0,9.0,1.0,11.0,1.0,4.0,1.0,1.0,1.0,14.0,39.0,1.0,4.0,0.09090909090909091,0.09090909090909091,0.25,0.23529411764705882,0.2857142857142857,0.26666666666666666,0.6111111111111112,1.0,0.3333333333333333,0.4857142857142857,1.0,0.4,0.525,1.0,0.5,0.4857142857142857,35.53719008264463,0.3333333333333333,0.225,0.058823529411764705,0.25,0.23333333333333334,0.0196078431372549,0.1,0.09090909090909091,0.13333333333333333,0.42857142857142855,0.2857142857142857,0.16666666666666666,0.11428571428571428,0.25,0.25,0.2571428571428571,1.0,1.0,0.14285714285714285,0.2,0.2,1.0,0.05714285714285714,0.42857142857142855,0.26666666666666666,0.26666666666666666,0.25,0.1,0.7,0.2857142857142857,0.6,0.3076923076923077,0.4687166666666667,0.4507,0.50625,0.027777777777777776,0.05555555555555555,0.047619047619047616,0.3333333333333333,10.05,27.764705882352946,0.34210526315789475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
101123,1610612745,Gerald Green,Gerald Green,101123,HOU,3910.0,65,6.0,136,138,58.0,41.0,13,274,,,,1.0,1.0,,,5.0,6.0,17.0,3.0,8.0,1.0,1.0,10.0,22.0,,32.0,142,,,9.0,,,4.0,10.0,,12.0,2.0,,24.0,6.0,,17.0,6.0,,,,,,,,,3.0,10.0,14.0,2.0,16,1.0,,1.0,,,,,,,,6.0,7.0,,,,,,,2.0,1.0,2.0,12.0,58.0,,,1.0,1.0,0.8,0.45454545454545453,0.4,0.45454545454545453,1.0,,,0.6956521739130435,1.5,0.6,0.6956521739130435,1.5,0.6,0.9565217391304348,15.54054054054054,,0.18867924528301888,,0.14285714285714285,0.17567567567567569,0.031746031746031744,,0.3076923076923077,0.12,0.2,0.13333333333333333,0.16666666666666666,,,,0.043478260869565216,1.0,1.0,,,,,0.21739130434782608,0.7391304347826086,0.35294117647058826,0.375,0.8333333333333334,,0.8,0.375,0.9565217391304348,0.35294117647058826,0.543291304347826,,0.523725,,,0.28125,0.375,9.2,25.37727272727273,0.4264705882352941,4.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,0.045454545454545456,0.058823529411764705,0.2,0.046511627906976744,0.05263157894736842,1.0,0.8,0.8,0.75,0.6666666666666666,1.0,1.0,0.3333333333333333,1.0,0.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
200782,1610612745,PJ Tucker,PJ Tucker,200782,HOU,1615.0,27,21.0,50,55,15.0,10.0,5,105,,,,,1.0,,,2.0,,1.0,,,,1.0,1.0,3.0,2.0,5.0,46,,,,,,,1.0,,,,,3.0,,,1.0,,1.0,1.0,2.0,1.0,,1.0,5.0,,,2.0,4.0,,4,1.0,,1.0,,,,,,,,1.0,2.0,,1.0,,2.0,,,2.0,2.0,2.0,,15.0,1.0,,,,1.0,0.3333333333333333,,0.3333333333333333,,,,0.375,,,0.5,,,0.75,9.09090909090909,,0.11764705882352941,,,0.07692307692307693,,,,0.14285714285714285,0.25,,,,,,0.25,,,,,,,0.5,0.25,,,,,,,0.75,,0.509225,,0.56265,0.2,,,,5.6,23.833333333333332,0.3,1.0,,,,1.0,,,,,,,2.0,,,,,0.6666666666666666,,,,0.5,0.5,1.0,,,,,,1.0,,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
201569,1610612745,Eric Gordon,Eric Gordon,201569,HOU,6169.0,103,14.0,210,212,77.0,52.0,14,422,3.0,7.0,3.0,1.0,3.0,1.0,2.0,3.0,7.0,23.0,2.0,7.0,5.0,12.0,9.0,26.0,8.0,45.0,221,,1.0,3.0,1.0,3.0,3.0,9.0,2.0,13.0,4.0,6.0,18.0,9.0,,23.0,7.0,,2.0,2.0,2.0,,,6.0,,1.0,5.0,7.0,,7,2.0,2.0,,2.0,,1.0,1.0,,3.0,1.0,4.0,5.0,,6.0,,8.0,,,,,,13.0,77.0,,,0.4,0.4,0.6666666666666666,0.34615384615384615,0.3333333333333333,0.34615384615384615,0.4166666666666667,,0.3333333333333333,0.4868421052631579,0.375,0.4583333333333333,0.5357142857142857,0.375,0.5,0.6842105263157895,20.08928571428571,0.6666666666666666,0.06944444444444445,,0.030303030303030304,0.05714285714285714,,,0.08333333333333333,0.034482758620689655,0.10526315789473684,,0.125,0.18421052631578946,0.42857142857142855,0.5,0.07894736842105263,0.3333333333333333,0.3333333333333333,0.05263157894736842,0.5,0.5,,0.07894736842105263,0.6052631578947368,0.30434782608695654,0.30434782608695654,0.5714285714285714,0.25,0.5833333333333334,0.2857142857142857,0.868421052631579,0.30434782608695654,0.5399105263157896,0.6325,0.5510083333333334,0.09523809523809523,,0.06666666666666667,0.28888888888888886,5.541666666666667,25.58846153846154,0.36666666666666664,2.0,1.0,1.0,1.0,2.0,,2.0,1.0,3.0,,,1.0,,0.3333333333333333,,,0.125,,,,0.6666666666666666,0.6666666666666666,1.0,0.25,1.0,1.0,0.5,,0.16666666666666666,0.5,4.0,,,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.08333333333333333,0.14285714285714285,0.6666666666666666,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2403,1610612745,Nene,Nene,2403,HOU,6445.0,107,18.0,217,222,77.0,54.0,16,439,12.0,18.0,6.0,,2.0,,,,,,,,12.0,20.0,,,7.0,31.0,228,2.0,2.0,5.0,5.0,8.0,,,,10.0,22.0,2.0,,,,,,1.0,4.0,5.0,2.0,2.0,,14.0,3.0,4.0,16.0,22.0,6.0,28,2.0,1.0,1.0,4.0,1.0,2.0,4.0,,8.0,3.0,10.0,18.0,,8.0,,11.0,,,5.0,2.0,5.0,10.0,77.0,2.0,,0.9166666666666666,1.0,,,,,0.6,1.0,0.625,0.6,1.0,0.625,0.6458333333333334,1.25,0.625,,13.733905579399142,0.5,0.21052631578947367,0.08823529411764706,0.11764705882352941,0.18181818181818182,0.06060606060606061,0.05,0.25,0.22580645161290322,0.14285714285714285,0.12,0.1111111111111111,0.9,0.6666666666666666,0.7058823529411765,0.1,,,,,,,,,,,,0.75,,,0.9,,0.5000549999999999,0.53295,0.502975,0.2916666666666667,,0.16129032258064516,0.3225806451612903,2.55,,0.3548387096774194,,,,,,,,,,,3.0,2.0,3.0,,,,0.25,0.046153846153846156,0.05555555555555555,,,,,,,,,,,,7.0,4.0,0.8,0.2916666666666667,2.0,5.0,2.0,2.0,,,0.1,0.05555555555555555,0.9166666666666666,1.0,0.8333333333333334,2.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,0.5,0.14285714285714285,0.14285714285714285,0.16666666666666666,1.0,0.5,,,,,,,,,True,,,,,,,,,
201583,1610612745,Ryan Anderson,Ryan Anderson,201583,HOU,1532.0,26,-2.0,49,51,11.0,6.0,5,100,1.0,1.0,1.0,,,,,,2.0,6.0,,1.0,1.0,1.0,2.0,6.0,,8.0,57,1.0,1.0,2.0,1.0,1.0,,1.0,,2.0,,2.0,6.0,,,6.0,2.0,,2.0,2.0,1.0,1.0,,6.0,,1.0,,1.0,2.0,3,1.0,1.0,,1.0,,1.0,,,1.0,,2.0,2.0,,,,,,,,,,2.0,11.0,,,,,1.0,0.3333333333333333,,0.3333333333333333,1.0,1.0,1.0,0.5714285714285714,1.0,0.5,0.5714285714285714,1.0,0.5,0.8571428571428571,14.545454545454545,1.0,,,0.2,0.041666666666666664,0.07142857142857142,,,,,,0.5,0.14285714285714285,1.0,1.0,,,,,,,,,0.8571428571428571,0.3333333333333333,0.5,1.0,0.5,0.5,,1.0,0.3333333333333333,0.5604428571428571,,0.676575,,,0.25,0.25,0.5,26.583333333333332,0.22448979591836735,,,,,,,,,,2.0,2.0,,,,0.3333333333333333,0.3333333333333333,,0.125,0.15384615384615385,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,,2.0,,,,,,,,,,1.0,,1.0,,,,,,,,True,,,,,,,,,
201601,1610612745,Luc Mbah a Moute,Luc Mbah a Moute,201601,HOU,2704.0,45,-1.0,96,96,45.0,35.0,4,192,2.0,2.0,,,,,,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,5.0,3.0,10.0,103,,,,,,1.0,2.0,2.0,5.0,2.0,2.0,3.0,,,2.0,1.0,,1.0,1.0,1.0,,,3.0,,5.0,6.0,11.0,,11,2.0,,2.0,,,,1.0,1.0,1.0,1.0,2.0,3.0,,5.0,,4.0,,1.0,3.0,,3.0,5.0,45.0,,1.0,0.5,0.5,1.0,0.2,0.5,0.2,1.0,,,0.5,,0.75,0.625,,0.8333333333333334,0.7142857142857143,9.0,,0.1935483870967742,,0.3333333333333333,0.2391304347826087,,,0.1111111111111111,0.1875,0.3333333333333333,0.36363636363636365,0.25,0.2857142857142857,1.0,1.0,,,,,,,,0.42857142857142855,0.2857142857142857,0.5,0.5,1.0,,0.5,1.0,1.0,0.5,0.603057142857143,,0.60585,0.2857142857142857,,,0.5,1.5,24.46,0.46875,,,,,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,,0.5,,2.0,3.0,1.0,1.0,,,,,,,,,0.5,,,,,,,,,,2.0,,,,,,,1.0,1.0,,,,,,,True,,,,,,,,,
201935,1610612745,James Harden,James Harden,201935,HOU,3912.0,65,6.0,128,135,45.0,23.0,9,263,6.0,13.0,7.0,3.0,6.0,2.0,4.0,,8.0,20.0,4.0,6.0,11.0,23.0,8.0,20.0,22.0,68.0,144,1.0,1.0,6.0,5.0,10.0,4.0,6.0,10.0,32.0,,22.0,3.0,21.0,,20.0,8.0,9.0,3.0,12.0,2.0,1.0,8.0,27.0,1.0,4.0,4.0,8.0,1.0,9,3.0,3.0,,6.0,1.0,4.0,1.0,,7.0,4.0,,3.0,1.0,13.0,,25.0,2.0,2.0,,,1.0,32.0,45.0,,2.0,,,0.125,0.4,0.6666666666666666,0.4,0.4782608695652174,1.0,0.5,0.5348837209302325,0.5,0.6875,0.6320754716981132,1.0,0.7619047619047619,0.46511627906976744,43.7956204379562,0.8571428571428571,0.1,0.05263157894736842,0.2222222222222222,0.13793103448275862,0.017543859649122806,,0.07142857142857142,0.11764705882352941,0.1111111111111111,0.23076923076923078,0.2,0.3023255813953488,0.46153846153846156,0.5454545454545454,0.13953488372093023,0.5,0.5,0.09302325581395349,0.5,0.5,,,0.46511627906976744,0.4,0.4,0.125,0.4375,0.375,0.6666666666666666,0.7674418604651163,0.4,0.501636046511628,0.47035,0.501909375,0.19607843137254902,0.09090909090909091,0.08823529411764706,0.47058823529411764,6.195652173913045,25.830000000000002,0.3515625,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,0.5,,,,8.0,1.0,1.0,0.27586206896551724,1.0,4.0,2.0,2.0,,,0.08695652173913043,0.15384615384615385,,0.5,0.5714285714285714,1.0,4.0,2.0,,1.0,,,2.0,,0.25,,0.045454545454545456,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,
2207,1610612745,Joe Johnson,Joe Johnson,2207,HOU,587.0,10,-2.0,21,22,6.0,5.0,1,43,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,2,,,,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,1.0,,6.0,,,,,,,,,,,,,,,,,,,,,0.1,,0.2,0.13333333333333333,,,0.25,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2772,1610612745,Trevor Ariza,Trevor Ariza,2772,HOU,2030.0,34,26.0,64,65,12.0,5.0,6,129,,,,,,,,4.0,,3.0,,1.0,,,1.0,7.0,2.0,5.0,59,,,,,,,1.0,2.0,2.0,,,3.0,,,3.0,,,1.0,1.0,,1.0,,3.0,,2.0,2.0,4.0,,4,1.0,1.0,,,,,,,,,1.0,2.0,,1.0,,2.0,,1.0,,,,2.0,12.0,,1.0,,,1.0,0.14285714285714285,,0.14285714285714285,,,,0.21428571428571427,,,0.3125,,0.5,1.0,11.428571428571429,,0.09090909090909091,,0.2,0.125,,,,0.16666666666666666,0.16666666666666666,0.2222222222222222,,,,,,,,,,,,0.5714285714285714,0.42857142857142855,,,,,1.0,,1.0,,0.5598,,0.51105,,,,0.4,,24.142857142857142,0.1875,1.0,,,,,,,,,,,,,,,,,,,,0.25,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,
