EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG3A,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,TsPct,FG3APct,Usage,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Corner3Frequency,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,PenaltyCorner3FGA,FG2M,FG2A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,Corner3Assists,AtRimAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,BlockingFouls,Charge Fouls,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted3s,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3FGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyFG3M,HeaveAttempts,NonHeaveArc3FGM,Fg3aBlocked,BadPassTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls Drawn,Offensive Fouls Drawn,BlockedLongMidRange,DefensiveGoaltends,PenaltyFg3Pct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PtsUnassisted3s,BlockingFoulsDrawn,Technical Free Throw Trips,Blocked3s,BlockedCorner3,HeaveMakes,ThreePtShootingFoulsDrawn,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,BlockedArc3,on,FTOffRebounds,OffFTReboundPct,3pt And 1 Free Throw Trips,OffensiveGoaltends,3SecondViolations
101181,1610612739,Jose Calderon,Jose Calderon,101181,CLE,1144.0,19,1,39,37,16,20,2.0,76,1.0,2.0,1.0,3.0,2.0,2,37,1.0,2.0,1.0,2.0,3.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,16,0.25,1.0,9.523809523809524,0.2222222222222222,0.11764705882352941,0.2857142857142857,0.3333333333333333,0.6666666666666666,1.0,1.0,0.44144999999999995,0.2244,0.25,1.0,26.066666666666663,0.41025641025641024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1626204,1610612739,Larry Nance Jr.,Larry Nance Jr.,1626204,CLE,12948.0,216,-29,406,412,118,109,47.0,818,1.0,,,1.0,12.0,64,455,1.0,,7.0,7.0,14.0,6.0,1.0,35.0,23.0,44.0,71.0,9.0,22.0,2.0,26.0,26.0,9.0,118,0.6037735849056604,0.024390243902439025,13.232104121475054,0.27058823529411763,0.1941747572815534,0.2535211267605634,0.024390243902439025,,,0.7317073170731707,0.5502524390243901,0.583655,0.1875,0.19148936170212766,24.4,0.29064039408866993,23.0,29.0,7.0,11.0,5.0,7.0,1.0,4.0,2.0,7.0,1.0,26.0,40.0,7.0,11.0,4.0,18.0,5.0,9.0,9.0,19.0,36.0,16.0,14.0,1.0,1.0,4.0,2.0,11.0,16.0,17.0,4.0,27.0,1.0,9.0,5.0,4.0,1.0,3.0,7.0,1.0,8.0,2.0,1.0,2.0,2.0,4.0,2.0,5.0,9.0,4.0,5.0,9.0,4.0,19.0,2.0,5.0,0.6923076923076923,0.9473684210526315,0.65,0.6363636363636364,0.5555555555555556,0.6341463414634146,0.6363636363636364,0.5,0.6428571428571429,0.5588235294117647,0.025,0.034482758620689655,0.125,0.3333333333333333,0.14049586776859505,0.1415929203539823,0.14473684210526316,0.14285714285714285,0.17142857142857143,0.14285714285714285,0.1111111111111111,0.15,0.125,0.13333333333333333,0.05555555555555555,0.225,0.35714285714285715,0.07142857142857142,0.4444444444444444,0.7073170731707317,0.7931034482758621,0.8214285714285714,0.6521739130434783,0.0975609756097561,0.25,0.25,1.0,0.17073170731707318,0.2857142857142857,0.2857142857142857,1.0,1.0,0.6363636363636364,0.7,0.7142857142857143,0.1,0.6241,0.28125,0.296875,5.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1626224,1610612739,Cedi Osman,Cedi Osman,1626224,CLE,1954.0,33,8,64,61,21,23,5.0,125,2.0,2.0,1.0,4.0,,7,67,1.0,2.0,2.0,,2.0,,,4.0,2.0,4.0,4.0,1.0,4.0,,,,,21,0.3888888888888889,0.4444444444444444,12.32876712328767,0.16666666666666666,0.13043478260869565,0.2,0.2222222222222222,0.2222222222222222,1.0,0.7777777777777778,0.5659888888888889,0.52785,,,24.924999999999997,0.328125,2.0,3.0,1.0,1.0,,,,1.0,,1.0,,2.0,5.0,1.0,1.0,,5.0,,,,,2.0,2.0,,,,1.0,1.0,,,1.0,1.0,,,2.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,0.5,0.5,0.4,1.0,,0.3888888888888889,1.25,,1.25,,,,,0.5,0.09090909090909091,,,,,,,,,,,0.5,,,,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.1111111111111111,,,,0.1111111111111111,,,,0.5,1.0,,,,,0.7142857142857143,,6.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.25,1.0,0.25,0.5,0.5,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
201145,1610612739,Jeff Green,Jeff Green,201145,CLE,31401.0,523,-36,991,993,344,316,109.0,1984,26.0,44.0,17.0,70.0,33.0,170,1108,28.0,40.0,16.0,16.0,32.0,10.0,5.0,80.0,22.0,46.0,53.0,22.0,36.0,1.0,32.0,46.0,21.0,341,0.5214723926380368,0.49295774647887325,16.11459265890779,0.10377358490566038,0.09147609147609148,0.09883720930232558,0.18309859154929578,0.30985915492957744,0.34,0.7253521126760564,0.4978768115942028,0.47782500000000006,0.1320754716981132,0.23595505617977527,26.640000000000004,0.34712411705348134,25.0,33.0,3.0,6.0,7.0,10.0,8.0,26.0,4.0,13.0,11.0,37.0,72.0,4.0,8.0,1.0,12.0,12.0,22.0,7.0,49.0,42.0,32.0,6.0,7.0,6.0,9.0,2.0,3.0,4.0,22.0,2.0,7.0,,7.0,6.0,1.0,11.0,1.0,6.0,5.0,17.0,7.0,2.0,,,2.0,4.0,4.0,15.0,11.0,3.0,15.0,8.0,49.0,5.0,4.0,0.5675675675675675,0.6176470588235294,0.5138888888888888,0.5,0.5454545454545454,0.4823943661971831,0.4230769230769231,0.42,0.42857142857142855,0.4375,0.09722222222222222,0.12121212121212122,0.6470588235294118,0.06896551724137931,0.08178438661710037,0.01509433962264151,0.015463917525773196,0.015250544662309368,0.013888888888888888,,0.031578947368421054,0.02,,0.08333333333333333,0.075,0.08695652173913043,0.125,,0.5333333333333333,0.2323943661971831,0.7575757575757576,0.8620689655172413,0.76,0.18309859154929578,0.3076923076923077,0.3333333333333333,0.125,0.09154929577464789,0.3076923076923077,0.3333333333333333,0.25,0.46153846153846156,0.5,0.2,0.7,0.22,0.5077409090909091,0.07058823529411765,0.28823529411764703,7.130555555555558,12.0,,,21.0,1.0,5.0,63.0,1.0,0.3,0.2,0.3181818181818182,0.46153846153846156,0.46153846153846156,1.0,0.3333333333333333,,,,5.0,9.0,1.0,5.0,1.0,6.0,4.0,9.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.21428571428571427,0.014285714285714285,0.07692307692307693,0.07692307692307693,0.022727272727272728,0.20454545454545456,0.20930232558139536,1.0,0.38461538461538464,0.2,1.0,0.45454545454545453,0.058823529411764705,0.225,,,,,,,,,,,True,,,,,
203903,1610612739,Jordan Clarkson,Jordan Clarkson,203903,CLE,13202.0,220,-34,406,407,87,78,50.0,813,8.0,25.0,7.0,33.0,5.0,76,474,8.0,25.0,7.0,2.0,9.0,1.0,,20.0,8.0,19.0,25.0,8.0,18.0,,11.0,6.0,2.0,87,0.37623762376237624,0.3333333333333333,24.13793103448276,0.10526315789473684,0.0967741935483871,0.078125,0.08080808080808081,0.25252525252525254,0.3181818181818182,0.5555555555555556,0.47307171717171714,0.4498909090909091,0.020202020202020204,0.030303030303030304,25.454545454545457,0.21428571428571427,11.0,22.0,1.0,3.0,4.0,5.0,7.0,24.0,4.0,20.0,1.0,22.0,66.0,4.0,7.0,,8.0,6.0,14.0,4.0,16.0,16.0,28.0,,10.0,1.0,5.0,2.0,4.0,2.0,10.0,1.0,6.0,,6.0,4.0,2.0,3.0,2.0,8.0,3.0,11.0,4.0,,2.0,,1.0,2.0,2.0,1.0,,1.0,1.0,1.0,16.0,,2.0,0.36363636363636365,0.36363636363636365,0.3333333333333333,0.5714285714285714,0.42857142857142855,0.35858585858585856,0.4444444444444444,0.2727272727272727,0.4444444444444444,0.3333333333333333,0.15151515151515152,0.18181818181818182,0.2727272727272727,0.07142857142857142,0.09090909090909091,0.017094017094017096,0.047058823529411764,0.0297029702970297,,0.04878048780487805,,0.04918032786885246,0.041666666666666664,0.08888888888888889,0.058823529411764705,0.12903225806451613,0.25,,1.0,0.2222222222222222,0.5,0.6111111111111112,0.36363636363636365,0.24242424242424243,0.2916666666666667,0.3333333333333333,0.2857142857142857,0.20202020202020202,0.2,0.23529411764705882,0.5,0.3333333333333333,0.3333333333333333,0.22727272727272727,0.8,0.045454545454545456,0.4710375,0.10526315789473684,0.21052631578947367,9.530303030303031,1.0,,,9.0,,2.0,15.0,0.5555555555555556,0.2727272727272727,,0.2727272727272727,0.125,0.125,,1.0,,,,,8.0,,2.0,,,,8.0,,,2.0,,,1.0,,3.0,,,,,0.125,0.15,,0.32,0.32,0.625,0.2222222222222222,,,,,0.32,12.0,,,,,,,,,,True,,,,,
203918,1610612739,Rodney Hood,Rodney Hood,203918,CLE,11212.0,187,-61,343,344,113,80,42.0,687,1.0,16.0,8.0,17.0,4.0,67,419,8.0,15.0,6.0,7.0,13.0,5.0,,33.0,7.0,17.0,23.0,13.0,23.0,,8.0,7.0,4.0,113,0.47183098591549294,0.25,20.50632911392405,0.12727272727272726,0.10526315789473684,0.13043478260869565,0.014705882352941176,0.23529411764705882,0.32,0.4117647058823529,0.46964850746268666,0.48532708333333335,0.056338028169014086,0.07407407407407407,27.21176470588236,0.3294460641399417,7.0,11.0,,1.0,2.0,3.0,12.0,24.0,8.0,16.0,,27.0,51.0,1.0,3.0,,2.0,8.0,17.0,1.0,20.0,26.0,28.0,,4.0,2.0,4.0,2.0,2.0,4.0,9.0,1.0,6.0,4.0,4.0,4.0,,7.0,,3.0,3.0,10.0,3.0,,,1.0,1.0,1.0,,3.0,1.0,1.0,3.0,2.0,20.0,1.0,,0.48148148148148145,0.48148148148148145,0.5294117647058824,0.3333333333333333,0.47058823529411764,0.4632352941176471,0.125,0.38,0.125,0.37037037037037035,0.0784313725490196,0.18181818181818182,0.7,0.1,0.09278350515463918,0.03389830508474576,0.03636363636363636,0.03468208092485549,0.027777777777777776,0.044444444444444446,0.02702702702702703,0.043478260869565216,,0.10526315789473684,0.03333333333333333,0.13793103448275862,0.1111111111111111,0.12121212121212122,0.6666666666666666,0.16176470588235295,0.6363636363636364,0.7777777777777778,0.5714285714285714,0.35294117647058826,0.5,0.5454545454545454,0.5,0.23529411764705882,0.5,0.5,0.375,0.125,,0.12,0.6666666666666666,,0.51716,0.029850746268656716,0.29850746268656714,10.750980392156864,,,,3.0,,5.0,6.0,0.6666666666666666,0.17647058823529413,,0.1875,,,,,,,,,3.0,,5.0,1.0,1.0,1.0,3.0,,4.0,1.0,,,2.0,,,1.0,,0.125,,0.08333333333333333,,,0.1875,0.1875,0.6666666666666666,0.625,,,,0.125,0.2,3.0,1.0,,,,,,,,,True,,,,,
2544,1610612739,LeBron James,LeBron James,2544,CLE,24498.0,408,-25,776,782,260,253,77.0,1558,6.0,49.0,18.0,55.0,72.0,318,881,19.0,49.0,55.0,34.0,89.0,25.0,9.0,212.0,38.0,89.0,104.0,10.0,29.0,1.0,79.0,100.0,38.0,257,0.5763636363636364,0.23706896551724138,37.674418604651166,0.21839080459770116,0.22163588390501318,0.20945945945945946,0.02586206896551724,0.21120689655172414,0.225,0.5948275862068966,0.48364418103448276,0.4929149999999997,0.14728682170542637,0.18719211822660098,26.20000000000001,0.33505154639175255,61.0,83.0,6.0,10.0,24.0,33.0,15.0,41.0,26.0,53.0,1.0,102.0,177.0,9.0,16.0,4.0,31.0,36.0,61.0,32.0,116.0,28.0,176.0,10.0,10.0,9.0,40.0,6.0,3.0,12.0,46.0,5.0,15.0,6.0,10.0,7.0,3.0,30.0,9.0,20.0,8.0,50.0,15.0,1.0,3.0,3.0,2.0,12.0,17.0,9.0,6.0,3.0,10.0,6.0,116.0,5.0,15.0,0.13725490196078433,0.14432989690721648,0.576271186440678,0.5625,0.5901639344262295,0.5301724137931034,0.5869565217391305,0.525,0.5961538461538461,0.5637254901960784,0.05649717514124294,0.07228915662650602,0.6,0.21739130434782608,0.22439024390243903,0.06153846153846154,0.020833333333333332,0.04424778761061947,0.058823529411764705,0.08860759493670886,0.03076923076923077,0.028037383177570093,,0.1935483870967742,0.25,0.25,0.2692307692307692,0.05825242718446602,0.6,0.3577586206896552,0.7349397590361446,0.7922077922077922,0.18032786885245902,0.17672413793103448,0.36585365853658536,0.40540540540540543,0.06666666666666667,0.22844827586206898,0.49056603773584906,0.49056603773584906,0.07692307692307693,0.43478260869565216,0.6,0.4125,0.7272727272727273,0.0125,0.539675,0.09748427672955975,0.36477987421383645,8.435593220338983,1.0,,2.0,14.0,3.0,7.0,24.0,0.5714285714285714,0.2545454545454545,0.42857142857142855,0.2545454545454545,0.16666666666666666,0.16666666666666666,,0.16666666666666666,0.08695652173913043,,,,13.0,3.0,5.0,4.0,4.0,,13.0,,22.0,4.0,,1.0,3.0,,,,,0.21052631578947367,,0.0975609756097561,,,0.2653061224489796,0.2653061224489796,0.6153846153846154,0.21739130434782608,0.6,1.0,,0.2222222222222222,0.2653061224489796,18.0,3.0,3.0,1.0,1.0,,,,,,True,,,,,
2747,1610612739,JR Smith,JR Smith,2747,CLE,12060.0,201,-23,390,394,179,163,34.0,784,10.0,25.0,10.0,35.0,10.0,51,453,15.0,23.0,4.0,1.0,5.0,1.0,,11.0,8.0,19.0,21.0,4.0,16.0,2.0,9.0,14.0,1.0,176,0.4722222222222222,0.7291666666666666,13.583138173302109,0.08421052631578947,0.09743589743589744,0.1111111111111111,0.20833333333333334,0.5208333333333334,0.47619047619047616,0.7291666666666666,0.4900934782608696,0.513692105263158,0.058823529411764705,0.07142857142857142,27.04,0.45897435897435895,,,,,,,1.0,3.0,3.0,10.0,5.0,4.0,13.0,2.0,2.0,,7.0,2.0,6.0,5.0,24.0,2.0,6.0,2.0,,,1.0,3.0,,2.0,11.0,,2.0,1.0,3.0,3.0,,3.0,1.0,1.0,1.0,4.0,1.0,,,,,,3.0,2.0,,2.0,2.0,2.0,23.0,2.0,2.0,0.25,0.3333333333333333,0.3076923076923077,1.0,0.3333333333333333,0.4270833333333333,0.7,0.4523809523809524,0.7,0.48,,,0.75,,0.11,0.022988505747126436,,0.011904761904761904,,0.06896551724137931,,,,0.0851063829787234,0.10714285714285714,0.16,,0.03333333333333333,1.0,,,,,0.0625,0.3333333333333333,0.3333333333333333,,0.20833333333333334,0.3,0.3,0.3333333333333333,,,,,0.23809523809523808,0.46145,0.13725490196078433,0.47058823529411764,16.76153846153846,6.0,1.0,1.0,11.0,1.0,3.0,33.0,1.0,0.3142857142857143,0.3333333333333333,0.29411764705882354,0.6,0.6666666666666666,1.0,,0.2,1.0,1.0,2.0,5.0,,2.0,3.0,5.0,1.0,4.0,1.0,2.0,,,,,,2.0,,,0.3333333333333333,0.02857142857142857,,,,0.2,0.2,1.0,0.4,,,0.4,0.3,0.17391304347826086,,,,,,1.0,2.0,0.1,0.05405405405405406,,True,,,,,
1627790,1610612739,Ante Zizic,Ante Zizic,1627790,CLE,156.0,3,6,5,5,5,1,,10,,,,,1.0,3,2,,,,,,,,,,,,,,,1.0,2.0,,5,0.75,,40.0,,,,,,,1.0,0.7897,0.7897,,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,3.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,0.75,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
202684,1610612739,Tristan Thompson,Tristan Thompson,202684,CLE,10567.0,176,-21,331,335,122,126,35.0,666,,1.0,1.0,1.0,4.0,36,382,1.0,,4.0,3.0,7.0,2.0,3.0,17.0,15.0,29.0,47.0,6.0,12.0,1.0,12.0,7.0,2.0,120,0.75,0.047619047619047616,7.754010695187166,0.2,0.16049382716049382,0.20967741935483872,,0.047619047619047616,0.16666666666666666,0.7619047619047619,0.56672,0.44522000000000006,0.09090909090909091,0.09523809523809523,48.8,0.3685800604229607,13.0,15.0,4.0,5.0,3.0,3.0,3.0,5.0,,,,16.0,20.0,4.0,5.0,2.0,10.0,4.0,5.0,2.0,10.0,24.0,8.0,8.0,2.0,1.0,1.0,,3.0,15.0,11.0,3.0,18.0,,2.0,1.0,1.0,1.0,1.0,4.0,1.0,5.0,3.0,,,2.0,5.0,1.0,2.0,3.0,2.0,1.0,3.0,2.0,10.0,,2.0,0.75,1.0,0.8,0.8,0.8,0.7619047619047619,0.8,0.6666666666666666,0.7142857142857143,0.625,0.1,0.06666666666666667,0.2,0.2727272727272727,0.12643678160919541,0.1724137931034483,0.043478260869565216,0.11538461538461539,0.2,0.25925925925925924,0.1,0.0625,,0.10204081632653061,0.16666666666666666,0.125,0.15384615384615385,,0.6666666666666666,0.7142857142857143,0.8666666666666667,0.9285714285714286,0.6923076923076923,0.23809523809523808,0.6,0.75,1.0,,,,,1.0,0.8,0.5,1.0,,0.67854,0.2777777777777778,0.2777777777777778,2.805,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,True,,,,,
