EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,FG2A,FG3A,OpponentPoints,PenaltyFG2A,PenaltyFG3A,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,PenaltyOffPossExcludingTakeFouls,FG3APct,Usage,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,LongMidRangeFrequency,Corner3Frequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FtPoints,Points,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,DefTwoPtRebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,PenaltyArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyAtRimFGM,PenaltyAtRimFGA,OffThreePtRebounds,OffRebounds,BadPassTurnovers,DeadBallTurnovers,SecondChanceTurnovers,ShootingFouls,Offensive Fouls,2pt And 1 Free Throw Trips,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceAtRimFGA,SecondChanceFG2A,BadPassSteals,SecondChanceAtRimFrequency,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsUnassisted3s,NonHeaveArc3FGM,Fg3aBlocked,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Arc3PctBlocked,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,OffTwoPtRebounds,OffTwoPtReboundPct,OffAtRimReboundPct,SecondChanceShotQualityAvg,on,SecondChanceAtRimFGM,LongMidRangeFGM,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,FTOffRebounds,FTDefRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,Travels,BlockingFouls,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChancePointsPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted3s,HeaveAttempts,BadPassOutOfBoundsTurnovers,Offensive Fouls Drawn,Assisted3sPct,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,DefensiveGoaltends,StepOutOfBoundsTurnovers,3SecondViolations,ShortMidRangePctBlocked,SecondChanceArc3FGA,ThreePtShootingFoulsDrawn,SecondChanceArc3Frequency,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,Charge Fouls,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedCorner3,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Corner3PctBlocked,BlockedLongMidRange,Defensive 3 Seconds Violations
1626172,1610612744,Kevon Looney,Kevon Looney,1626172,GSW,460.0,8,-13,18,19,11,19.0,2,37,2.0,1.0,1.0,2.0,1.0,24,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,11,0.3333333333333333,15.0,0.2,0.14285714285714285,0.2,0.6666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.4466833333333333,0.475425,16.3,22.8,0.6111111111111112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626188,1610612744,Quinn Cook,Quinn Cook,1626188,GSW,651.0,11,-20,25,26,14,19.0,4,51,,,,5.0,2.0,35,1.0,1.0,,,,,1.0,2.0,2.0,,,14,0.2857142857142857,31.03448275862069,0.2,0.2857142857142857,0.2,,,,0.7142857142857143,0.4895714285714286,0.457325,4.88,26.75,0.56,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,5.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,0.5,0.5,0.4,1.0,0.2857142857142857,0.5,0.3125,0.5,1.0,0.5,1.0,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,0.2857142857142857,0.5,0.5,0.2857142857142857,0.5,0.125,0.16666666666666666,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627745,1610612744,Damian Jones,Damian Jones,1627745,GSW,651.0,11,-20,25,26,14,19.0,4,51,1.0,,,2.0,,35,2.0,,,,,,2.0,2.0,3.0,,,14,,20.689655172413794,0.4,0.2857142857142857,0.4,0.5,,,0.5,0.5798,0.5798,7.95,,0.56,1.0,1.0,,,,,1.0,2.0,4.0,1.0,,2.0,2.0,,,,2.0,,3.0,1.0,4.0,2.0,3.0,2.0,2.0,,1.0,1.0,0.5,0.5,0.5,0.5,0.6666666666666666,0.5,0.6666666666666666,,,0.5,1.0,1.0,1.0,,,,,,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,0.16666666666666666,0.07142857142857142,0.2,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628395,1610612744,Jordan Bell,Jordan Bell,1628395,GSW,651.0,11,-20,25,26,14,19.0,4,51,,,,2.0,,35,,,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,,14,,10.344827586206897,0.2,0.14285714285714285,0.2,,,,0.5,0.5785,,6.05,,0.56,,1.0,1.0,1.0,,,1.0,1.0,3.0,,,,,2.0,,,,,,,1.0,1.0,2.0,1.0,,,,,0.5,,0.5,,0.5,,,,,0.5,,,,0.5,1.0,1.0,,,0.3333333333333333,0.3333333333333333,,,,2.0,2.0,,,,1.0,,,0.3333333333333333,0.14285714285714285,0.4,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201156,1610612744,Nick Young,Nick Young,201156,GSW,651.0,11,-20,25,26,14,19.0,4,51,,,,,4.0,35,,3.0,,,,,,,,,,14,1.0,13.793103448275863,,,,,,,1.0,0.48055000000000003,0.46357499999999996,,29.075,0.56,,,,,4.0,3.0,,,3.0,,,3.0,,,4.0,,,,,,,,,,3.0,,,,,,0.375,0.5,0.375,0.5,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.25,0.3333333333333333,0.25,0.25,0.25,0.25,0.3333333333333333,0.3333333333333333,0.25,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201580,1610612744,JaVale McGee,JaVale McGee,201580,GSW,191.0,3,-7,7,7,3,,2,14,,,,1.0,,11,,,,,,,,,1.0,,,3,,11.11111111111111,,,,,,,1.0,0.5103,,1.4,,0.42857142857142855,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,0.16666666666666666,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,0.25,0.3333333333333333,0.5103,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626172,1610612744,Kevon Looney,Kevon Looney,1626172,GSW,22769.0,379,71,763,782,271,250.0,83,1545,4.0,,,68.0,1.0,778,26.0,1.0,6.0,18.0,2.0,48.0,11.0,46.0,88.0,13.0,6.0,271,0.014492753623188406,10.092807424593968,0.06547619047619048,0.11306532663316583,0.06060606060606061,0.057971014492753624,,,0.855072463768116,0.5778855072463768,0.5907407407407408,3.10735294117647,25.5,0.35517693315858456,35.0,58.0,2.0,6.0,1.0,1.0,39.0,8.0,86.0,14.0,4.0,32.0,54.0,24.0,1.0,34.0,5.0,3.0,8.0,4.0,50.0,17.0,21.0,8.0,32.0,6.0,0.6923076923076923,0.9642857142857143,0.5735294117647058,0.5384615384615384,0.5652173913043478,0.5185185185185185,0.5443037974683544,0.5,0.625,0.14782608695652175,0.16049382716049382,0.8405797101449275,0.603448275862069,0.6363636363636364,0.6857142857142857,0.08695652173913043,0.3333333333333333,0.3333333333333333,0.014492753623188406,0.037037037037037035,0.10526315789473684,0.10666666666666667,0.37209302325581395,13.0,24.0,14.0,42.0,2.0,3.0,,25.0,,1.0,0.09090909090909091,0.10723860589812333,0.08943089430894309,0.8888888888888888,0.5416666666666666,26.0,28.0,7.0,0.9285714285714286,,,,,,,,,,,,,,,,,26.0,0.1187214611872146,0.15517241379310345,0.59326,False,15.0,2.0,15.0,4.0,34.0,22.0,4.0,12.0,10.0,2.0,1.0,3.0,2.0,1.0,4.0,1.0,1.0,1.0,4.0,2.0,3.0,3.0,7.0,1.0,1.0,5.0,2.0,8.0,7.0,1.0,3.0,0.5357142857142857,0.5357142857142857,0.5666666666666667,0.058823529411764705,0.05172413793103448,0.25,0.05263157894736842,0.13333333333333333,0.17647058823529413,0.02631578947368421,0.0967741935483871,0.1326530612244898,0.1568627450980392,0.08333333333333333,0.15384615384615385,0.875,0.5,0.5,0.6666666666666666,1.0,0.5769230769230769,0.26666666666666666,0.3953488372093023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626188,1610612744,Quinn Cook,Quinn Cook,1626188,GSW,9840.0,164,68,333,325,119,93.0,48,658,13.0,12.0,5.0,31.0,29.0,314,9.0,14.0,8.0,11.0,2.0,25.0,9.0,19.0,21.0,4.0,2.0,119,0.48333333333333334,18.134715025906736,0.14285714285714285,0.11515151515151516,0.11764705882352941,0.21666666666666667,0.2,0.21739130434782608,0.7333333333333333,0.5082440677966101,0.49412499999999987,9.138709677419355,25.88275862068966,0.35735735735735735,11.0,15.0,1.0,3.0,17.0,9.0,21.0,13.0,76.0,6.0,10.0,37.0,20.0,22.0,16.0,10.0,3.0,,4.0,1.0,12.0,11.0,15.0,4.0,37.0,2.0,0.47619047619047616,0.47619047619047616,0.6774193548387096,0.6666666666666666,0.525,0.5869565217391305,0.5757575757575758,0.6607142857142857,0.75,0.09803921568627451,0.10344827586206896,0.25,0.7333333333333333,0.7857142857142857,0.5454545454545454,0.05,0.3333333333333333,0.3333333333333333,0.2833333333333333,0.391304347826087,0.06557377049180328,0.125,0.4868421052631579,3.0,4.0,,2.0,3.0,1.0,,4.0,,3.0,,0.01282051282051282,,0.17391304347826086,0.75,2.0,3.0,2.0,0.3333333333333333,5.0,4.0,7.0,5.0,9.0,5.0,,0.2413793103448276,0.35714285714285715,0.25,,,0.29411764705882354,0.29411764705882354,0.4444444444444444,0.3125,2.0,0.020833333333333332,,0.44028999999999996,False,,9.0,,,3.0,,1.0,3.0,2.0,1.0,1.0,5.0,,,,,,,,,2.0,5.0,2.0,,,1.0,1.0,2.0,1.0,,5.0,,0.25,0.25,0.03225806451612903,0.06666666666666667,,,,,0.046511627906976744,,0.023809523809523808,0.1935483870967742,0.25,,0.5,1.0,0.6923076923076923,0.6923076923076923,0.3333333333333333,,,0.039473684210526314,2.0,1.0,3.0,1.0,1.0,3.0,12.0,1.0,1.0,2.0,0.5714285714285714,0.3333333333333333,0.16666666666666666,0.16666666666666666,1.0,0.4,0.5,0.3333333333333333,1.0,0.2,,,,,,,,,,,,,,,,,,,
1627775,1610612744,Patrick McCaw,Patrick McCaw,1627775,GSW,971.0,16,-3,34,31,19,21.0,6,65,1.0,1.0,,1.0,1.0,35,,,,,,,,2.0,3.0,2.0,1.0,19,0.5,7.317073170731708,,0.14285714285714285,,0.5,0.5,,0.5,0.470175,,20.0,22.9,0.5588235294117647,,,,,,,1.0,2.0,4.0,,,,2.0,,,2.0,,,,,1.0,2.0,2.0,1.0,,,1.0,1.0,1.0,,0.5,,0.6666666666666666,,,0.2222222222222222,,,,,,,,,,,0.3333333333333333,0.5,,,,,1.0,,,,1.0,,,,0.0625,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,0.1111111111111111,0.25,,False,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.25,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
1628395,1610612744,Jordan Bell,Jordan Bell,1628395,GSW,9751.0,163,58,319,310,91,126.0,47,629,4.0,,,29.0,1.0,320,7.0,,8.0,14.0,7.0,34.0,15.0,31.0,44.0,5.0,3.0,91,0.03333333333333333,11.26005361930295,0.18292682926829268,0.17261904761904762,0.2222222222222222,0.13333333333333333,,,0.7333333333333333,0.5543724137931034,0.5999999999999999,4.137931034482758,62.9,0.2852664576802508,16.0,21.0,,4.0,1.0,,16.0,6.0,38.0,3.0,2.0,8.0,22.0,10.0,,14.0,3.0,2.0,6.0,2.0,17.0,9.0,12.0,6.0,8.0,4.0,0.6875,1.0,0.5517241379310345,0.42857142857142855,0.5333333333333333,0.42857142857142855,0.5277777777777778,0.4444444444444444,0.5,0.16279069767441862,0.23684210526315788,0.7,0.7619047619047619,0.8421052631578947,0.6875,0.13333333333333333,,,0.03333333333333333,,0.16666666666666666,0.17142857142857143,0.21052631578947367,3.0,6.0,2.0,13.0,1.0,3.0,3.0,8.0,,,0.03333333333333333,0.09027777777777778,0.019230769230769232,0.8571428571428571,0.5,9.0,10.0,2.0,0.9,,,,,,,,,,,,,,,,,11.0,0.13095238095238096,0.3157894736842105,0.614625,False,5.0,,5.0,1.0,11.0,10.0,4.0,6.0,4.0,2.0,,1.0,,2.0,2.0,,1.0,,1.0,,2.0,,8.0,1.0,1.0,3.0,5.0,9.0,5.0,,,0.5,0.5,0.5,0.13793103448275862,0.09523809523809523,0.25,0.4,,0.06666666666666667,0.08571428571428572,0.125,0.1,0.1111111111111111,0.05263157894736842,0.2222222222222222,0.5555555555555556,,,,,0.5555555555555556,,0.2894736842105263,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,0.25,,,,,,,,,,,,,,,
