EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FoulsDrawn,BlockingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FtPoints,SecondChanceFG2M,SecondChancePoints,PenaltyFG2A,PenaltyFtPoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,Arc3Assists,ShortMidRangeAssists,OffThreePtRebounds,FTDefRebounds,PenaltyTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyAtRimFGM,ShortMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,PenaltyFG2M,PtsUnassisted3s,Fg3aBlocked,LongMidRangeAssists,FTOffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,BlockingFouls,Charge Fouls,Offensive Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,OffensiveGoaltends,3SecondViolations,SecondChanceFg3Pct,PenaltyFg2Pct,FG3APctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,OffFTReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Travels,Blocked3s,BlockedArc3,BlockedCorner3,HeaveAttempts,Arc3PctBlocked,LongMidRangePctBlocked,DefensiveGoaltends,on,HeaveMakes
101181,1610612739,Jose Calderon,Jose Calderon,101181,CLE,3071.0,51,-12,98,98,10,11,15,196,1.0,3.0,1.0,1.0,2.0,2.0,7.0,2.0,1.0,1.0,1.0,3.0,3.0,9.0,11.0,97,1.0,2.0,1.0,1.0,3.0,2.0,9.0,7.0,2.0,2.0,2.0,4.0,2.0,2.0,10.0,1.0,1.0,2.0,3.0,1.0,4,3.0,1.0,2.0,4.0,3.0,1.0,4.0,1.0,5.0,8.0,2.0,1.0,3.0,10,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.4583333333333333,1.5,0.4583333333333333,1.5,0.75,13.913043478260871,1.0,0.06896551724137931,0.043478260869565216,0.06666666666666667,0.06818181818181818,0.017857142857142856,0.125,0.08333333333333333,0.16666666666666666,0.07692307692307693,0.25,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,0.5,0.5,1.0,0.5833333333333334,0.2857142857142857,0.2857142857142857,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,0.2857142857142857,0.5825874999999999,0.6091,0.55125,0.2727272727272727,0.9666666666666667,25.77777777777778,0.10204081632653061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1626204,1610612739,Larry Nance Jr.,Larry Nance Jr.,1626204,CLE,5291.0,88,-40,161,166,29,33,18,327,8.0,12.0,3.0,,,,,,,,9.0,16.0,,,23.0,196,3.0,,,,5.0,16.0,,,,3.0,1.0,4.0,,2.0,9.0,4.0,6.0,9.0,18.0,7.0,25,3.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,3.0,7.0,14.0,,5.0,29,1.0,0.8888888888888888,1.0,,,,,0.5625,0.5625,,0.5476190476190477,0.35714285714285715,,13.259668508287293,1.0,0.20930232558139536,0.09090909090909091,0.17647058823529413,0.19480519480519481,0.09333333333333334,0.0625,0.1875,0.2857142857142857,0.12,0.75,0.6666666666666666,0.8,0.875,,,,,,,,,1.0,,,,0.75,,0.5380499999999999,0.5934333333333334,0.4947333333333333,0.21739130434782608,5.2250000000000005,,0.18012422360248448,1.0,2.0,1.0,1.0,3.0,5.0,1.0,2.0,3.0,5.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,12.0,2.0,4.0,3.0,4.0,2.0,1.0,1.0,4.0,3.0,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.125,0.16666666666666666,0.5,0.0967741935483871,0.17647058823529413,0.13636363636363635,0.15384615384615385,0.3333333333333333,0.75,0.0625,0.1875,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.2222222222222222,0.2222222222222222,0.08695652173913043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201567,1610612739,Kevin Love,Kevin Love,201567,CLE,39630.0,660,-14,1244,1231,326,225,140,2475,41.0,77.0,28.0,7.0,28.0,29.0,78.0,4.0,3.0,11.0,73.0,172.0,36.0,106.0,313.0,1389,36.0,9.0,5.0,16.0,85.0,86.0,102.0,78.0,29.0,21.0,13.0,34.0,6.0,16.0,81.0,29.0,71.0,85.0,166.0,49.0,215,15.0,10.0,5.0,20.0,9.0,11.0,41.0,3.0,31.0,58.0,68.0,,85.0,325,3.0,0.589041095890411,0.6615384615384615,0.9444444444444444,0.33962264150943394,0.3125,0.33962264150943394,0.42441860465116277,0.4568345323741007,0.4322033898305085,0.5082508250825083,0.5533333333333333,0.381294964028777,24.259520451339917,0.4878048780487805,0.2672955974842767,0.08529411764705883,0.29831932773109243,0.2805755395683453,0.08,0.0425531914893617,0.26811594202898553,0.2702702702702703,0.2897727272727273,0.27697841726618705,0.5324675324675324,0.640625,0.6097560975609756,0.10071942446043165,0.25,0.25925925925925924,0.7142857142857143,0.2805755395683453,0.3717948717948718,0.3717948717948718,1.0,0.6222222222222222,0.08888888888888889,0.1864406779661017,0.2727272727272727,0.658273381294964,0.3717948717948718,0.5065926258992807,0.5328983333333334,0.5008822033898306,0.2715654952076677,6.82267441860465,25.446226415094344,0.2620578778135048,10.0,22.0,68.0,7.0,27.0,59.0,12.0,48.0,43.0,34.0,60.0,16.0,21.0,7.0,4.0,19.0,10.0,8.0,6.0,4.0,64.0,6.0,19.0,11.0,8.0,6.0,,2.0,8.0,6.0,11.0,0.3333333333333333,0.4,0.48,0.12209302325581395,0.16883116883116883,0.35714285714285715,0.07307692307692308,0.06870229007633588,0.07291666666666667,0.2641509433962264,0.3225806451612903,0.75,0.2446043165467626,0.09712230215827339,0.25925925925925924,0.25925925925925924,0.5714285714285714,0.35714285714285715,0.3728813559322034,0.07191780821917808,0.10270270270270271,0.15335463258785942,11.0,25.0,3.0,5.0,2.0,5.0,1.0,4.0,12.0,18.0,6.0,1.0,1.0,1.0,7.0,2.0,21.0,5.0,3.0,5.0,3.0,6.0,3.0,4.0,1.0,6.0,2.0,1.0,1.0,0.4444444444444444,0.4186046511627907,0.009433962264150943,0.11764705882352941,0.03571428571428571,0.038461538461538464,0.1391304347826087,0.07352941176470588,0.04827586206896552,0.36764705882352944,0.4166666666666667,0.56,0.2,0.1111111111111111,0.6,0.3333333333333333,0.25,1.0,0.5,0.0847457627118644,0.4,0.018691588785046728,,,,,,,,,True,
2544,1610612739,LeBron James,LeBron James,2544,CLE,35244.0,587,2,1112,1095,276,196,118,2207,98.0,131.0,14.0,1.0,4.0,25.0,63.0,7.0,7.0,21.0,146.0,245.0,26.0,67.0,471.0,1245,21.0,9.0,8.0,22.0,141.0,58.0,21.0,63.0,25.0,69.0,60.0,129.0,12.0,50.0,318.0,11.0,36.0,45.0,86.0,18.0,104,21.0,14.0,7.0,37.0,27.0,10.0,63.0,5.0,6.0,26.0,112.0,3.0,141.0,275,6.0,0.19863013698630136,0.20279720279720279,0.2692307692307692,0.3880597014925373,0.36363636363636365,0.3880597014925373,0.5959183673469388,0.592948717948718,0.6136363636363636,0.6341463414634146,0.6261261261261262,0.21474358974358973,34.34022257551669,0.5873015873015873,0.16129032258064516,0.03767123287671233,0.16901408450704225,0.16463414634146342,0.03238095238095238,,0.10655737704918032,0.171875,0.16875,0.4198717948717949,0.7480916030534351,0.8032786885245902,0.2653061224489796,0.01282051282051282,0.25,0.25,1.0,0.20192307692307693,0.3968253968253968,0.3968253968253968,0.24,0.4666666666666667,0.23333333333333334,0.23863636363636365,0.3333333333333333,0.6346153846153846,0.3968253968253968,0.507517467948718,0.5231826086956523,0.5088829545454545,0.29936305732484075,6.931428571428571,26.577611940298503,0.24820143884892087,7.0,36.0,59.0,24.0,55.0,101.0,10.0,43.0,66.0,33.0,234.0,6.0,14.0,48.0,15.0,6.0,5.0,10.0,5.0,5.0,135.0,17.0,56.0,17.0,13.0,9.0,1.0,3.0,15.0,4.0,16.0,0.47619047619047616,0.5833333333333334,0.6323529411764706,0.05714285714285714,0.06870229007633588,0.2,0.02575107296137339,0.058333333333333334,0.023391812865497075,0.22580645161290322,0.16981132075471697,0.26666666666666666,0.1891025641025641,0.1762820512820513,0.43636363636363634,0.43636363636363634,0.041666666666666664,0.5,0.4090909090909091,0.16193181818181818,0.19718309859154928,0.09129511677282377,27.0,24.0,1.0,2.0,1.0,1.0,4.0,5.0,8.0,42.0,57.0,,4.0,1.0,3.0,12.0,26.0,8.0,,,,4.0,2.0,1.0,,3.0,1.0,,1.0,0.5555555555555556,0.6363636363636364,,0.0847457627118644,,0.045454545454545456,0.039603960396039604,0.03225806451612903,0.024390243902439025,0.4067796610169492,0.4444444444444444,0.08333333333333333,0.14285714285714285,0.06666666666666667,0.5,1.0,0.5714285714285714,0.25,0.75,0.011363636363636364,1.0,0.014705882352941176,1.0,2.0,1.0,1.0,,,,,True,
2747,1610612739,JR Smith,JR Smith,2747,CLE,31441.0,524,12,995,982,254,170,111,1977,5.0,12.0,1.0,13.0,25.0,18.0,62.0,7.0,5.0,15.0,15.0,54.0,31.0,87.0,133.0,1117,5.0,7.0,12.0,25.0,49.0,16.0,81.0,62.0,18.0,13.0,6.0,19.0,3.0,9.0,44.0,5.0,14.0,14.0,32.0,10.0,42,18.0,17.0,1.0,9.0,7.0,2.0,16.0,2.0,18.0,39.0,27.0,1.0,49.0,253,1.0,0.5333333333333333,0.5714285714285714,0.8709677419354839,0.3563218390804598,0.48,0.3563218390804598,0.2777777777777778,0.43617021276595747,0.5675675675675675,0.4554794520547945,0.5975609756097561,0.6170212765957447,14.285714285714286,0.5625,0.058577405857740586,0.018867924528301886,0.07368421052631578,0.06526806526806526,0.018789144050104383,0.013888888888888888,0.0380952380952381,0.1346153846153846,0.09420289855072464,0.0851063829787234,0.4166666666666667,0.45454545454545453,0.8,0.1773049645390071,0.52,0.5416666666666666,0.8461538461538461,0.4397163120567376,0.2903225806451613,0.2903225806451613,0.8888888888888888,0.08333333333333333,0.5833333333333334,0.40540540540540543,0.3333333333333333,0.7021276595744681,0.2903225806451613,0.5026714285714287,0.4448714285714286,0.510986111111111,0.3684210526315789,11.512962962962964,25.585057471264374,0.2552763819095477,,2.0,21.0,3.0,21.0,10.0,1.0,8.0,12.0,7.0,14.0,2.0,1.0,3.0,2.0,4.0,4.0,4.0,,2.0,12.0,2.0,4.0,3.0,2.0,,,2.0,2.0,1.0,3.0,0.2,0.3333333333333333,0.3333333333333333,0.018518518518518517,0.08333333333333333,0.19047619047619047,0.018691588785046728,0.030612244897959183,0.012903225806451613,0.036585365853658534,0.019230769230769232,0.5,0.14893617021276595,0.14893617021276595,0.14285714285714285,0.14285714285714285,0.3333333333333333,,0.05405405405405406,0.027972027972027972,0.07142857142857142,0.06015037593984962,,7.0,,,7.0,10.0,2.0,2.0,,3.0,12.0,1.0,2.0,1.0,1.0,3.0,7.0,1.0,,1.0,,3.0,1.0,9.0,,,,,,0.2857142857142857,0.25,0.011494252873563218,,0.04,0.05555555555555555,0.010526315789473684,0.03389830508474576,0.010869565217391304,0.3333333333333333,0.3333333333333333,0.42857142857142855,,,,,0.2857142857142857,0.5,,0.2702702702702703,0.7,,,,,,,,,,True,
201145,1610612739,Jeff Green,Jeff Green,201145,CLE,12693.0,212,-12,396,385,145,108,48,781,9.0,11.0,2.0,2.0,7.0,1.0,10.0,1.0,,4.0,11.0,20.0,3.0,17.0,41.0,426,3.0,1.0,2.0,10.0,16.0,14.0,9.0,9.0,1.0,8.0,8.0,16.0,3.0,3.0,40.0,3.0,6.0,8.0,15.0,4.0,19,6.0,5.0,1.0,5.0,3.0,2.0,8.0,1.0,8.0,13.0,8.0,,16.0,144,1.0,0.6363636363636364,0.7777777777777778,1.0,0.17647058823529413,0.2,0.1875,0.55,0.4189189189189189,0.4444444444444444,0.47674418604651164,0.4444444444444444,0.4594594594594595,11.283185840707965,0.625,0.07407407407407407,0.02631578947368421,0.07407407407407407,0.07407407407407407,0.021052631578947368,0.05,0.08695652173913043,0.0967741935483871,0.08333333333333333,0.2972972972972973,0.8181818181818182,0.9,0.7777777777777778,0.1891891891891892,0.2857142857142857,0.2857142857142857,1.0,0.2702702702702703,0.1,0.1,1.0,0.5,0.25,0.2222222222222222,,0.7567567567567568,0.1111111111111111,0.4951263888888888,0.5415749999999999,0.5068588235294118,0.3902439024390244,6.719999999999999,26.523529411764706,0.3661616161616162,2.0,5.0,5.0,2.0,4.0,10.0,3.0,6.0,8.0,,8.0,4.0,1.0,5.0,3.0,1.0,1.0,4.0,,,12.0,,6.0,,1.0,1.0,,,1.0,,,1.0,0.75,0.75,0.05,0.09090909090909091,0.1111111111111111,0.013157894736842105,,0.01639344262295082,0.03225806451612903,0.047619047619047616,,0.13513513513513514,0.10810810810810811,0.5,0.5,,1.0,0.2777777777777778,0.13953488372093023,0.23076923076923078,0.14634146341463414,4.0,,,,2.0,6.0,,,,5.0,,,2.0,,,1.0,3.0,1.0,,1.0,,,,1.0,,,,,,,0.625,,,,,0.034482758620689655,,,,,,0.5,,,,,,0.8,0.3333333333333333,0.3333333333333333,,1.0,,,,1.0,,,,True,
2594,1610612739,Kyle Korver,Kyle Korver,2594,CLE,18483.0,308,31,585,572,139,89,54,1157,6.0,6.0,,10.0,22.0,19.0,43.0,3.0,3.0,7.0,8.0,13.0,29.0,65.0,111.0,616,1.0,9.0,6.0,12.0,26.0,16.0,87.0,43.0,19.0,7.0,3.0,10.0,2.0,7.0,23.0,,14.0,10.0,27.0,3.0,30,7.0,5.0,2.0,5.0,3.0,2.0,8.0,,15.0,22.0,12.0,,24.0,138,,1.0,1.0,1.0,0.4461538461538462,0.5,0.4461538461538462,0.6153846153846154,0.6602564102564102,0.7857142857142857,0.676829268292683,0.8125,0.8333333333333334,13.740458015267176,0.625,0.06535947712418301,,0.1308411214953271,0.09230769230769231,0.01098901098901099,,0.04477611940298507,0.10714285714285714,0.10843373493975904,0.07692307692307693,1.0,1.0,1.0,0.28205128205128205,0.45454545454545453,0.45454545454545453,1.0,0.5512820512820513,0.4418604651162791,0.4634146341463415,1.0,,0.3,0.5,0.42857142857142855,0.9102564102564102,0.4418604651162791,0.5331128205128205,0.5483125,0.54995,0.23423423423423423,9.961538461538462,25.413846153846155,0.2376068376068376,,1.0,,2.0,7.0,8.0,1.0,14.0,2.0,4.0,,,,1.0,,3.0,3.0,3.0,,1.0,8.0,,3.0,1.0,2.0,1.0,,1.0,2.0,,,1.0,0.7,0.7,,,0.25,0.0234375,,0.021739130434782608,0.06896551724137931,0.20833333333333334,,,0.08974358974358974,0.2857142857142857,0.2857142857142857,1.0,,0.07142857142857142,0.037037037037037035,0.1875,0.12612612612612611,1.0,,3.0,6.0,3.0,5.0,1.0,4.0,,2.0,,2.0,,,1.0,1.0,3.0,1.0,,,,,4.0,,,,,,,0.4444444444444444,1.0,0.03076923076923077,,,,,0.027777777777777776,0.02564102564102564,,,,,0.6,0.5,1.0,0.3333333333333333,1.0,1.0,0.35714285714285715,0.6,,1.0,,,,,0.046511627906976744,,,True,
203918,1610612739,Rodney Hood,Rodney Hood,203918,CLE,6829.0,114,-52,202,203,67,42,23,405,5.0,7.0,1.0,1.0,5.0,1.0,6.0,1.0,,,12.0,24.0,2.0,11.0,34.0,250,1.0,1.0,,,2.0,12.0,6.0,6.0,1.0,4.0,2.0,6.0,1.0,2.0,14.0,3.0,5.0,2.0,7.0,4.0,11,4.0,3.0,1.0,6.0,3.0,3.0,8.0,2.0,7.0,14.0,4.0,1.0,2.0,67,1.0,0.5,0.5,1.0,0.18181818181818182,,0.18181818181818182,0.5,0.42857142857142855,0.2,0.4473684210526316,0.16666666666666666,0.3142857142857143,19.65811965811966,0.75,0.03571428571428571,0.04411764705882353,0.14285714285714285,0.07692307692307693,0.03669724770642202,0.05,0.10526315789473684,,0.14814814814814814,0.2,0.7142857142857143,0.8333333333333334,0.6,0.14285714285714285,0.2,0.2,1.0,0.17142857142857143,0.16666666666666666,0.16666666666666666,1.0,0.5,0.5,,,0.5142857142857142,0.16666666666666666,0.49148999999999987,0.42147500000000004,0.52554,0.058823529411764705,11.308333333333332,25.018181818181816,0.3316831683168317,,2.0,6.0,5.0,11.0,4.0,,,5.0,,12.0,,3.0,1.0,,1.0,,3.0,,,6.0,,3.0,,,,,,,,,,,,0.125,0.14285714285714285,,0.024390243902439025,0.037037037037037035,0.029411764705882353,,0.125,,0.17142857142857143,0.3142857142857143,0.45454545454545453,0.45454545454545453,0.4,,0.4,0.07894736842105263,0.1111111111111111,,1.0,2.0,,,,,,,,1.0,,,2.0,,2.0,,2.0,1.0,,,,,,,,,,,,,0.2,,0.3333333333333333,,,0.047619047619047616,,0.1111111111111111,0.3333333333333333,0.5,0.5,,,,,,,0.5,,,,,,,,,,,,True,
201588,1610612739,George Hill,George Hill,201588,CLE,24648.0,411,1,784,779,204,130,87,1563,23.0,36.0,6.0,5.0,14.0,7.0,22.0,2.0,3.0,6.0,34.0,61.0,12.0,36.0,125.0,895,9.0,2.0,3.0,7.0,37.0,18.0,27.0,22.0,7.0,13.0,17.0,30.0,6.0,8.0,77.0,7.0,8.0,12.0,20.0,11.0,31,4.0,3.0,1.0,12.0,9.0,3.0,18.0,1.0,17.0,41.0,36.0,1.0,37.0,204,1.0,0.2647058823529412,0.3,0.75,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.5573770491803278,0.5360824742268041,0.575,0.5630630630630631,0.6379310344827587,0.3711340206185567,14.543404735062008,0.6666666666666666,0.06060606060606061,0.03365384615384615,0.056338028169014086,0.058823529411764705,0.03081232492997199,0.0196078431372549,0.056818181818181816,0.06382978723404255,0.030927835051546393,0.3711340206185567,0.6388888888888888,0.7666666666666667,0.30434782608695654,0.14432989690721648,0.35714285714285715,0.35714285714285715,1.0,0.2268041237113402,0.3181818181818182,0.3333333333333333,0.5714285714285714,0.5454545454545454,0.18181818181818182,0.3,0.5,0.7422680412371134,0.3181818181818182,0.5324912371134021,0.5258625,0.5370575000000001,0.296,6.180327868852459,25.044444444444444,0.2602040816326531,3.0,9.0,15.0,5.0,10.0,21.0,5.0,13.0,13.0,14.0,50.0,8.0,7.0,11.0,4.0,4.0,,1.0,3.0,,29.0,1.0,8.0,7.0,6.0,4.0,,2.0,6.0,3.0,7.0,0.5555555555555556,0.45454545454545453,0.5416666666666666,0.11475409836065574,0.16666666666666666,,0.026845637583892617,0.02531645569620253,0.03571428571428571,0.06349206349206349,0.1111111111111111,0.5,0.15463917525773196,0.10309278350515463,0.5,0.5,0.2,0.5,0.45,0.07692307692307693,0.11764705882352941,0.104,7.0,6.0,,,,1.0,,,3.0,7.0,9.0,1.0,1.0,,2.0,1.0,6.0,2.0,,,,2.0,1.0,6.0,,,,,,,0.5384615384615384,0.027777777777777776,0.06666666666666667,,,0.05128205128205128,,0.047619047619047616,0.4,0.42857142857142855,0.16666666666666666,,,,,,,0.7777777777777778,0.05,,,,,,,,0.045454545454545456,,,True,
203903,1610612739,Jordan Clarkson,Jordan Clarkson,203903,CLE,5327.0,89,6,161,160,42,36,17,321,8.0,11.0,1.0,,1.0,3.0,15.0,,,6.0,12.0,29.0,3.0,16.0,34.0,165,2.0,,,6.0,9.0,6.0,3.0,15.0,3.0,6.0,1.0,7.0,,5.0,15.0,,2.0,3.0,5.0,1.0,6,2.0,1.0,1.0,1.0,,1.0,4.0,1.0,1.0,4.0,5.0,,9.0,42,,0.25,0.25,0.3333333333333333,0.1875,,0.1875,0.41379310344827586,0.36666666666666664,0.26666666666666666,0.37777777777777777,0.3,0.35555555555555557,27.22222222222222,0.25,0.06666666666666667,,0.06451612903225806,0.06578947368421052,0.012345679012345678,,0.05555555555555555,0.07692307692307693,0.08695652173913043,0.24444444444444444,0.7272727272727273,0.8,0.125,0.022222222222222223,,,,0.3333333333333333,0.2,0.2,0.3333333333333333,0.5,,0.4,,0.6,0.2,0.4770988888888889,0.4271,0.4767966666666667,0.2647058823529412,8.979310344827587,25.83125,0.2608695652173913,,3.0,10.0,2.0,8.0,1.0,1.0,2.0,9.0,1.0,18.0,,5.0,1.0,,1.0,,2.0,,,1.0,1.0,1.0,,2.0,1.0,,1.0,2.0,1.0,,0.5,0.5,0.5,0.1724137931034483,0.09090909090909091,,0.027777777777777776,,,0.07142857142857142,,0.5,0.2222222222222222,0.17777777777777778,0.25,0.2857142857142857,0.5,,0.2,0.022222222222222223,0.034482758620689655,0.058823529411764705,3.0,2.0,,,,,,,,4.0,6.0,,1.0,,,,3.0,1.0,,,1.0,,,1.0,,,,,,,0.4444444444444444,,0.3,,,,0.125,,0.2,0.2857142857142857,0.5,,,,,,,1.0,,,,,,,,,,0.125,,True,
