EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Corner3Frequency,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,SecondChanceFG2A,OffThreePtRebounds,OffRebounds,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,SecondChanceAtRimFrequency,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,FG3M,FtPoints,PenaltyFtPoints,PtsUnassisted2s,PtsAssisted3s,LostBallTurnovers,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ShortMidRangeFGM,PenaltyCorner3FGM,Arc3FGA,SecondChanceFG2M,SecondChancePoints,PenaltyFG3M,NonHeaveArc3FGA,OffTwoPtRebounds,FTOffRebounds,FTDefRebounds,DeadBallTurnovers,Travels,ShootingFouls,Loose Ball Fouls Drawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Arc3Frequency,PenaltyCorner3Accuracy,SecondChancePointsPct,Arc3FGM,PenaltyArc3FGA,NonHeaveArc3FGM,Corner3Assists,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,Offensive Fouls,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceAtRimFGM,SecondChanceFtPoints,PtsPutbacks,ShortMidRangeAssists,SelfOReb,LostBallSteals,2pt And 1 Free Throw Trips,OffAtRimReboundPct,SelfORebPct,SecondChanceAtRimAccuracy,PenaltyArc3FGM,PtsUnassisted3s,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,OffCorner3ReboundPct,Offensive Fouls Drawn,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,on,HeaveAttempts,BlockingFouls,Charge Fouls,Loose Ball Fouls,BlockedShortMidRange,SecondChanceAtRimPctAssisted,Charge Fouls Drawn,3SecondViolations,SecondChanceCorner3FGM,SecondChanceFG3M,Technical Free Throw Trips,SecondChanceFg3Pct,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGA,SecondChanceArc3Frequency
201952,1610612750,Jeff Teague,Jeff Teague,201952,MIN,1372.0,23,,43,47,13,14,5,90,2.0,3.0,1.0,1.0,1.0,,,,3.0,4,3.0,10.0,42,,1.0,1.0,,2.0,,1.0,1.0,1.0,2.0,1.0,,1.0,5.0,2.0,2.0,4.0,5.0,,,1.0,,2.0,2.0,13,,,0.75,1.0,0.6428571428571429,1.0,0.625,1.0,0.42857142857142855,0.25,0.3333333333333333,,20.0,0.5,0.2,0.16666666666666666,0.18181818181818182,,0.5,0.1111111111111111,0.3333333333333333,0.42857142857142855,0.6666666666666666,1.0,,0.14285714285714285,,,1.0,1.0,,0.8571428571428571,0.5130928571428572,,0.5276,0.2,2.825,26.766666666666666,0.3023255813953488,,,,1.0,,0.04,,,,,,1.0,1.0,,6.0,3.0,1.0,6.0,2.0,2.0,1.0,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,0.125,0.2,1.0,,3.0,,1.0,,3.0,1.0,,,1.0,1.0,3.0,,,,,,,,1.0,,,,,0.5,,,0.05555555555555555,0.14285714285714285,,0.25,,1.0,1.0,,,0.42857142857142855,,0.1,1.0,,1.0,,,1.0,,0.3333333333333333,0.5,1.0,,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,True,,,,,,,,,,,,,,,,,
1626145,1610612750,Tyus Jones,Tyus Jones,1626145,MIN,1085.0,18,1.0,36,33,4,12,3,69,,,,,1.0,,,,1.0,1,,2.0,38,,,,,,2.0,,2.0,1.0,3.0,1.0,2.0,,7.0,2.0,,2.0,2.0,,,,,,,4,1.0,1.0,1.0,,1.0,,1.0,,,,,,2.564102564102564,,,0.2222222222222222,0.10526315789473684,,,0.125,1.0,,,,,1.0,,,,,,,0.4415,,,,10.6,,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,
1626157,1610612750,Karl-Anthony Towns,Karl-Anthony Towns,1626157,MIN,10185.0,170,-43.0,333,329,55,40,33,662,14.0,25.0,3.0,6.0,18.0,3.0,1.0,,25.0,49,11.0,76.0,416,1.0,5.0,9.0,2.0,14.0,36.0,6.0,7.0,4.0,11.0,2.0,6.0,,26.0,29.0,17.0,52.0,67.0,2.0,2.0,6.0,5.0,12.0,14.0,55,0.72,0.782608695652174,0.5102040816326531,0.5555555555555556,0.49166666666666664,0.45454545454545453,0.5428571428571428,0.5,0.18333333333333332,0.12244897959183673,0.16,0.1111111111111111,22.10242587601078,0.5,0.2361111111111111,0.3258426966292135,0.2857142857142857,0.1794871794871795,0.3,0.3142857142857143,0.3684210526315789,0.4166666666666667,0.56,0.6666666666666666,0.8571428571428571,0.3,0.05,0.1,0.5454545454545454,0.5,,0.6,0.5025635593220339,0.58172,0.524345,0.18421052631578946,5.638775510204081,28.872727272727275,0.16516516516516516,8.0,9.0,4.0,15.0,0.09090909090909091,0.09933774834437085,0.1111111111111111,0.8,2.0,6.0,,3.0,17.0,4.0,14.0,9.0,1.0,14.0,21.0,23.0,10.0,3.0,1.0,0.2727272727272727,0.3,0.1,0.3333333333333333,0.3333333333333333,,,,0.14925373134328357,0.17857142857142858,9.0,,8.0,4.0,11.0,,7.0,11.0,,6.0,6.0,1.0,8.0,1.0,4.0,1.0,1.0,3.0,5.0,4.0,,3.0,,0.4444444444444444,0.4,0.4230769230769231,0.6,,0.102803738317757,0.11627906976744186,0.13043478260869565,0.30434782608695654,0.8,0.5,0.5625,0.4444444444444444,1.0,0.13333333333333333,,0.14473684210526316,3.0,2.0,3.0,2.0,1.0,3.0,2.0,0.375,0.375,1.0,0.18181818181818182,0.42857142857142855,3.0,3.0,4.0,1.0,,,3.0,0.07317073170731707,,0.375,,,,,,,1.0,2.0,0.058823529411764705,,,,,False,1.0,1.0,1.0,2.0,1.0,0.3333333333333333,,,,,,,,,,,
201565,1610612750,Derrick Rose,Derrick Rose,201565,MIN,4927.0,82,16.0,163,162,33,30,19,325,13.0,17.0,2.0,2.0,8.0,7.0,1.0,3.0,16.0,33,9.0,53.0,191,1.0,2.0,5.0,3.0,10.0,24.0,5.0,5.0,5.0,10.0,2.0,3.0,1.0,25.0,2.0,3.0,5.0,6.0,2.0,1.0,4.0,3.0,5.0,10.0,33,0.75,0.75,0.48484848484848486,0.4,0.5952380952380952,0.625,0.6162790697674418,0.625,0.21428571428571427,0.15151515151515152,0.11764705882352941,0.375,25.806451612903224,0.8,0.09375,0.045454545454545456,0.06578947368421052,0.10526315789473684,0.16666666666666666,0.029411764705882353,0.1,0.40476190476190477,0.7647058823529411,0.8666666666666667,0.7692307692307693,0.19047619047619047,0.16666666666666666,0.5,0.25,1.0,0.375,0.6190476190476191,0.5297119047619047,0.44585,0.5312937499999999,0.18867924528301888,6.912121212121213,23.62222222222222,0.20245398773006135,,1.0,,1.0,,0.013888888888888888,,,3.0,8.0,5.0,6.0,3.0,,8.0,18.0,1.0,8.0,3.0,3.0,2.0,,1.0,0.6666666666666666,0.6666666666666666,0.19047619047619047,0.375,0.375,0.7142857142857143,0.7142857142857143,1.0,0.046511627906976744,0.058823529411764705,,2.0,2.0,,,2.0,2.0,1.0,,,1.0,,6.0,,,,,,,,,,0.6666666666666666,,,,,,0.017241379310344827,0.047619047619047616,,,,,,,0.6666666666666666,0.047619047619047616,0.6666666666666666,,1.0,,1.0,3.0,,1.0,,0.5,0.5,1.0,,0.5,,,,1.0,,1.0,1.0,,,,,,1.0,,,,,1.0,,1.0,,,,False,,,1.0,,,,,,,,,,,,,,
201959,1610612750,Taj Gibson,Taj Gibson,201959,MIN,5997.0,100,-53.0,189,189,20,13,16,378,8.0,11.0,1.0,2.0,6.0,,,,12.0,20,,27.0,245,,1.0,3.0,,2.0,16.0,1.0,1.0,,1.0,,1.0,,2.0,5.0,1.0,8.0,13.0,,,1.0,1.0,3.0,2.0,20,0.6666666666666666,0.7272727272727273,0.6,0.3333333333333333,0.6,0.3333333333333333,0.6428571428571429,0.3333333333333333,,0.05,0.09090909090909091,,11.594202898550726,0.3333333333333333,0.021739130434782608,0.09433962264150944,0.06060606060606061,,0.25,0.1,0.07692307692307693,0.55,0.7272727272727273,0.8,0.625,0.3,,,0.6666666666666666,0.5,,0.55,0.534455,0.6168333333333333,0.5665,0.07407407407407407,6.005000000000001,,0.10582010582010581,3.0,4.0,2.0,5.0,0.06896551724137931,0.05813953488372093,0.11764705882352941,0.75,,3.0,,,3.0,,8.0,,,5.0,4.0,3.0,2.0,,,,,0.15,,,,,,0.09523809523809523,0.09523809523809523,4.0,,,2.0,4.0,,,3.0,,2.0,2.0,,4.0,,2.0,,,2.0,2.0,1.0,,,,0.5,0.5,0.5,0.3333333333333333,,0.05263157894736842,0.041666666666666664,,,0.5,0.6666666666666666,0.6666666666666666,0.75,,,,0.14814814814814814,,,,,,,,,,,,,2.0,,2.0,,,,1.0,0.09090909090909091,,0.6666666666666666,,,,,,,,,,1.0,,,,False,,,1.0,,,0.5,1.0,1.0,,,,,,,,,
202710,1610612750,Jimmy Butler,Jimmy Butler,202710,MIN,8573.0,143,-18.0,280,279,48,27,29,559,12.0,20.0,1.0,1.0,11.0,9.0,2.0,2.0,14.0,34,16.0,65.0,342,2.0,1.0,4.0,4.0,11.0,12.0,4.0,9.0,9.0,18.0,5.0,4.0,2.0,45.0,11.0,10.0,22.0,23.0,3.0,2.0,3.0,3.0,4.0,11.0,48,0.42857142857142855,0.46153846153846156,0.4117647058823529,0.25,0.52,0.6875,0.5803571428571429,0.6875,0.32,0.11764705882352941,0.15,0.09090909090909091,19.23076923076923,0.75,0.15873015873015872,0.1506849315068493,0.15441176470588236,0.12121212121212122,0.2222222222222222,0.14035087719298245,0.1875,0.4,0.6,0.7058823529411765,0.5,0.22,0.18,0.5,0.125,1.0,0.25,0.72,0.504109,0.5369166666666666,0.47590625,0.16923076923076924,5.238235294117647,24.29375,0.17142857142857143,2.0,2.0,,1.0,,0.008064516129032258,,0.5,1.0,3.0,4.0,8.0,13.0,,16.0,18.0,,8.0,11.0,15.0,6.0,,0.75,0.5,0.5,0.06,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.5,1.0,0.125,0.15384615384615385,1.0,1.0,7.0,2.0,9.0,3.0,7.0,1.0,,1.0,1.0,,3.0,,1.0,,,,1.0,,1.0,,0.75,1.0,0.875,0.9,0.1,,0.011235955056179775,0.02564102564102564,,0.19047619047619047,,0.09090909090909091,0.1,,,0.14,0.5,0.13846153846153847,4.0,2.0,4.0,4.0,,1.0,,0.5714285714285714,0.5714285714285714,0.5,0.25,0.5714285714285714,2.0,2.0,2.0,3.0,,1.0,1.0,,,1.0,2.0,6.0,3.0,1.0,1.0,0.058823529411764705,1.0,,,,1.0,0.0625,,False,,,,2.0,1.0,0.5,,,1.0,1.0,1.0,0.5,0.1111111111111111,0.5,1.0,,
2037,1610612750,Jamal Crawford,Jamal Crawford,2037,MIN,4223.0,70,-3.0,141,137,15,13,11,278,2.0,3.0,,,3.0,3.0,1.0,,7.0,14,10.0,34.0,169,1.0,,1.0,1.0,,6.0,1.0,5.0,3.0,8.0,1.0,4.0,,19.0,4.0,2.0,6.0,6.0,4.0,2.0,3.0,1.0,3.0,,15,0.42857142857142855,0.42857142857142855,0.5,,0.6041666666666666,,0.6296296296296297,,0.4166666666666667,0.07142857142857142,,0.3333333333333333,18.70967741935484,1.0,0.07407407407407407,0.10526315789473684,0.09230769230769231,0.058823529411764705,0.25,0.09375,0.16666666666666666,0.125,0.6666666666666666,0.6666666666666666,0.5,0.125,0.125,1.0,,,,0.5416666666666666,0.48387291666666665,0.5697,0.375725,,13.971428571428573,25.65,0.10638297872340426,,,,,,,,,3.0,8.0,3.0,5.0,5.0,,8.0,15.0,2.0,4.0,5.0,5.0,2.0,1.0,1.0,0.5,0.5,0.3333333333333333,0.375,0.375,1.0,1.0,1.0,0.07692307692307693,0.125,2.0,,7.0,,3.0,,7.0,,,,,,1.0,,,,,,,,,,,,1.5,1.5,,,,,,,,0.6666666666666666,1.0,0.5,0.3333333333333333,0.2916666666666667,,0.08823529411764706,2.0,1.0,2.0,2.0,,1.0,,0.2857142857142857,0.2857142857142857,1.0,0.5,0.2857142857142857,,,,1.0,,2.0,,,,,,,1.0,,,,,,,,,,,False,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,
202357,1610612750,Nemanja Bjelica,Nemanja Bjelica,202357,MIN,970.0,16,5.0,35,33,10,6,4,68,,3.0,,1.0,,1.0,,1.0,,3,3.0,7.0,31,,,1.0,1.0,3.0,,1.0,1.0,,1.0,,1.0,,2.0,2.0,1.0,3.0,3.0,1.0,1.0,,,,3.0,10,,,,,0.5,0.75,0.5,0.75,0.5,0.3333333333333333,0.3333333333333333,,17.94871794871795,,0.08333333333333333,0.25,0.15,0.125,,0.3333333333333333,,0.5,,,,,0.16666666666666666,,0.5,,0.5,1.0,0.5305833333333333,,0.440175,0.42857142857142855,1.9000000000000001,24.400000000000002,0.2857142857142857,,,,,,,,,,,1.0,2.0,1.0,,,6.0,,1.0,1.0,2.0,1.0,,1.0,0.6666666666666666,0.6666666666666666,,,,1.0,1.0,1.0,0.14285714285714285,0.25,,1.0,2.0,,,1.0,2.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.3333333333333333,1.0,,1.0,,1.0,,,,,0.5,0.5,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,
203952,1610612750,Andrew Wiggins,Andrew Wiggins,203952,MIN,7151.0,119,-65.0,234,228,47,31,24,462,10.0,16.0,1.0,2.0,9.0,7.0,,,15.0,27,18.0,54.0,312,,1.0,4.0,4.0,8.0,12.0,2.0,4.0,4.0,8.0,3.0,2.0,,20.0,9.0,2.0,11.0,16.0,1.0,1.0,3.0,1.0,8.0,8.0,47,0.4,0.42857142857142855,0.5555555555555556,0.25,0.5333333333333333,0.3125,0.5510204081632653,0.36363636363636365,0.4,0.07407407407407407,0.0625,0.1111111111111111,21.755725190839694,0.375,0.04,0.14754098360655737,0.0990990990990991,0.04,0.14285714285714285,0.16666666666666666,0.07692307692307693,0.35555555555555557,0.625,0.6666666666666666,0.5,0.2,0.15555555555555556,,0.25,0.5,,0.7555555555555555,0.5396533333333333,0.5077,0.5372812499999999,0.14814814814814814,5.237037037037037,24.816666666666663,0.20085470085470086,2.0,2.0,2.0,5.0,0.05405405405405406,0.04504504504504504,0.09090909090909091,1.0,,2.0,2.0,6.0,6.0,3.0,18.0,18.0,2.0,14.0,8.0,10.0,2.0,2.0,1.0,0.3333333333333333,0.3333333333333333,0.044444444444444446,,,0.2857142857142857,0.2857142857142857,1.0,0.06382978723404255,0.07142857142857142,5.0,,11.0,1.0,2.0,1.0,11.0,3.0,,,5.0,,10.0,1.0,1.0,,,,1.0,,,2.0,0.25,0.5,0.5,0.5,,,0.04054054054054054,,0.0625,,,0.5555555555555556,0.625,0.2,,0.24444444444444444,,0.037037037037037035,4.0,4.0,4.0,1.0,1.0,2.0,,0.36363636363636365,0.36363636363636365,1.0,0.5,0.36363636363636365,1.0,,2.0,2.0,1.0,,1.0,0.07692307692307693,0.045454545454545456,0.5,1.0,,,1.0,0.25,0.05263157894736842,3.0,1.0,,,,,,False,,2.0,1.0,,1.0,,,,,,,,,,,,
201952,1610612750,Jeff Teague,Jeff Teague,201952,MIN,7814.0,130,-55.0,254,255,43,28,26,509,7.0,12.0,1.0,1.0,15.0,2.0,,,13.0,29,15.0,55.0,336,1.0,2.0,4.0,1.0,9.0,,2.0,20.0,7.0,27.0,4.0,16.0,2.0,61.0,6.0,5.0,11.0,13.0,3.0,1.0,6.0,5.0,12.0,9.0,43,,,0.4482758620689655,0.5,0.5,0.7,0.55,0.75,0.3409090909090909,0.06896551724137931,0.08333333333333333,0.06666666666666667,21.83098591549296,0.5,0.10416666666666667,0.08571428571428572,0.09322033898305085,0.04,0.14285714285714285,0.07272727272727272,0.13333333333333333,0.2727272727272727,0.5833333333333334,0.6363636363636364,,0.3409090909090909,0.045454545454545456,,0.2,1.0,,0.6136363636363636,0.48905340909090905,0.3708,0.46779000000000004,0.16363636363636364,6.00344827586207,25.606666666666666,0.16929133858267717,2.0,4.0,,2.0,,0.016260162601626018,,0.4,,2.0,,6.0,11.0,2.0,26.0,15.0,1.0,13.0,11.0,15.0,9.0,,0.8333333333333334,0.4,0.4,0.045454545454545456,,,,,,0.18,0.2571428571428571,6.0,,13.0,1.0,2.0,1.0,13.0,2.0,,,6.0,2.0,6.0,,1.0,1.0,1.0,1.0,2.0,,3.0,,1.0,0.25,0.2,0.2,,,0.023529411764705882,0.05128205128205128,,0.1875,,0.4,0.42857142857142855,,,0.29545454545454547,,0.03636363636363636,6.0,1.0,6.0,3.0,4.0,2.0,,0.46153846153846156,0.46153846153846156,0.8333333333333334,0.2,0.46153846153846156,1.0,,,2.0,1.0,2.0,3.0,,0.043478260869565216,0.5,1.0,3.0,1.0,,1.0,,,1.0,,,,,,False,,,,,,,,,,,,,,,,1.0,0.2
