EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,Fg2aBlocked,OffTwoPtRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,PenaltyPointsPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,PtsUnassisted3s,LongMidRangeAssists,FTDefRebounds,LostBallSteals,LostBallTurnovers,Charge Fouls,Offensive Fouls,Offensive Fouls Drawn,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,BlockedLongMidRange,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,DefFTReboundPct,OffAtRimReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Travels,SecondChanceTurnovers,Charge Fouls Drawn,Technical Free Throw Trips,SecondChanceFtPoints,OffArc3ReboundPct,SecondChanceAtRimPctAssisted,on,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3FGM,3pt And 1 Free Throw Trips,Blocked3s,BlockedCorner3,Corner3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedArc3
1627748,1610612749,Thon Maker,Thon Maker,1627748,MIL,5737.0,96,29,171,176,33,26.0,14.0,347,4.0,4.0,1.0,1.0,1.0,1.0,2.0,4.0,12.0,2.0,2.0,4.0,6.0,4.0,14.0,3.0,23.0,185,1.0,1.0,2.0,2.0,2.0,4.0,4.0,12.0,2.0,12.0,4.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,10.0,3.0,1.0,9.0,3.0,12.0,4.0,16.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,9.0,15.0,1.0,5.0,1.0,4.0,2.0,9.0,5.0,4.0,9.0,3.0,1.0,33,0.5,0.6666666666666666,1.0,0.2857142857142857,0.2857142857142857,0.6666666666666666,1.0,0.5,0.3333333333333333,0.5227272727272727,0.3333333333333333,0.7,13.440860215053762,0.6666666666666666,0.16666666666666666,0.06,0.2727272727272727,0.09375,0.14457831325301204,0.043478260869565216,0.375,0.13333333333333333,0.09090909090909091,0.25,0.4,0.3333333333333333,0.2,1.0,1.0,0.5,0.05,0.05,0.1,0.6,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.6666666666666666,1.0,0.9,0.3333333333333333,0.538715,0.47250000000000003,0.09090909090909091,0.25,0.08695652173913043,5.95,25.842857142857138,0.19298245614035087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1627763,1610612749,Malcolm Brogdon,Malcolm Brogdon,1627763,MIL,7101.0,118,-5,215,217,58,41.0,15.0,432,7.0,12.0,,,9.0,3.0,7.0,1.0,4.0,,1.0,12.0,24.0,3.0,11.0,6.0,39.0,249,,,,,2.0,10.0,14.0,9.0,,4.0,1.0,4.0,6.0,10.0,5.0,1.0,3.0,1.0,26.0,,,6.0,7.0,13.0,2.0,15.0,,,,,3.0,,3.0,1.0,3.0,8.0,,8.0,,8.0,2.0,,,,,,,58,0.4166666666666667,0.4166666666666667,1.0,0.2727272727272727,0.2727272727272727,0.5,,0.4714285714285714,,0.5131578947368421,,0.3142857142857143,17.748917748917748,,,0.1206896551724138,0.13043478260869565,,0.125,0.023529411764705882,,,0.13333333333333333,0.13157894736842105,0.125,,0.34285714285714286,0.5833333333333334,0.6363636363636364,0.42857142857142855,0.2571428571428571,0.08571428571428572,0.2,0.11428571428571428,0.25,0.25,1.0,,,,0.09090909090909091,0.6571428571428571,0.25,0.50346,0.5434909090909091,0.05714285714285714,0.08333333333333333,,5.791666666666668,24.018181818181816,0.26976744186046514,4.0,7.0,2.0,3.0,2.0,1.0,1.0,1.0,5.0,9.0,2.0,5.0,21.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,21.0,3.0,1.0,0.5555555555555556,0.7272727272727273,0.75,0.08333333333333333,0.08333333333333333,0.1111111111111111,0.038461538461538464,0.047619047619047616,0.05555555555555555,0.21739130434782608,0.05555555555555555,0.2222222222222222,0.25,0.5,1.0,1.0,0.3333333333333333,0.2857142857142857,0.2857142857142857,1.0,0.6363636363636364,0.5714285714285714,0.09090909090909091,1.0,1.0,0.5384615384615384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
202339,1610612749,Eric Bledsoe,Eric Bledsoe,202339,MIL,13493.0,225,17,414,420,78,83.0,33.0,834,17.0,26.0,1.0,1.0,16.0,20.0,7.0,5.0,15.0,,1.0,30.0,62.0,7.0,22.0,14.0,95.0,458,1.0,2.0,1.0,5.0,1.0,14.0,46.0,15.0,2.0,15.0,5.0,14.0,12.0,26.0,6.0,6.0,6.0,5.0,64.0,2.0,,8.0,13.0,22.0,3.0,25.0,7.0,5.0,8.0,5.0,7.0,1.0,15.0,2.0,3.0,19.0,1.0,23.0,,20.0,8.0,6.0,4.0,1.0,6.0,4.0,,78,0.23333333333333334,0.2413793103448276,0.7142857142857143,0.3181818181818182,0.3181818181818182,0.4838709677419355,0.5,0.48214285714285715,0.8333333333333334,0.510752688172043,0.8333333333333334,0.2619047619047619,24.053452115812917,0.5333333333333333,,0.104,0.0975609756097561,0.03125,0.10144927536231885,0.017543859649122806,0.1,0.18421052631578946,0.07407407407407407,0.06060606060606061,0.25,0.6666666666666666,0.30952380952380953,0.6538461538461539,0.7083333333333334,0.17647058823529413,0.19047619047619047,0.23809523809523808,0.08333333333333333,0.17857142857142858,0.3333333333333333,0.3333333333333333,0.6,0.3333333333333333,1.0,,0.09090909090909091,0.5714285714285714,0.3333333333333333,0.4991214285714286,0.5436909090909091,0.09782608695652174,0.11594202898550725,0.05263157894736842,8.240322580645161,25.44545454545455,0.18840579710144928,3.0,5.0,8.0,5.0,2.0,,,,4.0,10.0,,2.0,10.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,10.0,1.0,,0.4,0.36363636363636365,0.38461538461538464,0.06451612903225806,0.07692307692307693,0.125,0.009345794392523364,,,0.06666666666666667,0.023255813953488372,0.5,0.5714285714285714,0.125,0.25,0.25,0.6,0.2857142857142857,0.2857142857142857,1.0,0.45454545454545453,0.6,,,,0.10526315789473684,1.0,1.0,1.0,6.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.07692307692307693,0.03125,0.3333333333333333,1.0,1.0,0.5602666666666667,0.043478260869565216,,,,,,,,,True,,,,,,,,,,,
203114,1610612749,Khris Middleton,Khris Middleton,203114,MIL,12242.0,204,8,372,375,71,67.0,28.0,747,10.0,13.0,1.0,1.0,22.0,10.0,7.0,12.0,21.0,1.0,10.0,27.0,45.0,18.0,28.0,9.0,117.0,427,2.0,4.0,1.0,4.0,12.0,14.0,40.0,48.0,,20.0,12.0,17.0,2.0,19.0,2.0,,14.0,,40.0,,,8.0,15.0,25.0,1.0,26.0,4.0,,3.0,2.0,6.0,,9.0,,6.0,22.0,,20.0,1.0,13.0,7.0,3.0,,3.0,3.0,3.0,1.0,71,0.25925925925925924,0.25925925925925924,0.8888888888888888,0.6428571428571429,0.6666666666666666,0.6,0.5,0.7397260273972602,0.4,0.7435897435897436,0.4,0.3835616438356164,21.695760598503743,0.3333333333333333,,0.13274336283185842,0.11940298507462686,,0.12777777777777777,0.006622516556291391,,0.14705882352941177,0.11538461538461539,0.09090909090909091,0.25,1.0,0.1780821917808219,0.7692307692307693,0.7692307692307693,0.4,0.3013698630136986,0.136986301369863,0.0958904109589041,0.2876712328767123,0.5714285714285714,0.5714285714285714,0.8333333333333334,0.2,1.0,0.2,0.5882352941176471,0.5616438356164384,0.6,0.4699922535211268,0.4776866666666667,0.08974358974358974,0.14,0.03418803418803419,9.751111111111111,26.75,0.19086021505376344,1.0,1.0,12.0,5.0,6.0,2.0,2.0,7.0,3.0,5.0,9.0,2.0,35.0,2.0,1.0,1.0,1.0,,2.0,,35.0,,0.75,0.6,0.9705882352941176,0.9722222222222222,0.044444444444444446,,0.09090909090909091,0.010638297872340425,0.027777777777777776,,0.1320754716981132,0.04,0.5454545454545454,0.6,0.25,0.5,0.5,,0.8571428571428571,0.8571428571428571,1.0,0.058823529411764705,1.0,0.11764705882352941,1.0,0.7,0.29914529914529914,,,,6.0,3.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,,,2.0,,0.18181818181818182,,,,,0.44520000000000004,,1.0,2.0,1.0,1.0,1.0,,,,True,,,,,,,,,,,
203507,1610612749,Giannis Antetokounmpo,Giannis Antetokounmpo,203507,MIL,11507.0,192,12,354,359,68,66.0,29.0,713,30.0,38.0,4.0,5.0,20.0,13.0,,3.0,7.0,1.0,1.0,44.0,71.0,3.0,7.0,23.0,120.0,396,5.0,7.0,1.0,12.0,1.0,40.0,48.0,9.0,4.0,7.0,3.0,18.0,12.0,30.0,11.0,1.0,13.0,4.0,72.0,2.0,,13.0,21.0,38.0,6.0,44.0,6.0,3.0,9.0,6.0,4.0,,13.0,4.0,6.0,19.0,,29.0,,35.0,16.0,2.0,2.0,,2.0,1.0,1.0,68,0.45454545454545453,0.47619047619047616,1.0,0.42857142857142855,0.42857142857142855,0.6197183098591549,0.7142857142857143,0.6217948717948718,0.625,0.6451612903225806,0.6666666666666666,0.08974358974358974,27.532467532467532,0.6923076923076923,,0.21,0.1780821917808219,0.0392156862745098,0.19653179190751446,0.041666666666666664,0.0625,0.19230769230769232,0.30434782608695654,0.2033898305084746,0.07142857142857142,0.5,0.48717948717948717,0.7894736842105263,0.8333333333333334,0.6,0.2564102564102564,0.16666666666666666,,0.08974358974358974,0.42857142857142855,0.42857142857142855,1.0,0.625,0.8,0.125,0.1,0.5769230769230769,0.42857142857142855,0.5089910256410256,0.48819999999999997,0.1797752808988764,0.1951219512195122,0.1,6.804225352112676,25.814285714285713,0.192090395480226,4.0,5.0,9.0,5.0,,,,,8.0,9.0,,9.0,25.0,4.0,4.0,1.0,2.0,,5.0,4.0,25.0,4.0,,0.8888888888888888,0.8,0.78125,0.056338028169014086,0.05263157894736842,0.1,0.043010752688172046,0.05714285714285714,,0.17647058823529413,0.037037037037037035,0.45,0.5,0.1111111111111111,0.38461538461538464,0.38461538461538464,0.2,,,,0.5,0.8,,,,0.20833333333333334,,,,,1.0,4.0,3.0,3.0,1.0,1.0,1.0,,,,2.0,,0.4,0.07407407407407407,,,,0.496925,,,,,,,2.0,0.02857142857142857,0.25,True,,,,,,,,,,,
203953,1610612749,Jabari Parker,Jabari Parker,203953,MIL,4793.0,80,12,148,153,36,45.0,13.0,301,9.0,13.0,4.0,4.0,2.0,7.0,1.0,,4.0,,1.0,13.0,22.0,,5.0,2.0,28.0,156,5.0,5.0,,10.0,1.0,18.0,8.0,,6.0,4.0,,3.0,3.0,6.0,2.0,1.0,3.0,,15.0,3.0,,7.0,5.0,14.0,6.0,20.0,4.0,3.0,,,,,,,5.0,8.0,,3.0,,3.0,2.0,2.0,1.0,,2.0,2.0,,36,0.6923076923076923,0.9,,,,0.5909090909090909,1.0,0.48148148148148145,1.0,0.5,1.0,0.18518518518518517,17.177914110429448,,,0.11363636363636363,0.21875,0.1111111111111111,0.15789473684210525,0.08823529411764706,0.125,0.15,,0.19230769230769232,0.3333333333333333,1.0,0.48148148148148145,0.6923076923076923,0.9,0.6666666666666666,0.07407407407407407,0.25925925925925924,0.037037037037037035,0.14814814814814814,,,,0.8,1.0,,0.3333333333333333,0.6666666666666666,,0.531412962962963,0.4732166666666667,0.07142857142857142,0.08695652173913043,0.35714285714285715,7.4772727272727275,25.080000000000002,0.24324324324324326,,1.0,1.0,3.0,,,,,1.0,2.0,,1.0,3.0,3.0,3.0,,,,1.0,,3.0,,,0.5,0.3333333333333333,0.375,0.13636363636363635,0.23076923076923078,,0.07317073170731707,0.07692307692307693,,0.1111111111111111,,0.5,0.5,1.0,0.42857142857142855,0.42857142857142855,0.6666666666666666,,,,0.3333333333333333,,,,,0.10714285714285714,,,,,,2.0,1.0,,,,,,,1.0,2.0,,0.2222222222222222,0.15384615384615385,,,,0.5802666666666666,,,,,1.0,,,0.10526315789473684,0.25,True,,,,,,,,,,,
1891,1610612749,Jason Terry,Jason Terry,1891,MIL,833.0,14,8,27,24,3,,,51,,,,,,,,1.0,1.0,,,,,1.0,1.0,,3.0,28,,,,,,,,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,1.0,1.0,1.0,,,1.5,,1.5,,1.0,3.7037037037037033,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,0.513,,,,,,25.2,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
203498,1610612749,Shabazz Muhammad,Shabazz Muhammad,203498,MIL,854.0,14,7,28,28,2,1.0,3.0,56,2.0,4.0,,,1.0,1.0,1.0,2.0,2.0,,,2.0,6.0,2.0,3.0,,10.0,24,,,1.0,,,2.0,2.0,6.0,,2.0,2.0,,,,,,,,,,,1.0,1.0,3.0,,3.0,2.0,2.0,1.0,,1.0,,2.0,1.0,,2.0,,1.0,,2.0,1.0,,,,,,,2,0.5,0.5,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,,0.5555555555555556,,0.5,,0.3333333333333333,38.70967741935484,0.5,,0.1111111111111111,0.3333333333333333,,0.16666666666666666,,,0.3333333333333333,,,0.5,,0.4444444444444444,0.5,0.6666666666666666,0.5,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222,1.0,1.0,1.0,,,,,0.7777777777777778,1.0,0.5300777777777779,,0.1,0.14285714285714285,,5.95,25.0,0.07142857142857142,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,0.3333333333333333,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,1.0,,1.0,,,0.4782,,,,,,,,,,True,,,,,,,,,,,
203503,1610612749,Tony Snell,Tony Snell,203503,MIL,4864.0,81,13,152,157,16,39.0,15.0,309,,,,,1.0,1.0,4.0,3.0,9.0,1.0,1.0,2.0,2.0,3.0,13.0,,13.0,157,,,2.0,,3.0,4.0,,9.0,,9.0,3.0,,,,,,,,,1.0,,2.0,5.0,7.0,1.0,8.0,3.0,1.0,,,,,,,,4.0,,,,,,2.0,2.0,,2.0,,,16,1.0,1.0,1.0,0.23076923076923078,0.23076923076923078,1.0,,0.43333333333333335,,0.43333333333333335,,0.8666666666666667,8.982035928143713,,,0.09090909090909091,0.06896551724137931,0.043478260869565216,0.08333333333333333,0.015151515151515152,,,0.2,0.09090909090909091,,,,,,,0.06666666666666667,0.06666666666666667,0.26666666666666666,0.6,0.3333333333333333,0.3333333333333333,1.0,,,0.5,0.3333333333333333,0.8666666666666667,0.3333333333333333,0.5484466666666667,0.5912000000000001,,,,12.5,24.976923076923075,0.10526315789473684,,,1.0,1.0,,,2.0,1.0,,,1.0,,3.0,,,,,,,,3.0,,0.3333333333333333,,0.5,0.5,,,,,,,0.1,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.6666666666666666,,1.0,0.23076923076923078,,1.0,,,,,2.0,,,,,,,,,,,,0.5,,,,,,,,,,,0.06666666666666667,,True,,,,,,,,,,,
203089,1610612749,John Henson,John Henson,203089,MIL,3077.0,51,17,100,97,11,22.0,6.0,197,5.0,6.0,1.0,2.0,5.0,,,,,,,8.0,11.0,,,,16.0,96,2.0,3.0,,4.0,,10.0,6.0,,4.0,,,2.0,,2.0,,,2.0,,4.0,,,2.0,5.0,7.0,4.0,11.0,,,1.0,,2.0,1.0,3.0,,1.0,2.0,,,,,,6.0,3.0,3.0,6.0,4.0,,11,0.625,0.8333333333333334,,,,0.7272727272727273,0.6666666666666666,0.7272727272727273,0.6666666666666666,0.7272727272727273,0.6666666666666666,,13.20754716981132,0.3333333333333333,,0.125,0.1,,0.11666666666666667,0.11428571428571428,,0.18181818181818182,,0.15384615384615385,,0.6666666666666666,0.5454545454545454,0.8333333333333334,0.8333333333333334,0.6,0.45454545454545453,,,,,,,0.6666666666666666,0.5,,,0.5454545454545454,,0.5223363636363637,0.3757,,,0.25,4.163636363636363,,0.11,,,3.0,,,,,,1.0,1.0,,,2.0,,4.0,,,,,,2.0,,,1.0,1.0,1.0,,,,0.14285714285714285,0.08333333333333333,0.14285714285714285,0.15789473684210525,,0.6,0.6,0.6666666666666666,,,,,,,,,,,,0.125,,,,,,,,1.0,,1.0,,,,,,,,0.2222222222222222,,,,0.5810333333333333,,,,,,,,,,True,,,,,,,,,,,
