EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsUnassisted2s,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Corner3FGM,LongMidRangeAssists,PenaltyTurnovers,BlockingFoulsDrawn,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PtsPutbacks,Corner3Assists,LostBallSteals,Charge Fouls Drawn,Offensive Fouls Drawn,3SecondViolations,SecondChanceCorner3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,PtsUnassisted3s,Fg3aBlocked,SelfOReb,LostBallTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,Corner3PctBlocked,SelfORebPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,NonShootingPenaltyNonTakeFouls,PenaltyFtPoints,BadPassOutOfBoundsTurnovers,Loose Ball Fouls Drawn,PenaltyCorner3FGM,PenaltyCorner3Accuracy,on,FTOffRebounds,OffFTReboundPct,SecondChanceArc3FGA,Arc3PctBlocked,SecondChanceArc3Frequency
1626157,1610612750,Karl-Anthony Towns,Karl-Anthony Towns,1626157,MIN,4188.0,70,10.0,144,140,35,27,17,284,10.0,17.0,1.0,4.0,4.0,4.0,2.0,1.0,,15.0,25,4.0,42.0,171,1.0,2.0,5.0,1.0,8.0,20.0,4.0,4.0,8.0,2.0,4.0,20.0,13.0,4.0,20.0,27.0,8.0,35,0.6666666666666666,0.7692307692307693,0.6,0.4,0.5172413793103449,0.3333333333333333,0.6176470588235294,0.5,0.13793103448275862,23.78048780487805,0.15384615384615385,0.3611111111111111,0.27419354838709675,0.06666666666666667,0.3333333333333333,0.5,0.5862068965517241,0.5882352941176471,0.6666666666666666,0.8,0.13793103448275862,1.0,1.0,0.25,0.06896551724137931,0.125,0.6666666666666666,0.25,,0.7241379310344828,0.5288344827586207,0.5609375,0.5442083333333333,0.19047619047619047,4.92,24.525,0.24305555555555555,2.0,6.0,1.0,4.0,,2.0,1.0,,12.0,3.0,7.0,2.0,8.0,10.0,,,2.0,,2.0,,1.0,6.0,3.0,7.0,,,3.0,2.0,2.0,,,5.0,,5.0,,8.0,,1.0,1.0,12.0,12.0,2.0,5.0,2.0,2.0,,,2.0,,2.0,2.0,2.0,,,,0.42857142857142855,0.375,0.4444444444444444,0.08,0.11764705882352941,,0.6,0.75,0.12,0.06666666666666667,0.1076923076923077,0.05263157894736842,0.15789473684210525,0.16666666666666666,0.1,,0.2,0.3333333333333333,1.0,0.13793103448275862,0.25,0.25,1.0,0.06896551724137931,,,,0.75,0.3333333333333333,,0.16666666666666666,,0.15625,0.17857142857142858,0.19047619047619047,,,3.0,,,,,4.0,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,4.0,1.0,1.0,,,False,,,,,
201565,1610612750,Derrick Rose,Derrick Rose,201565,MIN,5773.0,96,1.0,197,199,44,52,20,396,11.0,17.0,1.0,2.0,,8.0,7.0,1.0,3.0,15.0,34,8.0,50.0,232,1.0,1.0,4.0,3.0,10.0,16.0,5.0,4.0,9.0,1.0,4.0,22.0,3.0,3.0,6.0,7.0,8.0,43,0.5333333333333333,0.5333333333333333,0.4411764705882353,0.25,0.5357142857142857,0.5714285714285714,0.5555555555555556,0.625,0.19047619047619047,22.624434389140273,0.08333333333333333,0.06,0.06976744186046512,0.1111111111111111,0.05,0.1,0.40476190476190477,0.6470588235294118,0.7333333333333333,0.6363636363636364,0.19047619047619047,,,,0.16666666666666666,0.3333333333333333,0.2857142857142857,0.5,0.42857142857142855,0.5952380952380952,0.5369535714285715,0.4204333333333334,0.49005,0.2,7.1382352941176475,23.55,0.2233502538071066,,,4.0,9.0,,1.0,,5.0,5.0,,2.0,,,14.0,15.0,,1.0,,5.0,1.0,,1.0,,1.0,2.0,1.0,4.0,2.0,1.0,,,5.0,,5.0,,7.0,1.0,,,4.0,6.0,,2.0,1.0,,,,,,,,,1.0,0.625,0.625,,,,0.14705882352941177,0.11764705882352941,0.375,0.8,,0.013888888888888888,,0.011111111111111112,,0.045454545454545456,,,,,0.1,,0.21428571428571427,0.4444444444444444,0.4444444444444444,0.25,0.023809523809523808,,,,,,,,,0.045454545454545456,0.05555555555555555,,5.0,,,,0.7142857142857143,0.7142857142857143,1.0,,3.0,1.0,,1.0,,,,,2.0,,,,2.0,,,,0.6666666666666666,,,,,,,,,2.0,,,2.0,0.6666666666666666,False,,,,,
202357,1610612750,Nemanja Bjelica,Nemanja Bjelica,202357,MIN,2823.0,47,-10.0,100,100,35,37,12,200,2.0,8.0,,2.0,1.0,1.0,1.0,,1.0,3.0,9,7.0,23.0,102,,1.0,3.0,1.0,6.0,2.0,3.0,,3.0,,1.0,6.0,8.0,2.0,11.0,15.0,6.0,35,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.5625,0.625,0.6052631578947368,0.75,0.4375,17.857142857142854,0.08333333333333333,0.26666666666666666,0.18518518518518517,0.07692307692307693,0.25,0.3333333333333333,0.5,0.25,0.2857142857142857,0.5,0.0625,1.0,1.0,,0.0625,,0.5,,0.25,0.9375,0.5596281249999999,0.5659333333333333,0.4297375,0.2608695652173913,1.6,25.5,0.35,1.0,2.0,,,3.0,6.0,,4.0,5.0,2.0,3.0,3.0,7.0,4.0,12.0,,6.0,3.0,1.0,2.0,1.0,3.0,1.0,4.0,3.0,2.0,1.0,,,,,1.0,,3.0,,6.0,,,,4.0,7.0,1.0,4.0,,,,,,,,,,1.0,0.5714285714285714,0.5714285714285714,0.6666666666666666,0.6666666666666666,0.875,0.1111111111111111,0.125,,1.0,0.3333333333333333,0.07894736842105263,0.06666666666666667,0.07547169811320754,0.125,,0.07692307692307693,0.07142857142857142,,,0.2,,,,,,0.375,0.5,0.5,1.0,0.6666666666666666,0.5,,,0.5,0.21052631578947367,0.3333333333333333,0.30434782608695654,1.0,,1.0,,1.0,1.0,1.0,2.0,,1.0,,,,,,,1.0,,,2.0,1.0,,,,1.0,,,0.25,,,,,2.0,1.0,,,1.0,1.0,False,,,,,
2037,1610612750,Jamal Crawford,Jamal Crawford,2037,MIN,6029.0,100,-14.0,204,206,45,47,19,410,4.0,7.0,1.0,1.0,5.0,9.0,4.0,1.0,,14.0,26,15.0,54.0,243,1.0,2.0,7.0,3.0,5.0,12.0,5.0,3.0,8.0,1.0,5.0,19.0,8.0,1.0,9.0,10.0,5.0,44,0.42857142857142855,0.42857142857142855,0.5384615384615384,0.2857142857142857,0.5609756097560976,0.2,0.574468085106383,0.22727272727272727,0.36585365853658536,22.123893805309738,0.02857142857142857,0.14285714285714285,0.0989010989010989,,0.11363636363636363,0.25,0.17073170731707318,0.5714285714285714,0.5714285714285714,0.5,0.21951219512195122,0.5555555555555556,0.625,0.4,0.0975609756097561,0.3333333333333333,0.1,1.0,,0.5365853658536586,0.47378902439024395,0.4719,0.4546149999999999,0.09259259259259259,11.180769230769233,25.713333333333335,0.22058823529411764,,1.0,5.0,10.0,3.0,11.0,3.0,6.0,8.0,,2.0,,3.0,16.0,18.0,,11.0,3.0,1.0,,,,,1.0,5.0,3.0,3.0,1.0,1.0,,,4.0,,1.0,,4.0,,,,7.0,11.0,,5.0,1.0,,,,,,,,,1.0,0.4,0.4,,0.5,0.5,0.038461538461538464,,0.1111111111111111,0.75,,,,,,,,,,,0.125,,0.24390243902439024,0.5,0.5,0.4,0.2682926829268293,0.2727272727272727,0.2727272727272727,1.0,0.3333333333333333,,,0.3,0.2727272727272727,0.10869565217391304,0.16129032258064516,0.05555555555555555,3.0,,2.0,,0.75,0.75,1.0,,2.0,2.0,,,,1.0,,1.0,,,,,2.0,,,1.0,,,,,1.0,1.0,,,,1.0,1.0,,,,False,1.0,0.125,,,
1627875,1610612750,Marcus Georges-Hunt,Marcus Georges-Hunt,1627875,MIN,168.0,3,-3.0,6,8,6,8,1,14,,1.0,,1.0,,,,,,,1,,,7,,,1.0,,,,,,,,,,,,,1.0,,6,,,,,,,,,,14.285714285714285,,,,,,,1.0,,,,,,,,,,1.0,,,1.0,0.8083,,0.8083,,0.6,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,
203476,1610612750,Gorgui Dieng,Gorgui Dieng,203476,MIN,2831.0,47,-15.0,96,101,32,45,9,197,1.0,2.0,,,2.0,5.0,,,,4.0,12,1.0,11.0,110,,2.0,2.0,,5.0,4.0,2.0,1.0,3.0,1.0,2.0,7.0,4.0,3.0,9.0,11.0,5.0,31,0.5,0.5,0.3333333333333333,1.0,0.3076923076923077,1.0,0.36666666666666664,0.8333333333333334,0.07692307692307693,14.285714285714285,0.2,0.13793103448275862,0.1590909090909091,,0.17391304347826086,,0.15384615384615385,0.5,1.0,,0.38461538461538464,0.4,0.4,0.5,,,,,,0.23076923076923078,0.4538846153846154,0.4026,0.30495,0.45454545454545453,10.491666666666667,24.9,0.3333333333333333,,,1.0,5.0,,1.0,,,3.0,1.0,1.0,,2.0,4.0,,,1.0,,1.0,,,1.0,2.0,2.0,2.0,2.0,,,,,,,,3.0,,4.0,,,,3.0,4.0,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,,,1.0,1.0,1.0,0.08333333333333333,0.5,,,0.6666666666666666,0.027777777777777776,,0.020833333333333332,,,0.08333333333333333,,,0.4,0.2,,0.38461538461538464,0.2,0.2,1.0,0.07692307692307693,,,,,,,,,0.07142857142857142,0.07692307692307693,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,2.0,,,False,1.0,0.16666666666666666,,,
201166,1610612750,Aaron Brooks,Aaron Brooks,201166,MIN,159.0,3,,6,6,6,6,2,12,2.0,2.0,2.0,2.0,,,,,,2.0,2,1.0,4.0,4,,2.0,2.0,1.0,4.0,4.0,,,,,,,,,,,4.0,6,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5,0.5,0.3333333333333333,50.0,,,,,,,0.6666666666666666,1.0,1.0,1.0,,,,,,,0.6666666666666666,1.0,,1.0,0.5383166666666667,,0.5383166666666667,1.0,1.55,27.2,1.0,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,
203952,1610612750,Andrew Wiggins,Andrew Wiggins,203952,MIN,3076.0,51,-9.0,108,106,47,57,14,214,4.0,4.0,2.0,2.0,,5.0,1.0,,,5.0,14,7.0,30.0,138,,3.0,7.0,3.0,16.0,8.0,,1.0,1.0,,,3.0,7.0,2.0,9.0,11.0,16.0,46,0.8,0.8,0.35714285714285715,0.42857142857142855,0.5238095238095238,0.6,0.5769230769230769,0.6153846153846154,0.3333333333333333,22.950819672131146,0.11764705882352941,0.22580645161290322,0.1875,,0.25,,0.19047619047619047,1.0,1.0,1.0,0.23809523809523808,,,,0.047619047619047616,,0.2,1.0,,0.5238095238095238,0.5157880952380951,,0.5183150000000001,0.5333333333333333,9.507142857142856,25.314285714285713,0.4351851851851852,,,1.0,5.0,3.0,6.0,3.0,4.0,8.0,,,,,2.0,9.0,,6.0,3.0,,,1.0,1.0,,2.0,,,1.0,,1.0,1.0,,2.0,1.0,1.0,,1.0,,,,5.0,11.0,,3.0,1.0,,,,,,,,1.0,0.75,0.5714285714285714,0.5714285714285714,,,,,,,0.5,,0.02564102564102564,0.07142857142857142,0.03773584905660377,,,0.07692307692307693,0.1111111111111111,,,0.4,,0.23809523809523808,0.2,0.2,,0.2857142857142857,0.5,0.5,0.6666666666666666,,,,0.3,0.5,0.16,0.17647058823529413,,1.0,,2.0,,1.0,1.0,1.0,,1.0,,,,,,2.0,,2.0,3.0,,,1.0,,1.0,,0.6666666666666666,,,,,,0.6666666666666666,0.125,,4.0,,,,,False,,,,,
201952,1610612750,Jeff Teague,Jeff Teague,201952,MIN,4265.0,71,-6.0,143,143,35,35,17,286,3.0,6.0,,,5.0,8.0,,,,8.0,15,5.0,32.0,183,1.0,1.0,3.0,1.0,7.0,,11.0,2.0,13.0,1.0,8.0,28.0,4.0,3.0,7.0,9.0,7.0,35,,,0.5333333333333333,0.3333333333333333,0.625,0.625,0.6956521739130435,0.7,0.25,17.791411042944787,0.15,0.10810810810810811,0.12280701754385964,,0.0967741935483871,0.16666666666666666,0.3,0.5,0.5,,0.4,0.625,0.7142857142857143,,,,,,,0.55,0.4800725,0.367,0.4234375,0.21875,6.153333333333334,26.46,0.24475524475524477,,1.0,,1.0,3.0,5.0,1.0,3.0,7.0,,3.0,,,16.0,9.0,,5.0,3.0,1.0,,,2.0,,2.0,1.0,,3.0,1.0,3.0,,1.0,6.0,1.0,5.0,,11.0,,,,7.0,8.0,2.0,5.0,,,,,,,,,,1.0,0.6,0.6,,,,0.06666666666666667,,0.125,0.5,,0.038461538461538464,,0.029411764705882353,,0.09090909090909091,,,,0.4,0.16666666666666666,,0.05,,,,0.25,0.6,0.75,1.0,0.25,,,0.25,0.6,0.21739130434782608,0.2777777777777778,,,3.0,2.0,,,,,,1.0,1.0,,,,,1.0,,1.0,,1.0,1.0,2.0,,,,1.0,0.2,,0.14285714285714285,,,1.0,,3.0,2.0,2.0,,,,False,,,1.0,0.2,0.25
202710,1610612750,Jimmy Butler,Jimmy Butler,202710,MIN,4198.0,70,28.0,142,142,32,26,15,284,8.0,12.0,1.0,1.0,,5.0,2.0,,1.0,9.0,20,3.0,30.0,159,,1.0,3.0,2.0,8.0,10.0,5.0,6.0,11.0,4.0,3.0,28.0,6.0,4.0,11.0,12.0,8.0,32,0.5555555555555556,0.625,0.45,0.3333333333333333,0.5217391304347826,0.8,0.5769230769230769,0.8,0.13043478260869565,16.352201257861633,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.5217391304347826,0.6666666666666666,0.7272727272727273,0.625,0.21739130434782608,,,,0.08695652173913043,,0.2,1.0,0.2,0.6521739130434783,0.5018826086956522,0.51715,0.49749999999999994,0.26666666666666666,5.755,23.766666666666666,0.22535211267605634,2.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,6.0,2.0,2.0,,4.0,8.0,3.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,1.0,,,,,,,,1.0,,5.0,,1.0,,6.0,8.0,1.0,3.0,,,,,,,,,,0.5,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.05,0.08333333333333333,,,0.25,0.02127659574468085,,0.01694915254237288,,0.05555555555555555,,,,0.4,0.14285714285714285,,0.13043478260869565,0.3333333333333333,0.3333333333333333,,0.043478260869565216,1.0,1.0,,1.0,1.0,0.5,0.2,1.0,0.15384615384615385,0.13636363636363635,0.13333333333333333,1.0,1.0,,2.0,0.5,0.5,1.0,2.0,2.0,1.0,,1.0,,,1.0,,2.0,3.0,,,,,1.0,,1.0,,,,,,1.0,0.25,2.0,,,,1.0,1.0,False,,,,,
