EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,OpponentPoints,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,AtRimAssists,OffTwoPtRebounds,FTDefRebounds,OffRebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,ShootingFouls,Loose Ball Fouls,2pt And 1 Free Throw Trips,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,Offensive Fouls Drawn,BlockedLongMidRange,OffLongMidRangeReboundPct,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceCorner3FGA,SecondChanceFG3A,PenaltyFtPoints,Fg2aBlocked,Corner3Assists,LostBallSteals,BadPassOutOfBoundsTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceTurnovers,Blocked3s,BlockedCorner3,RecoveredBlocks,3SecondViolations,ShortMidRangePctBlocked,DefAtRimReboundPct,BlocksRecoveredPct,Clear Path Fouls,PtsUnassisted3s,HeaveAttempts,OffThreePtRebounds,PenaltyTurnovers,BlockingFoulsDrawn,OffThreePtReboundPct,OffArc3ReboundPct,PenaltyCorner3FGA,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,PenaltyFg3Pct,PenaltyCorner3Frequency,PenaltyArc3Accuracy,Technical Free Throw Trips,on,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceFG3M,SelfOReb,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,BlockedShortMidRange,SecondChanceFg3Pct,SelfORebPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,BlockedArc3,SecondChanceArc3FGA,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,SecondChanceArc3Frequency,Charge Fouls,OffCorner3ReboundPct,Travels,Offensive Fouls,Charge Fouls Drawn,OffensiveGoaltends,SecondChanceArc3FGM,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockingFouls,3pt And 1 Free Throw Trips,Arc3PctBlocked,DefensiveGoaltends
201988,1610612759,Patty Mills,Patty Mills,201988,SAS,1075.0,18,-23,34,33,67,44,7.0,12.0,5.0,1.0,1.0,,1.0,1.0,2.0,,2.0,,,,2.0,1.0,,1.0,,,1.0,2.0,,,,,,,1.0,,3.0,,,,1.0,,,,,,7.0,,1.0,1.0,0.5,,0.3333333333333333,,0.3333333333333333,,15.384615384615383,,,,,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,0.4237666666666667,,,,,10.85,0.20588235294117646,,,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,2.0,1.0,1.0,,,,,,,,,,0.3333333333333333,0.6666666666666666,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,0.3333333333333333,,,,26.5,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627749,1610612759,Dejounte Murray,Dejounte Murray,1627749,SAS,5669.0,94,-10,177,180,357,194,34.0,28.0,16.0,4.0,9.0,1.0,8.0,10.0,25.0,7.0,39.0,4.0,6.0,16.0,4.0,3.0,6.0,9.0,5.0,1.0,1.0,24.0,5.0,11.0,17.0,21.0,5.0,2.0,2.0,1.0,5.0,11.0,7.0,,9.0,3.0,2.0,1.0,2.0,16.0,34.0,,0.2,0.2222222222222222,0.4,0.6666666666666666,0.5161290322580645,0.875,0.5571428571428572,0.8888888888888888,20.61855670103093,0.2037037037037037,0.15625,0.18604651162790697,0.1875,0.25,0.16,0.2903225806451613,0.4444444444444444,0.5714285714285714,,0.25806451612903225,0.125,0.125,1.0,0.5031161290322582,0.589325,0.11428571428571428,0.10714285714285714,0.41025641025641024,9.152,0.192090395480226,5.0,8.0,2.0,2.0,4.0,5.0,,1.0,,4.0,6.0,2.0,3.0,10.0,2.0,16.0,12.0,2.0,1.0,,1.0,2.0,1.0,4.0,3.0,2.0,1.0,3.0,,,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.1935483870967742,0.6,0.25,0.03571428571428571,0.041666666666666664,,0.045454545454545456,0.14285714285714285,0.25806451612903225,0.625,0.7142857142857143,0.2,0.16129032258064516,0.8,0.8,1.0,0.03225806451612903,,,,0.4,1.0,,0.45161290322580644,,0.5913666666666667,0.2564102564102564,24.066666666666666,,,0.047619047619047616,3.0,4.0,2.0,2.0,2.0,3.0,1.0,3.0,,,,0.12,0.125,0.4,0.5,0.75,,,,1.0,,0.2222222222222222,0.16666666666666666,0.5,,,,2.0,1.0,,0.05,0.05555555555555555,2.0,,,2.0,1.0,0.25,,,False,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.07142857142857142,1.0,1.0,1.0,0.14285714285714285,,,,,,,,,,,,,,,,,,,,
1627854,1610612759,Bryn Forbes,Bryn Forbes,1627854,SAS,2597.0,43,-13,88,86,174,102,48.0,46.0,8.0,1.0,2.0,2.0,3.0,3.0,7.0,5.0,17.0,,3.0,7.0,2.0,1.0,,1.0,,,,2.0,1.0,1.0,2.0,3.0,,,,,,2.0,3.0,,7.0,2.0,,,,7.0,48.0,,0.3333333333333333,0.3333333333333333,0.42857142857142855,,0.4,0.1875,0.4444444444444444,0.35,18.75,0.043478260869565216,0.07692307692307693,0.05555555555555555,,0.125,0.08333333333333333,0.13333333333333333,0.5,0.5,,0.2,0.6666666666666666,0.6666666666666666,0.5,0.46785,0.4619357142857142,0.11764705882352941,0.2222222222222222,0.4117647058823529,10.657142857142857,0.5454545454545454,,2.0,,1.0,1.0,1.0,1.0,7.0,4.0,2.0,8.0,,1.0,,5.0,4.0,6.0,,6.0,1.0,1.0,1.0,,1.0,,,,1.0,,,1.0,0.25,0.2857142857142857,,,,0.5333333333333333,,,0.045454545454545456,0.023809523809523808,,0.1111111111111111,,0.13333333333333333,,,,0.06666666666666667,1.0,1.0,1.0,0.4666666666666667,0.14285714285714285,0.14285714285714285,1.0,1.0,,0.5,0.6666666666666666,0.16666666666666666,,,29.250000000000004,,,,,1.0,,,4.0,1.0,,,,1.0,1.0,0.14285714285714285,0.5,,0.125,,,,,,,,,,,,1.0,,,,,,1.0,,,1.0,0.2,0.125,,1.0,False,,1.0,,1.0,,,,,0.125,,,1.0,,,,,,,,,,,,,,,,,,,,,
1628401,1610612759,Derrick White,Derrick White,1628401,SAS,1089.0,18,2,38,38,76,45,24.0,16.0,1.0,1.0,2.0,,1.0,2.0,4.0,,7.0,2.0,2.0,4.0,2.0,1.0,,1.0,,,,2.0,,,,,1.0,1.0,,,,,,,,,1.0,1.0,2.0,4.0,24.0,,0.5,0.5,0.5,1.0,0.5833333333333334,0.6666666666666666,0.5833333333333334,0.6666666666666666,15.384615384615383,,,,,,,0.3333333333333333,0.5,0.5,1.0,0.16666666666666666,,,,0.49141666666666667,0.5409666666666667,,,0.5714285714285714,9.950000000000001,0.631578947368421,1.0,1.0,,,,,1.0,2.0,1.0,1.0,2.0,,,,1.0,2.0,3.0,,2.0,1.0,1.0,,,,,,,,,,1.0,0.5,0.5,,,,0.3333333333333333,,,,,,,,0.16666666666666666,1.0,1.0,,,,,,0.3333333333333333,0.5,0.5,1.0,,,0.3333333333333333,0.5,0.5,,,26.6,,,,1.0,1.0,,,,,,,,,,,,,0.3333333333333333,1.0,,1.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
202722,1610612759,Davis Bertans,Davis Bertans,202722,SAS,3039.0,51,5,101,104,205,123,50.0,49.0,11.0,,,,,,1.0,6.0,12.0,,,6.0,,4.0,,4.0,,2.0,1.0,8.0,3.0,4.0,7.0,8.0,1.0,1.0,,,,3.0,5.0,,9.0,1.0,,,,6.0,50.0,,,,,,0.2727272727272727,0.25,0.4,0.375,12.931034482758621,0.16666666666666666,0.17647058823529413,0.17073170731707318,0.125,0.18181818181818182,0.13333333333333333,,,,,,,,,0.5395727272727272,0.546875,0.15384615384615385,0.5,0.5,3.1,0.49504950495049505,,1.0,,,1.0,5.0,1.0,5.0,4.0,2.0,10.0,,,,6.0,,6.0,,5.0,1.0,1.0,,,1.0,,,,2.0,,,1.0,0.2,0.2,,,,0.9090909090909091,,,,0.021739130434782608,,,0.5,0.09090909090909091,,,,0.45454545454545453,0.2,0.25,1.0,0.45454545454545453,0.2,0.2,1.0,,,0.6666666666666666,1.0,0.2,0.53505,,24.720000000000002,1.0,,,,,,2.0,3.0,,,,,2.0,1.0,,,,,,,,,,,,0.2,,,,,1.0,,,0.045454545454545456,0.05555555555555555,2.0,1.0,,1.0,0.16666666666666666,0.3333333333333333,0.25,,False,,,,,,1.0,,,,,,,0.09090909090909091,,2.0,1.0,0.1,0.2,1.0,,,,,,,,,,,,,,
203464,1610612759,Brandon Paul,Brandon Paul,203464,SAS,152.0,3,5,7,6,13,7,7.0,6.0,,,,,,,,,,,,,,1.0,,1.0,,,,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,0.5,0.5,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203530,1610612759,Joffrey Lauvergne,Joffrey Lauvergne,203530,SAS,352.0,6,3,12,13,25,10,9.0,2.0,1.0,,,,,1.0,1.0,,2.0,1.0,1.0,2.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,2.0,9.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,7.692307692307692,0.2,,0.14285714285714285,,0.5,,,,,,,,,,0.5364,0.5364,,,1.0,1.8,0.75,1.0,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203937,1610612759,Kyle Anderson,Kyle Anderson,203937,SAS,2450.0,41,-17,79,83,162,95,38.0,39.0,4.0,1.0,2.0,1.0,1.0,3.0,5.0,3.0,9.0,2.0,3.0,5.0,4.0,3.0,,3.0,,1.0,,6.0,3.0,4.0,7.0,9.0,3.0,3.0,2.0,1.0,2.0,6.0,2.0,,4.0,2.0,1.0,1.0,1.0,5.0,38.0,4.0,0.6666666666666666,1.0,0.6,0.6666666666666666,0.42857142857142855,0.5,0.5,0.5,13.253012048192772,0.19047619047619047,0.15789473684210525,0.175,0.5,0.16666666666666666,0.1875,0.2857142857142857,0.5,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,0.5136428571428572,0.5425125,0.2222222222222222,0.2857142857142857,0.5555555555555556,7.42,0.4810126582278481,1.0,2.0,1.0,1.0,,2.0,,,,,2.0,1.0,1.0,2.0,1.0,2.0,,2.0,,,2.0,1.0,,2.0,,,,,,,,,,1.0,1.0,1.0,0.2857142857142857,,,0.04,0.05405405405405406,,0.09090909090909091,,0.2857142857142857,0.5,0.5,,0.2857142857142857,,,,,,,,1.0,1.0,,0.5714285714285714,,0.7488,0.2222222222222222,22.65,,,,1.0,1.0,,,1.0,1.0,,,,,,0.2,,,0.25,1.0,,,,,,0.5,0.09090909090909091,,,,,1.0,1.0,,0.08333333333333333,0.125,1.0,,,,,0.25,,,False,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
2200,1610612759,Pau Gasol,Pau Gasol,2200,SAS,2238.0,37,-10,75,73,148,98,40.0,35.0,4.0,2.0,3.0,,,5.0,7.0,4.0,14.0,2.0,4.0,4.0,10.0,4.0,1.0,5.0,1.0,2.0,,11.0,3.0,3.0,6.0,7.0,,,,,1.0,4.0,3.0,,4.0,2.0,,,,4.0,40.0,2.0,1.0,1.0,0.7142857142857143,0.5,0.7142857142857143,0.5,0.7777777777777778,0.5,12.658227848101266,0.16666666666666666,0.25,0.2,0.2,0.16666666666666666,0.3,0.42857142857142855,0.6666666666666666,1.0,1.0,,,,,0.47711428571428577,0.45925,0.2222222222222222,0.2222222222222222,0.2857142857142857,4.4,0.5333333333333333,3.0,4.0,,,,,,,,,,,,,,,,,,,2.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,1.0,,,0.03225806451612903,,,,0.5714285714285714,0.75,0.75,1.0,,,,,,,,,,,,0.5714285714285714,,,,,,,,1.0,2.0,,,,1.0,,,,,,0.14285714285714285,,,0.5,0.5,,,,,,0.3333333333333333,0.14285714285714285,,,,,1.0,,,0.1,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,4798.0,80,13,161,157,318,176,82.0,73.0,17.0,4.0,5.0,,3.0,8.0,14.0,8.0,36.0,6.0,10.0,18.0,6.0,10.0,5.0,15.0,3.0,4.0,1.0,35.0,2.0,8.0,10.0,10.0,5.0,3.0,3.0,,6.0,8.0,8.0,,9.0,2.0,,,1.0,18.0,82.0,1.0,0.375,0.375,0.5714285714285714,0.6,0.5185185185185185,0.46875,0.5806451612903226,0.5,20.32967032967033,0.2,0.06060606060606061,0.136986301369863,0.21428571428571427,0.14285714285714285,0.07407407407407407,0.18518518518518517,0.8,0.8,0.25,0.1111111111111111,,,,0.5072537037037037,0.5132625,0.1,0.125,0.5,8.135714285714286,0.5093167701863354,4.0,6.0,,,1.0,3.0,3.0,10.0,3.0,4.0,13.0,,,,6.0,10.0,12.0,,10.0,3.0,5.0,,,,3.0,2.0,1.0,3.0,1.0,,1.0,0.3076923076923077,0.3076923076923077,,,,0.48148148148148145,0.5,,,,,,,0.2222222222222222,0.6666666666666666,0.8,0.5,0.1111111111111111,0.3333333333333333,0.3333333333333333,1.0,0.37037037037037035,0.3,0.3,1.0,,,0.1875,0.7037037037037037,0.3,0.55215,,25.299999999999997,1.0,,,3.0,5.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,0.07142857142857142,0.16666666666666666,0.3333333333333333,0.3125,0.6,,1.0,,1.0,,,0.25,1.0,,,,,5.0,,,,3.0,,,1.0,0.16666666666666666,0.1875,,,False,,1.0,,,,1.0,,,,,,0.3333333333333333,0.07142857142857142,1.0,2.0,,,,0.6666666666666666,,,1.0,1.0,2.0,,,,,,,,,
200746,1610612759,LaMarcus Aldridge,LaMarcus Aldridge,200746,SAS,8948.0,149,-1,286,283,569,310,77.0,79.0,33.0,11.0,30.0,4.0,13.0,31.0,67.0,39.0,110.0,7.0,19.0,25.0,34.0,5.0,4.0,9.0,2.0,1.0,1.0,22.0,14.0,13.0,28.0,41.0,2.0,2.0,5.0,,8.0,8.0,31.0,,40.0,21.0,1.0,1.0,1.0,25.0,77.0,,0.5483870967741935,0.68,0.4626865671641791,0.3684210526315789,0.4930555555555556,0.3684210526315789,0.6136363636363636,0.5208333333333334,29.721362229102166,0.1780821917808219,0.2545454545454545,0.2109375,0.18181818181818182,0.2692307692307692,0.2391304347826087,0.4166666666666667,0.36666666666666664,0.4230769230769231,0.5454545454545454,0.18055555555555555,0.3076923076923077,0.3076923076923077,0.5,0.46688541666666666,0.44323684210526315,0.2413793103448276,0.25609756097560976,0.22727272727272727,8.308955223880597,0.2692307692307692,16.0,24.0,6.0,9.0,1.0,1.0,2.0,4.0,,3.0,5.0,6.0,9.0,18.0,,28.0,6.0,12.0,4.0,2.0,3.0,9.0,1.0,13.0,3.0,,3.0,5.0,1.0,6.0,0.6666666666666666,0.6,0.6,0.6666666666666666,0.6666666666666666,0.8181818181818182,0.06944444444444445,0.375,0.3333333333333333,0.1,0.08609271523178808,0.2608695652173913,0.05405405405405406,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.7619047619047619,0.5625,0.013888888888888888,1.0,1.0,1.0,0.05555555555555555,0.5,0.5,0.5,1.0,0.6666666666666666,,0.4027777777777778,0.5,0.6380428571428572,0.16363636363636364,24.919999999999998,,,0.03333333333333333,2.0,3.0,,,11.0,7.0,2.0,,3.0,1.0,1.0,0.1044776119402985,0.125,,0.15789473684210525,0.6666666666666666,1.0,,,1.0,,0.13333333333333333,0.08,1.0,,3.0,,4.0,3.0,,0.06557377049180328,0.0851063829787234,,,6.0,,,,,2.0,False,,,,2.0,,,,,0.06451612903225806,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,
200752,1610612759,Rudy Gay,Rudy Gay,200752,SAS,7418.0,124,17,238,232,470,244,52.0,56.0,28.0,4.0,12.0,3.0,9.0,16.0,34.0,3.0,38.0,1.0,4.0,7.0,12.0,5.0,5.0,10.0,3.0,1.0,1.0,25.0,7.0,3.0,13.0,20.0,6.0,4.0,,,4.0,11.0,5.0,,4.0,2.0,1.0,,1.0,7.0,52.0,2.0,0.375,0.46153846153846156,0.47058823529411764,0.25,0.3723404255319149,0.35714285714285715,0.3877551020408163,0.4375,19.702602230483272,0.046875,0.1590909090909091,0.09259259259259259,0.05263157894736842,0.04,0.15789473684210525,0.2553191489361702,0.3333333333333333,0.3333333333333333,0.5,0.19148936170212766,0.3333333333333333,0.375,,0.49585425531914895,0.5625571428571429,0.04081632653061224,0.05555555555555555,0.18421052631578946,8.958823529411763,0.2184873949579832,9.0,13.0,3.0,4.0,,3.0,1.0,10.0,3.0,1.0,13.0,3.0,5.0,9.0,3.0,20.0,3.0,6.0,10.0,1.0,3.0,2.0,3.0,7.0,4.0,1.0,3.0,3.0,1.0,,1.0,0.07692307692307693,0.07692307692307693,0.6,0.45,0.45,0.2765957446808511,1.0,0.75,0.02666666666666667,0.0546875,0.05263157894736842,,0.16666666666666666,0.2765957446808511,0.6923076923076923,0.75,0.4444444444444444,0.06382978723404255,,,,0.2127659574468085,0.1,0.1,1.0,0.4,0.75,0.42857142857142855,0.5531914893617021,0.1,0.4482875,0.23684210526315788,24.86923076923077,,,0.037037037037037035,1.0,4.0,,5.0,2.0,2.0,2.0,2.0,,,,0.058823529411764705,0.07692307692307693,,0.5714285714285714,0.25,1.0,,,1.0,,,0.05,1.0,,,,5.0,1.0,,0.09433962264150944,0.075,,1.0,,1.0,0.3333333333333333,,0.3333333333333333,,False,,,1.0,1.0,,,1.0,0.2,0.03571428571428571,,,,,,5.0,,,,0.5,,0.15384615384615385,,,,,1.0,0.1111111111111111,0.2,1.0,,,,
201988,1610612759,Patty Mills,Patty Mills,201988,SAS,8820.0,147,-1,281,278,559,307,72.0,75.0,32.0,,3.0,4.0,7.0,11.0,20.0,4.0,65.0,2.0,5.0,20.0,6.0,5.0,7.0,12.0,5.0,1.0,2.0,31.0,2.0,6.0,8.0,10.0,3.0,1.0,1.0,,6.0,15.0,6.0,,4.0,,1.0,,1.0,20.0,72.0,3.0,0.2727272727272727,0.2727272727272727,0.55,0.4,0.5648148148148148,0.5,0.5909090909090909,0.5882352941176471,19.242902208201894,0.08108108108108109,0.037037037037037035,0.0625,0.10526315789473684,0.10714285714285714,0.044444444444444446,0.05555555555555555,,,,0.12962962962962962,0.5714285714285714,0.5714285714285714,0.5,0.5187066037735849,0.5413,0.03636363636363636,,0.3076923076923077,8.955,0.25622775800711745,7.0,10.0,,,1.0,2.0,12.0,32.0,11.0,13.0,34.0,,,3.0,11.0,16.0,27.0,,31.0,12.0,2.0,,,2.0,5.0,4.0,1.0,5.0,1.0,,0.6923076923076923,0.38235294117647056,0.3939393939393939,,1.5,1.5,0.6296296296296297,0.8333333333333334,,,0.013605442176870748,,,,0.18518518518518517,0.7,0.7,0.14285714285714285,0.037037037037037035,0.5,0.5,1.0,0.5925925925925926,0.375,0.3870967741935484,0.6666666666666666,,,0.6875,0.8148148148148148,0.3870967741935484,,0.046153846153846156,26.661764705882348,2.0,1.0,,2.0,3.0,,1.0,4.0,1.0,2.0,2.0,1.0,,,0.05,,,0.1875,0.6666666666666666,,,,1.0,,0.3333333333333333,0.037037037037037035,1.0,,12.0,1.0,2.0,,,0.03278688524590164,0.02040816326530612,,4.0,,4.0,0.36363636363636365,,0.36363636363636365,,False,,,1.0,,,2.0,,1.0,,,,,0.05714285714285714,,1.0,1.0,0.029411764705882353,,1.0,,0.08333333333333333,,,,,1.0,,1.0,1.0,2.0,1.0,0.03125,
201980,1610612759,Danny Green,Danny Green,201980,SAS,4430.0,74,-33,137,137,274,164,7.0,11.0,15.0,1.0,2.0,,2.0,3.0,8.0,,18.0,,,,4.0,,,,,,,,2.0,3.0,5.0,8.0,1.0,1.0,1.0,,2.0,5.0,2.0,,,,3.0,3.0,3.0,,7.0,,0.6666666666666666,1.0,0.375,,0.375,,0.375,,17.105263157894736,0.08823529411764706,0.09523809523809523,0.09090909090909091,,0.06666666666666667,0.05555555555555555,0.08333333333333333,0.5,0.5,,0.08333333333333333,,,,0.5131770833333332,,,,,8.6,0.051094890510948905,2.0,4.0,,,,1.0,4.0,15.0,,4.0,16.0,1.0,1.0,5.0,,2.0,9.0,2.0,15.0,4.0,,2.0,,3.0,1.0,,1.0,2.0,,,0.75,0.25,0.25,1.0,1.25,1.25,0.6666666666666666,0.5,,0.0425531914893617,0.039473684210526314,0.15384615384615385,,0.3333333333333333,0.16666666666666666,0.5,0.6666666666666666,1.0,0.041666666666666664,,,,0.625,0.26666666666666666,0.2857142857142857,0.75,,,,0.8333333333333334,0.26666666666666666,0.58605,0.2777777777777778,25.868749999999995,2.0,,,,,,1.0,,1.0,,,1.0,,,0.125,0.25,,,,,,,2.0,,,0.16666666666666666,0.6666666666666666,,3.0,,1.0,,,0.034482758620689655,0.04,,,,,,,,,False,,,1.0,1.0,,,,1.0,0.07142857142857142,,,,,,1.0,1.0,0.0625,,0.5,,,,,,,1.0,,1.0,,,,0.06666666666666667,1.0
