EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Fg2aBlocked,Fg3aBlocked,OffThreePtRebounds,FTDefRebounds,Travels,Offensive Fouls,BlockedShortMidRange,SecondChanceFg3Pct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,AtRimPctAssisted,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceFtPoints,StepOutOfBoundsTurnovers,SecondChanceTurnovers,OffCorner3ReboundPct,Charge Fouls,ShortMidRangePctBlocked,3pt And 1 Free Throw Trips,Corner3PctBlocked,Loose Ball Fouls Drawn,DefensiveGoaltends,on,BlockingFoulsDrawn,Blocked3s,BlockedArc3,Charge Fouls Drawn,Technical Free Throw Trips,Defensive 3 Seconds Violations,BlockedCorner3
101108,1610612745,Chris Paul,Chris Paul,101108,HOU,8841.0,147,-1.0,304,296,91.0,86.0,19,600,11.0,17.0,5.0,7.0,16.0,25.0,6.0,16.0,1.0,2.0,12.0,33.0,5.0,15.0,33.0,58.0,13.0,35.0,12.0,117.0,342,2.0,2.0,4.0,9.0,16.0,5.0,15.0,10.0,43.0,4.0,62.0,6.0,33.0,2.0,2.0,31.0,12.0,18.0,14.0,32.0,9.0,5.0,16.0,1.0,1.0,78.0,2.0,15.0,9.0,24.0,2.0,26,1.0,8.0,4.0,4.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,2.0,6.0,1.0,14.0,2.0,21.0,1.0,16.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,2.0,1.0,43.0,91.0,2.0,6.0,0.06060606060606061,0.0625,0.15384615384615385,0.37142857142857144,0.3333333333333333,0.3939393939393939,0.5689655172413793,1.0,0.5625,0.5645161290322581,1.0,0.532258064516129,0.585,1.0,0.581081081081081,0.3763440860215054,32.11009174311926,0.4,0.09782608695652174,0.03571428571428571,0.3,0.16901408450704225,0.014285714285714285,0.04,0.07692307692307693,0.10714285714285714,0.05405405405405406,0.14814814814814814,0.35,0.1,0.023809523809523808,0.5,0.1827956989247312,0.6470588235294118,0.6470588235294118,0.26881720430107525,0.64,0.64,0.0625,0.17204301075268819,0.375,0.375,0.16666666666666666,0.021505376344086023,0.5,0.5,0.3548387096774194,0.36363636363636365,0.36363636363636365,0.16666666666666666,0.22580645161290322,0.7142857142857143,0.4838709677419355,0.3333333333333333,0.5591397849462365,0.3870967741935484,0.46196373626373627,0.4384,0.4603933333333333,0.02127659574468085,0.017241379310344827,0.027777777777777776,0.03418803418803419,0.36752136752136755,9.56896551724138,27.04,0.2993421052631579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
101123,1610612745,Gerald Green,Gerald Green,101123,HOU,16314.0,272,-18.0,551,540,182.0,131.0,52,1091,7.0,12.0,3.0,5.0,2.0,7.0,1.0,3.0,11.0,22.0,16.0,50.0,5.0,15.0,10.0,22.0,27.0,72.0,6.0,107.0,613,2.0,4.0,25.0,3.0,6.0,8.0,21.0,6.0,36.0,16.0,4.0,72.0,9.0,,,50.0,16.0,1.0,,1.0,,,,1.0,,2.0,3.0,14.0,26.0,44.0,6.0,50,1.0,4.0,2.0,2.0,3.0,1.0,2.0,7.0,2.0,1.0,10.0,3.0,13.0,1.0,27.0,2.0,4.0,,7.0,1.0,2.0,,2.0,7.0,4.0,2.0,7.0,3.0,36.0,182.0,2.0,2.0,0.8,0.8,0.8888888888888888,0.375,0.38095238095238093,0.375,0.45454545454545453,0.5,0.5,0.5372340425531915,0.8333333333333334,0.5555555555555556,0.5515463917525774,0.8333333333333334,0.6,0.7659574468085106,17.569786535303777,0.3,0.16049382716049382,0.027777777777777776,0.1414141414141414,0.1532567049808429,0.022813688212927757,0.03571428571428571,,0.21153846153846154,0.1111111111111111,0.1702127659574468,0.12345679012345678,0.2222222222222222,0.018867924528301886,0.42857142857142855,0.1276595744680851,0.5833333333333334,0.6363636363636364,0.07446808510638298,0.2857142857142857,0.2857142857142857,1.0,0.031914893617021274,0.3333333333333333,0.3333333333333333,1.0,0.23404255319148937,0.5,0.5,0.5319148936170213,0.32,0.32653061224489793,0.875,0.18518518518518517,0.6,0.5555555555555556,0.3333333333333333,0.8936170212765957,0.32,0.5411739361702128,0.6073833333333333,0.5328777777777778,0.021052631578947368,0.08695652173913043,,0.2336448598130841,0.3364485981308411,6.4363636363636365,25.087500000000002,0.33030852994555354,1.0,2.0,4.0,6.0,3.0,6.0,3.0,5.0,7.0,11.0,1.0,1.0,3.0,4.0,1.0,3.0,1.0,0.6363636363636364,0.013888888888888888,0.045454545454545456,0.08333333333333333,0.02,0.21052631578947367,0.01935483870967742,0.029411764705882353,0.024,0.7142857142857143,0.9090909090909091,0.13333333333333333,0.5,1.0,0.4,0.6666666666666666,1.0,0.3333333333333333,0.6,0.6666666666666666,0.2222222222222222,0.5,,,,,,,,,,,True,,,,,,,
200782,1610612745,PJ Tucker,PJ Tucker,200782,HOU,6981.0,116,25.0,223,218,61.0,35.0,25,441,3.0,3.0,1.0,1.0,1.0,3.0,,,5.0,8.0,1.0,2.0,,,4.0,6.0,6.0,10.0,3.0,29.0,244,2.0,3.0,8.0,1.0,2.0,1.0,1.0,2.0,7.0,4.0,4.0,18.0,,4.0,,2.0,1.0,4.0,4.0,8.0,3.0,1.0,3.0,1.0,,20.0,2.0,6.0,9.0,15.0,6.0,21,,5.0,,5.0,,,,4.0,,,4.0,,6.0,1.0,10.0,1.0,5.0,,6.0,,2.0,,1.0,2.0,,1.0,2.0,1.0,7.0,61.0,,1.0,0.5,1.0,1.0,0.6,1.0,0.6,0.6666666666666666,0.6666666666666666,0.5,0.8125,0.7,0.8333333333333334,0.7631578947368421,0.6666666666666666,0.7,0.625,9.2,,0.15254237288135594,0.05555555555555555,0.125,0.14018691588785046,0.057692307692307696,0.05555555555555555,0.16666666666666666,,0.17391304347826086,0.22727272727272727,0.15,,,0.5,0.1875,1.0,1.0,0.1875,0.3333333333333333,0.3333333333333333,1.0,,,,,0.5,0.625,0.625,0.125,0.5,0.5,1.0,0.3333333333333333,1.0,,,0.8125,0.5,0.55555,0.5058666666666667,0.5174333333333334,0.1111111111111111,0.25,,0.27586206896551724,0.2413793103448276,3.766666666666667,23.689999999999998,0.273542600896861,2.0,2.0,1.0,2.0,1.0,1.0,,,1.0,2.0,,,4.0,,1.0,2.0,1.0,0.5,,,,,,0.058823529411764705,,0.0196078431372549,0.3333333333333333,1.0,0.4,1.0,,0.4,0.5,1.0,,,,0.3333333333333333,1.0,1.0,1.0,1.0,0.17647058823529413,,,,,,,True,,,,,,,
201569,1610612745,Eric Gordon,Eric Gordon,201569,HOU,12993.0,217,-11.0,442,434,156.0,111.0,37,876,15.0,24.0,6.0,9.0,4.0,11.0,3.0,5.0,4.0,9.0,10.0,46.0,2.0,15.0,22.0,40.0,14.0,55.0,22.0,108.0,488,3.0,4.0,12.0,7.0,10.0,3.0,18.0,5.0,28.0,20.0,24.0,24.0,18.0,,,46.0,10.0,4.0,6.0,10.0,4.0,2.0,3.0,,1.0,26.0,1.0,3.0,10.0,15.0,3.0,18,1.0,3.0,3.0,,7.0,1.0,4.0,3.0,,3.0,10.0,1.0,9.0,,11.0,,22.0,1.0,27.0,4.0,14.0,1.0,,3.0,,2.0,3.0,2.0,28.0,156.0,,,0.45454545454545453,0.45454545454545453,0.5714285714285714,0.2545454545454545,0.16666666666666666,0.2545454545454545,0.55,0.75,0.7,0.45263157894736844,0.45,0.4107142857142857,0.5094339622641509,0.5,0.4375,0.5789473684210527,23.96694214876033,0.7,0.072992700729927,0.012345679012345678,0.0379746835443038,0.06018518518518518,0.014150943396226415,0.022727272727272728,,0.023809523809523808,0.09433962264150944,0.09523809523809523,0.045454545454545456,,0.02,0.6666666666666666,0.25263157894736843,0.625,0.7894736842105263,0.11578947368421053,0.36363636363636365,0.4,0.75,0.05263157894736842,0.6,0.6,0.3333333333333333,0.09473684210526316,0.4444444444444444,0.4444444444444444,0.4842105263157895,0.21739130434782608,0.22727272727272727,0.4,0.32142857142857145,0.6666666666666666,0.5357142857142857,0.13333333333333333,0.8315789473684211,0.21739130434782608,0.5181026315789474,0.566,0.5515982142857144,0.14150943396226415,0.28,0.017857142857142856,0.1111111111111111,0.25925925925925924,5.2675,25.978181818181813,0.35294117647058826,2.0,3.0,1.0,1.0,1.0,3.0,,5.0,1.0,6.0,6.0,2.0,2.0,2.0,,,1.0,0.16666666666666666,0.03636363636363636,0.15,0.20833333333333334,0.043478260869565216,0.14285714285714285,0.015267175572519083,,0.01834862385321101,0.4,1.0,0.3,0.6666666666666666,0.5,0.1,1.0,1.0,0.5,,,0.10714285714285714,0.3333333333333333,3.0,,1.0,,1.0,0.09090909090909091,,,,,True,,,,,,,
201583,1610612745,Ryan Anderson,Ryan Anderson,201583,HOU,3016.0,50,-42.0,109,106,40.0,21.0,11,215,1.0,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,7.0,,3.0,2.0,3.0,1.0,8.0,,7.0,136,1.0,2.0,2.0,1.0,1.0,,3.0,,2.0,,4.0,3.0,,2.0,,7.0,,1.0,,1.0,,,1.0,,,2.0,1.0,2.0,,4.0,2.0,6,,2.0,2.0,,2.0,,2.0,,,,2.0,,6.0,1.0,7.0,,1.0,,,,,,,,,,,,2.0,40.0,,,,,1.0,0.125,,0.125,0.6666666666666666,0.5,1.0,0.3181818181818182,0.5,0.25,0.3181818181818182,0.5,0.25,0.7272727272727273,10.56910569105691,1.0,,0.030303030303030304,0.15384615384615385,0.046511627906976744,0.03389830508474576,,,,,,0.09090909090909091,0.5,,,0.18181818181818182,0.5,0.5,,,,,0.09090909090909091,1.0,1.0,,0.09090909090909091,1.0,1.0,0.6363636363636364,,,,0.25,1.0,0.75,,0.9090909090909091,,0.5163318181818182,0.3932,0.5249250000000001,,,,0.2857142857142857,0.2857142857142857,8.933333333333334,26.5875,0.3669724770642202,1.0,2.0,,,,,,,,,,2.0,1.0,2.0,,,,,0.25,,,0.2857142857142857,0.5,0.038461538461538464,0.1,0.047619047619047616,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,True,,,,,,,
201601,1610612745,Luc Mbah a Moute,Luc Mbah a Moute,201601,HOU,5292.0,88,-41.0,183,181,60.0,61.0,8,364,2.0,8.0,1.0,1.0,,1.0,,1.0,,3.0,2.0,7.0,1.0,3.0,2.0,10.0,2.0,10.0,3.0,13.0,218,,,,1.0,2.0,1.0,4.0,2.0,7.0,2.0,2.0,3.0,3.0,,,7.0,2.0,,2.0,2.0,2.0,,,,,6.0,2.0,5.0,6.0,11.0,2.0,13,1.0,5.0,2.0,3.0,2.0,,1.0,3.0,1.0,1.0,5.0,1.0,1.0,,3.0,,4.0,,5.0,1.0,2.0,,1.0,3.0,,,3.0,3.0,7.0,60.0,,1.0,0.5,0.5,0.5,0.2,0.25,0.2,0.2,,0.5,0.25,,0.4166666666666667,0.29545454545454547,,0.4375,0.5,13.989637305699482,0.4,0.13953488372093023,0.05263157894736842,0.1388888888888889,0.13924050632911392,0.024096385542168676,0.0625,,0.07692307692307693,0.1,0.3,0.15625,,0.07692307692307693,1.0,0.4,0.25,0.3333333333333333,0.05,,,,0.05,,,,0.15,,,0.35,0.2857142857142857,0.2857142857142857,0.5,0.16666666666666666,1.0,0.5,0.3333333333333333,0.9,0.2857142857142857,0.4986075,,0.5236500000000001,0.09523809523809523,0.18181818181818182,,,0.5384615384615384,4.56,25.09,0.32786885245901637,,,,,,1.0,,,,,3.0,,,,,,3.0,,,0.3,0.25,,,,0.07142857142857142,,0.5,,,,,,,,,,,0.16666666666666666,,,2.0,1.0,,,1.0,,,,,True,,,,,,,
201935,1610612745,James Harden,James Harden,201935,HOU,6766.0,113,22.0,221,219,74.0,33.0,30,440,18.0,30.0,8.0,12.0,7.0,12.0,2.0,3.0,,2.0,9.0,29.0,3.0,10.0,27.0,45.0,9.0,31.0,33.0,114.0,237,,1.0,5.0,9.0,14.0,3.0,10.0,17.0,44.0,8.0,46.0,,27.0,,,29.0,9.0,13.0,9.0,22.0,5.0,4.0,12.0,1.0,,53.0,1.0,8.0,4.0,14.0,3.0,17,,4.0,3.0,1.0,13.0,,9.0,2.0,1.0,4.0,15.0,6.0,2.0,,7.0,,23.0,,37.0,5.0,12.0,4.0,4.0,,,,,,44.0,74.0,2.0,4.0,0.14814814814814814,0.14814814814814814,,0.2903225806451613,0.3,0.2903225806451613,0.6,,0.6428571428571429,0.5328947368421053,,0.5625,0.6333333333333333,0.625,0.6875,0.40789473684210525,42.0,0.8666666666666667,0.06153846153846154,0.023809523809523808,0.19047619047619047,0.11214953271028037,0.02912621359223301,0.03571428571428571,,0.1111111111111111,0.07407407407407407,,0.14285714285714285,0.42857142857142855,,,0.39473684210526316,0.6,0.72,0.15789473684210525,0.5833333333333334,0.6363636363636364,0.14285714285714285,0.039473684210526314,0.6666666666666666,0.6666666666666666,,0.02631578947368421,,,0.3815789473684211,0.3103448275862069,0.3103448275862069,,0.5,0.6666666666666666,0.4166666666666667,0.3,0.8026315789473685,0.3103448275862069,0.5011230263157894,0.5863,0.5150854166666666,0.18604651162790697,0.23076923076923078,0.11764705882352941,0.043859649122807015,0.38596491228070173,4.42,26.367741935483863,0.334841628959276,,1.0,,,,,,1.0,,1.0,6.0,1.0,2.0,2.0,,1.0,,,0.03225806451612903,0.13333333333333333,0.16666666666666666,,0.3333333333333333,0.03278688524590164,,0.02040816326530612,0.16666666666666666,,0.5,,,,,,0.5,,,,,5.0,,,0.08333333333333333,,0.08333333333333333,1.0,0.5,,,True,,,,,,,
203991,1610612745,Clint Capela,Clint Capela,203991,HOU,6893.0,115,-26.0,229,228,52.0,44.0,26,457,17.0,27.0,2.0,8.0,,1.0,,,,,,,,,17.0,28.0,,,8.0,42.0,274,3.0,8.0,8.0,2.0,9.0,,,4.0,8.0,28.0,6.0,,,4.0,,,,4.0,1.0,5.0,,1.0,1.0,3.0,,11.0,9.0,12.0,23.0,38.0,13.0,51,3.0,1.0,,1.0,1.0,,1.0,1.0,,,2.0,1.0,4.0,,6.0,,12.0,,16.0,2.0,6.0,,3.0,4.0,2.0,,4.0,3.0,8.0,52.0,1.0,2.0,0.8235294117647058,0.9333333333333333,,,,,0.6071428571428571,0.375,0.2222222222222222,0.6071428571428571,0.375,0.2222222222222222,0.6,0.4,0.3076923076923077,,14.122137404580153,0.5,0.3382352941176471,0.16666666666666666,0.3,0.32407407407407407,0.11016949152542373,0.17857142857142858,,0.28,0.4074074074074074,0.3125,0.2727272727272727,0.42857142857142855,0.3333333333333333,0.75,0.9642857142857143,0.6296296296296297,0.6538461538461539,0.03571428571428571,,,,,,,,,,,,,,,0.8888888888888888,0.25,,,0.9642857142857143,,0.5824357142857143,0.5875857142857143,0.5445555555555556,0.1875,0.1875,,0.19047619047619047,0.19047619047619047,1.6678571428571427,,0.22707423580786026,3.0,8.0,,,,,,,,,2.0,,4.0,3.0,1.0,,2.0,,,0.07142857142857142,0.037037037037037035,,0.3333333333333333,0.0625,0.21052631578947367,0.038461538461538464,0.8235294117647058,,1.0,0.375,,,,,,,,,,2.0,,,0.16666666666666666,,1.0,,,1.0,2.0,True,,,,,,,
2403,1610612745,Nene,Nene,2403,HOU,3910.0,65,6.0,136,138,58.0,41.0,13,274,8.0,11.0,4.0,5.0,,1.0,,,,,,,,,8.0,12.0,,,5.0,21.0,142,2.0,2.0,5.0,4.0,6.0,,,,8.0,14.0,2.0,,,2.0,,,,1.0,3.0,4.0,1.0,2.0,,,1.0,11.0,3.0,2.0,6.0,10.0,5.0,15,1.0,1.0,,1.0,1.0,1.0,,3.0,,1.0,4.0,2.0,7.0,1.0,12.0,,4.0,,6.0,2.0,4.0,,,3.0,1.0,,3.0,2.0,8.0,58.0,2.0,,0.875,1.0,,,,,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.75,1.25,0.6666666666666666,,12.162162162162163,0.25,0.11320754716981132,0.15,0.09523809523809523,0.10810810810810811,0.07936507936507936,0.08333333333333333,0.25,0.07692307692307693,0.16,0.06666666666666667,0.13333333333333333,,0.25,0.6666666666666666,0.9166666666666666,0.7272727272727273,0.7272727272727273,0.08333333333333333,,,,,,,,,,,,,,,0.8333333333333334,0.8,,,0.9166666666666666,,0.51235,0.53295,0.5123666666666666,0.2857142857142857,0.2857142857142857,,0.23809523809523808,0.38095238095238093,2.341666666666667,,0.4264705882352941,2.0,2.0,,,,,,,,,,,2.0,2.0,,2.0,2.0,,,,,,0.4,0.046511627906976744,0.25,0.05263157894736842,0.875,,1.0,1.0,0.5,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,
2772,1610612745,Trevor Ariza,Trevor Ariza,2772,HOU,5985.0,100,33.0,193,187,70.0,37.0,24,380,3.0,5.0,1.0,1.0,,,,,,3.0,4.0,13.0,,4.0,3.0,5.0,4.0,16.0,4.0,22.0,198,1.0,1.0,2.0,1.0,1.0,,5.0,2.0,4.0,6.0,,9.0,3.0,,,13.0,4.0,3.0,3.0,6.0,,3.0,2.0,1.0,,15.0,,5.0,4.0,10.0,2.0,12,,1.0,1.0,,2.0,,1.0,1.0,,1.0,3.0,2.0,2.0,1.0,8.0,,4.0,,4.0,,1.0,,1.0,,,,,,4.0,70.0,2.0,1.0,1.0,1.0,0.75,0.25,,0.25,0.6,1.0,1.0,0.42857142857142855,0.3333333333333333,0.16666666666666666,0.4782608695652174,0.3333333333333333,0.2857142857142857,0.7619047619047619,11.926605504587155,0.6666666666666666,0.06666666666666667,,0.1388888888888889,0.09375,0.021505376344086023,,,0.09523809523809523,0.05555555555555555,0.047619047619047616,0.13793103448275862,0.14285714285714285,,,0.23809523809523808,0.6,0.75,,,,,,,,,0.14285714285714285,,,0.6190476190476191,0.3076923076923077,0.3076923076923077,0.75,0.16666666666666666,1.0,0.6666666666666666,,1.0,0.3076923076923077,0.5695928571428571,,0.6280416666666667,0.045454545454545456,0.16666666666666666,,0.09090909090909091,0.18181818181818182,2.2399999999999998,25.01875,0.3626943005181347,1.0,1.0,,,,1.0,,2.0,,2.0,1.0,,2.0,1.0,,1.0,,,,0.2,0.2,,0.2,0.03389830508474576,,0.021739130434782608,1.0,,0.3333333333333333,1.0,1.0,,,,0.6666666666666666,,,0.16666666666666666,,,,,0.07692307692307693,,,,,,,True,,,,,,,
