EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FtPoints,SecondChanceFtPoints,PenaltyFtPoints,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,LostBallTurnovers,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,NonShootingPenaltyNonTakeFoulsDrawn,AtRimPctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,BadPassOutOfBoundsTurnovers,Offensive Fouls Drawn,NonShootingPenaltyNonTakeFouls,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,LostBallSteals,Loose Ball Fouls,3pt And 1 Free Throw Trips,SecondChanceFg3Pct,ShortMidRangePctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Corner3Assists,Travels,SecondChanceTurnovers,Charge Fouls,Blocked3s,BlockedArc3,ShortMidRangeAssists,BlockedLongMidRange,RecoveredBlocks,BlocksRecoveredPct,AtRimPctBlocked,SecondChanceAtRimPctAssisted,on,BlockingFoulsDrawn,BlockedShortMidRange,OffCorner3ReboundPct,LostBallOutOfBoundsTurnovers,HeaveAttempts,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Technical Free Throw Trips,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
101141,1610612755,Ersan Ilyasova,Ersan Ilyasova,101141,PHI,1816.0,30,9,64,63,32,30.0,11.0,127,3.0,7.0,3.0,5.0,2.0,4.0,1.0,3.0,2.0,2.0,2.0,8.0,1.0,5.0,6.0,12.0,2.0,8.0,18.0,70,5.0,8.0,10.0,4.0,6.0,1.0,5.0,11.0,2.0,10.0,6.0,8.0,8.0,2.0,2.0,2.0,1.0,5.0,2.0,4.0,6.0,3.0,13.0,8.0,21.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,5.0,11.0,32,0.16666666666666666,0.5,1.0,0.25,0.2,0.25,0.5,0.625,0.6666666666666666,0.45,0.625,0.5,0.45,0.625,0.5,0.4,0.25,0.16666666666666666,0.6666666666666666,0.25,28.205128205128204,0.5,0.75,0.6666666666666666,0.3333333333333333,0.2631578947368421,0.4,0.07692307692307693,0.35714285714285715,0.1875,0.25,0.2857142857142857,0.25,0.07692307692307693,0.1111111111111111,0.42857142857142855,1.0,0.42857142857142855,0.3333333333333333,0.25,0.35,0.42857142857142855,0.42857142857142855,0.15,0.3333333333333333,1.0,0.1,1.0,1.0,0.5,0.4,0.25,0.3333333333333333,1.0,0.625,0.6,0.36363636363636365,0.5,0.45454545454545453,0.2,0.75,0.25,0.5247025000000001,0.5884857142857144,0.5136590909090908,0.5555555555555556,0.6111111111111112,6.241666666666667,25.7625,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
101161,1610612755,Amir Johnson,Amir Johnson,101161,PHI,5626.0,94,19,201,193,89,56.0,33.0,394,9.0,16.0,3.0,7.0,4.0,7.0,2.0,5.0,,,,,,,11.0,21.0,,,26.0,215,4.0,8.0,9.0,6.0,11.0,,,14.0,10.0,12.0,,6.0,,,1.0,,3.0,11.0,,6.0,2.0,1.0,9.0,14.0,23.0,2.0,2.0,2.0,2.0,1.0,1.0,,3.0,2.0,5.0,,10.0,14.0,89,0.45454545454545453,0.625,,,,,0.5238095238095238,0.5,0.5454545454545454,0.5238095238095238,0.5,0.5454545454545454,0.5652173913043478,0.5,0.5833333333333334,,,0.047619047619047616,0.2,,10.833333333333334,0.6666666666666666,0.1111111111111111,,0.046511627906976744,0.171875,0.2,0.07692307692307693,0.1095890410958904,0.13592233009708737,0.10714285714285714,0.3157894736842105,0.11764705882352941,0.07692307692307693,,,0.14285714285714285,0.23076923076923078,,0.2222222222222222,0.7619047619047619,0.5625,0.5625,0.23809523809523808,0.4,0.5,,,,,,,,,0.875,0.42857142857142855,0.6363636363636364,0.5714285714285714,,,0.7619047619047619,,0.5672809523809523,0.5783428571428572,0.5291727272727272,0.34615384615384615,0.5384615384615384,2.5999999999999996,,0.4427860696517413,4.0,1.0,2.0,4.0,5.0,9.0,5.0,2.0,2.0,23.0,1.0,1.0,9.0,1.0,3.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5555555555555556,0.09090909090909091,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1626147,1610612755,Justin Anderson,Justin Anderson,1626147,PHI,234.0,4,3,9,9,9,2.0,1.0,18,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,1.0,,,,1.0,1.0,,,,,9,,,,,,,,,,,,,,,,,,,,,10.0,1.0,,,,,1.0,,0.25,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
200755,1610612755,JJ Redick,JJ Redick,200755,PHI,2509.0,42,20,90,85,54,33.0,15.0,175,2.0,3.0,,,2.0,2.0,,,2.0,5.0,2.0,9.0,,3.0,4.0,8.0,3.0,10.0,27.0,95,1.0,2.0,4.0,2.0,4.0,1.0,4.0,10.0,8.0,,9.0,,9.0,2.0,1.0,,,,,,,,,,,,1.0,1.0,2.0,1.0,,,2.0,1.0,4.0,,5.0,10.0,54,1.0,1.0,1.0,0.3,0.25,0.3,0.5,0.5,0.5,0.4722222222222222,0.25,0.4375,0.5869565217391305,0.4,0.5555555555555556,0.5555555555555556,,0.125,,,22.641509433962263,1.0,,,,,,,,,,,,,,,,,,,0.16666666666666666,0.6666666666666666,0.6666666666666666,,,,0.2777777777777778,0.4,0.5,1.0,0.5,0.2222222222222222,0.2222222222222222,1.0,,,0.25,1.0,0.375,,0.7222222222222222,0.2222222222222222,0.5220777777777779,0.42095000000000005,0.5287375,0.14814814814814814,0.37037037037037035,12.987499999999999,26.130000000000003,0.6,10.0,2.0,3.0,3.0,1.0,4.0,1.0,3.0,,9.0,1.0,,6.0,,,11.0,1.0,4.0,1.0,1.0,1.0,1.0,,1.0,0.22727272727272727,0.36363636363636365,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.2,0.05555555555555555,1.0,1.0,1.0,0.5,0.125,1.0,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
204456,1610612755,T.J. McConnell,T.J. McConnell,204456,PHI,670.0,11,7,22,21,16,14.0,4.0,43,1.0,1.0,,,1.0,1.0,1.0,2.0,,,,,,,2.0,3.0,,,6.0,21,,,2.0,2.0,2.0,,,6.0,,4.0,,,,,,,1.0,,,,2.0,,2.0,1.0,3.0,,1.0,1.0,,,1.0,,1.0,,,,1.0,6.0,16,,,,,,,0.6666666666666666,,1.0,0.6666666666666666,,1.0,0.75,1.0,1.0,,,,,,17.857142857142854,,,,0.15384615384615385,,,0.25,0.14285714285714285,0.08333333333333333,,,,0.25,0.2857142857142857,,,,,,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5,0.5,,,,,,,,,,,0.5,1.0,,,0.3333333333333333,,0.5062,,0.54355,0.3333333333333333,1.0,9.333333333333334,,0.7272727272727273,2.0,2.0,2.0,1.0,,1.0,,1.0,,2.0,,,2.0,,,2.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
201158,1610612755,Marco Belinelli,Marco Belinelli,201158,PHI,4793.0,80,26,170,162,78,48.0,27.0,332,1.0,1.0,,,,,1.0,3.0,4.0,12.0,10.0,19.0,5.0,9.0,6.0,16.0,10.0,19.0,50.0,179,,,3.0,2.0,6.0,5.0,9.0,27.0,12.0,,24.0,,19.0,10.0,,,,1.0,,3.0,1.0,,4.0,1.0,5.0,,3.0,2.0,2.0,1.0,,,2.0,,4.0,,6.0,27.0,78,1.0,1.0,0.8,0.5263157894736842,0.5555555555555556,0.5263157894736842,0.375,,0.3333333333333333,0.6,1.5,0.6333333333333333,0.6410256410256411,1.5,0.7105263157894737,0.5428571428571428,,,,,20.19704433497537,1.0,,,0.027777777777777776,0.018867924528301886,0.10714285714285714,,0.0625,0.011627906976744186,0.047619047619047616,,,,0.058823529411764705,,,0.041666666666666664,0.5,,0.02857142857142857,1.0,1.0,0.08571428571428572,0.3333333333333333,0.3333333333333333,0.34285714285714286,0.3333333333333333,0.3333333333333333,1.0,0.5428571428571428,0.5263157894736842,0.5263157894736842,0.8,,,,,0.6,0.5555555555555556,0.5714285714285714,0.5263157894736842,0.4685928571428572,0.55125,0.4715466666666667,0.06,0.54,16.412499999999998,26.410526315789475,0.4588235294117647,8.0,,8.0,1.0,2.0,3.0,2.0,,1.0,8.0,1.0,,8.0,,,10.0,,,3.0,,,,3.0,1.0,0.05555555555555555,,,,,,1.0,1.0,2.0,,,,,,1.0,,,0.1,,,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,
1627732,1610612755,Ben Simmons,Ben Simmons,1627732,PHI,4560.0,76,8,166,160,68,33.0,27.0,326,8.0,14.0,2.0,4.0,3.0,5.0,2.0,7.0,1.0,2.0,,,,,11.0,23.0,,,35.0,177,2.0,6.0,4.0,4.0,9.0,,,18.0,,22.0,,4.0,,,1.0,,1.0,4.0,,5.0,5.0,4.0,14.0,5.0,19.0,2.0,4.0,2.0,6.0,3.0,6.0,1.0,12.0,3.0,7.0,,13.0,18.0,68,,,,,,,0.4782608695652174,0.3333333333333333,0.4444444444444444,0.4782608695652174,0.3333333333333333,0.4444444444444444,0.5645161290322581,0.3333333333333333,0.6,,,0.043478260869565216,0.14285714285714285,,21.717171717171716,0.5,0.5714285714285714,,0.17857142857142858,0.07692307692307693,0.18518518518518517,0.029411764705882353,0.18181818181818182,0.05813953488372093,0.12,0.07692307692307693,,0.029411764705882353,0.25,,0.15384615384615385,0.21739130434782608,,0.18181818181818182,0.6086956521739131,0.5714285714285714,0.5714285714285714,0.30434782608695654,0.2857142857142857,0.3333333333333333,0.08695652173913043,0.5,0.5,,,,,,0.6666666666666666,0.5,0.5555555555555556,0.6,,,0.6086956521739131,,0.5248304347826087,0.4874,0.5867555555555555,0.11428571428571428,0.5142857142857142,4.413043478260869,,0.40963855421686746,13.0,,10.0,7.0,12.0,19.0,10.0,5.0,2.0,50.0,3.0,2.0,15.0,,,16.0,,5.0,3.0,1.0,1.0,2.0,3.0,,0.17857142857142858,0.17857142857142858,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,2.0,1.0,2.0,2.0,1.0,1.0,,,,,,,True,,,,,,,,,,,
203496,1610612755,Robert Covington,Robert Covington,203496,PHI,3940.0,66,-12,141,137,45,36.0,22.0,278,2.0,4.0,,,1.0,1.0,,2.0,,1.0,3.0,15.0,1.0,5.0,2.0,7.0,5.0,17.0,27.0,156,,,,1.0,1.0,1.0,5.0,8.0,2.0,2.0,9.0,,15.0,3.0,1.0,,,,,4.0,7.0,1.0,12.0,,12.0,,4.0,2.0,2.0,1.0,,,2.0,1.0,6.0,,8.0,8.0,45,0.5,0.5,0.6,0.29411764705882354,0.2,0.29411764705882354,0.2857142857142857,,1.0,0.3958333333333333,,0.4166666666666667,0.48214285714285715,,0.5,0.7083333333333334,,0.14285714285714285,0.5,,18.072289156626507,1.0,0.16666666666666666,,0.25,,0.19047619047619047,,0.22448979591836735,,,,,,0.1,0.6,0.23076923076923078,0.2,,,0.16666666666666666,0.5,0.5,0.08333333333333333,,,0.041666666666666664,,,,0.625,0.2,0.2,0.3333333333333333,,,0.16666666666666666,1.0,0.8333333333333334,0.2,0.875,0.2,0.5433520833333334,,0.5482083333333334,,0.2962962962962963,5.328571428571429,25.923529411764704,0.3191489361702128,8.0,,3.0,1.0,2.0,3.0,2.0,,,8.0,1.0,,7.0,,1.0,10.0,,1.0,1.0,2.0,1.0,2.0,1.0,0.5,0.1111111111111111,0.125,2.0,2.0,,,1.0,1.0,2.0,,0.08333333333333333,1.0,1.0,1.0,1.0,,,0.10526315789473684,,2.0,,,,6.0,2.0,,,,,,,,,,,,,1.0,1.0,1.0,0.5,,,True,,,,,,,,,,,
1628365,1610612755,Markelle Fultz,Markelle Fultz,1628365,PHI,453.0,8,4,15,14,7,11.0,4.0,29,,,,,,,1.0,2.0,,,,,,,1.0,2.0,,,4.0,19,,,,,,,,2.0,,2.0,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,2.0,7,,,,,,,0.5,,,0.5,,,0.6666666666666666,,1.0,,,,,,15.0,,,,0.3333333333333333,,,,0.2,,,,,,1.0,,,,,,,,,1.0,0.5,0.5,,,,,,,,,,,,,,,,,0.3983,,,,0.5,6.85,,0.4666666666666667,2.0,,2.0,1.0,1.0,2.0,1.0,,1.0,5.0,,,1.0,,,2.0,,1.0,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
203967,1610612755,Dario Saric,Dario Saric,203967,PHI,3529.0,59,11,127,121,47,17.0,21.0,248,4.0,12.0,3.0,5.0,1.0,4.0,1.0,4.0,,4.0,9.0,15.0,4.0,5.0,5.0,20.0,9.0,15.0,41.0,134,3.0,5.0,9.0,2.0,10.0,4.0,5.0,18.0,4.0,6.0,27.0,2.0,15.0,9.0,6.0,,2.0,3.0,1.0,6.0,4.0,,10.0,6.0,16.0,2.0,1.0,,4.0,2.0,1.0,,5.0,2.0,2.0,,4.0,18.0,47,0.4,0.5,1.0,0.6,0.8,0.6,0.25,0.6,0.2,0.5285714285714286,0.75,0.5333333333333333,0.5540540540540541,0.75,0.5625,0.42857142857142855,,0.3,0.5,,27.81456953642384,0.8,,0.2,0.18181818181818182,0.07142857142857142,0.3157894736842105,0.08695652173913043,0.24390243902439024,0.07692307692307693,0.16666666666666666,,,0.08695652173913043,0.1111111111111111,,0.2727272727272727,0.2777777777777778,1.0,0.13333333333333333,0.34285714285714286,0.3333333333333333,0.5,0.11428571428571428,0.25,0.5,0.11428571428571428,,,,0.42857142857142855,0.6,0.6,1.0,0.8333333333333334,0.6,0.26666666666666666,0.25,0.3333333333333333,0.8,0.7714285714285715,0.6,0.5070657142857142,0.5218,0.48046,0.21951219512195122,0.43902439024390244,6.2299999999999995,25.84,0.3700787401574803,4.0,,2.0,1.0,2.0,3.0,1.0,,1.0,8.0,2.0,,5.0,1.0,,4.0,,1.0,1.0,,,,1.0,0.5,0.027777777777777776,0.047619047619047616,,,,,1.0,1.0,,,,,,,0.16666666666666666,,,,,,1.0,1.0,1.0,,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,0.3333333333333333,0.3333333333333333,True,,,,,,,,,,,
