EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PenaltyFg3Pct,OffLongMidRangeReboundPct,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceAtRimFGA,SecondChanceFG2A,Arc3Assists,FTDefRebounds,DefFTReboundPct,OffAtRimReboundPct,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,SecondChanceArc3FGA,FtPoints,SecondChanceFG3A,PenaltyFtPoints,Offensive Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceArc3Frequency,SecondChanceAtRimFGM,ShortMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFtPoints,SecondChancePoints,PtsAssisted2s,PtsPutbacks,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,BlockingFouls,Loose Ball Fouls,2pt And 1 Free Throw Trips,BlockedShortMidRange,DefensiveGoaltends,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctBlocked,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,SecondChancePointsPct,Charge Fouls,PenaltyCorner3FGM,OffCorner3ReboundPct,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SelfOReb,Travels,Technical Free Throw Trips,SelfORebPct,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,Loose Ball Fouls Drawn,on,Fg3aBlocked,StepOutOfBoundsTurnovers,FG3APctBlocked,Corner3PctBlocked,Charge Fouls Drawn,ShortMidRangeAssists,Offensive Fouls,ShortMidRangePctAssisted
101109,1610612760,Raymond Felton,Raymond Felton,101109,OKC,3660.0,61,10,115,115,31.0,32.0,13.0,230,4.0,6.0,2.0,2.0,3.0,1.0,7.0,2.0,3.0,2.0,5.0,5.0,16.0,4.0,8.0,22.0,126,2.0,6.0,4.0,10.0,9.0,3.0,5.0,2.0,1.0,7.0,2.0,9.0,2.0,5.0,2.0,20.0,1.0,1.0,4.0,4.0,8.0,2.0,10.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,31.0,0.75,0.5,0.5,0.3125,0.3333333333333333,0.4583333333333333,0.3333333333333333,0.44,0.3333333333333333,0.3333333333333333,0.0625,0.16666666666666666,21.052631578947366,0.6666666666666666,0.13793103448275862,0.027777777777777776,0.125,0.04,0.13114754098360656,0.03278688524590164,0.07692307692307693,0.05,0.05555555555555555,0.25,0.3333333333333333,0.13043478260869565,0.1111111111111111,1.0,0.25,0.6666666666666666,0.8,0.125,0.2916666666666667,0.14285714285714285,0.14285714285714285,0.125,0.6666666666666666,0.6666666666666666,1.0,0.20833333333333334,0.4,0.4,0.5,0.3333333333333333,1.0,0.5833333333333334,0.4,0.47232083333333325,0.4193166666666666,0.04,0.058823529411764705,0.18181818181818182,9.86875,24.3375,0.26956521739130435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1628390,1610612760,Terrance Ferguson,Terrance Ferguson,1628390,OKC,325.0,5,12,11,11,7.0,3.0,1.0,22,,,,,,,,,,1.0,1.0,,,1.0,1.0,3.0,10,,,3.0,,3.0,,1.0,1.0,,1.0,,1.0,,1.0,,2.0,,1.0,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,3.0,7.0,1.0,1.0,1.0,,,1.5,1.5,1.5,1.5,1.0,,,8.333333333333334,,,0.5,,,,0.5,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,0.5019,0.5019,,,1.0,,26.3,0.6363636363636364,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
202335,1610612760,Patrick Patterson,Patrick Patterson,202335,OKC,1608.0,27,-6,50,51,4.0,2.0,2.0,101,,1.0,,,,,,,1.0,,,,1.0,,1.0,,60,,,,,,,,,,,2.0,2.0,,,,6.0,,1.0,2.0,2.0,6.0,1.0,7.0,,,,,,,,,,,1.0,1.0,,,,,,,,,4.0,,,,,,,,,,0.5,,,3.846153846153846,,0.2857142857142857,0.07142857142857142,0.15384615384615385,,0.2,0.041666666666666664,,,0.4,,,,0.3333333333333333,,0.5,,,,,,,0.5,,,,,,,,,,1.0,,0.6044499999999999,,,,,0.7,22.8,0.08,,,,,,,,,1.0,1.0,2.0,2.0,0.4,0.125,1.0,0.6305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
203518,1610612760,Alex Abrines,Alex Abrines,203518,OKC,4792.0,80,25,154,155,55.0,48.0,20.0,309,,2.0,,1.0,,1.0,3.0,2.0,2.0,2.0,6.0,1.0,5.0,4.0,8.0,16.0,160,1.0,3.0,10.0,2.0,12.0,,6.0,2.0,1.0,,2.0,2.0,,,,6.0,1.0,2.0,7.0,2.0,11.0,3.0,14.0,4.0,2.0,2.0,,,,,,,,4.0,7.0,2.0,2.0,,1.0,1.0,1.0,,10.0,55.0,1.0,0.5,0.5,0.2,0.3333333333333333,0.5384615384615384,0.6666666666666666,0.5714285714285714,0.7142857142857143,0.6153846153846154,0.2,0.5,8.092485549132949,,0.06060606060606061,0.046511627906976744,0.16279069767441862,0.041666666666666664,0.11842105263157894,0.04477611940298507,0.05555555555555555,0.043478260869565216,0.058823529411764705,,0.14285714285714285,0.2413793103448276,,,0.15384615384615385,,,,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.15384615384615385,1.0,1.0,1.0,0.46153846153846156,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,,0.7692307692307693,0.3333333333333333,0.48477692307692305,0.4271500000000001,,,0.625,12.099999999999998,25.075,0.35714285714285715,2.0,3.0,2.0,3.0,0.6666666666666666,,0.5,0.6666666666666666,,,2.0,2.0,0.2222222222222222,0.08333333333333333,,0.543,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
203924,1610612760,Jerami Grant,Jerami Grant,203924,OKC,7961.0,133,29,262,263,100.0,86.0,35.0,525,15.0,21.0,5.0,5.0,6.0,,,1.0,5.0,1.0,3.0,16.0,27.0,2.0,8.0,43.0,262,5.0,7.0,10.0,12.0,6.0,,3.0,1.0,6.0,1.0,5.0,6.0,3.0,1.0,,17.0,2.0,6.0,8.0,4.0,12.0,8.0,20.0,4.0,4.0,,4.0,,1.0,2.0,3.0,6.0,2.0,13.0,15.0,6.0,11.0,6.0,3.0,1.0,3.0,3.0,10.0,100.0,1.0,0.25,0.25,0.5925925925925926,0.7142857142857143,0.5428571428571428,0.625,0.5375,0.5555555555555556,0.22857142857142856,0.2222222222222222,0.14285714285714285,15.181518151815183,0.6666666666666666,0.06153846153846154,0.07142857142857142,0.11594202898550725,0.038461538461538464,0.08955223880597014,0.058823529411764705,0.1,0.046511627906976744,0.06060606060606061,0.05555555555555555,0.07142857142857142,0.1346153846153846,0.058823529411764705,1.0,0.6,0.7142857142857143,0.8333333333333334,0.17142857142857143,,,,0.14285714285714285,0.2,0.2,1.0,0.08571428571428572,0.3333333333333333,0.3333333333333333,1.0,0.625,1.0,0.8285714285714286,0.3333333333333333,0.5778457142857143,0.5858375,0.15,0.1875,0.23255813953488372,2.425925925925926,23.612500000000004,0.3816793893129771,,,,1.0,,,,,4.0,4.0,2.0,,,0.1,0.8,0.5694333333333333,,5.0,1.0,,,,,,,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,11.0,20.0,4.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,0.625,0.7142857142857143,1.0,0.75,0.9,0.9166666666666666,0.5,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.75,0.2,1.0,1.0,0.125,0.2558139534883721,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
2546,1610612760,Carmelo Anthony,Carmelo Anthony,2546,OKC,3038.0,51,-6,103,106,48.0,49.0,11.0,209,1.0,3.0,,1.0,5.0,,1.0,,,2.0,10.0,3.0,9.0,2.0,10.0,14.0,100,1.0,4.0,4.0,6.0,3.0,3.0,10.0,2.0,,,,,,,,,,1.0,2.0,5.0,7.0,1.0,8.0,2.0,,2.0,,1.0,,2.0,,2.0,2.0,3.0,5.0,3.0,2.0,1.0,,,,,4.0,48.0,0.5,0.2,0.2,0.3333333333333333,0.25,0.3157894736842105,0.1111111111111111,0.35,0.2,0.5263157894736842,,,18.803418803418804,,0.16129032258064516,0.029411764705882353,0.07407407407407407,,0.1206896551724138,0.017857142857142856,0.07692307692307693,,0.13333333333333333,0.14285714285714285,0.2222222222222222,0.043478260869565216,0.25,,0.15789473684210525,0.3333333333333333,0.3333333333333333,0.2631578947368421,0.05263157894736842,,,,,,,0.5263157894736842,0.2,0.2,0.5,0.1111111111111111,,0.6842105263157895,0.2,0.49687631578947367,0.5190555555555556,0.05,0.1,0.2857142857142857,7.377777777777778,25.48,0.46601941747572817,,5.0,,5.0,,,0.5555555555555556,,,1.0,,,,,,0.5194,,2.0,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.4,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
201147,1610612760,Corey Brewer,Corey Brewer,201147,OKC,1987.0,33,-2,70,72,35.0,36.0,9.0,142,2.0,3.0,,1.0,,,,1.0,3.0,,,2.0,3.0,1.0,3.0,7.0,70,,1.0,3.0,2.0,3.0,,,,,1.0,,1.0,,1.0,,2.0,1.0,,3.0,1.0,5.0,1.0,6.0,3.0,2.0,1.0,,,,,,,,1.0,2.0,,,,2.0,1.0,2.0,,3.0,35.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,,0.5833333333333334,0.5,0.5833333333333334,0.5,0.5,,,7.692307692307692,,0.05263157894736842,,0.1875,0.07692307692307693,0.11428571428571428,0.02702702702702703,,,,0.2,,0.23076923076923078,,,0.5,0.6666666666666666,0.6666666666666666,,,,,0.5,0.3333333333333333,0.3333333333333333,1.0,,,,,0.3333333333333333,,1.0,,0.5957916666666666,0.5438999999999999,,,0.42857142857142855,2.6999999999999997,23.03333333333333,0.5,,,1.0,2.0,0.5,,,,1.0,1.0,,1.0,0.5,,1.0,,,,,,,,1.0,,,1.0,,,,2.0,1.0,,,2.0,2.0,2.0,,,,,,1.0,,0.5,1.0,,1.0,1.0,1.0,,0.5,,,1.0,,,,0.6666666666666666,0.2857142857142857,,1.0,0.2,0.5,,,,,,,,,,,,,,,,,True,,,,,,,,
201566,1610612760,Russell Westbrook,Russell Westbrook,201566,OKC,4977.0,83,16,168,168,69.0,60.0,28.0,336,10.0,16.0,5.0,7.0,12.0,8.0,16.0,1.0,2.0,8.0,23.0,19.0,44.0,9.0,25.0,81.0,158,9.0,16.0,33.0,34.0,15.0,12.0,23.0,8.0,4.0,10.0,3.0,13.0,1.0,10.0,,29.0,2.0,4.0,13.0,10.0,26.0,6.0,32.0,6.0,5.0,1.0,9.0,1.0,7.0,2.0,2.0,11.0,6.0,3.0,6.0,16.0,20.0,9.0,,,,,33.0,69.0,0.5555555555555556,0.36,0.36,0.4318181818181818,0.5625,0.47101449275362317,0.48,0.5128205128205128,0.55,0.36231884057971014,0.09090909090909091,0.0625,44.05940594059406,0.8181818181818182,0.22727272727272727,0.06451612903225806,0.3023255813953488,0.05405405405405406,0.26436781609195403,0.06060606060606061,,0.03333333333333333,0.15789473684210525,0.14285714285714285,0.45454545454545453,0.29411764705882354,0.3333333333333333,,0.2318840579710145,0.625,0.6666666666666666,0.17391304347826086,0.2318840579710145,0.5,0.5,0.028985507246376812,0.5,0.5,1.0,0.3333333333333333,0.34782608695652173,0.34782608695652173,0.5,0.28,0.7142857142857143,0.5942028985507246,0.34782608695652173,0.5023166666666666,0.53846,0.11688311688311688,0.17307692307692307,0.4074074074074074,9.399999999999999,25.780000000000005,0.4107142857142857,2.0,8.0,2.0,9.0,0.2222222222222222,0.11764705882352941,0.32,0.25,4.0,8.0,2.0,3.0,0.5,0.08333333333333333,0.25,0.46994615384615385,8.0,16.0,8.0,9.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,,,1.0,6.0,2.0,,18.0,4.0,2.0,,2.0,,,1.0,,,0.10526315789473684,0.1111111111111111,0.25,0.75,0.5625,0.5625,0.25,0.1,0.08333333333333333,0.1111111111111111,0.5,,,,0.04,0.2222222222222222,,,0.14285714285714285,,2.0,1.0,1.0,1.0,0.02702702702702703,0.125,0.5,0.25,1.0,,,,,,,,True,,,,,,,,
203500,1610612760,Steven Adams,Steven Adams,203500,OKC,3841.0,64,26,127,124,52.0,34.0,24.0,251,7.0,7.0,1.0,1.0,6.0,,,,,,,9.0,13.0,,,19.0,124,2.0,4.0,4.0,4.0,,,,,,1.0,1.0,2.0,,,1.0,5.0,2.0,4.0,3.0,6.0,9.0,6.0,15.0,,,,1.0,,,,1.0,1.0,,4.0,5.0,2.0,1.0,,1.0,,1.0,1.0,4.0,52.0,,,,0.6923076923076923,0.5,0.6923076923076923,0.5,0.6785714285714286,0.5,,,,9.032258064516128,1.0,0.1875,0.09090909090909091,0.08571428571428572,0.08,0.13432835820895522,0.08695652173913043,0.06666666666666667,0.045454545454545456,0.25,0.2,,0.07142857142857142,0.14285714285714285,1.0,0.5384615384615384,1.0,1.0,0.46153846153846156,,,,,,,,,,,,0.25,1.0,0.5384615384615384,,0.534776923076923,0.49694999999999995,,,0.21052631578947367,4.323076923076923,,0.4094488188976378,,,,,,,,,1.0,1.0,1.0,,,0.23076923076923078,1.0,0.6008,,1.0,,,,1.0,,,,1.0,2.0,,,,1.0,,1.0,3.0,14.0,,,1.0,,,,1.0,,0.7777777777777778,0.7777777777777778,,1.0,1.0,0.75,,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,0.15789473684210525,,,0.3333333333333333,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,
202331,1610612760,Paul George,Paul George,202331,OKC,6633.0,111,32,216,216,76.0,70.0,25.0,432,9.0,19.0,6.0,11.0,7.0,7.0,14.0,,,9.0,23.0,19.0,40.0,9.0,23.0,85.0,207,8.0,18.0,36.0,32.0,3.0,24.0,21.0,9.0,3.0,3.0,3.0,6.0,1.0,3.0,,15.0,2.0,1.0,7.0,8.0,15.0,3.0,18.0,3.0,3.0,,6.0,3.0,4.0,4.0,2.0,10.0,3.0,2.0,6.0,21.0,21.0,8.0,2.0,2.0,2.0,1.0,36.0,76.0,0.1111111111111111,0.391304347826087,0.42857142857142855,0.475,0.4444444444444444,0.5158730158730159,0.5,0.5902777777777778,0.5625,0.36507936507936506,0.075,0.10526315789473684,33.064516129032256,0.6,0.14035087719298245,0.015625,0.1206896551724138,0.04081632653061224,0.13043478260869565,0.02654867256637168,,0.05,0.12903225806451613,0.07142857142857142,0.25,0.11904761904761904,0.125,0.5,0.30158730158730157,0.47368421052631576,0.5294117647058824,0.1111111111111111,0.2222222222222222,0.5,0.5384615384615384,,,,,0.36507936507936506,0.391304347826087,0.391304347826087,0.1111111111111111,0.39285714285714285,0.5454545454545454,0.6666666666666666,0.42857142857142855,0.4926975,0.494016,0.13043478260869565,0.17391304347826086,0.4235294117647059,8.38,29.460869565217397,0.35185185185185186,4.0,10.0,4.0,10.0,0.4,,0.35714285714285715,0.4,2.0,4.0,2.0,,,0.03571428571428571,0.4,0.5798,1.0,20.0,1.0,8.0,,3.0,,2.0,0.2,1.0,3.0,,,,3.0,,,6.0,6.0,4.0,1.0,2.0,1.0,,2.0,,,0.15789473684210525,0.17647058823529413,,0.75,0.6,0.6,,0.1111111111111111,0.42857142857142855,0.42857142857142855,0.5,,,,,0.07058823529411765,,,,,,,,,,0.2857142857142857,,,,2.0,2.0,1.0,1.0,0.07142857142857142,0.043478260869565216,,True,,,,,,,,
