EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,Fg2aBlocked,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,FTDefRebounds,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked3s,BlockedArc3,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG3APctBlocked,AtRimPctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,LongMidRangeFGM,Corner3FGM,PenaltyArc3FGM,PenaltyFG3M,PenaltyFtPoints,HeaveAttempts,LostBallTurnovers,SecondChanceTurnovers,Charge Fouls Drawn,Offensive Fouls Drawn,BlockedShortMidRange,PenaltyFg3Pct,OffArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyArc3Accuracy,SecondChanceCorner3FGA,SelfOReb,BlockingFouls,Loose Ball Fouls Drawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedLongMidRange,NonShootingPenaltyNonTakeFoulsDrawn,SelfORebPct,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGA,HeaveMakes,Travels,LongMidRangePctBlocked,PenaltyCorner3Frequency,SecondChanceFtPoints,Charge Fouls,BlockingFoulsDrawn,Defensive 3 Seconds Violations,OffShortMidRangeReboundPct,Technical Free Throw Trips,PenaltyCorner3FGM,PenaltyCorner3Accuracy,on,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3PctBlocked,FTOffRebounds,OffFTReboundPct,BlockedCorner3,DefensiveGoaltends
1627767,1610612740,Cheick Diallo,Cheick Diallo,1627767,NOP,1945.0,32,-11,69,69,25.0,39,3.0,138,3.0,3.0,1.0,4.0,4.0,7.0,8.0,78,1.0,3.0,2.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,6.0,1.0,1.0,1.0,1.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,25.0,2.0,1.0,1.0,0.5714285714285714,0.3333333333333333,0.5714285714285714,0.3333333333333333,0.5714285714285714,0.3333333333333333,0.14285714285714285,0.25,11.11111111111111,0.1,0.13333333333333333,0.1111111111111111,0.10526315789473684,0.06896551724137931,0.6666666666666666,0.4,0.13333333333333333,1.0,0.42857142857142855,1.0,1.0,1.0,0.5714285714285714,0.25,0.3333333333333333,1.0,0.42857142857142855,0.4578714285714286,0.4094,0.25,6.528571428571429,0.36231884057971014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
200765,1610612740,Rajon Rondo,Rajon Rondo,200765,NOP,4428.0,74,4,159,158,30.0,48,12.0,317,7.0,13.0,1.0,4.0,8.0,23.0,28.0,174,1.0,2.0,2.0,10.0,2.0,1.0,10.0,6.0,18.0,2.0,20.0,6.0,2.0,3.0,7.0,3.0,5.0,,,,,2.0,2.0,2.0,30.0,,0.625,0.7142857142857143,0.34782608695652173,0.5,0.44642857142857145,0.3333333333333333,0.4666666666666667,0.3333333333333333,0.08695652173913043,,21.511627906976745,0.1935483870967742,0.02040816326530612,0.2857142857142857,0.24242424242424243,0.028985507246376812,,0.08333333333333333,0.23076923076923078,1.0,0.4642857142857143,0.5384615384615384,0.6363636363636364,0.5714285714285714,0.14285714285714285,0.25,0.25,1.0,0.6428571428571429,0.5085196428571429,0.48278333333333334,0.07142857142857142,7.178260869565216,0.18867924528301888,2.0,2.0,1.0,1.0,6.0,1.0,3.0,4.0,1.0,2.0,1.0,3.0,5.0,3.0,2.0,2.0,1.0,2.0,7.0,1.0,6.0,6.0,3.0,2.0,4.0,3.0,1.0,20.0,12.0,32.0,10.0,2.0,11.0,5.0,4.0,76.0,1.0,2.0,4.0,4.0,2.0,4.0,1.0,3.0,4.0,5.0,1.0,3.0,2.0,2.0,0.6666666666666666,0.6,0.5,0.6,1.0,0.875,0.875,0.17857142857142858,0.2,0.15384615384615385,0.25,0.5714285714285714,0.6666666666666666,0.05,0.058823529411764705,0.125,0.1,0.4444444444444444,0.4444444444444444,0.21428571428571427,0.03571428571428571,0.14285714285714285,0.75,1.0,0.6666666666666666,0.5,1.0,0.5,0.5,1.0,0.3333333333333333,1.0,0.3333333333333333,0.75,0.5553166666666667,0.1,0.12,0.25,25.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
201950,1610612740,Jrue Holiday,Jrue Holiday,201950,NOP,5870.0,98,6,206,208,56.0,85,15.0,414,17.0,22.0,2.0,7.0,23.0,37.0,68.0,227,3.0,9.0,13.0,8.0,1.0,,6.0,5.0,12.0,1.0,13.0,1.0,,3.0,10.0,2.0,5.0,,,1.0,,1.0,,13.0,56.0,1.0,0.17391304347826086,0.17391304347826086,0.6216216216216216,0.3333333333333333,0.5545454545454546,0.3,0.5862068965517241,0.38235294117647056,0.02702702702702703,,30.493273542600896,0.0847457627118644,,0.13636363636363635,0.10679611650485436,0.011111111111111112,,0.07142857142857142,0.13157894736842105,,0.4,0.7727272727272727,0.8095238095238095,0.23529411764705882,0.12727272727272726,0.2857142857142857,0.2857142857142857,,0.7272727272727273,0.5253481481481481,0.4798321428571429,0.19117647058823528,6.197297297297298,0.27184466019417475,,,2.0,3.0,8.0,2.0,4.0,16.0,,,6.0,5.0,18.0,7.0,,,,,,6.0,38.0,12.0,3.0,,15.0,4.0,,13.0,6.0,19.0,4.0,2.0,8.0,5.0,,44.0,1.0,1.0,1.0,7.0,2.0,3.0,1.0,1.0,7.0,7.0,1.0,4.0,,,0.8,0.2777777777777778,,0.29411764705882354,,,,0.32727272727272727,,0.045454545454545456,,0.7,1.0,0.024390243902439025,,,,0.17647058823529413,0.16666666666666666,0.14545454545454545,0.03636363636363636,0.2909090909090909,0.25,0.25,0.75,,,,,,0.2,0.6666666666666666,0.4,0.26666666666666666,,0.06896551724137931,0.1,,27.71111111111111,4.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.030303030303030304,0.5,0.5,0.5,0.5,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
202703,1610612740,Nikola Mirotic,Nikola Mirotic,202703,NOP,4678.0,78,1,161,161,30.0,40,10.0,322,11.0,13.0,1.0,4.0,16.0,23.0,52.0,183,3.0,4.0,14.0,28.0,1.0,1.0,10.0,7.0,17.0,1.0,18.0,5.0,3.0,,4.0,2.0,4.0,1.0,,4.0,,4.0,3.0,14.0,30.0,1.0,0.875,0.875,0.6956521739130435,0.75,0.6111111111111112,0.75,0.6666666666666666,0.7777777777777778,0.043478260869565216,,24.71264367816092,0.1891891891891892,0.024390243902439025,0.2564102564102564,0.2236842105263158,0.013888888888888888,0.1,0.18181818181818182,0.2647058823529412,0.75,0.3611111111111111,0.8461538461538461,0.9166666666666666,0.9090909090909091,0.1111111111111111,0.25,0.25,1.0,0.7222222222222222,0.5019728571428571,0.44047142857142857,0.2692307692307692,7.365217391304347,0.18633540372670807,1.0,1.0,1.0,2.0,6.0,2.0,3.0,11.0,1.0,1.0,4.0,4.0,13.0,8.0,1.0,1.0,1.0,2.0,5.0,4.0,4.0,12.0,,,10.0,3.0,,1.0,3.0,4.0,3.0,,,1.0,,11.0,,,2.0,4.0,,3.0,,,11.0,8.0,1.0,2.0,,,1.0,0.3076923076923077,0.5,0.3333333333333333,1.0,0.8333333333333334,0.8333333333333334,0.3611111111111111,,0.07692307692307693,,1.0,,,,,0.15384615384615385,0.23076923076923078,0.2,0.16666666666666666,0.05555555555555555,0.3055555555555556,0.2727272727272727,0.2727272727272727,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.25,0.5,0.5,0.3,0.6191,0.07894736842105263,0.08333333333333333,0.09615384615384616,27.907692307692308,4.0,1.0,2.0,2.0,2.0,1.0,1.0,,,1.0,3.0,0.5,,0.6666666666666666,0.6666666666666666,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07142857142857142,0.75,1.0,0.3333333333333333,0.07142857142857142,,,,,,,,,,,,,,True,,,,,,,,
203121,1610612740,Darius Miller,Darius Miller,203121,NOP,9741.0,162,4,344,345,85.0,126,24.0,689,,1.0,4.0,6.0,5.0,10.0,43.0,374,,,11.0,10.0,1.0,,10.0,7.0,18.0,2.0,20.0,5.0,2.0,2.0,6.0,5.0,10.0,1.0,,,,,,11.0,85.0,1.0,1.0,1.0,0.5,,0.5441176470588235,0.6,0.5972222222222222,0.7857142857142857,0.1,,11.320754716981131,0.07954545454545454,,0.13157894736842105,0.10365853658536585,0.013245033112582781,,,0.14285714285714285,,0.029411764705882353,,,,0.17647058823529413,0.6666666666666666,0.6666666666666666,1.0,0.7352941176470589,0.5144242424242425,0.54345,0.2558139534883721,11.529999999999998,0.24709302325581395,,,,,3.0,3.0,9.0,21.0,,2.0,4.0,9.0,24.0,6.0,,1.0,,2.0,,5.0,,21.0,6.0,,19.0,8.0,1.0,9.0,2.0,11.0,1.0,1.0,3.0,5.0,1.0,24.0,2.0,1.0,3.0,4.0,1.0,3.0,,,5.0,6.0,1.0,1.0,,,0.7777777777777778,0.375,,0.34782608695652173,,,,0.7058823529411765,0.041666666666666664,,0.047619047619047616,0.6666666666666666,0.14285714285714285,0.031746031746031744,,,0.19230769230769232,0.07407407407407407,0.07692307692307693,0.08823529411764706,0.08823529411764706,0.6176470588235294,0.42857142857142855,0.45,0.7777777777777778,,,0.6666666666666666,,,,,0.8,0.42105263157894735,0.5041666666666667,0.05714285714285714,0.1,,27.312500000000004,1.0,,2.0,2.0,5.0,1.0,1.0,1.0,,,,0.4,0.04081632653061224,0.3333333333333333,0.5,,,,0.5,,,,,1.0,1.0,,1.0,,1.0,,,0.04,1.0,1.0,1.0,0.3333333333333333,0.2,,,,,,,,,True,,,,,,,,
203076,1610612740,Anthony Davis,Anthony Davis,203076,NOP,6490.0,108,1,234,230,60.0,81,17.0,464,14.0,18.0,7.0,19.0,26.0,46.0,79.0,254,6.0,10.0,27.0,40.0,1.0,6.0,12.0,21.0,33.0,7.0,40.0,4.0,3.0,4.0,4.0,3.0,9.0,,1.0,7.0,2.0,7.0,6.0,27.0,60.0,,0.7692307692307693,0.9523809523809523,0.5652173913043478,0.6,0.5471698113207547,0.5454545454545454,0.6171875,0.675,0.021739130434782608,,26.984126984126984,0.38181818181818183,0.09090909090909091,0.24,0.3142857142857143,0.07,0.11764705882352941,0.37037037037037035,0.24390243902439024,0.8571428571428571,0.33962264150943394,0.7777777777777778,0.8235294117647058,0.6428571428571429,0.3584905660377358,0.3684210526315789,0.3684210526315789,1.0,0.4716981132075472,0.49895000000000006,0.48267727272727273,0.34177215189873417,7.886956521739131,0.2564102564102564,5.0,7.0,3.0,3.0,9.0,1.0,2.0,6.0,,,1.0,2.0,7.0,21.0,6.0,8.0,,,14.0,1.0,12.0,6.0,,10.0,6.0,2.0,,6.0,2.0,8.0,2.0,,5.0,,1.0,18.0,1.0,,1.0,,,,1.0,1.0,26.0,24.0,2.0,6.0,,,1.0,0.2857142857142857,,0.2857142857142857,0.75,0.75,0.7777777777777778,0.1320754716981132,,0.05555555555555555,,,,0.029411764705882353,0.043478260869565216,,0.35714285714285715,0.42857142857142855,0.2222222222222222,0.16981132075471697,0.018867924528301886,0.11320754716981132,0.3333333333333333,0.3333333333333333,1.0,0.875,0.7142857142857143,,,,0.2727272727272727,1.0,0.09090909090909091,0.3333333333333333,0.5620285714285714,0.10526315789473684,0.12,0.17721518987341772,26.099999999999998,5.0,,,,15.0,,,1.0,,,4.0,,0.04,0.5555555555555556,0.5555555555555556,,,,,,,,3.0,,7.0,1.0,7.0,,0.8,,,,,,,,,2.0,2.0,1.0,1.0,0.11538461538461539,,,,True,,,,,,,,
203546,1610612740,Ian Clark,Ian Clark,203546,NOP,7045.0,117,9,251,249,70.0,95,18.0,500,4.0,5.0,4.0,10.0,9.0,24.0,43.0,264,2.0,4.0,12.0,8.0,4.0,,3.0,3.0,7.0,1.0,8.0,5.0,1.0,1.0,7.0,6.0,12.0,1.0,,1.0,1.0,1.0,,12.0,70.0,3.0,0.4444444444444444,0.4444444444444444,0.375,0.5,0.4642857142857143,0.45454545454545453,0.4883720930232558,0.5,0.16666666666666666,0.2,18.45018450184502,0.046875,,0.05555555555555555,0.05084745762711865,0.008771929824561403,,0.04,0.021739130434782608,,0.11904761904761904,0.8,0.8,0.5,0.23809523809523808,0.4,0.5,0.5,0.5476190476190477,0.478275,0.5343045454545454,0.27906976744186046,11.545833333333333,0.2788844621513944,,,1.0,1.0,9.0,5.0,6.0,13.0,1.0,1.0,5.0,7.0,18.0,4.0,,2.0,1.0,1.0,3.0,7.0,10.0,18.0,3.0,,13.0,6.0,,7.0,3.0,10.0,3.0,,3.0,1.0,3.0,23.0,1.0,1.0,4.0,6.0,1.0,4.0,,,7.0,4.0,1.0,1.0,,,0.8571428571428571,0.3888888888888889,1.0,0.3888888888888889,,0.5,0.5,0.42857142857142855,,,,0.8571428571428571,0.14285714285714285,0.0196078431372549,,,0.05555555555555555,0.047619047619047616,0.25,0.21428571428571427,0.11904761904761904,0.30952380952380953,0.46153846153846156,0.46153846153846156,0.8333333333333334,,,0.3333333333333333,1.0,,0.09090909090909091,1.0,0.45454545454545453,0.46153846153846156,0.45055,0.023809523809523808,0.041666666666666664,0.06976744186046512,25.549999999999997,1.0,1.0,2.0,2.0,2.0,,2.0,1.0,,3.0,,0.2857142857142857,0.024390243902439025,0.1111111111111111,0.14285714285714285,0.2,0.2,1.0,0.4,,,,,,1.0,,,,,,,,2.0,,,0.2222222222222222,0.18181818181818182,,,,,,1.0,,,True,,,,,,,,
202348,1610612740,Jordan Crawford,Jordan Crawford,202348,NOP,495.0,8,5,16,17,,3,1.0,33,,,3.0,3.0,4.0,4.0,14.0,14,,,,,,,1.0,2.0,3.0,,3.0,,,,1.0,,1.0,,,,,,,,,,,,1.0,,1.0,,1.0,,,,47.05882352941176,0.25,,0.25,0.25,,,1.0,0.25,,,,,,0.42857142857142855,1.0,1.0,,0.42857142857142855,0.45417142857142856,,,12.875,,,,,,1.0,,2.0,3.0,,,,2.0,3.0,,,,,,,,8.0,3.0,3.0,,3.0,2.0,,1.0,,1.0,,,1.0,,,2.0,,,,1.0,,1.0,,,1.0,,,,,,0.5,0.6666666666666666,,0.6666666666666666,,,,0.42857142857142855,,,,1.0,,,,,0.2,,,0.14285714285714285,,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,0.6666666666666666,,,,,28.03333333333333,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
203524,1610612740,Solomon Hill,Solomon Hill,203524,NOP,4654.0,78,19,162,168,39.0,59,13.0,330,1.0,3.0,1.0,2.0,2.0,5.0,19.0,167,1.0,1.0,7.0,4.0,1.0,3.0,,6.0,8.0,5.0,13.0,1.0,,1.0,3.0,4.0,7.0,,1.0,1.0,1.0,1.0,1.0,7.0,39.0,,1.0,1.0,0.4,1.0,0.4642857142857143,0.8333333333333334,0.5588235294117647,0.875,0.2,,11.363636363636363,0.13043478260869565,0.08108108108108109,,0.075,0.06944444444444445,0.1111111111111111,0.17647058823529413,,1.0,0.21428571428571427,0.3333333333333333,0.5,1.0,0.14285714285714285,0.5,0.5,1.0,0.8571428571428571,0.5271642857142858,0.5380833333333334,0.3684210526315789,6.8,0.24074074074074073,,,,,,5.0,1.0,4.0,,,,3.0,9.0,6.0,,,,,,2.0,,9.0,,,4.0,1.0,,3.0,2.0,5.0,2.0,,2.0,1.0,,12.0,2.0,2.0,1.0,2.0,,2.0,,,4.0,6.0,,3.0,,,1.0,0.3333333333333333,,0.3333333333333333,,,,0.6428571428571429,,0.3333333333333333,,0.6666666666666666,0.4,0.05714285714285714,0.08333333333333333,0.125,0.1875,,,,0.35714285714285715,0.2857142857142857,0.25,0.25,1.0,,,,,,,,,0.25,,0.17647058823529413,0.375,,24.333333333333332,,2.0,,1.0,2.0,,,,,1.0,,0.5,0.037037037037037035,,,0.4,0.4,1.0,,,1.0,,,,,,,0.125,,,,,2.0,,,,0.6666666666666666,,,1.0,,0.0625,,1.0,0.5,True,,,,,,,,
202732,1610612740,DeAndre Liggins,DeAndre Liggins,202732,NOP,457.0,8,-8,18,18,8.0,15,,36,,,,,,,,18,,,,,,,1.0,,1.0,,1.0,,,,2.0,,,,,,,,,,8.0,,,,,,,,,,,,11.11111111111111,,,0.16666666666666666,0.1,,,,0.2,,,,,,,,,,,,,,,0.4444444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
