EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,LongMidRangeFGA,FG2A,FtPoints,Points,OpponentPoints,PenaltyFtPoints,PenaltyPoints,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,TsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,ShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,PenaltyFG2M,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,DefThreePtRebounds,BadPassSteals,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,DefThreePtReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,PenaltyShotQualityAvg,Corner3FGA,PenaltyCorner3FGA,FG3A,PenaltyFG3A,LiveBallTurnovers,BadPassTurnovers,ShootingFouls,Fouls,TwoPtShootingFoulsDrawn,FG3APct,LiveBallTurnoverPct,Corner3Frequency,PenaltyCorner3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,DefCorner3ReboundPct,AtRimPctAssisted,ShortMidRangeAssists,on,PenaltyDefPoss,SecondChanceOffPoss,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,SecondChanceFG3A,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,LongMidRangeAssists,OffThreePtRebounds,OffRebounds,LostBallTurnovers,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,ShortMidRangePctBlocked,PenaltyArc3Accuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceArc3FGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChancePoints,PtsPutbacks,OffTwoPtRebounds,FTDefRebounds,BlockingFouls,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,BlockingFoulsDrawn,BlockedAtRim,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LongMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChancePointsPct,LongMidRangeFGM,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFtPoints,Fg3aBlocked,SelfOReb,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,BlockedShortMidRange,FG3APctBlocked,Arc3PctBlocked,OffAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls Drawn,Loose Ball Fouls Drawn,OffCorner3ReboundPct,PtsUnassisted3s,Corner3Assists,SecondChanceTurnovers,Charge Fouls,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Blocked3s,BlockedArc3
1627735,1610612757,Wade Baldwin IV,Wade Baldwin IV,1627735,POR,475.0,8.0,11.0,19,19,16,38,1.0,1.0,1.0,1.0,12,1.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,16,1.0,0.25,0.5,15.789473684210526,0.25,0.125,0.25,1.0,1.0,0.383,1.0,19.8,0.8421052631578947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627774,1610612757,Jake Layman,Jake Layman,1627774,POR,475.0,8.0,11.0,19,19,16,38,,3.0,,6.0,12,,6.0,1.0,1.0,1.0,2.0,,1.0,1.0,2.0,1.0,,,,,,,,,,,,6.0,16,,1.0,1.0,15.789473684210526,,0.125,,,,0.7341333333333333,1.0,4.6000000000000005,0.8421052631578947,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,4.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,0.25,0.3333333333333333,0.6666666666666666,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.7341333333333333,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628403,1610612757,Caleb Swanigan,Caleb Swanigan,1628403,POR,475.0,8.0,11.0,19,19,16,38,1.0,1.0,3.0,3.0,12,3.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,,,,,1.0,1.0,2.0,4.0,,,,,,3.0,16,,0.375,0.5,26.31578947368421,0.5,0.25,0.5,,0.5,0.45615,1.0,19.8,0.8421052631578947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.582,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,1.0,0.5,0.6666666666666666,22.7,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203086,1610612757,Meyers Leonard,Meyers Leonard,203086,POR,475.0,8.0,11.0,19,19,16,38,,4.0,,8.0,12,,8.0,,,,,1.0,4.0,4.0,,,,,,,,,,,,,,8.0,16,,1.0,1.0,21.05263157894737,0.25,0.5,0.25,,,0.8274,1.0,0.275,0.8421052631578947,4.0,4.0,4.0,4.0,,,4.0,4.0,4.0,8.0,,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.6666666666666666,1.0,1.0,1.0,,,,,1.0,1.0,1.0,0.8274,,,,,,,,,,,,,,,,,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203894,1610612757,Shabazz Napier,Shabazz Napier,203894,POR,475.0,8.0,11.0,19,19,16,38,,2.0,1.0,5.0,12,1.0,3.0,1.0,1.0,,2.0,,,,,,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,3.0,16,,0.8333333333333334,0.75,21.05263157894737,,,,,,0.45015,0.6,7.1,0.8421052631578947,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,4.0,,,,,1.0,1.0,1.0,1.0,,,0.5,1.0,1.0,0.5,1.0,1.0,,1.0,1.0,0.5,0.5241,,,,,,,,,1.0,,,,,0.3333333333333333,0.3333333333333333,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626192,1610612757,Pat Connaughton,Pat Connaughton,1626192,POR,3550.0,59.0,-23.0,121,122,35,243,,5.0,2.0,16.0,135,,,4.0,6.0,3.0,14.0,1.0,2.0,4.0,1.0,,,,1.0,,1.0,2.0,,1.0,1.0,1.0,1.0,,35,,0.5,,12.686567164179104,0.03225806451612903,0.04,,1.0,,0.5809642857142857,,0.8600000000000001,0.2892561983471074,4.0,5.0,,1.0,,,4.0,,1.0,6.0,2.0,1.0,1.0,0.75,0.75,0.8,,0.4666666666666667,,0.05263157894736842,0.06666666666666667,0.3333333333333333,0.8,1.0,,,,,0.3333333333333333,,1.0,0.61865,1.0,,10.0,2.0,1.0,,4.0,9.0,1.0,0.6666666666666666,1.0,0.06666666666666667,,0.0625,0.16666666666666666,28.21,,0.75,,False,43.0,10.0,2.0,9.0,1.0,2.0,2.0,1.0,6.0,1.0,8.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,0.2,0.2222222222222222,0.2,0.2,0.06896551724137931,0.03333333333333333,0.08695652173913043,0.07692307692307693,0.6,0.2222222222222222,0.2222222222222222,1.0,1.0,0.6666666666666666,0.25,0.42675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627735,1610612757,Wade Baldwin IV,Wade Baldwin IV,1627735,POR,670.0,11.0,-4.0,24,22,12,46,,2.0,,3.0,25,,3.0,1.0,1.0,,2.0,,2.0,2.0,,,,,2.0,2.0,,,,,,,,3.0,12,,0.5,1.5,20.0,,0.25,,,,0.4464166666666667,1.0,3.95,0.5,,1.0,,,,1.0,,,,,,2.0,,,,,,0.5,1.5,0.3333333333333333,0.25,0.3333333333333333,,,0.3333333333333333,,,,,,0.6666666666666666,0.53925,,,1.0,1.0,2.0,1.0,1.0,1.0,,0.3333333333333333,1.0,,,,,26.7,0.5,,1.0,False,17.0,1.0,1.0,1.0,,1.0,1.0,,3.0,,1.0,1.0,1.0,,,,,,1.0,,1.0,1.0,1.0,0.5,,,,,,0.3333333333333333,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628380,1610612757,Zach Collins,Zach Collins,1628380,POR,4180.0,70.0,-24.0,136,134,35,270,2.0,16.0,3.0,28.0,160,2.0,7.0,4.0,6.0,4.0,14.0,5.0,9.0,12.0,3.0,,1.0,2.0,2.0,,4.0,4.0,1.0,2.0,,2.0,1.0,7.0,35,1.0,0.4375,0.4375,22.07792207792208,0.15151515151515152,0.12727272727272726,0.36363636363636365,0.5,0.06666666666666667,0.49012999999999995,0.25,6.2625,0.25735294117647056,5.0,7.0,,,3.0,7.0,8.0,1.0,4.0,4.0,12.0,2.0,3.0,0.25,0.2857142857142857,0.5,0.25,0.4166666666666667,0.35714285714285715,0.09090909090909091,0.05555555555555555,0.23333333333333334,0.7142857142857143,0.7142857142857143,0.23333333333333334,0.42857142857142855,0.6,0.3333333333333333,,,0.7,0.4585357142857143,6.0,2.0,14.0,3.0,,,5.0,10.0,1.0,0.4666666666666667,,0.2,0.2857142857142857,0.03225806451612903,0.058823529411764705,24.335714285714285,0.25,0.2,,False,38.0,15.0,3.0,8.0,1.0,1.0,3.0,1.0,9.0,,8.0,3.0,3.0,2.0,2.0,,,3.0,,3.0,1.0,0.21428571428571427,0.21428571428571427,0.1875,,,0.0410958904109589,,0.08333333333333333,0.26666666666666666,0.375,0.375,1.0,0.25,0.14285714285714285,0.375,0.4928666666666666,1.0,1.0,0.3333333333333333,0.2857142857142857,1.0,2.0,3.0,1.0,2.0,3.0,1.0,7.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.6666666666666666,0.875,0.875,0.5,0.6666666666666666,0.09090909090909091,0.16666666666666666,0.14285714285714285,0.75,0.6666666666666666,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202329,1610612757,Al-Farouq Aminu,Al-Farouq Aminu,202329,POR,7856.0,131.0,-44.0,269,272,48,541,3.0,22.0,2.0,69.0,324,,8.0,3.0,5.0,3.0,12.0,16.0,24.0,36.0,4.0,1.0,,3.0,6.0,,6.0,2.0,,2.0,,2.0,1.0,8.0,48,,0.6509433962264151,0.6666666666666666,18.971061093247588,0.2318840579710145,0.2169811320754717,0.25,0.5,0.057692307692307696,0.5403028846153846,0.11594202898550725,5.377272727272727,0.17843866171003717,11.0,15.0,3.0,3.0,1.0,4.0,14.0,4.0,4.0,10.0,18.0,7.0,3.0,0.35714285714285715,0.38461538461538464,0.6363636363636364,1.0,0.6442307692307693,0.6666666666666666,0.1891891891891892,0.16129032258064516,0.28846153846153844,0.7333333333333333,0.7333333333333333,0.07692307692307693,0.25,0.25,,0.5,1.0,0.8653846153846154,0.53165,9.0,,30.0,2.0,3.0,2.0,3.0,8.0,1.0,0.5769230769230769,0.5,0.17307692307692307,,0.018867924528301886,0.043478260869565216,24.82,0.3333333333333333,0.45454545454545453,,False,51.0,35.0,8.0,21.0,,2.0,13.0,1.0,39.0,,21.0,8.0,,2.0,2.0,,2.0,12.0,1.0,1.0,1.0,0.43333333333333335,0.43333333333333335,,,0.034482758620689655,0.08391608391608392,0.043478260869565216,0.2692307692307692,0.40384615384615385,0.38095238095238093,0.4,1.0,,0.3333333333333333,0.38095238095238093,0.54074,,,,,,3.0,7.0,,4.0,10.0,1.0,13.0,2.0,10.0,1.0,,1.0,1.0,1.0,,1.0,1.0,0.4,0.5,0.5416666666666666,,0.16666666666666666,0.11764705882352941,0.0625,0.058823529411764705,0.6363636363636364,0.42857142857142855,,,0.18840579710144928,2.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.03333333333333333,0.047619047619047616,0.19444444444444445,0.17391304347826086,0.041666666666666664,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.5555555555555556,1.0,0.3333333333333333,0.09090909090909091,1.0,1.0,,,,,,,,,,,,,,,,,
202334,1610612757,Ed Davis,Ed Davis,202334,POR,4252.0,71.0,,143,141,41,284,,10.0,1.0,11.0,156,,,,,,,18.0,27.0,32.0,,,1.0,3.0,4.0,2.0,6.0,4.0,1.0,1.0,,1.0,1.0,,41,1.0,0.4583333333333333,,10.32258064516129,0.5454545454545454,0.45614035087719296,0.45454545454545453,1.0,,0.5912,,2.66,0.2867132867132867,5.0,8.0,,,,2.0,5.0,,,6.0,4.0,8.0,,0.6,1.0,0.5,,0.5,,0.3333333333333333,0.3157894736842105,0.8,0.625,0.8333333333333334,0.2,,,,,,0.8,,,,,,1.0,,3.0,7.0,1.0,,0.25,,,0.09090909090909091,0.09090909090909091,,0.4,0.6,,False,32.0,10.0,,,,,,,,,,,3.0,,,,1.0,5.0,1.0,1.0,,,,0.3,0.25,0.034482758620689655,0.08064516129032258,,0.6363636363636364,,,,,,,,0.58695,,,,0.5,,2.0,3.0,,2.0,4.0,,4.0,4.0,4.0,1.0,,,2.0,,,1.0,,0.5,0.5,0.4,,0.25,0.12121212121212122,0.09090909090909091,0.2,0.75,0.6666666666666666,,,0.36363636363636365,,,,,,,,,,,,,0.11764705882352941,0.5454545454545454,,,,,,,,,,,1.0,1.0,0.125,,,,,,,,,,,,,,
