EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,LostBallSteals,Charge Fouls Drawn,Offensive Fouls Drawn,LongMidRangeFGM,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,PtsUnassisted3s,Fg3aBlocked,SelfOReb,LostBallTurnovers,BlockingFoulsDrawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,Corner3PctBlocked,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,LongMidRangePctAssisted,FTOffRebounds,OffFTReboundPct,SecondChanceArc3FGA,Arc3PctBlocked,SecondChanceArc3Frequency,on,3SecondViolations
1626145,1610612750,Tyus Jones,Tyus Jones,1626145,MIN,2068.0,34,12.0,67,64,29.0,22,8,131,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,3,2.0,4.0,63,1.0,1.0,2.0,2.0,2.0,4.0,1.0,4.0,1.0,5.0,1.0,3.0,1.0,11.0,5.0,1.0,6.0,6.0,2.0,28.0,1.0,1.0,0.6666666666666666,0.5,0.4,0.25,0.4,0.25,0.4,0.3333333333333333,0.5,6.666666666666667,0.07692307692307693,0.17857142857142858,0.14634146341463414,0.16666666666666666,0.15384615384615385,0.5,0.4,0.5,1.0,1.0,0.2,1.0,1.0,1.0,0.4,1.0,0.5,0.5,0.5,0.8,0.65755,0.80805,0.7115625,0.5,4.366666666666666,22.9,0.43283582089552236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1626157,1610612750,Karl-Anthony Towns,Karl-Anthony Towns,1626157,MIN,7151.0,119,-65.0,234,228,47.0,31,24,462,9.0,17.0,3.0,5.0,7.0,15.0,1.0,,,16.0,34,8.0,49.0,312,,4.0,7.0,2.0,12.0,22.0,5.0,6.0,3.0,9.0,2.0,5.0,,21.0,18.0,14.0,36.0,48.0,12.0,47.0,0.6875,0.7857142857142857,0.47058823529411764,0.5714285714285714,0.4880952380952381,0.4444444444444444,0.5104166666666666,0.5,0.19047619047619047,0.14705882352941177,0.17647058823529413,21.755725190839694,0.28,0.29508196721311475,0.2882882882882883,0.24,0.2916666666666667,0.3076923076923077,0.40476190476190477,0.5294117647058824,0.6428571428571429,0.7777777777777778,0.35714285714285715,0.4666666666666667,0.5384615384615384,0.5714285714285714,0.023809523809523808,,0.5555555555555556,0.6,,0.5952380952380952,0.5028317073170732,0.6022,0.56244375,0.24489795918367346,4.938235294117647,30.637500000000003,0.20085470085470086,3.0,7.0,2.0,3.0,7.0,2.0,3.0,8.0,3.0,7.0,2.0,8.0,4.0,10.0,9.0,4.0,1.0,6.0,3.0,1.0,1.0,2.0,10.0,4.0,12.0,2.0,2.0,3.0,1.0,3.0,6.0,1.0,1.0,9.0,2.0,1.0,6.0,1.0,11.0,1.0,2.0,2.0,14.0,1.0,13.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,0.375,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.4444444444444444,0.13333333333333333,0.3333333333333333,0.5714285714285714,0.13513513513513514,0.05405405405405406,0.10810810810810811,0.11538461538461539,0.15625,0.125,0.045454545454545456,0.06666666666666667,0.3888888888888889,0.14285714285714285,0.6666666666666666,0.047619047619047616,0.16666666666666666,0.42857142857142855,0.42857142857142855,1.0,1.0,0.42857142857142855,0.3333333333333333,0.2222222222222222,0.5,0.08888888888888889,0.10810810810810811,0.16326530612244897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201959,1610612750,Taj Gibson,Taj Gibson,201959,MIN,6778.0,113,-47.0,213,214,35.0,16,20,427,10.0,13.0,1.0,2.0,3.0,5.0,,,,13.0,21,,29.0,255,,1.0,3.0,,2.0,16.0,1.0,1.0,1.0,2.0,,1.0,,5.0,7.0,2.0,12.0,19.0,2.0,35.0,0.6153846153846154,0.6666666666666666,0.6190476190476191,0.3333333333333333,0.6190476190476191,0.3333333333333333,0.6590909090909091,0.3333333333333333,,0.047619047619047616,0.07692307692307693,10.504201680672269,0.03636363636363636,0.10606060606060606,0.0743801652892562,0.03333333333333333,0.11320754716981132,0.07692307692307693,0.6190476190476191,0.7692307692307693,0.8333333333333334,0.6,0.23809523809523808,0.6,0.6,0.6666666666666666,,,0.6666666666666666,0.5,,0.6190476190476191,0.5634666666666667,0.6168333333333333,0.5665,0.06896551724137931,5.466666666666667,,0.1643192488262911,2.0,3.0,3.0,,,,,3.0,2.0,4.0,,4.0,,10.0,,2.0,,,,1.0,,3.0,4.0,3.0,7.0,1.0,,1.0,,1.0,2.0,1.0,,3.0,1.0,1.0,6.0,,8.0,1.0,,,4.0,,3.0,1.0,2.0,,2.0,,,2.0,,2.0,1.0,,,,,0.5,0.5,0.5,,0.3333333333333333,0.375,0.05970149253731343,0.08823529411764706,0.06930693069306931,0.07407407407407407,0.03571428571428571,0.08333333333333333,0.1111111111111111,0.0625,,0.25,0.5,0.14285714285714285,,,,,0.75,0.6666666666666666,0.5,,,0.09090909090909091,0.09090909090909091,0.13793103448275862,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
202710,1610612750,Jimmy Butler,Jimmy Butler,202710,MIN,7119.0,119,-36.0,229,228,49.0,33,22,457,7.0,15.0,,1.0,2.0,10.0,10.0,2.0,2.0,11.0,29,16.0,52.0,281,2.0,,4.0,4.0,9.0,6.0,4.0,3.0,6.0,9.0,3.0,,1.0,24.0,7.0,7.0,15.0,17.0,9.0,49.0,0.2727272727272727,0.2727272727272727,0.3793103448275862,,0.4777777777777778,0.5625,0.5306122448979592,0.5625,0.35555555555555557,0.13793103448275862,0.2,21.176470588235297,0.12727272727272726,0.109375,0.11764705882352941,0.14285714285714285,0.09803921568627451,0.15384615384615385,0.3333333333333333,0.4666666666666667,0.5833333333333334,0.42857142857142855,0.2222222222222222,0.2,0.2222222222222222,,0.2222222222222222,0.5,0.125,,0.25,0.6888888888888889,0.5145922222222222,0.545625,0.44565625000000003,0.17307692307692307,5.882758620689654,24.1875,0.21397379912663755,,2.0,4.0,3.0,6.0,2.0,7.0,9.0,,2.0,2.0,5.0,,16.0,15.0,,,6.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,4.0,3.0,4.0,,3.0,1.0,1.0,,5.0,,2.0,3.0,,9.0,,2.0,,9.0,,10.0,,3.0,,1.0,,,,1.0,1.0,,,0.7142857142857143,0.4375,0.4375,,0.375,0.5,0.1,0.8,0.125,0.013888888888888888,0.027777777777777776,0.018518518518518517,0.037037037037037035,,,0.05263157894736842,,0.1,0.14285714285714285,,0.08888888888888889,0.13333333333333333,0.5,0.5,0.3333333333333333,0.5,,,0.25,0.5,0.08163265306122448,0.09375,0.09615384615384616,1.0,,1.0,2.0,4.0,1.0,1.0,2.0,1.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.75,0.0625,0.1,0.045454545454545456,0.5,0.5,0.4,0.4444444444444444,1.0,0.5,1.0,0.5,1.0,0.058823529411764705,,,,,,,True,
203952,1610612750,Andrew Wiggins,Andrew Wiggins,203952,MIN,9854.0,164,-56.0,321,320,82.0,73,34,641,15.0,22.0,3.0,4.0,5.0,14.0,7.0,,,23.0,47,21.0,79.0,393,,6.0,13.0,6.0,24.0,22.0,3.0,5.0,5.0,10.0,3.0,3.0,,25.0,18.0,3.0,21.0,26.0,24.0,81.0,0.4782608695652174,0.5,0.48936170212765956,0.46153846153846156,0.49264705882352944,0.47368421052631576,0.5197368421052632,0.5,0.3088235294117647,0.06382978723404255,0.09090909090909091,23.61111111111111,0.041666666666666664,0.18556701030927836,0.1242603550295858,0.02631578947368421,0.19753086419753085,0.125,0.3235294117647059,0.6818181818181818,0.75,0.6,0.20588235294117646,0.35714285714285715,0.38461538461538464,0.2,0.10294117647058823,,0.21052631578947367,0.75,,0.6323529411764706,0.5142257352941177,0.5077,0.49630000000000013,0.3037974683544304,7.542553191489363,24.933333333333334,0.2554517133956386,1.0,2.0,11.0,5.0,14.0,6.0,7.0,12.0,1.0,2.0,,2.0,6.0,24.0,18.0,2.0,,14.0,5.0,2.0,2.0,2.0,3.0,,5.0,2.0,2.0,4.0,1.0,1.0,5.0,3.0,,9.0,1.0,3.0,10.0,2.0,14.0,1.0,,,14.0,1.0,20.0,2.0,6.0,2.0,2.0,,,1.0,1.0,2.0,1.0,2.0,0.8571428571428571,0.3333333333333333,0.3333333333333333,0.5,0.5,0.3333333333333333,0.07142857142857142,0.4444444444444444,,0.02830188679245283,0.041666666666666664,0.032467532467532464,0.05555555555555555,,0.04,0.07407407407407407,,,0.2222222222222222,0.5,0.16176470588235295,0.20588235294117646,0.35714285714285715,0.35714285714285715,0.8,1.0,0.5,,0.3157894736842105,0.35714285714285715,0.10810810810810811,0.11764705882352941,0.02531645569620253,,,,3.0,2.0,,,2.0,,2.0,3.0,,1.0,3.0,1.0,,2.0,,,0.3333333333333333,,,0.02857142857142857,0.2727272727272727,0.2727272727272727,0.2857142857142857,0.2857142857142857,1.0,,,,0.3333333333333333,0.08695652173913043,0.3333333333333333,,,,,,True,
2037,1610612750,Jamal Crawford,Jamal Crawford,2037,MIN,3082.0,51,-19.0,105,103,33.0,41,11,208,2.0,3.0,1.0,1.0,1.0,5.0,3.0,,,5.0,15,8.0,27.0,130,,2.0,6.0,1.0,5.0,6.0,,2.0,,2.0,,2.0,,4.0,3.0,2.0,5.0,6.0,5.0,32.0,0.6,0.6,0.3333333333333333,0.3333333333333333,0.41304347826086957,0.2857142857142857,0.48214285714285715,0.3125,0.34782608695652173,,,25.641025641025642,0.11764705882352941,0.08823529411764706,0.09803921568627451,0.1,0.06451612903225806,0.3333333333333333,0.13043478260869565,0.6666666666666666,0.6666666666666666,0.5,0.21739130434782608,0.2,0.2,,0.13043478260869565,,0.14285714285714285,1.0,,0.4782608695652174,0.4462282608695652,0.42300000000000004,0.44307857142857143,0.18518518518518517,12.653333333333332,25.487499999999997,0.3142857142857143,,1.0,7.0,1.0,5.0,1.0,3.0,8.0,,2.0,,,1.0,4.0,9.0,,,5.0,1.0,,,,,,1.0,,,1.0,,,1.0,,,2.0,,1.0,,,2.0,,,1.0,7.0,,10.0,,5.0,,,,,,,,,,1.0,0.375,0.375,,,,,0.5,,,,,,,,,,,0.5,,0.30434782608695654,0.21739130434782608,0.2,0.2,1.0,0.5,,,0.14285714285714285,0.2,0.17857142857142858,0.25,,,,,2.0,2.0,,,,,,,,,1.0,1.0,,,1.0,,,,,,0.2857142857142857,0.2857142857142857,0.6666666666666666,0.6666666666666666,1.0,,,,,,1.0,1.0,0.25,,,,True,
201565,1610612750,Derrick Rose,Derrick Rose,201565,MIN,2704.0,45,-11.0,94,92,33.0,43,12,186,7.0,10.0,2.0,3.0,,4.0,3.0,1.0,2.0,9.0,20,4.0,27.0,124,1.0,2.0,7.0,2.0,9.0,8.0,3.0,5.0,2.0,7.0,,4.0,,16.0,4.0,1.0,5.0,5.0,7.0,32.0,0.4444444444444444,0.4444444444444444,0.45,0.2857142857142857,0.5,0.3888888888888889,0.5192307692307693,0.45,0.16666666666666666,0.15,0.2,26.85185185185185,0.05555555555555555,0.16,0.11627906976744186,,0.19047619047619047,,0.4166666666666667,0.7,0.875,0.5714285714285714,0.16666666666666666,,,,0.125,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.2222222222222222,0.5833333333333334,0.5123020833333333,0.4204333333333334,0.4858055555555555,0.3333333333333333,7.9799999999999995,23.25,0.35106382978723405,,,6.0,1.0,1.0,,2.0,3.0,,2.0,,,2.0,10.0,6.0,,,1.0,1.0,2.0,1.0,,,,,,,3.0,,3.0,,,,3.0,1.0,1.0,2.0,,2.0,,,,2.0,,4.0,,1.0,1.0,,,,,,,,,1.0,0.5,0.5,,,,0.25,1.0,,,,,,,,,,,0.25,,0.25,0.041666666666666664,1.0,1.0,1.0,,,,,1.0,0.04,0.047619047619047616,,,,,2.0,1.0,,1.0,,,1.0,,,,,,,,,,0.5,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,0.5,,,,,,,,,True,
203476,1610612750,Gorgui Dieng,Gorgui Dieng,203476,MIN,2703.0,45,9.0,87,92,35.0,42,10,179,,1.0,,,1.0,3.0,4.0,,2.0,2.0,5,4.0,12.0,81,,1.0,1.0,2.0,5.0,4.0,,3.0,,3.0,,3.0,,6.0,5.0,5.0,11.0,13.0,5.0,34.0,1.0,1.0,0.4,1.0,0.5555555555555556,0.8333333333333334,0.6,0.8333333333333334,0.4444444444444444,,,11.224489795918368,0.22727272727272727,0.1388888888888889,0.1724137931034483,0.23076923076923078,0.15151515151515152,,0.1111111111111111,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.4444444444444444,,,,0.6666666666666666,0.5555555555555556,0.4826888888888889,0.5453,0.47075,0.4166666666666667,9.62,23.299999999999997,0.40229885057471265,,1.0,1.0,,,,2.0,2.0,,1.0,,,,,6.0,,,,,,,,2.0,1.0,2.0,,,,,,1.0,,1.0,1.0,,,3.0,,4.0,,,,1.0,,2.0,,1.0,,3.0,1.0,1.0,3.0,,4.0,1.0,,1.0,0.5,0.5,,,,,,0.25,0.0625,,0.046511627906976744,,0.07692307692307693,0.1111111111111111,,,0.14285714285714285,0.5,0.25,0.1111111111111111,,,,,1.0,,,,,0.1,0.16666666666666666,,,,,1.0,2.0,,1.0,,,1.0,,,,,,,,1.0,,0.5,,,,1.0,1.0,0.5,0.5,1.0,,,0.5,,,1.0,,,,,,True,
202357,1610612750,Nemanja Bjelica,Nemanja Bjelica,202357,MIN,850.0,14,-11.0,30,31,16.0,24,5,61,,,,,1.0,1.0,,,,1.0,1,1.0,5.0,37,,1.0,1.0,,3.0,,,1.0,,1.0,,,,2.0,1.0,,2.0,3.0,3.0,16.0,,,1.0,1.0,0.5,1.0,0.8333333333333334,1.5,0.5,,,11.76470588235294,,0.07692307692307693,0.045454545454545456,,0.07692307692307693,,,,,,0.5,1.0,1.0,,,,,,,0.5,0.4136,0.256,0.256,0.6,4.0,24.6,0.5333333333333333,,,,,1.0,,,3.0,1.0,1.0,3.0,5.0,1.0,2.0,,,,1.0,,,1.0,,1.0,1.0,1.0,,,1.0,,,,,,1.0,,1.0,1.0,,4.0,,,,2.0,,3.0,1.0,2.0,,,,,,,,,,,,,1.0,1.0,1.25,,1.0,1.0,0.07142857142857142,,0.05263157894736842,,,0.2,,,,,,,0.5,,,,,,,,,0.6666666666666666,1.0,1.0,,,,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,True,
201952,1610612750,Jeff Teague,Jeff Teague,201952,MIN,6961.0,116,-56.0,225,228,51.0,40,24,453,7.0,11.0,2.0,2.0,6.0,14.0,2.0,,,13.0,27,15.0,53.0,289,1.0,3.0,5.0,1.0,11.0,,3.0,14.0,7.0,21.0,5.0,10.0,2.0,49.0,7.0,4.0,11.0,14.0,11.0,51.0,,,0.48148148148148145,0.6,0.4880952380952381,0.75,0.5408163265306123,0.7857142857142857,0.35714285714285715,0.1111111111111111,0.18181818181818182,23.3201581027668,0.08163265306122448,0.11475409836065574,0.1,0.04,0.10416666666666667,0.15384615384615385,0.2619047619047619,0.6363636363636364,0.7777777777777778,,0.3333333333333333,0.42857142857142855,0.46153846153846156,,0.047619047619047616,,0.3333333333333333,1.0,,0.6190476190476191,0.4847916666666666,0.3708,0.47775833333333334,0.20754716981132076,5.981481481481482,25.74,0.22666666666666666,1.0,1.0,2.0,5.0,13.0,1.0,5.0,12.0,1.0,3.0,1.0,3.0,2.0,26.0,12.0,,,13.0,5.0,2.0,2.0,,3.0,,3.0,3.0,1.0,6.0,2.0,4.0,4.0,,2.0,10.0,,2.0,8.0,,14.0,,,,12.0,,17.0,3.0,10.0,,1.0,1.0,1.0,1.0,,2.0,,,0.8,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.3,0.07142857142857142,0.6,,0.039473684210526314,,0.02586206896551724,,0.08571428571428572,,,,0.11764705882352941,0.14285714285714285,,0.047619047619047616,0.30952380952380953,0.38461538461538464,0.4166666666666667,0.8,0.25,1.0,,0.16666666666666666,0.38461538461538464,0.20408163265306123,0.29411764705882354,0.05660377358490566,2.0,,,,,,,1.0,,1.0,3.0,1.0,1.0,2.0,1.0,,,3.0,,1.0,0.06666666666666667,,0.05,,,,,,,,,1.0,,,,,1.0,0.07692307692307693,0.25,True,
