EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AssistPoints,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,OffTwoPtRebounds,OffRebounds,SelfOReb,Clear Path Fouls,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,Blocked3s,BlockedArc3,BlockedAtRim,RecoveredBlocks,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,Fg3aBlocked,LongMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,Loose Ball Fouls,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,SecondChanceTsPct,FG3APctBlocked,Corner3PctBlocked,DefThreePtReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,SecondChanceFg2Pct,SecondChanceEfgPct,ShortMidRangePctBlocked,SecondChanceAtRimAccuracy,DeadBallTurnovers,SecondChanceTurnovers,BlockedCorner3,3SecondViolations,OffLongMidRangeReboundPct,BadPassOutOfBoundsTurnovers,Offensive Fouls,LostBallOutOfBoundsTurnovers,Travels,2pt And 1 Free Throw Trips,OffAtRimReboundPct,PtsUnassisted3s,BadPassTurnovers,BlockingFouls,3pt And 1 Free Throw Trips,OffCorner3ReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,on,SecondChanceCorner3FGM,StepOutOfBoundsTurnovers,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls Drawn,BlockingFoulsDrawn,Loose Ball Fouls Drawn,OffensiveGoaltends,LongMidRangePctBlocked,BlockedLongMidRange,Arc3PctBlocked,DefensiveGoaltends,Charge Fouls
200746,1610612759,LaMarcus Aldridge,LaMarcus Aldridge,200746,SAS,2147.0,36,11,71,72,24,29,10.0,143,9.0,11.0,2.0,2.0,5.0,10.0,14.0,21.0,13.0,41.0,78,4.0,6.0,2.0,10.0,20.0,8.0,,3.0,,,6.0,6.0,,11.0,18.0,1.0,1.0,,1.0,1.0,3.0,1.0,,1.0,9.0,14.0,8.0,,,,10.0,24,0.7142857142857143,0.9090909090909091,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7592592592592593,0.7142857142857143,35.294117647058826,0.3333333333333333,,0.35294117647058826,0.4074074074074074,,0.42857142857142855,0.5238095238095238,0.8181818181818182,0.8181818181818182,0.6666666666666666,0.47619047619047616,0.5,0.5,0.3333333333333333,1.0,0.5238095238095238,0.5007,0.47005,0.2962962962962963,0.2962962962962963,0.24390243902439024,5.714285714285714,0.3380281690140845,5.0,,,,,,,,,,,,5.0,,,,,,,,3.0,2.0,1.0,4.0,7.0,2.0,,,,,,,,,,,,0.2222222222222222,0.20588235294117646,,0.375,0.2857142857142857,,,,,,,,,,,,,1.0,,,,,,,,,,,0.8,,,,,3.0,9.0,,,3.0,5.0,1.0,,,,0.75,,,0.5,0.1875,0.2727272727272727,0.4444444444444444,1.0,,,,0.6708666666666666,,0.21951219512195122,3.0,3.0,6.0,0.6,0.6,,0.6,2.0,1.0,,,,,,1.0,1.0,2.0,0.5,,,,,,,,,,,True,,,,,,,,,,,,,
201988,1610612759,Patty Mills,Patty Mills,201988,SAS,1997.0,33,6,64,65,24,29,11.0,129,4.0,5.0,1.0,2.0,1.0,2.0,7.0,10.0,4.0,21.0,75,1.0,3.0,4.0,9.0,4.0,10.0,1.0,3.0,1.0,,7.0,3.0,,3.0,5.0,1.0,,1.0,3.0,1.0,3.0,,1.0,2.0,3.0,4.0,,,,,9.0,24,0.2857142857142857,0.2857142857142857,0.7,0.3333333333333333,0.53125,0.35714285714285715,0.6176470588235294,0.5625,25.31645569620253,1.0,,0.1875,0.10714285714285714,,0.2,0.3125,0.8,0.8,,0.125,0.5,0.5,0.2857142857142857,0.5,0.6875,0.5103833333333333,0.533125,0.11764705882352941,,0.42857142857142855,7.25,0.375,,2.0,3.0,,,,,1.0,6.0,4.0,1.0,6.0,,1.0,4.0,,1.0,5.0,1.0,,2.0,1.0,1.0,,2.0,,,,,,,0.16666666666666666,0.25,0.2,0.375,,,,0.0625,,0.25,,0.1875,0.6666666666666666,0.6666666666666666,0.5,,,,,0.375,0.16666666666666666,0.16666666666666666,,,,,0.5714285714285714,0.2,28.149999999999995,,,,,,1.0,,,1.0,,,,,,2.0,,,,2.0,1.0,,,,,0.13333333333333333,0.08333333333333333,,,,,0.25,,0.2857142857142857,,,,,,,,,,,,,,,,,,,,3.0,2.0,1.0,1.0,0.3333333333333333,,,,,,True,,,,,,,,,,,,,
200752,1610612759,Rudy Gay,Rudy Gay,200752,SAS,2391.0,40,18,82,80,23,28,13.0,162,2.0,4.0,1.0,3.0,1.0,2.0,3.0,8.0,,15.0,79,1.0,3.0,,5.0,2.0,4.0,,3.0,,,6.0,1.0,2.0,5.0,7.0,3.0,2.0,1.0,2.0,,2.0,1.0,1.0,4.0,1.0,,,1.0,1.0,1.0,5.0,23,0.3333333333333333,0.5,0.375,0.3333333333333333,0.5357142857142857,0.4166666666666667,0.5357142857142857,0.4166666666666667,16.3265306122449,1.0,1.0,0.05555555555555555,0.09375,,,0.2857142857142857,0.5,0.6666666666666666,,0.14285714285714285,0.5,0.5,0.5,0.3333333333333333,0.7142857142857143,0.5120642857142857,0.5319833333333334,,,0.3333333333333333,7.3375,0.2804878048780488,1.0,,2.0,,,,,3.0,6.0,3.0,3.0,6.0,2.0,1.0,3.0,9.0,,6.0,3.0,1.0,3.0,2.0,,,2.0,,,,,,1.0,0.5,0.3333333333333333,0.5,0.42857142857142855,0.125,0.25,,0.047619047619047616,,0.1111111111111111,,0.14285714285714285,,,,,,,,0.42857142857142855,0.5,0.5,1.0,0.2,,,0.5,0.5,26.083333333333332,,,,1.0,1.0,1.0,,3.0,1.0,3.0,,5.0,,1.0,2.0,2.0,,,,2.0,0.5,,,0.14285714285714285,0.125,0.08333333333333333,0.08333333333333333,0.5,,0.6,0.3333333333333333,0.388025,,0.3333333333333333,1.0,1.0,2.0,0.5,0.5,,1.0,,,,,,,,,,,,,2.0,,,0.25,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,True,,,,,,,,,,,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,1908.0,32,-2,66,63,5,9,8.0,129,2.0,5.0,,,2.0,4.0,8.0,19.0,4.0,20.0,58,,,,,4.0,12.0,,2.0,,,4.0,1.0,,3.0,3.0,1.0,,1.0,2.0,,3.0,,1.0,2.0,6.0,5.0,3.0,,,,,5,0.25,0.25,0.42105263157894735,,0.38095238095238093,,0.43478260869565216,,35.13513513513514,0.6666666666666666,,0.047619047619047616,0.09090909090909091,,,0.23809523809523808,0.4,0.5,,0.19047619047619047,0.5,0.5,,,0.3333333333333333,0.4555976190476191,,0.13043478260869565,0.14285714285714285,,12.557894736842105,0.07575757575757576,1.0,4.0,10.0,,1.0,,,,1.0,,,2.0,2.0,,,,,1.0,,1.0,2.0,1.0,1.0,,,,,,,,,,,,0.09523809523809523,0.05263157894736842,0.2,,,,0.1,,0.47619047619047616,0.4,0.4,0.5,0.047619047619047616,,,,0.047619047619047616,,,,0.5,,,,,25.700000000000003,,,,,,,,,,,,,,,,2.0,,,,,,,,0.16666666666666666,,,0.2857142857142857,,,,,0.4526,,,,,,,,,,1.0,,,,,1.0,,,,1.0,,,2.0,,,,,,,,,True,,,,,,,,,,,,,
1627749,1610612759,Dejounte Murray,Dejounte Murray,1627749,SAS,4720.0,79,-19,145,146,13,14,15.0,291,2.0,4.0,,,3.0,7.0,6.0,19.0,5.0,29.0,158,1.0,2.0,,8.0,2.0,10.0,2.0,5.0,2.0,,12.0,9.0,,14.0,18.0,3.0,1.0,2.0,2.0,,4.0,,2.0,10.0,5.0,7.0,2.0,1.0,,1.0,8.0,13,0.16666666666666666,0.2,0.3157894736842105,0.5,0.48,1.0,0.5178571428571429,1.0,19.875776397515526,0.5,,0.2,0.19444444444444445,0.125,0.16666666666666666,0.16,0.5,0.6666666666666666,,0.28,0.42857142857142855,0.6,,,0.4,0.481552,0.496475,0.10714285714285714,0.09523809523809523,0.27586206896551724,10.757894736842104,0.0896551724137931,2.0,1.0,8.0,4.0,5.0,2.0,2.0,,1.0,,4.0,6.0,3.0,2.0,2.0,12.0,,1.0,,3.0,3.0,1.0,1.0,2.0,4.0,1.0,,,,,1.0,0.6666666666666666,1.0,0.6666666666666666,0.24,0.15789473684210525,0.25,0.0392156862745098,0.047619047619047616,0.05263157894736842,0.29411764705882354,0.08333333333333333,0.32,0.125,0.125,1.0,0.2,0.8,0.8,1.0,0.04,,,,0.4,0.5,1.0,,,24.066666666666666,,,1.0,1.0,1.0,,2.0,,,2.0,,10.0,,1.0,2.0,5.0,,,1.0,,1.0,,,0.18518518518518517,0.06060606060606061,0.06896551724137931,0.19047619047619047,0.16666666666666666,0.4,,,0.5913666666666667,0.14285714285714285,0.3448275862068966,2.0,2.0,2.0,0.6666666666666666,1.0,0.2857142857142857,1.0,2.0,,,,0.047619047619047616,,,1.0,,,,,2.0,,,,,2.0,1.0,,,False,2.0,1.0,1.0,1.0,,,,,,,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,4270.0,71,-5,145,142,71,72,13.0,287,4.0,6.0,4.0,5.0,3.0,5.0,7.0,12.0,7.0,39.0,161,7.0,10.0,2.0,19.0,4.0,10.0,5.0,11.0,3.0,2.0,27.0,7.0,,8.0,9.0,6.0,2.0,4.0,2.0,,4.0,3.0,4.0,7.0,9.0,9.0,3.0,,,,19.0,71,0.2857142857142857,0.2857142857142857,0.5833333333333334,0.7,0.5925925925925926,0.53125,0.6290322580645161,0.5277777777777778,22.292993630573246,0.5,,0.20588235294117646,0.12121212121212122,0.23076923076923078,0.25,0.2222222222222222,0.6666666666666666,0.8,0.25,0.18518518518518517,0.6,0.75,0.3125,0.8,0.7777777777777778,0.49293461538461536,0.50189,0.12903225806451613,0.2,0.48717948717948717,5.949999999999999,0.4896551724137931,,,1.0,1.0,3.0,1.0,3.0,5.0,12.0,3.0,6.0,15.0,,1.0,6.0,15.0,1.0,11.0,5.0,2.0,6.0,2.0,3.0,,1.0,,,,,,0.8333333333333334,0.4,0.16666666666666666,0.42857142857142855,0.5555555555555556,0.16666666666666666,0.16666666666666666,,0.014084507042253521,,0.1111111111111111,,0.037037037037037035,,,,0.1111111111111111,0.3333333333333333,0.3333333333333333,1.0,0.4444444444444444,0.4166666666666667,0.4166666666666667,0.8,,0.1875,0.3333333333333333,0.1875,0.45454545454545453,27.053333333333335,,,,,,0.3333333333333333,1.0,1.0,,2.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,0.03125,0.04,0.05263157894736842,0.041666666666666664,,0.5,0.5,,0.55215,0.0625,,,,,,,0.2,,2.0,,,,,1.0,,,1.0,,,3.0,2.0,,,,,,,,,False,,,,,2.0,1.0,,,,,,,
200746,1610612759,LaMarcus Aldridge,LaMarcus Aldridge,200746,SAS,8443.0,141,-49,272,269,69,78,29.0,541,7.0,13.0,,1.0,7.0,24.0,20.0,54.0,28.0,77.0,311,4.0,14.0,9.0,17.0,20.0,20.0,5.0,9.0,3.0,2.0,23.0,11.0,1.0,22.0,28.0,2.0,2.0,,2.0,2.0,6.0,2.0,5.0,8.0,26.0,28.0,14.0,2.0,,2.0,17.0,69,0.5,0.5882352941176471,0.37037037037037035,0.2857142857142857,0.4152542372881356,0.2857142857142857,0.5357142857142857,0.4722222222222222,25.333333333333332,0.3333333333333333,0.5,0.16417910447761194,0.17355371900826447,0.07692307692307693,0.15,0.22033898305084745,0.5384615384615384,0.7,0.42857142857142855,0.4067796610169492,0.2916666666666667,0.35,0.07142857142857142,,0.3050847457627119,0.44258389830508477,0.41977857142857145,0.2028985507246377,0.21875,0.22077922077922077,10.037037037037036,0.2536764705882353,4.0,6.0,17.0,1.0,1.0,,,2.0,4.0,,3.0,5.0,4.0,,,6.0,,4.0,2.0,7.0,4.0,1.0,1.0,5.0,6.0,,,2.0,1.0,1.0,0.6666666666666666,0.6,,0.6,0.0847457627118644,0.12962962962962962,0.23076923076923078,0.053763440860215055,0.04081632653061224,0.04878048780487805,0.2857142857142857,,0.288135593220339,0.35294117647058826,0.35294117647058826,0.6666666666666666,0.01694915254237288,1.0,1.0,1.0,0.06779661016949153,0.5,0.5,0.5,1.0,,,,0.5,24.919999999999998,,,2.0,1.0,0.5,0.42857142857142855,,,,,3.0,9.0,,2.0,1.0,10.0,,,,1.0,0.9,,,0.18518518518518517,0.018518518518518517,0.023809523809523808,0.18181818181818182,0.2,,,,0.613425,,0.11688311688311688,3.0,3.0,6.0,0.75,0.75,0.16666666666666666,0.75,4.0,,,,0.027777777777777776,3.0,,,,4.0,0.125,3.0,,,,,,,,,,False,,,,,,,2.0,1.0,,,,,
200752,1610612759,Rudy Gay,Rudy Gay,200752,SAS,7183.0,120,-26,224,221,35,44,23.0,445,9.0,11.0,,1.0,6.0,16.0,19.0,39.0,5.0,46.0,248,,2.0,2.0,2.0,16.0,22.0,5.0,8.0,3.0,2.0,21.0,3.0,2.0,14.0,21.0,5.0,4.0,1.0,4.0,4.0,4.0,,4.0,12.0,7.0,9.0,5.0,,,,2.0,35,0.42105263157894735,0.5,0.48717948717948717,,0.4019607843137255,,0.41818181818181815,0.25,23.886639676113358,1.0,0.6666666666666666,0.04918032786885246,0.11320754716981132,0.047619047619047616,0.058823529411764705,0.21568627450980393,0.8181818181818182,0.8181818181818182,0.5555555555555556,0.3137254901960784,0.375,0.375,0.3333333333333333,,0.45098039215686275,0.4791833333333334,0.5754,0.09090909090909091,0.11627906976744186,0.043478260869565216,10.161538461538461,0.15625,4.0,4.0,12.0,1.0,4.0,,,,8.0,1.0,1.0,12.0,6.0,,1.0,3.0,,8.0,,1.0,3.0,2.0,1.0,4.0,7.0,1.0,,,,,1.0,0.08333333333333333,,0.08333333333333333,0.23529411764705882,0.02564102564102564,,0.05263157894736842,0.056910569105691054,0.034482758620689655,0.043478260869565216,0.03333333333333333,0.23529411764705882,0.3333333333333333,0.36363636363636365,,0.0784313725490196,0.25,0.25,1.0,0.1568627450980392,,,,0.5,,,0.3333333333333333,,24.850000000000005,,,,,,0.5,,2.0,,2.0,,6.0,,,3.0,9.0,2.0,,,1.0,0.375,,,0.2,0.06382978723404255,0.05555555555555555,0.21052631578947367,0.14285714285714285,,0.25,,0.5042199999999999,,0.13043478260869565,3.0,3.0,6.0,0.5,0.375,,0.75,,1.0,,,0.03125,,,,,1.0,0.13333333333333333,,,,,0.09090909090909091,,,,,,False,,,,,,,,,0.08333333333333333,,,,
201988,1610612759,Patty Mills,Patty Mills,201988,SAS,7898.0,132,-30,251,246,55,58,26.0,497,3.0,5.0,1.0,1.0,,2.0,5.0,12.0,,46.0,276,1.0,2.0,,11.0,4.0,6.0,6.0,10.0,4.0,2.0,26.0,3.0,,5.0,5.0,2.0,1.0,1.0,4.0,1.0,6.0,2.0,4.0,13.0,3.0,1.0,,1.0,,1.0,11.0,55,0.4,0.4,0.4166666666666667,0.5,0.5609756097560976,0.6111111111111112,0.5609756097560976,0.6111111111111112,16.967509025270758,0.6666666666666666,,0.045454545454545456,0.04424778761061947,0.038461538461538464,0.058823529411764705,0.12195121951219512,0.6,0.6,0.3333333333333333,0.04878048780487805,,,0.1111111111111111,1.0,0.8292682926829268,0.5148048780487805,0.54675,,,0.2391304347826087,10.691666666666668,0.21912350597609562,,2.0,5.0,1.0,2.0,,,11.0,27.0,7.0,12.0,29.0,,3.0,7.0,27.0,,27.0,11.0,1.0,4.0,1.0,,,,,,1.0,,,0.75,0.41379310344827586,0.42857142857142855,0.41379310344827586,0.7073170731707317,0.08333333333333333,,,,,0.043478260869565216,,0.12195121951219512,0.4,0.4,0.5,0.04878048780487805,0.5,0.5,1.0,0.6585365853658537,0.4074074074074074,0.4230769230769231,0.7272727272727273,,,,0.7777777777777778,0.4074074074074074,26.348275862068967,,,,1.0,1.0,,,1.0,3.0,1.0,,3.0,1.0,3.0,,2.0,1.0,2.0,,2.0,1.5,0.034482758620689655,,0.0425531914893617,,,0.05128205128205128,,,1.0,0.42857142857142855,,,0.06521739130434782,,,,,1.5,0.5,,2.0,1.0,,,,2.0,,,,,,9.0,3.0,1.0,,,1.0,1.0,1.0,1.0,1.0,False,,,,,,,,,,1.0,0.037037037037037035,,
201980,1610612759,Danny Green,Danny Green,201980,SAS,4961.0,83,-41,151,154,7,19,15.0,305,1.0,3.0,,,1.0,3.0,2.0,8.0,,19.0,188,,,,,2.0,2.0,,,,,,3.0,,5.0,8.0,1.0,1.0,,1.0,1.0,2.0,,2.0,7.0,3.0,,,2.0,,2.0,,7,0.5,1.0,0.25,,0.36538461538461536,,0.36538461538461536,,16.666666666666668,0.5,,0.075,0.078125,0.14285714285714285,,0.11538461538461539,0.3333333333333333,0.5,1.0,0.11538461538461539,0.3333333333333333,0.3333333333333333,,,0.8076923076923077,0.5132038461538462,,,,,9.200000000000001,0.046357615894039736,,,2.0,1.0,2.0,,,4.0,16.0,,5.0,18.0,1.0,,,12.0,,16.0,4.0,1.0,,,,2.0,3.0,1.0,,,,,0.8,0.2777777777777778,,0.2777777777777778,0.6923076923076923,0.125,0.3333333333333333,0.0392156862745098,0.036585365853658534,,0.058823529411764705,0.0625,0.07692307692307693,,,,0.07692307692307693,0.5,0.5,1.0,0.6153846153846154,0.25,0.26666666666666666,0.75,,,,,0.25,25.74444444444444,,,1.0,1.0,0.5,,,1.0,,1.0,,5.0,1.0,,1.0,2.0,,3.0,,,1.25,0.05555555555555555,,0.08333333333333333,0.03225806451612903,0.038461538461538464,0.05,0.25,,0.5,,0.58605,,0.2631578947368421,,1.0,2.0,1.0,1.25,,,1.0,,,,,1.0,,,,,0.15384615384615385,3.0,,,,,1.0,1.0,1.0,1.0,,False,,,,,,,,,,1.0,0.0625,1.0,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,2092.0,35,-34,66,69,16,32,6.0,135,4.0,4.0,2.0,2.0,1.0,4.0,6.0,13.0,1.0,13.0,95,2.0,4.0,1.0,5.0,2.0,10.0,1.0,4.0,,1.0,9.0,,,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,3.0,2.0,,,,,5.0,16,0.16666666666666666,0.16666666666666666,0.46153846153846156,0.5,0.375,0.5,0.38235294117647056,0.5,25.0,1.0,,,0.03333333333333333,,,0.25,1.0,1.0,,0.25,0.25,0.25,0.5,1.0,0.4375,0.47816249999999993,0.5290250000000001,,,0.38461538461538464,10.276923076923076,0.24242424242424243,,1.0,5.0,,2.0,,,,1.0,,,3.0,,,,,,1.0,,,3.0,1.0,1.0,,,,,,1.0,1.0,,,,,0.1875,,,,,,,,0.3125,0.2,0.2,1.0,0.125,,,,0.0625,,,,,,,,,24.100000000000005,,,,,,,1.0,,,1.0,,,,1.0,,1.0,,,,,,,,0.0625,,,0.08333333333333333,,1.0,,,0.46755,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,False,,,,,,,,,,,,,
203937,1610612759,Kyle Anderson,Kyle Anderson,203937,SAS,3065.0,51,-12,98,101,41,46,6.0,199,2.0,3.0,1.0,1.0,2.0,4.0,5.0,8.0,2.0,12.0,119,2.0,4.0,,4.0,6.0,4.0,,3.0,,,6.0,3.0,,7.0,10.0,3.0,3.0,,1.0,,3.0,1.0,1.0,6.0,1.0,2.0,1.0,1.0,,1.0,4.0,41,0.6,0.75,0.625,0.5,0.5,0.4,0.5454545454545454,0.4,13.461538461538462,0.3333333333333333,,0.10714285714285714,0.125,0.07142857142857142,0.16666666666666666,0.3,0.6666666666666666,0.6666666666666666,0.5,0.4,0.5,0.6666666666666666,0.2,1.0,0.5,0.5052999999999999,0.51753,0.09090909090909091,0.1111111111111111,0.3333333333333333,7.050000000000001,0.41836734693877553,1.0,1.0,1.0,,2.0,,1.0,,,,,2.0,2.0,,1.0,,,,,1.0,3.0,2.0,1.0,2.0,3.0,,,,,,,,,,0.2,0.125,,0.06666666666666667,0.07142857142857142,0.0625,0.125,,0.1,1.0,1.0,1.0,0.2,,,,,,,,0.5,0.2,,,,22.65,,,1.0,,,0.5,,,,,,2.0,,,1.0,4.0,,,,3.0,0.5,,,0.14285714285714285,0.08333333333333333,0.1111111111111111,0.18181818181818182,,,,,0.7488,,0.16666666666666666,1.0,1.0,2.0,0.5,0.5,0.25,1.0,2.0,1.0,,,0.1,,,1.0,,,,,1.0,,,,,,,,,False,,,,,,,,,,,,,1.0
2200,1610612759,Pau Gasol,Pau Gasol,2200,SAS,3279.0,55,-10,109,106,45,47,7.0,215,2.0,4.0,2.0,3.0,3.0,5.0,5.0,9.0,6.0,19.0,133,3.0,6.0,,6.0,8.0,2.0,2.0,8.0,1.0,1.0,18.0,6.0,,14.0,15.0,,,,2.0,1.0,4.0,,1.0,4.0,5.0,6.0,3.0,,,,6.0,45,0.8,0.8,0.5555555555555556,0.5,0.65,0.5,0.7307692307692307,0.5,14.655172413793105,0.5,,0.2608695652173913,0.30434782608695654,0.125,0.3333333333333333,0.4,0.5,0.5,1.0,0.5,0.6,1.0,0.5,0.6666666666666666,0.5,0.45684500000000006,0.45396666666666663,0.23076923076923078,0.25,0.3157894736842105,6.066666666666666,0.41284403669724773,,,,1.0,1.0,,,,,,1.0,1.0,,,,3.0,,,,2.0,6.0,4.0,2.0,,1.0,,,,,,1.0,1.0,,1.0,0.1,0.2222222222222222,,,0.020833333333333332,,0.3333333333333333,,,,,,0.1,1.0,1.0,1.0,,,,,,,,,,23.4,,,,,,0.6666666666666666,,,,,,,,,1.0,8.0,1.0,,,2.0,,,,0.34782608695652173,0.07692307692307693,,0.35294117647058826,0.3333333333333333,,,,,,,,,,,,0.4,,2.0,,,,,1.0,,1.0,,,,,1.0,,,0.3333333333333333,,,,,,False,,,,,,,,,,,,,
1627854,1610612759,Bryn Forbes,Bryn Forbes,1627854,SAS,1354.0,23,-9,44,41,18,20,5.0,85,,,,,,,,2.0,,,46,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,18,,,,,,,,,6.25,,,,0.047619047619047616,,,,,,,,,,,,0.3333333333333333,0.4634666666666667,0.4069,,,,16.25,0.4090909090909091,,,2.0,,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,0.6666666666666666,,,,,,,,0.3333333333333333,,,,,,,,,27.0,,,,,,,,,,,,,,,,1.0,,,,,,,,0.1111111111111111,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,
