EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,BadPassTurnovers,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,DefCorner3ReboundPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceTurnovers,Offensive Fouls,ShortMidRangePctBlocked,LongMidRangePctBlocked,Fg3aBlocked,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,SecondChanceFtPoints,FTOffRebounds,FTDefRebounds,DefFTReboundPct,OffFTReboundPct,LostBallOutOfBoundsTurnovers,BlockingFoulsDrawn,SecondChanceArc3FGM,SecondChanceArc3FGA,StepOutOfBoundsTurnovers,Corner3PctBlocked,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,3SecondViolations,Blocked3s,BlockedCorner3,BlockedLongMidRange,Defensive 3 Seconds Violations,on,BlockedArc3,OffensiveGoaltends,Charge Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips
1626172,1610612744,Kevon Looney,Kevon Looney,1626172,GSW,5179.0,86,25,180,182,97,75,25.0,362,9.0,14.0,4.0,7.0,5.0,8.0,1.0,3.0,2.0,5.0,1.0,1.0,12.0,22.0,1.0,2.0,26,178,4.0,8.0,8.0,6.0,10.0,1.0,1.0,13.0,16.0,8.0,6.0,4.0,3.0,7.0,2.0,1.0,2.0,2.0,17.0,4.0,7.0,3.0,6.0,9.0,11.0,20.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,8.0,1.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,13.0,97,3.0,0.6666666666666666,0.8888888888888888,0.5454545454545454,0.5,0.6,0.5217391304347826,0.5,0.5454545454545454,0.52,0.5,0.5416666666666666,0.043478260869565216,13.52657004830918,0.6666666666666666,0.10344827586206896,0.1346153846153846,0.11538461538461539,0.12121212121212122,0.10714285714285714,0.12941176470588237,0.2,0.21052631578947367,0.043478260869565216,0.125,0.1111111111111111,0.05555555555555555,0.16666666666666666,0.0625,0.13043478260869565,0.09090909090909091,1.0,0.6086956521739131,0.6428571428571429,0.6428571428571429,0.6666666666666666,0.13043478260869565,0.3333333333333333,0.3333333333333333,0.21739130434782608,0.4,0.4,1.0,0.043478260869565216,0.875,0.5714285714285714,0.25,0.7272727272727273,0.625,0.09090909090909091,0.6521739130434783,0.5089630434782608,0.57524,0.5183318181818182,0.08,0.08333333333333333,0.3076923076923077,0.5,6.445454545454546,22.8,0.5388888888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1626188,1610612744,Quinn Cook,Quinn Cook,1626188,GSW,10491.0,175,48,358,351,133,112,52.0,709,12.0,18.0,,2.0,3.0,4.0,2.0,5.0,9.0,13.0,12.0,5.0,23.0,36.0,31.0,14.0,81,349,,3.0,3.0,7.0,10.0,15.0,11.0,40.0,22.0,24.0,,8.0,3.0,11.0,2.0,1.0,2.0,5.0,25.0,,2.0,10.0,11.0,21.0,2.0,23.0,,4.0,2.0,2.0,4.0,1.0,1.0,,5.0,2.0,4.0,,13.0,,12.0,,17.0,5.0,2.0,1.0,2.0,1.0,40.0,133,3.0,0.4782608695652174,0.4782608695652174,0.6388888888888888,,0.7,0.5,0.25,0.58,0.5472972972972973,0.25,0.6451612903225806,0.4626865671641791,19.03614457831325,0.8,0.10576923076923077,0.019230769230769232,0.14705882352941177,,0.12209302325581395,0.011764705882352941,,,0.043478260869565216,,,0.13333333333333333,0.023255813953488372,0.1935483870967742,0.125,,0.5,0.26865671641791045,0.6666666666666666,0.7058823529411765,0.5833333333333334,0.07462686567164178,0.4,0.4,0.19402985074626866,0.6923076923076923,0.6923076923076923,0.3333333333333333,0.1791044776119403,0.3333333333333333,,,0.16,0.75,0.2,0.7313432835820896,0.5062636363636362,0.44028999999999996,0.4910583333333332,0.07246376811594203,0.13157894736842105,0.037037037037037035,0.49382716049382713,8.547222222222222,25.93870967741936,0.3715083798882682,2.0,1.0,3.0,1.0,5.0,19.0,4.0,10.0,7.0,1.0,3.0,5.0,12.0,9.0,1.0,18.0,5.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,5.0,1.0,5.0,0.5714285714285714,0.22580645161290322,0.3333333333333333,0.3333333333333333,0.23333333333333334,0.027777777777777776,0.05555555555555555,0.25,0.5,0.16666666666666666,0.16666666666666666,1.0,0.2835820895522388,0.2631578947368421,0.2631578947368421,0.4,0.5,0.3333333333333333,1.0,0.2,0.4,0.4,0.2777777777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1627745,1610612744,Damian Jones,Damian Jones,1627745,GSW,651.0,11,-20,25,26,14,19,4.0,51,1.0,1.0,,,1.0,1.0,,,,1.0,,,1.0,2.0,,2.0,4,35,,,,1.0,2.0,,,2.0,2.0,,,,,,,,,,,1.0,,2.0,,2.0,1.0,3.0,,,,,2.0,1.0,,,3.0,1.0,3.0,,4.0,,2.0,,3.0,2.0,,,,,2.0,14,,1.0,1.0,0.5,,0.5,0.5,,0.5,0.6666666666666666,,0.5,,20.689655172413794,0.6666666666666666,,,0.4,0.16666666666666666,0.2857142857142857,0.07142857142857142,,,,0.2,,,,,0.4,,,0.5,1.0,1.0,1.0,,,,0.5,,,,,,,,0.5,1.0,,0.5,0.5798,,0.5798,0.6666666666666666,0.6666666666666666,,0.5,7.95,,0.56,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1628395,1610612744,Jordan Bell,Jordan Bell,1628395,GSW,2827.0,47,13,102,97,44,45,19.0,199,1.0,2.0,,1.0,,,1.0,4.0,,3.0,,,2.0,9.0,,3.0,7,95,,2.0,,,1.0,,2.0,2.0,2.0,2.0,,5.0,1.0,6.0,1.0,,4.0,1.0,13.0,2.0,,9.0,2.0,11.0,2.0,13.0,,2.0,1.0,1.0,,,,,,,2.0,,4.0,,5.0,,6.0,3.0,3.0,1.0,3.0,3.0,2.0,44,2.0,0.5,0.5,0.2222222222222222,,,0.2222222222222222,,,0.2916666666666667,,0.3333333333333333,,9.917355371900827,,0.1111111111111111,,0.32142857142857145,0.1,0.2391304347826087,0.04081632653061224,,,,0.11764705882352941,,0.16666666666666666,0.1111111111111111,,0.36,,1.0,0.2222222222222222,0.5,0.5,1.0,0.4444444444444444,0.25,0.3333333333333333,0.3333333333333333,,,,,0.5,,,,,,0.2222222222222222,0.4648222222222222,0.3005,0.3005,0.25,0.25,,0.2857142857142857,9.122222222222224,,0.43137254901960786,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,2.0,,,,,,,0.2222222222222222,,,,,,,,,,,,,,,,,,,,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
201156,1610612744,Nick Young,Nick Young,201156,GSW,2922.0,49,18,106,99,54,52,20.0,205,,,,,,,,2.0,,1.0,2.0,1.0,,3.0,14.0,4.0,16,91,,,,,2.0,7.0,2.0,5.0,,,,1.0,,1.0,,,1.0,,2.0,,,5.0,,5.0,,5.0,,1.0,1.0,,,,,,,,,,1.0,,2.0,,5.0,1.0,,,,,5.0,54,,,,,,,0.35294117647058826,,0.16666666666666666,0.42105263157894735,,0.25,0.8235294117647058,15.079365079365079,,,,0.20833333333333334,,0.10638297872340426,,,,,,,,,,0.18181818181818182,,,,,,,0.11764705882352941,,,0.058823529411764705,,,,0.11764705882352941,,,,,,0.1111111111111111,0.8235294117647058,0.4975093749999999,,0.49677499999999997,0.10526315789473684,0.25,,0.3125,9.433333333333332,26.88571428571429,0.5094339622641509,1.0,,,,3.0,12.0,1.0,6.0,4.0,,,1.0,3.0,9.0,,12.0,3.0,,,,,,,,,,,0.25,0.2857142857142857,,0.14285714285714285,0.2857142857142857,,,0.5,,0.5,0.5,1.0,0.7058823529411765,0.25,0.2727272727272727,,,,,,0.6666666666666666,0.16666666666666666,0.25,,,,,1.0,1.0,0.07142857142857142,0.08333333333333333,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,True,,,,,
1627775,1610612744,Patrick McCaw,Patrick McCaw,1627775,GSW,477.0,8,2,17,16,9,12,3.0,33,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,2,15,,,,,,,,,2.0,,,,,,,,,,,,,,2.0,2.0,,2.0,,1.0,,1.0,,,,,,,1.0,,1.0,,1.0,,,,,,,,,9,,1.0,1.0,1.0,,,0.5,,,0.5,,,0.5,10.0,,0.5,,,,0.2857142857142857,,,,,,,,0.3333333333333333,1.0,,,,,,,,,,,0.5,1.0,1.0,1.0,0.5,,,,,,,0.5,0.470175,,,,,,,20.0,22.9,0.5294117647058824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,
2585,1610612744,Zaza Pachulia,Zaza Pachulia,2585,GSW,1419.0,24,20,50,48,31,29,12.0,98,3.0,4.0,2.0,2.0,3.0,4.0,1.0,1.0,,1.0,,,4.0,6.0,,7.0,15,37,2.0,2.0,7.0,3.0,5.0,,6.0,12.0,2.0,6.0,4.0,,1.0,1.0,,1.0,,,3.0,2.0,3.0,2.0,2.0,5.0,6.0,11.0,2.0,3.0,2.0,1.0,1.0,1.0,,,2.0,1.0,,,1.0,,5.0,,10.0,2.0,1.0,,1.0,,12.0,31,,0.25,0.5,0.6666666666666666,1.0,0.6,0.6666666666666666,1.0,0.6,0.6818181818181818,0.7,0.6666666666666666,,20.967741935483872,0.5,0.18181818181818182,0.23076923076923078,0.13333333333333333,0.16666666666666666,0.15384615384615385,0.2,0.3333333333333333,0.5,0.125,0.25,,,0.3333333333333333,,0.14285714285714285,1.0,,0.6666666666666666,0.75,0.75,0.3333333333333333,0.16666666666666666,1.0,1.0,0.16666666666666666,,,,,1.0,1.0,,0.8,0.75,,0.6666666666666666,0.55605,0.75725,0.59554,0.25,0.25,0.4666666666666667,0.8,5.3500000000000005,,0.62,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,3.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,3.0,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,True,,,,,
201142,1610612744,Kevin Durant,Kevin Durant,201142,GSW,4345.0,72,28,150,145,78,56,20.0,295,2.0,5.0,,,,2.0,3.0,9.0,9.0,17.0,,,14.0,31.0,16.0,17.0,57,148,2.0,4.0,7.0,7.0,17.0,12.0,13.0,36.0,12.0,16.0,2.0,4.0,4.0,8.0,2.0,2.0,2.0,1.0,20.0,1.0,1.0,2.0,13.0,16.0,2.0,18.0,1.0,,,,4.0,2.0,2.0,,6.0,3.0,1.0,,3.0,,12.0,,17.0,3.0,1.0,1.0,1.0,1.0,36.0,78,1.0,0.42857142857142855,0.46153846153846156,0.45161290322580644,0.5,0.4117647058823529,0.425531914893617,0.5,0.39655172413793105,0.5181818181818182,0.7,0.5142857142857142,0.3404255319148936,35.46511627906977,0.6666666666666666,0.24074074074074073,0.023809523809523808,0.09523809523809523,0.038461538461538464,0.2,0.029411764705882353,,,0.058823529411764705,0.05263157894736842,,0.25,0.22727272727272727,0.25,0.058823529411764705,0.037037037037037035,1.0,0.10638297872340426,0.4,0.5,0.5,0.19148936170212766,0.3333333333333333,0.3333333333333333,0.3617021276595745,0.5294117647058824,0.5625,0.4444444444444444,,,,,0.06896551724137931,,,0.44680851063829785,0.45892553191489355,0.408975,0.457,0.0784313725490196,0.08823529411764706,0.12280701754385964,0.631578947368421,12.880645161290321,26.85,0.52,,,,,4.0,16.0,3.0,12.0,4.0,,,3.0,6.0,6.0,,16.0,4.0,2.0,1.0,1.0,2.0,,,,4.0,,4.0,0.5,0.25,,0.25,0.25,0.06451612903225806,0.2,0.25,0.3333333333333333,,,,0.3404255319148936,0.25,0.25,0.5,,,,,0.41379310344827586,0.25,0.25,,,,0.058823529411764705,,1.0,,,0.058823529411764705,,3.0,,1.0,0.3333333333333333,,1.0,1.0,,,,,,,,,,,,,True,,,,,
202691,1610612744,Klay Thompson,Klay Thompson,202691,GSW,4572.0,76,2,147,145,13,19,20.0,292,2.0,3.0,,,,,2.0,6.0,12.0,21.0,3.0,,16.0,30.0,13.0,5.0,55,152,2.0,3.0,7.0,,2.0,,,,24.0,8.0,,4.0,1.0,5.0,,1.0,2.0,1.0,11.0,,1.0,1.0,6.0,8.0,1.0,9.0,,,,,3.0,2.0,2.0,1.0,5.0,1.0,4.0,,6.0,,5.0,,5.0,2.0,,,,,,13,,0.75,0.75,0.5333333333333333,0.6666666666666666,,0.5813953488372093,0.7,,0.6111111111111112,0.7,,0.3023255813953488,28.488372093023255,0.6,0.13333333333333333,0.018518518518518517,0.03571428571428571,,0.0958904109589041,0.0125,,,0.045454545454545456,,,,0.1875,0.21428571428571427,0.045454545454545456,,,0.06976744186046512,0.6666666666666666,0.6666666666666666,0.5,0.13953488372093023,0.3333333333333333,0.4,0.4883720930232558,0.5714285714285714,0.6,0.9166666666666666,0.06976744186046512,,,,,,,0.37209302325581395,0.45775000000000005,0.4815666666666667,0.38495,0.045454545454545456,0.06451612903225806,0.12727272727272726,,14.786666666666667,25.430769230769233,0.08843537414965986,1.0,,,,5.0,10.0,,,6.0,1.0,2.0,,18.0,,,10.0,5.0,2.0,1.0,,1.0,,,1.0,1.0,,,1.0,0.46153846153846156,0.5,,0.46153846153846156,0.06666666666666667,,,,0.3333333333333333,0.5,1.0,0.23255813953488372,0.5,0.5555555555555556,1.0,,,,,,,0.5,1.0,,0.16666666666666666,0.047619047619047616,2.0,,0.15384615384615385,0.1,,,,,1.0,0.5,,,,1.0,2.0,1.0,0.3333333333333333,0.4,0.5,1.0,,,,,,True,,,,,
2733,1610612744,Shaun Livingston,Shaun Livingston,2733,GSW,7168.0,119,48,239,238,81,54,34.0,477,10.0,11.0,,1.0,,,5.0,14.0,1.0,7.0,,,16.0,32.0,1.0,14.0,46,243,1.0,4.0,5.0,2.0,6.0,1.0,6.0,10.0,28.0,4.0,2.0,11.0,2.0,13.0,2.0,,4.0,5.0,28.0,2.0,2.0,4.0,7.0,12.0,4.0,16.0,,3.0,2.0,1.0,,6.0,,1.0,6.0,,5.0,,7.0,,12.0,,16.0,5.0,,,,,10.0,81,1.0,0.875,0.9333333333333333,0.5,0.25,0.3333333333333333,0.48484848484848486,0.25,0.2857142857142857,0.5609756097560976,0.4166666666666667,0.45454545454545453,0.030303030303030304,17.02898550724638,,0.1,0.03076923076923077,0.08695652173913043,0.047619047619047616,0.09482758620689655,0.037383177570093455,0.08333333333333333,0.047619047619047616,,0.03125,0.1,,0.10714285714285714,0.17391304347826086,0.1111111111111111,,,0.3333333333333333,0.9090909090909091,0.9090909090909091,1.0,0.42424242424242425,0.35714285714285715,0.35714285714285715,0.21212121212121213,0.14285714285714285,0.14285714285714285,1.0,,0.25,,,,,,0.36363636363636365,0.494553125,0.502825,0.44155000000000005,0.13157894736842105,0.13513513513513514,0.10869565217391304,0.21739130434782608,8.596875,64.7,0.3389121338912134,,,,,,1.0,,1.0,,,,,,,1.0,,,,2.0,1.0,,1.0,1.0,,3.0,,3.0,,,,,,,,,0.6,,,,0.030303030303030304,,,,,,,,0.14285714285714285,,,2.0,,,,,,,,,,3.0,,1.0,0.25,,3.0,,,,,,,,,1.0,,,,,True,,,,,
