EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG2A,PtsAssisted2s,NonHeaveArc3FGA,Fg2aBlocked,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGA,Corner3FGA,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,BlockingFouls,Loose Ball Fouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,ShortMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,ShortMidRangeFrequency,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,ShortMidRangeFGM,LongMidRangeFGA,Corner3FGM,PenaltyCorner3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,ThreePtAssists,Arc3Assists,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,LiveBallTurnoverPct,DefThreePtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,LongMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Fg3aBlocked,FTDefRebounds,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,DefFTReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Frequency,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,BlockedShortMidRange,PenaltyFg3Pct,DefCorner3ReboundPct,LongMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,Charge Fouls Drawn,PenaltyFtPoints,SecondChanceTurnovers,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangePctBlocked,SecondChanceArc3PctAssisted,SecondChanceFtPoints,Loose Ball Fouls Drawn,on,HeaveAttempts,BlockedLongMidRange,ShortMidRangeAssists,Offensive Fouls,BlockingFoulsDrawn,ShortMidRangePctAssisted,Charge Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3
1626192,1610612757,Pat Connaughton,Pat Connaughton,1626192,POR,260.0,4.0,-8,10,11,3.0,3.0,1.0,21,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,16,1.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,25.0,0.6666666666666666,0.5,1.0,1.0,0.3333333333333333,1.0,1.0,0.6766,0.8182,0.75,26.7,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1628380,1610612757,Zach Collins,Zach Collins,1628380,POR,750.0,12.0,-9,26,26,4.0,2.0,3.0,52,,,,2.0,,1.0,4.0,3.0,32,,,2.0,1.0,1.0,2.0,4.0,1.0,,,,0.3,0.3,0.8,1.0,,16.666666666666668,,,,,0.4,,0.8,0.52164,,8.8,24.225,0.15384615384615385,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.25,0.25,1.0,0.16666666666666666,0.14285714285714285,0.1111111111111111,0.0625,0.5,1.0,0.2,0.4,0.5,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
202323,1610612757,Evan Turner,Evan Turner,202323,POR,5195.0,87.0,-20,182,183,36.0,38.0,24.0,365,9.0,12.0,2.0,2.0,10.0,26.0,7.0,28.0,219,2.0,6.0,2.0,2.0,5.0,8.0,36.0,2.0,0.3,0.375,0.38461538461538464,0.3939393939393939,0.4117647058823529,0.21212121212121213,0.07692307692307693,0.08333333333333333,18.779342723004696,0.36363636363636365,0.75,0.8181818181818182,0.3333333333333333,0.06060606060606061,0.5,0.5757575757575758,0.5171045454545453,0.5901375,7.015384615384615,23.800000000000004,0.1978021978021978,11.0,5.0,1.0,2.0,6.0,1.0,5.0,10.0,2.0,25.0,3.0,5.0,7.0,5.0,12.0,,1.0,1.0,0.2857142857142857,0.2857142857142857,0.09090909090909091,0.10869565217391304,0.045454545454545456,0.1,0.04854368932038835,,0.15789473684210525,0.3333333333333333,0.15151515151515152,0.5,0.5,1.0,0.5,2.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,5.0,4.0,2.0,2.0,4.0,14.0,4.0,5.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,5.0,1.0,3.0,1.0,2.0,6.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,0.4,1.0,0.4,0.5,0.4,0.5,0.8333333333333334,0.08333333333333333,0.05405405405405406,0.06666666666666667,0.041666666666666664,0.037037037037037035,0.1,0.058823529411764705,0.1,0.09523809523809523,0.10526315789473684,1.0,0.09090909090909091,0.1,0.09090909090909091,0.2,0.2,1.0,0.6,0.6666666666666666,1.0,0.5,0.55698,0.029411764705882353,0.037037037037037035,0.14285714285714285,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
202329,1610612757,Al-Farouq Aminu,Al-Farouq Aminu,202329,POR,4738.0,79.0,-19,166,167,32.0,36.0,23.0,333,6.0,9.0,2.0,12.0,8.0,14.0,20.0,43.0,198,3.0,4.0,12.0,,3.0,6.0,32.0,1.0,0.25,0.25,0.5714285714285714,0.6323529411764706,0.6323529411764706,0.5882352941176471,,,18.877551020408163,0.2647058823529412,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.35294117647058826,0.4,0.8529411764705882,0.5389588235294118,0.5193,6.0928571428571425,24.575,0.1927710843373494,3.0,8.0,4.0,9.0,27.0,4.0,2.0,3.0,2.0,7.0,6.0,10.0,15.0,7.0,22.0,,1.0,1.0,0.45,0.45,,0.23809523809523808,0.09523809523809523,0.2153846153846154,0.07291666666666667,,0.2777777777777778,0.08823529411764706,0.23529411764705882,0.3333333333333333,0.36363636363636365,1.0,0.3333333333333333,1.0,4.0,2.0,1.0,2.0,5.0,,,2.0,6.0,7.0,3.0,2.0,6.0,12.0,,1.0,1.0,,,1.0,4.0,1.0,2.0,1.0,1.0,3.0,,2.0,,1.0,3.0,,3.0,,,,1.0,1.0,1.0,,6.0,0.3333333333333333,1.0,0.5,0.6,0.5,0.6,1.0,0.17391304347826086,0.030303030303030304,0.14285714285714285,0.08695652173913043,0.04,,0.14285714285714285,0.3,0.2,0.0625,,0.3333333333333333,0.3333333333333333,0.058823529411764705,0.625,0.625,1.0,0.5714285714285714,0.25,1.0,,0.5521285714285714,,,0.16279069767441862,0.13953488372093023,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.05,0.08333333333333333,0.25,0.5,0.5,1.0,0.14285714285714285,1.0,1.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
203468,1610612757,CJ McCollum,CJ McCollum,203468,POR,4892.0,82.0,-15,172,173,32.0,35.0,23.0,345,6.0,12.0,3.0,14.0,11.0,24.0,17.0,53.0,209,4.0,4.0,14.0,2.0,2.0,6.0,32.0,,0.18181818181818182,0.18181818181818182,0.4583333333333333,0.5975609756097561,0.6162790697674418,0.4146341463414634,0.08333333333333333,0.16666666666666666,23.762376237623762,0.2926829268292683,0.5,0.6,,0.34146341463414637,0.3333333333333333,0.7073170731707317,0.5292,0.5130555555555555,6.658333333333334,24.78235294117647,0.18604651162790697,8.0,3.0,7.0,9.0,15.0,7.0,3.0,6.0,3.0,15.0,,2.0,5.0,,5.0,,,0.5555555555555556,0.5294117647058824,0.5294117647058824,,0.044444444444444446,,0.05970149253731343,,,,0.1951219512195122,0.07317073170731707,0.5,0.5,0.42857142857142855,0.5,,,1.0,2.0,4.0,2.0,2.0,4.0,,,6.0,1.0,5.0,11.0,18.0,,3.0,1.0,2.0,,,2.0,,4.0,4.0,,3.0,,1.0,2.0,2.0,5.0,3.0,7.0,,6.0,4.0,1.0,,1.0,,11.0,,0.25,1.5,0.6111111111111112,1.5,0.6111111111111112,0.6,0.09090909090909091,,,,,,,0.2,0.05263157894736842,,,0.25,0.25,0.0975609756097561,0.6666666666666666,0.6666666666666666,1.0,,,0.3333333333333333,0.2222222222222222,0.48615,0.09302325581395349,0.15384615384615385,0.11320754716981132,0.20754716981132076,3.0,1.0,1.0,3.0,2.0,2.0,,1.0,1.0,,,0.3333333333333333,0.75,0.75,,0.5,1.0,1.0,0.3333333333333333,2.0,1.0,1.0,1.0,3.0,12.0,1.0,1.0,2.0,1.0,0.6,0.3333333333333333,0.6666666666666666,0.5,1.0,1.0,0.3333333333333333,,,,,,,,,,,True,,,,,,,,,,,,
202334,1610612757,Ed Davis,Ed Davis,202334,POR,579.0,10.0,-2,20,20,2.0,1.0,2.0,40,1.0,2.0,,,1.0,2.0,,3.0,26,,,,,,,2.0,,,,0.5,0.5,0.5,,,,18.181818181818183,1.0,0.5,0.5,,,,1.0,0.67485,,0.75,,0.1,,,,,,,,,,,2.0,4.0,4.0,2.0,6.0,,,,,,,0.8,0.5,0.6666666666666666,0.25,,,,,,,,,1.0,2.0,,,,,,1.0,1.0,2.0,2.0,,,,2.0,2.0,,,,,,,,,,,,1.0,,1.0,,1.0,,2.0,,2.0,1.0,,,,,,0.5,,0.5,,0.5,,,,,0.3333333333333333,1.0,,,1.0,1.0,,,,,,,,,,1.0,0.5,,,0.67485,0.3333333333333333,0.3333333333333333,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,,,,
203081,1610612757,Damian Lillard,Damian Lillard,203081,POR,4974.0,83.0,-13,175,175,36.0,38.0,23.0,350,5.0,9.0,2.0,9.0,8.0,21.0,9.0,25.0,207,6.0,6.0,9.0,2.0,3.0,5.0,36.0,,0.375,0.42857142857142855,0.38095238095238093,0.31666666666666665,0.36363636363636365,0.3,0.09523809523809523,0.1111111111111111,17.647058823529413,0.3,0.5555555555555556,0.625,0.4,0.3,0.3333333333333333,0.6,0.5190516666666667,0.48828333333333335,8.719047619047618,26.155555555555555,0.2057142857142857,6.0,,1.0,1.0,3.0,1.0,3.0,12.0,2.0,33.0,2.0,6.0,9.0,3.0,12.0,1.0,,1.0,0.1111111111111111,0.1111111111111111,,0.13953488372093023,0.03225806451612903,0.13432835820895522,0.030927835051546393,,0.05555555555555555,0.2,,0.1111111111111111,0.1111111111111111,1.0,0.1111111111111111,1.0,1.0,1.0,2.0,6.0,,,6.0,2.0,2.0,7.0,1.0,,7.0,10.0,2.0,9.0,5.0,4.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,,3.0,1.0,4.0,,7.0,,7.0,1.0,,,,,7.0,1.0,0.16666666666666666,0.875,0.16666666666666666,0.875,0.375,0.25,0.125,0.02857142857142857,0.037037037037037035,0.041666666666666664,0.038461538461538464,,0.2,0.2,0.14285714285714285,0.05263157894736842,,0.3333333333333333,0.3333333333333333,0.2,,,,0.25,1.0,0.5,,0.5678166666666666,0.03225806451612903,0.045454545454545456,0.28,0.28,1.0,,,,1.0,2.0,,,0.5,,,,0.16666666666666666,0.2,,,,,,,1.0,2.0,,,,1.0,1.0,,,,,1.0,0.5,0.5,,,1.0,5.0,1.0,1.0,2.0,1.0,0.16666666666666666,1.0,,,True,,,,,,,,,,,,
203086,1610612757,Meyers Leonard,Meyers Leonard,203086,POR,12.0,,1,2,1,2.0,1.0,,3,,,,,,,,,2,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1627735,1610612757,Wade Baldwin IV,Wade Baldwin IV,1627735,POR,99.0,2.0,4,3,3,,3.0,,6,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
203994,1610612757,Jusuf Nurkic,Jusuf Nurkic,203994,POR,4272.0,71.0,-10,147,149,29.0,33.0,20.0,296,13.0,25.0,6.0,,17.0,32.0,,42.0,176,6.0,10.0,,5.0,3.0,8.0,29.0,1.0,0.29411764705882354,0.4166666666666667,0.53125,0.53125,0.5833333333333334,,0.15625,0.16,21.38728323699422,0.78125,0.52,0.6190476190476191,0.3076923076923077,,1.0,0.78125,0.528634375,0.54325,4.0125,,0.19727891156462585,4.0,,,,,,2.0,2.0,2.0,4.0,9.0,7.0,15.0,10.0,25.0,,2.0,,,,0.25,0.1794871794871795,0.16363636363636364,0.21666666666666667,0.12048192771084337,0.1,0.16666666666666666,0.125,,,,,,5.0,7.0,2.0,3.0,3.0,,,8.0,5.0,7.0,13.0,2.0,,9.0,24.0,10.0,,,,,1.0,6.0,2.0,4.0,2.0,2.0,,,,1.0,,1.0,,11.0,1.0,9.0,5.0,4.0,2.0,4.0,,9.0,0.7142857142857143,0.3333333333333333,0.7142857142857143,0.3333333333333333,0.7222222222222222,0.5,,0.2857142857142857,0.03571428571428571,0.2608695652173913,0.09090909090909091,0.047619047619047616,,0.23076923076923078,0.125,0.2777777777777778,0.2,,0.75,1.0,0.09375,,,,1.0,0.7142857142857143,0.3333333333333333,,0.5834833333333334,0.1388888888888889,0.1388888888888889,0.30952380952380953,0.21428571428571427,1.0,,,,,,,2.0,,,,0.6666666666666666,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,1.0,,1.0,2.0,,0.3333333333333333,1.0,,,,,,5.0,,,,,,,3.0,1.0,True,,,,,,,,,,,,
