EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,FG3M,PtsAssisted3s,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,HeaveAttempts,FTDefRebounds,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,DefensiveGoaltends,3SecondViolations,DefFTReboundPct,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,NonHeaveArc3FGM,Fg3aBlocked,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,Charge Fouls,Offensive Fouls,Offensive Fouls Drawn,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Corner3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,BlockedLongMidRange,Defensive 3 Seconds Violations,on
1626172,1610612744,Kevon Looney,Kevon Looney,1626172,GSW,19088.0,318,65,637,655,231,213,62,1292,31.0,54.0,12.0,23.0,11.0,22.0,1.0,3.0,1.0,2.0,1.0,1.0,33.0,59.0,1.0,7.0,73.0,663,12.0,25.0,4.0,28.0,12.0,23.0,1.0,4.0,28.0,48.0,18.0,18.0,1.0,3.0,4.0,11.0,15.0,10.0,1.0,1.0,3.0,41.0,9.0,22.0,2.0,8.0,25.0,33.0,33.0,66.0,4.0,12.0,6.0,6.0,3.0,2.0,2.0,1.0,1.0,5.0,4.0,24.0,1.0,47.0,4.0,14.0,1.0,3.0,17.0,1.0,6.0,3.0,6.0,1.0,1.0,4.0,2.0,7.0,6.0,1.0,28.0,231,6.0,3.0,0.7272727272727273,1.0,0.559322033898305,0.48,0.5217391304347826,0.55,0.48,0.5,0.5367647058823529,0.5185185185185185,0.5,0.016666666666666666,0.05084745762711865,0.05555555555555555,10.23842917251052,0.6,0.16666666666666666,0.12755102040816327,0.12154696132596685,0.05405405405405406,0.0743801652892562,0.09593023255813954,0.10264900662251655,0.17647058823529413,0.17142857142857143,0.016666666666666666,0.0707070707070707,0.09090909090909091,0.14864864864864866,0.11904761904761904,0.10526315789473684,0.042735042735042736,0.0967741935483871,0.16666666666666666,0.8571428571428571,0.9,0.5740740740740741,0.6078431372549019,0.7096774193548387,0.05,0.3333333333333333,0.3333333333333333,1.0,0.03333333333333333,0.5,0.5,1.0,0.016666666666666666,0.92,0.5217391304347826,0.25,0.9166666666666666,0.5,0.041666666666666664,0.9166666666666666,0.5914366666666666,0.6037555555555555,0.5929958333333333,0.09230769230769231,0.09375,0.3835616438356164,0.3835616438356164,2.4084745762711863,25.5,0.3626373626373626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1626188,1610612744,Quinn Cook,Quinn Cook,1626188,GSW,4345.0,72,28,150,145,78,56,20,295,4.0,5.0,,1.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,8.0,9.0,11.0,8.0,27.0,148,,1.0,,,3.0,3.0,4.0,8.0,14.0,10.0,6.0,,3.0,,,1.0,1.0,1.0,,,,3.0,,1.0,,4.0,3.0,7.0,1.0,8.0,,1.0,,1.0,,,,,,,,1.0,,6.0,,6.0,,2.0,10.0,2.0,2.0,4.0,1.0,,,,1.0,1.0,1.0,,14.0,78,2.0,4.0,0.625,0.625,0.8888888888888888,,1.0,0.475,,0.42857142857142855,0.5625,,0.6363636363636364,0.55,,,13.953488372093023,,,0.05555555555555555,0.023809523809523808,0.19047619047619047,,0.09333333333333334,0.014705882352941176,,,0.058823529411764705,,,,0.045454545454545456,0.125,0.17647058823529413,0.25,,1.0,0.25,0.8,0.8,0.5,0.05,1.0,1.0,1.0,0.15,1.0,1.0,0.6666666666666666,0.15,1.0,,,0.2857142857142857,1.0,0.2857142857142857,0.8,0.49135000000000006,0.3907,0.46218571428571426,0.1,0.2222222222222222,,0.5185185185185185,8.18888888888889,23.890909090909087,0.52,1.0,8.0,2.0,1.0,3.0,1.0,0.09090909090909091,0.09090909090909091,0.4,0.125,0.125,1.0,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1628395,1610612744,Jordan Bell,Jordan Bell,1628395,GSW,7292.0,122,36,234,229,56,95,31,463,15.0,20.0,5.0,9.0,3.0,6.0,,2.0,,,1.0,,15.0,22.0,1.0,3.0,33.0,252,5.0,9.0,1.0,11.0,3.0,6.0,,,6.0,20.0,10.0,10.0,,2.0,5.0,5.0,10.0,3.0,2.0,5.0,,25.0,2.0,11.0,,9.0,13.0,24.0,13.0,37.0,2.0,4.0,2.0,2.0,3.0,1.0,3.0,,2.0,6.0,2.0,6.0,,12.0,,4.0,,1.0,6.0,,3.0,,4.0,1.0,1.0,2.0,2.0,5.0,2.0,,6.0,56,2.0,,0.6666666666666666,1.0,0.6818181818181818,0.5555555555555556,0.5,0.6521739130434783,0.5555555555555556,0.5,0.6346153846153846,0.55,0.5,0.043478260869565216,0.09090909090909091,0.1,11.895910780669146,0.5,,0.20967741935483872,0.1864406779661017,0.15254237288135594,0.046511627906976744,0.18181818181818182,0.12745098039215685,0.4,0.08695652173913043,0.14285714285714285,0.02702702702702703,0.16666666666666666,0.3,0.09523809523809523,0.18181818181818182,0.19047619047619047,0.058823529411764705,0.4,0.4,0.8695652173913043,0.75,0.8333333333333334,0.6666666666666666,0.08695652173913043,,,,,,,,0.043478260869565216,1.0,0.5555555555555556,,1.0,0.5,,0.9130434782608695,0.5922954545454545,0.6594999999999999,0.6499166666666667,0.11538461538461539,0.12,0.3333333333333333,0.18181818181818182,2.036363636363636,62.9,0.23931623931623933,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,3.0,1.0,1.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
201142,1610612744,Kevin Durant,Kevin Durant,201142,GSW,48445.0,807,207,1618,1622,427,464,151,3240,42.0,61.0,2.0,6.0,4.0,9.0,58.0,119.0,65.0,117.0,131.0,48.0,165.0,297.0,138.0,137.0,608.0,1692,12.0,23.0,6.0,42.0,33.0,67.0,50.0,53.0,161.0,136.0,194.0,4.0,131.0,11.0,61.0,38.0,99.0,29.0,9.0,41.0,14.0,236.0,5.0,8.0,,60.0,82.0,150.0,13.0,163.0,4.0,15.0,6.0,9.0,35.0,20.0,15.0,3.0,15.0,50.0,16.0,22.0,1.0,43.0,,115.0,1.0,1.0,152.0,5.0,52.0,18.0,21.0,4.0,3.0,13.0,8.0,25.0,17.0,,161.0,425,5.0,18.0,0.4121212121212121,0.4171779141104294,0.5555555555555556,0.5217391304347826,0.4925373134328358,0.5413793103448276,0.5625,0.46153846153846156,0.600990099009901,0.6,0.5629370629370629,0.31724137931034485,0.037037037037037035,0.04918032786885246,31.04026845637584,0.7,,0.17558886509635974,0.02056555269922879,0.16666666666666666,0.01567398119122257,0.1717049576783555,0.018361581920903956,0.044642857142857144,0.00684931506849315,0.015267175572519083,0.019305019305019305,,0.14838709677419354,0.17560975609756097,0.21495327102803738,0.1443661971830986,0.25,0.019138755980861243,0.68,0.14022988505747128,0.6885245901639344,0.7241379310344828,0.5714285714285714,0.2735632183908046,0.48739495798319327,0.5043478260869565,0.27586206896551724,0.2689655172413793,0.5555555555555556,0.5752212389380531,0.4307692307692308,0.30114942528735633,0.1875,0.3333333333333333,0.5,0.07692307692307693,0.4444444444444444,0.41025641025641024,0.4574712643678161,0.46840804597701147,0.4604604166666666,0.4558213675213676,0.11909650924024641,0.1511627906976744,0.06907894736842106,0.26480263157894735,11.672053872053871,26.60942028985507,0.26390605686032137,3.0,7.0,2.0,47.0,72.0,0.5106382978723404,0.34057971014492755,0.34057971014492755,0.016091954022988506,0.42857142857142855,0.42857142857142855,1.0,0.017094017094017096,,8.0,1.0,1.0,1.0,,,0.25806451612903225,44.0,4.0,9.0,14.0,4.0,9.0,14.0,69.0,44.0,2.0,6.0,6.0,2.0,1.0,3.0,3.0,1.0,1.0,6.0,1.0,0.4444444444444444,0.28,0.014492753623188406,0.03361344537815126,0.03418803418803419,0.015267175572519083,0.33587786259541985,0.34108527131782945,0.4772727272727273,0.28125,0.4444444444444444,1.0,0.2916666666666667,0.33587786259541985,0.04195804195804196,,,,,,,,,,,True
202691,1610612744,Klay Thompson,Klay Thompson,202691,GSW,39354.0,656,135,1308,1307,297,310,113,2615,24.0,33.0,,1.0,5.0,6.0,10.0,30.0,32.0,75.0,77.0,23.0,66.0,138.0,119.0,11.0,311.0,1373,4.0,10.0,,20.0,13.0,28.0,31.0,4.0,84.0,94.0,38.0,,76.0,6.0,20.0,8.0,28.0,5.0,3.0,15.0,2.0,64.0,3.0,6.0,,24.0,33.0,58.0,9.0,67.0,,15.0,13.0,2.0,11.0,7.0,9.0,,4.0,20.0,7.0,17.0,1.0,38.0,1.0,17.0,,,15.0,2.0,5.0,2.0,4.0,2.0,2.0,2.0,2.0,6.0,3.0,,84.0,295,3.0,2.0,0.7121212121212122,0.7121212121212122,0.4782608695652174,0.4,0.4642857142857143,0.5836575875486382,0.5263157894736842,0.6779661016949152,0.591254752851711,0.5263157894736842,0.6885245901639344,0.46303501945525294,0.043478260869565216,0.030303030303030304,19.721254355400696,0.55,,0.08776595744680851,0.019169329073482427,0.0802675585284281,0.011494252873563218,0.08444444444444445,0.0156794425087108,0.010638297872340425,0.025210084033613446,0.02,0.009345794392523364,0.02127659574468085,0.07936507936507936,0.05454545454545454,0.16470588235294117,0.09243697478991597,0.03278688524590164,,0.5,0.12840466926070038,0.7272727272727273,0.75,0.75,0.11673151750972763,0.3333333333333333,0.35714285714285715,0.6,0.2918287937743191,0.4266666666666667,0.4444444444444444,0.71875,0.29961089494163423,0.05263157894736842,,,0.1016949152542373,0.8333333333333334,0.3898305084745763,0.5914396887159533,0.4959125,0.48025666666666667,0.49893728813559324,0.022988505747126436,0.03546099290780142,0.06430868167202572,0.27009646302250806,12.455797101449274,25.462184873949578,0.22706422018348624,23.0,42.0,8.0,56.0,156.0,0.9285714285714286,0.47058823529411764,0.4745762711864407,0.16342412451361868,0.5476190476190477,0.5609756097560976,1.0,0.13559322033898305,1.0,1.0,1.0,2.0,1.0,,,0.05,33.0,3.0,8.0,12.0,4.0,9.0,18.0,12.0,33.0,2.0,3.0,3.0,,3.0,1.0,,,,1.0,,0.4444444444444444,0.5806451612903226,0.01680672268907563,0.06666666666666667,0.04,0.012987012987012988,0.42857142857142855,0.4342105263157895,0.8787878787878788,0.42105263157894735,0.375,1.0,0.5217391304347826,0.4342105263157895,0.008333333333333333,1.0,1.0,6.0,0.023809523809523808,0.05263157894736842,1.0,1.0,0.75,,,True
2733,1610612744,Shaun Livingston,Shaun Livingston,2733,GSW,11850.0,198,57,391,403,174,199,47,794,14.0,17.0,,,3.0,4.0,12.0,25.0,6.0,12.0,,,32.0,54.0,,13.0,77.0,429,2.0,2.0,3.0,7.0,9.0,21.0,,7.0,25.0,40.0,24.0,2.0,,3.0,18.0,6.0,24.0,5.0,1.0,9.0,6.0,54.0,3.0,1.0,,7.0,13.0,22.0,4.0,26.0,,2.0,1.0,1.0,3.0,2.0,5.0,2.0,1.0,8.0,2.0,7.0,,16.0,,9.0,,1.0,14.0,,2.0,5.0,1.0,,,,,1.0,1.0,,25.0,174,3.0,4.0,0.625,0.6451612903225806,0.5925925925925926,1.0,0.42857142857142855,0.5925925925925926,1.0,0.42857142857142855,0.6311475409836066,0.875,0.5,,0.05555555555555555,0.058823529411764705,15.540540540540539,0.375,,0.11607142857142858,0.01,0.09333333333333334,0.0410958904109589,0.10695187165775401,0.023121387283236993,0.041666666666666664,,,0.04838709677419355,,0.043478260869565216,0.09615384615384616,0.1891891891891892,0.12280701754385964,,,1.0,0.3148148148148148,0.8235294117647058,0.875,0.8571428571428571,0.46296296296296297,0.48,0.48,0.25,0.2222222222222222,0.5,0.6,0.8333333333333334,,,,,0.19047619047619047,0.75,,0.3148148148148148,0.4509,0.4151,0.44104285714285707,0.03571428571428571,0.03571428571428571,0.09090909090909091,0.3246753246753247,9.038888888888888,,0.44501278772378516,,,,,,,,,,,,,,,2.0,,,1.0,,1.0,0.2,,,,,,,,,,,3.0,,,1.0,1.0,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,1.0,,True
201156,1610612744,Nick Young,Nick Young,201156,GSW,6275.0,105,10,217,207,86,89,25,424,1.0,1.0,,,,,1.0,1.0,,1.0,15.0,6.0,2.0,3.0,23.0,2.0,30.0,230,1.0,1.0,2.0,4.0,,,10.0,,9.0,4.0,,,15.0,,,1.0,1.0,1.0,,,,3.0,,,,2.0,1.0,3.0,,3.0,,,,,1.0,1.0,1.0,,,2.0,,6.0,,12.0,,1.0,,,3.0,,,,,,,,,,,,9.0,86,1.0,,1.0,1.0,0.6666666666666666,1.0,,0.5384615384615384,0.3333333333333333,0.45,0.5555555555555556,0.5,0.45,0.8846153846153846,,,11.788617886178862,0.5,,0.016666666666666666,,0.047619047619047616,,0.029411764705882353,,,,,,,,0.034482758620689655,,0.030303030303030304,0.1111111111111111,,,0.038461538461538464,1.0,1.0,1.0,0.038461538461538464,1.0,1.0,1.0,0.038461538461538464,,,,0.5769230769230769,,,,,,0.6,0.9230769230769231,0.5363826923076923,0.36,0.53622,0.037037037037037035,,0.13333333333333333,0.3,9.866666666666665,25.308695652173913,0.39631336405529954,2.0,8.0,4.0,8.0,24.0,1.0,0.34782608695652173,0.34782608695652173,0.3076923076923077,0.25,0.25,1.0,0.4,,,,1.0,,,,,6.0,,,2.0,,2.0,3.0,,6.0,,,,,,,,,,1.0,,,0.3,,,,,0.4,0.4,1.0,,,,0.3333333333333333,0.4,0.041666666666666664,,2.0,1.0,,0.6666666666666666,,,0.25,,,True
201939,1610612744,Stephen Curry,Stephen Curry,201939,GSW,28521.0,475,160,965,956,188,252,88,1921,41.0,54.0,2.0,3.0,11.0,15.0,13.0,32.0,6.0,24.0,113.0,21.0,60.0,110.0,134.0,37.0,319.0,994,2.0,3.0,,16.0,15.0,31.0,24.0,13.0,73.0,42.0,78.0,4.0,112.0,14.0,53.0,19.0,72.0,14.0,5.0,36.0,7.0,163.0,3.0,5.0,,37.0,28.0,66.0,8.0,74.0,1.0,24.0,18.0,6.0,21.0,13.0,15.0,3.0,8.0,36.0,14.0,13.0,1.0,38.0,,50.0,2.0,,38.0,8.0,15.0,1.0,7.0,2.0,2.0,2.0,5.0,9.0,2.0,,73.0,186,5.0,1.0,0.35,0.3620689655172414,0.5454545454545454,0.6666666666666666,0.4838709677419355,0.5778688524590164,0.7272727272727273,0.5454545454545454,0.6176470588235294,0.7272727272727273,0.6120689655172413,0.5491803278688525,0.12727272727272726,0.07407407407407407,27.504725897920604,0.5833333333333334,,0.11618257261410789,0.02304147465437788,0.1574468085106383,0.015544041450777202,0.13655462184873948,0.01951219512195122,0.031746031746031744,0.012048192771084338,0.028169014084507043,0.019736842105263157,,0.08247422680412371,0.11320754716981132,0.21052631578947367,0.16042780748663102,0.14583333333333334,0.00909090909090909,0.2222222222222222,0.22131147540983606,0.7592592592592593,0.82,0.36585365853658536,0.13114754098360656,0.40625,0.5416666666666666,0.15384615384615385,0.09836065573770492,0.25,0.2727272727272727,0.6666666666666666,0.46311475409836067,0.2727272727272727,0.6666666666666666,,0.2727272727272727,0.7333333333333333,0.38181818181818183,0.7704918032786885,0.5014896265560167,0.5204714285714286,0.4721711538461538,0.07480314960629922,0.1282051282051282,0.050156739811912224,0.22884012539184953,7.3954545454545455,26.833582089552234,0.19481865284974093,8.0,21.0,3.0,54.0,87.0,0.5370370370370371,0.40298507462686567,0.40601503759398494,0.0860655737704918,0.38095238095238093,0.4,1.0,0.05454545454545454,1.0,1.0,,1.0,1.0,,,0.047619047619047616,46.0,4.0,6.0,9.0,4.0,8.0,10.0,75.0,46.0,1.0,10.0,7.0,2.0,1.0,6.0,,1.0,4.0,4.0,,0.5,0.4166666666666667,0.007462686567164179,0.25,0.08333333333333333,,0.40707964601769914,0.40707964601769914,0.45652173913043476,0.5454545454545454,0.6666666666666666,1.0,0.42857142857142855,0.4107142857142857,0.029197080291970802,,2.0,1.0,0.047619047619047616,0.18181818181818182,,,0.3333333333333333,,,True
203110,1610612744,Draymond Green,Draymond Green,203110,GSW,41215.0,687,170,1368,1369,275,329,117,2737,49.0,66.0,13.0,19.0,7.0,8.0,4.0,24.0,3.0,7.0,55.0,10.0,56.0,97.0,65.0,36.0,196.0,1419,13.0,21.0,3.0,32.0,9.0,15.0,13.0,16.0,46.0,74.0,38.0,18.0,55.0,8.0,93.0,41.0,134.0,26.0,15.0,59.0,24.0,309.0,11.0,19.0,1.0,64.0,69.0,144.0,31.0,175.0,3.0,31.0,18.0,13.0,39.0,33.0,17.0,3.0,6.0,56.0,5.0,23.0,,64.0,2.0,54.0,,12.0,45.0,3.0,15.0,9.0,20.0,4.0,2.0,12.0,7.0,24.0,16.0,,45.0,273,5.0,8.0,0.6607142857142857,0.7872340425531915,0.5773195876288659,0.6190476190476191,0.6,0.49382716049382713,0.6304347826086957,0.5357142857142857,0.5355191256830601,0.64,0.6052631578947368,0.4012345679012346,0.08247422680412371,0.06060606060606061,15.95460614152203,0.6964285714285714,0.05,0.17336683417085427,0.059375,0.2,0.03985507246376811,0.18523676880222842,0.050335570469798654,0.10112359550561797,0.056910569105691054,0.027777777777777776,0.035555555555555556,0.058823529411764705,0.16296296296296298,0.21714285714285714,0.10227272727272728,0.22529644268774704,0.1044776119402985,0.0375,0.6666666666666666,0.4074074074074074,0.7424242424242424,0.7903225806451613,0.6122448979591837,0.14814814814814814,0.16666666666666666,0.2,1.0,0.043209876543209874,0.42857142857142855,0.42857142857142855,1.0,0.3395061728395062,0.8260869565217391,0.6842105263157895,0.23076923076923078,0.2857142857142857,0.875,0.35714285714285715,0.808641975308642,0.5403876543209877,0.6398055555555556,0.5053500000000001,0.08620689655172414,0.13761467889908258,0.16326530612244897,0.23469387755102042,4.374226804123712,25.99846153846154,0.2010233918128655,2.0,10.0,3.0,16.0,45.0,0.9375,0.24615384615384617,0.24615384615384617,0.06172839506172839,0.2,0.2,1.0,0.10714285714285714,,11.0,,,2.0,,,0.44,14.0,,1.0,4.0,1.0,2.0,4.0,3.0,14.0,,10.0,7.0,1.0,4.0,2.0,1.0,,,,2.0,0.5,0.3076923076923077,,0.16666666666666666,,,0.2545454545454545,0.2545454545454545,0.9285714285714286,0.043478260869565216,,,0.4,0.2545454545454545,,1.0,1.0,,,0.043478260869565216,1.0,1.0,,1.0,,True
2738,1610612744,Andre Iguodala,Andre Iguodala,2738,GSW,22488.0,375,116,761,769,207,200,58,1530,25.0,36.0,4.0,6.0,2.0,8.0,2.0,6.0,,3.0,25.0,6.0,27.0,45.0,34.0,24.0,120.0,782,4.0,6.0,,17.0,2.0,9.0,8.0,12.0,28.0,44.0,10.0,4.0,25.0,5.0,27.0,13.0,40.0,7.0,6.0,12.0,10.0,93.0,7.0,4.0,,20.0,32.0,56.0,11.0,67.0,2.0,19.0,13.0,6.0,5.0,4.0,8.0,2.0,1.0,13.0,3.0,12.0,,26.0,2.0,37.0,1.0,2.0,34.0,2.0,13.0,5.0,5.0,,,1.0,3.0,5.0,4.0,,26.0,205,3.0,3.0,0.8148148148148148,0.88,0.6,0.6666666666666666,0.2222222222222222,0.6075949367088608,0.85,0.47058823529411764,0.631578947368421,0.85,0.56,0.43037974683544306,0.1111111111111111,0.1111111111111111,13.012048192771083,0.38461538461538464,,0.14222222222222222,0.02197802197802198,0.1342281879194631,0.04861111111111111,0.13903743315508021,0.03374233128834356,0.0196078431372549,0.014705882352941176,0.031746031746031744,0.05,0.041666666666666664,0.13846153846153847,0.14705882352941177,0.13793103448275862,0.128,0.16666666666666666,0.0625,0.8,0.45569620253164556,0.6944444444444444,0.78125,0.84,0.0759493670886076,0.3333333333333333,0.4,0.5,0.0379746835443038,,,,0.31645569620253167,0.6,0.6666666666666666,0.25,0.47058823529411764,0.25,0.35294117647058826,0.8860759493670886,0.5741746835443038,0.5876416666666667,0.5841911764705883,0.14444444444444443,0.23214285714285715,0.14166666666666666,0.23333333333333334,3.653333333333333,25.1735294117647,0.2720105124835742,3.0,9.0,2.0,14.0,42.0,1.0,0.4117647058823529,0.4117647058823529,0.11392405063291139,0.3333333333333333,0.3333333333333333,1.0,0.11764705882352941,,4.0,,,1.0,1.0,,0.26666666666666666,11.0,2.0,2.0,3.0,3.0,4.0,4.0,,11.0,,5.0,4.0,,2.0,1.0,1.0,,,,,0.75,0.5,,0.16666666666666666,,,0.44,0.44,1.0,0.2,1.0,1.0,0.5,0.44,,1.0,2.0,1.0,,0.2,0.5,1.0,0.5,1.0,1.0,True
