EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,PenaltyCorner3FGM,OffThreePtRebounds,LostBallOutOfBoundsTurnovers,Travels,BlockedAtRim,OffThreePtReboundPct,OffArc3ReboundPct,AtRimPctAssisted,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,SecondChanceFtPoints,StepOutOfBoundsTurnovers,Charge Fouls Drawn,Loose Ball Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedShortMidRange,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,LongMidRangeAssists,ShortMidRangePctBlocked,BlockedCorner3,DefensiveGoaltends,OffCorner3ReboundPct,Technical Free Throw Trips,Corner3PctBlocked,on,HeaveAttempts,Defensive 3 Seconds Violations
101108,1610612745,Chris Paul,Chris Paul,101108,HOU,21276.0,355,52.0,697,699,123.0,147.0,71,1396,15.0,26.0,3.0,3.0,6.0,8.0,29.0,60.0,11.0,26.0,2.0,3.0,1.0,1.0,15.0,50.0,1.0,3.0,1.0,4.0,55.0,112.0,17.0,53.0,24.0,185.0,731,4.0,8.0,1.0,4.0,11.0,13.0,24.0,1.0,5.0,19.0,48.0,6.0,104.0,12.0,39.0,4.0,50.0,15.0,1.0,1.0,28.0,33.0,61.0,15.0,18.0,24.0,4.0,155.0,6.0,21.0,32.0,1.0,54.0,6.0,60,2.0,23.0,12.0,11.0,13.0,3.0,10.0,6.0,3.0,19.0,1.0,2.0,9.0,1.0,28.0,1.0,1.0,2.0,48.0,2.0,1.0,27.0,3.0,6.0,9.0,1.0,1.0,1.0,1.0,2.0,1.0,46.0,122.0,4.0,8.0,0.05454545454545454,0.05660377358490566,0.23529411764705882,0.32075471698113206,0.25,0.2,0.32075471698113206,0.49107142857142855,0.5,0.5416666666666666,0.48787878787878786,0.4583333333333333,0.5,0.5225988700564972,0.4583333333333333,0.631578947368421,0.3212121212121212,0.018867924528301886,0.008928571428571428,0.038461538461538464,0.02,24.96815286624204,0.6842105263157895,0.07692307692307693,0.16161616161616163,0.0335195530726257,0.1891891891891892,0.1715210355987055,0.017191977077363897,0.028985507246376812,0.03529411764705882,0.04,0.1686746987951807,0.18292682926829268,0.09090909090909091,0.22077922077922077,0.11764705882352941,0.02247191011235955,0.5,0.15757575757575756,0.5769230769230769,0.6,0.36363636363636365,0.48333333333333334,0.48333333333333334,0.10344827586206896,0.15757575757575756,0.4230769230769231,0.4230769230769231,0.01818181818181818,0.6666666666666666,0.6666666666666666,0.5,0.30303030303030304,0.3,0.30612244897959184,0.2,0.25,1.0,0.08333333333333333,0.25,0.3333333333333333,0.27586206896551724,0.75,0.034482758620689655,0.13793103448275862,0.25,0.47878787878787876,0.3,0.4663263636363636,0.4457722222222222,0.4335948275862069,0.03571428571428571,0.05217391304347826,0.05945945945945946,0.2594594594594595,10.082142857142857,25.781132075471696,0.17647058823529413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
101123,1610612745,Gerald Green,Gerald Green,101123,HOU,6893.0,115,-26.0,229,228,52.0,44.0,26,457,3.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,6.0,1.0,2.0,6.0,21.0,,1.0,,3.0,5.0,8.0,8.0,27.0,3.0,37.0,274,2.0,4.0,1.0,2.0,7.0,1.0,2.0,1.0,5.0,3.0,8.0,8.0,2.0,21.0,3.0,,21.0,6.0,,,,,,,,,,,1.0,4.0,9.0,1.0,14.0,2.0,16,,2.0,1.0,1.0,1.0,,1.0,4.0,,5.0,,1.0,5.0,1.0,12.0,,,2.0,2.0,,,4.0,,,2.0,2.0,,,1.0,2.0,2.0,8.0,52.0,1.0,2.0,0.8,0.8,0.875,0.2962962962962963,0.5,0.2,0.2962962962962963,0.625,0.5,0.5,0.4857142857142857,0.5833333333333334,0.35714285714285715,0.5,0.5833333333333334,0.4444444444444444,0.7714285714285715,,,,,16.030534351145036,0.2,0.1111111111111111,0.1323529411764706,0.018518518518518517,0.1,0.12037037037037036,0.01694915254237288,0.03571428571428571,,,0.16,0.1111111111111111,0.125,0.06060606060606061,0.2857142857142857,,1.0,0.11428571428571428,0.75,0.75,0.05714285714285714,0.5,0.5,1.0,0.05714285714285714,0.5,0.5,0.17142857142857143,0.3333333333333333,0.3333333333333333,1.0,0.6,0.2857142857142857,0.2857142857142857,0.8333333333333334,0.3333333333333333,0.5,0.16666666666666666,0.16666666666666666,,0.14285714285714285,1.0,0.2857142857142857,0.42857142857142855,,0.8857142857142857,0.2857142857142857,0.5570514285714285,0.625,0.5541142857142857,,,0.1891891891891892,0.21621621621621623,8.3375,24.977777777777778,0.22707423580786026,1.0,1.0,1.0,1.0,1.0,1.0,0.015625,0.019230769230769232,0.6666666666666666,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,True,,
200782,1610612745,PJ Tucker,PJ Tucker,200782,HOU,23701.0,395,69.0,766,763,105.0,124.0,94,1529,4.0,10.0,2.0,4.0,1.0,3.0,5.0,7.0,,,27.0,49.0,7.0,8.0,3.0,10.0,1.0,1.0,,,9.0,17.0,30.0,59.0,6.0,114.0,813,2.0,4.0,6.0,8.0,26.0,2.0,4.0,5.0,8.0,3.0,22.0,16.0,2.0,90.0,,2.0,10.0,3.0,2.0,,6.0,5.0,11.0,3.0,2.0,3.0,3.0,27.0,7.0,30.0,17.0,4.0,51.0,14.0,65,,5.0,2.0,3.0,6.0,,6.0,3.0,,9.0,1.0,2.0,19.0,1.0,31.0,,2.0,,16.0,1.0,,10.0,,2.0,1.0,8.0,,,1.0,8.0,4.0,22.0,103.0,1.0,1.0,0.8888888888888888,1.0,1.0,0.5084745762711864,0.75,0.625,0.5084745762711864,0.5294117647058824,0.5,0.5,0.7105263157894737,0.9166666666666666,0.7916666666666666,0.7125,0.9285714285714286,0.7857142857142857,0.7763157894736842,,0.11764705882352941,0.2,,10.17142857142857,0.6666666666666666,0.2857142857142857,0.08133971291866028,0.03664921465968586,0.20833333333333334,0.13314447592067988,0.03773584905660377,0.02531645569620253,0.011904761904761904,0.14285714285714285,0.060240963855421686,0.10989010989010989,0.05714285714285714,0.18691588785046728,0.2702702702702703,,0.5,0.13157894736842105,0.4,0.5,0.09210526315789473,0.7142857142857143,0.7142857142857143,1.0,,,,0.6447368421052632,0.5510204081632653,0.5510204081632653,1.0,0.13157894736842105,0.3,0.3,1.0,0.3333333333333333,0.5,0.5833333333333334,0.08333333333333333,1.0,0.25,0.3333333333333333,0.6666666666666666,,,0.9078947368421053,0.3,0.5604776315789474,0.60394,0.5773,0.05063291139240506,0.10526315789473684,0.22807017543859648,0.19298245614035087,4.670588235294118,23.559322033898304,0.1370757180156658,5.0,5.0,7.0,,1.0,5.0,0.03888888888888889,0.05185185185185185,0.75,,0.5,0.7142857142857143,1.0,0.625,4.0,2.0,4.0,3.0,1.0,2.0,2.0,1.0,0.03333333333333333,,,,,,,,True,,
201569,1610612745,Eric Gordon,Eric Gordon,201569,HOU,17574.0,293,,586,587,135.0,135.0,68,1173,18.0,35.0,3.0,5.0,3.0,4.0,6.0,16.0,3.0,11.0,5.0,12.0,2.0,2.0,19.0,59.0,,6.0,3.0,16.0,27.0,62.0,24.0,71.0,32.0,158.0,655,4.0,7.0,,8.0,12.0,3.0,5.0,3.0,18.0,6.0,21.0,22.0,32.0,48.0,24.0,,59.0,19.0,8.0,4.0,12.0,10.0,22.0,4.0,6.0,11.0,,54.0,6.0,9.0,6.0,2.0,17.0,9.0,26,4.0,7.0,4.0,3.0,8.0,3.0,3.0,8.0,5.0,16.0,2.0,1.0,7.0,,15.0,1.0,,2.0,31.0,,4.0,38.0,3.0,12.0,1.0,4.0,,,,4.0,3.0,21.0,134.0,,1.0,0.4074074074074074,0.4074074074074074,0.6666666666666666,0.3380281690140845,,0.16666666666666666,0.3380281690140845,0.43548387096774194,0.5714285714285714,0.6,0.47368421052631576,0.26666666666666666,0.32608695652173914,0.5337837837837838,0.3333333333333333,0.40384615384615385,0.5338345864661654,0.056338028169014086,0.12903225806451613,0.14285714285714285,0.06779661016949153,24.368499257057948,0.5,0.09523809523809523,0.03508771929824561,0.04316546762589928,0.08737864077669903,0.05474452554744526,0.030927835051546393,0.04285714285714286,0.041666666666666664,0.047619047619047616,0.05714285714285714,0.014285714285714285,0.03225806451612903,0.1,0.043478260869565216,0.058823529411764705,0.75,0.2631578947368421,0.5142857142857142,0.6,0.12030075187969924,0.375,0.46153846153846156,0.8333333333333334,0.08270676691729323,0.2727272727272727,0.2727272727272727,0.09022556390977443,0.4166666666666667,0.4166666666666667,1.0,0.44360902255639095,0.3220338983050847,0.34545454545454546,0.5789473684210527,0.3333333333333333,0.6,0.13333333333333333,0.4,,0.17391304347826086,0.75,0.08695652173913043,0.6956521739130435,0.1875,0.7969924812030075,0.3220338983050847,0.5060597744360903,0.524,0.5391739130434783,0.11564625850340136,0.16901408450704225,0.0759493670886076,0.13291139240506328,6.348387096774194,26.28732394366197,0.23037542662116042,,,3.0,1.0,,2.0,0.019736842105263157,0.024390243902439025,0.2777777777777778,0.3333333333333333,0.6666666666666666,,,,4.0,,,1.0,,5.0,2.0,,0.06578947368421052,1.0,0.1875,,,,,,True,,
203991,1610612745,Clint Capela,Clint Capela,203991,HOU,31177.0,520,37.0,1018,1019,180.0,193.0,120,2037,93.0,125.0,17.0,33.0,12.0,22.0,2.0,18.0,,1.0,,,,,,,,,,,95.0,144.0,,,26.0,216.0,1099,17.0,35.0,,,40.0,12.0,25.0,,,13.0,37.0,158.0,32.0,,,24.0,,,9.0,,15.0,7.0,22.0,5.0,2.0,3.0,12.0,51.0,40.0,52.0,76.0,8.0,136.0,61.0,197,10.0,14.0,10.0,4.0,4.0,2.0,2.0,11.0,2.0,15.0,3.0,5.0,18.0,2.0,38.0,,6.0,3.0,44.0,,1.0,55.0,5.0,23.0,7.0,35.0,1.0,,,36.0,26.0,37.0,178.0,4.0,4.0,0.8315789473684211,0.9518072289156626,,,,,,0.6597222222222222,0.4857142857142857,0.48,0.6597222222222222,0.4857142857142857,0.48,0.6390532544378699,0.4878048780487805,0.5,,,0.0625,0.048,,15.82115219260533,0.26666666666666666,0.32,0.26573426573426573,0.15503875968992248,0.287292817679558,0.2740899357601713,0.119140625,0.22807017543859648,0.1308411214953271,,0.2627118644067797,0.2857142857142857,0.22448979591836735,0.2631578947368421,0.3541666666666667,0.2564102564102564,0.7222222222222222,0.8680555555555556,0.744,0.7815126050420168,0.125,0.1111111111111111,0.13333333333333333,1.0,0.006944444444444444,,,,,,,,,,,0.9428571428571428,0.5151515151515151,,,,0.88,0.5454545454545454,,,,0.8680555555555556,,0.5704541666666667,0.6047666666666667,0.553064,0.1419753086419753,0.1419753086419753,0.18518518518518517,0.1712962962962963,2.123611111111112,,0.17681728880157171,,,21.0,1.0,4.0,25.0,0.08267716535433071,0.07575757575757576,0.8279569892473119,,0.17647058823529413,,,,6.0,1.0,1.0,6.0,,,10.0,,,,0.16666666666666666,1.0,5.0,0.10714285714285714,,,True,,
201935,1610612745,James Harden,James Harden,201935,HOU,25857.0,431,43.0,841,843,138.0,160.0,107,1684,43.0,70.0,3.0,5.0,4.0,7.0,20.0,62.0,3.0,15.0,3.0,8.0,1.0,,36.0,107.0,4.0,9.0,12.0,18.0,66.0,147.0,39.0,115.0,67.0,316.0,901,3.0,11.0,5.0,10.0,24.0,8.0,20.0,12.0,18.0,5.0,57.0,22.0,110.0,33.0,84.0,4.0,107.0,36.0,18.0,3.0,66.0,19.0,85.0,11.0,8.0,60.0,5.0,189.0,8.0,12.0,32.0,5.0,49.0,11.0,60,5.0,25.0,15.0,10.0,34.0,4.0,23.0,11.0,11.0,45.0,3.0,9.0,7.0,,33.0,1.0,1.0,3.0,57.0,,1.0,76.0,6.0,30.0,1.0,7.0,,,,7.0,3.0,57.0,136.0,6.0,1.0,0.16666666666666666,0.171875,0.28205128205128205,0.3391304347826087,0.5,0.6666666666666666,0.3391304347826087,0.4489795918367347,0.2727272727272727,0.4,0.4751908396946565,0.5,0.6842105263157895,0.535958904109589,0.5227272727272727,0.6951219512195121,0.4389312977099237,0.02608695652173913,0.12244897959183673,0.11428571428571428,0.018691588785046728,34.92227979274611,0.7555555555555555,0.2631578947368421,0.13852813852813853,0.037037037037037035,0.08,0.11548556430446194,0.026128266033254157,0.010526315789473684,0.07692307692307693,,0.18085106382978725,0.07,0.21621621621621623,0.09259259259259259,0.047619047619047616,0.03816793893129771,0.42857142857142855,0.26717557251908397,0.6142857142857143,0.6935483870967742,0.2366412213740458,0.3225806451612903,0.38461538461538464,0.3,0.05725190839694656,0.2,0.2,0.030534351145038167,0.375,0.42857142857142855,0.3333333333333333,0.4083969465648855,0.3364485981308411,0.34285714285714286,0.2777777777777778,0.23809523809523808,0.6,0.047619047619047616,0.42857142857142855,0.4444444444444444,0.18421052631578946,0.5714285714285714,,0.47368421052631576,0.6666666666666666,0.7061068702290076,0.3364485981308411,0.49207080152671756,0.490475,0.44977236842105267,0.12714776632302405,0.17543859649122806,0.0759493670886076,0.18037974683544303,6.0285714285714285,25.951304347826092,0.16409036860879905,1.0,,3.0,3.0,,6.0,0.014634146341463415,0.01282051282051282,0.11627906976744186,,,1.0,,,3.0,,,1.0,2.0,7.0,1.0,0.5,0.058333333333333334,1.0,0.16129032258064516,,,0.02040816326530612,3.0,0.125,True,,
2772,1610612745,Trevor Ariza,Trevor Ariza,2772,HOU,24921.0,415,38.0,801,811,126.0,138.0,95,1612,14.0,30.0,1.0,2.0,1.0,5.0,3.0,9.0,,,7.0,24.0,3.0,3.0,11.0,42.0,2.0,4.0,,5.0,17.0,39.0,18.0,66.0,12.0,100.0,858,3.0,6.0,3.0,7.0,16.0,1.0,5.0,1.0,8.0,1.0,6.0,30.0,4.0,51.0,3.0,,42.0,11.0,5.0,,5.0,10.0,15.0,3.0,7.0,5.0,,40.0,2.0,18.0,19.0,3.0,40.0,5.0,45,1.0,14.0,13.0,1.0,4.0,,2.0,3.0,2.0,7.0,,1.0,10.0,3.0,32.0,,,1.0,22.0,2.0,2.0,19.0,1.0,9.0,1.0,1.0,,,,1.0,1.0,5.0,124.0,2.0,,0.8823529411764706,0.8823529411764706,0.9444444444444444,0.2727272727272727,0.42857142857142855,0.125,0.2727272727272727,0.4358974358974359,0.5,0.2,0.41904761904761906,0.5769230769230769,0.19230769230769232,0.43859649122807015,0.5714285714285714,0.21428571428571427,0.6285714285714286,,0.1282051282051282,0.1,,13.209606986899564,0.5714285714285714,0.1875,0.0811965811965812,0.009900990099009901,0.1267605633802817,0.09840425531914894,0.012345679012345678,0.021739130434782608,,,0.06,0.10526315789473684,0.07692307692307693,0.11764705882352941,0.15,0.015873015873015872,1.0,0.2857142857142857,0.4666666666666667,0.5185185185185185,0.08571428571428572,0.3333333333333333,0.42857142857142855,1.0,,,,0.22857142857142856,0.2916666666666667,0.2916666666666667,1.0,0.4,0.2619047619047619,0.2619047619047619,0.9090909090909091,0.15384615384615385,0.5,0.23076923076923078,0.3076923076923077,0.5,0.38461538461538464,0.2,0.23076923076923078,0.38461538461538464,,0.9142857142857143,0.2619047619047619,0.5591057142857143,0.53448125,0.5636461538461538,0.07964601769911504,0.19148936170212766,0.16,0.06,3.094871794871795,24.710606060606064,0.15730337078651685,1.0,1.0,3.0,,1.0,,0.014778325123152709,0.01935483870967742,0.8571428571428571,,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,,2.0,,,,1.0,1.0,,,0.2222222222222222,,,,,,True,,
201583,1610612745,Ryan Anderson,Ryan Anderson,201583,HOU,1043.0,17,-15.0,35,32,10.0,4.0,7,67,,,,,,,,,,1.0,1.0,1.0,,,,3.0,,,,1.0,,1.0,1.0,4.0,,3.0,43,,1.0,,,,,,,1.0,,,,,3.0,,,3.0,,,,,,,,,,,,,,1.0,,1.0,,1,,,,,1.0,,1.0,,,1.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,10.0,,,,,1.0,0.25,,,0.25,,,,0.3,,,0.3,,,0.8,,,,,13.636363636363637,1.0,,0.14285714285714285,,,0.07692307692307693,,,,,0.16666666666666666,,,,,,,,,,,,,,0.2,,,0.2,1.0,1.0,1.0,0.6,,,,,,,,,,,,1.0,,0.8,,0.49822,0.3467,0.4986,,,,,21.4,26.1,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
201601,1610612745,Luc Mbah a Moute,Luc Mbah a Moute,201601,HOU,2715.0,45,-18.0,94,91,24.0,14.0,10,185,2.0,6.0,,2.0,1.0,2.0,,,,,,1.0,,,,4.0,,,,1.0,2.0,6.0,,5.0,1.0,5.0,101,,2.0,,,,1.0,2.0,,1.0,,2.0,4.0,,,,,4.0,,,1.0,,1.0,1.0,1.0,,,,3.0,1.0,1.0,3.0,,4.0,2.0,6,1.0,1.0,1.0,,2.0,,,,2.0,2.0,,,1.0,,3.0,,,,1.0,,,1.0,1.0,1.0,,,,,,,,2.0,24.0,2.0,,1.0,1.0,,,,,,0.3333333333333333,,0.5,0.18181818181818182,,0.3333333333333333,0.22727272727272727,,0.3333333333333333,0.45454545454545453,0.2,,,,12.38095238095238,1.0,,0.15789473684210525,0.038461538461538464,0.047619047619047616,0.1,0.038461538461538464,0.1,,,0.2,,0.3333333333333333,0.05555555555555555,,0.125,,0.5454545454545454,0.3333333333333333,0.3333333333333333,,,,,,,,0.09090909090909091,,,,0.36363636363636365,,,,1.0,,,,,0.6666666666666666,0.5,,0.3333333333333333,,1.0,,0.5461090909090909,0.7522,0.49951666666666666,0.09090909090909091,0.16666666666666666,,0.4,2.016666666666667,24.94,0.2553191489361702,,,1.0,,,,0.038461538461538464,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,True,,
2207,1610612745,Joe Johnson,Joe Johnson,2207,HOU,728.0,12,5.0,23,22,7.0,6.0,2,45,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,1.0,2.0,,,,2.0,20,,,,,,,1.0,,,,,,2.0,,,,,,,,1.0,1.0,2.0,,1.0,,1.0,5.0,,1.0,2.0,,3.0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,0.5,,,0.5,,,0.5,,,,,,,,7.4074074074074066,,,0.2857142857142857,,0.14285714285714285,0.21428571428571427,,,,,,0.2,1.0,0.3333333333333333,,,,,,,0.5,1.0,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,0.4062,,0.4082,,,,,13.6,,0.30434782608695654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
