EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,AtRimAssists,DefThreePtRebounds,FTDefRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,PenaltyTurnovers,Charge Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,BlockedLongMidRange,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefThreePtReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,LongMidRangeFGM,Corner3FGM,PenaltyArc3FGM,PenaltyFG3M,OffThreePtRebounds,PenaltyFg3Pct,OffThreePtReboundPct,OffCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyArc3Accuracy,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,ThreePtAssists,Arc3Assists,LongMidRangeAssists,StepOutOfBoundsTurnovers,SecondChanceTurnovers,OffLongMidRangeReboundPct,OffArc3ReboundPct,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PtsUnassisted3s,Corner3Assists,FTOffRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,OffFTReboundPct,SelfORebPct,LongMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LongMidRangePctBlocked,BlockingFouls,HeaveAttempts,3SecondViolations,on,Travels
101133,1610612764,Ian Mahinmi,Ian Mahinmi,101133,WAS,1464.0,24,-14,54,51,24,17,3.0,105,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,6.0,5.0,11.0,60,1.0,1.0,2.0,2.0,3.0,1.0,5.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,3.0,1.0,6.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,5.0,24,1.0,0.3333333333333333,0.5,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.6111111111111112,1.0,0.625,17.24137931034483,0.0625,0.1111111111111111,0.045454545454545456,0.07692307692307693,0.2,0.16666666666666666,0.1,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0,0.6666666666666666,0.5,0.5,0.44131666666666663,0.6241,0.5087333333333334,0.25,0.25,0.18181818181818182,0.45454545454545453,4.85,0.4444444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1626162,1610612764,Kelly Oubre Jr.,Kelly Oubre Jr.,1626162,WAS,5278.0,88,-26,180,182,50,60,18.0,362,3.0,6.0,1.0,1.0,1.0,3.0,1.0,4.0,4.0,13.0,9.0,23.0,211,2.0,3.0,8.0,1.0,5.0,,2.0,6.0,2.0,,1.0,1.0,,2.0,,7.0,15.0,,15.0,3.0,2.0,1.0,2.0,4.0,4.0,12.0,,9.0,,9.0,5.0,,2.0,,1.0,2.0,,2.0,50,,0.75,0.75,0.3076923076923077,0.6666666666666666,0.2,0.28,0.7,0.14285714285714285,0.39655172413793105,0.8,0.14285714285714285,16.5,0.12727272727272726,,0.16049382716049382,,,,0.05,,0.24,0.5,0.6,0.16,0.25,0.3333333333333333,1.0,0.2,1.0,0.42857142857142855,0.3333333333333333,0.72,0.5093099999999999,0.4949333333333333,0.5412428571428572,0.1724137931034483,0.29411764705882354,0.34782608695652173,0.08695652173913043,8.392307692307693,0.2777777777777778,3.0,1.0,2.0,11.0,1.0,2.0,2.0,2.0,12.0,1.0,2.0,1.0,2.0,6.0,11.0,2.0,2.0,1.0,6.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.5,0.16666666666666666,0.48,0.15384615384615385,0.16666666666666666,0.25,0.5,0.25,0.23076923076923078,0.041666666666666664,0.45454545454545453,0.23809523809523808,0.2,0.6666666666666666,0.12,0.04,0.44,0.18181818181818182,0.18181818181818182,1.0,1.0,0.4,0.5,1.0,0.2857142857142857,0.18181818181818182,25.549999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201951,1610612764,Ty Lawson,Ty Lawson,201951,WAS,2266.0,38,-25,75,77,17,38,7.0,152,,1.0,,,,,1.0,2.0,2.0,5.0,4.0,17.0,93,,,,,1.0,2.0,5.0,,4.0,,1.0,1.0,,2.0,,1.0,3.0,1.0,4.0,2.0,1.0,1.0,,1.0,1.0,4.0,,6.0,,4.0,1.0,1.0,,,,,,5.0,17,1.0,,,0.4,,,0.7222222222222222,,0.75,0.7727272727272727,,0.8333333333333334,14.457831325301205,0.03571428571428571,,0.07894736842105263,0.025,,,,,0.1111111111111111,,,0.2222222222222222,0.5,0.5,,,,,,0.5555555555555556,0.45423888888888897,,0.407625,0.1,0.16666666666666666,,0.29411764705882354,11.559999999999999,0.22666666666666666,2.0,1.0,2.0,3.0,,,1.0,3.0,4.0,,,,1.0,9.0,3.0,2.0,,1.0,2.0,,1.0,,1.0,,1.0,,,1.0,1.0,,,,1.0,0.75,,0.75,0.4444444444444444,,,,1.0,,0.2,0.07692307692307693,,0.125,0.5,,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,,,,,0.5,0.6666666666666666,25.725,1.0,1.0,1.0,1.0,1.0,1.0,0.07692307692307693,0.3333333333333333,0.5,0.5,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
202693,1610612764,Markieff Morris,Markieff Morris,202693,WAS,9663.0,161,-39,320,321,79,72,37.0,641,7.0,12.0,1.0,2.0,2.0,3.0,10.0,14.0,18.0,33.0,9.0,51.0,379,3.0,5.0,6.0,4.0,8.0,1.0,12.0,20.0,16.0,2.0,7.0,9.0,1.0,20.0,9.0,17.0,28.0,14.0,42.0,2.0,2.0,,2.0,5.0,10.0,19.0,1.0,12.0,,10.0,6.0,,3.0,,2.0,3.0,1.0,12.0,79,,0.5555555555555556,0.5882352941176471,0.5454545454545454,0.6,0.5,0.4883720930232558,0.5,0.55,0.5425531914893617,0.5,0.5454545454545454,14.3646408839779,0.19101123595505617,0.08333333333333333,0.19696969696969696,0.08917197452229299,0.04878048780487805,0.04,0.2647058823529412,0.3333333333333333,0.27906976744186046,0.5833333333333334,0.5833333333333334,0.32558139534883723,0.7142857142857143,0.7142857142857143,0.4,0.3333333333333333,0.5,0.3,0.6666666666666666,0.5116279069767442,0.4817395348837208,0.5090600000000001,0.5173099999999999,0.1276595744680851,0.16216216216216217,0.11764705882352941,0.23529411764705882,8.393939393939394,0.246875,7.0,4.0,,6.0,,,1.0,2.0,10.0,,1.0,,2.0,6.0,6.0,,,4.0,9.0,2.0,3.0,,3.0,,2.0,,,,1.0,2.0,1.0,2.0,1.0,0.2,,0.2,0.23255813953488372,,,,0.6,0.25,0.20930232558139536,0.1875,0.08695652173913043,0.23529411764705882,0.1111111111111111,0.8571428571428571,0.16279069767441862,0.09302325581395349,0.13953488372093023,,,,,,,,0.1,,24.740000000000002,1.0,2.0,,1.0,5.0,0.5,0.10204081632653061,,0.14285714285714285,0.14285714285714285,0.5,0.5,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.14285714285714285,0.11627906976744186,0.16666666666666666,0.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,
203078,1610612764,Bradley Beal,Bradley Beal,203078,WAS,12933.0,216,-47,436,438,97,101,44.0,874,12.0,20.0,1.0,2.0,2.0,5.0,6.0,14.0,28.0,63.0,20.0,139.0,513,1.0,5.0,8.0,6.0,14.0,7.0,28.0,26.0,30.0,,12.0,17.0,4.0,39.0,1.0,11.0,18.0,2.0,20.0,7.0,6.0,1.0,8.0,15.0,8.0,19.0,2.0,15.0,,23.0,7.0,3.0,,,,2.0,2.0,28.0,97,2.0,0.4642857142857143,0.4642857142857143,0.4444444444444444,0.2,0.42857142857142855,0.5509259259259259,0.35714285714285715,0.42,0.5847457627118644,0.4375,0.4827586206896552,27.36625514403292,0.08461538461538462,0.007246376811594203,0.0918918918918919,0.0049504950495049506,,0.027777777777777776,0.058823529411764705,1.0,0.18518518518518517,0.6,0.75,0.12962962962962962,0.42857142857142855,0.46153846153846156,0.3333333333333333,0.2857142857142857,0.5,0.2,0.4,0.6018518518518519,0.4868398148148149,0.4420285714285714,0.5125540000000001,0.06956521739130435,0.10144927536231885,0.05755395683453238,0.2014388489208633,10.750793650793652,0.22247706422018348,29.0,5.0,18.0,40.0,1.0,2.0,10.0,21.0,45.0,1.0,2.0,3.0,11.0,45.0,40.0,18.0,5.0,6.0,6.0,1.0,7.0,3.0,5.0,2.0,3.0,1.0,,1.0,,1.0,,2.0,0.7142857142857143,0.4666666666666667,0.5,0.4666666666666667,0.4166666666666667,0.07936507936507936,0.2,0.07142857142857142,0.4666666666666667,0.1111111111111111,0.10909090909090909,0.0625,0.16129032258064516,0.13333333333333333,,0.5833333333333334,0.26851851851851855,0.046296296296296294,0.37037037037037035,0.45,0.45,0.6666666666666666,1.0,0.2857142857142857,0.5,1.0,0.4,0.45,26.29555555555555,10.0,3.0,2.0,3.0,,0.2727272727272727,,,0.3448275862068966,0.3448275862068966,0.6,0.6,1.0,0.2,,1.0,1.0,5.0,3.0,2.0,,2.0,,,,0.04,1.0,18.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.125,0.019230769230769232,0.4,0.021739130434782608,,,,,,,,,,,True,
203118,1610612764,Mike Scott,Mike Scott,203118,WAS,4232.0,71,3,150,152,30,56,11.0,302,4.0,5.0,3.0,4.0,1.0,1.0,1.0,4.0,7.0,13.0,2.0,28.0,172,4.0,5.0,11.0,3.0,4.0,2.0,11.0,12.0,2.0,2.0,,2.0,,6.0,1.0,7.0,9.0,2.0,11.0,2.0,1.0,1.0,2.0,5.0,4.0,7.0,1.0,5.0,1.0,2.0,,1.0,,,,,,11.0,30,1.0,0.8571428571428571,1.0,0.5384615384615384,0.8,0.75,0.65,0.9166666666666666,0.75,0.6666666666666666,0.9166666666666666,0.7857142857142857,15.853658536585368,0.14,0.022727272727272728,0.11764705882352941,0.03076923076923077,0.0625,,0.14285714285714285,,0.25,0.8,1.0,0.2,0.25,0.3333333333333333,1.0,0.6666666666666666,0.75,0.16666666666666666,1.0,0.6,0.5067600000000001,0.5479166666666667,0.5202916666666667,,,0.39285714285714285,0.39285714285714285,9.43846153846154,0.2,4.0,4.0,2.0,3.0,,,1.0,4.0,7.0,1.0,1.0,,2.0,12.0,3.0,2.0,2.0,,1.0,1.0,3.0,1.0,2.0,1.0,,,1.0,,,,,,1.0,0.5714285714285714,1.0,0.5714285714285714,0.35,0.15384615384615385,0.2,0.25,0.6,0.3333333333333333,0.05555555555555555,0.11764705882352941,0.16666666666666666,0.07142857142857142,,0.75,0.2,0.2,0.15,0.6666666666666666,1.0,1.0,0.6666666666666666,,,,0.16666666666666666,0.6666666666666666,24.557142857142853,2.0,2.0,1.0,1.0,1.0,0.5,0.047619047619047616,,0.5,0.5,0.5,0.5,1.0,1.0,1.0,,1.0,2.0,2.0,,,,,0.058823529411764705,0.16666666666666666,0.16666666666666666,,,,,,,,,,,,,,1.0,,1.0,1.0,0.14285714285714285,0.3333333333333333,1.0,1.0,,,,,True,
203490,1610612764,Otto Porter Jr.,Otto Porter Jr.,203490,WAS,7828.0,130,-22,269,270,62,42,24.0,539,3.0,5.0,,,,1.0,4.0,7.0,12.0,24.0,3.0,39.0,311,,,3.0,1.0,2.0,2.0,4.0,20.0,4.0,,4.0,5.0,,11.0,1.0,11.0,18.0,1.0,19.0,5.0,4.0,1.0,,3.0,1.0,3.0,,4.0,1.0,4.0,1.0,1.0,4.0,4.0,,4.0,3.0,4.0,62,1.0,0.8333333333333334,0.8333333333333334,0.5,,0.5,0.5454545454545454,0.75,0.25,0.5571428571428572,0.75,0.4,12.88135593220339,0.13924050632911392,0.011627906976744186,0.14953271028037382,0.008333333333333333,,0.047619047619047616,0.2,0.75,0.15151515151515152,0.6,1.0,0.21212121212121213,0.5714285714285714,0.5714285714285714,1.0,,,0.25,,0.42424242424242425,0.4757015151515152,0.53295,0.4395625,0.029411764705882353,0.04,0.07692307692307693,0.10256410256410256,12.487499999999999,0.23048327137546468,12.0,2.0,3.0,7.0,1.0,1.0,1.0,4.0,9.0,1.0,2.0,,2.0,12.0,7.0,3.0,4.0,3.0,5.0,2.0,3.0,,1.0,2.0,,,,1.0,1.0,,,,1.0,0.4444444444444444,0.5,0.4444444444444444,0.2727272727272727,0.16666666666666666,0.4,,1.0,0.6666666666666666,0.17857142857142858,0.1724137931034483,,0.17391304347826086,0.2,1.0,0.36363636363636365,0.06060606060606061,0.21212121212121213,0.42857142857142855,0.42857142857142855,1.0,,0.5,1.0,1.0,0.25,0.42857142857142855,25.455555555555556,5.0,1.0,,,,,,,0.4166666666666667,0.5,0.5,0.5,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,0.5,0.25,,,,,1.0,,,,,,,,0.08333333333333333,0.6,,,,,,,,0.16666666666666666,,,,True,
202322,1610612764,John Wall,John Wall,202322,WAS,11400.0,190,-30,381,382,80,71,39.0,763,18.0,37.0,1.0,3.0,4.0,9.0,5.0,11.0,37.0,76.0,25.0,108.0,448,2.0,5.0,7.0,4.0,14.0,7.0,15.0,4.0,70.0,,34.0,55.0,14.0,131.0,,17.0,24.0,2.0,26.0,13.0,4.0,9.0,7.0,23.0,8.0,14.0,,26.0,,31.0,13.0,4.0,8.0,6.0,2.0,8.0,6.0,15.0,80,2.0,0.05405405405405406,0.05405405405405406,0.4868421052631579,0.4,0.2857142857142857,0.44623655913978494,0.2222222222222222,0.21052631578947367,0.5,0.3181818181818182,0.32608695652173914,30.51643192488263,0.1559633027522936,,0.1509433962264151,0.011627906976744186,,,0.09523809523809523,0.75,0.3978494623655914,0.4864864864864865,0.5,0.11827956989247312,0.45454545454545453,0.5,,0.3333333333333333,0.3333333333333333,0.47368421052631576,0.4444444444444444,0.5806451612903226,0.4999666666666666,0.50523,0.5129210526315789,0.125,0.14942528735632185,0.06481481481481481,0.1388888888888889,8.763157894736842,0.2099737532808399,28.0,,3.0,17.0,,4.0,5.0,3.0,17.0,,4.0,3.0,5.0,6.0,17.0,3.0,3.0,16.0,7.0,,16.0,4.0,10.0,6.0,3.0,2.0,,1.0,3.0,2.0,,,0.6666666666666666,0.17647058823529413,,0.17647058823529413,0.1827956989247312,0.039473684210526314,0.02702702702702703,0.09090909090909091,0.6956521739130435,,0.14,0.1951219512195122,0.19230769230769232,0.11904761904761904,0.25,0.1111111111111111,0.3010752688172043,,0.1827956989247312,0.17647058823529413,0.17647058823529413,0.6666666666666666,,0.4444444444444444,,,0.2631578947368421,0.17647058823529413,25.852941176470587,14.0,,,,2.0,,0.037037037037037035,,0.5,0.5185185185185185,,,,,,,,21.0,14.0,4.0,,,,0.041666666666666664,,,,3.0,7.0,,1.0,1.0,,,,,,,0.02040816326530612,,,,,,,,,0.03571428571428571,1.0,,,True,
203107,1610612764,Tomas Satoransky,Tomas Satoransky,203107,WAS,1126.0,19,-19,37,39,8,16,4.0,76,1.0,2.0,1.0,1.0,1.0,1.0,,,1.0,3.0,,2.0,46,1.0,1.0,2.0,1.0,1.0,,2.0,,2.0,2.0,,,,,1.0,,,1.0,1.0,,,,,,1.0,2.0,,,,,,,,,,,,2.0,8,,,,0.3333333333333333,1.0,1.0,0.2,1.0,0.5,0.2,1.0,0.5,11.904761904761905,,0.06666666666666667,,0.047619047619047616,,0.2,,,0.4,0.5,0.5,,,,,1.0,1.0,0.5,1.0,0.8,0.4833625,0.5808,0.621525,,,1.0,1.0,6.7,0.21621621621621623,1.0,1.0,,1.0,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,0.2,0.2,0.2,,,,,,,,,,33.85,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,,1.0,0.5,1.0,,,,,1.0,,True,
101162,1610612764,Marcin Gortat,Marcin Gortat,101162,WAS,8475.0,141,-16,278,278,38,32,33.0,556,13.0,20.0,2.0,4.0,2.0,4.0,7.0,14.0,22.0,39.0,4.0,48.0,332,3.0,6.0,6.0,3.0,7.0,,6.0,40.0,4.0,4.0,5.0,6.0,,13.0,8.0,14.0,20.0,11.0,31.0,,,,1.0,5.0,9.0,13.0,,8.0,2.0,7.0,4.0,,2.0,2.0,,2.0,1.0,6.0,38,,0.9090909090909091,1.0,0.5641025641025641,0.5,0.42857142857142855,0.5641025641025641,0.5,0.42857142857142855,0.5714285714285714,0.5,0.42857142857142855,14.968152866242038,0.17721518987341772,0.09090909090909091,0.17543859649122806,0.08943089430894309,0.07407407407407407,0.12,0.2,0.5,0.5128205128205128,0.65,0.8125,0.358974358974359,0.5,0.7,1.0,0.6666666666666666,0.5,0.5714285714285714,0.5,0.5128205128205128,0.5018282051282051,0.48141999999999996,0.5489571428571428,0.09523809523809523,0.09523809523809523,0.125,0.125,5.266666666666667,0.1366906474820144,5.0,,,,,,,,,,,,,,,,8.0,3.0,6.0,,4.0,,3.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,0.20512820512820512,0.2,0.2857142857142857,0.8,,0.17142857142857143,0.10344827586206896,0.25,0.1724137931034483,0.16666666666666666,0.8461538461538461,0.1282051282051282,,,,,,,,,,,,,2.0,,,,3.0,,0.08571428571428572,,0.4,0.4,,,,,,,,1.0,1.0,2.0,,,0.08333333333333333,0.0967741935483871,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,2.0,,1.0,True,
