EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsPutbacks,FTOffRebounds,FTDefRebounds,Steals,BadPassSteals,ShootingFouls,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,OffFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,AtRimPctAssisted,Corner3FGA,FtPoints,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,Corner3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ShortMidRangeFGM,PenaltyFtPoints,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,BlockedAtRim,AtRimPctBlocked,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,OffThreePtRebounds,SelfOReb,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,OffThreePtReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,SelfORebPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,PenaltyArc3FGM,PenaltyFG3M,BlockedLongMidRange,PenaltyFg3Pct,SecondChanceAtRimPctAssisted,PenaltyArc3Accuracy,LiveBallTurnovers,BadPassTurnovers,LiveBallTurnoverPct,on,Corner3FGM,SecondChanceArc3FGA,SecondChanceFG3A,PtsUnassisted3s,Corner3Assists,LostBallSteals,LostBallTurnovers,Loose Ball Fouls,BlockingFoulsDrawn,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3FGA,SecondChanceFtPoints,BlockingFouls,Charge Fouls,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,OffCorner3ReboundPct,PenaltyCorner3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3FGM,SecondChanceArc3FGM,HeaveAttempts,Fg3aBlocked,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Charge Fouls Drawn,Offensive Fouls Drawn,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,3SecondViolations,HeaveMakes,3pt And 1 Free Throw Trips,OffensiveGoaltends
101181,1610612739,Jose Calderon,Jose Calderon,101181,CLE,1119.0,19,16.0,38,40,21,32,5.0,78,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,6.0,22,1.0,1.0,2.0,3.0,4.0,2.0,6.0,2.0,4.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,1.0,3.0,2.0,5,1.0,6,1.0,6.0,21,0.3333333333333333,0.3333333333333333,0.75,1.0,0.75,0.42857142857142855,1.0,0.5,0.42857142857142855,1.0,0.5,0.42857142857142855,0.25,1.0,15.909090909090908,0.15384615384615385,0.08333333333333333,0.3,0.21739130434782608,0.047619047619047616,0.16666666666666666,0.6666666666666666,0.2857142857142857,0.3333333333333333,0.14285714285714285,1.0,1.0,0.14285714285714285,0.2857142857142857,1.0,1.0,0.5,0.42857142857142855,1.0,1.0,0.16666666666666666,1.0,0.3333333333333333,0.5714285714285714,0.39990000000000003,0.4215,0.37802500000000006,0.3333333333333333,1.0,9.925,29.8,0.5526315789473685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626204,1610612739,Larry Nance Jr.,Larry Nance Jr.,1626204,CLE,754.0,13,8.0,25,26,8,22,4.0,51,4.0,4.0,2.0,2.0,,,,,,,,4.0,4.0,,8.0,12,2.0,2.0,4.0,,,,,2.0,6.0,,,,1.0,1.0,1.0,,,3.0,2.0,1.0,1.0,3,3.0,6,2.0,,8,0.25,0.5,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,13.333333333333334,0.1111111111111111,0.2,0.2,0.14285714285714285,0.11764705882352941,,,0.2,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,1.0,0.723925,0.6989,,0.5,,1.15,,0.32,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.25,0.3333333333333333,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626224,1610612739,Cedi Osman,Cedi Osman,1626224,CLE,1368.0,23,11.0,45,48,28,33,6.0,93,1.0,1.0,,,1.0,1.0,,1.0,3.0,2.0,2.0,2.0,4.0,3.0,5.0,33,,,,2.0,4.0,2.0,4.0,2.0,2.0,2.0,,1.0,,1.0,,1.0,,2.0,,1.0,,1,,1,1.0,4.0,28,0.5,0.5,0.5,,0.5,0.2857142857142857,,0.3333333333333333,0.2777777777777778,,0.2857142857142857,0.42857142857142855,,,16.666666666666664,,,0.1,0.04,,,,0.14285714285714285,,0.14285714285714285,1.0,1.0,,0.42857142857142855,0.3333333333333333,0.3333333333333333,,0.2857142857142857,,,0.16666666666666666,1.0,0.3333333333333333,0.5714285714285714,0.4925785714285715,,0.47642500000000004,,0.8,14.725,25.533333333333335,0.6222222222222222,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.125,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627790,1610612739,Ante Zizic,Ante Zizic,1627790,CLE,1368.0,23,11.0,45,48,28,33,6.0,93,4.0,6.0,1.0,1.0,4.0,4.0,3.0,,1.0,,,5.0,10.0,,13.0,33,1.0,1.0,2.0,5.0,5.0,,11.0,8.0,2.0,,1.0,1.0,,1.0,,,,2.0,1.0,3.0,2.0,5,1.0,6,2.0,11.0,28,0.8,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,0.9166666666666666,,0.1,,27.777777777777775,0.13333333333333333,0.07142857142857142,0.3,0.2,0.04,0.14285714285714285,,0.42857142857142855,,0.6,0.6666666666666666,0.8,0.3,0.1,,,,,1.0,1.0,0.8,1.0,,0.6,0.52485,0.4857,0.62342,0.15384615384615385,0.8461538461538461,5.420000000000001,,0.6222222222222222,2.0,,,,,1.0,1.0,,1.0,,1.0,,,,,0.4,,0.75,,3.0,3.0,6.0,2.0,1.0,,1.0,,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203903,1610612739,Jordan Clarkson,Jordan Clarkson,203903,CLE,940.0,16,4.0,31,33,16,26,5.0,64,,,,,,,1.0,,1.0,5.0,1.0,,2.0,5.0,3.0,26,,,,,1.0,1.0,,,,5.0,,3.0,,3.0,,3.0,,6.0,,,2.0,2,1.0,3,,,16,,,,,,0.21428571428571427,,,0.21428571428571427,,,0.7142857142857143,,,21.05263157894737,0.16666666666666666,,,0.125,0.058823529411764705,,0.5,,,,,,0.14285714285714285,0.14285714285714285,,,,0.7142857142857143,,,,,0.5,0.7142857142857143,0.4748785714285714,,0.46735000000000004,,,14.4,26.580000000000002,0.5161290322580645,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.2,0.2,0.14285714285714285,0.14285714285714285,0.16666666666666666,0.16666666666666666,0.2,0.2,1.0,0.2,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203918,1610612739,Rodney Hood,Rodney Hood,203918,CLE,886.0,15,4.0,29,32,27,17,3.0,61,2.0,2.0,1.0,1.0,2.0,2.0,3.0,,1.0,2.0,2.0,3.0,6.0,2.0,9.0,26,1.0,2.0,2.0,3.0,6.0,2.0,9.0,6.0,,2.0,,3.0,,3.0,,2.0,1.0,6.0,,,1.0,1,,1,1.0,9.0,27,1.0,1.0,0.5,0.5,0.5,0.5625,0.5,0.5625,0.5625,0.5,0.5625,0.25,,,22.857142857142858,0.125,,,0.0625,,,,,,0.25,1.0,1.0,0.375,0.125,,,,0.25,0.5,1.0,0.25,1.0,0.25,0.5,0.49586875,0.55335,0.49586875,0.2222222222222222,1.0,9.016666666666667,25.65,0.9310344827586207,,,,,,1.0,1.0,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,3.0,1.0,,,1.0,0.5,0.5,,,0.25,,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201145,1610612739,Jeff Green,Jeff Green,201145,CLE,156.0,3,6.0,5,5,5,1,,10,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,1.0,,1,,1,,,5,,,,,,,,,,,,,,,,,,0.3333333333333333,0.25,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202684,1610612739,Tristan Thompson,Tristan Thompson,202684,CLE,249.0,4,-5.0,7,8,7,1,1.0,15,,,,,,,1.0,,,,,,1.0,,,11,,1.0,,,1.0,,,,,,,,,,,,,,,,2.0,2,,2,,,7,,,,,,,,,,,,,,,20.0,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,0.4146,,0.4146,,,6.4,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101181,1610612739,Jose Calderon,Jose Calderon,101181,CLE,5149.0,86,-8.0,167,165,24,48,18.0,332,2.0,4.0,,1.0,,,,,,11.0,2.0,2.0,4.0,15.0,18.0,165,,1.0,,,,2.0,3.0,2.0,2.0,11.0,,3.0,3.0,6.0,1.0,3.0,,15.0,1.0,1.0,3.0,4,1.0,5,14.0,3.0,24,0.5,0.5,0.5,,,0.42105263157894735,,0.75,0.45,,0.75,0.7894736842105263,,,13.297872340425533,0.05660377358490566,0.02702702702702703,0.034482758620689655,0.04878048780487805,0.011363636363636364,,0.16666666666666666,0.045454545454545456,,0.21052631578947367,0.5,0.5,,,,,,0.5789473684210527,0.3333333333333333,,,,1.0,1.0,0.5577131578947369,0.6091,0.387825,,0.16666666666666666,1.25,25.786666666666672,0.1437125748502994,,,,5.0,2.0,6.0,,,,,1.0,,,,0.07142857142857142,0.041666666666666664,,0.5,4.0,2.0,4.0,2.0,1.0,,,,0.21052631578947367,0.05,0.2,,,,,,,5.0,1.0,,,,,,,3.0,4.0,9.0,3.0,,,0.75,0.26666666666666666,0.26666666666666666,,,,,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.2727272727272727,1.0,1.0,,0.5,,0.5,5.0,3.0,1.0,False,1.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,0.25,0.25,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626204,1610612739,Larry Nance Jr.,Larry Nance Jr.,1626204,CLE,17661.0,294,-50.0,556,563,171,167,63.0,1119,32.0,40.0,10.0,14.0,8.0,10.0,8.0,2.0,7.0,,,37.0,55.0,1.0,88.0,628,10.0,14.0,25.0,10.0,15.0,1.0,30.0,54.0,20.0,,3.0,10.0,7.0,17.0,6.0,7.0,1.0,41.0,19.0,25.0,22.0,52,32.0,84,33.0,30.0,171,0.7297297297297297,0.9642857142857143,0.6727272727272727,0.7142857142857143,0.6666666666666666,0.6607142857142857,0.7142857142857143,0.625,0.6285714285714286,0.6944444444444444,0.625,0.017857142857142856,0.05454545454545454,0.125,13.015873015873016,0.1437908496732026,0.13286713286713286,0.211864406779661,0.17343173431734318,0.12355212355212356,0.11320754716981132,0.21568627450980393,0.20833333333333334,0.22727272727272727,0.7142857142857143,0.8,0.8421052631578947,0.14285714285714285,0.125,0.2857142857142857,0.2857142857142857,1.0,,1.0,0.7142857142857143,0.625,0.8,,0.7321428571428571,0.5510437499999999,0.6379454545454546,0.547859375,0.2840909090909091,0.3409090909090909,4.507272727272727,24.4,0.30755395683453235,18.0,,5.0,14.0,8.0,11.0,13.0,6.0,13.0,7.0,6.0,0.2631578947368421,,0.16666666666666666,0.11904761904761904,0.13559322033898305,0.5384615384615384,0.6875,1.0,14.0,33.0,31.0,11.0,6.0,,6.0,0.017857142857142856,0.171875,0.1746031746031746,3.0,10.0,2.0,3.0,8.0,1.0,12.0,1.0,3.0,6.0,0.05,0.375,0.42857142857142855,1.0,,,,,13.0,1.0,,,,0.11206896551724138,0.12359550561797752,0.06976744186046512,0.0625,,,,,,,1.0,,0.1,,4.0,2.0,0.3333333333333333,False,,,,,1.0,6.0,2.0,5.0,,,,,,1.0,5.0,1.0,2.0,2.0,4.0,3.0,0.07407407407407407,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
