EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,BlockingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,PenaltyCorner3FGA,FtPoints,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PtsPutbacks,Fg2aBlocked,Arc3Assists,LongMidRangeAssists,OffThreePtRebounds,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Travels,PenaltyTurnovers,BlockingFouls,Charge Fouls,Offensive Fouls,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,Fg3aBlocked,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Charge Fouls Drawn,Offensive Fouls Drawn,DefensiveGoaltends,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,FTOffRebounds,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,3SecondViolations,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,3pt And 1 Free Throw Trips,OffensiveGoaltends,on,HeaveMakes
101181,1610612739,Jose Calderon,Jose Calderon,101181,CLE,4331.0,72,-5.0,141,140,16,32,16,281,2.0,4,1.0,1.0,3.0,3.0,11.0,2.0,1.0,2.0,2,4,4.0,14.0,16,138,1.0,2.0,1.0,2.0,3.0,2.0,2.0,9.0,3.0,11.0,3.0,2.0,2.0,4.0,2.0,2.0,10.0,1.0,1.0,3.0,4,1.0,5,4.0,1.0,3.0,5.0,3.0,2.0,5.0,1.0,5.0,11.0,1.0,3.0,1.0,3.0,16,1.0,0.5,0.5,0.75,0.2857142857142857,0.5,0.2857142857142857,0.5,0.4444444444444444,0.75,0.4444444444444444,0.75,0.7777777777777778,14.465408805031446,1.0,0.06382978723404255,0.03571428571428571,0.041666666666666664,0.056338028169014086,0.013888888888888888,0.1111111111111111,0.047619047619047616,0.18181818181818182,0.058823529411764705,0.2222222222222222,0.5,0.5,0.5,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.6111111111111112,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.5,1.0,0.2727272727272727,0.5573722222222223,0.6091,0.387825,0.1875,1.25,25.97142857142857,0.11347517730496454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1626204,1610612739,Larry Nance Jr.,Larry Nance Jr.,1626204,CLE,12660.0,211,-33.0,401,410,127,128,47,811,27.0,32,12.0,,1.0,,,,,,31,45,,1.0,73,451,12.0,,,1.0,27.0,44.0,18.0,,,,,4.0,5.0,9.0,,3.0,23.0,14.0,17.0,12.0,32,24.0,56,10.0,7.0,3.0,3.0,2.0,1.0,10.0,,8.0,26.0,4.0,25.0,,27.0,127,4.0,0.7096774193548387,0.9565217391304348,,,,,0.6888888888888889,0.6739130434782609,0.6666666666666666,0.6403508771929824,0.675,0.021739130434782608,14.823008849557523,0.3,0.11428571428571428,0.14,0.1827956989247312,0.14646464646464646,0.13186813186813187,0.16,0.125,0.16216216216216217,0.189873417721519,0.6956521739130435,0.84375,0.9,0.6666666666666666,0.021739130434782608,,,,,,,,1.0,,,,0.717391304347826,,0.554066304347826,0.6568222222222223,0.5580233333333333,0.3698630136986301,4.277777777777778,24.4,0.3167082294264339,9.0,8.0,9.0,3.0,8.0,1.0,5.0,1.0,11.0,9.0,4.0,22.0,10.0,14.0,7.0,16.0,3.0,5.0,1.0,10.0,3.0,1.0,3.0,7.0,1.0,3.0,1.0,1.0,2.0,3.0,24.0,2.0,9.0,4.0,6.0,3.0,1.0,2.0,6.0,3.0,4.0,0.75,0.7142857142857143,0.75,0.7333333333333333,0.06666666666666667,0.0625,0.125,0.21428571428571427,0.12195121951219512,0.22857142857142856,0.05,0.13333333333333333,0.09090909090909091,0.03571428571428571,0.14285714285714285,0.08333333333333333,0.5,0.17391304347826086,0.375,0.42857142857142855,1.0,0.10869565217391304,0.2,0.2,1.0,0.75,0.1111111111111111,0.6,0.8888888888888888,0.06666666666666667,0.16981132075471697,0.17307692307692307,0.3013698630136986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201145,1610612739,Jeff Green,Jeff Green,201145,CLE,24498.0,408,-25.0,776,782,260,253,77,1558,22.0,27,3.0,12.0,25.0,7.0,28.0,3.0,,10.0,30,59,19.0,53.0,136,881,4.0,3.0,5.0,20.0,35.0,32.0,28.0,57.0,,26.0,7.0,11.0,11.0,22.0,4.0,7.0,55.0,3.0,19.0,18.0,38,3.0,41,5.0,4.0,1.0,10.0,5.0,5.0,13.0,,16.0,28.0,1.0,23.0,,35.0,257,5.0,0.5333333333333333,0.5714285714285714,1.0,0.3584905660377358,0.25,0.37254901960784315,0.5084745762711864,0.5223214285714286,0.4305555555555556,0.5483870967741935,0.4375,0.4732142857142857,15.930232558139535,0.7692307692307693,0.08780487804878048,0.015384615384615385,0.10919540229885058,0.09762532981530343,0.008849557522123894,0.03076923076923077,0.07526881720430108,0.11538461538461539,0.10135135135135136,0.24107142857142858,0.8148148148148148,0.9166666666666666,0.7272727272727273,0.22321428571428573,0.48,0.48,1.0,0.25,0.25,0.25925925925925924,1.0,0.42857142857142855,0.42857142857142855,0.2777777777777778,,0.7142857142857143,0.2692307692307692,0.5039631818181819,0.5405142857142857,0.4679617647058823,0.25735294117647056,6.7728813559322045,25.835849056603777,0.33505154639175255,2.0,5.0,7.0,7.0,23.0,1.0,9.0,10.0,19.0,2.0,,7.0,8.0,16.0,4.0,4.0,6.0,7.0,1.0,,1.0,,1.0,3.0,,6.0,2.0,,,1.0,28.0,4.0,13.0,3.0,12.0,9.0,1.0,2.0,12.0,7.0,3.0,0.5,0.5,0.5,0.5,0.1016949152542373,0.1111111111111111,0.08695652173913043,0.043478260869565216,,0.0196078431372549,,,,0.08333333333333333,0.15384615384615385,,0.5833333333333334,0.20535714285714285,0.30434782608695654,0.3333333333333333,,0.08035714285714286,0.1111111111111111,0.125,,0.6666666666666666,,0.19444444444444445,0.7142857142857143,0.2777777777777778,0.10743801652892562,0.19117647058823528,0.051470588235294115,5.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,0.3333333333333333,0.018867924528301886,0.1111111111111111,0.03571428571428571,0.3333333333333333,1.0,0.5,,,,,,,,,,,,,,,,,,True,
203918,1610612739,Rodney Hood,Rodney Hood,203918,CLE,10292.0,172,-71.0,319,318,118,96,30,637,6.0,9,,1.0,6.0,1.0,8.0,2.0,,4.0,21,37,2.0,14.0,57,398,1.0,2.0,,5.0,15.0,24.0,18.0,6.0,,7.0,1.0,2.0,4.0,6.0,2.0,2.0,16.0,3.0,9.0,5.0,15,5.0,20,5.0,4.0,1.0,5.0,3.0,2.0,7.0,,12.0,21.0,,9.0,,15.0,118,1.0,0.5714285714285714,0.5714285714285714,1.0,0.14285714285714285,,0.15384615384615385,0.5675675675675675,0.47058823529411764,0.375,0.5089285714285714,0.39473684210526316,0.27450980392156865,17.796610169491526,0.7142857142857143,0.060240963855421686,0.03125,0.16363636363636364,0.10144927536231885,0.03289473684210526,,0.06666666666666667,0.10714285714285714,0.15217391304347827,0.17647058823529413,0.6666666666666666,0.8571428571428571,0.6666666666666666,0.11764705882352941,0.16666666666666666,0.16666666666666666,1.0,0.1568627450980392,0.125,0.125,1.0,,0.6666666666666666,0.25,,0.45098039215686275,0.14285714285714285,0.481576,0.58545,0.47475000000000006,0.2631578947368421,9.716216216216218,26.842857142857145,0.36990595611285265,,1.0,1.0,8.0,19.0,7.0,9.0,1.0,9.0,1.0,,2.0,6.0,11.0,3.0,,5.0,2.0,,2.0,1.0,3.0,,2.0,,3.0,,1.0,1.0,1.0,12.0,2.0,6.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,0.5454545454545454,0.3333333333333333,0.3333333333333333,0.13513513513513514,0.2222222222222222,0.15789473684210525,0.125,0.03571428571428571,,0.07142857142857142,0.045454545454545456,,,0.2222222222222222,0.13636363636363635,0.6666666666666666,0.37254901960784315,0.42105263157894735,0.5,0.375,0.17647058823529413,0.7777777777777778,0.7777777777777778,0.7142857142857143,,,0.0625,1.0,0.0625,0.10909090909090909,0.14634146341463414,0.03508771929824561,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
2544,1610612739,LeBron James,LeBron James,2544,CLE,55302.0,922,-22.0,1747,1745,483,411,181,3492,151.0,202,21.0,3.0,10.0,36.0,104.0,10.0,13.0,39.0,236,396,39.0,114.0,748,1983,30.0,15.0,15.0,42.0,241.0,88.0,384.0,42.0,75.0,104.0,36.0,112.0,86.0,198.0,19.0,80.0,482.0,22.0,71.0,87.0,169,31.0,200,30.0,19.0,11.0,57.0,40.0,17.0,94.0,9.0,16.0,52.0,6.0,176.0,4.0,241.0,480,9.0,0.1864406779661017,0.19383259911894274,0.358974358974359,0.34210526315789475,0.35714285714285715,0.34210526315789475,0.5959595959595959,0.5774509803921568,0.5941558441558441,0.6187707641196013,0.6191709844559585,0.2235294117647059,35.35404992358635,0.6063829787234043,0.19333333333333333,0.04954954954954955,0.19887955182072828,0.19578686493184635,0.03740648379052369,0.016129032258064516,0.16417910447761194,0.20952380952380953,0.18861209964412812,0.396078431372549,0.7475247524752475,0.7947368421052632,0.25165562913907286,0.0196078431372549,0.3,0.3,0.6666666666666666,0.20392156862745098,0.34615384615384615,0.34615384615384615,0.3333333333333333,0.4666666666666667,0.2222222222222222,0.2532467532467532,0.3333333333333333,0.6196078431372549,0.34615384615384615,0.5003232352941176,0.5490657142857144,0.503547077922078,0.32219251336898397,7.5457070707070715,26.38508771929824,0.27647395535203206,13.0,45.0,60.0,38.0,93.0,47.0,101.0,3.0,159.0,17.0,12.0,70.0,69.0,112.0,58.0,18.0,18.0,67.0,10.0,8.0,11.0,10.0,15.0,37.0,2.0,21.0,1.0,4.0,6.0,7.0,213.0,25.0,86.0,30.0,21.0,13.0,1.0,7.0,23.0,9.0,27.0,0.5666666666666667,0.6160714285714286,0.6444444444444445,0.6862745098039216,0.045454545454545456,0.0594059405940594,0.06451612903225806,0.24444444444444444,0.0223463687150838,0.06293706293706294,0.062146892655367235,0.015503875968992248,0.04,0.2222222222222222,0.23684210526315788,0.04716981132075472,0.391304347826087,0.18235294117647058,0.40860215053763443,0.4367816091954023,0.07894736842105263,0.1980392156862745,0.46534653465346537,0.46534653465346537,0.06382978723404255,0.6190476190476191,0.15384615384615385,0.38961038961038963,0.75,0.01948051948051948,0.1520979020979021,0.18818380743982493,0.09358288770053476,2.0,6.0,8.0,,,22.0,9.0,,3.0,1.0,,0.5333333333333333,,,,0.6,0.5,0.6666666666666666,2.0,5.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,0.02127659574468085,0.1111111111111111,0.4,1.0,0.008695652173913044,,,,True,
2747,1610612739,JR Smith,JR Smith,2747,CLE,41102.0,685,7.0,1305,1299,373,301,130,2604,7.0,15,2.0,19.0,34.0,24.0,81.0,8.0,7.0,22.0,19,62,43.0,115.0,184,1485,6.0,9.0,15.0,35.0,66.0,20.0,18.0,117.0,12.0,81.0,24.0,17.0,7.0,24.0,3.0,11.0,55.0,4.0,22.0,23.0,49,9.0,58,21.0,19.0,2.0,8.0,7.0,1.0,16.0,2.0,21.0,51.0,2.0,33.0,2.0,65.0,370,3.0,0.5263157894736842,0.5263157894736842,0.9069767441860465,0.3739130434782609,0.42857142857142855,0.3739130434782609,0.3064516129032258,0.4717514124293785,0.5480769230769231,0.4946236559139785,0.5689655172413793,0.6497175141242938,13.78839590443686,0.5,0.0701219512195122,0.012698412698412698,0.0830188679245283,0.07588532883642496,0.01340033500837521,0.011111111111111112,0.0472972972972973,0.1388888888888889,0.1,0.0847457627118644,0.4666666666666667,0.5,0.7142857142857143,0.192090395480226,0.5588235294117647,0.5757575757575758,0.8947368421052632,0.4576271186440678,0.2962962962962963,0.2962962962962963,0.9166666666666666,0.13333333333333333,0.5333333333333333,0.4230769230769231,0.3181818181818182,0.7344632768361582,0.2962962962962963,0.5060639204545455,0.45121666666666665,0.5144892156862744,0.358695652173913,11.448387096774193,25.630434782608702,0.285823754789272,,3.0,6.0,6.0,21.0,6.0,26.0,13.0,17.0,1.0,,11.0,6.0,17.0,9.0,,1.0,4.0,4.0,4.0,4.0,,4.0,8.0,,4.0,2.0,,3.0,2.0,22.0,2.0,4.0,5.0,4.0,,,4.0,4.0,3.0,4.0,0.16666666666666666,0.35294117647058826,0.36666666666666664,0.36666666666666664,0.016129032258064516,0.06666666666666667,,0.12121212121212122,0.014184397163120567,0.009259259259259259,0.017094017094017096,0.01,0.024390243902439025,0.05555555555555555,0.03076923076923077,,0.75,0.11864406779661017,0.2857142857142857,0.2857142857142857,0.5,0.14689265536723164,0.23076923076923078,0.23076923076923078,0.3333333333333333,,,0.11538461538461539,0.5,0.25,0.03314917127071823,0.0625,0.059782608695652176,8.0,2.0,3.0,,1.0,2.0,1.0,,1.0,10.0,,0.3333333333333333,0.008695652173913044,,,0.25,0.5,0.6153846153846154,1.0,1.0,1.0,,2.0,,,,,0.027777777777777776,0.06666666666666667,1.0,1.0,0.017094017094017096,0.029411764705882353,,,True,
201567,1610612739,Kevin Love,Kevin Love,201567,CLE,35244.0,587,2.0,1112,1095,276,196,118,2207,36.0,66,23.0,6.0,24.0,25.0,71.0,4.0,3.0,10.0,59,139,31.0,95.0,258,1245,28.0,7.0,5.0,15.0,63.0,76.0,42.0,90.0,3.0,71.0,25.0,21.0,12.0,33.0,6.0,16.0,78.0,24.0,64.0,72.0,145,41.0,186,14.0,9.0,5.0,16.0,8.0,8.0,37.0,3.0,28.0,54.0,6.0,54.0,,63.0,275,2.0,0.6440677966101694,0.7307692307692307,0.967741935483871,0.3263157894736842,0.3333333333333333,0.3263157894736842,0.4244604316546763,0.45085470085470086,0.4875,0.5,0.5980392156862745,0.405982905982906,23.052464228934817,0.43243243243243246,0.25806451612903225,0.0821917808219178,0.3004694835680751,0.2764227642276423,0.0761904761904762,0.028169014084507043,0.2459016393442623,0.265625,0.29375,0.28205128205128205,0.5454545454545454,0.6545454545454545,0.6388888888888888,0.10256410256410256,0.25,0.25,0.8333333333333334,0.3034188034188034,0.352112676056338,0.352112676056338,1.0,0.6571428571428571,0.11428571428571428,0.25,0.3,0.688034188034188,0.352112676056338,0.5122814102564103,0.5454291666666666,0.5077087499999999,0.2441860465116279,6.243165467625899,25.527368421052635,0.24820143884892087,9.0,7.0,12.0,19.0,57.0,4.0,16.0,5.0,47.0,10.0,10.0,39.0,12.0,25.0,24.0,14.0,18.0,6.0,1.0,16.0,9.0,6.0,2.0,21.0,,6.0,5.0,3.0,6.0,4.0,51.0,5.0,16.0,7.0,8.0,6.0,,2.0,8.0,6.0,7.0,0.35714285714285715,0.48,0.4142857142857143,0.5,0.12949640287769784,0.16666666666666666,0.12280701754385964,0.36,0.06866952789699571,0.12871287128712872,0.075,0.06432748538011696,0.08064516129032258,0.26881720430107525,0.32075471698113206,0.04838709677419355,0.75,0.24358974358974358,0.3333333333333333,0.38,0.631578947368421,0.06837606837606838,0.25,0.25,0.75,0.391304347826087,0.2222222222222222,0.3,0.5833333333333334,0.125,0.07317073170731707,0.10666666666666667,0.1511627906976744,2.0,1.0,3.0,,,4.0,5.0,3.0,3.0,3.0,,0.42857142857142855,,,,0.25,1.0,0.4,2.0,3.0,1.0,6.0,2.0,,,,1.0,0.045454545454545456,0.08571428571428572,0.6666666666666666,0.5,0.020833333333333332,,1.0,1.0,True,
2594,1610612739,Kyle Korver,Kyle Korver,2594,CLE,27546.0,459,58.0,872,866,207,168,90,1738,6.0,7,1.0,11.0,28.0,32.0,73.0,3.0,3.0,10.0,12,24,43.0,101.0,171,942,3.0,10.0,7.0,16.0,30.0,22.0,2.0,126.0,3.0,73.0,32.0,12.0,7.0,19.0,6.0,9.0,45.0,,23.0,15.0,43,3.0,46,9.0,5.0,4.0,7.0,5.0,2.0,13.0,,28.0,41.0,,15.0,,28.0,206,,0.9166666666666666,0.9166666666666666,0.9767441860465116,0.42574257425742573,0.4375,0.42574257425742573,0.5,0.612,0.5952380952380952,0.6353383458646616,0.625,0.808,14.795918367346937,0.5384615384615384,0.06912442396313365,,0.12921348314606743,0.09620253164556962,0.0075,,0.0594059405940594,0.07142857142857142,0.12056737588652482,0.056,0.8571428571428571,0.8571428571428571,1.0,0.224,0.39285714285714285,0.4074074074074074,1.0,0.584,0.4383561643835616,0.45714285714285713,0.96875,0.07692307692307693,0.23076923076923078,0.47619047619047616,0.3,0.864,0.4383561643835616,0.5224471999999999,0.5314555555555556,0.5202571428571429,0.17543859649122806,13.125,25.674257425742578,0.23738532110091742,,1.0,1.0,,1.0,6.0,16.0,6.0,18.0,1.0,2.0,19.0,2.0,5.0,5.0,,,1.0,,3.0,5.0,1.0,2.0,6.0,2.0,2.0,,,1.0,1.0,21.0,,3.0,2.0,6.0,4.0,,2.0,8.0,4.0,,0.3333333333333333,0.4,0.6538461538461539,0.6785714285714286,,,,0.25,0.016129032258064516,,,0.014705882352941176,0.02,0.08108108108108109,0.16216216216216217,0.015384615384615385,0.5,0.008,,,,0.128,0.375,0.375,0.8333333333333334,,,0.047619047619047616,1.0,0.2857142857142857,0.04580152671755725,0.1111111111111111,0.1111111111111111,4.0,2.0,5.0,,4.0,3.0,1.0,,4.0,,,0.5,0.039603960396039604,,0.0410958904109589,0.6666666666666666,1.0,0.6666666666666666,3.0,7.0,,3.0,3.0,2.0,1.0,1.0,,,0.5384615384615384,0.42857142857142855,1.0,0.028846153846153848,0.03571428571428571,,,True,
1626224,1610612739,Cedi Osman,Cedi Osman,1626224,CLE,691.0,12,,22,23,5,6,2,45,1.0,1,1.0,,1.0,,,,,,1,2,,1.0,2,24,1.0,,,,,2.0,,,,,,1.0,,1.0,,,2.0,,1.0,,1,1.0,2,,,,,,,,,,1.0,,,,,5,,1.0,1.0,,,,,0.5,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,11.538461538461538,,,,0.25,0.09090909090909091,0.1,,,,0.25,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,,,,,1.0,,,,0.6666666666666666,,0.5382666666666667,,,,5.95,23.5,0.22727272727272727,1.0,,,,1.0,,,,,1.0,,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,0.2,,,0.25,,,,,,0.3333333333333333,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
202684,1610612739,Tristan Thompson,Tristan Thompson,202684,CLE,22570.0,376,-19.0,704,715,177,157,80,1419,34.0,50,17.0,,,,1.0,,,1.0,45,76,,1.0,110,837,19.0,,,1.0,21.0,72.0,18.0,,,,,3.0,6.0,9.0,3.0,2.0,24.0,30.0,27.0,26.0,56,36.0,92,2.0,1.0,1.0,2.0,,2.0,10.0,1.0,14.0,26.0,3.0,38.0,,21.0,175,,0.8,0.9,,,,,0.5921052631578947,0.5844155844155844,0.4166666666666667,0.6179775280898876,0.5526315789473685,0.012987012987012988,12.267657992565056,0.2,0.13978494623655913,0.15151515151515152,0.17088607594936708,0.15406976744186046,0.10714285714285714,0.1206896551724138,0.12359550561797752,0.17647058823529413,0.1774193548387097,0.6493506493506493,0.68,0.7555555555555555,0.7352941176470589,,,,,0.012987012987012988,,,,0.8947368421052632,,0.08333333333333333,,0.6623376623376623,,0.5268197368421054,0.595170588235294,0.4767454545454546,0.19090909090909092,3.8473684210526313,48.8,0.25142045454545453,8.0,3.0,6.0,11.0,24.0,,2.0,,20.0,8.0,11.0,27.0,5.0,11.0,11.0,10.0,7.0,3.0,,6.0,3.0,3.0,1.0,8.0,2.0,7.0,,2.0,3.0,9.0,27.0,3.0,11.0,4.0,8.0,4.0,,4.0,8.0,4.0,4.0,0.42105263157894735,0.45454545454545453,0.42105263157894735,0.5192307692307693,0.09210526315789473,0.1,0.08333333333333333,0.16666666666666666,0.043478260869565216,0.1864406779661017,0.14814814814814814,0.03333333333333333,0.0625,0.14285714285714285,0.14705882352941177,0.125,0.5,0.3116883116883117,0.4583333333333333,0.5,1.0,0.025974025974025976,,,,0.47058823529411764,0.125,0.5,0.5,,0.12941176470588237,0.13095238095238096,0.24545454545454545,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,
