EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Corner3Assists,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG3M,LostBallSteals,Charge Fouls,Offensive Fouls Drawn,BlockingFoulsDrawn,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Charge Fouls Drawn,3SecondViolations,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,PenaltyArc3FGM,SecondChanceFG3M,PtsUnassisted3s,Fg3aBlocked,ShortMidRangeAssists,LongMidRangeAssists,SelfOReb,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,SelfORebPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Arc3PctBlocked,on,FTOffRebounds,OffFTReboundPct,SecondChanceArc3FGA,SecondChanceArc3Frequency
1626145,1610612750,Tyus Jones,Tyus Jones,1626145,MIN,1056.0,18,4.0,32,30,9,4.0,4,62,1.0,1,1.0,1.0,1.0,1.0,2.0,2,4.0,33,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,5.0,3.0,1.0,4.0,4.0,2.0,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.405405405405405,0.1111111111111111,0.21428571428571427,0.17391304347826086,0.2,0.16666666666666666,0.5,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.6408499999999999,0.8402,0.5,5.6499999999999995,0.28125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1626157,1610612750,Karl-Anthony Towns,Karl-Anthony Towns,1626157,MIN,8573.0,143,-18.0,280,279,48,27.0,29,559,12.0,23,2.0,5.0,7.0,16.0,20.0,44,65.0,342,4.0,8.0,12.0,28.0,4.0,2.0,6.0,1.0,4.0,14.0,25.0,15.0,46.0,60.0,12.0,48,0.7,0.7777777777777778,0.45454545454545453,0.5,0.4537037037037037,0.4,0.5241935483870968,0.5,23.076923076923077,0.23809523809523808,0.3424657534246575,0.29411764705882354,0.15151515151515152,0.3333333333333333,0.375,0.42592592592592593,0.5217391304347826,0.631578947368421,0.8333333333333334,0.2962962962962963,0.4375,0.5,0.42857142857142855,0.5,0.4,0.6111111111111112,0.5032018867924528,0.4963722222222222,0.18461538461538463,5.472727272727273,0.17142857142857143,2.0,7.0,1.0,5.0,3.0,1.0,3.0,7.0,2.0,3.0,10.0,16.0,3.0,8.0,1.0,3.0,9.0,2.0,4.0,12.0,9.0,4.0,1.0,6.0,3.0,6.0,1.0,4.0,10.0,6.0,14.0,2.0,2.0,6.0,1.0,5.0,4.0,1.0,1.0,1.0,10.0,2.0,3.0,7.0,1.0,10.0,1.0,1.0,16.0,1.0,19.0,3.0,9.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,0.3,0.3333333333333333,0.375,0.3333333333333333,0.375,0.18518518518518517,0.13636363636363635,0.17391304347826086,0.125,0.6,0.6,0.11235955056179775,0.11428571428571428,0.11290322580645161,0.08333333333333333,0.1282051282051282,0.14285714285714285,0.15,0.06666666666666667,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.09259259259259259,0.2,0.2,1.0,0.05555555555555555,0.12962962962962962,0.42857142857142855,0.42857142857142855,1.0,0.7777777777777778,0.2857142857142857,0.1111111111111111,0.2,0.5,0.5601222222222222,0.15,0.18,0.13846153846153847,29.130000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
201565,1610612750,Derrick Rose,Derrick Rose,201565,MIN,4525.0,75,32.0,149,150,30,27.0,16,299,10.0,13,1.0,2.0,,8.0,15.0,29,46.0,165,1.0,4.0,8.0,18.0,4.0,4.0,8.0,2.0,4.0,20.0,2.0,2.0,4.0,5.0,8.0,30,0.6,0.6,0.5172413793103449,0.25,0.6,0.5714285714285714,0.6216216216216216,0.5714285714285714,24.404761904761905,0.0625,0.05,0.05555555555555555,0.058823529411764705,0.03125,0.125,0.37142857142857144,0.7692307692307693,0.9090909090909091,0.7,0.22857142857142856,,,,0.2857142857142857,0.5,0.5428571428571428,0.5088471428571429,0.4560071428571429,0.17391304347826086,7.93448275862069,0.20134228187919462,,,5.0,8.0,5.0,,,1.0,,4.0,6.0,4.0,,1.0,,,,3.0,,12.0,12.0,,,1.0,,5.0,2.0,,1.0,,1.0,2.0,1.0,3.0,,2.0,1.0,,1.0,,4.0,,,5.0,,7.0,,,4.0,,5.0,1.0,3.0,,,,,,,,,,1.0,0.6666666666666666,0.6666666666666666,,,,0.17142857142857143,0.1724137931034483,0.15384615384615385,0.375,0.75,,0.0196078431372549,,0.016129032258064516,,0.047619047619047616,,,,,0.14285714285714285,,0.22857142857142856,0.625,0.625,0.4,0.14285714285714285,0.02857142857142857,,,,,,,,,0.3466,0.08108108108108109,0.0967741935483871,,23.683333333333334,4.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.8,0.8,1.0,0.42857142857142855,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
201959,1610612750,Taj Gibson,Taj Gibson,201959,MIN,6024.0,100,-40.0,186,188,25,8.0,16,374,7.0,10,1.0,2.0,3.0,5.0,10.0,18,23.0,229,1.0,3.0,2.0,12.0,1.0,,1.0,,1.0,2.0,3.0,1.0,6.0,12.0,2.0,25,0.6,0.6666666666666666,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.3333333333333333,0.6052631578947368,0.3333333333333333,10.679611650485437,0.0196078431372549,0.05357142857142857,0.037383177570093455,,0.047619047619047616,0.07142857142857142,0.5555555555555556,0.7,0.7777777777777778,0.5714285714285714,0.2777777777777778,0.6,0.6,0.6666666666666666,0.6666666666666666,0.5,0.5555555555555556,0.5399555555555556,0.5665,0.08695652173913043,5.922222222222222,0.13440860215053763,2.0,3.0,,3.0,,,,,,,,3.0,2.0,4.0,,,4.0,,,8.0,,2.0,,,,1.0,,3.0,3.0,2.0,6.0,,,,,,3.0,1.0,,,3.0,1.0,1.0,5.0,,6.0,,,3.0,,3.0,1.0,2.0,,2.0,,,2.0,,2.0,1.0,,,,,0.5,0.5,0.5,,0.05555555555555555,0.1,,,0.2857142857142857,0.05172413793103448,0.1,0.06818181818181818,0.09090909090909091,0.037037037037037035,,0.125,0.07142857142857142,,0.25,0.5,0.16666666666666666,,,,,,,,,0.75,0.6666666666666666,,,,0.6168333333333333,0.10526315789473684,0.10526315789473684,0.17391304347826086,,,,,,,1.0,,,,,,,,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,True,,,,
202710,1610612750,Jimmy Butler,Jimmy Butler,202710,MIN,10222.0,170,-12.0,328,330,57,34.0,31,658,15.0,27,1.0,2.0,2.0,14.0,20.0,46,79.0,388,1.0,5.0,11.0,16.0,10.0,10.0,20.0,5.0,4.0,50.0,13.0,12.0,27.0,30.0,11.0,57,0.4,0.42105263157894735,0.43478260869565216,0.2,0.5079365079365079,0.6111111111111112,0.5642857142857143,0.6111111111111112,20.547945205479454,0.16,0.14130434782608695,0.1497005988023952,0.1282051282051282,0.1388888888888889,0.15,0.42857142857142855,0.5555555555555556,0.6521739130434783,0.5333333333333333,0.2222222222222222,0.14285714285714285,0.15384615384615385,,0.2222222222222222,0.5,0.6984126984126984,0.5159015873015872,0.4814833333333334,0.13924050632911392,5.252173913043478,0.17378048780487804,2.0,4.0,3.0,5.0,10.0,2.0,4.0,7.0,2.0,8.0,17.0,15.0,2.0,4.0,2.0,2.0,9.0,4.0,,24.0,18.0,2.0,,7.0,4.0,5.0,5.0,1.0,2.0,2.0,3.0,4.0,3.0,4.0,,3.0,1.0,1.0,1.0,,5.0,,2.0,3.0,,9.0,2.0,,14.0,,18.0,1.0,6.0,,1.0,,,,1.0,1.0,,,0.75,0.47058823529411764,0.47058823529411764,0.5,0.5833333333333334,0.6428571428571429,0.2698412698412698,0.10869565217391304,0.14814814814814814,0.07142857142857142,0.8,0.18181818181818182,0.01904761904761905,0.023809523809523808,0.02040816326530612,0.023255813953488372,0.022222222222222223,,0.043478260869565216,,0.2,0.18181818181818182,,0.07936507936507936,0.6,0.6,,0.15873015873015872,0.1111111111111111,0.5714285714285714,0.5714285714285714,0.5,0.6666666666666666,0.5,0.3333333333333333,0.2222222222222222,0.5714285714285714,0.5313875,0.11428571428571428,0.11764705882352941,0.11392405063291139,24.299999999999997,4.0,1.0,2.0,3.0,1.0,,1.0,3.0,0.75,0.4,0.4444444444444444,1.0,0.2222222222222222,0.5,,,0.5,1.0,2.0,1.0,6.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,0.5,0.058823529411764705,0.1,0.034482758620689655,0.5,1.0,1.0,0.10526315789473684,,True,,,,
203952,1610612750,Andrew Wiggins,Andrew Wiggins,203952,MIN,7119.0,119,-36.0,229,228,49,33.0,22,457,11.0,15,1.0,2.0,4.0,9.0,16.0,29,52.0,281,2.0,6.0,12.0,16.0,5.0,5.0,10.0,3.0,3.0,25.0,14.0,2.0,16.0,20.0,12.0,49,0.5,0.5333333333333333,0.5517241379310345,0.3333333333333333,0.5,0.3888888888888889,0.5416666666666666,0.5,21.96078431372549,0.03636363636363636,0.21875,0.13445378151260504,0.03571428571428571,0.23529411764705882,0.15384615384615385,0.3409090909090909,0.7333333333333333,0.7857142857142857,0.5454545454545454,0.20454545454545456,0.4444444444444444,0.5,0.25,0.2222222222222222,0.5,0.6818181818181818,0.5204386363636364,0.49763888888888885,0.23076923076923078,6.5551724137931044,0.21397379912663755,1.0,2.0,1.0,5.0,6.0,,3.0,9.0,3.0,4.0,15.0,8.0,1.0,2.0,,,2.0,3.0,5.0,16.0,12.0,2.0,,9.0,3.0,2.0,2.0,1.0,3.0,,4.0,1.0,1.0,3.0,1.0,1.0,5.0,3.0,2.0,,8.0,1.0,2.0,7.0,2.0,11.0,,,8.0,,11.0,1.0,2.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,0.26666666666666666,0.26666666666666666,0.5,0.5,0.5,0.3409090909090909,0.06896551724137931,0.06666666666666667,0.1111111111111111,0.375,,0.041666666666666664,0.027777777777777776,0.037037037037037035,0.07407407407407407,,0.08333333333333333,0.05263157894736842,,,0.14285714285714285,,0.11363636363636363,0.2,0.2,1.0,0.13636363636363635,0.20454545454545456,0.3333333333333333,0.3333333333333333,1.0,1.0,0.5,,0.3333333333333333,0.3333333333333333,0.5077,0.0851063829787234,0.06666666666666667,0.038461538461538464,24.92666666666667,1.0,,,1.0,,1.0,,1.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,1.0,,,,,,,1.0,,,,2.0,,1.0,,2.0,,,,,0.045454545454545456,,,0.3333333333333333,0.11764705882352941,,True,,,,
203476,1610612750,Gorgui Dieng,Gorgui Dieng,203476,MIN,1649.0,27,6.0,48,51,9,7.0,2,99,1.0,1,,,,2.0,2.0,4,9.0,46,,,,2.0,2.0,1.0,3.0,1.0,2.0,7.0,2.0,3.0,5.0,5.0,,9,0.5,0.5,0.5,,0.5,,0.5625,,15.094339622641508,0.25,0.10526315789473684,0.16129032258064516,0.3333333333333333,0.13333333333333333,,0.14285714285714285,1.0,1.0,,0.2857142857142857,,,,,,0.5714285714285714,0.5399214285714286,0.6141,,9.6,0.1875,,,1.0,1.0,3.0,,,,,1.0,3.0,2.0,,,,,,1.0,,2.0,3.0,,,,,,,,,,,2.0,2.0,,,,,,,,,,,2.0,,2.0,,,2.0,1.0,2.0,,1.0,,2.0,,,2.0,,2.0,,,1.0,0.3333333333333333,0.3333333333333333,,,,0.42857142857142855,,,,,,,,,,,,,,,0.5,,0.14285714285714285,1.0,1.0,1.0,0.42857142857142855,,,,,,,,,,,0.125,0.2,,23.399999999999995,1.0,,1.0,,,,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
201952,1610612750,Jeff Teague,Jeff Teague,201952,MIN,7728.0,129,-35.0,249,256,39,29.0,23,505,7.0,12,1.0,1.0,7.0,14.0,14.0,27,59.0,311,2.0,3.0,9.0,,18.0,7.0,25.0,4.0,14.0,57.0,8.0,6.0,14.0,14.0,9.0,39,,,0.5185185185185185,0.6666666666666666,0.5833333333333334,0.875,0.6276595744680851,0.9,21.01449275362319,0.12244897959183673,0.11940298507462686,0.1206896551724138,,0.09615384615384616,0.2,0.2857142857142857,0.5833333333333334,0.7,,0.3333333333333333,0.5,0.5,,0.25,1.0,0.6428571428571429,0.49710595238095234,0.5084625,0.15254237288135594,5.229629629629629,0.1566265060240964,1.0,2.0,,1.0,1.0,,7.0,14.0,1.0,7.0,15.0,10.0,1.0,2.0,,,2.0,1.0,2.0,28.0,18.0,,,14.0,7.0,2.0,3.0,,,,,3.0,1.0,5.0,4.0,3.0,6.0,,2.0,2.0,11.0,1.0,2.0,7.0,,16.0,,,10.0,,13.0,3.0,8.0,,1.0,,,1.0,,1.0,,,0.8571428571428571,0.4666666666666667,0.4666666666666667,0.5,0.5,0.5,0.35714285714285715,0.07407407407407407,0.16666666666666666,,0.45454545454545453,,,,,,,,,,0.2222222222222222,0.25,,0.023809523809523808,,,,0.023809523809523808,0.3333333333333333,0.5,0.5384615384615384,0.8571428571428571,1.0,0.5,,0.25,0.5,0.3784,0.1702127659574468,0.25,0.03389830508474576,25.966666666666665,,,,1.0,2.0,,,,1.0,,,,,,,,,,1.0,,3.0,1.0,2.0,2.0,,,,3.0,,0.06666666666666667,,,,,1.0,,0.07142857142857142,True,,,,
2037,1610612750,Jamal Crawford,Jamal Crawford,2037,MIN,3457.0,58,26.0,112,112,11,1.0,9,224,2.0,4,,,1.0,1.0,5.0,8,32.0,125,,,,4.0,4.0,2.0,6.0,1.0,3.0,14.0,4.0,,4.0,4.0,,11,0.4,0.4,0.625,,0.7777777777777778,,0.7619047619047619,,17.88617886178862,,0.13793103448275862,0.08163265306122448,,0.13043478260869565,0.16666666666666666,0.2222222222222222,0.5,0.5,0.5,0.05555555555555555,1.0,1.0,1.0,,,0.7777777777777778,0.5346055555555556,,,9.975,0.09821428571428571,,,2.0,3.0,4.0,1.0,3.0,6.0,,6.0,10.0,4.0,,,1.0,,3.0,,,6.0,18.0,,,6.0,3.0,,1.0,,,,,4.0,2.0,2.0,,1.0,,,1.0,,2.0,,1.0,1.0,,4.0,,,3.0,,5.0,,2.0,1.0,,,,,,,,,1.0,0.6,0.6,,1.5,1.5,0.5555555555555556,,,,1.0,,,,,,,,,,,,,0.16666666666666666,0.6666666666666666,0.6666666666666666,,0.2222222222222222,0.3333333333333333,0.5,0.5,1.0,,,1.0,,0.5,0.5697,0.1,0.2,0.09375,25.2,3.0,,,,2.0,,,,,0.75,0.75,1.0,,,,,,1.0,,1.0,,,1.0,,,,,,1.0,,,,1.0,1.0,,,,True,,,,
202357,1610612750,Nemanja Bjelica,Nemanja Bjelica,202357,MIN,757.0,13,13.0,27,26,8,,3,53,,3,,1.0,,,,3,7.0,20,,1.0,3.0,,1.0,,1.0,,1.0,2.0,2.0,1.0,3.0,3.0,3.0,8,,,,,0.6,0.75,0.5833333333333334,0.75,20.0,0.1111111111111111,0.3333333333333333,0.2,0.16666666666666666,0.5,,0.6,,,,,,,,0.5,,1.0,0.5224599999999999,0.440175,0.42857142857142855,1.9000000000000001,0.2962962962962963,,,,,1.0,,1.0,1.0,,2.0,2.0,1.0,,,,,,1.0,,,6.0,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,1.0,,2.0,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,0.4,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,0.2,0.2,1.0,1.0,1.0,,,,,1.0,,0.16666666666666666,0.25,,24.3,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
