EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PtsUnassisted2s,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,LongMidRangeFGM,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,AtRimAssists,Fouls,Clear Path Fouls,Technical Free Throw Trips,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyTsPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,PenaltyFG2M,BlockedAtRim,RecoveredBlocks,PenaltyFg2Pct,PenaltyEfgPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceCorner3FGA,PenaltyCorner3FGA,PenaltyArc3FGM,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,LongMidRangeAssists,DefThreePtRebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Loose Ball Fouls,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,SecondChanceTsPct,LiveBallTurnoverPct,DefThreePtReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Fg2aBlocked,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Blocked3s,BlockedCorner3,3SecondViolations,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,OffensiveGoaltends,AtRimPctBlocked,OffShortMidRangeReboundPct,OffArc3ReboundPct,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,FTDefRebounds,LostBallSteals,SecondChanceFg2Pct,SecondChanceEfgPct,DefFTReboundPct,OffAtRimReboundPct,SecondChanceAtRimAccuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,PtsUnassisted3s,Offensive Fouls Drawn,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedLongMidRange,Travels,Offensive Fouls,BlockingFoulsDrawn,on,SecondChanceCorner3FGM,PenaltyCorner3FGM,SelfOReb,StepOutOfBoundsTurnovers,SelfORebPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,BlockedArc3,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Charge Fouls,Charge Fouls Drawn,LongMidRangePctBlocked,BlockingFouls,3pt And 1 Free Throw Trips,Arc3PctBlocked,DefensiveGoaltends
1627749,1610612759,Dejounte Murray,Dejounte Murray,1627749,SAS,610.0,10,-2.0,19,19,1.0,38,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,27,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.5,0.3333333333333333,20.0,0.25,0.16666666666666666,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4785333333333333,0.25,0.3333333333333333,14.350000000000001,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1627854,1610612759,Bryn Forbes,Bryn Forbes,1627854,SAS,1515.0,25,-17.0,47,47,1.0,94,1.0,1.0,3.0,,2.0,4.0,2.0,3.0,10.0,66,,2.0,,1.0,,2.0,1.0,1.0,1.0,,,2.0,5.0,1.0,,,,0.5,0.5833333333333334,0.5625,0.3333333333333333,16.666666666666668,0.0625,0.04,0.14285714285714285,0.16666666666666666,1.0,1.0,0.5,,0.3333333333333333,0.44055,0.14285714285714285,0.2,13.4,38.15,15.0,17.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,15.0,1.0,0.5,0.5,1.0,0.5,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.5,0.5,1.0,0.5,1.0,0.4069,0.2,0.3191489361702128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1628401,1610612759,Derrick White,Derrick White,1628401,SAS,432.0,7,-4.0,14,13,,27,1.0,2.0,1.0,,1.0,3.0,,,2.0,22,,,,1.0,,2.0,,,,,,,,,1.0,,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,21.428571428571427,,,,0.6666666666666666,0.5,0.5,0.3333333333333333,,,0.3881666666666667,,,12.566666666666668,,3.0,2.0,,,,,,1.0,,,2.0,2.0,,,,,1.0,1.0,,,,,2.0,3.0,,1.0,1.0,,,,1.0,,,,,,,,,,0.3705,1.0,0.21428571428571427,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
202722,1610612759,Davis Bertans,Davis Bertans,202722,SAS,2143.0,36,-14.0,72,70,8.0,142,,1.0,,2.0,,1.0,7.0,4.0,7.0,80,,,,2.0,,4.0,2.0,3.0,3.0,1.0,1.0,2.0,5.0,1.0,,,,,0.1875,0.35,0.875,13.75,0.09090909090909091,0.08333333333333333,,0.125,,,,0.25,0.875,0.4842625,0.2,0.5,6.2,26.185714285714287,10.0,15.0,,1.0,5.0,1.0,1.0,,2.0,,3.0,,3.0,,5.0,1.0,2.0,,7.0,,,,3.0,10.0,,,,1.0,0.14285714285714285,0.14285714285714285,0.75,,,,0.625,0.2,0.2,1.0,0.5,0.2,0.418875,0.42857142857142855,0.1388888888888889,,,,,0.75,,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.07142857142857142,0.25,0.1111111111111111,1.0,0.5,1.0,0.3165,0.125,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
2200,1610612759,Pau Gasol,Pau Gasol,2200,SAS,5422.0,90,-24.0,181,176,15.0,357,4.0,8.0,1.0,1.0,9.0,17.0,3.0,9.0,30.0,213,1.0,4.0,5.0,14.0,4.0,33.0,11.0,22.0,24.0,,,9.0,10.0,5.0,,,1.0,0.5294117647058824,0.525,0.6,0.15,15.816326530612246,0.24444444444444444,0.2682926829268293,0.2631578947368421,0.4,0.5,0.6666666666666666,0.05,0.05,0.55,0.472715,0.2,0.22727272727272727,6.041176470588235,24.899999999999995,55.0,62.0,,,2.0,,1.0,7.0,,,6.0,14.0,3.0,,2.0,,9.0,6.0,5.0,,,,6.0,55.0,,0.7777777777777778,0.7777777777777778,1.0,0.3333333333333333,0.3333333333333333,0.42857142857142855,,,,0.1,,,,,,0.4493,0.2,0.30386740331491713,3.0,,1.0,0.42857142857142855,0.42857142857142855,1.0,0.5,,,,,,,,,11.0,2.0,1.0,6.0,1.0,2.0,,2.0,,,0.3333333333333333,0.2972972972972973,0.2857142857142857,0.2692307692307692,,,,0.6915,,,5.0,8.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.11764705882352941,0.25,0.01694915254237288,0.038461538461538464,0.023529411764705882,0.041666666666666664,0.2,0.16666666666666666,0.36363636363636365,0.4,0.625,0.625,1.0,1.0,1.0,1.0,1.0,0.42857142857142855,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
200746,1610612759,LaMarcus Aldridge,LaMarcus Aldridge,200746,SAS,2284.0,38,-14.0,80,77,7.0,157,3.0,8.0,7.0,,7.0,20.0,,14.0,28.0,99,1.0,4.0,1.0,3.0,1.0,7.0,2.0,3.0,5.0,,,9.0,14.0,6.0,,,,0.35,0.35,0.5192307692307693,,31.3953488372093,0.16666666666666666,0.10714285714285714,,0.4,0.375,0.5,0.35,,0.25,0.415475,0.24,0.24,9.3,,40.0,40.0,2.0,,,,,7.0,,7.0,11.0,10.0,,,,,2.0,,2.0,,1.0,1.0,11.0,40.0,1.0,0.7142857142857143,0.7142857142857143,,,,0.55,0.2857142857142857,0.2857142857142857,0.5,,,,,,,0.4429857142857143,0.39285714285714285,0.5,2.0,,,0.2857142857142857,0.2857142857142857,,0.6666666666666666,,,,,,,,1.0,1.0,,,1.0,1.0,,,1.0,,,,0.0625,0.5,0.08333333333333333,,,,0.363,,,2.0,5.0,1.0,,1.0,,3.0,,1.0,1.0,1.0,2.0,,,1.0,,,,,,0.15,0.25,0.037037037037037035,0.1,0.05405405405405406,,,,,0.25,0.4,0.5,1.0,,,,1.0,0.14285714285714285,,1.0,1.0,1.0,1.0,0.2,0.07692307692307693,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
200752,1610612759,Rudy Gay,Rudy Gay,200752,SAS,2477.0,41,,81,78,7.0,159,5.0,7.0,3.0,1.0,7.0,13.0,3.0,3.0,26.0,85,3.0,6.0,,3.0,,6.0,1.0,6.0,8.0,3.0,2.0,3.0,5.0,3.0,,,,0.5384615384615384,0.71875,0.7222222222222222,0.1875,21.59090909090909,0.05263157894736842,0.11428571428571428,0.1111111111111111,0.4375,0.7142857142857143,0.7142857142857143,0.1875,0.0625,0.375,0.46835312500000004,0.16666666666666666,0.2,9.076923076923077,26.3,15.0,12.0,,2.0,2.0,,3.0,1.0,,2.0,2.0,8.0,9.0,,2.0,2.0,3.0,2.0,3.0,,,,2.0,15.0,,0.5714285714285714,0.6666666666666666,1.0,1.0,1.0,0.5,,,,0.125,1.0,1.0,1.0,,1.0,0.746,0.07692307692307693,0.18518518518518517,,,,,,,0.6,,,,,,2.0,,,3.0,1.0,,1.0,1.0,1.0,,,,0.3333333333333333,1.0,0.1875,,0.15384615384615385,,,,0.5266500000000001,,0.07692307692307693,2.0,3.0,2.0,,1.0,1.0,,,1.0,1.0,1.0,2.0,,1.0,,,,,,,,,0.03571428571428571,0.09090909090909091,0.05128205128205128,,0.3333333333333333,,0.3333333333333333,0.1875,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0,1.0,0.6666666666666666,1.0,,,,1.0,,,,,1.0,1.0,2.0,2.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.125,0.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
201988,1610612759,Patty Mills,Patty Mills,201988,SAS,1984.0,33,-4.0,65,61,5.0,126,,1.0,,,2.0,3.0,9.0,,13.0,75,,2.0,,,,,,,,,,1.0,1.0,,,,,0.6666666666666666,0.5416666666666666,0.5416666666666666,0.75,20.0,,,,0.08333333333333333,,,,,0.9166666666666666,0.5412,,,4.8,26.12222222222222,27.0,21.0,,3.0,9.0,6.0,3.0,2.0,6.0,,11.0,2.0,6.0,,9.0,3.0,,,3.0,,1.0,,11.0,27.0,,0.5,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6875,,,,0.75,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.75,0.3333333333333333,0.5492812499999999,0.8461538461538461,0.4153846153846154,1.0,,,0.5,0.6875,,,,,3.0,1.0,,3.0,3.0,,,1.0,1.0,2.0,2.0,1.0,,1.0,0.5,1.5,0.5,,,,,,0.5,,,0.23076923076923078,2.0,2.0,,1.0,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,0.16666666666666666,1.0,1.0,0.5,,,,,0.125,1.0,1.0,,,,,,,,,,,,,1.5,,,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,
201980,1610612759,Danny Green,Danny Green,201980,SAS,1979.0,33,8.0,65,63,4.0,128,,1.0,1.0,1.0,,2.0,6.0,,6.0,67,,,,1.0,,2.0,3.0,4.0,5.0,,,1.0,,,2.0,,2.0,,0.375,0.375,0.75,11.594202898550726,0.15789473684210525,0.12903225806451613,0.2727272727272727,0.125,,,0.125,0.125,0.75,0.47464375,,,14.049999999999999,26.45,8.0,6.0,,1.0,5.0,1.0,2.0,,1.0,,,,6.0,,5.0,1.0,1.0,,4.0,,,,,8.0,,,,1.0,0.3333333333333333,0.3333333333333333,,,,,0.625,0.2,0.2,1.0,1.0,0.2,0.4242,,0.12307692307692308,,1.0,,,,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,,0.08333333333333333,,0.1111111111111111,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,0.0625,,0.037037037037037035,0.125,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,True,,,,,,,,,,,,,,,,,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,3184.0,53,-14.0,106,103,11.0,209,3.0,7.0,13.0,2.0,13.0,27.0,4.0,5.0,31.0,115,2.0,20.0,1.0,6.0,,13.0,1.0,4.0,4.0,2.0,1.0,9.0,7.0,3.0,,,,0.48148148148148145,0.41935483870967744,0.45588235294117646,0.12903225806451613,31.623931623931625,0.037037037037037035,0.07692307692307693,0.07692307692307693,0.22580645161290322,0.42857142857142855,0.42857142857142855,0.41935483870967744,0.06451612903225806,0.3548387096774194,0.4638129032258064,0.09090909090909091,0.10344827586206896,12.092592592592593,25.075000000000003,15.0,27.0,5.0,,2.0,,,3.0,,1.0,5.0,6.0,,,2.0,,5.0,2.0,1.0,,,1.0,5.0,15.0,1.0,0.23076923076923078,0.23076923076923078,,,,0.625,0.38461538461538464,0.38461538461538464,0.6,0.06451612903225806,,,,,,0.5784,0.16129032258064516,0.14150943396226415,2.0,,,0.6666666666666666,0.6666666666666666,,,,,,,,,,1.0,3.0,3.0,,3.0,,,,,,,1.0,0.12,,0.1875,,,,0.4526,,,5.0,7.0,1.0,2.0,2.0,,1.0,1.0,2.0,,,,,3.0,,,,,,,0.037037037037037035,,,,,,,,,0.22580645161290322,0.7142857142857143,0.8333333333333334,,,,,0.5,0.6666666666666666,1.0,,,1.0,,0.14285714285714285,,,,,,,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
