EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,ThreePtAssists,Arc3Assists,Offensive Fouls,BlockedAtRim,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,Corner3Assists,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,AtRimPctBlocked,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Charge Fouls,Blocked3s,BlockedArc3,RecoveredBlocks,BlocksRecoveredPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,BlockedLongMidRange,on
101141,1610612755,Ersan Ilyasova,Ersan Ilyasova,101141,PHI,9685.0,161,42,326,331,167,118.0,47.0,657,16.0,28.0,7.0,13.0,8.0,14.0,3.0,7.0,2.0,5.0,3.0,2.0,6.0,18.0,2.0,8.0,21.0,40.0,6.0,21.0,8.0,68.0,333,10.0,20.0,20.0,10.0,18.0,2.0,10.0,3.0,29.0,22.0,20.0,18.0,16.0,18.0,6.0,3.0,2.0,9.0,9.0,6.0,3.0,18.0,5.0,15.0,2.0,11.0,18.0,4.0,33.0,22.0,55.0,4.0,6.0,4.0,2.0,4.0,1.0,2.0,4.0,2.0,2.0,1.0,8.0,2.0,4.0,10.0,1.0,18.0,4.0,16.0,2.0,1.0,1.0,15.0,3.0,6.0,3.0,2.0,2.0,2.0,29.0,167,3.0,3.0,0.5238095238095238,0.8461538461538461,1.0,0.2857142857142857,0.2,0.2857142857142857,0.525,0.5,0.5555555555555556,0.4918032786885246,0.5,0.4642857142857143,0.5074626865671642,0.47619047619047616,0.46774193548387094,0.3442622950819672,0.09523809523809523,0.075,0.2857142857142857,0.2,0.1111111111111111,19.37984496124031,0.5,0.3333333333333333,0.13333333333333333,0.19148936170212766,0.15789473684210525,0.1746031746031746,0.07692307692307693,0.18471337579617833,0.125,0.09523809523809523,0.20689655172413793,0.20833333333333334,0.07142857142857142,0.1111111111111111,0.22580645161290322,0.15789473684210525,0.2,0.17307692307692307,0.18181818181818182,0.14285714285714285,0.45901639344262296,0.5714285714285714,0.5714285714285714,0.625,0.11475409836065574,0.42857142857142855,0.6,0.08196721311475409,0.4,0.5,0.5,0.04918032786885246,0.29508196721311475,0.3333333333333333,0.375,1.0,0.65,0.5384615384615384,0.14285714285714285,0.5,0.5714285714285714,0.07142857142857142,0.2857142857142857,0.25,0.8032786885245902,0.3333333333333333,0.5449631147540984,0.5216666666666667,0.5425196428571428,0.09375,0.13953488372093023,0.29411764705882354,0.4264705882352941,4.845000000000001,25.40952380952381,0.5122699386503068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
101161,1610612755,Amir Johnson,Amir Johnson,101161,PHI,4793.0,80,26,170,162,78,48.0,27.0,332,6.0,12.0,2.0,6.0,4.0,6.0,2.0,5.0,,,,,,,,,8.0,17.0,,,4.0,20.0,179,3.0,7.0,7.0,6.0,10.0,,,2.0,14.0,6.0,10.0,,4.0,,,1.0,,3.0,8.0,2.0,1.0,21.0,2.0,11.0,,5.0,1.0,1.0,7.0,13.0,20.0,2.0,1.0,1.0,,2.0,,1.0,1.0,1.0,,,3.0,,2.0,4.0,,9.0,,7.0,1.0,2.0,,5.0,1.0,2.0,1.0,1.0,,1.0,14.0,78,,1.0,0.375,0.5,,,,,0.47058823529411764,0.42857142857142855,0.6,0.47058823529411764,0.42857142857142855,0.6,0.5263157894736842,0.4375,0.6363636363636364,,,0.058823529411764705,0.2,,,10.837438423645322,0.6666666666666666,0.16666666666666666,,0.027777777777777776,0.20754716981132076,0.17857142857142858,0.06060606060606061,0.09375,0.1511627906976744,0.14285714285714285,0.3333333333333333,0.14285714285714285,0.06060606060606061,,,,0.1,0.20833333333333334,,0.25,0.7058823529411765,0.5,0.5,0.5,0.29411764705882354,0.4,0.5,,,,,,,,,,0.8571428571428571,0.3333333333333333,,0.6,0.6666666666666666,,,,0.7058823529411765,,0.5398176470588235,0.5783428571428572,0.52251,0.1111111111111111,0.1111111111111111,0.35,0.7,2.9176470588235297,,0.4588235294117647,1.0,5.0,5.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1626147,1610612755,Justin Anderson,Justin Anderson,1626147,PHI,644.0,11,8,22,24,22,5.0,4.0,46,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,3.0,19,,,,,,1.0,1.0,,3.0,,,3.0,,1.0,1.0,,,,,,,,1.0,,,3.0,,,3.0,1.0,4.0,,,,,1.0,,,,1.0,,,1.0,,1.0,1.0,,2.0,1.0,,,,,,,,,,,,3.0,22,,,,,1.0,1.0,1.0,1.0,,,,1.5,,1.5,1.5,,1.5,1.0,,,,,,7.692307692307692,1.0,,,,,0.5,0.25,0.2727272727272727,0.1111111111111111,,,,0.3333333333333333,,,,,0.4,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,0.4944,,0.4944,,,,1.0,,25.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
201158,1610612755,Marco Belinelli,Marco Belinelli,201158,PHI,16403.0,273,39,555,555,289,180.0,80.0,1110,12.0,20.0,,1.0,6.0,10.0,1.0,7.0,14.0,33.0,3.0,1.0,15.0,43.0,8.0,22.0,27.0,60.0,16.0,46.0,27.0,129.0,601,1.0,3.0,10.0,16.0,33.0,8.0,23.0,24.0,80.0,52.0,2.0,42.0,,43.0,15.0,5.0,,8.0,20.0,4.0,2.0,52.0,,1.0,,7.0,12.0,1.0,20.0,1.0,21.0,,7.0,4.0,3.0,2.0,1.0,1.0,2.0,1.0,,,4.0,,1.0,9.0,,20.0,3.0,25.0,,,,31.0,2.0,5.0,7.0,,,,80.0,289,3.0,7.0,0.9629629629629629,0.9629629629629629,0.875,0.34782608695652173,0.34782608695652173,0.34782608695652173,0.45,0.3333333333333333,0.48484848484848486,0.4811320754716981,0.5,0.5,0.538135593220339,0.5555555555555556,0.582089552238806,0.4339622641509434,,0.08333333333333333,0.14285714285714285,,,18.711656441717793,0.5,0.05,,0.07947019867549669,0.006289308176100629,0.07216494845360824,,0.07661290322580645,0.0037593984962406013,0.014705882352941176,,,,,0.017543859649122806,0.14545454545454545,0.07692307692307693,0.06172839506172839,0.125,,0.18867924528301888,0.6,0.75,1.0,0.0660377358490566,0.14285714285714285,0.16666666666666666,0.3113207547169811,0.42424242424242425,0.42424242424242425,0.9285714285714286,0.02830188679245283,0.4056603773584906,0.3488372093023256,0.3488372093023256,0.8666666666666667,0.125,,,0.17857142857142858,0.6,0.017857142857142856,0.39285714285714285,0.36363636363636365,0.6226415094339622,0.3488372093023256,0.48779198113207556,0.5051142857142857,0.48750267857142854,0.07207207207207207,0.07936507936507936,0.07751937984496124,0.6201550387596899,12.271666666666667,26.165217391304342,0.5207207207207207,2.0,12.0,11.0,,,1.0,1.0,1.0,1.0,4.0,2.0,5.0,6.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,0.4,0.2,1.0,0.3333333333333333,0.3333333333333333,1.0,0.125,1.0,1.0,0.5,0.25,1.0,0.0625,,,,,,,,,,True
204456,1610612755,T.J. McConnell,T.J. McConnell,204456,PHI,4014.0,67,33,132,136,75,77.0,19.0,268,5.0,7.0,,1.0,3.0,5.0,4.0,6.0,,1.0,,,1.0,2.0,1.0,2.0,9.0,14.0,1.0,2.0,3.0,24.0,120,,1.0,2.0,5.0,9.0,1.0,2.0,3.0,16.0,8.0,10.0,3.0,,1.0,1.0,,,6.0,8.0,5.0,1.0,18.0,1.0,1.0,,2.0,9.0,,11.0,2.0,13.0,,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,,5.0,,3.0,3.0,,6.0,,8.0,,,,5.0,3.0,3.0,1.0,,,,16.0,75,2.0,1.0,0.4444444444444444,0.4444444444444444,1.0,0.5,0.5,1.0,0.6428571428571429,,0.5555555555555556,0.65625,,0.5909090909090909,0.7058823529411765,0.5,0.6666666666666666,0.125,,,,,,13.924050632911392,0.6,,,0.15517241379310345,0.022222222222222223,0.1,0.041666666666666664,0.14102564102564102,0.028985507246376812,0.0625,,,0.045454545454545456,,0.19047619047619047,0.12,0.16666666666666666,0.1111111111111111,,,0.4375,0.7142857142857143,0.7142857142857143,0.4,0.375,0.6666666666666666,0.6666666666666666,0.0625,,,,,0.125,0.5,0.5,1.0,1.0,,,0.45454545454545453,0.6,,0.18181818181818182,0.5,0.5625,1.0,0.47955333333333333,0.6456,0.51105,0.1875,0.21428571428571427,0.08333333333333333,0.6666666666666666,7.114285714285715,48.849999999999994,0.5681818181818182,2.0,2.0,2.0,,,,,,,,,,,,,,3.0,,,,,,0.5,,,,,,,,,,,1.0,,,,,,,,,True
1627732,1610612755,Ben Simmons,Ben Simmons,1627732,PHI,12093.0,202,8,412,411,213,94.0,60.0,823,25.0,37.0,3.0,5.0,12.0,18.0,4.0,16.0,1.0,4.0,,,,1.0,,1.0,30.0,57.0,,1.0,22.0,82.0,457,5.0,11.0,12.0,13.0,26.0,,1.0,16.0,42.0,22.0,38.0,,2.0,1.0,,3.0,,26.0,49.0,17.0,7.0,121.0,4.0,3.0,,21.0,20.0,5.0,46.0,7.0,53.0,,8.0,5.0,3.0,10.0,3.0,7.0,14.0,3.0,2.0,2.0,24.0,5.0,8.0,10.0,,21.0,,26.0,,3.0,,33.0,1.0,10.0,7.0,3.0,1.0,4.0,42.0,213,2.0,6.0,0.36666666666666664,0.3793103448275862,,,,,0.5263157894736842,0.45454545454545453,0.5,0.5172413793103449,0.45454545454545453,0.48148148148148145,0.5540540540540541,0.5,0.5384615384615384,0.017241379310344827,,0.05263157894736842,0.0625,,,20.33195020746888,0.4166666666666667,0.4166666666666667,,0.20833333333333334,0.02727272727272727,0.2727272727272727,0.04878048780487805,0.23699421965317918,0.036458333333333336,0.017857142857142856,0.06666666666666667,,0.0547945205479452,,0.14705882352941177,0.3125,0.16666666666666666,0.25396825396825395,0.35714285714285715,,0.6379310344827587,0.6756756756756757,0.7142857142857143,0.36,0.27586206896551724,0.25,0.26666666666666666,0.06896551724137931,0.25,0.25,,,0.017241379310344827,,,,0.45454545454545453,0.6,0.3333333333333333,0.6666666666666666,0.6666666666666666,,0.037037037037037035,,0.6551724137931034,,0.5134836206896551,0.471,0.5158277777777779,0.14925373134328357,0.15151515151515152,0.14634146341463414,0.5121951219512195,4.57719298245614,34.6,0.5169902912621359,2.0,23.0,20.0,4.0,2.0,,,,,,,,,3.0,2.0,,,,,,,0.05405405405405406,0.5,,,,,,,,,,,,2.0,1.0,1.0,1.0,0.25,,,,True
200755,1610612755,JJ Redick,JJ Redick,200755,PHI,8405.0,140,39,283,277,175,99.0,37.0,560,4.0,4.0,,,2.0,2.0,,,11.0,14.0,7.0,7.0,9.0,26.0,4.0,14.0,15.0,18.0,12.0,33.0,22.0,88.0,310,,,5.0,8.0,9.0,7.0,21.0,16.0,53.0,24.0,6.0,36.0,,26.0,9.0,,,8.0,10.0,7.0,,22.0,,1.0,,1.0,5.0,1.0,7.0,1.0,8.0,,2.0,2.0,,2.0,1.0,2.0,2.0,,,,4.0,,3.0,6.0,,6.0,,15.0,,,1.0,22.0,2.0,6.0,4.0,1.0,,1.0,53.0,175,,4.0,0.8,0.8,1.0,0.36363636363636365,0.3333333333333333,0.36363636363636365,0.8333333333333334,,0.8888888888888888,0.6470588235294118,0.375,0.6166666666666667,0.725,0.5,0.7027027027027027,0.6470588235294118,,,,,,19.692307692307693,0.5,0.07142857142857142,,0.0641025641025641,0.015384615384615385,0.022727272727272728,,0.04918032786885246,0.008620689655172414,,,0.047619047619047616,,,,0.02702702702702703,0.2222222222222222,0.030303030303030304,,,0.0784313725490196,1.0,1.0,0.75,,,,0.27450980392156865,0.7857142857142857,0.7857142857142857,0.8181818181818182,0.13725490196078433,0.5098039215686274,0.34615384615384615,0.34615384615384615,1.0,,,,0.06666666666666667,1.0,0.23333333333333334,0.4666666666666667,0.2857142857142857,0.7254901960784313,0.34615384615384615,0.5116117647058823,0.47775000000000006,0.518105,0.125,0.2727272727272727,0.056818181818181816,0.6022727272727273,15.550000000000002,25.624242424242425,0.6183745583038869,2.0,2.0,2.0,,1.0,3.0,1.0,1.0,,3.0,1.0,4.0,,,1.0,1.0,3.0,,1.0,1.0,0.25,,,0.42857142857142855,0.42857142857142855,1.0,0.25,1.0,1.0,0.75,,,0.029411764705882353,,,,,,,3.0,0.42857142857142855,,True
203496,1610612755,Robert Covington,Robert Covington,203496,PHI,7862.0,131,-4,269,271,116,94.0,41.0,540,5.0,13.0,1.0,3.0,2.0,6.0,,4.0,1.0,3.0,5.0,2.0,5.0,23.0,3.0,12.0,6.0,20.0,9.0,28.0,9.0,48.0,298,1.0,3.0,3.0,2.0,7.0,5.0,14.0,3.0,22.0,8.0,4.0,21.0,2.0,23.0,5.0,2.0,,8.0,12.0,4.0,1.0,28.0,2.0,5.0,,5.0,12.0,,17.0,7.0,24.0,2.0,5.0,2.0,3.0,5.0,1.0,2.0,1.0,3.0,,,6.0,2.0,3.0,7.0,1.0,11.0,,7.0,,,,12.0,,2.0,1.0,3.0,,3.0,22.0,116,2.0,1.0,0.6666666666666666,0.8,0.7777777777777778,0.32142857142857145,0.35714285714285715,0.32142857142857145,0.3,0.3333333333333333,0.2857142857142857,0.40625,0.2,0.4523809523809524,0.4528301886792453,0.25,0.4782608695652174,0.5833333333333334,,0.1,0.25,,,18.322981366459626,0.8333333333333334,,,0.16901408450704225,0.05555555555555555,0.10638297872340426,0.03333333333333333,0.1440677966101695,0.04666666666666667,0.07692307692307693,0.03333333333333333,0.047619047619047616,0.03571428571428571,,0.15151515151515152,0.23529411764705882,0.14285714285714285,0.11627906976744186,,0.06451612903225806,0.2708333333333333,0.38461538461538464,0.4166666666666667,0.6,0.08333333333333333,,,0.0625,0.3333333333333333,0.3333333333333333,1.0,0.10416666666666667,0.4791666666666667,0.21739130434782608,0.21739130434782608,0.6,0.6,0.3333333333333333,,0.2857142857142857,0.3333333333333333,0.09523809523809523,0.5714285714285714,0.25,0.8541666666666666,0.21739130434782608,0.5528145833333332,0.73485,0.5656309523809524,0.07692307692307693,0.09090909090909091,0.0625,0.4583333333333333,5.15,25.739285714285717,0.4312267657992565,1.0,4.0,4.0,,2.0,4.0,,,,2.0,,2.0,6.0,,3.0,,1.0,,,2.0,,0.07692307692307693,,0.8,0.8,1.0,,,,0.4,,,0.06666666666666667,,,,,2.0,0.6666666666666666,2.0,1.0,1.0,True
1628365,1610612755,Markelle Fultz,Markelle Fultz,1628365,PHI,1083.0,18,-3,37,37,17,21.0,6.0,74,,2.0,,,,2.0,1.0,3.0,,1.0,,,,,,,1.0,6.0,,,2.0,4.0,46,,,,,3.0,,,2.0,2.0,,2.0,,,,,,,3.0,5.0,2.0,1.0,12.0,,,,1.0,1.0,,2.0,,2.0,,,,,,,,1.0,,,,1.0,,,1.0,,3.0,,2.0,,,,2.0,,1.0,,,,,2.0,17,,,,,,,,,0.16666666666666666,,,0.16666666666666666,,,0.2857142857142857,,0.25,,,,,,,17.77777777777778,,,,0.1,,0.2,,0.13333333333333333,,,,,,,0.16666666666666666,,,0.2,,,0.3333333333333333,,,,0.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,,,,,,,,,,,,0.6666666666666666,,,,,0.3333333333333333,,0.4545166666666666,,0.5222333333333333,0.14285714285714285,0.14285714285714285,,0.5,6.516666666666666,,0.4594594594594595,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
203954,1610612755,Joel Embiid,Joel Embiid,203954,PHI,6879.0,115,17,228,232,145,91.0,29.0,460,16.0,24.0,3.0,7.0,10.0,14.0,7.0,22.0,2.0,4.0,1.0,1.0,4.0,9.0,4.0,8.0,25.0,50.0,5.0,10.0,16.0,81.0,251,5.0,12.0,12.0,13.0,27.0,5.0,9.0,12.0,53.0,24.0,26.0,12.0,4.0,9.0,4.0,7.0,,11.0,12.0,3.0,8.0,25.0,6.0,5.0,1.0,14.0,18.0,5.0,37.0,12.0,49.0,2.0,3.0,2.0,1.0,10.0,,5.0,3.0,5.0,1.0,,13.0,,8.0,9.0,,13.0,1.0,23.0,,2.0,,26.0,4.0,9.0,6.0,6.0,3.0,6.0,53.0,145,1.0,6.0,0.48,0.5217391304347826,0.8,0.5,0.5555555555555556,0.5,0.5,0.4166666666666667,0.48148148148148145,0.5416666666666666,0.38461538461538464,0.5694444444444444,0.5704225352112676,0.42857142857142855,0.6162790697674418,0.16666666666666666,,0.14,0.18181818181818182,,,31.818181818181817,0.7692307692307693,0.45454545454545453,0.08333333333333333,0.26865671641791045,0.08196721311475409,0.3684210526315789,0.16216216216216217,0.3047619047619048,0.11224489795918367,0.13636363636363635,0.08,,0.0967741935483871,0.5,0.30434782608695654,0.35714285714285715,0.0625,0.4482758620689655,0.1111111111111111,0.08695652173913043,0.4,0.6666666666666666,0.7619047619047619,0.5625,0.36666666666666664,0.3181818181818182,0.3888888888888889,0.06666666666666667,0.5,0.5,0.5,0.016666666666666666,0.15,0.4444444444444444,0.4444444444444444,0.75,0.5384615384615384,0.42857142857142855,,0.3888888888888889,0.7142857142857143,0.027777777777777776,0.2222222222222222,0.5,0.5666666666666667,0.4444444444444444,0.49404666666666663,0.488,0.4832749999999999,0.13846153846153847,0.16363636363636364,0.14814814814814814,0.654320987654321,6.242000000000001,25.96,0.6359649122807017,2.0,1.0,,,3.0,1.0,,,,1.0,,1.0,3.0,1.0,,2.0,,,,,,0.125,0.2857142857142857,1.0,1.0,1.0,,,,0.07692307692307693,,,,,,,,4.0,0.6666666666666666,1.0,1.0,,True
