EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,PenaltyFtPoints,HeaveAttempts,NonHeaveArc3FGM,Corner3Assists,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Travels,PenaltyTurnovers,Loose Ball Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,AtRimPctAssisted,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceFtPoints,PtsUnassisted3s,FTDefRebounds,SecondChanceTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,OffensiveGoaltends,DefFTReboundPct,OffAtRimReboundPct,SecondChanceArc3FGM,PenaltyArc3FGM,BlockedShortMidRange,LongMidRangePctBlocked,OffCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,Fg3aBlocked,BlockingFouls,3pt And 1 Free Throw Trips,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,DefensiveGoaltends,Charge Fouls,Corner3PctBlocked,on,Clear Path Fouls,BlockedCorner3,3SecondViolations,Offensive Fouls
1627749,1610612759,Dejounte Murray,Dejounte Murray,1627749,SAS,4669.0,78,-17,143,145,13,14,15.0,288,2.0,4.0,2.0,2.0,3.0,7.0,1.0,8.0,4.0,5.0,2.0,2.0,2.0,2.0,1.0,6.0,19.0,4.0,6.0,5.0,29.0,156,2.0,3.0,2.0,2.0,10.0,1.0,2.0,2.0,2.0,8.0,2.0,10.0,12.0,2.0,1.0,3.0,3.0,2.0,5.0,2.0,1.0,1.0,1.0,12.0,2.0,2.0,5.0,9.0,14.0,4.0,18.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,10.0,5.0,7.0,2.0,1.0,1.0,1.0,1.0,1.0,8.0,13,0.16666666666666666,0.2,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.3157894736842105,0.6666666666666666,0.5,0.48,1.0,1.0,0.5178571428571429,1.0,1.0,0.24,0.15789473684210525,0.25,0.2857142857142857,20.12578616352201,0.5,0.2,0.0392156862745098,0.18518518518518517,0.0625,0.19444444444444445,0.04819277108433735,0.05263157894736842,0.047619047619047616,0.07142857142857142,0.125,0.16666666666666666,0.29411764705882354,0.19047619047619047,0.16666666666666666,0.08333333333333333,1.0,0.16,0.5,0.6666666666666666,0.28,0.42857142857142855,0.6,0.32,0.125,0.125,1.0,0.2,0.8,0.8,1.0,0.04,0.4,1.0,0.4,1.0,1.0,0.5,1.0,0.4,0.481552,0.5913666666666667,0.496475,0.10714285714285714,0.09523809523809523,0.14285714285714285,0.3448275862068966,0.27586206896551724,10.757894736842104,24.066666666666666,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,5409.0,90,3,182,180,87,84,21.0,362,5.0,6.0,,,4.0,7.0,,2.0,1.0,3.0,,1.0,1.0,3.0,13.0,9.0,15.0,5.0,16.0,9.0,42.0,206,,,,3.0,,7.0,10.0,1.0,7.0,21.0,6.0,12.0,15.0,,12.0,2.0,10.0,5.0,15.0,2.0,5.0,4.0,1.0,35.0,1.0,,2.0,9.0,11.0,1.0,12.0,,6.0,3.0,3.0,3.0,2.0,3.0,,,6.0,6.0,11.0,10.0,11.0,3.0,1.0,,,1.0,1.0,21.0,87,0.3333333333333333,0.3333333333333333,1.0,0.3125,,0.14285714285714285,0.3333333333333333,0.6,,0.7,0.532258064516129,,0.5,0.5833333333333334,,0.525,0.5161290322580645,0.13333333333333333,0.16666666666666666,0.14285714285714285,20.388349514563107,0.5,0.21951219512195122,,0.05263157894736842,0.02564102564102564,0.13924050632911392,0.01098901098901099,,,0.03571428571428571,0.23076923076923078,0.25,0.16666666666666666,0.06666666666666667,,,1.0,0.1935483870967742,0.8333333333333334,1.0,0.22580645161290322,0.5714285714285714,0.6666666666666666,0.06451612903225806,,,,0.0967741935483871,0.3333333333333333,0.3333333333333333,1.0,0.41935483870967744,,,0.3333333333333333,,,0.17647058823529413,0.3333333333333333,0.7096774193548387,0.5048316666666667,0.55215,0.5143875,0.11428571428571428,0.16666666666666666,0.058823529411764705,,0.5,7.28,26.60625,0.47802197802197804,4.0,5.0,4.0,2.0,4.0,4.0,1.0,4.0,3.0,2.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.4,0.25,0.3076923076923077,0.3076923076923077,1.0,0.6666666666666666,0.29411764705882354,0.8,0.23529411764705882,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
200746,1610612759,LaMarcus Aldridge,LaMarcus Aldridge,200746,SAS,10590.0,176,-38,343,341,93,107,39.0,684,16.0,24.0,6.0,9.0,12.0,34.0,6.0,17.0,1.0,1.0,,,,,4.0,34.0,75.0,3.0,5.0,41.0,118.0,389,6.0,9.0,,,18.0,8.0,20.0,,,27.0,40.0,28.0,6.0,12.0,4.0,7.0,7.0,5.0,12.0,3.0,3.0,2.0,2.0,29.0,4.0,9.0,15.0,17.0,33.0,13.0,46.0,2.0,3.0,3.0,,3.0,,6.0,1.0,,9.0,5.0,9.0,35.0,42.0,22.0,,2.0,2.0,2.0,1.0,27.0,93,0.5882352941176471,0.7142857142857143,0.6666666666666666,0.6,,,0.6,0.4533333333333333,0.6666666666666666,0.4,0.48125,0.6666666666666666,0.4,0.5979381443298969,0.8181818181818182,0.54,0.0625,0.09333333333333334,0.125,0.11764705882352941,27.532467532467532,0.3333333333333333,0.20238095238095238,0.08108108108108109,0.234375,0.05714285714285714,0.21621621621621623,0.0718232044198895,0.04081632653061224,0.02631578947368421,0.07547169811320754,0.07142857142857142,0.2222222222222222,0.3103448275862069,0.22641509433962265,0.2727272727272727,0.05555555555555555,0.5,0.3,0.6666666666666666,0.7619047619047619,0.425,0.35294117647058826,0.4,0.2125,0.35294117647058826,0.35294117647058826,0.6666666666666666,0.0125,1.0,1.0,1.0,0.05,1.0,0.6666666666666666,,,,,,0.3625,0.457839375,0.6380428571428572,0.43486,0.22916666666666666,0.24175824175824176,,0.15254237288135594,0.2288135593220339,8.826666666666664,24.919999999999998,0.27113702623906705,2.0,3.0,2.0,,,11.0,,2.0,2.0,3.0,3.0,1.0,3.0,1.0,,,,1.0,,,1.0,1.0,0.5625,0.5833333333333334,0.5,0.5,0.5,,0.15,0.6666666666666666,,0.5,6.0,3.0,1.0,1.0,2.0,6.0,2.0,1.0,0.3333333333333333,0.25,,,,,,,,,,,,,,,,,,True,,,,
200752,1610612759,Rudy Gay,Rudy Gay,200752,SAS,7870.0,131,-13,252,247,53,64,32.0,499,9.0,13.0,3.0,4.0,4.0,14.0,4.0,11.0,,3.0,,,,,12.0,17.0,38.0,1.0,15.0,2.0,39.0,271,3.0,6.0,1.0,5.0,9.0,1.0,5.0,1.0,4.0,5.0,12.0,22.0,3.0,6.0,12.0,2.0,4.0,5.0,9.0,3.0,3.0,,1.0,23.0,5.0,3.0,8.0,3.0,13.0,8.0,21.0,1.0,6.0,4.0,2.0,5.0,1.0,,,,5.0,4.0,14.0,5.0,4.0,2.0,,1.0,,1.0,1.0,5.0,53,0.35294117647058826,0.42857142857142855,1.0,0.06666666666666667,0.2,0.25,0.06666666666666667,0.4473684210526316,0.5,0.2,0.3490566037735849,0.4090909090909091,0.2777777777777778,0.35454545454545455,0.4090909090909091,0.2777777777777778,0.2830188679245283,0.05263157894736842,0.07692307692307693,,20.97902097902098,1.0,0.04838709677419355,0.03614457831325301,0.16666666666666666,0.08771929824561403,0.1,0.05714285714285714,0.029411764705882353,0.03225806451612903,0.07142857142857142,0.05,0.05263157894736842,0.043478260869565216,0.16666666666666666,0.16666666666666666,0.030303030303030304,1.0,0.24528301886792453,0.6923076923076923,0.75,0.2641509433962264,0.2857142857142857,0.2857142857142857,0.20754716981132076,0.36363636363636365,0.4,,0.05660377358490566,,,,0.22641509433962265,0.36363636363636365,0.75,,,,,,0.5283018867924528,0.49102641509433964,0.44877,0.5464555555555556,0.03636363636363636,0.05,,0.23076923076923078,0.1282051282051282,9.478947368421052,25.053333333333335,0.21031746031746032,1.0,4.0,1.0,5.0,4.0,,,1.0,2.0,,4.0,,1.0,1.0,,,,,,,3.0,,0.4444444444444444,0.5,0.08333333333333333,0.08333333333333333,1.0,0.45454545454545453,0.4444444444444444,0.25,0.4444444444444444,0.08333333333333333,,,2.0,1.0,,,,,0.6666666666666666,0.05555555555555555,1.0,1.0,1.0,0.09090909090909091,0.13333333333333333,0.2,1.0,0.25,,,,,,,,,,True,,,,
201988,1610612759,Patty Mills,Patty Mills,201988,SAS,9312.0,155,-22,298,295,74,83,36.0,593,7.0,10.0,,,1.0,4.0,4.0,8.0,1.0,2.0,,,,,30.0,12.0,22.0,12.0,32.0,4.0,64.0,329,,,1.0,1.0,3.0,2.0,5.0,3.0,10.0,17.0,8.0,16.0,24.0,,29.0,1.0,6.0,7.0,13.0,5.0,2.0,1.0,3.0,33.0,2.0,,2.0,6.0,8.0,2.0,10.0,,3.0,1.0,2.0,6.0,5.0,2.0,,,8.0,4.0,14.0,6.0,4.0,,2.0,1.0,,1.0,1.0,17.0,74,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.375,1.0,0.3,0.3870967741935484,0.5454545454545454,,0.4,0.5555555555555556,1.5,0.43333333333333335,0.5818181818181818,1.5,0.53125,0.5925925925925926,0.045454545454545456,,0.25,18.694362017804153,0.75,0.0821917808219178,,0.03508771929824561,0.031746031746031744,0.06153846153846154,0.012658227848101266,,,0.02040816326530612,0.038461538461538464,0.1,0.1111111111111111,0.041666666666666664,,,1.0,0.18518518518518517,0.7,0.7,0.07407407407407407,0.25,0.3333333333333333,0.14814814814814814,0.5,0.5,0.5,0.037037037037037035,0.5,0.5,1.0,0.5555555555555556,,,,,,,,0.7777777777777778,0.5106783018867924,,0.537375,0.03636363636363636,,0.06060606060606061,0.046875,0.265625,9.127272727272727,26.734374999999993,0.2483221476510067,2.0,3.0,11.0,1.0,10.0,4.0,1.0,11.0,2.0,2.0,1.0,,2.0,1.0,,2.0,,,,,3.0,,0.14285714285714285,1.0,0.36666666666666664,0.3793103448275862,0.6363636363636364,1.0,0.2,0.6666666666666666,0.6666666666666666,0.3793103448275862,,12.0,,1.0,,,,,,,1.0,3.0,,,0.07142857142857142,1.0,1.0,0.3,1.0,2.0,1.0,1.0,0.03125,0.03333333333333333,,,,True,,,,
201980,1610612759,Danny Green,Danny Green,201980,SAS,4503.0,75,-44,137,140,3,15,16.0,277,2.0,4.0,,,1.0,2.0,,2.0,,1.0,,,,,14.0,3.0,8.0,4.0,15.0,,18.0,171,1.0,1.0,1.0,1.0,5.0,,,,,,4.0,2.0,9.0,2.0,14.0,1.0,,,,,,,,,1.0,2.0,2.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,,1.0,,1.0,,,2.0,1.0,4.0,2.0,,,,2.0,2.0,2.0,2.0,,3,0.6666666666666666,1.0,0.75,0.26666666666666666,1.0,,0.26666666666666666,0.375,1.0,,0.391304347826087,1.25,,0.391304347826087,1.25,,0.6521739130434783,0.125,0.25,,16.233766233766232,0.5,0.06060606060606061,0.04,0.08695652173913043,0.03571428571428571,0.07142857142857142,0.038461538461538464,,,0.043478260869565216,0.16666666666666666,,,0.05,0.3333333333333333,0.07692307692307693,1.0,0.17391304347826086,0.5,0.6666666666666666,0.08695652173913043,0.5,0.5,0.08695652173913043,,,,0.043478260869565216,,,,0.6086956521739131,,,,,,,,0.8260869565217391,0.513491304347826,0.58605,,,,,0.2777777777777778,,8.6,25.83333333333333,0.021897810218978103,,,4.0,1.0,,,,4.0,,1.0,1.0,,,,,2.0,,,,,,,1.0,,0.2857142857142857,0.3076923076923077,0.75,0.5,,,,0.2857142857142857,,3.0,,,,,,,,0.16666666666666666,1.0,,,,,1.0,,,1.0,,,,0.06666666666666667,0.07142857142857142,1.0,,,True,,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,1642.0,27,-37,57,58,16,28,6.0,115,4.0,5.0,,,,3.0,1.0,5.0,,2.0,,1.0,,,1.0,5.0,13.0,,3.0,,10.0,79,,,,1.0,,2.0,4.0,,,4.0,2.0,8.0,,,1.0,,2.0,,2.0,,1.0,,1.0,4.0,,,,,,,,,1.0,1.0,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,4.0,16,0.2,0.2,,,,,,0.38461538461538464,,0.5,0.3125,,0.5,0.3125,,0.5,0.1875,,,,27.419354838709676,,,,,,,,,,,,,,,,,,0.3125,0.8,0.8,0.1875,,,0.3125,0.2,0.2,1.0,0.125,,,,0.0625,,,1.0,,,,,0.5,0.48971875,0.46755,0.5290250000000001,,,,,0.4,9.369230769230768,24.100000000000005,0.2807017543859649,2.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
203937,1610612759,Kyle Anderson,Kyle Anderson,203937,SAS,3151.0,53,-13,106,107,41,45,6.0,213,3.0,4.0,1.0,1.0,2.0,4.0,1.0,1.0,,3.0,,,,2.0,,6.0,9.0,,3.0,2.0,14.0,121,1.0,2.0,,,2.0,2.0,4.0,,2.0,4.0,6.0,6.0,,2.0,,1.0,3.0,,3.0,,2.0,1.0,,6.0,1.0,2.0,3.0,4.0,7.0,3.0,10.0,,6.0,5.0,1.0,1.0,1.0,2.0,1.0,,3.0,,5.0,1.0,2.0,1.0,,1.0,1.0,1.0,,4.0,41,0.5,0.6,,,,,,0.6666666666666666,0.5,0.5,0.5,0.5,0.3333333333333333,0.5384615384615384,0.5,0.3333333333333333,0.25,0.1111111111111111,,0.25,14.285714285714285,0.3333333333333333,0.13793103448275862,0.06060606060606061,0.13636363636363635,0.07142857142857142,0.13725490196078433,0.06382978723404255,0.058823529411764705,0.09090909090909091,0.1111111111111111,0.07692307692307693,0.2222222222222222,0.14285714285714285,0.17647058823529413,,,,0.3333333333333333,0.75,0.75,0.3333333333333333,0.5,0.6666666666666666,0.08333333333333333,1.0,1.0,1.0,0.25,,,,,0.5,1.0,,,,0.3333333333333333,,0.5833333333333334,0.5017791666666668,0.7488,0.53505,0.07692307692307693,0.1,,0.14285714285714285,0.2857142857142857,6.666666666666668,22.7,0.3867924528301887,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,3.0,,0.3333333333333333,0.5,,,,,0.16666666666666666,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,True,,,,
2200,1610612759,Pau Gasol,Pau Gasol,2200,SAS,2284.0,38,-14,80,77,40,40,7.0,157,2.0,2.0,,,2.0,3.0,,,1.0,1.0,,,,,,4.0,5.0,1.0,1.0,2.0,13.0,99,,,,,,3.0,4.0,,,6.0,6.0,2.0,3.0,,,1.0,3.0,1.0,4.0,1.0,2.0,1.0,,9.0,1.0,,6.0,4.0,10.0,1.0,11.0,,,,,1.0,,1.0,,,2.0,1.0,4.0,2.0,2.0,1.0,,,,,,6.0,40,0.75,0.75,1.0,1.0,,,1.0,0.8,,0.75,0.9166666666666666,,0.75,0.9285714285714286,,0.75,0.16666666666666666,0.2,,0.3333333333333333,10.465116279069768,0.5,0.3333333333333333,,0.375,0.1,0.35714285714285715,0.02702702702702703,,,,,0.5,0.6666666666666666,0.4166666666666667,0.25,,,0.3333333333333333,1.0,1.0,0.5,0.6666666666666666,1.0,,,,,0.16666666666666666,1.0,1.0,1.0,,,,,,,,,0.5,0.5049416666666667,,0.5011,0.14285714285714285,0.16666666666666666,,,0.46153846153846156,5.54,23.4,0.5,2.0,2.0,,,,,,,,1.0,1.0,,,1.0,,,,,,,2.0,,1.0,0.5,,,,,0.5,1.0,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,True,,,,
1627854,1610612759,Bryn Forbes,Bryn Forbes,1627854,SAS,1373.0,23,-6,46,43,21,26,7.0,89,,1.0,,1.0,,,,1.0,,,,,,,3.0,,2.0,,3.0,,,46,,1.0,,,,,1.0,,,,,,,,3.0,,1.0,,1.0,,,1.0,,2.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,21,,,,,,,,,,,,,,,,,0.6,,,,9.433962264150942,,,,0.16666666666666666,,0.05263157894736842,,,,,,,,0.16666666666666666,,,,0.2,,,,,,0.2,,,,,,,,0.6,1.0,,,,,,,0.8,0.49187000000000003,,0.4069,,,,,,10.600000000000001,25.733333333333334,0.45652173913043476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
