EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Corner3PctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsAssisted2s,PtsPutbacks,Arc3Assists,AtRimAssists,FTDefRebounds,BadPassSteals,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctBlocked,DefFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyAtRimFGM,ShortMidRangeFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG2M,PenaltyFtPoints,ShortMidRangeAssists,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,Travels,PenaltyTurnovers,Charge Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg2Pct,LiveBallTurnoverPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,Loose Ball Fouls Drawn,ShortMidRangePctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,DefensiveGoaltends,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,on,BlockingFouls
101109,1610612760,Raymond Felton,Raymond Felton,101109,OKC,1832.0,31,-2.0,61,60,21.0,16.0,11.0,121,1.0,1.0,4.0,3.0,5.0,1.0,1.0,2.0,3.0,1.0,1.0,5.0,5.0,8.0,17.0,67,3.0,1.0,2.0,3.0,2.0,12.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,8.0,1.0,1.0,2.0,5.0,7.0,2.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,19.0,0.8,0.625,0.5,0.7142857142857143,0.2,0.6538461538461539,0.3,0.6538461538461539,0.3,0.6153846153846154,0.125,0.2,1.0,0.2,18.18181818181818,0.3125,0.05,0.14285714285714285,0.05263157894736842,0.23333333333333334,0.05128205128205128,0.2,0.07142857142857142,0.2857142857142857,0.375,0.15384615384615385,0.07692307692307693,0.3076923076923077,0.25,0.25,0.38461538461538464,0.6,0.75,1.0,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.5,0.2,1.0,0.2,0.6923076923076923,1.0,0.5139916666666666,0.4191125,0.17647058823529413,15.040000000000001,26.1625,0.3442622950819672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201147,1610612760,Corey Brewer,Corey Brewer,201147,OKC,7345.0,122,-37.0,253,251,66.0,50.0,29.0,504,9.0,,,3.0,6.0,2.0,3.0,1.0,1.0,,6.0,10.0,4.0,7.0,30.0,297,1.0,2.0,3.0,6.0,6.0,12.0,,,1.0,1.0,1.0,,3.0,1.0,4.0,,1.0,9.0,2.0,1.0,4.0,1.0,6.0,3.0,9.0,5.0,1.0,1.0,,1.0,,6.0,14.0,6.0,64.0,1.0,0.5714285714285714,0.6666666666666666,0.5714285714285714,0.6,0.7058823529411765,0.75,0.75,0.75,0.4117647058823529,,0.1,,,7.168458781362007,0.014285714285714285,0.011627906976744186,0.08888888888888889,0.06666666666666667,0.043478260869565216,0.02586206896551724,,0.041666666666666664,,0.05555555555555555,0.0967741935483871,0.5294117647058824,,,,0.35294117647058826,0.5,0.5,1.0,0.058823529411764705,1.0,1.0,1.0,0.75,0.6666666666666666,,0.9411764705882353,1.0,0.5943852941176471,0.621325,0.2,2.1599999999999997,23.24285714285714,0.2608695652173913,6.0,2.0,2.0,1.0,1.0,6.0,2.0,3.0,2.0,6.0,6.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,6.0,2.0,1.0,6.0,2.0,1.0,4.0,3.0,1.0,4.0,2.0,1.0,0.5,0.6,0.6666666666666666,0.6666666666666666,0.75,1.0,0.14285714285714285,0.029411764705882353,0.16666666666666666,0.07142857142857142,0.5,0.6666666666666666,0.6666666666666666,0.5,0.058823529411764705,0.6666666666666666,1.0,0.25,0.42745,0.10526315789473684,0.16666666666666666,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201566,1610612760,Russell Westbrook,Russell Westbrook,201566,OKC,11472.0,191,-17.0,388,384,105.0,92.0,49.0,772,34.0,18.0,41.0,1.0,3.0,,1.0,11.0,33.0,12.0,41.0,97.0,12.0,36.0,147.0,420,27.0,4.0,13.0,55.0,68.0,27.0,9.0,,33.0,11.0,6.0,,26.0,11.0,37.0,7.0,2.0,85.0,2.0,7.0,20.0,24.0,53.0,9.0,62.0,4.0,2.0,7.0,,27.0,3.0,5.0,18.0,55.0,103.0,0.75,0.3333333333333333,0.3076923076923077,0.3333333333333333,0.422680412371134,0.44360902255639095,0.45,0.4899328859060403,0.55,0.2706766917293233,,0.061855670103092786,0.11764705882352941,,39.503386004514674,0.21238938053097345,0.05384615384615385,0.26666666666666666,0.028985507246376812,0.23404255319148937,0.04522613065326633,0.05555555555555555,0.017241379310344827,0.14545454545454545,0.21052631578947367,0.2222222222222222,0.2556390977443609,0.3082706766917293,0.43902439024390244,0.43902439024390244,0.022556390977443608,0.3333333333333333,0.3333333333333333,1.0,0.24812030075187969,0.3333333333333333,0.3333333333333333,0.7272727272727273,0.025,,0.3,0.5263157894736842,0.3333333333333333,0.49157481203007514,0.50550125,0.3741496598639456,10.261855670103095,25.625,0.2706185567010309,16.0,2.0,2.0,10.0,22.0,29.0,10.0,12.0,3.0,29.0,14.0,2.0,4.0,22.0,9.0,2.0,,1.0,29.0,,,34.0,11.0,6.0,,,,,,3.0,0.17073170731707318,0.175,0.8333333333333334,0.65,0.6590909090909091,0.09090909090909091,0.5,0.06521739130434782,0.09090909090909091,0.38095238095238093,,0.47058823529411764,0.5333333333333333,0.3125,0.16541353383458646,0.1,1.0,0.25,0.4349705882352941,0.07692307692307693,0.102803738317757,0.19727891156462585,5.0,7.0,2.0,8.0,4.0,2.0,8.0,12.0,19.0,2.0,3.0,20.0,4.0,16.0,4.0,1.0,9.0,1.0,1.0,1.0,2.0,4.0,0.25,0.4444444444444444,0.7407407407407407,0.041666666666666664,0.4,0.04054054054054054,0.3181818181818182,0.35,0.1111111111111111,0.5,0.4,0.25,1.0,0.5,0.3333333333333333,,,,,,,,,,,,,,True,
203500,1610612760,Steven Adams,Steven Adams,203500,OKC,12016.0,200,-15.0,406,401,113.0,98.0,52.0,807,30.0,,,,,,,,,,27.0,46.0,,,63.0,444,10.0,,,15.0,10.0,,,,,,7.0,,3.0,6.0,9.0,,2.0,24.0,7.0,12.0,7.0,19.0,26.0,19.0,45.0,4.0,1.0,1.0,,4.0,1.0,7.0,15.0,13.0,111.0,,,,,0.5869565217391305,0.5869565217391305,0.5,0.5943396226415094,0.5357142857142857,,,0.15217391304347827,0.23333333333333334,,12.06896551724138,0.16521739130434782,0.08823529411764706,0.08974358974358974,0.1,0.13471502590673576,0.09223300970873786,0.05263157894736842,0.08620689655172414,0.21428571428571427,0.15384615384615385,0.08771929824561403,0.6521739130434783,,,,,,,,,,,,,,,0.6521739130434783,,0.5553021739130434,0.52683,0.23809523809523808,3.665217391304348,,0.27832512315270935,20.0,3.0,5.0,7.0,16.0,9.0,3.0,5.0,5.0,11.0,44.0,2.0,6.0,1.0,,3.0,,4.0,15.0,,1.0,13.0,3.0,4.0,4.0,2.0,2.0,4.0,1.0,1.0,0.8148148148148148,0.8461538461538461,0.6,0.6,0.6111111111111112,,,0.06,0.16666666666666666,0.09523809523809523,0.25,0.6666666666666666,0.8695652173913043,0.9,0.34782608695652173,1.0,0.6,0.7,0.635325,0.061224489795918366,0.061224489795918366,0.1746031746031746,4.0,7.0,,,,,,5.0,5.0,,1.0,3.0,1.0,1.0,2.0,,,,,,,1.0,,0.5,0.75,0.14583333333333334,0.05,0.08333333333333333,0.4375,0.4375,,0.6666666666666666,,,,0.5714285714285714,,3.0,0.5714285714285714,,,,,,,,,,,,True,
203924,1610612760,Jerami Grant,Jerami Grant,203924,OKC,3841.0,64,26.0,127,124,52.0,34.0,24.0,251,5.0,,,1.0,3.0,,,1.0,1.0,,3.0,8.0,2.0,4.0,15.0,124,,,,,4.0,6.0,,,1.0,1.0,2.0,,1.0,,1.0,,,2.0,2.0,3.0,4.0,1.0,5.0,5.0,10.0,2.0,,1.0,,3.0,2.0,5.0,6.0,,52.0,1.0,0.5,,0.5,0.375,0.5,,0.5357142857142857,,0.3333333333333333,,0.25,0.2,,10.96774193548387,0.03125,0.06818181818181818,0.11428571428571428,0.08,0.07462686567164178,0.07246376811594203,0.13333333333333333,0.09090909090909091,,0.1,0.10714285714285714,0.4166666666666667,,,,0.25,0.3333333333333333,0.3333333333333333,1.0,0.08333333333333333,1.0,1.0,1.0,,,,0.75,1.0,0.5500541666666666,,,3.5125,23.099999999999998,0.4094488188976378,2.0,1.0,2.0,,3.0,3.0,1.0,2.0,2.0,7.0,2.0,,,1.0,,2.0,1.0,,2.0,,,4.0,2.0,,2.0,,2.0,2.0,2.0,,0.3333333333333333,0.3333333333333333,0.5,0.8333333333333334,0.875,0.3333333333333333,,,,0.14285714285714285,1.0,0.4,0.5,0.5,0.25,0.6666666666666666,0.5,,0.4931,0.14285714285714285,0.2,0.4666666666666667,,1.0,,,,1.0,1.0,,,,,2.0,,1.0,1.0,,1.0,,,,,,1.0,,0.6666666666666666,0.07692307692307693,,,0.3333333333333333,0.5,,,,,,,,,,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,,,,,,True,
2546,1610612760,Carmelo Anthony,Carmelo Anthony,2546,OKC,8100.0,135,-45.0,276,271,66.0,53.0,29.0,547,6.0,5.0,13.0,2.0,3.0,,,2.0,18.0,4.0,15.0,31.0,4.0,21.0,49.0,320,9.0,,4.0,14.0,26.0,9.0,3.0,,18.0,2.0,,,1.0,1.0,2.0,,,5.0,,2.0,6.0,12.0,20.0,2.0,22.0,7.0,2.0,2.0,,4.0,,5.0,7.0,14.0,64.0,0.75,0.19047619047619047,,0.19047619047619047,0.4838709677419355,0.40384615384615385,0.46153846153846156,0.42857142857142855,0.4642857142857143,0.40384615384615385,,,,,19.607843137254903,0.15384615384615385,0.021739130434782608,0.13043478260869565,,0.14516129032258066,0.014814814814814815,0.08,,0.10256410256410256,0.16666666666666666,0.125,0.11538461538461539,0.25,0.38461538461538464,0.38461538461538464,0.057692307692307696,0.6666666666666666,0.6666666666666666,1.0,0.34615384615384615,0.1111111111111111,0.1111111111111111,0.5,,,0.3076923076923077,0.5192307692307693,0.1111111111111111,0.48404903846153857,0.4594692307692308,0.2857142857142857,11.770967741935484,25.138095238095236,0.2391304347826087,3.0,1.0,1.0,2.0,12.0,7.0,1.0,3.0,2.0,7.0,4.0,,1.0,1.0,2.0,5.0,1.0,1.0,9.0,,,9.0,3.0,1.0,3.0,1.0,2.0,3.0,2.0,,0.13333333333333333,0.13333333333333333,0.3333333333333333,0.625,0.7,,0.18181818181818182,,,0.14285714285714285,0.6666666666666666,0.5,0.5,0.3333333333333333,0.23076923076923078,0.25,1.0,0.15384615384615385,0.4486666666666667,0.05454545454545454,0.08823529411764706,0.14285714285714285,2.0,7.0,,,,1.0,1.0,6.0,2.0,,,2.0,1.0,2.0,,,1.0,,,,1.0,1.0,1.0,0.6666666666666666,0.5,,0.26666666666666666,,0.5833333333333334,0.5833333333333334,0.2,,,,,1.0,,2.0,,1.0,1.0,,0.25,1.0,1.0,1.0,,,,,True,
202331,1610612760,Paul George,Paul George,202331,OKC,10595.0,177,,348,345,84.0,84.0,40.0,693,19.0,5.0,20.0,1.0,2.0,,,12.0,31.0,8.0,21.0,49.0,13.0,33.0,101.0,386,14.0,1.0,8.0,19.0,32.0,18.0,21.0,,31.0,12.0,2.0,,5.0,7.0,12.0,2.0,,31.0,1.0,,10.0,9.0,20.0,1.0,21.0,7.0,1.0,7.0,,16.0,2.0,3.0,11.0,19.0,84.0,0.46153846153846156,0.3939393939393939,0.125,0.3939393939393939,0.42857142857142855,0.49390243902439024,0.29545454545454547,0.5494505494505495,0.38,0.4024390243902439,,0.04081632653061224,0.05263157894736842,,26.884422110552762,0.08823529411764706,,0.15384615384615385,0.015625,0.11377245508982035,0.005649717514124294,,,0.07692307692307693,0.030303030303030304,0.17777777777777778,0.23170731707317074,0.24390243902439024,0.25,0.2631578947368421,0.024390243902439025,0.5,0.5,,0.3780487804878049,0.3870967741935484,0.3870967741935484,0.5,,,0.36363636363636365,0.6341463414634146,0.3870967741935484,0.4969625,0.5041880952380952,0.18811881188118812,9.789795918367348,26.35151515151515,0.2413793103448276,11.0,1.0,2.0,9.0,10.0,20.0,1.0,2.0,1.0,6.0,10.0,2.0,5.0,3.0,1.0,6.0,2.0,,24.0,,,23.0,10.0,2.0,4.0,4.0,,4.0,3.0,2.0,0.23809523809523808,0.25,0.5,0.5,0.5,,0.06666666666666667,,0.08333333333333333,0.1,0.75,0.5789473684210527,0.6111111111111112,0.18181818181818182,0.12195121951219512,0.4,0.5,0.4090909090909091,0.50085,0.12359550561797752,0.17857142857142858,0.0594059405940594,5.0,5.0,1.0,3.0,1.0,1.0,3.0,5.0,6.0,2.0,,9.0,3.0,5.0,4.0,,2.0,,1.0,3.0,1.0,1.0,0.3333333333333333,0.35714285714285715,0.5625,,0.23529411764705882,,0.5,0.5,0.6,,0.6,0.3333333333333333,1.0,0.5555555555555556,0.125,,,,,,,,,1.0,1.0,1.0,0.05,0.030303030303030304,True,
203518,1610612760,Alex Abrines,Alex Abrines,203518,OKC,3422.0,57,22.0,120,116,40.0,36.0,19.0,236,2.0,,1.0,1.0,2.0,,,1.0,4.0,,1.0,4.0,2.0,6.0,8.0,108,1.0,,,,2.0,3.0,3.0,,4.0,1.0,2.0,,,1.0,1.0,,,3.0,1.0,2.0,4.0,1.0,7.0,3.0,10.0,,,,,1.0,,4.0,7.0,,40.0,0.5,0.3333333333333333,,0.3333333333333333,0.25,0.4,,0.4,,0.6,,0.5,0.5,,8.088235294117647,0.034482758620689655,0.05,0.15384615384615385,0.05555555555555555,0.09090909090909091,0.05172413793103448,0.05555555555555555,0.0625,0.1111111111111111,,0.21052631578947367,0.2,0.1,,,0.2,0.5,0.5,1.0,0.4,0.25,0.25,,,,,0.8,0.25,0.526375,0.442,,8.4,24.766666666666666,0.3333333333333333,1.0,,,1.0,1.0,,,,,,,,1.0,,2.0,,,,2.0,,2.0,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,1.0,0.18181818181818182,,,,1.0,0.5,1.0,,0.1,,,1.0,0.543,,,,,,,1.0,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,1.0,0.1,,,,,,,1.0,,,,,,,,,,,,,,,,,,True,
202335,1610612760,Patrick Patterson,Patrick Patterson,202335,OKC,738.0,12,-3.0,26,29,4.0,12.0,2.0,55,,,,,1.0,,,,,,,,,1.0,,23,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,2.0,1.0,1.0,,,,,3.0,4.0,,4.0,,,,,,,,,,1.0,,,,,3.3333333333333335,0.1,,0.2,,0.13333333333333333,,,,0.25,,0.2,,,,,1.0,,,,,,,,,,,1.0,,0.5496,,,,23.3,0.15384615384615385,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1628390,1610612760,Terrance Ferguson,Terrance Ferguson,1628390,OKC,61.0,1,-1.0,2,2,,,,4,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
