EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,DeadBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,Usage,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFtPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,PenaltyTurnovers,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LiveBallTurnoverPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceTurnovers,Offensive Fouls,SecondChanceFtPoints,HeaveAttempts,Corner3Assists,FTDefRebounds,SelfOReb,StepOutOfBoundsTurnovers,Loose Ball Fouls Drawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceArc3FGA,Fg3aBlocked,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ShortMidRangePctAssisted,SecondChanceArc3Frequency,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LostBallOutOfBoundsTurnovers,Charge Fouls,Technical Free Throw Trips,Corner3PctBlocked,BlockingFoulsDrawn,on,BlockingFouls,Charge Fouls Drawn,OffensiveGoaltends,3pt And 1 Free Throw Trips,BlockedCorner3,BlockedLongMidRange,Defensive 3 Seconds Violations
1626172,1610612744,Kevon Looney,Kevon Looney,1626172,GSW,2493.0,42,-3.0,84,82,35,44,15,166,4.0,7.0,3.0,4.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,6.0,13.0,1.0,1.0,13.0,88,3.0,4.0,6.0,1.0,4.0,1.0,2.0,6.0,6.0,4.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,9.0,2.0,3.0,1.0,1.0,3.0,4,6.0,10,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,35,0.5,0.75,0.46153846153846156,0.75,0.25,0.42857142857142855,0.75,0.2,0.43333333333333335,0.75,0.2,0.07142857142857142,0.07692307692307693,0.25,15.533980582524272,0.16666666666666666,0.15789473684210525,0.10344827586206896,0.06666666666666667,0.13333333333333333,0.11764705882352941,0.11363636363636363,0.3333333333333333,0.16666666666666666,0.2,0.2,0.07692307692307693,0.5,0.5714285714285714,0.5714285714285714,0.5,0.14285714285714285,0.5,0.5,0.2857142857142857,0.25,0.3333333333333333,1.0,0.07142857142857142,1.0,0.75,0.3333333333333333,0.4,0.5,0.2,0.5714285714285714,0.4936607142857143,0.5828666666666665,0.57323,0.06666666666666667,0.07142857142857142,0.46153846153846156,0.15384615384615385,7.876923076923077,22.8,0.4166666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1626188,1610612744,Quinn Cook,Quinn Cook,1626188,GSW,2827.0,47,13.0,102,97,44,45,19,199,4.0,7.0,,1.0,,1.0,1.0,3.0,2.0,3.0,3.0,2.0,7.0,13.0,11.0,4.0,30.0,95,,1.0,3.0,3.0,5.0,7.0,18.0,6.0,8.0,,,3.0,,3.0,,1.0,1.0,1.0,6.0,,,,4.0,3.0,7,,7,2.0,,1.0,,4.0,1.0,5.0,,4.0,5.0,2.0,18.0,44,0.42857142857142855,0.42857142857142855,0.5384615384615384,,0.6,0.5416666666666666,0.5,0.625,0.5769230769230769,0.5,0.6428571428571429,0.4583333333333333,,,24.793388429752067,,0.16666666666666666,,0.14285714285714285,,0.15217391304347827,,,,0.3333333333333333,,0.08,0.2916666666666667,0.5714285714285714,0.5714285714285714,0.75,0.125,0.3333333333333333,0.3333333333333333,0.125,0.6666666666666666,0.6666666666666666,,0.125,0.3333333333333333,,,0.08333333333333333,,0.16666666666666666,0.75,0.5250312500000001,0.47857500000000003,0.5012458333333334,0.08,0.14285714285714285,0.1,0.6,6.946153846153847,25.636363636363637,0.43137254901960786,1.0,1.0,2.0,1.0,3.0,8.0,2.0,5.0,4.0,1.0,2.0,3.0,3.0,6.0,6.0,8.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.5,0.36363636363636365,0.5,0.42857142857142855,0.36363636363636365,0.75,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.375,0.375,0.3333333333333333,0.6666666666666666,0.5,1.0,0.5,0.4166666666666667,0.4,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1627745,1610612744,Damian Jones,Damian Jones,1627745,GSW,651.0,11,-20.0,25,26,14,19,4,51,1.0,1.0,,,1.0,1.0,,,,1.0,,,1.0,2.0,,2.0,4.0,35,,,,1.0,2.0,,2.0,2.0,,,,,,,,,,,,1.0,,,2.0,,2,1.0,3,,,1.0,,3.0,3.0,4.0,,2.0,3.0,2.0,2.0,14,1.0,1.0,0.5,,0.5,0.5,,0.5,0.6666666666666666,,0.5,,,,20.689655172413794,,,,0.4,0.16666666666666666,0.2857142857142857,0.07142857142857142,,0.2,,,0.4,0.5,1.0,1.0,1.0,,,,0.5,,,,,,,,0.5,1.0,,0.5,0.5798,,0.5798,0.6666666666666666,0.6666666666666666,,0.5,7.95,,0.56,,,,,,,,,,,,,,,,,,,2.0,,2.0,,1.0,,1.0,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1628395,1610612744,Jordan Bell,Jordan Bell,1628395,GSW,10402.0,173,38.0,344,336,105,145,51,680,16.0,22.0,5.0,10.0,3.0,6.0,1.0,5.0,,4.0,,,17.0,31.0,1.0,7.0,41.0,355,5.0,11.0,11.0,3.0,7.0,,8.0,22.0,12.0,10.0,4.0,9.0,6.0,15.0,4.0,8.0,,1.0,36.0,4.0,11.0,,16.0,14.0,32,15.0,47,6.0,3.0,3.0,1.0,6.0,9.0,18.0,1.0,10.0,14.0,7.0,8.0,105,0.6470588235294118,0.9166666666666666,0.5483870967741935,0.45454545454545453,0.42857142857142855,0.53125,0.45454545454545453,0.42857142857142855,0.5256410256410257,0.4583333333333333,0.4444444444444444,0.03125,0.12903225806451613,0.25,11.19402985074627,,0.1590909090909091,0.11956521739130435,0.1839080459770115,0.06060606060606061,0.17142857142857143,0.0949367088607595,0.06451612903225806,0.05263157894736842,0.23076923076923078,0.0967741935483871,0.22058823529411764,0.6875,0.7272727272727273,0.8,0.6875,0.15625,0.2,0.25,0.125,,,,,0.9090909090909091,0.5,,0.8571428571428571,0.5,,0.71875,0.5559290322580644,0.614625,0.5999999999999999,0.1794871794871795,0.18421052631578946,0.2682926829268293,0.1951219512195122,4.2612903225806456,62.9,0.30523255813953487,,,,,,1.0,,,,,,,2.0,,,,,3.0,3.0,,1.0,2.0,2.0,,,,4.0,,,,,,,0.5,0.1111111111111111,0.05263157894736842,,,,0.03125,,,,,,,,,,,3.0,,1.0,1.0,2.0,2.0,2.0,1.0,2.0,8.0,1.0,1.0,3.0,5.0,9.0,5.0,1.0,1.0,0.09090909090909091,0.2,0.4,0.2608695652173913,0.07894736842105263,0.1111111111111111,0.2,0.5555555555555556,,,,,,,,,,,,,,,,,True,,,,,,,
201156,1610612744,Nick Young,Nick Young,201156,GSW,4316.0,72,16.0,145,144,62,76,25,289,,,,,,,1.0,2.0,,2.0,,,1.0,4.0,17.0,6.0,20.0,140,1.0,1.0,4.0,,1.0,10.0,5.0,2.0,,,,1.0,,1.0,,1.0,,,2.0,,,,3.0,1.0,4,,4,1.0,,,,,4.0,6.0,,3.0,8.0,1.0,5.0,62,1.0,1.0,0.25,1.0,,0.3333333333333333,0.5,0.13636363636363635,0.4166666666666667,0.6666666666666666,0.20833333333333334,0.8095238095238095,,,13.793103448275863,,0.02564102564102564,,0.08108108108108109,,0.05263157894736842,,,,0.0625,,0.06451612903225806,,,,,0.09523809523809523,0.5,0.5,0.09523809523809523,,,,,,,,,,,0.8095238095238095,0.48118999999999995,0.461025,0.493555,0.125,0.2,0.2,0.25,11.65,27.611764705882354,0.42758620689655175,,,,,4.0,17.0,1.0,10.0,4.0,,1.0,1.0,2.0,3.0,9.0,17.0,4.0,1.0,,,,,,,,,,,0.25,0.23529411764705882,,0.1,0.23529411764705882,,,0.16666666666666666,,,,0.8095238095238095,0.23529411764705882,0.25,0.25,,,,,0.9090909090909091,0.1,0.23529411764705882,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.058823529411764705,0.058823529411764705,1.0,0.5,0.10526315789473684,,,,,,,,,True,,,,,,,
1627775,1610612744,Patrick McCaw,Patrick McCaw,1627775,GSW,289.0,5,2.0,10,9,9,7,2,19,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1,1.0,2,1.0,1.0,,,,,,,1.0,,,,9,,,,,,,,,,,,,,,,,0.2,0.25,,,0.16666666666666666,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
201142,1610612744,Kevin Durant,Kevin Durant,201142,GSW,7292.0,122,36.0,234,229,56,95,31,463,5.0,6.0,1.0,1.0,,,6.0,19.0,6.0,17.0,,,17.0,42.0,17.0,23.0,72.0,252,4.0,5.0,12.0,3.0,12.0,6.0,14.0,12.0,22.0,,2.0,9.0,9.0,18.0,7.0,7.0,1.0,1.0,45.0,2.0,1.0,,8.0,12.0,21,3.0,24,,,2.0,,9.0,2.0,8.0,,21.0,28.0,11.0,14.0,56,0.35294117647058826,0.35294117647058826,0.40476190476190477,0.8,0.25,0.4152542372881356,0.9166666666666666,0.25,0.5070422535211268,0.8571428571428571,0.35,0.288135593220339,0.047619047619047616,0.058823529411764705,29.739776951672862,,0.1935483870967742,0.01694915254237288,0.13559322033898305,0.046511627906976744,0.1652892561983471,0.029411764705882353,,0.05405405405405406,0.23333333333333334,0.19047619047619047,0.11904761904761904,0.1016949152542373,0.8333333333333334,0.8333333333333334,0.6,0.3220338983050847,0.3157894736842105,0.3333333333333333,0.288135593220339,0.35294117647058826,0.375,0.3333333333333333,,0.16666666666666666,1.0,1.0,,,,0.3898305084745763,0.44270084745762706,0.39848000000000006,0.4097916666666666,0.18571428571428572,0.21568627450980393,0.16666666666666666,0.19444444444444445,12.066666666666666,27.22941176470588,0.23931623931623933,,,,,5.0,17.0,1.0,6.0,5.0,1.0,1.0,1.0,5.0,9.0,6.0,17.0,5.0,,7.0,1.0,4.0,3.0,4.0,1.0,2.0,1.0,4.0,1.0,0.6,0.29411764705882354,1.0,0.16666666666666666,0.29411764705882354,0.7777777777777778,0.09090909090909091,0.17647058823529413,,,,0.288135593220339,0.29411764705882354,0.29411764705882354,0.6,,,,,0.3333333333333333,0.16666666666666666,0.29411764705882354,,1.0,1.0,,2.0,1.0,,,,3.0,,,3.0,,3.0,3.0,,,,0.05263157894736842,0.2,,0.047619047619047616,,,1.0,1.0,,2.0,,,0.16666666666666666,0.16666666666666666,0.10526315789473684,1.0,1.0,1.0,,,,,,True,,,,,,,
202691,1610612744,Klay Thompson,Klay Thompson,202691,GSW,4991.0,83,17.0,162,155,41,49,21,317,3.0,4.0,,,,,1.0,3.0,4.0,9.0,6.0,1.0,8.0,16.0,20.0,,58.0,179,2.0,3.0,7.0,2.0,4.0,7.0,16.0,6.0,10.0,,,,,,,,,,,1.0,1.0,,2.0,4.0,6,2.0,8,,,2.0,1.0,4.0,2.0,4.0,,1.0,,,16.0,41,0.375,0.375,0.5,0.6666666666666666,0.5,0.8055555555555556,0.5833333333333334,0.7272727272727273,0.8055555555555556,0.5833333333333334,0.7272727272727273,0.5555555555555556,,,21.62162162162162,,0.0975609756097561,0.02564102564102564,0.05,0.029411764705882353,0.07407407407407407,0.0273972602739726,,0.037037037037037035,0.05555555555555555,,0.06666666666666667,0.1111111111111111,0.75,0.75,,0.08333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.4444444444444444,0.4444444444444444,0.75,0.16666666666666666,,,,,,0.09090909090909091,0.6666666666666666,0.5034319444444444,0.5239375,0.49605454545454547,,,0.1206896551724138,0.27586206896551724,12.33125,25.73,0.25308641975308643,5.0,,,1.0,9.0,14.0,3.0,6.0,14.0,1.0,3.0,4.0,,39.0,3.0,14.0,9.0,,2.0,1.0,1.0,1.0,1.0,,,,,,0.9285714285714286,0.7,0.3333333333333333,0.5714285714285714,0.7,0.5,0.3333333333333333,,0.8333333333333334,0.8333333333333334,1.0,0.3888888888888889,0.6428571428571429,0.6428571428571429,0.8888888888888888,,,,1.0,0.5454545454545454,0.5,0.6428571428571429,,,,,,,,,,,,,,,,,,,,,,0.09090909090909091,,,,,3.0,,,,,,0.5,,1.0,0.3333333333333333,1.0,,,,,,True,,,,,,,
2733,1610612744,Shaun Livingston,Shaun Livingston,2733,GSW,3716.0,62,17.0,117,118,36,72,19,235,7.0,7.0,,,1.0,1.0,2.0,6.0,1.0,6.0,,,10.0,19.0,,3.0,23.0,114,,2.0,,2.0,4.0,,7.0,18.0,2.0,,1.0,4.0,1.0,5.0,1.0,3.0,,1.0,11.0,2.0,,,5.0,5.0,11,2.0,13,2.0,1.0,4.0,,5.0,6.0,10.0,,2.0,4.0,1.0,7.0,36,0.9,0.9,0.5263157894736842,,0.5,0.5263157894736842,,0.5,0.5476190476190477,,0.5833333333333334,,0.05263157894736842,0.16666666666666666,18.30985915492958,,0.14705882352941177,,0.17857142857142858,0.10526315789473684,0.16129032258064516,0.03278688524590164,,0.1111111111111111,,0.23076923076923078,0.20833333333333334,0.3684210526315789,1.0,1.0,1.0,0.3157894736842105,0.3333333333333333,0.3333333333333333,0.3157894736842105,0.16666666666666666,0.2,1.0,,,,,0.25,1.0,,0.3684210526315789,0.44911578947368425,0.3733,0.43620000000000003,0.05,0.05,,0.30434782608695654,9.25263157894737,,0.3076923076923077,,,,,,,,,,,,,3.0,,,,,1.0,1.0,,,1.0,,,,1.0,,1.0,,,,,,0.2,0.25,,,,,,,,,,,,,,,,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,0.25,,,,,,,,,,,0.5,,,,,,2.0,,,,,True,,,,,,,
201580,1610612744,JaVale McGee,JaVale McGee,201580,GSW,740.0,12,4.0,26,26,13,7,5,52,2.0,4.0,,2.0,1.0,1.0,2.0,2.0,,,,,4.0,6.0,1.0,,8.0,23,,2.0,,1.0,1.0,1.0,2.0,2.0,6.0,,,,,,,,,,,,2.0,,1.0,2.0,3,2.0,5,,,,,,,,,,,,2.0,13,0.25,0.25,0.6666666666666666,,1.0,0.5714285714285714,,0.5,0.5714285714285714,,0.5,0.14285714285714285,,,22.580645161290324,,0.3333333333333333,0.2857142857142857,0.16666666666666666,,0.25,0.14285714285714285,,,0.5,0.3333333333333333,0.2,0.5714285714285714,0.5,0.5,,0.2857142857142857,1.0,1.0,,,,,,1.0,,,0.5,1.0,,0.7142857142857143,0.5274571428571428,0.49539999999999995,0.6768,,,,0.25,4.533333333333333,25.3,0.5,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,,,,,,,,0.5,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,0.25,0.3333333333333333,,,,,,,,,0.5,,,,,,,,,,,True,,,,,,,
